variant,frame,source,class,oldTarget,newTarget,oldReferenceDistanceM,newReferenceDistanceM,heightResidualM,heightCost,accepted
relative_z_all,859,28,curb,654,663,3.37512714839604,4.00811145296396,0.0762553523449867,0.0308864641511236,1
relative_z_all,859,29,curb,654,655,3.2933431138609,0.790949013854825,0.366037730926223,0.931381011224739,1
relative_z_all,859,33,curb,663,655,3.27319405583321,0.397540277192681,0.359144896881872,0.896664904832199,1
relative_z_all,859,37,curb,663,655,2.25737720811874,1.19257202471961,0.482625659214079,1.33709181673761,1
relative_z_all,859,52,curb,674,667,3.2500099491504,0.169588017675764,0.107157462929081,0.0916739153566223,1
relative_z_all,859,89,curb,675,679,2.56811473843531,1.12417003058403,0.234652550373369,0.31309476827243,1
relative_z_all,860,7,curb,657,660,0.184345384765227,2.62963840461941,-0.533570542885229,1.96572413396437,1
relative_z_all,860,13,curb,654,665,0.816685951822249,2.82492188413511,-0.343676976260298,0.839326311529899,1
relative_z_all,860,19,curb,668,666,0.291207702869115,4.16229913436181,-0.192480955752387,0.301977434156649,1
relative_z_all,860,21,curb,654,655,2.54554697543772,1.5640299992581,0.211115011752383,0.327678410755574,1
relative_z_all,860,25,curb,654,655,3.38258184727988,0.787215039694685,0.209138563754607,0.317769157505051,1
relative_z_all,860,29,curb,663,655,3.25918993683087,0.512927320614934,0.211951410353663,0.324096577556232,1
relative_z_all,860,33,curb,663,655,2.27184883405037,1.26872813379136,0.213375916424667,0.325909192482012,1
relative_z_all,860,38,curb,668,674,5.27350214969054,6.94736938698063,-0.670100434485221,2.81930249021393,1
relative_z_all,860,71,curb,675,679,2.65958952710186,0.998111903916795,0.220432761841693,0.283739549451388,1
relative_z_all,860,91,curb,666,674,1.68250242978299,6.04392092723177,-0.186830487435913,0.304119099749325,1
relative_z_all,860,94,curb,671,663,0.693884500950038,4.04644764692352,-0.418945458035438,0.863219105685845,1
relative_z_all,860,100,curb,666,660,5.04383171626394,4.41110723927678,-0.531135520918184,1.96021722171367,1
relative_z_all,861,20,curb,666,668,3.42983946134889,1.13142809888868,0.392558642966691,0.658634632668116,1
relative_z_all,861,22,curb,654,665,3.49439517933578,0.578925702140118,-0.382076324882149,0.619035764608107,1
relative_z_all,861,26,curb,663,665,3.20376822826195,0.825800238890446,-0.352256240232037,0.528878445504624,1
relative_z_all,861,30,curb,663,665,2.23076578058711,1.69288715089493,-0.314012726132376,0.422579117618049,1
relative_z_all,861,49,curb,674,667,3.33780213264613,0.23763148690464,0.201686772565665,0.184399072488898,1
relative_z_all,861,54,curb,664,671,0.25084931449892,0.431023650611689,0.7473949909336,1.82070204697251,1
relative_z_all,861,59,curb,669,671,3.24581339722837,0.653163663373719,0.595693733081987,1.14680372865906,1
relative_z_all,861,68,curb,674,675,4.52243278933559,0.41983959099973,0.18200083973332,0.143236244680779,1
relative_z_all,861,93,curb,666,660,4.96572252953092,4.47175185919037,-0.208589414734632,0.21030802473292,1
relative_z_all,862,16,curb,666,668,3.57361356844105,1.0574482616858,0.49191408373116,0.761252384232498,1
relative_z_all,862,22,curb,663,655,3.14558533448869,0.690857664319746,0.497975843069781,1.17789787917888,1
relative_z_all,862,25,curb,663,655,2.1927074867644,1.42585189263479,0.497250318721882,1.16742526504988,1
relative_z_all,862,51,curb,664,671,0.284347308662306,0.454362006435016,0.740301050456935,2.11126303833817,1
relative_z_all,862,54,curb,669,671,3.36966190545098,0.541288407988307,0.726825914407641,2.01522005112294,1
relative_z_all,863,24,curb,663,655,2.14458488681926,1.51216133506167,0.490117371472394,1.18613415762519,1
relative_z_all,863,50,curb,664,671,0.421881087006859,0.574233192435006,0.973549067409408,3.35802940573619,1
relative_z_all,863,54,curb,669,671,3.35591198962723,0.589740276573947,0.742114995713507,2.20531575019728,1
relative_z_all,863,87,curb,666,674,0.903996144666192,7.07794273860382,-0.146900806336504,0.110508877710034,1
relative_z_all,864,23,curb,666,674,0.829132265945142,7.0692863898626,-0.23544883046236,0.54948021938251,1
relative_z_all,864,45,curb,664,671,0.463671129541934,0.597429363694966,0.564670430004952,2.36559928218902,1
relative_z_all,864,48,curb,669,671,3.28946923845505,0.702712937597562,0.651036077411504,2.40244551338798,1
relative_z_all,864,76,curb,666,657,2.33650478034157,4.34058425601463,-0.354967552999227,0.694618771144193,1
relative_z_all,864,89,curb,669,670,3.20552767640966,0.574989043460811,0.00954973624328659,0.000710198774064455,1
relative_z_all,864,97,curb,657,660,3.69741057212183,6.35380139391542,-0.422488575661106,1.48538790170492,1
relative_z_all,865,43,curb,669,671,3.23547339771493,0.830699554585007,0.747360187942661,2.64465135142113,1
relative_z_all,865,77,curb,669,670,3.70986807997222,0.133181099597302,0.0634317421612138,0.0226851524748313,1
relative_z_all,865,91,curb,666,668,0.728761877120112,5.04884261294993,-0.253435917202609,0.381471161878323,1
relative_z_all,866,15,curb,663,665,0.793301861190973,2.98668706207443,-0.0628722888098423,0.0317999696546858,1
relative_z_all,866,37,curb,674,667,2.78662937319578,0.403448001010289,0.2480124941832,0.497734667770919,1
relative_z_all,866,43,curb,669,664,3.16737087505337,1.07434058800418,0.873210698392825,3.86679367381234,1
relative_z_all,866,63,curb,669,670,3.3377801699019,0.442891254338643,0.335332357956105,0.620623499811966,1
relative_z_all,866,84,curb,666,668,0.719812515142925,5.05683891557265,-0.288906917597814,0.630553327311626,1
relative_z_all,866,93,curb,666,668,2.91233439300251,7.34025574840394,0.0195746859351118,0.00309267721071169,1
relative_z_all,867,13,curb,666,668,0.700699201746214,5.06769276568287,-0.172446183499062,0.195866469758032,1
relative_z_all,867,26,curb,666,667,3.10096644471721,1.36847484021974,0.0850753237243396,0.0769634089683971,1
relative_z_all,867,33,curb,674,667,2.75984418685928,0.480139657815314,0.239556907368211,0.685355610440631,1
relative_z_all,867,38,curb,671,669,0.79420683697866,3.07961461343171,-0.104686577356716,0.0462428959828134,1
relative_z_all,867,70,curb,666,657,0.632117800954622,6.18976667405298,-0.352113969091135,0.709816093974094,1
relative_z_all,867,71,curb,666,668,2.92953609181484,7.36186501382086,-0.0341256488872546,0.0127130701233577,1
relative_z_all,867,73,curb,669,670,3.44173315470579,0.340831779187262,0.321345286980204,0.817928860587537,1
relative_z_all,867,86,curb,663,665,0.4728694211292,4.0943651328805,-0.0747841703347376,0.0582619246009933,1
relative_z_all,868,23,curb,666,668,3.02816089371443,7.46258062974685,-0.0938449374439756,0.0327616517887893,1
relative_z_all,868,32,curb,674,667,2.71980575509783,0.566107705253094,0.293887909675647,0.395767959925635,1
relative_z_all,869,74,curb,677,669,1.81691035769541,5.89207803713062,-0.355224055515293,0.67979885261861,1
relative_z_all,870,47,curb,677,670,3.33271152159361,0.559464900583653,0.904729101158239,3.47766460221846,1
relative_z_all,870,64,curb,677,683,3.2252590113055,4.51658312799798,0.210118872732266,0.172756005022251,1
relative_z_all,871,20,curb,671,669,0.390546061282404,3.53955388637193,-0.185963680761802,0.333246786742072,1
relative_z_all,872,1,curb,663,664,3.22964021868584,1.25237040432477,NaN,0,1
relative_z_all,872,4,curb,671,664,0.454109787725138,0.610581590345773,NaN,0,1
relative_z_all,872,22,curb,670,677,0.754605159249724,3.15614176580991,-0.124394288768315,0.0335226534502897,1
relative_z_all,872,35,pole,1070,1069,0.269908093838514,0.171830016192207,0.454873224415422,0.0811287342229889,1
relative_z_all,872,68,curb,674,675,1.54321838980113,3.12790124263453,0.492150826176783,1.0685988394275,1
relative_z_all,872,78,curb,675,679,3.1760771025859,0.43208283739022,0.109609731402173,0.0542438806219748,1
relative_z_all,873,41,curb,683,677,5.09765860075515,2.61277302833618,0.647044865269464,0.815955193099961,1
relative_z_all,874,13,curb,670,669,2.62962839194103,1.44438748411549,0.994785411292696,4.12200316506796,1
relative_z_all,874,45,curb,675,674,3.19441635238289,1.51339480000089,0.272915154504233,0.57976719153565,1
relative_z_all,874,77,curb,674,667,2.38385060414312,5.48382310425154,-0.427742498132545,1.27973966983814,1
relative_z_all,875,8,curb,675,674,3.22899938631576,1.49945639061026,0.291240249130738,0.765424472803787,1
relative_z_all,875,14,curb,670,669,2.49766019253439,1.6033079925407,1.02678969009779,4.59114522823477,1
relative_z_all,875,70,curb,674,667,2.41390256293824,5.51603932128756,-0.382807462662186,1.17498733554804,1
relative_z_all,876,11,curb,675,674,3.24296629325325,1.51632561297486,0.253572534946699,0.736430092453498,1
relative_z_all,876,14,curb,674,667,2.46277604809472,5.56782250061812,-0.365500400450429,1.35196811423672,1
relative_z_all,876,25,curb,670,669,0.500421053135791,3.29770978847273,0.555101759748624,2.44028999812681,1
relative_z_all,876,56,curb,683,677,4.92545217747832,2.78307127031848,0.595182929721688,1.54626347090002,1
relative_z_all,877,27,curb,670,677,0.488452511422935,3.39761768549477,-0.0954730125791627,0.0311812146973273,1
relative_z_all,877,55,curb,683,677,5.00457632733031,2.70546657858016,0.578034911247613,1.5098646578863,1
relative_z_all,877,82,curb,683,677,3.15342171754009,4.6104999596878,-0.610124906973795,1.84424650335688,1
relative_z_all,877,85,curb,683,677,2.13385775738589,5.67201566965083,-0.657291130512647,2.17886270583999,1
relative_z_all,878,27,curb,679,675,2.06329404722769,1.53249548946845,0.359624879529207,1.29938489473453,1
relative_z_all,878,74,curb,683,677,3.01857693426853,4.74444108867369,-0.485638903632719,1.45802194058252,1
relative_z_all,878,77,curb,683,677,2.03761208878019,5.77174974290469,-0.618464824717961,2.07292845312733,1
relative_z_all,879,54,curb,683,677,2.91978694526992,4.83960037807882,-0.562300527490777,1.35077182860295,1
relative_z_all,881,13,curb,675,679,1.7858643159189,1.76365248622811,-0.0188296693026189,0.00210410019008869,1
relative_z_all,881,35,curb,683,677,5.25779384936815,2.49995858068358,0.913787543481845,2.53726395447653,1
relative_z_all,881,59,curb,683,687,3.50140612785105,1.02154674468637,0.355761311143937,0.600193298761599,1
relative_z_all,881,62,curb,685,687,3.44890896928689,0.963969942171188,0.437521653471521,0.850726446883203,1
relative_z_all,885,37,curb,683,687,3.61653252571392,1.05293933241594,-0.296260596018215,0.830084455832691,1
relative_z_all,885,46,curb,685,687,3.14236882592307,1.28710513505963,-0.118614286853415,0.136371216775855,1
relative_z_all,885,75,curb,683,687,2.60856309534919,2.01430346686035,-0.501854860365739,2.03946081421774,1
relative_z_all,885,76,curb,685,687,4.49928676533236,0.479916408644691,-0.237110939812766,0.542163832000265,1
relative_z_all,887,26,curb,685,687,1.92155372910726,2.55664694499166,-0.105344600520908,0.101237423551827,1
relative_z_all,887,54,curb,683,687,3.84104107509751,0.839429313869196,-0.381329018646738,1.2214419221225,1
relative_z_all,887,79,curb,688,684,1.41850098739698,4.93663810061779,0.120662851143038,0.131446664597226,1
relative_z_all,888,31,curb,683,687,3.91418221914833,0.763955877275988,-0.399268283622376,1.48982672545812,1
relative_z_all,888,73,curb,688,684,1.40752282111071,4.95374132143998,0.0941225496610798,0.089107448837611,1
relative_z_all,888,103,curb,685,687,1.13386729397305,3.45466651503608,-0.0624147432991435,0.0402500178914337,1
relative_z_all,889,34,curb,685,687,3.33535941215269,1.10669598730938,-0.298776392468028,0.499313001291458,1
relative_z_all,889,40,curb,688,684,4.45322471477724,1.75941294028794,0.10971753517444,0.072707626225424,1
relative_z_all,889,42,curb,685,687,1.98712722062419,2.51750929137719,-0.170289131042864,0.165649218745812,1
relative_z_all,889,46,curb,685,687,1.0363365223602,3.50359195458961,-0.130372370382815,0.0974266366292651,1
relative_z_all,889,51,curb,688,684,1.36891430426426,4.99027724004439,0.0925730039745645,0.0471795119079056,1
relative_z_all,889,56,curb,692,685,4.2194703158829,3.45057408801829,-0.222536764549488,0.200900160798837,1
relative_z_all,889,80,curb,683,687,3.91311325482633,0.735004285997277,-0.438555717362135,1.02587740340539,1
relative_z_all,889,82,curb,685,687,3.56525641676552,1.1260688887264,-0.291998655125326,0.481509345145223,1
relative_z_all,889,94,curb,683,687,4.40174967439393,0.341260823320087,-0.399219788337916,0.863512027950302,1
relative_z_all,890,40,curb,683,687,4.90573364103989,0.384005895226932,-0.414952283022359,1.53030909012657,1
relative_z_all,890,47,curb,685,687,2.18572037981815,2.22901760574582,-0.298241521307801,0.837471169986555,1
relative_z_all,890,52,curb,685,687,1.94065152344047,2.63884149662868,-0.227031825295882,0.499622782866877,1
relative_z_all,890,55,curb,685,687,1.14830687816358,3.43995675880119,-0.194553966886559,0.370067542509259,1
relative_z_all,890,79,curb,683,687,4.35897643784345,0.333209734221964,-0.4587434454412,1.81283479358024,1
relative_z_all,890,109,curb,688,693,1.94507364675777,3.09099571887121,1.13394016245303,5.2005003822306,1
relative_z_all,891,22,curb,683,687,4.9032866411058,0.382603111709576,-0.462778591476791,1.77542809605112,1
relative_z_all,891,27,curb,685,687,1.96383948773756,2.62791272358621,-0.259792301547805,0.624787653173367,1
relative_z_all,891,31,curb,685,687,1.1626829212964,3.47663564744131,-0.210693984583827,0.413173027550233,1
relative_z_all,891,32,curb,688,684,3.5137372939574,2.72024296056324,-0.019690316545109,0.00387200269631127,1
relative_z_all,891,68,curb,685,687,3.39154006520125,1.04788257979997,-0.437664506538965,1.60067224388447,1
relative_z_all,891,85,curb,685,687,3.17344183905946,1.58631664003019,-0.385973533364563,1.304533318054,1
relative_z_all,891,97,curb,683,687,4.21686975308032,2.62019595485046,-0.553323550531616,2.3305886477501,1
relative_z_all,891,98,curb,685,687,5.09289846377591,2.30921273547643,-0.494504142030905,1.94374942607482,1
relative_z_all,891,99,curb,683,687,5.82715102716891,2.50076366172704,-0.43823024605328,1.58671394972258,1
relative_z_all,891,100,curb,683,687,6.65631405244931,2.92371999541786,-0.379839271370315,1.22439200594564,1
relative_z_all,891,101,curb,683,687,7.53887046546569,3.53821500900036,-0.272244487776476,0.674647385862499,1
relative_z_all,891,102,curb,683,687,8.29668105768713,4.14189305412254,-0.231501281090317,0.487307208670444,1
relative_z_all,891,103,curb,683,687,9.23317869022349,4.95745788900764,-0.176061848797275,0.285276343543815,1
relative_z_all,891,106,curb,685,687,2.87332446305434,6.53135498040993,-0.0289756886770931,0.00771495729512321,1
relative_z_all,891,107,curb,688,693,1.19373205250229,2.17860766530427,0.844453350927694,4.06387372352293,1
relative_z_all,892,30,curb,685,687,3.33110941306196,1.14278706376641,-0.316960608515586,1.04611039547895,1
relative_z_all,892,41,curb,685,687,0.55447259249532,4.40076301804586,-0.0974643728049784,0.106942554142134,1
relative_z_all,892,46,curb,688,684,2.23254823000757,4.13261308462627,-0.20855428465299,0.49926928372753,1
relative_z_all,892,73,curb,685,687,1.79557808040794,2.85448524267675,-0.161277729771825,0.292227090289824,1
relative_z_all,892,97,curb,685,687,2.18145578475141,2.2899769572549,-0.279953309146265,0.826645429807875,1
relative_z_all,892,116,curb,685,687,1.37194742422368,3.10022484132998,-0.247156259965436,0.651216694322631,1
relative_z_all,893,12,curb,683,687,3.52517861267242,1.03962906790683,-0.575207551944374,2.7409480391636,1
relative_z_all,893,26,curb,685,687,1.73915102257605,2.94014117572435,-0.190960003358384,0.413010309654443,1
relative_z_all,893,29,curb,685,687,1.00616415697529,3.64914617988481,-0.154957848689094,0.273167652340444,1
relative_z_all,893,33,curb,685,687,0.598793334921685,4.50724245140686,-0.0849748195866482,0.0823840216449398,1
relative_z_all,893,44,curb,688,684,1.17014043211971,5.21302923091367,-0.151580334897517,0.274668605715926,1
relative_z_all,893,72,curb,685,687,8.62066352246941,4.50008862133283,-0.788697511692249,4.18604855834255,1
relative_z_all,893,107,curb,683,687,2.98709425780211,1.97812629762927,-0.596706688447341,2.9761340592036,1
relative_z_all,894,31,curb,685,687,1.6847904378491,3.04938469511715,-0.247670509780335,0.685684278865191,1
relative_z_all,894,35,curb,685,687,1.02939627395832,3.79904379494955,-0.179873425316458,0.368929841663512,1
relative_z_all,894,110,curb,693,688,4.71827769831555,6.08934061696011,-0.00587954762431764,0.000176712714912155,1
relative_z_all,894,116,curb,688,693,0.289195394074442,1.47254063478265,0.373019277522189,1.55469754775695,1
relative_z_all,895,38,curb,692,685,5.02561398387648,2.73355962778092,1.62580692024818,5.93924935590151,1
relative_z_all,895,82,curb,688,693,6.07632336494135,4.70749608530959,-0.159819550474396,0.115313536231779,1
relative_z_all,895,94,curb,692,695,2.26623486283993,5.7231563208212,1.39870784345845,4.95770671758668,1
relative_z_all,896,45,curb,692,685,4.25718629223358,3.41145309020812,0.49571203898924,0.566644057730207,1
relative_z_all,896,61,curb,688,693,6.11217781654466,4.74573260286952,-0.229169062123106,0.378808375001331,1
relative_z_all,896,86,curb,692,695,2.2085461792661,5.78049336167032,1.06862514051181,3.8431616747516,1
relative_z_all,896,105,curb,688,693,7.23643318331376,5.87542689902838,-0.234965327847647,0.392708259740754,1
relative_z_all,897,55,curb,692,695,2.2179181106262,5.7766306045952,1.10301753065986,3.90254132121929,1
relative_z_all,897,77,curb,688,693,6.22664212912489,4.86673419417215,-0.701805074904541,2.57011933974117,1
relative_z_all,897,97,curb,688,693,7.25584067564237,5.8996886576507,-1.04243608264062,3.90827708978065,1
relative_z_all,898,35,curb,688,693,0.553831603509053,1.61073873696064,0.22844495580236,0.486010685777628,1
relative_z_all,898,43,curb,688,693,2.48484844352329,1.13921926024646,-0.563193321987939,2.42663700247949,1
relative_z_all,898,50,curb,692,695,0.939462700040859,7.17399250310396,1.10751339687343,4.45397829669546,1
relative_z_all,898,55,curb,692,695,2.03601902140696,5.97648929047632,1.07653928781551,4.26279104848584,1
relative_z_all,899,8,curb,684,688,1.7604332555148,4.46241441073106,0.274450023367393,0.519759694654391,1
relative_z_all,899,36,curb,688,693,2.46480807262497,1.13220907576604,-0.774659199028378,3.70905862654953,1
relative_z_all,899,45,curb,692,695,1.12691941554822,6.98609740057794,1.19027661048744,4.76964760513073,1
relative_z_all,899,51,curb,688,693,7.19537699559884,5.83737561902692,-0.717200801743957,3.18445602769307,1
relative_z_all,899,93,curb,688,693,0.958881898147389,2.15783445410363,0.287398618358623,0.839077388002323,1
relative_z_all,900,41,curb,688,693,7.11195645454321,5.75342180375959,-0.415589461198778,0.90809087508524,1
relative_z_all,900,85,curb,688,693,1.02730554418986,2.21188886834366,0.498986513047441,1.33922667340927,1
relative_z_all,900,97,curb,688,693,1.50477793310261,2.77715853786371,0.442980522792851,1.0699688510711,1
relative_z_all,901,34,curb,688,693,4.79885699644331,3.42656227759009,-0.308235659395365,0.516639413411878,1
relative_z_all,901,42,curb,688,693,7.11173069577653,5.75171791525575,-0.60727506907574,1.70400042349057,1
relative_z_all,901,74,curb,688,693,4.05678503302264,2.68360115124252,-0.290738225370234,0.460716241112794,1
relative_z_all,901,102,curb,692,685,3.43314912430641,4.25209838800814,-0.973847212332799,2.95521313403594,1
relative_z_all,902,83,curb,703,697,5.28081543573188,2.61805256382079,0.294401674590546,0.800771989288885,1
relative_z_all,903,80,curb,703,697,4.6090798373814,3.29046311423803,0.832980352198575,2.70710895066828,1
relative_z_all,903,104,curb,698,699,3.73806939240323,1.1512064176897,1.02581194466819,3.84847612094662,1
relative_z_all,904,92,curb,695,699,2.50289042131497,1.89645140747485,1.14061363966513,0.905345647629775,1
relative_z_all,904,95,curb,698,699,3.93671377459039,1.01520725908689,1.25276175488889,1.06475576698006,1
relative_z_all,906,32,curb,692,695,4.05764196103447,3.92535108077049,-0.684678113383114,0.882346403122109,1
relative_z_all,906,64,curb,698,699,3.96853881765029,0.912562406497765,0.729898072505108,0.997674982191941,1
relative_z_all,907,22,curb,688,693,7.21323937445436,5.84325619593517,-0.64999435363751,1.07772278150326,1
relative_z_all,907,58,curb,695,699,4.94709070326941,0.739738923435985,-0.302681736567791,0.244834758087785,1
relative_z_all,907,95,curb,703,701,3.25592748172718,5.13696195213721,0.499070081097926,0.691231202275079,1
relative_z_all,909,67,curb,703,701,3.23604997241207,5.11025824785786,0.498817692094036,1.16372977092311,1
relative_z_all,909,70,curb,695,699,4.84479700139798,0.666292323134632,0.450785684000493,0.587070851147254,1
relative_z_all,909,71,curb,695,699,5.56018115663038,1.36632661235193,-0.357944216916394,0.500249717456994,1
relative_z_all,910,54,curb,695,699,5.61860666881305,1.42219888992885,-0.51025328452431,1.52837632664762,1
relative_z_all,910,57,curb,698,699,1.73270773805752,3.05518950802126,-0.450999881662796,1.33358457117812,1
relative_z_all,911,52,curb,695,699,5.85754348528692,1.65993514758218,-0.403477019855075,0.577258266075343,1
relative_z_all,912,67,curb,695,699,5.66982663937245,1.47669593793461,-0.567989164141665,2.19979097070578,1
relative_z_all,912,86,curb,705,698,1.66631256654386,2.15898246847211,0.911145548657174,2.88399166060635,1
relative_z_all,914,87,curb,703,701,4.03147059807537,5.91797150893808,0.369269644576576,0.273062158430274,1
relative_z_all,914,88,curb,703,701,3.49889842498717,5.37863076087671,0.24833982673178,0.127246252716079,1
relative_z_all,915,30,curb,695,699,5.73597077737073,1.53652652544826,-0.577594330668205,1.13238050754076,1
relative_z_all,915,78,curb,703,701,1.87947396127453,3.73949252072363,-0.717554556218829,1.88025673392036,1
relative_z_all,915,87,curb,705,698,0.631389584061804,4.24654323663827,-0.81491120365888,1.74991028130021,1
relative_z_all,916,22,curb,695,699,4.83231788957046,0.630036915152054,-0.671874197316782,1.13365205086572,1
relative_z_all,916,44,curb,701,708,2.93770705651947,4.64996909007733,-0.564580519313552,0.926924643328115,1
relative_z_all,916,82,curb,704,710,2.66045560921605,1.71271066573935,-0.628359674771048,0.878322485957688,1
relative_z_all,919,33,curb,705,698,1.32461741419715,2.49497480990486,0.330662155404781,0.260371401545366,1
relative_z_all,919,45,curb,704,710,1.9852161486458,2.36253295765526,-0.565214220667571,1.63818110000301,1
relative_z_all,919,54,curb,704,705,2.07710012044617,2.56518069406341,-1.08105389129378,4.0232127780786,1
relative_z_all,920,6,curb,701,703,0.286622927315189,1.85660610558618,-0.360197153646425,0.818972329994692,1
relative_z_all,920,19,curb,701,708,3.58089833928563,3.58799066820703,-0.372596186658484,1.00441815860777,1
relative_z_all,920,29,curb,704,705,2.12114551059382,2.50844345487343,-1.23893880086911,4.12366754824418,1
relative_z_all,923,33,curb,701,708,4.38996458438456,2.78468624074211,-0.477325936007475,0.724636451572003,1
relative_z_all,927,48,curb,714,709,3.68352502733555,2.11370413587351,0.507894563707794,0.473728659477652,1
relative_z_all,928,68,curb,704,710,5.30133732641451,1.55540254752535,-4.18230872371944,7.02058074461203,1
relative_z_all,929,63,curb,707,708,2.27186813814304,3.95425586211568,0.00811678582616082,0.00117736917712449,1
relative_z_all,929,89,curb,712,714,0.968924862871471,3.87870362829277,-0.483248335417414,1.37988163953818,1
relative_z_all,930,49,curb,704,710,5.38353330265466,1.58686820497027,-4.05843625558779,6.366594369654,1
relative_z_all,930,78,curb,718,715,6.4987348548467,3.32914910672919,0.102098844549943,0.0171264711911439,1
relative_z_all,931,71,curb,714,712,3.60398858581772,0.83626355443181,0.392090218506866,0.684893240225398,1
relative_z_all,931,105,trafficSign,1298,1300,0.422194097257215,0.0390833911751996,0.662217999873036,0.765647286655366,1
relative_z_all,932,53,trafficSign,1296,1297,0.392471680431737,0.0896424042165051,-0.170717755632637,0.0545123471449833,1
relative_z_all,932,54,trafficSign,1298,1300,0.481652393676906,0.0295959978844135,0.0551406895445723,0.0059052028360653,1
relative_z_all,932,102,curb,713,714,1.22779231336282,5.02213524303956,-0.600755921046613,0.982912564498816,1
relative_z_all,932,107,trafficSign,1296,1297,0.522807079299222,0.108923163149931,0.101929684014095,0.0202316942198123,1
relative_z_all,933,54,curb,715,711,6.12634453467372,3.91256821836167,0.295730917343235,0.368944701588189,1
relative_z_all,933,98,trafficSign,1296,1297,0.54931340145904,0.124486385646812,-0.585357689795984,0.618757421905611,1
relative_z_all,933,103,curb,713,717,0.690765146363132,1.70650798303239,-0.732800158885908,0.929768729284993,1
relative_z_all,934,29,curb,709,714,1.98293215918707,3.5525347241977,-0.0354707976634643,0.00639086906501463,1
relative_z_all,934,74,trafficSign,1296,1297,0.368018538437713,0.0733062108248137,-1.1457716033193,2.16235270308974,1
relative_z_all,934,76,trafficSign,1298,1300,0.447129885440012,0.00959780436953456,0.257928786933348,0.17679361809418,1
relative_z_all,934,86,curb,713,717,1.08667841682659,0.0798437762915546,0.480073344485731,0.599053757392101,1
relative_z_all,934,89,trafficSign,1298,1300,0.557147878462737,0.159488282369566,NaN,0,1
relative_z_all,934,106,curb,717,716,1.33431054850607,3.12887773338184,0.172234948414371,0.165932043061256,1
relative_z_all,935,49,curb,714,712,4.21461628829705,1.39505871718545,0.230941353540146,0.338083768263974,1
relative_z_all,935,52,curb,713,717,0.547917632719524,1.52722391745804,-1.04468898831871,2.17146157519315,1
relative_z_all,935,68,trafficSign,1298,1300,0.414599581026502,0.0442592068674348,0.283717557318511,0.177278221789668,1
relative_z_all,935,89,curb,713,712,1.16237056160626,2.21277753173955,0.258278433694926,0.415527862256708,1
relative_z_all,935,96,curb,713,717,0.66555727387405,0.624704785908028,-0.759154879042512,1.86717270875953,1
relative_z_all,935,98,curb,717,716,1.1436242512516,3.30647418148864,0.000561424542183886,1.6474407399553e-06,1
relative_z_all,936,21,curb,709,714,1.88812767242594,3.4580657826171,NaN,0,1
relative_z_all,936,54,curb,713,714,2.86273723033048,3.33545127214791,0.370510901223014,0.200802543681607,1
relative_z_all,936,58,curb,714,712,4.13982546423472,1.31474012697331,0.143782271187291,0.0810674245672055,1
relative_z_all,936,63,curb,713,712,1.27403910234546,2.09933360236716,0.217093805928045,0.182886670103506,1
relative_z_all,936,73,curb,713,717,0.629780464038111,0.69576851005574,-1.38615233466561,2.2296482031262,1
relative_z_all,936,77,curb,713,717,1.10343292776039,0.0489080177573716,0.12190855351264,0.0425553285973902,1
relative_z_all,936,80,curb,717,716,1.10913248710647,3.33134649238857,-0.0284551978034244,0.00278260214383901,1
relative_z_all,936,84,curb,720,716,6.51058766007215,0.876340576689398,0.717645939545974,1.4027799185656,1
relative_z_all,936,93,trafficSign,1298,1300,0.464908410769453,0.0366842192691881,0.111222823179389,0.0256742679993933,1
relative_z_all,936,99,curb,717,712,0.710420416394215,4.23765503485307,0.301934019727582,0.338796235099011,1
relative_z_all,937,13,curb,709,714,1.94013874221266,3.51148346427462,NaN,0,1
relative_z_all,937,51,curb,714,712,4.16653750014337,1.34474940349737,0.153581753020688,0.329030125692415,1
relative_z_all,937,56,curb,713,712,1.24220998539794,2.13124358364132,0.171601748861491,0.411200483832733,1
relative_z_all,937,68,curb,717,712,0.66900813956145,4.00880835928246,0.234048609624438,0.684909524719185,1
relative_z_all,937,69,curb,717,716,0.395345273049251,4.25836277154505,-0.225809832743323,0.41690712728759,1
relative_z_all,937,88,trafficSign,1296,1297,0.436833827565387,0.0375946550564003,-0.873728075379915,1.43226878705901,1
relative_z_all,937,90,trafficSign,1298,1300,0.453161503613146,0.0586537023689171,NaN,0,1
relative_z_all,937,99,curb,717,716,1.44229962929637,2.99699483707401,-0.16476979856472,0.205643056076898,1
relative_z_all,937,110,trafficSign,1298,1300,0.348145748123419,0.107730474215738,0.0263195830526399,0.00196879303578031,1
relative_z_all,938,42,curb,713,712,1.8369399930112,1.5728932648159,0.0521420069713372,0.035210923057104,1
relative_z_all,938,47,curb,713,712,0.992644020496645,2.38175694017026,0.116837666286472,0.171617535869398,1
relative_z_all,938,52,curb,713,712,0.438121428674313,3.2679313970131,0.106123011564478,0.140413785672612,1
relative_z_all,938,56,curb,717,716,0.489278472620531,4.70123068821636,-0.293724562979975,0.616551868943784,1
relative_z_all,938,61,curb,717,716,1.51624584434429,2.92903194639654,-0.288008285477531,0.488493219650231,1
relative_z_all,938,66,curb,720,716,4.93126574117923,2.38817263934496,0.530064003359513,1.66703190697228,1
relative_z_all,938,69,trafficSign,1296,1297,0.472512610242595,0.0791801560963613,-0.879235970750159,1.33295377737613,1
