frame,model,zRequested,class,source,target,referenceDistanceM,heightResidualM,heightCost,planarStandardizedSquaredResidual,robustWeight,accepted
957,conditional,1,pole,37,1090,0.212046437133176,NaN,0,1.40168955786148,0.0175254395565949,1
957,conditional,1,trafficSign,38,1298,0.062021439980153,-0.0043650458999025,2.52717489174507e-05,0.0215676831717828,0.332187012654499,1
957,conditional,1,pole,47,1087,0.374052141331723,NaN,0,0.258610106601598,0.0184089455419401,1
957,marginal,1,pole,32,1085,0.33055740364889,NaN,0,0.387470910882528,0.0402816643265401,1
957,marginal,1,pole,33,1087,2.51144532842334,NaN,0,82.7679383528917,0.00164845151769006,1
957,marginal,1,pole,35,1088,0.465719890636063,1.20182094687885,0.663122068271605,4.01116303235679,0.0125051938484294,1
957,marginal,1,pole,36,1090,0.236636013563798,NaN,0,1.40906558214022,0.0246986309701033,1
957,marginal,1,pole,37,1090,0.212046437133176,NaN,0,1.40168955786148,0.0175254395565949,1
957,marginal,1,trafficSign,38,1298,0.062021439980153,0.0247290057577345,0.000795024697701395,0.0215676831717828,0.332187012654499,1
957,marginal,1,pole,47,1087,0.374052141331723,NaN,0,0.258610106601598,0.0184089455419401,1
958,xy,0,pole,33,1087,0.405107985882033,NaN,0,0.126930330290502,0.0226239372398758,1
958,xy,0,pole,34,1087,2.61626122147463,NaN,0,78.1107849787503,0.00202024506337527,1
958,xy,0,trafficSign,36,1300,0.51841318915175,NaN,0,0.297704509825917,0.31817766519655,1
958,xy,0,pole,49,1085,0.355686325877345,NaN,0,0.0242084646294313,0.0330889673321753,1
958,xy,0,pole,51,1090,0.206973328615365,NaN,0,6.1989696729691,0.0127318847389441,1
958,xy,0,pole,64,1088,0.497538375706387,NaN,0,13.3899958821581,0.00776612568357642,1
958,conditional,1,pole,33,1087,0.405107985882033,NaN,0,0.126930330290502,0.0226239372398758,1
958,conditional,1,pole,34,1087,2.61626122147463,-14.8610222327862,8.19974192397667,78.1107849787503,0.00202024506337527,1
958,conditional,1,trafficSign,36,1300,0.51841318915175,-1.04923172993756,0.715446415383394,0.297704509825917,0.31817766519655,1
958,conditional,1,pole,49,1085,0.355686325877345,NaN,0,0.0242084646294313,0.0330889673321753,1
958,conditional,1,pole,51,1090,0.206973328615365,NaN,0,6.1989696729691,0.0127318847389441,1
958,conditional,1,pole,64,1088,0.497538375706387,1.08764784295553,0.434671582576862,13.3899958821581,0.00776612568357642,1
958,marginal,1,pole,33,1087,0.405107985882033,NaN,0,0.126930330290502,0.0226239372398758,1
958,marginal,1,pole,34,1087,2.61626122147463,-1.44635577431771,0.324831400483417,78.1107849787503,0.00202024506337527,1
958,marginal,1,trafficSign,36,1300,0.51841318915175,-1.32483677255863,1.06959186246176,0.297704509825917,0.31817766519655,1
958,marginal,1,pole,49,1085,0.355686325877345,NaN,0,0.0242084646294313,0.0330889673321753,1
958,marginal,1,pole,51,1090,0.206973328615365,NaN,0,6.1989696729691,0.0127318847389441,1
958,marginal,1,pole,64,1088,0.497538375706387,1.29178873318523,0.581743215802331,13.3899958821581,0.00776612568357642,1
959,xy,0,pole,40,1085,0.388806068089557,NaN,0,0.0177524092038563,0.0506194874362458,1
959,xy,0,pole,42,1090,0.181621432821994,NaN,0,4.98815928156954,0.0215535267074435,1
959,xy,0,trafficSign,43,1300,0.52887763806765,NaN,0,0.51931958465201,0.307761113547785,1
959,xy,0,pole,59,1088,0.475856774491477,NaN,0,11.5805517750156,0.0230369443615342,1
959,conditional,1,pole,40,1085,0.388806068089557,NaN,0,0.483447658669464,0.0471185684383692,1
959,conditional,1,pole,42,1090,0.181621432821994,NaN,0,0.900645517694513,0.0338741398407216,1
959,conditional,1,trafficSign,43,1298,0.0740219684668934,-0.0394903767443395,0.00173298720908752,0.051292363051024,0.33062000829376,1
959,conditional,1,pole,59,1088,0.475856774491477,1.18919560364466,0.644660043055379,4.2715667314193,0.0390399490552943,1
959,marginal,1,pole,40,1085,0.388806068089557,NaN,0,0.483441983195535,0.0471186081536006,1
959,marginal,1,pole,42,1090,0.181621432821994,NaN,0,0.900658283040034,0.0338740793686529,1
959,marginal,1,trafficSign,43,1298,0.0740219684668934,-0.0719613821447638,0.00624397212288487,0.0512888537260949,0.330620192423239,1
959,marginal,1,pole,59,1088,0.475856774491477,1.19599430117759,0.646624760493318,4.27159843080327,0.0390398314360615,1
