dataset,frame,pass,variant,milliseconds,baselineMilliseconds,baselineCount,candidateCount,sharedCount,lostCount,addedCount,retention,jaccard,maskExact,sourceExact,componentsExact,nonPoleMasksExact,nonPoleComponentsExact,sharedComponentCount,maximumMeanError,maximumCovarianceError,maximumProbabilityError,maximumMixtureWeightError,legacyCount,legacyRetained,fineCount,fineMatched,baselineFineMatched
Downtown,333,1,threads4,81.527,260.649,82,82,82,0,0,1,1,1,1,1,1,1,152,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,333,1,threads8,63.574,260.649,82,82,82,0,0,1,1,1,1,1,1,1,152,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,344,1,baseline,297.099,297.099,79,79,79,0,0,1,1,1,1,1,1,1,146,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,344,1,serial,197.149,297.099,79,79,79,0,0,1,1,1,1,1,1,1,146,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,344,1,threads4,83.615,297.099,79,79,79,0,0,1,1,1,1,1,1,1,146,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,344,1,threads8,68.541,297.099,79,79,79,0,0,1,1,1,1,1,1,1,146,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,356,1,baseline,320.181,320.181,66,66,66,0,0,1,1,1,1,1,1,1,159,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,356,1,serial,212.043,320.181,66,66,66,0,0,1,1,1,1,1,1,1,159,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,356,1,threads4,91.892,320.181,66,66,66,0,0,1,1,1,1,1,1,1,159,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,356,1,threads8,68.965,320.181,66,66,66,0,0,1,1,1,1,1,1,1,159,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,367,1,baseline,281.721,281.721,80,80,80,0,0,1,1,1,1,1,1,1,157,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,367,1,serial,186.104,281.721,80,80,80,0,0,1,1,1,1,1,1,1,157,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,367,1,threads4,77.375,281.721,80,80,80,0,0,1,1,1,1,1,1,1,157,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,367,1,threads8,63.257,281.721,80,80,80,0,0,1,1,1,1,1,1,1,157,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,379,1,baseline,233.632,233.632,93,93,93,0,0,1,1,1,1,1,1,1,160,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,379,1,serial,147.275,233.632,93,93,93,0,0,1,1,1,1,1,1,1,160,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,379,1,threads4,69.941,233.632,93,93,93,0,0,1,1,1,1,1,1,1,160,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,379,1,threads8,57.315,233.632,93,93,93,0,0,1,1,1,1,1,1,1,160,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,390,1,baseline,240.7,240.7,70,70,70,0,0,1,1,1,1,1,1,1,129,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,390,1,serial,143.854,240.7,70,70,70,0,0,1,1,1,1,1,1,1,129,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,390,1,threads4,64.714,240.7,70,70,70,0,0,1,1,1,1,1,1,1,129,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,390,1,threads8,63.348,240.7,70,70,70,0,0,1,1,1,1,1,1,1,129,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,402,1,baseline,247.03,247.03,85,85,85,0,0,1,1,1,1,1,1,1,124,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,402,1,serial,141.761,247.03,85,85,85,0,0,1,1,1,1,1,1,1,124,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,402,1,threads4,63.025,247.03,85,85,85,0,0,1,1,1,1,1,1,1,124,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,402,1,threads8,56.945,247.03,85,85,85,0,0,1,1,1,1,1,1,1,124,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,413,1,baseline,236.081,236.081,71,71,71,0,0,1,1,1,1,1,1,1,121,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,413,1,serial,142.45,236.081,71,71,71,0,0,1,1,1,1,1,1,1,121,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,413,1,threads4,83.989,236.081,71,71,71,0,0,1,1,1,1,1,1,1,121,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,413,1,threads8,58.431,236.081,71,71,71,0,0,1,1,1,1,1,1,1,121,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,425,1,baseline,235.439,235.439,90,90,90,0,0,1,1,1,1,1,1,1,133,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,425,1,serial,152.69,235.439,90,90,90,0,0,1,1,1,1,1,1,1,133,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,425,1,threads4,75.187,235.439,90,90,90,0,0,1,1,1,1,1,1,1,133,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,425,1,threads8,63.26,235.439,90,90,90,0,0,1,1,1,1,1,1,1,133,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,436,1,baseline,222.044,222.044,82,82,82,0,0,1,1,1,1,1,1,1,108,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,436,1,serial,152.788,222.044,82,82,82,0,0,1,1,1,1,1,1,1,108,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,436,1,threads4,66.607,222.044,82,82,82,0,0,1,1,1,1,1,1,1,108,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,436,1,threads8,55.467,222.044,82,82,82,0,0,1,1,1,1,1,1,1,108,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,447,1,baseline,236.389,236.389,90,90,90,0,0,1,1,1,1,1,1,1,143,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,447,1,serial,150.541,236.389,90,90,90,0,0,1,1,1,1,1,1,1,143,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,447,1,threads4,68.306,236.389,90,90,90,0,0,1,1,1,1,1,1,1,143,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,447,1,threads8,56.365,236.389,90,90,90,0,0,1,1,1,1,1,1,1,143,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,459,1,baseline,191.024,191.024,82,82,82,0,0,1,1,1,1,1,1,1,141,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,459,1,serial,126.161,191.024,82,82,82,0,0,1,1,1,1,1,1,1,141,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,459,1,threads4,58.971,191.024,82,82,82,0,0,1,1,1,1,1,1,1,141,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,459,1,threads8,55.3,191.024,82,82,82,0,0,1,1,1,1,1,1,1,141,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,470,1,baseline,168.035,168.035,56,56,56,0,0,1,1,1,1,1,1,1,121,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,470,1,serial,102.54,168.035,56,56,56,0,0,1,1,1,1,1,1,1,121,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,470,1,threads4,55.347,168.035,56,56,56,0,0,1,1,1,1,1,1,1,121,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,470,1,threads8,47.592,168.035,56,56,56,0,0,1,1,1,1,1,1,1,121,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,482,1,baseline,175.584,175.584,53,53,53,0,0,1,1,1,1,1,1,1,91,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,482,1,serial,90.661,175.584,53,53,53,0,0,1,1,1,1,1,1,1,91,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,482,1,threads4,53.242,175.584,53,53,53,0,0,1,1,1,1,1,1,1,91,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,482,1,threads8,43.68,175.584,53,53,53,0,0,1,1,1,1,1,1,1,91,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,493,1,baseline,185.551,185.551,46,46,46,0,0,1,1,1,1,1,1,1,71,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,493,1,serial,111.838,185.551,46,46,46,0,0,1,1,1,1,1,1,1,71,0,0,0,0,NaN,NaN,NaN,NaN,NaN
Downtown,493,1,threads4,63.338,185.551,46,46,46,0,0,1,1,1,1,1,1,1,71,0,0,0,0,NaN,NaN,NaN,NaN,NaN
