dataset,frame,pass,variant,milliseconds,baselineMilliseconds,baselineCount,candidateCount,sharedCount,lostCount,addedCount,retention,jaccard,maskExact,sourceExact,componentsExact,nonPoleMasksExact,nonPoleComponentsExact,sharedComponentCount,maximumMeanError,maximumCovarianceError,maximumProbabilityError,maximumMixtureWeightError,legacyCount,legacyRetained,fineCount,fineMatched,baselineFineMatched
Mississippi,311,1,threads8,72.836,264.392,21,21,21,0,0,1,1,1,1,1,1,1,79,0,0,0,0,7,7,4,4,4
Mississippi,321,1,baseline,297.946,297.946,31,31,31,0,0,1,1,1,1,1,1,1,67,0,0,0,0,3,3,1,1,1
Mississippi,321,1,serial,191.345,297.946,31,31,31,0,0,1,1,1,1,1,1,1,67,0,0,0,0,3,3,1,1,1
Mississippi,321,1,threads4,88.36,297.946,31,31,31,0,0,1,1,1,1,1,1,1,67,0,0,0,0,3,3,1,1,1
Mississippi,321,1,threads8,70.434,297.946,31,31,31,0,0,1,1,1,1,1,1,1,67,0,0,0,0,3,3,1,1,1
Mississippi,331,1,baseline,305.889,305.889,35,35,35,0,0,1,1,1,1,1,1,1,59,0,0,0,0,7,7,4,4,4
Mississippi,331,1,serial,203.439,305.889,35,35,35,0,0,1,1,1,1,1,1,1,59,0,0,0,0,7,7,4,4,4
Mississippi,331,1,threads4,92.863,305.889,35,35,35,0,0,1,1,1,1,1,1,1,59,0,0,0,0,7,7,4,4,4
Mississippi,331,1,threads8,71.683,305.889,35,35,35,0,0,1,1,1,1,1,1,1,59,0,0,0,0,7,7,4,4,4
Mississippi,341,1,baseline,306.234,306.234,10,10,10,0,0,1,1,1,1,1,1,1,68,0,0,0,0,3,3,2,2,2
Mississippi,341,1,serial,197.075,306.234,10,10,10,0,0,1,1,1,1,1,1,1,68,0,0,0,0,3,3,2,2,2
Mississippi,341,1,threads4,91.857,306.234,10,10,10,0,0,1,1,1,1,1,1,1,68,0,0,0,0,3,3,2,2,2
Mississippi,341,1,threads8,74.644,306.234,10,10,10,0,0,1,1,1,1,1,1,1,68,0,0,0,0,3,3,2,2,2
Mississippi,351,1,baseline,301.721,301.721,11,11,11,0,0,1,1,1,1,1,1,1,63,0,0,0,0,3,3,3,3,3
Mississippi,351,1,serial,201.352,301.721,11,11,11,0,0,1,1,1,1,1,1,1,63,0,0,0,0,3,3,3,3,3
Mississippi,351,1,threads4,91.306,301.721,11,11,11,0,0,1,1,1,1,1,1,1,63,0,0,0,0,3,3,3,3,3
Mississippi,351,1,threads8,73.005,301.721,11,11,11,0,0,1,1,1,1,1,1,1,63,0,0,0,0,3,3,3,3,3
Mississippi,361,1,baseline,353.796,353.796,19,19,19,0,0,1,1,1,1,1,1,1,53,0,0,0,0,4,4,2,2,2
Mississippi,361,1,serial,230.662,353.796,19,19,19,0,0,1,1,1,1,1,1,1,53,0,0,0,0,4,4,2,2,2
Mississippi,361,1,threads4,102.242,353.796,19,19,19,0,0,1,1,1,1,1,1,1,53,0,0,0,0,4,4,2,2,2
Mississippi,361,1,threads8,80.82,353.796,19,19,19,0,0,1,1,1,1,1,1,1,53,0,0,0,0,4,4,2,2,2
Mississippi,371,1,baseline,386.092,386.092,23,23,23,0,0,1,1,1,1,1,1,1,51,0,0,0,0,9,9,1,1,1
Mississippi,371,1,serial,246.483,386.092,23,23,23,0,0,1,1,1,1,1,1,1,51,0,0,0,0,9,9,1,1,1
Mississippi,371,1,threads4,104.072,386.092,23,23,23,0,0,1,1,1,1,1,1,1,51,0,0,0,0,9,9,1,1,1
Mississippi,371,1,threads8,82.883,386.092,23,23,23,0,0,1,1,1,1,1,1,1,51,0,0,0,0,9,9,1,1,1
Mississippi,381,1,baseline,421.369,421.369,17,17,17,0,0,1,1,1,1,1,1,1,46,0,0,0,0,3,3,2,2,2
Mississippi,381,1,serial,281.154,421.369,17,17,17,0,0,1,1,1,1,1,1,1,46,0,0,0,0,3,3,2,2,2
Mississippi,381,1,threads4,111.052,421.369,17,17,17,0,0,1,1,1,1,1,1,1,46,0,0,0,0,3,3,2,2,2
Mississippi,381,1,threads8,84.901,421.369,17,17,17,0,0,1,1,1,1,1,1,1,46,0,0,0,0,3,3,2,2,2
Mississippi,391,1,baseline,363.33,363.33,10,10,10,0,0,1,1,1,1,1,1,1,40,0,0,0,0,4,4,1,1,1
Mississippi,391,1,serial,240.374,363.33,10,10,10,0,0,1,1,1,1,1,1,1,40,0,0,0,0,4,4,1,1,1
Mississippi,391,1,threads4,111.907,363.33,10,10,10,0,0,1,1,1,1,1,1,1,40,0,0,0,0,4,4,1,1,1
Mississippi,391,1,threads8,87.375,363.33,10,10,10,0,0,1,1,1,1,1,1,1,40,0,0,0,0,4,4,1,1,1
Mississippi,401,1,baseline,374.51,374.51,9,9,9,0,0,1,1,1,1,1,1,1,62,0,0,0,0,3,3,2,2,2
Mississippi,401,1,serial,247.162,374.51,9,9,9,0,0,1,1,1,1,1,1,1,62,0,0,0,0,3,3,2,2,2
Mississippi,401,1,threads4,111.477,374.51,9,9,9,0,0,1,1,1,1,1,1,1,62,0,0,0,0,3,3,2,2,2
Mississippi,401,1,threads8,90.228,374.51,9,9,9,0,0,1,1,1,1,1,1,1,62,0,0,0,0,3,3,2,2,2
Mississippi,411,1,baseline,332.132,332.132,9,9,9,0,0,1,1,1,1,1,1,1,55,0,0,0,0,4,4,2,2,2
Mississippi,411,1,serial,223.144,332.132,9,9,9,0,0,1,1,1,1,1,1,1,55,0,0,0,0,4,4,2,2,2
Mississippi,411,1,threads4,100.567,332.132,9,9,9,0,0,1,1,1,1,1,1,1,55,0,0,0,0,4,4,2,2,2
Mississippi,411,1,threads8,79.634,332.132,9,9,9,0,0,1,1,1,1,1,1,1,55,0,0,0,0,4,4,2,2,2
Mississippi,421,1,baseline,251.135,251.135,5,5,5,0,0,1,1,1,1,1,1,1,69,0,0,0,0,3,3,1,1,1
Mississippi,421,1,serial,171.406,251.135,5,5,5,0,0,1,1,1,1,1,1,1,69,0,0,0,0,3,3,1,1,1
Mississippi,421,1,threads4,91.395,251.135,5,5,5,0,0,1,1,1,1,1,1,1,69,0,0,0,0,3,3,1,1,1
Mississippi,421,1,threads8,67.209,251.135,5,5,5,0,0,1,1,1,1,1,1,1,69,0,0,0,0,3,3,1,1,1
Mississippi,431,1,baseline,206.007,206.007,8,8,8,0,0,1,1,1,1,1,1,1,30,0,0,0,0,5,5,2,2,2
Mississippi,431,1,serial,141.063,206.007,8,8,8,0,0,1,1,1,1,1,1,1,30,0,0,0,0,5,5,2,2,2
Mississippi,431,1,threads4,73.062,206.007,8,8,8,0,0,1,1,1,1,1,1,1,30,0,0,0,0,5,5,2,2,2
Mississippi,431,1,threads8,62.006,206.007,8,8,8,0,0,1,1,1,1,1,1,1,30,0,0,0,0,5,5,2,2,2
Mississippi,441,1,baseline,213.342,213.342,9,9,9,0,0,1,1,1,1,1,1,1,55,0,0,0,0,5,5,2,2,2
Mississippi,441,1,serial,150.618,213.342,9,9,9,0,0,1,1,1,1,1,1,1,55,0,0,0,0,5,5,2,2,2
Mississippi,441,1,threads4,70.858,213.342,9,9,9,0,0,1,1,1,1,1,1,1,55,0,0,0,0,5,5,2,2,2
Mississippi,441,1,threads8,59.518,213.342,9,9,9,0,0,1,1,1,1,1,1,1,55,0,0,0,0,5,5,2,2,2
