dataset,frame,pass,variant,milliseconds,baselineMilliseconds,baselineCount,candidateCount,sharedCount,lostCount,addedCount,retention,jaccard,maskExact,sourceExact,componentsExact,nonPoleMasksExact,nonPoleComponentsExact,sharedComponentCount,maximumMeanError,maximumCovarianceError,maximumProbabilityError,maximumMixtureWeightError,legacyCount,legacyRetained,fineCount,fineMatched,baselineFineMatched
Mississippi,1011,1,threads8,78.803,402.667,32,32,32,0,0,1,1,1,1,1,1,1,64,0,0,0,0,11,11,2,2,2
Mississippi,1021,1,baseline,409.895,409.895,30,30,30,0,0,1,1,1,1,1,1,1,59,0,0,0,0,10,10,5,5,5
Mississippi,1021,1,serial,262.425,409.895,30,30,30,0,0,1,1,1,1,1,1,1,59,0,0,0,0,10,10,5,5,5
Mississippi,1021,1,threads4,124.415,409.895,30,30,30,0,0,1,1,1,1,1,1,1,59,0,0,0,0,10,10,5,5,5
Mississippi,1021,1,threads8,83.186,409.895,30,30,30,0,0,1,1,1,1,1,1,1,59,0,0,0,0,10,10,5,5,5
Mississippi,1031,1,baseline,425.506,425.506,25,25,25,0,0,1,1,1,1,1,1,1,54,0,0,0,0,6,6,3,1,1
Mississippi,1031,1,serial,251.548,425.506,25,25,25,0,0,1,1,1,1,1,1,1,54,0,0,0,0,6,6,3,1,1
Mississippi,1031,1,threads4,111.776,425.506,25,25,25,0,0,1,1,1,1,1,1,1,54,0,0,0,0,6,6,3,1,1
Mississippi,1031,1,threads8,85.402,425.506,25,25,25,0,0,1,1,1,1,1,1,1,54,0,0,0,0,6,6,3,1,1
Mississippi,1041,1,baseline,413.607,413.607,17,17,17,0,0,1,1,1,1,1,1,1,57,0,0,0,0,6,6,1,1,1
Mississippi,1041,1,serial,271.12,413.607,17,17,17,0,0,1,1,1,1,1,1,1,57,0,0,0,0,6,6,1,1,1
Mississippi,1041,1,threads4,110.852,413.607,17,17,17,0,0,1,1,1,1,1,1,1,57,0,0,0,0,6,6,1,1,1
Mississippi,1041,1,threads8,83.577,413.607,17,17,17,0,0,1,1,1,1,1,1,1,57,0,0,0,0,6,6,1,1,1
Mississippi,1051,1,baseline,317.525,317.525,20,20,20,0,0,1,1,1,1,1,1,1,60,0,0,0,0,6,6,2,2,2
Mississippi,1051,1,serial,199.96,317.525,20,20,20,0,0,1,1,1,1,1,1,1,60,0,0,0,0,6,6,2,2,2
Mississippi,1051,1,threads4,91.919,317.525,20,20,20,0,0,1,1,1,1,1,1,1,60,0,0,0,0,6,6,2,2,2
Mississippi,1051,1,threads8,73.215,317.525,20,20,20,0,0,1,1,1,1,1,1,1,60,0,0,0,0,6,6,2,2,2
Mississippi,1061,1,baseline,210.484,210.484,25,25,25,0,0,1,1,1,1,1,1,1,49,0,0,0,0,7,7,1,1,1
Mississippi,1061,1,serial,130.391,210.484,25,25,25,0,0,1,1,1,1,1,1,1,49,0,0,0,0,7,7,1,1,1
Mississippi,1061,1,threads4,69.047,210.484,25,25,25,0,0,1,1,1,1,1,1,1,49,0,0,0,0,7,7,1,1,1
Mississippi,1061,1,threads8,60.339,210.484,25,25,25,0,0,1,1,1,1,1,1,1,49,0,0,0,0,7,7,1,1,1
Mississippi,1071,1,baseline,143.584,143.584,27,27,27,0,0,1,1,1,1,1,1,1,59,0,0,0,0,13,13,4,4,4
Mississippi,1071,1,serial,100.787,143.584,27,27,27,0,0,1,1,1,1,1,1,1,59,0,0,0,0,13,13,4,4,4
Mississippi,1071,1,threads4,64.367,143.584,27,27,27,0,0,1,1,1,1,1,1,1,59,0,0,0,0,13,13,4,4,4
Mississippi,1071,1,threads8,55.177,143.584,27,27,27,0,0,1,1,1,1,1,1,1,59,0,0,0,0,13,13,4,4,4
Mississippi,1081,1,baseline,160.556,160.556,31,31,31,0,0,1,1,1,1,1,1,1,70,0,0,0,0,17,17,6,6,6
Mississippi,1081,1,serial,117.272,160.556,31,31,31,0,0,1,1,1,1,1,1,1,70,0,0,0,0,17,17,6,6,6
Mississippi,1081,1,threads4,64.317,160.556,31,31,31,0,0,1,1,1,1,1,1,1,70,0,0,0,0,17,17,6,6,6
Mississippi,1081,1,threads8,54.89,160.556,31,31,31,0,0,1,1,1,1,1,1,1,70,0,0,0,0,17,17,6,6,6
Mississippi,1091,1,baseline,246.111,246.111,43,43,43,0,0,1,1,1,1,1,1,1,48,0,0,0,0,17,17,5,5,5
Mississippi,1091,1,serial,155.623,246.111,43,43,43,0,0,1,1,1,1,1,1,1,48,0,0,0,0,17,17,5,5,5
Mississippi,1091,1,threads4,77.223,246.111,43,43,43,0,0,1,1,1,1,1,1,1,48,0,0,0,0,17,17,5,5,5
Mississippi,1091,1,threads8,60.744,246.111,43,43,43,0,0,1,1,1,1,1,1,1,48,0,0,0,0,17,17,5,5,5
Mississippi,1101,1,baseline,272.887,272.887,36,36,36,0,0,1,1,1,1,1,1,1,68,0,0,0,0,16,16,10,10,10
Mississippi,1101,1,serial,164.393,272.887,36,36,36,0,0,1,1,1,1,1,1,1,68,0,0,0,0,16,16,10,10,10
Mississippi,1101,1,threads4,79.461,272.887,36,36,36,0,0,1,1,1,1,1,1,1,68,0,0,0,0,16,16,10,10,10
Mississippi,1101,1,threads8,65.353,272.887,36,36,36,0,0,1,1,1,1,1,1,1,68,0,0,0,0,16,16,10,10,10
Mississippi,1111,1,baseline,295.432,295.432,39,39,39,0,0,1,1,1,1,1,1,1,77,0,0,0,0,14,14,4,4,4
Mississippi,1111,1,serial,187.556,295.432,39,39,39,0,0,1,1,1,1,1,1,1,77,0,0,0,0,14,14,4,4,4
Mississippi,1111,1,threads4,87.025,295.432,39,39,39,0,0,1,1,1,1,1,1,1,77,0,0,0,0,14,14,4,4,4
Mississippi,1111,1,threads8,69.68,295.432,39,39,39,0,0,1,1,1,1,1,1,1,77,0,0,0,0,14,14,4,4,4
Mississippi,1121,1,baseline,283.718,283.718,23,23,23,0,0,1,1,1,1,1,1,1,48,0,0,0,0,9,9,3,3,3
Mississippi,1121,1,serial,192.275,283.718,23,23,23,0,0,1,1,1,1,1,1,1,48,0,0,0,0,9,9,3,3,3
Mississippi,1121,1,threads4,86.34,283.718,23,23,23,0,0,1,1,1,1,1,1,1,48,0,0,0,0,9,9,3,3,3
Mississippi,1121,1,threads8,65.777,283.718,23,23,23,0,0,1,1,1,1,1,1,1,48,0,0,0,0,9,9,3,3,3
Mississippi,1131,1,baseline,255.722,255.722,23,23,23,0,0,1,1,1,1,1,1,1,71,0,0,0,0,11,11,1,1,1
Mississippi,1131,1,serial,188.629,255.722,23,23,23,0,0,1,1,1,1,1,1,1,71,0,0,0,0,11,11,1,1,1
Mississippi,1131,1,threads4,87.547,255.722,23,23,23,0,0,1,1,1,1,1,1,1,71,0,0,0,0,11,11,1,1,1
Mississippi,1131,1,threads8,71.831,255.722,23,23,23,0,0,1,1,1,1,1,1,1,71,0,0,0,0,11,11,1,1,1
Mississippi,1141,1,baseline,290,290,21,21,21,0,0,1,1,1,1,1,1,1,60,0,0,0,0,12,12,0,0,0
Mississippi,1141,1,serial,201.135,290,21,21,21,0,0,1,1,1,1,1,1,1,60,0,0,0,0,12,12,0,0,0
Mississippi,1141,1,threads4,93.147,290,21,21,21,0,0,1,1,1,1,1,1,1,60,0,0,0,0,12,12,0,0,0
Mississippi,1141,1,threads8,89.191,290,21,21,21,0,0,1,1,1,1,1,1,1,60,0,0,0,0,12,12,0,0,0
Mississippi,1151,1,baseline,285.347,285.347,26,26,26,0,0,1,1,1,1,1,1,1,47,0,0,0,0,15,15,1,1,1
Mississippi,1151,1,serial,195.917,285.347,26,26,26,0,0,1,1,1,1,1,1,1,47,0,0,0,0,15,15,1,1,1
Mississippi,1151,1,threads4,88.478,285.347,26,26,26,0,0,1,1,1,1,1,1,1,47,0,0,0,0,15,15,1,1,1
Mississippi,1151,1,threads8,93.348,285.347,26,26,26,0,0,1,1,1,1,1,1,1,47,0,0,0,0,15,15,1,1,1
Mississippi,1161,1,baseline,253.279,253.279,25,25,25,0,0,1,1,1,1,1,1,1,58,0,0,0,0,8,8,6,6,6
Mississippi,1161,1,serial,159.783,253.279,25,25,25,0,0,1,1,1,1,1,1,1,58,0,0,0,0,8,8,6,6,6
Mississippi,1161,1,threads4,75.843,253.279,25,25,25,0,0,1,1,1,1,1,1,1,58,0,0,0,0,8,8,6,6,6
Mississippi,1161,1,threads8,71.669,253.279,25,25,25,0,0,1,1,1,1,1,1,1,58,0,0,0,0,8,8,6,6,6
Mississippi,1,2,baseline,122.109,122.109,17,17,17,0,0,1,1,1,1,1,1,1,54,0,0,0,0,9,9,3,3,3
Mississippi,1,2,serial,86.583,122.109,17,17,17,0,0,1,1,1,1,1,1,1,54,0,0,0,0,9,9,3,3,3
Mississippi,1,2,threads4,55.155,122.109,17,17,17,0,0,1,1,1,1,1,1,1,54,0,0,0,0,9,9,3,3,3
Mississippi,1,2,threads8,60.928,122.109,17,17,17,0,0,1,1,1,1,1,1,1,54,0,0,0,0,9,9,3,3,3
Mississippi,11,2,baseline,129.495,129.495,19,19,19,0,0,1,1,1,1,1,1,1,52,0,0,0,0,9,9,4,3,3
Mississippi,11,2,serial,104.467,129.495,19,19,19,0,0,1,1,1,1,1,1,1,52,0,0,0,0,9,9,4,3,3
Mississippi,11,2,threads4,73.566,129.495,19,19,19,0,0,1,1,1,1,1,1,1,52,0,0,0,0,9,9,4,3,3
Mississippi,11,2,threads8,80.312,129.495,19,19,19,0,0,1,1,1,1,1,1,1,52,0,0,0,0,9,9,4,3,3
Mississippi,21,2,baseline,109.224,109.224,16,16,16,0,0,1,1,1,1,1,1,1,46,0,0,0,0,6,6,5,4,4
Mississippi,21,2,serial,77.963,109.224,16,16,16,0,0,1,1,1,1,1,1,1,46,0,0,0,0,6,6,5,4,4
Mississippi,21,2,threads4,49.474,109.224,16,16,16,0,0,1,1,1,1,1,1,1,46,0,0,0,0,6,6,5,4,4
Mississippi,21,2,threads8,53.725,109.224,16,16,16,0,0,1,1,1,1,1,1,1,46,0,0,0,0,6,6,5,4,4
Mississippi,31,2,baseline,113.314,113.314,14,14,14,0,0,1,1,1,1,1,1,1,45,0,0,0,0,9,9,1,1,1
Mississippi,31,2,serial,79.007,113.314,14,14,14,0,0,1,1,1,1,1,1,1,45,0,0,0,0,9,9,1,1,1
Mississippi,31,2,threads4,53.769,113.314,14,14,14,0,0,1,1,1,1,1,1,1,45,0,0,0,0,9,9,1,1,1
Mississippi,31,2,threads8,56.628,113.314,14,14,14,0,0,1,1,1,1,1,1,1,45,0,0,0,0,9,9,1,1,1
Mississippi,41,2,baseline,117.21,117.21,19,19,19,0,0,1,1,1,1,1,1,1,44,0,0,0,0,8,8,2,2,2
Mississippi,41,2,serial,78.758,117.21,19,19,19,0,0,1,1,1,1,1,1,1,44,0,0,0,0,8,8,2,2,2
Mississippi,41,2,threads4,52.856,117.21,19,19,19,0,0,1,1,1,1,1,1,1,44,0,0,0,0,8,8,2,2,2
Mississippi,41,2,threads8,66.359,117.21,19,19,19,0,0,1,1,1,1,1,1,1,44,0,0,0,0,8,8,2,2,2
Mississippi,51,2,baseline,108.474,108.474,16,16,16,0,0,1,1,1,1,1,1,1,32,0,0,0,0,6,6,6,6,6
Mississippi,51,2,serial,76.899,108.474,16,16,16,0,0,1,1,1,1,1,1,1,32,0,0,0,0,6,6,6,6,6
Mississippi,51,2,threads4,49.503,108.474,16,16,16,0,0,1,1,1,1,1,1,1,32,0,0,0,0,6,6,6,6,6
Mississippi,51,2,threads8,59.109,108.474,16,16,16,0,0,1,1,1,1,1,1,1,32,0,0,0,0,6,6,6,6,6
Mississippi,61,2,baseline,97.301,97.301,19,19,19,0,0,1,1,1,1,1,1,1,34,0,0,0,0,9,9,6,6,6
Mississippi,61,2,serial,76.367,97.301,19,19,19,0,0,1,1,1,1,1,1,1,34,0,0,0,0,9,9,6,6,6
Mississippi,61,2,threads4,49.241,97.301,19,19,19,0,0,1,1,1,1,1,1,1,34,0,0,0,0,9,9,6,6,6
Mississippi,61,2,threads8,58.466,97.301,19,19,19,0,0,1,1,1,1,1,1,1,34,0,0,0,0,9,9,6,6,6
Mississippi,71,2,baseline,95.414,95.414,23,23,23,0,0,1,1,1,1,1,1,1,37,0,0,0,0,12,12,8,8,8
Mississippi,71,2,serial,72.752,95.414,23,23,23,0,0,1,1,1,1,1,1,1,37,0,0,0,0,12,12,8,8,8
Mississippi,71,2,threads4,55.125,95.414,23,23,23,0,0,1,1,1,1,1,1,1,37,0,0,0,0,12,12,8,8,8
Mississippi,71,2,threads8,58.209,95.414,23,23,23,0,0,1,1,1,1,1,1,1,37,0,0,0,0,12,12,8,8,8
Mississippi,81,2,baseline,103.487,103.487,24,24,24,0,0,1,1,1,1,1,1,1,38,0,0,0,0,12,12,4,4,4
Mississippi,81,2,serial,76.736,103.487,24,24,24,0,0,1,1,1,1,1,1,1,38,0,0,0,0,12,12,4,4,4
Mississippi,81,2,threads4,56.303,103.487,24,24,24,0,0,1,1,1,1,1,1,1,38,0,0,0,0,12,12,4,4,4
Mississippi,81,2,threads8,58.871,103.487,24,24,24,0,0,1,1,1,1,1,1,1,38,0,0,0,0,12,12,4,4,4
Mississippi,91,2,baseline,111.964,111.964,27,27,27,0,0,1,1,1,1,1,1,1,67,0,0,0,0,13,13,4,4,4
Mississippi,91,2,serial,85.432,111.964,27,27,27,0,0,1,1,1,1,1,1,1,67,0,0,0,0,13,13,4,4,4
Mississippi,91,2,threads4,55.392,111.964,27,27,27,0,0,1,1,1,1,1,1,1,67,0,0,0,0,13,13,4,4,4
Mississippi,91,2,threads8,65.207,111.964,27,27,27,0,0,1,1,1,1,1,1,1,67,0,0,0,0,13,13,4,4,4
Mississippi,101,2,baseline,134.857,134.857,28,28,28,0,0,1,1,1,1,1,1,1,91,0,0,0,0,13,13,2,2,2
Mississippi,101,2,serial,97.896,134.857,28,28,28,0,0,1,1,1,1,1,1,1,91,0,0,0,0,13,13,2,2,2
Mississippi,101,2,threads4,63.44,134.857,28,28,28,0,0,1,1,1,1,1,1,1,91,0,0,0,0,13,13,2,2,2
Mississippi,101,2,threads8,56.881,134.857,28,28,28,0,0,1,1,1,1,1,1,1,91,0,0,0,0,13,13,2,2,2
Mississippi,111,2,baseline,180.435,180.435,22,22,22,0,0,1,1,1,1,1,1,1,79,0,0,0,0,17,17,3,3,3
Mississippi,111,2,serial,124.926,180.435,22,22,22,0,0,1,1,1,1,1,1,1,79,0,0,0,0,17,17,3,3,3
Mississippi,111,2,threads4,69.624,180.435,22,22,22,0,0,1,1,1,1,1,1,1,79,0,0,0,0,17,17,3,3,3
Mississippi,111,2,threads8,73.365,180.435,22,22,22,0,0,1,1,1,1,1,1,1,79,0,0,0,0,17,17,3,3,3
Mississippi,121,2,baseline,225.296,225.296,18,18,18,0,0,1,1,1,1,1,1,1,71,0,0,0,0,10,10,2,2,2
Mississippi,121,2,serial,147.868,225.296,18,18,18,0,0,1,1,1,1,1,1,1,71,0,0,0,0,10,10,2,2,2
Mississippi,121,2,threads4,78.447,225.296,18,18,18,0,0,1,1,1,1,1,1,1,71,0,0,0,0,10,10,2,2,2
Mississippi,121,2,threads8,79.654,225.296,18,18,18,0,0,1,1,1,1,1,1,1,71,0,0,0,0,10,10,2,2,2
Mississippi,131,2,baseline,265.147,265.147,13,13,13,0,0,1,1,1,1,1,1,1,69,0,0,0,0,8,8,0,0,0
Mississippi,131,2,serial,162.925,265.147,13,13,13,0,0,1,1,1,1,1,1,1,69,0,0,0,0,8,8,0,0,0
Mississippi,131,2,threads4,73.322,265.147,13,13,13,0,0,1,1,1,1,1,1,1,69,0,0,0,0,8,8,0,0,0
Mississippi,131,2,threads8,76.306,265.147,13,13,13,0,0,1,1,1,1,1,1,1,69,0,0,0,0,8,8,0,0,0
Mississippi,141,2,baseline,212.629,212.629,12,12,12,0,0,1,1,1,1,1,1,1,71,0,0,0,0,5,5,2,2,2
Mississippi,141,2,serial,149.884,212.629,12,12,12,0,0,1,1,1,1,1,1,1,71,0,0,0,0,5,5,2,2,2
Mississippi,141,2,threads4,72.413,212.629,12,12,12,0,0,1,1,1,1,1,1,1,71,0,0,0,0,5,5,2,2,2
Mississippi,141,2,threads8,72.241,212.629,12,12,12,0,0,1,1,1,1,1,1,1,71,0,0,0,0,5,5,2,2,2
Mississippi,151,2,baseline,172.953,172.953,13,13,13,0,0,1,1,1,1,1,1,1,35,0,0,0,0,5,5,6,6,6
Mississippi,151,2,serial,133.702,172.953,13,13,13,0,0,1,1,1,1,1,1,1,35,0,0,0,0,5,5,6,6,6
Mississippi,151,2,threads4,65.175,172.953,13,13,13,0,0,1,1,1,1,1,1,1,35,0,0,0,0,5,5,6,6,6
Mississippi,151,2,threads8,71.808,172.953,13,13,13,0,0,1,1,1,1,1,1,1,35,0,0,0,0,5,5,6,6,6
Mississippi,161,2,baseline,231.496,231.496,10,10,10,0,0,1,1,1,1,1,1,1,54,0,0,0,0,6,6,1,1,1
Mississippi,161,2,serial,170.491,231.496,10,10,10,0,0,1,1,1,1,1,1,1,54,0,0,0,0,6,6,1,1,1
Mississippi,161,2,threads4,78.121,231.496,10,10,10,0,0,1,1,1,1,1,1,1,54,0,0,0,0,6,6,1,1,1
Mississippi,161,2,threads8,75.639,231.496,10,10,10,0,0,1,1,1,1,1,1,1,54,0,0,0,0,6,6,1,1,1
Mississippi,171,2,baseline,304.531,304.531,4,4,4,0,0,1,1,1,1,1,1,1,48,0,0,0,0,3,3,3,3,3
Mississippi,171,2,serial,216.397,304.531,4,4,4,0,0,1,1,1,1,1,1,1,48,0,0,0,0,3,3,3,3,3
Mississippi,171,2,threads4,86.966,304.531,4,4,4,0,0,1,1,1,1,1,1,1,48,0,0,0,0,3,3,3,3,3
Mississippi,171,2,threads8,76.689,304.531,4,4,4,0,0,1,1,1,1,1,1,1,48,0,0,0,0,3,3,3,3,3
Mississippi,181,2,baseline,323.639,323.639,7,7,7,0,0,1,1,1,1,1,1,1,51,0,0,0,0,4,4,2,2,2
Mississippi,181,2,serial,202.823,323.639,7,7,7,0,0,1,1,1,1,1,1,1,51,0,0,0,0,4,4,2,2,2
Mississippi,181,2,threads4,83.405,323.639,7,7,7,0,0,1,1,1,1,1,1,1,51,0,0,0,0,4,4,2,2,2
Mississippi,181,2,threads8,76.332,323.639,7,7,7,0,0,1,1,1,1,1,1,1,51,0,0,0,0,4,4,2,2,2
Mississippi,191,2,baseline,222.619,222.619,13,13,13,0,0,1,1,1,1,1,1,1,67,0,0,0,0,8,8,3,3,3
Mississippi,191,2,serial,158.808,222.619,13,13,13,0,0,1,1,1,1,1,1,1,67,0,0,0,0,8,8,3,3,3
Mississippi,191,2,threads4,71.648,222.619,13,13,13,0,0,1,1,1,1,1,1,1,67,0,0,0,0,8,8,3,3,3
Mississippi,191,2,threads8,67.108,222.619,13,13,13,0,0,1,1,1,1,1,1,1,67,0,0,0,0,8,8,3,3,3
Mississippi,201,2,baseline,219.379,219.379,12,12,12,0,0,1,1,1,1,1,1,1,60,0,0,0,0,8,8,1,1,1
Mississippi,201,2,serial,157.387,219.379,12,12,12,0,0,1,1,1,1,1,1,1,60,0,0,0,0,8,8,1,1,1
Mississippi,201,2,threads4,72.5,219.379,12,12,12,0,0,1,1,1,1,1,1,1,60,0,0,0,0,8,8,1,1,1
Mississippi,201,2,threads8,56.872,219.379,12,12,12,0,0,1,1,1,1,1,1,1,60,0,0,0,0,8,8,1,1,1
Mississippi,211,2,baseline,224.715,224.715,13,13,13,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,2,2,2
Mississippi,211,2,serial,161.199,224.715,13,13,13,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,2,2,2
Mississippi,211,2,threads4,74.683,224.715,13,13,13,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,2,2,2
Mississippi,211,2,threads8,60.763,224.715,13,13,13,0,0,1,1,1,1,1,1,1,54,0,0,0,0,4,4,2,2,2
Mississippi,221,2,baseline,193.92,193.92,19,19,19,0,0,1,1,1,1,1,1,1,41,0,0,0,0,5,5,2,2,2
Mississippi,221,2,serial,135.052,193.92,19,19,19,0,0,1,1,1,1,1,1,1,41,0,0,0,0,5,5,2,2,2
Mississippi,221,2,threads4,63.322,193.92,19,19,19,0,0,1,1,1,1,1,1,1,41,0,0,0,0,5,5,2,2,2
Mississippi,221,2,threads8,52.873,193.92,19,19,19,0,0,1,1,1,1,1,1,1,41,0,0,0,0,5,5,2,2,2
Mississippi,231,2,baseline,218.241,218.241,12,12,12,0,0,1,1,1,1,1,1,1,54,0,0,0,0,3,3,1,1,1
Mississippi,231,2,serial,146.604,218.241,12,12,12,0,0,1,1,1,1,1,1,1,54,0,0,0,0,3,3,1,1,1
Mississippi,231,2,threads4,65.872,218.241,12,12,12,0,0,1,1,1,1,1,1,1,54,0,0,0,0,3,3,1,1,1
Mississippi,231,2,threads8,55.12,218.241,12,12,12,0,0,1,1,1,1,1,1,1,54,0,0,0,0,3,3,1,1,1
Mississippi,241,2,baseline,260.837,260.837,10,10,10,0,0,1,1,1,1,1,1,1,57,0,0,0,0,5,5,1,1,1
Mississippi,241,2,serial,169.32,260.837,10,10,10,0,0,1,1,1,1,1,1,1,57,0,0,0,0,5,5,1,1,1
Mississippi,241,2,threads4,78.955,260.837,10,10,10,0,0,1,1,1,1,1,1,1,57,0,0,0,0,5,5,1,1,1
Mississippi,241,2,threads8,59.136,260.837,10,10,10,0,0,1,1,1,1,1,1,1,57,0,0,0,0,5,5,1,1,1
Mississippi,251,2,baseline,351.375,351.375,8,8,8,0,0,1,1,1,1,1,1,1,52,0,0,0,0,3,3,2,2,2
Mississippi,251,2,serial,225.232,351.375,8,8,8,0,0,1,1,1,1,1,1,1,52,0,0,0,0,3,3,2,2,2
Mississippi,251,2,threads4,91.719,351.375,8,8,8,0,0,1,1,1,1,1,1,1,52,0,0,0,0,3,3,2,2,2
Mississippi,251,2,threads8,100.01,351.375,8,8,8,0,0,1,1,1,1,1,1,1,52,0,0,0,0,3,3,2,2,2
Mississippi,261,2,baseline,393.322,393.322,7,7,7,0,0,1,1,1,1,1,1,1,67,0,0,0,0,2,2,1,1,1
Mississippi,261,2,serial,246.741,393.322,7,7,7,0,0,1,1,1,1,1,1,1,67,0,0,0,0,2,2,1,1,1
Mississippi,261,2,threads4,101.263,393.322,7,7,7,0,0,1,1,1,1,1,1,1,67,0,0,0,0,2,2,1,1,1
Mississippi,261,2,threads8,80.536,393.322,7,7,7,0,0,1,1,1,1,1,1,1,67,0,0,0,0,2,2,1,1,1
Mississippi,271,2,baseline,360.145,360.145,10,10,10,0,0,1,1,1,1,1,1,1,33,0,0,0,0,3,3,2,2,2
Mississippi,271,2,serial,226.688,360.145,10,10,10,0,0,1,1,1,1,1,1,1,33,0,0,0,0,3,3,2,2,2
Mississippi,271,2,threads4,92.095,360.145,10,10,10,0,0,1,1,1,1,1,1,1,33,0,0,0,0,3,3,2,2,2
Mississippi,271,2,threads8,77.969,360.145,10,10,10,0,0,1,1,1,1,1,1,1,33,0,0,0,0,3,3,2,2,2
Mississippi,281,2,baseline,379.506,379.506,11,11,11,0,0,1,1,1,1,1,1,1,58,0,0,0,0,5,5,2,2,2
Mississippi,281,2,serial,223.32,379.506,11,11,11,0,0,1,1,1,1,1,1,1,58,0,0,0,0,5,5,2,2,2
Mississippi,281,2,threads4,92.854,379.506,11,11,11,0,0,1,1,1,1,1,1,1,58,0,0,0,0,5,5,2,2,2
Mississippi,281,2,threads8,78.401,379.506,11,11,11,0,0,1,1,1,1,1,1,1,58,0,0,0,0,5,5,2,2,2
Mississippi,291,2,baseline,270.583,270.583,40,40,40,0,0,1,1,1,1,1,1,1,55,0,0,0,0,7,7,4,4,4
Mississippi,291,2,serial,172.252,270.583,40,40,40,0,0,1,1,1,1,1,1,1,55,0,0,0,0,7,7,4,4,4
Mississippi,291,2,threads4,83.24,270.583,40,40,40,0,0,1,1,1,1,1,1,1,55,0,0,0,0,7,7,4,4,4
Mississippi,291,2,threads8,71.615,270.583,40,40,40,0,0,1,1,1,1,1,1,1,55,0,0,0,0,7,7,4,4,4
Mississippi,301,2,baseline,289.635,289.635,34,34,34,0,0,1,1,1,1,1,1,1,39,0,0,0,0,3,3,2,2,2
Mississippi,301,2,serial,185.554,289.635,34,34,34,0,0,1,1,1,1,1,1,1,39,0,0,0,0,3,3,2,2,2
Mississippi,301,2,threads4,82.473,289.635,34,34,34,0,0,1,1,1,1,1,1,1,39,0,0,0,0,3,3,2,2,2
Mississippi,301,2,threads8,68.16,289.635,34,34,34,0,0,1,1,1,1,1,1,1,39,0,0,0,0,3,3,2,2,2
Mississippi,311,2,baseline,301.189,301.189,21,21,21,0,0,1,1,1,1,1,1,1,79,0,0,0,0,7,7,4,4,4
Mississippi,311,2,serial,188.701,301.189,21,21,21,0,0,1,1,1,1,1,1,1,79,0,0,0,0,7,7,4,4,4
Mississippi,311,2,threads4,85.029,301.189,21,21,21,0,0,1,1,1,1,1,1,1,79,0,0,0,0,7,7,4,4,4
Mississippi,311,2,threads8,71.691,301.189,21,21,21,0,0,1,1,1,1,1,1,1,79,0,0,0,0,7,7,4,4,4
Mississippi,321,2,baseline,341.143,341.143,31,31,31,0,0,1,1,1,1,1,1,1,67,0,0,0,0,3,3,1,1,1
Mississippi,321,2,serial,191.476,341.143,31,31,31,0,0,1,1,1,1,1,1,1,67,0,0,0,0,3,3,1,1,1
Mississippi,321,2,threads4,85.379,341.143,31,31,31,0,0,1,1,1,1,1,1,1,67,0,0,0,0,3,3,1,1,1
Mississippi,321,2,threads8,74.669,341.143,31,31,31,0,0,1,1,1,1,1,1,1,67,0,0,0,0,3,3,1,1,1
Mississippi,331,2,baseline,342.99,342.99,35,35,35,0,0,1,1,1,1,1,1,1,59,0,0,0,0,7,7,4,4,4
Mississippi,331,2,serial,225.352,342.99,35,35,35,0,0,1,1,1,1,1,1,1,59,0,0,0,0,7,7,4,4,4
Mississippi,331,2,threads4,92.53,342.99,35,35,35,0,0,1,1,1,1,1,1,1,59,0,0,0,0,7,7,4,4,4
Mississippi,331,2,threads8,73.831,342.99,35,35,35,0,0,1,1,1,1,1,1,1,59,0,0,0,0,7,7,4,4,4
Mississippi,341,2,baseline,308.087,308.087,10,10,10,0,0,1,1,1,1,1,1,1,68,0,0,0,0,3,3,2,2,2
Mississippi,341,2,serial,215.249,308.087,10,10,10,0,0,1,1,1,1,1,1,1,68,0,0,0,0,3,3,2,2,2
Mississippi,341,2,threads4,97.713,308.087,10,10,10,0,0,1,1,1,1,1,1,1,68,0,0,0,0,3,3,2,2,2
Mississippi,341,2,threads8,69.423,308.087,10,10,10,0,0,1,1,1,1,1,1,1,68,0,0,0,0,3,3,2,2,2
Mississippi,351,2,baseline,325.928,325.928,11,11,11,0,0,1,1,1,1,1,1,1,63,0,0,0,0,3,3,3,3,3
Mississippi,351,2,serial,211.996,325.928,11,11,11,0,0,1,1,1,1,1,1,1,63,0,0,0,0,3,3,3,3,3
Mississippi,351,2,threads4,139.244,325.928,11,11,11,0,0,1,1,1,1,1,1,1,63,0,0,0,0,3,3,3,3,3
Mississippi,351,2,threads8,86.098,325.928,11,11,11,0,0,1,1,1,1,1,1,1,63,0,0,0,0,3,3,3,3,3
Mississippi,361,2,baseline,406.273,406.273,19,19,19,0,0,1,1,1,1,1,1,1,53,0,0,0,0,4,4,2,2,2
Mississippi,361,2,serial,246.27,406.273,19,19,19,0,0,1,1,1,1,1,1,1,53,0,0,0,0,4,4,2,2,2
Mississippi,361,2,threads4,104.1,406.273,19,19,19,0,0,1,1,1,1,1,1,1,53,0,0,0,0,4,4,2,2,2
Mississippi,361,2,threads8,79.476,406.273,19,19,19,0,0,1,1,1,1,1,1,1,53,0,0,0,0,4,4,2,2,2
