frame,originalErrorM,correctedEpochErrorM
954,0.125482990952,0.139280109868
955,0.177983742848,0.175685973192
956,0.193002002260,0.192926674495
957,0.225389947670,0.192555190860
958,0.257365456727,0.258151502410
959,0.248509556267,0.253643910556
960,0.224816097791,0.241545702756
961,0.204161683030,0.203259136979
962,0.199654989566,0.199847777308
963,0.187910936194,0.187411430269
964,0.099526477283,0.100786373114
965,0.221944636959,0.218142603099
966,0.185682644699,0.189831046536
967,0.319769451180,0.074368590572
968,0.052124348089,0.048973171935
969,0.054212512528,0.055153037308
970,0.033382775226,0.032214482799
971,0.010305582228,0.015473481184
972,0.074082972566,0.075582120966
973,0.040680724711,0.037989958153
974,0.076830052474,0.077704939424
975,0.046378404051,0.045756432681
977,0.473342420573,0.049467341042
978,0.063882408544,0.063854884695
979,0.135368908611,0.135281756089
980,0.075672897967,0.075343558289
981,0.123342913768,0.119962314730
982,0.194763613667,0.195426225730
983,0.145877980546,0.150423125463
984,0.062364296119,0.063858506605
985,0.145968375336,0.144472808580
986,0.103532909001,0.102952489781
987,0.122998573253,0.073974061808
988,0.092786888141,0.092122331312
989,0.058416787066,0.057085657839
990,0.041737393471,0.042393910782
991,0.031772108143,0.032502615023
992,0.034652565293,0.035183158021
993,0.044716660886,0.045360265194
994,0.032690445375,0.034726722831
995,0.019051228905,0.019704478481
996,0.040734993602,0.040803060404
997,0.212976505112,0.045601848505
998,0.045496674428,0.046193148311
999,0.049920858913,0.044361102941
1000,0.057827361879,0.058913425897
1001,0.047041678805,0.045004394494
1002,0.057586585019,0.058173738698
1003,0.037773780060,0.034700502154
1004,0.066860217294,0.066759982340
1005,0.074978133220,0.076257672749
1006,0.059951445704,0.055176921276
1007,0.154205981799,0.132459110081
1008,0.075563834665,0.079669516291
1009,0.100124187885,0.099662127026
1010,0.026626413826,0.027159272824
1011,0.076323892195,0.071694225284
1012,0.060709656608,0.062127865125
1013,0.033397121503,0.030111198701
1014,0.036240858450,0.035748783463
1015,0.064342869633,0.059942107443
1016,0.039323083926,0.035731699622
1017,0.289872682402,0.045573149874
1018,0.050211445997,0.053452873362
1019,0.046829890608,0.046635009845
1020,0.055167111514,0.055310465482
1021,0.069482944426,0.066827284501
1022,0.044910747503,0.045073637090
1023,0.076775807312,0.074809221274
1024,0.041299063533,0.041626773390
1025,0.077077461465,0.077140369145
1026,0.193389034557,0.192135801426
1027,0.129407135687,0.501486665965
1028,0.085433281761,0.082748856183
1029,0.096013842572,0.092488113614
1030,0.140590156457,0.139405801215
1031,0.301178638106,0.300008080815
1032,0.235971452559,0.236711073990
1033,0.207703955352,0.204298605804
1034,0.037335529863,0.036909509548
1035,0.081873555623,0.077372608236
1036,0.109244021080,0.107218981273
1037,0.112310951213,0.170363987651
1038,0.119445526642,0.090896051039
1039,0.065955345510,0.065840792638
1040,0.158771499687,0.154653143536
1041,0.047780922979,0.044343845508
1042,0.287457109648,0.287428236970
1043,0.285464921230,0.282698672160
1044,0.022251407690,0.022146144247
1045,0.119603205400,0.123449848587
1046,0.409517922180,0.409975913555
1047,0.041984031484,0.356455587892
1048,0.143287114057,0.340964492590
1049,0.206748905845,0.202799892585
1050,0.124939971848,0.123687527471
1051,0.117848216449,0.114692469064
1052,0.507839161766,0.509549239071
1053,0.260704986489,0.257969748384
1054,0.333322418969,0.335730193416
1055,0.226069832757,0.222165939842
1056,0.119592884563,0.119784588784
1057,0.070166298547,0.259959643481
1058,0.179890856119,0.181261651891
1059,0.132224985656,0.132147103973
1060,0.098410811443,0.098525759099
1061,0.106940388976,0.105834324735
1062,0.082739249639,0.083234663247
1063,0.083296113692,0.082925233752
1064,0.076280558294,0.073350602538
1065,0.259557925902,0.257665704466
1066,0.173114294066,0.173563312786
1067,0.467499483675,0.133642101978
1068,0.231209280379,0.132970496327
1069,0.153571623257,0.151107993520
1070,0.119511052217,0.118719817538
1071,0.113376028395,0.113105232002
1072,0.134070018186,0.134879487997
1073,0.122955240295,0.120541242990
1074,0.166301453980,0.166958483575
1075,0.154277625601,0.151158135239
1076,0.110654738213,0.109945624401
1077,0.263675191189,0.151105780512
1078,0.084973083794,0.116355930359
1081,0.128901899915,0.124112454656
1082,0.066783986746,0.065163802357
1083,0.074543773077,0.072471821199
1084,0.039789582803,0.035733291591
1085,0.097266683859,0.093022723674
1086,0.035593607653,0.036156727666
1087,0.398104229338,0.057535814125
1088,0.096502544809,0.097468279214
1089,0.074856927410,0.073189755593
1090,0.096336838510,0.092664521822
1091,0.100240179633,0.100380605281
1092,0.101896859273,0.101367568174
1093,0.107591636171,0.108000555298
1094,0.129619328619,0.129312874886
1095,0.119566699505,0.119235549718
1096,0.199109044137,0.199561880531
1098,0.180798605284,0.180699494176
1099,0.144257365844,0.141974942075
1100,0.110748434832,0.111826048211
1101,0.143114088607,0.140400593941
1102,0.136604806855,0.137953539933
1103,0.087762301170,0.086582789903
1104,0.088917482612,0.086848473356
1105,0.090256368383,0.088671453036
1106,0.052486769547,0.052408170942
1107,0.200382603955,0.094668952027
1108,0.039288555753,0.039689621470
1109,0.010543089675,0.007280927587
1110,0.052907288700,0.050585229811
1111,0.094510801499,0.093571957922
1112,0.095981407342,0.095195263373
1113,0.084184450884,0.081853388601
1114,0.073203770816,0.073924416504
1115,0.038579901036,0.038251801163
1116,0.094920352023,0.094475185996
1117,0.217356028194,0.125210065036
1118,0.076606228877,0.080607077834
1119,0.062878374238,0.062327416470
1120,0.134843576554,0.134454579616
1121,0.099235047140,0.100520705364
1122,0.064587885332,0.064653221748
1123,0.062350795931,0.061157994613
1124,0.111283812753,0.111561698184
1125,0.094451611570,0.094665593845
1126,0.082177071208,0.081180616570
1127,0.335718351147,0.136868165961
1128,0.127349021811,0.127264365533
1129,0.138825815780,0.138216983981
1130,0.127675069324,0.125219134560
1131,0.114408407998,0.111141332864
1132,0.061464842631,0.058172602112
1133,0.076526795301,0.073844910969
1134,0.086623595070,0.086923210670
1135,0.050735939018,0.047565367197
1136,0.067664271534,0.068055892606
1137,0.218680785487,0.065806542747
1138,0.047074705884,0.054385150876
1139,0.042425321086,0.040076519393
1140,0.058445657421,0.058280830244
1141,0.041027407778,0.038110375449
1142,0.065338633096,0.065068282476
1143,0.077367350729,0.078291829299
1144,0.040833442456,0.040926238220
1145,0.092250320500,0.093038861980
1146,0.076655140699,0.076698598140
1147,0.426049935392,0.126090738414
1148,0.085564089726,0.085594550002
1149,0.076943322730,0.074264180731
1150,0.025220378586,0.025194191509
1152,0.130903413218,0.127248380548
1153,0.131125659925,0.132435996466
1154,0.060885708460,0.061841016128
1155,0.085725760077,0.082937952214
1156,0.067421254719,0.067462921762
1157,0.224896618418,0.029816139106
1158,0.068689439811,0.071041428373
1159,0.031967175277,0.031665191504
1160,0.053136289197,0.053122075690
1161,0.070601946851,0.070475184205
1162,0.153579778619,0.153654588858
1163,0.096407045370,0.094119796356
1164,0.104720146599,0.102580805211
1165,0.109222076016,0.108875198250
1166,0.149268102484,0.148874214814
1167,0.353270912881,0.090284116523
1168,0.152099963464,0.152216278077
1169,0.026412512240,0.025803245313
1170,0.154309884682,0.154398455979
