frame,timeSeconds,accepted,directionalAccepted,reason,positionErrorM,yawErrorDeg,totalMs,perceptionMs,registrationMs
591,59.0051401595825,1,0,accepted,0.0655795525325123,0.136469865688855,85.724,78.592,6.865
592,59.1047571013897,1,0,accepted,0.0930669318029642,0.208047240350319,82.168,75.529,6.388
593,59.2050867730463,1,0,accepted,0.0722304626619734,0.175491624358707,83.575,76.701,6.626
594,59.3051282196773,1,0,accepted,0.048777447412117,0.302273853958805,90.26,82.53,7.456
595,59.4058964410858,1,0,accepted,0.151688412007958,0.824095456619001,84.835,76.344,8.276
596,59.5044047644842,1,0,accepted,0.174876221125072,0.756172548340153,84.193,77.003,6.962
597,59.5742400661011,1,0,accepted,0.253750437976829,0.831302286922145,86.522,77.514,8.757
598,59.6871957430021,1,0,accepted,0.250223404338252,0.747260202640018,85.652,77.967,7.273
599,59.8050176030366,1,0,accepted,0.247787474448906,0.727920559781186,86.637,79.683,6.677
600,59.9053048665167,1,0,accepted,0.166467730883025,0.74902078723261,80.25,73.61,6.382
601,60.0056962087801,1,0,accepted,0.198069374731988,0.692194647393121,88.358,81.101,6.564
602,60.1050561477938,1,0,accepted,0.162725912519826,0.770910325603968,88.155,81.967,5.913
603,60.2053414694722,1,0,accepted,0.239680750557015,0.989792113847236,87.549,81.521,5.792
604,60.3047472625348,1,0,accepted,0.215909840737368,0.957484146096303,85.932,78.618,7.092
605,60.4052180835749,1,0,accepted,0.229594863371647,0.834925733025715,80.492,73.571,6.687
606,60.5051952771958,1,0,accepted,0.166834264864368,0.859399359321588,87.114,80.364,6.499
607,60.5783626130621,1,0,accepted,0.0906695107017754,0.639729865954772,89.661,82.951,6.429
608,60.7055880570259,1,0,accepted,0.152878629053004,0.822349058447617,89.041,81.848,6.855
609,60.805009744589,1,0,accepted,0.094558329982673,0.766383533791984,93.069,83.981,8.825
610,60.9051704184151,1,0,accepted,0.157391021301822,0.58769463624866,88.689,81.328,7.11
611,61.0068967429393,1,0,accepted,0.0843079596743392,0.526305248345648,90.312,83.157,6.881
612,61.0996026344058,1,0,accepted,0.0983100078326264,0.534556457826615,96.24,89.942,6.078
613,61.200240215973,1,0,accepted,0.0800467572296536,0.629375364606228,109.307,102.668,6.387
614,61.2995992369182,1,0,accepted,0.137951230148363,0.237803952159144,95.96,87.934,7.777
615,61.3994052260854,1,0,accepted,0.219757467328699,0.583297322461107,91.118,83.449,7.381
616,61.4992573189724,1,0,accepted,0.102192527839314,0.529265335155033,85.911,79.467,6.225
617,61.5620505077854,1,0,accepted,0.514468661440223,0.087114264250872,89.612,81.395,7.971
618,61.6999390802163,1,0,accepted,0.148645139018388,0.538377971033216,96.718,89.766,6.724
619,61.8020563200318,1,0,accepted,0.195519256355889,0.741337420182684,91.825,84.278,7.299
620,61.9011977393173,1,0,accepted,0.19302084718807,0.82976543838543,95.426,89.316,5.859
621,62.0007388374105,1,0,accepted,0.154521334273294,0.79183925746605,98.591,91.635,6.69
622,62.100420245649,1,0,accepted,0.202775497743278,1.0210153932715,89.423,83.125,6.024
623,62.2006112903829,1,0,accepted,0.149341008028258,0.459103926770455,96.453,88.559,7.64
624,62.2999926303065,1,0,accepted,0.109514656945539,0.603459073959246,92.936,84.822,7.899
625,62.4013664725509,1,0,accepted,0.222666917911316,1.18991367705984,89.32,82.136,6.961
626,62.5000809040424,0,0,inconsistentClasses,0.248163031839584,1.21051929062636,95.221,83.617,11.374
627,62.5747476715139,1,0,accepted,0.148279361489641,1.13319555065602,87.063,80.087,6.757
628,62.7007867532998,1,0,accepted,0.27875052963591,1.3493514823938,92.253,84.705,7.297
629,62.800882348573,1,0,accepted,0.157736278634727,1.22735305097039,90.178,80.578,9.353
630,62.9001396090466,1,0,accepted,0.280610756056453,1.47733135119634,87.929,77.727,9.93
631,63.0008369524914,1,0,accepted,0.110209267601088,1.10683209964143,89.223,81.069,7.874
632,63.100979138819,1,0,accepted,0.0133332148058026,0.0409661980587764,94.717,85.828,8.64
633,63.2015887713291,1,0,accepted,0.0482570100415947,-0.337047254940943,89.815,83.232,6.36
634,63.2989602045726,1,0,accepted,0.0313406521018954,-0.270462329672816,86.254,79.504,6.428
635,63.4006702263944,1,0,accepted,0.127063371397714,0.125047550708463,90.333,81.35,8.665
636,63.5004853083814,1,0,accepted,0.184948582474494,0.122718160722132,90.118,82.818,7
637,63.5784283466923,1,0,accepted,0.25157016134315,0.715042226310086,87.252,79.228,7.689
638,63.7000759529919,1,0,accepted,0.322246089592845,0.553191599736676,93.437,86.003,7.185
639,63.8010210583305,1,0,accepted,0.255586285948561,0.242729656830023,89.102,82.135,6.7
640,63.9016517774203,1,0,accepted,0.274961212380799,0.313763298403253,93.229,84.183,8.783
641,64.0007855865805,1,0,accepted,0.419539208923251,0.669728465161074,87.991,80.832,6.905
642,64.1001474381557,1,0,accepted,0.49778254627056,1.39996306820132,89.787,81.685,7.833
643,64.2009543526604,1,0,accepted,0.409336052787501,1.00055812825049,87.725,80.539,6.946
644,64.3002890313277,1,0,accepted,0.417785094903819,1.31116174161988,85.543,78.004,7.233
645,64.4014756538877,1,0,accepted,0.424628572013718,1.58285154479046,87.132,80.804,6.122
646,64.5004880304222,1,0,accepted,0.405119073531202,1.57185801112095,82.44,75.188,6.99
647,64.562799692378,1,0,accepted,0.369898393550165,1.12805686146006,85.722,78.046,7.418
648,64.6951448909145,1,0,accepted,0.0736430913099917,0.446762896159416,83.997,76.79,6.946
649,64.8005693768706,1,0,accepted,0.098683065340645,0.499713021406613,83.661,76.942,6.499
650,64.9004571645206,1,0,accepted,0.0637086651366133,-0.366096775754511,81.455,74.137,7.081
651,65.0002917138557,1,0,accepted,0.0276413720086811,-0.241872446172493,87.117,79.827,6.584
652,65.1002644347054,1,0,accepted,0.0388812473422067,-0.314461272185063,80.885,74.625,6.035
653,65.2016305951324,1,0,accepted,0.0488767875615828,-0.327605359761828,82.939,76.569,6.134
654,65.3003247485015,1,0,accepted,0.069854686829514,0.0312600228637921,81.189,74.889,6.069
655,65.4005261089478,1,0,accepted,0.0842761665064644,0.0596102868832143,85.733,79.477,6.024
656,65.5007790644985,1,0,accepted,0.0647789994165671,0.0169908856178611,88.11,81.208,6.647
657,65.5760076140704,1,0,accepted,0.233080345882913,0.140681881845998,91.847,82.874,8.651
658,65.7009596203096,1,0,accepted,0.0535977247547427,0.21090320296998,85.464,77.063,8.154
659,65.8011726378349,0,0,inconsistentClasses,0.0644280047246154,0.20498628798552,85.111,78.829,6.074
660,65.8999719073601,1,0,accepted,0.0656498949147648,0.206125083398643,84.063,77.188,6.641
661,66.0006107606147,1,0,accepted,0.0846015847785419,0.264743715485035,81.813,76.184,5.379
662,66.0999921462344,1,0,accepted,0.0967067225886591,0.164060097942447,85.582,78.974,6.335
663,66.2003577593249,1,0,accepted,0.0984071988521483,0.354918343489572,85.309,78.711,6.346
664,66.3000961157101,1,0,accepted,0.0973412380984351,0.417872790546173,81.79,75.151,6.418
665,66.4005459585554,1,0,accepted,0.0752809876008376,0.417503481256712,84.084,76.898,6.975
666,66.5006775489978,1,0,accepted,0.144422089277278,0.660993920639178,83.938,76.506,7.206
667,66.559808710356,1,0,accepted,0.481241679804262,0.635358950899341,81.426,73.055,8.155
668,66.6967101749415,1,0,accepted,0.170344032295098,0.121192756617801,88.192,79.693,8.26
669,66.800491117844,1,0,accepted,0.125413308587937,-0.13779368679322,87.278,80.09,6.947
670,66.9002006373496,1,0,accepted,0.0826101623624104,0.125113228094351,87.421,79.507,7.645
671,67.0013402858864,1,0,accepted,0.0381635015567024,0.169592431210563,87.081,78.372,8.457
672,67.1005556905087,1,0,accepted,0.102165825938428,0.246976846897706,86.449,79.224,7.002
673,67.2009515070618,0,0,inconsistentClasses,0.113424760595182,0.253126614664015,81.188,74.653,6.333
674,67.2998476852855,1,0,accepted,0.0692676594979113,-0.0827589277602408,85.882,78.321,7.338
675,67.4004305155386,1,0,accepted,0.0546001721199556,0.216796543786204,92.467,83.566,8.662
676,67.5000840738564,1,0,accepted,0.0972177572741736,0.0264078627416803,90.158,81.471,8.448
677,67.5712475524136,1,0,accepted,0.386634218756821,-0.0188925331723672,78.184,69.778,8.164
678,67.6943893639539,1,0,accepted,0.0180114045070724,0.155402424251889,78.03,69.401,8.396
679,67.8019702550927,1,0,accepted,0.0331211377071152,0.0663313734071746,76.176,68.345,7.61
680,67.8998942843955,1,0,accepted,0.0459200998657357,0.173496080124517,78.87,71.248,7.348
681,68.0006226935598,1,0,accepted,0.169052200737454,0.0958255703970754,85.05,75.634,9.155
682,68.1005193696353,1,0,accepted,0.0482854523503315,0.679843825415806,80.051,70.196,9.613
683,68.2010831780122,1,0,accepted,0.0453834818785547,0.272982871866606,83.582,76.317,7.015
684,68.3011673393844,1,0,accepted,0.0459914532531194,0.226327891144659,76.319,69.938,6.114
685,68.4016128996234,1,0,accepted,0.0809923344711644,0.171528913052393,79.926,73.627,6.054
686,68.501569956678,1,0,accepted,0.166128799321552,-0.0391525476294095,82.729,74.748,7.749
687,68.5767151075157,1,0,accepted,0.13214802290309,0.226246558914894,79.78,72.824,6.701
688,68.7000746167551,1,0,accepted,0.177019214100266,0.0524464398847191,79.915,72.193,7.489
689,68.8006664377263,1,0,accepted,0.160098670362371,-0.148274709529917,78.468,72.028,6.191
690,68.9005977567911,1,0,accepted,0.0929904658218798,-0.203142027858269,79.363,73.047,6.101
691,69.0014761781632,1,0,accepted,0.136315922038131,-0.113935053743428,83.695,76.675,6.789
692,69.1012500933955,1,0,accepted,0.102383528615463,-0.0480087065896445,75.001,68.396,6.356
693,69.2004986393491,1,0,accepted,0.119488152379786,-0.01296024882773,78.448,71.914,6.3
694,69.3001067541961,1,0,accepted,0.124425096678822,0.0841728479445323,81.598,75.158,6.185
695,69.400843301862,1,0,accepted,0.0832170699024761,0.106590482367206,75.837,69.245,6.324
696,69.500792962495,1,0,accepted,0.105486628275907,0.0346415050809922,77.33,70.58,6.463
697,69.5798466440732,1,0,accepted,0.330788298501295,-0.00147133664515099,74.855,67.964,6.667
698,69.7004963185355,1,0,accepted,0.0868705397085198,0.257009097013459,79.967,72.363,7.39
699,69.8016885743071,1,0,accepted,0.053170155915683,0.271593886896093,79.38,72.322,6.8
700,69.9001280840526,1,0,accepted,0.0742414805299677,0.489255963740625,78.196,70.648,7.32
701,70.0006904180883,1,0,accepted,0.0151825361113223,0.21878028767641,74.328,67.455,6.193
702,70.1005351840893,1,0,accepted,0.058350863458861,0.409126051906314,81.23,74.878,6.096
703,70.2008399565125,1,0,accepted,0.0610524189379715,0.444585115312776,79.276,72.465,6.546
704,70.300922121811,1,0,accepted,0.0971436996406385,0.448728309755473,79.408,72.645,6.496
705,70.4010709605917,1,0,accepted,0.100197012655769,0.370069812692172,76.108,70.043,5.784
706,70.500491503353,1,0,accepted,0.140959008257483,0.38590847264291,78.583,71.321,7.039
707,70.5708159987386,1,0,accepted,0.518832989829603,0.478617689822449,78.436,70.598,7.568
708,70.7004775056988,1,0,accepted,0.0960782434534622,0.767290966995311,80.487,73.067,7.149
709,70.8008931969184,1,0,accepted,0.0998507944827708,0.795428250858021,79.049,72.412,6.383
710,70.9006290087037,1,0,accepted,0.123048191867407,0.727267432133301,83.541,76.166,7.14
711,71.0005809553368,1,0,accepted,0.119903079435388,0.782355349931968,91.893,84.992,6.626
712,71.1014071180173,1,0,accepted,0.130611884782718,0.87320713487004,87.742,80.522,6.967
713,71.2008229469025,1,0,accepted,0.154152180173938,1.13091148628754,87.216,79.192,7.773
714,71.3004934563995,1,0,accepted,0.0871288488879172,1.00642161176273,89.224,81.055,7.881
715,71.4022131636698,1,0,accepted,0.1915501397382,1.11745995294624,89.09,82.154,6.675
716,71.5023849686999,1,0,accepted,0.162561917425663,0.659325405891791,92.749,85.777,6.664
717,71.5699598526774,1,0,accepted,0.67329713150082,0.953178768179577,92.41,84.632,7.524
718,71.7023367114165,1,0,accepted,0.241190750230528,1.08332620243203,92.651,82.823,9.599
719,71.8033941705035,1,0,accepted,0.125715189241999,0.934465159931713,93.588,85.1,8.239
720,71.9019861898005,1,0,accepted,0.111041204106657,0.629843376463634,88.925,82.396,6.255
721,72.0024181657499,1,0,accepted,0.0300128304040694,0.335852730364577,94.209,86.418,7.554
722,72.1021030812639,1,0,accepted,0.113016096931443,0.835331400212768,90.62,83.457,6.904
723,72.2023285934559,1,0,accepted,0.108851483236119,0.704123426499355,88.517,82.504,5.71
724,72.3022221221248,1,0,accepted,0.0372702709687673,0.71645721960686,88.134,80.799,7.112
725,72.4024239084586,1,0,accepted,0.124830473251056,0.786162442990866,95.913,88.584,7.095
726,72.5014885761845,1,0,accepted,0.1103080544411,0.916452899655422,86.507,78.789,7.463
727,72.5631537765757,1,0,accepted,0.4770970673061,0.500756374519213,90.72,84.217,6.264
728,72.7038239119249,1,0,accepted,0.190561652436416,0.949781768418414,91.759,82.944,8.579
729,72.8037605110006,1,0,accepted,0.0796338629219269,0.663109299080419,87.836,79.992,7.572
730,72.9033325110247,1,0,accepted,0.061992474313282,0.613717447622618,89.774,82.649,6.889
731,73.003899867273,1,0,accepted,0.116829531389032,0.444510813126597,89.96,81.28,8.431
732,73.104063770827,1,0,accepted,0.108248659151263,0.5355193484155,90.636,83.522,6.897
733,73.2053575366986,1,0,accepted,0.0575042760637243,0.585124688111971,93.745,86.187,7.311
734,73.3050143076155,1,0,accepted,0.042655148248067,0.652699106137879,93.641,86.434,6.94
735,73.4054440067391,1,0,accepted,0.0403891266743882,0.625126923285026,99.459,92.113,7.042
736,73.5062429555871,1,0,accepted,0.0635918589702886,0.646435928341354,90.394,83.458,6.684
737,73.5746167623928,1,0,accepted,0.273137319807578,0.190774011420617,90.818,83.335,7.265
738,73.7068792190443,1,0,accepted,0.156190297082981,-0.000596985496995638,91.45,83.953,7.241
739,73.8065964521064,1,0,accepted,0.0474330348247827,0.459147044987453,92.002,82.797,8.941
740,73.9062754392243,1,0,accepted,0.0633105732280659,0.275548118425447,88.114,81.781,6.078
741,74.006664423988,1,0,accepted,0.0690936004438098,0.265712520849263,88.013,81.436,6.312
742,74.1059557066489,1,0,accepted,0.0148619581518737,0.144445012144259,94.312,86.242,7.786
743,74.2067695615667,1,0,accepted,0.0381429721207632,0.19608656566826,90.261,81.039,8.94
744,74.3051996863059,1,0,accepted,0.0278489690765409,0.215999785192064,95.458,88.471,6.685
745,74.4067131113116,1,0,accepted,0.036373779727773,0.201029809982393,93.144,85.993,6.891
746,74.5074139779272,1,0,accepted,0.0373083071363165,0.0800857072555811,93.217,86.339,6.621
747,74.6019585470473,1,0,accepted,0.0400772815484665,0.0820117343529604,101.285,94.779,6.237
748,74.7069172379195,1,0,accepted,0.0659599938326959,0.0181358408298608,146.295,88.205,57.821
749,74.8067525733252,1,0,accepted,0.0602360151137875,-0.0510493065379135,99.559,90.353,8.932
750,74.9065062205736,1,0,accepted,0.0529151625776636,-0.0980402415652826,90.37,82.858,7.201
751,75.0067103970715,1,0,accepted,0.100360575115991,0.0424200132419332,87.147,79.758,6.661
752,75.1067139924047,1,0,accepted,0.0412882959961158,0.243582325615839,89.947,81.554,8.116
753,75.2065974353628,1,0,accepted,0.0527738948948699,0.155113654784296,92.96,86.071,6.626
754,75.3064275399656,1,0,accepted,0.0582491647051494,0.20254033346292,91.988,84.895,6.841
755,75.4067356358307,1,0,accepted,0.058687106822362,0.147172268771671,86.296,79.776,6.28
756,75.5065578318621,1,0,accepted,0.101750555043119,0.18246729032164,93.415,85.183,7.983
757,75.5832704502236,1,0,accepted,0.145753619130704,0.521870676106229,94.705,86.864,7.621
758,75.7064699799647,1,0,accepted,0.118852974736186,0.291936474966343,89.703,81.46,8.03
759,75.8072706606397,1,0,accepted,0.147308128650744,0.348742752425237,93.761,87.522,5.988
760,75.9063181474432,1,0,accepted,0.126201219151176,0.324732005417975,95.437,88.057,7.113
761,76.0070271616768,1,0,accepted,0.143464960173359,0.295926659040934,94.165,87.354,6.586
762,76.1061624003319,1,0,accepted,0.139400323376281,0.181560217341715,95.732,88.654,6.791
763,76.2069797837296,1,0,accepted,0.151939173935868,0.0955965363671228,91.883,85.309,6.338
764,76.3066187807125,1,0,accepted,0.149479040048328,0.15035288035126,94.774,87.632,6.888
765,76.406771771236,1,0,accepted,0.0990828972998582,0.131149291533999,90.838,84.614,5.918
766,76.5073709245412,1,0,accepted,0.0893158371121338,0.106394169876132,94.667,87.708,6.669
767,76.563181408736,1,0,accepted,0.188487136183505,0.196154825640517,98.562,91.533,6.795
768,76.7055952761964,1,0,accepted,0.0638281965531792,0.1406219706463,96.282,89.458,6.6
769,76.8064884647514,1,0,accepted,0.0615746939698164,0.0923941663797338,93.016,86.194,6.539
770,76.9064853634618,1,0,accepted,0.0938840906643543,-0.104838148709966,93.737,86.359,7.13
771,77.0071280352469,1,0,accepted,0.0870375994666145,-0.0413666837035906,97.322,90.076,6.987
772,77.1069514015675,1,0,accepted,0.0466121167842594,-0.0909878041646687,98.956,91.599,7.096
773,77.2065256765764,1,0,accepted,0.0812147658268701,-0.303423673850233,99.927,91.655,8.014
774,77.3062673617473,1,0,accepted,0.0842783933879098,-0.297307987989359,93.09,87.524,5.319
775,77.4000965198129,1,0,accepted,0.0652168672092784,-0.365865115981612,92.774,86.008,6.497
776,77.4988638078006,1,0,accepted,0.0577467292349917,-0.287059106022601,95.105,88.026,6.831
777,77.5779678005273,1,0,accepted,0.188089240603204,-0.191625548167443,91.218,84.252,6.742
778,77.6986681090444,1,0,accepted,0.11045283160444,-0.618067059930495,92.97,85.861,6.864
779,77.7987655940594,1,0,accepted,0.0845964215704218,-0.537618934509318,96.133,89.26,6.652
780,77.8982249562124,1,0,accepted,0.0612694192078018,-0.503691797885228,96.421,89.167,7.03
781,77.9990692215368,1,0,accepted,0.0682053138292813,-0.54828755283376,98.023,91.066,6.716
782,78.0995667371096,1,0,accepted,0.0672499900039497,-0.490213701223746,87.175,81.061,5.891
783,78.1992070852317,0,0,inconsistentClasses,0.0576218981588519,-0.505574420604082,91.422,85.455,5.751
784,78.298744283297,0,0,inconsistentClasses,0.0474478010446305,-0.538097490430297,95.812,88.488,7.097
785,78.3992359171275,1,0,accepted,0.0348472621407404,-0.786531951095681,89.622,83.653,5.751
786,78.4989818212557,1,0,accepted,0.0603925142763283,-0.692376104301661,95.671,88.925,6.513
787,78.5736824831053,1,0,accepted,0.192819068575319,-0.541659753445733,91.94,85.604,6.099
788,78.698525629986,1,0,accepted,0.0365317590535694,-0.747498692158973,93.962,87.327,6.408
789,78.7994356844219,1,0,accepted,0.0510999373877389,-0.721180076065054,97.12,89.525,7.321
790,78.9002507932598,0,0,inconsistentClasses,0.0554791553255201,-0.703882436665274,92.29,85.118,6.978
791,78.999026967918,1,0,accepted,0.0311957207695029,-0.822951260687691,91.893,84.609,7.021
792,79.0989636974752,1,0,accepted,0.0103601355843574,-0.522032438572779,96.055,87.585,8.243
793,79.1995134604056,1,0,accepted,0.071444378382827,-0.407762100176804,93.261,86.77,6.2
794,79.2991120780107,1,0,accepted,0.058527736175274,-0.461951087230912,95.937,88.082,7.616
795,79.4002452205101,1,0,accepted,0.174232039263286,-0.917832316965259,96.171,88.81,7.122
796,79.4991806481326,1,0,accepted,0.0330289435168279,-0.413280247333117,93.848,86.842,6.711
797,79.5797589148509,1,0,accepted,0.327521035809755,-0.876483997595474,96.163,88.086,7.806
798,79.6990421946794,0,0,inconsistentClasses,0.373858680542246,-0.891675235452204,97.454,88.936,8.255
799,79.7999885922185,1,0,accepted,0.256865914937457,-0.55377915441019,90.303,83.337,6.685
800,79.9000224065248,0,0,inconsistentClasses,0.311904421751172,-0.553506461591801,97.062,85.547,11.283
801,79.9993133808376,0,0,inconsistentClasses,0.365841527086116,-0.551181465111993,92.042,84.567,7.227
802,80.0986677768251,1,0,accepted,0.340703887138603,-1.17954984290186,92.616,82.737,9.662
803,80.2000515365174,0,0,inconsistentClasses,0.394538163337322,-1.16135682131241,97.146,88.254,8.667
804,80.2987430079296,1,0,accepted,0.711006048235467,-2.40736657336613,95.105,86.688,8.191
805,80.3991982967191,1,0,accepted,0.661867447910686,-1.88879773000745,91.223,83.203,7.766
806,80.4993847916883,1,0,accepted,0.667499010158265,-2.21917463435772,99.051,88.354,10.443
807,80.5715063853542,0,0,inconsistentClasses,0.642850048901112,-2.32647784812054,95.786,85.537,9.979
808,80.6994255251494,0,0,inconsistentClasses,0.695360488865083,-2.21296897031894,96.648,87.505,8.942
809,80.798895198395,0,0,inconsistentClasses,0.691427003530001,-2.20412316801296,102.997,89.341,13.425
810,80.899817389139,0,0,inconsistentClasses,0.698092564378545,-2.1947540512571,103.47,88.979,14.28
811,80.9989710653034,0,0,inconsistentClasses,0.691833518611579,-2.20851861445157,99.526,87.099,12.204
812,81.0993553770762,0,0,inconsistentClasses,0.694410037327432,-2.20166200967739,100.309,86.992,13.078
813,81.1993978502247,1,0,accepted,0.981253872991743,-1.68015905169791,95.964,84.363,11.345
814,81.2993244506539,0,0,inconsistentClasses,0.981238517262862,-1.67486044764791,96.119,87.832,8.087
815,81.3993688080897,1,0,accepted,0.80216829165424,-1.56062249877691,93.727,85.241,8.259
816,81.4997717254958,0,0,inconsistentClasses,0.79873920267462,-1.56582430710485,92.392,83.595,8.584
817,81.5666575232352,0,0,inconsistentClasses,0.752138801934778,-1.46907817298391,91.906,83.445,8.243
818,81.6993495750485,1,0,accepted,0.773714783347822,-1.71325287963932,93.037,83.932,8.843
819,81.7993061335817,1,0,accepted,0.812303820277736,-1.8645238372799,96.058,87.498,8.311
820,81.8989246546984,1,0,accepted,0.714064868966985,-1.70281399742969,95.678,87.515,7.918
821,81.9992747411779,1,0,accepted,0.692315110920277,-1.68735610592937,102.545,94.284,7.985
822,82.0988686934077,1,0,accepted,0.756226389258308,-2.02157862275834,96.157,87.074,8.839
823,82.1995936010802,1,0,accepted,0.706502942741976,-1.86148698754392,95.799,88.032,7.521
824,82.2983541074189,1,0,accepted,0.682777416732033,-1.79662046164104,100.01,91.04,8.712
825,82.3987407863575,1,0,accepted,0.659342292988823,-1.75656647171383,95.565,87.166,8.151
826,82.4986906955322,1,0,accepted,0.524312072352415,-0.995384214398595,94.487,84.293,9.935
827,82.5684686000897,1,0,accepted,0.346860272627335,-1.03617717256984,93.406,85.028,8.084
828,82.6993828239821,1,0,accepted,0.582375559868503,-1.58898772780044,95.075,85.211,9.614
829,82.7994041863338,0,0,inconsistentClasses,0.572092942313,-1.57692643538471,92.008,84.11,7.668
830,82.898824417457,0,0,inconsistentClasses,0.569378947854882,-1.58683844187447,97.338,87.948,9.173
831,82.9990223039558,0,0,inconsistentClasses,0.563514260371596,-1.57787408671082,95.571,87.083,8.295
832,83.0989938356013,0,0,inconsistentClasses,0.561424832410555,-1.59172767820778,94,84.28,9.506
833,83.199259560816,0,0,inconsistentClasses,0.559509053965115,-1.5823154768838,99.02,89.687,9.103
834,83.298760804948,0,0,inconsistentClasses,0.56462809467816,-1.58309989523793,95.193,85.283,9.699
835,83.3989046086845,0,0,inconsistentClasses,0.566308378561531,-1.57924092703734,95.641,87.126,8.272
836,83.4997508944373,0,0,inconsistentClasses,0.565406366383393,-1.55973648960223,94.512,84.746,9.584
837,83.5822399035929,1,0,accepted,0.159733006472666,-1.04850551965282,99.592,89.994,9.352
838,83.6985396045891,0,0,inconsistentClasses,0.17851817368666,-1.10239714857497,97.189,87.432,9.537
839,83.7994786674595,1,0,accepted,0.242735017070195,-0.991063228916642,99.108,90.044,8.824
840,83.8990410176149,1,0,accepted,0.107813303000621,-0.641769195970216,91.902,84.441,7.196
841,83.9999764253886,1,0,accepted,0.166266930674303,-1.02429099034412,94.729,87.383,7.085
842,84.0996620740789,0,0,inconsistentClasses,0.136191843344496,-1.02109861618249,95.044,88.236,6.575
843,84.1993556193412,1,0,accepted,0.11318437724685,-0.558461948416972,91.626,84.798,6.577
844,84.298703204353,1,0,accepted,0.0942001748517475,-1.21177384209968,98.108,89.91,7.935
845,84.3990466812327,0,0,inconsistentClasses,0.125453538756048,-1.20257261367185,94.928,87.935,6.707
846,84.4993730192695,1,0,accepted,0.051898136300218,-0.465607780452935,98.967,91.891,6.827
847,84.5784257594009,1,0,accepted,0.212285777239162,-0.257002597865981,100.731,93.524,6.966
848,84.6989283513029,1,0,accepted,0.0783261276327254,-0.414566681984259,96.421,88.867,7.301
849,84.8010180498161,1,0,accepted,0.0902751396854545,-0.45236321094353,94.01,86.691,7.044
850,84.8987624293931,0,0,inconsistentClasses,0.10506402739682,-0.443364800835021,94.162,84.632,9.271
851,84.9991271009409,1,0,accepted,0.0927609985099814,-0.425414111081236,100.941,92.339,7.839
852,85.0988022418266,1,0,accepted,0.138996396964739,-0.313141614876788,95.934,88.681,6.996
853,85.1998173953959,1,0,accepted,0.143705871782357,-0.160863853446721,93.984,85.955,7.777
854,85.2976828794129,1,0,accepted,0.127122896848343,-0.172630357045556,95.795,88.3,7.184
855,85.3994085288461,0,0,inconsistentClasses,0.137812666318704,-0.159680110497652,95.534,88.444,6.874
856,85.4996327702615,1,0,accepted,0.170984006730573,-0.113683888440727,94.626,86.399,7.954
857,85.5686682966533,1,0,accepted,0.413807607265136,0.0317193129120467,96.575,88.443,7.858
858,85.6985887858375,1,0,accepted,0.156956083192594,0.0394099801374432,96.43,88.65,7.49
859,85.7990765267756,1,0,accepted,0.167594428186277,0.00878370280421913,91.379,83.466,7.675
860,85.8995866967752,1,0,accepted,0.163844802317267,0.0595231499906025,91.781,84.576,6.959
861,85.9989108876227,1,0,accepted,0.164786494522158,0.0189649221261364,111.394,104.922,6.246
862,86.1002243650327,1,0,accepted,0.179349640853488,0.00715184581968166,96.722,87.433,9.042
863,86.1991961803056,1,0,accepted,0.0937106623986105,0.117906767306419,94.403,87.149,7.026
864,86.2987958886988,1,0,accepted,0.15449738906929,0.257013347433673,95.585,87.536,7.809
865,86.3996917614889,1,0,accepted,0.121447267248879,0.558319257517057,95.369,87.74,7.348
866,86.4991282928756,1,0,accepted,0.0930982918683176,0.0236287722804353,93.777,86.355,7.195
867,86.5612118735665,1,0,accepted,0.270712174681668,0.374708832988578,91.829,83.566,8.03
868,86.6987533299352,1,0,accepted,0.17211988851789,0.266318436467769,92.485,83.176,9.075
869,86.7993637334757,1,0,accepted,0.169098550584609,0.454312462025006,94.518,85.589,8.665
870,86.8983921419727,1,0,accepted,0.136197219100417,0.254497635750082,97.386,90.07,7.041
871,86.9988551936755,1,0,accepted,0.123464167635297,0.263921694445307,95.95,89.446,6.232
872,87.0990622249256,1,0,accepted,0.174911530836898,0.38901124331215,91.727,84.505,6.986
873,87.1988961844378,1,0,accepted,0.3895721887368,-0.211281278161286,93.409,84.431,8.727
874,87.299645381829,1,0,accepted,0.378834758222491,-0.0597145692552723,93.542,85.307,7.953
875,87.4002872930022,1,0,accepted,0.397678845875855,-0.125374695684447,90.297,83.511,6.554
876,87.4983547513032,1,0,accepted,0.38121854907232,0.174666674869158,89.985,82.454,7.263
877,87.5752159426057,1,0,accepted,0.190589046040327,0.243520984029797,90.097,81.961,7.867
878,87.6984351618602,1,0,accepted,1.36536880012689,-0.308194694636336,90.906,83.456,7.213
879,87.7995581437981,1,0,accepted,1.37924950347015,-0.204146323917588,88.936,80.145,8.54
880,87.8991179169437,1,0,accepted,1.2733680009249,0.123388149812034,93.947,86.751,6.957
881,87.9993492659297,1,0,accepted,1.2993772098182,0.0445622172026113,99.44,92.942,6.257
882,88.0998599850645,1,0,accepted,1.26357088803694,0.262085198754957,89.633,83.761,5.613
883,88.1994941864878,1,0,accepted,1.3123436326998,0.0594441388520443,88.914,82.46,6.211
884,88.2985558166041,1,0,accepted,1.24436344780682,0.143887574760123,89.158,82.101,6.786
