frame,originalM,frozenAidedM,frozenAccepted,feedbackM,closedAidedM,originalFusionM,aidedFusionM
502,0.0839043007233599,0.0839043012995789,1,0.0839059482462674,0.0839059353045059,0.0106179203103678,0.0144647140545376
503,0.0731185134540981,0.0731147252562239,1,0.0731169199805399,0.0731169139967151,0.0142248169427153,0.0165861361111095
504,0.0710657266577232,0.0710626737347976,1,0.07106643802129,0.0710664230990927,0.0144573991187967,0.0165758149937815
505,0.0587245869428268,0.0587218495622073,1,0.0587190879476959,0.058719041400533,0.0143070700447839,0.0152000190922162
506,0.0491147989545385,0.0491142908214076,1,0.0491057728644932,0.0491057303175573,0.0137574567795353,0.0134273477131339
507,0.022379998381802,0.0223795347517102,1,0.0223762974756589,0.0223762922265139,0.0171509993352614,0.0154168874439532
508,0.0186277973058684,0.0186277973058684,1,0.018618490679584,0.018618773169444,0.0220505324785894,0.0193904604028087
509,0.0208205461096245,0.0208205461096245,1,0.0208123846630888,0.0208124507015154,0.0272721730590424,0.0239617382274491
510,0.033335318313343,0.033335318313343,1,0.0333281775931525,0.0333282387600198,0.0315968230992551,0.0277424834069952
511,0.0437021854417934,0.0437021854417934,1,0.0436887820114307,0.0436888531362881,0.0352316369551684,0.030947019782963
512,0.0574412561762082,0.057441256233532,1,0.0574268729285171,0.0574269221988436,0.0397355811132923,0.0352180841367026
513,0.0699134624894958,0.0699134624894958,1,0.0699009979126619,0.0699010510287478,0.0449588958102359,0.0402839901123096
514,0.0744957414166821,0.0744957416149046,1,0.0744828161920226,0.0744828642234526,0.0492409503885176,0.0444824008721761
515,0.0719022348378766,0.0719022348378766,1,0.0718929532804709,0.071892959603516,0.052212129896422,0.0474192157693527
516,0.0650780215094399,0.0650780215094399,1,0.0650685020856613,0.0650685339778349,0.0535924574340943,0.0487611074860106
517,0.0590548563044222,0.0590548563044222,1,0.0590432025639267,0.0590432332969313,0.0545617202994729,0.0497296329642424
518,0.0548849189688642,0.0548849190270487,1,0.0548769022624762,0.0548769291443989,0.0549159028225578,0.0501381086141139
519,0.0642349055872176,0.0642349055872176,1,0.0642340315976761,0.0642340347211964,0.0540744288218198,0.0492766071376418
520,0.0840614172847261,0.0840614172847261,1,0.0840600834640498,0.0840600867537548,0.0523815937359952,0.0473516646300405
521,0.0894365968407618,0.0894203472877363,1,0.0894196547648178,0.0894196586550007,0.051555105156974,0.0464264190400725
522,0.0962959385949475,0.0962911355159857,1,0.0962906484463951,0.0962906514630509,0.0525364520708418,0.0474369444544212
523,0.0994987151504661,0.0994855769966519,1,0.0994951768078695,0.0994951794234467,0.054120647398792,0.0491179702803695
524,0.10613609068744,0.106135881675139,1,0.106134744991434,0.106134746583123,0.0566945015578222,0.0518723028590278
525,0.134314328056318,0.134312444986011,1,0.13431200445198,0.134312004429624,0.0615508636567049,0.0571371529696808
526,0.147882950283712,0.147866799411921,1,0.147866821329809,0.147866821933844,0.0660203652867991,0.0619576076788949
527,0.144086633015641,0.144075600995855,1,0.144075656436156,0.144075656436156,0.0697561610468451,0.0659617638754649
528,0.0937620638025265,0.0937608626903773,1,0.0937609834301694,0.0937609844549157,0.0675001837380463,0.0636808543404955
529,0.0951180374859555,0.0624799918311947,1,0.062478606106463,0.0624786155710812,0.0649627787095701,0.0597818269193185
530,0.108692710442649,0.0646835424704654,1,0.0646894064982486,0.0646894075789942,0.0636885329189858,0.0567589995734094
531,0.11916232099738,0.064683876877805,1,0.0646847712013749,0.0646847779929479,0.0626585144496956,0.0540805826931732
532,0.145493108590982,0.0792619773747299,1,0.0792519156053751,0.0792519241600603,0.0613745350023529,0.0502456899598619
533,0.165397416318241,0.101297283521187,1,0.101288262866669,0.101288271586689,0.062194689673643,0.0488098027120299
534,0.168555529370126,0.103855714467531,1,0.103852322775094,0.103852330881233,0.0638124102098779,0.0489624649170447
535,0.177401353384751,0.108525363243391,1,0.10852306491552,0.108523072416423,0.0659470514184642,0.0506144300502196
536,0.183874441898313,0.119390203421877,1,0.119387179787553,0.119387188827984,0.0680481457968233,0.0526306005566427
537,0.135953797412948,0.094458287402052,1,0.0944571644210351,0.094457174810757,0.0659113108218691,0.0528808785411343
538,0.131297862913424,0.0885084588922762,1,0.0885064132342868,0.0885065142355631,0.0639886247210016,0.052479456502773
539,0.132736405289597,0.0977252090358186,1,0.0977199682412658,0.0977199835351927,0.0632996719005608,0.0536410524109409
540,0.154178351279648,0.130876397056605,1,0.13087812366186,0.130878125754582,0.0647856158544578,0.0574047979558467
541,0.15159646132697,0.12516710350873,1,0.125157726711327,0.125157739498367,0.064951403234557,0.0591514240812177
542,0.145764941250456,0.111205579295026,1,0.111207597419218,0.11120760447576,0.0644960506304591,0.0588522873377388
543,0.147467598939581,0.119327371722395,1,0.119329020629198,0.119329028880069,0.0636326404074855,0.0585097090637401
544,0.115385736037552,0.104556688574021,1,0.115379820214456,0.115379826410622,0.0611043776834274,0.0582495330779716
545,0.11225788316058,0.100057083634532,1,0.112244491178022,0.112244492097427,0.0597964996917953,0.0584157084603285
546,0.107721143543881,0.0982249099046382,1,0.0982198028807946,0.0982198103235749,0.0589057486341692,0.0573553913616494
547,0.109038179600762,0.0989641425128466,1,0.0989649544517464,0.0989649561505473,0.0584644611599687,0.0566761187404848
548,0.0746311333083467,0.0746168139310653,1,0.0746220366649201,0.0746220452109523,0.0554017925759419,0.0541947705623635
549,0.0958570415804418,0.0958523437797359,1,0.0958525486719669,0.0958525488935415,0.0550053210106135,0.0540115817814366
550,0.101105831226076,0.0827497599008055,1,0.0827544228848243,0.0827544268574652,0.0550413696484063,0.0524119643636779
551,0.0882928420763791,0.0599521218412215,1,0.059948673061018,0.0599486667059226,0.0540510145261388,0.049166158694905
552,0.0759201828031456,0.0558015326482089,1,0.0558038078363539,0.0558038591923482,0.0515950032959024,0.045646140540004
553,0.0506942998737159,0.0506875081935265,1,0.0506879070198319,0.0506879145035137,0.0474714652375904,0.0423994684582959
554,0.0507416504686507,0.0507416504686507,1,0.0507324648660632,0.0507324728742665,0.044142559665607,0.0395706731210655
555,0.0510175033230101,0.0510175033230101,1,0.051001906477333,0.0510019147514306,0.0414494114033816,0.037085012942225
556,0.0661443135287137,0.0661443135287137,1,0.0661415322990292,0.0661415359374475,0.0407450154643763,0.0364462833304716
557,0.0852448212852783,0.0852391933632194,1,0.0852396020505949,0.0852396046765801,0.0418602957938197,0.0374045810085374
558,0.106471251033619,0.10645716645824,1,0.106457975179771,0.106457980450264,0.045424705275683,0.0407807117419005
559,0.126060388753016,0.126060388753016,1,0.126069980573419,0.126069981569787,0.0502096930403967,0.0454520583029493
560,0.146694440446676,0.146693382706854,1,0.146693578472553,0.146693579647243,0.055430374985786,0.0506280062665531
561,0.144795473109469,0.102195443383318,1,0.102195709181473,0.102195710387383,0.0578216246319145,0.0494584383770049
562,0.0965085418062235,0.0964944596966181,1,0.0964966328915834,0.096496643035515,0.0554672896275446,0.0481889579505733
563,0.0947805184620725,0.0947646236493536,1,0.094766663063249,0.094766670667303,0.0539918631624038,0.0476221907061953
564,0.0767143340542595,0.0767012665497503,1,0.0767021148793199,0.0767021217208912,0.0511767544602253,0.045498766653467
565,0.0692533156598009,0.0692475064523668,1,0.0692476235469306,0.0692476244044633,0.0483220680947199,0.0430669390986372
566,0.0829475365873245,0.0829422357043643,1,0.0829422642504567,0.0829422662699767,0.0461202175876657,0.0410072487897652
567,0.0569465318239397,0.0569306008281988,1,0.0569297664317225,0.056929776420988,0.0419508468478517,0.0369356835573651
568,0.065857585622953,0.0658402303616729,1,0.0658434554769912,0.0658434630390873,0.0403817506867832,0.0354256416906717
569,0.0311062065945097,0.0311062065945097,1,0.0311069787914042,0.0311069896129709,0.0379660364381214,0.0331093847862538
570,0.0353911273308493,0.0353911273308493,1,0.0353908464081484,0.0353909076984543,0.0363857855017218,0.0316708401979927
571,0.0440432722518065,0.0440432722518065,1,0.0440399455151818,0.0440399511157212,0.0359584842027686,0.0314375174338939
572,0.0762865307278561,0.0762865307278561,1,0.0762202921364822,0.0762202946663759,0.0387861442303706,0.0344479993820821
573,0.0948129165955049,0.0948046943703658,1,0.0948049414724463,0.0948049424838099,0.0429391699631543,0.0389620973891821
574,0.114148474071191,0.114145759507362,1,0.114146587798708,0.114146588801501,0.0474080906550456,0.043669110884562
575,0.112187758357987,0.112183611719015,1,0.112177701178446,0.11217770762343,0.0505098103264913,0.0470317637222266
576,0.115304183670074,0.115301611561693,1,0.115301800089124,0.115301800539605,0.0525004412294489,0.0493117863685498
577,0.101347909589997,0.101347909589997,1,0.101351250544556,0.101351250149236,0.0516141822570439,0.0489515492613741
578,0.10710521375299,0.107104366952629,1,0.10710594862199,0.107105945069826,0.0515489973068304,0.0491806570840219
579,0.151939875601928,0.15193987562425,1,0.15193907898874,0.151939075024423,0.0515035518770923,0.049966853778145
580,0.118662636082399,0.118653276717732,1,0.118656098293912,0.118656094900642,0.0511524502799882,0.0500618183323406
581,0.103444419634351,0.103439685301433,1,0.103442301207616,0.103442298916055,0.0499129368895083,0.0490521317010311
582,0.0680147028950212,0.0680124590833999,1,0.0680136681194739,0.0680136671873167,0.0464439942386114,0.0453025080187416
583,0.0620454136985032,0.0620454136985032,1,0.0620442918227556,0.0620442861571955,0.0443516326535663,0.0428601964318441
584,0.0657080671300139,0.0657080671300139,1,0.0657098780271351,0.0657098740251939,0.043055546109177,0.0413789977534693
585,0.054905977827878,0.054905977827878,1,0.0549059644834537,0.0549059642842752,0.0421125033017761,0.0402410821955463
586,0.0464510078055199,0.0464510078055199,1,0.0464409161958228,0.0464409518257591,0.0404424005497762,0.0380912050790247
587,0.0577397706260294,0.0577397706260294,1,0.0577272093678083,0.0577272151146678,0.0410279758728802,0.0383328538950657
588,0.0666119276964479,0.0666119274066057,1,0.0665996751657627,0.0665996800842597,0.0437912055941182,0.0409051267452644
589,0.0828685638234595,0.0828685638234595,1,0.0816853304924486,0.0816853314321021,0.0471886691767283,0.0441458258185402
590,0.0653848915753777,0.0653807363675741,1,0.0653792758096566,0.0653792827852932,0.048495958773657,0.0454958259241498
591,0.0565505627090892,0.0565505629404561,1,0.0565471282807835,0.0565471340041194,0.0482396636895129,0.0452979411221128
592,0.0735916210036589,0.0735850889562474,1,0.0735859080851792,0.0735859093427731,0.048785292935416,0.0458856448280467
593,0.0940819096342164,0.0940819096342164,1,0.0940879708491683,0.0940879719472618,0.0505013807764532,0.0476472091412805
594,0.0781925742352214,0.0781925746750225,1,0.0769255784222895,0.0769255880467414,0.0500438308061297,0.0471263676044366
595,0.0866215093465226,0.0866215089496746,1,0.0850429094682379,0.0850429120761845,0.0506263417172374,0.0476453560301187
596,0.0184977699442146,0.0184922664627486,1,0.0184891723716176,0.0184891717065227,0.0431519181577267,0.0402756857314288
597,0.0621797448055855,0.0621797447544721,1,0.0621818879958293,0.0621818876891483,0.0384137079095133,0.0356714829856269
598,0.0736420075473663,0.0736420075971844,1,0.0736423128487354,0.0736423125000087,0.0458985599182048,0.0432942006007919
599,0.081625002147753,0.0816177669601052,1,0.0816137043505426,0.0816137027789423,0.0529137358148104,0.0504179211505672
600,0.0796811946500382,0.079681194692941,1,0.0796807505356143,0.0796807504069058,0.0578311922071302,0.0554133687492322
601,0.216852843553726,0.216852843504037,1,0.216860799672192,0.216860799473439,0.0559485863315111,0.0535842184373453
602,0.175241876839141,0.175241876839141,1,0.175243543028135,0.175243542938263,0.0567528451443763,0.054478316992424
603,0.117318181694592,0.117318181694592,1,0.117327926391389,0.117327926278693,0.0635432065479489,0.0612947849585208
604,0.110451153519916,0.110451153519916,1,0.110451301869032,0.110451301808196,0.0697743385455412,0.067562971819594
605,0.123961139698932,0.12395365019867,1,0.123953102806983,0.123953101823518,0.0774290043550187,0.0752581450019737
606,0.188630040009411,0.188630118842678,1,0.188630218397454,0.188630218480978,0.0852006557209306,0.0830949628462401
607,0.185729711158443,0.185731725606104,1,0.185734845638936,0.18573484575756,0.0908746732350584,0.0888420790401565
608,0.177424712290973,0.177424778284131,1,0.177425889649481,0.177425890044621,0.0846546397509452,0.0827495856833708
609,0.168434344555934,0.168435258411005,1,0.168434618486075,0.168435425180122,0.0817655953133239,0.0799751926227219
610,0.161241993963886,0.161243497884246,1,0.161242066285566,0.161243537989637,0.0792570439177438,0.0775452194041104
611,0.154506082538819,0.154503593718987,1,0.154503075374041,0.154503581703913,0.0779507363773815,0.0763048032401087
612,0.159029620209886,0.159025625523117,1,0.159029950850033,0.159025416501565,0.0763962008317586,0.0747609475454099
613,0.139044009469382,0.139040839416148,1,0.139042034083283,0.13904207761314,0.0749637293578715,0.0733319756121846
614,0.137212295549337,0.133527171060689,1,0.133529455882482,0.133529455940425,0.0737466864673875,0.0718878811550407
615,0.144178720834418,0.144170170746608,1,0.144170106069548,0.144170106069548,0.0748069229373435,0.0730207621794566
616,0.138615508955566,0.138605580592056,1,0.138605307612603,0.138605307666872,0.0752601402353595,0.0735647460356657
617,0.163131503007946,0.163128042635148,1,0.163127929957029,0.163127930536952,0.0796884161344652,0.0780877832081436
618,0.186139824044334,0.186138159414021,1,0.186138328664431,0.186138329189853,0.0900924909890965,0.0885845312979604
619,0.189158087534665,0.189144860813504,1,0.189148174646151,0.189148175311243,0.100040454673953,0.0986171144291074
620,0.202551263457488,0.202531202604529,1,0.202534779608198,0.202534780003304,0.108605331028593,0.10725391694877
621,0.211710554804719,0.211683394770631,1,0.211690035167312,0.211690035563645,0.117348800404609,0.116057671361606
622,0.220800099788969,0.22078355885968,1,0.220786302120576,0.22078353517686,0.125701385253713,0.12446674822011
623,0.228177570794094,0.228170241466543,1,0.228164861257144,0.228164861889202,0.134211122690341,0.133023785939475
624,0.211108546183103,0.211095371465365,1,0.211094045738433,0.211094046263011,0.134464698386203,0.133297378684732
625,0.219006956920455,0.218999753212559,1,0.21899875060567,0.21899875124095,0.136659662241192,0.135513277115489
626,0.194463625840459,0.194449117487899,1,0.1944438919174,0.194443899179262,0.136394997791085,0.135245955519723
627,0.186115232365253,0.17712520355008,1,0.186107277481821,0.186107278232145,0.134321254919301,0.133184303083714
628,0.192958358662125,0.19295835866231,1,0.192953323969473,0.192953324609757,0.127425172033469,0.126302804759867
629,0.204832898464705,0.204832898522907,1,0.230162637551751,0.230148686235423,0.122561406351708,0.120747658845443
630,0.184817210224289,0.184817210224289,1,0.184819626852558,0.184819626908823,0.115808378181686,0.114113437123509
631,0.185248215814107,0.185248215814107,1,0.185241863841303,0.185241863841303,0.11129771869627,0.109406693539583
632,0.133677023108437,0.133677023108437,1,0.151702141960588,0.151702134534317,0.103597037823923,0.102943607288686
633,0.148259108042877,0.0173831930395195,1,0.1643343739171,0.0173831930679125,0.0983231633327484,0.0855683882392379
634,0.163626366127064,0.049992268849757,1,0.157084235431758,0.0499929457489649,0.0946513778147555,0.0753007268498893
635,0.178277846042069,0.0668996289337064,1,0.169644201968476,0.0668998559670503,0.0922110991781074,0.0676534451727132
636,0.182663231973302,0.0951210855422725,1,0.18956955889418,0.0951125857354495,0.0886389086530838,0.0622604491402658
637,0.184439120292833,0.0958541617797568,1,0.191119370448989,0.095855044281165,0.0858883683695914,0.0581389552942226
638,0.18040893988419,0.126942163527231,1,0.140592343688456,0.113792667593472,0.0807457529816819,0.0559725916706776
639,0.154665599314958,0.154665599259803,1,0.201583833336752,0.15466112934509,0.0723380144382556,0.0554877061745464
640,0.162121638386664,0.162121638386664,1,0.185502974597728,0.162113833325043,0.0661406585217953,0.0550803232846005
641,0.177998138853612,0.177998138797825,1,0.198745409111765,0.198745929372385,0.0639277545159624,0.0576418099131934
642,0.205722714750147,0.162562365807684,1,0.162561061912809,0.162562341063575,0.0633278418263187,0.0511522854097359
643,0.220062397417756,0.151684986531008,1,0.151683980551855,0.151684684482844,0.06334316367857,0.0476048451791242
644,0.273436003645884,0.133815726650841,1,0.133814532090601,0.133815659033756,0.0695653451583021,0.0429211895726009
645,0.241574284459276,0.177279759068223,1,0.0992101951613075,0.0992103856788226,0.070715149384092,0.0371758262030224
646,0.222205280753986,0.150325077982901,1,0.0798983304727924,0.0798983710350767,0.0718019835074328,0.0319717296356544
647,0.219714207281279,0.144253330283703,1,0.0735278366320267,0.0735280017728911,0.0711571578838226,0.0282272149471258
648,0.228205037347664,0.133330294966208,1,0.0599618485784272,0.0599620820921286,0.0710860158019992,0.0244070127749686
649,0.2272646892259,0.12605863290274,1,0.0646094935126454,0.0646095927963643,0.0715884610284285,0.0221185911303866
650,0.222471488232016,0.12708283845064,1,0.0663308630807102,0.0663309397562755,0.0697780571547983,0.0196137061526854
651,0.221716938267195,0.0972006920311433,1,0.0406090022677445,0.0406093957139262,0.0698486040703566,0.0168161517972824
652,0.216467320547159,0.0832413528869171,1,0.0325443450990671,0.03253764505994,0.0690983421929949,0.013514849439994
653,0.0316273236718045,0.0316273236718045,1,0.0316250844025947,0.0316267819443962,0.0442648469147951,0.0114811008039949
654,0.0403051626872094,0.0403051626872094,1,0.0403049444957559,0.0403046907356638,0.0299844820199074,0.00823052959899836
655,0.0553392705388169,0.0553392705388169,1,0.0553310978134985,0.0553329930547381,0.0218409004787963,0.00730735400774009
656,0.0560092014168536,0.0560092014168536,1,0.05600304809959,0.0560038644591264,0.0166247225142157,0.007972225731169
657,0.0567799913259452,0.0567799910917495,1,0.0567686507288756,0.0567685981844754,0.0139566295445363,0.00873937192569353
658,0.0639392463016654,0.0639392463016654,1,0.0639332270019937,0.0639331463124609,0.0134945609305008,0.0104665017355626
659,0.0645749913633076,0.0645749914187743,1,0.0645657226063346,0.0745361870693964,0.0138599988499756,0.0112257011174818
660,0.0634803208988994,0.063480320841023,1,0.0367619065409635,0.036755952850916,0.0147092510707037,0.0104841382152062
661,0.0788110438030864,0.0788110438030864,1,0.041338882147827,0.0413380554090333,0.0169291743987381,0.0106831066000884
662,0.099666915029626,0.099666915029626,1,0.0659073326982439,0.0659065914888442,0.0196616258449771,0.0137210839170778
663,0.0358774231268938,0.0358770281895074,1,0.0358789727950856,0.0358794440477008,0.0145191241855413,0.0133682417038251
664,0.0426708759865543,0.042670876019834,1,0.0426668400461932,0.0426660907289993,0.0132270816166259,0.0114453882731144
665,0.0648252423144785,0.0648252423144785,1,0.0648153504463694,0.0648144274547135,0.0132034590820944,0.0120852935532959
666,0.0650944597680797,0.0650907466455673,1,0.0650897915976186,0.0650892300933845,0.0131351554223021,0.0110161309195154
667,0.116156842856679,0.116150367047056,1,0.116149325004823,0.116148505124626,0.018143893514125,0.0133943552974091
668,0.0954774782945802,0.0954685152546479,1,0.0954666531252951,0.0954665560411615,0.021160324065197,0.0155481299220791
669,0.0870140627751809,0.0870086560930454,1,0.0870074161977272,0.0870072975696138,0.0221008643958518,0.0163480852330376
670,0.0370953494929489,0.0370920244166739,1,0.0370886252538514,0.0370879786375694,0.0175616273856007,0.0117127712735387
671,0.0345990724400434,0.0345990724400434,1,0.0345932845594089,0.0345927593818297,0.0116924134046727,0.00535752724354163
672,0.0479799943485376,0.0479799943485376,1,0.0479747022015923,0.0479743655437053,0.00983967568891012,0.00532887319342212
673,0.0787331745693334,0.0787281441744581,1,0.0787351582641572,0.078735017517363,0.013315079371941,0.00932231469231405
674,0.0902785930896042,0.0902782985668489,1,0.0902782375986316,0.0902782145297976,0.0169921949756261,0.0128500832059617
675,0.123448475796404,0.123437800332829,1,0.123438341652729,0.123449243681728,0.0226847113400239,0.0187741590736484
676,0.116280234881901,0.116258043871813,1,0.116258270573911,0.116257883903887,0.0272492908557105,0.0238744189112496
677,0.110820908156041,0.0171713784955906,1,0.0171855280745091,0.0171907087534081,0.030275985416929,0.019466000380984
678,0.0756145528682744,0.0229705186576578,1,0.0308680658535204,0.0308682702154688,0.0294426986404069,0.0127509060376164
679,0.0161408118717109,0.016134119911245,1,0.0161388945534823,0.0161399555968275,0.0208855022843836,0.00854648184867089
680,0.00788202976212129,0.00788202976212129,1,0.00787918774659811,0.00787566020094166,0.0170434209040252,0.00739934719695909
681,0.0250559357469704,0.0250559357469704,1,0.0250625487400614,0.0250631587036328,0.0122725209242895,0.0041530247579404
682,0.0186448571253118,0.01864485715529,1,0.0180024753395088,0.0180019098631951,0.0109549039737835,0.00371427145571906
683,0.0340552150970294,0.0340552150970294,1,0.0340550785511803,0.0340494228780907,0.010138907796569,0.00464336705068662
684,0.0454833146595254,0.0454833155732251,1,0.0454827885748435,0.0454828576237656,0.0104759611316242,0.00707319167589029
685,0.054016572473546,0.0540165715428881,1,0.0540195777972804,0.0540195667200073,0.0137556602362047,0.0109154560509769
686,0.0599014369981118,0.0599014370091871,1,0.0598914439491835,0.059900669375162,0.0167584590392459,0.0139707763774755
687,0.0584208087729296,0.0584136285725054,1,0.0584110179673301,0.0584185568339259,0.0190655461305973,0.0160673353478992
688,0.0785400946101559,0.0785400937606303,1,0.0785383868617179,0.0785382310938016,0.0220227717902305,0.0189894376722424
689,0.0984359617378733,0.0984359617378733,1,0.0984359832727506,0.0984359576728359,0.0265639410384905,0.0234156390782613
690,0.110443982953828,0.110438945109675,1,0.110437911821058,0.110437690331991,0.0316126321184201,0.0284874987196386
691,0.121248001429146,0.121248001429146,1,0.121253690688788,0.121253646274298,0.0375228676392877,0.034297372019804
692,0.136697329156349,0.136697217484425,1,0.13669688929492,0.136696824762815,0.0430829481350692,0.0397974669566409
693,0.146535801976922,0.146532141902814,1,0.146532017241164,0.14653189665453,0.0471928810091781,0.0437953209277818
694,0.144461992422494,0.144452442812154,1,0.144452586107593,0.144452506726582,0.0502127199660361,0.0467667088382886
695,0.153550278834945,0.153537197613895,1,0.153537749845272,0.153537658019763,0.0540582438906671,0.0505947816183864
696,0.157144028874766,0.15713308674104,1,0.157135410625994,0.157135298330456,0.056920386256023,0.0534656407330196
697,0.175848895495204,0.17584889538019,1,0.175850621968267,0.175850517086585,0.0601322641477362,0.0567231379980695
698,0.196066312148866,0.196058440186366,1,0.196050803038402,0.196050674922206,0.0639800228935142,0.0606043356214082
699,0.198923312820961,0.1989093626905,1,0.198911296430793,0.198911222122444,0.0677869427414489,0.064490679441275
700,0.20201316851672,0.20200268277275,1,0.201995351644074,0.201995191461616,0.0697538442412108,0.0665368207630577
701,0.186592885688414,0.186585848012129,1,0.186579750772261,0.186579598461472,0.0689862164332268,0.0658142080813761
702,0.166802499615895,0.166792009211605,1,0.166794806906903,0.166792294232171,0.0665848183817374,0.0634274387085441
703,0.131120267855265,0.131107529649377,1,0.131111715447787,0.13110816858288,0.0626776643307683,0.0596242075291463
704,0.127010382284436,0.126996373660642,1,0.126999541963505,0.126999418400466,0.0591101562167564,0.0561707985291595
705,0.12114312458111,0.121134416373993,1,0.121135933633996,0.121135869115561,0.0561717981588765,0.053329459591901
706,0.148544930439458,0.148542037172843,1,0.148548681809776,0.148548599125255,0.0570325306434523,0.054341298750446
707,0.149202464884805,0.149197531442475,1,0.149197601051659,0.149197598856017,0.0582862100202844,0.0557180355365839
708,0.146606812483356,0.146596776931823,1,0.146597059755359,0.146597048386039,0.0583058982006454,0.0558582498240917
709,0.149272909809344,0.14926389827624,1,0.149258340991648,0.149258262857369,0.0587088361275456,0.0563812414880785
710,0.158806861570372,0.158796850752886,1,0.158798190030618,0.158798107589033,0.0597760663403559,0.0575814507915993
711,0.144961418605019,0.144949090723256,1,0.144950632878087,0.144950539353281,0.0594355603898771,0.0573763740544612
712,0.169025454444597,0.169025454444597,1,0.169016027972332,0.169025628347111,0.0618207869486297,0.0598643384196434
713,0.18353338614692,0.18353338614692,1,0.180494734870089,0.180494708878071,0.0634455313979321,0.0612116553880245
714,0.196451734275219,0.196451284702816,1,0.19645164054782,0.196451614934771,0.0657090094054557,0.0634731203497914
715,0.219690571777788,0.219689969960575,1,0.219681685756514,0.219681590102057,0.0704369617592197,0.0680793296442167
716,0.234683944739768,0.234667225719481,1,0.234669868123727,0.234669842585384,0.0763432492065487,0.0739737645033057
717,0.233088191789601,0.233082935028465,1,0.233075350944806,0.233075306599479,0.07954376652542,0.0772394231867924
718,0.196378168962776,0.196374916832996,1,0.196369707493166,0.196366725890915,0.077821904300752,0.0755872668155742
719,0.195335796427025,0.19533476586803,1,0.195334872395319,0.195334750761498,0.0782086154984641,0.0760857526633138
720,0.202226112594767,0.202217624034418,1,0.202217629812382,0.202217627501197,0.0791820315709227,0.0771832312587265
721,0.19692850670038,0.196928506645021,1,0.205871282123323,0.205871175223022,0.0777507504654622,0.0765302870704846
722,0.198742770113472,0.198742770056688,1,0.205298942204703,0.205298927420306,0.0764325889035906,0.0756301364971559
723,0.196796120996608,0.181769857288612,1,0.181762671311232,0.181762668465944,0.0767994284934467,0.073942053437341
724,0.190589864604057,0.171309198514627,1,0.161917493561102,0.161913616514238,0.0768833673935681,0.0710318689608618
725,0.176207556563161,0.173733194388696,1,0.173731557801771,0.173729221010967,0.0752671099325549,0.069950121688221
726,0.181689502169176,0.181688971639839,1,0.181689337749576,0.181688937479283,0.0737978039628287,0.0696055051455403
727,0.180438401569945,0.180436683402568,1,0.180436946586656,0.180436689991236,0.0723425051233914,0.0685207440086242
728,0.191296046800153,0.191295690267326,1,0.191296190426908,0.191295675470641,0.0698899397114462,0.0664971607601765
729,0.149032692157934,0.149021456445466,1,0.139865446011886,0.139865460026544,0.0647899797352462,0.061494459264615
730,0.143682125949507,0.143682125949507,1,0.124771776282188,0.124771793436616,0.0604600559129784,0.0571147822828766
731,0.121370007521832,0.094683220889383,1,0.0946863646846429,0.0946863689188061,0.0550195484397204,0.0513855849595127
732,0.152134252655271,0.119589557800746,1,0.119580817303889,0.119580829894782,0.0522480171759991,0.0477314871588648
733,0.153663771569009,0.122767613742642,1,0.122758611644097,0.122758647640397,0.0516481785924384,0.0459259019136519
734,0.140031252608551,0.115218797982995,1,0.115221043916591,0.11522103939627,0.0513152621254176,0.0446369970184693
735,0.0887427213906598,0.0887305814879747,1,0.0887246357550386,0.0887246421639281,0.0458755648400851,0.0405762838792436
736,0.108062824022706,0.108062824027407,1,0.108064571085873,0.108064579332256,0.0450040578325145,0.0407243394060044
737,0.09387727319223,0.0938590189613587,1,0.0938613350290835,0.0938613784169365,0.0430506314918215,0.0397118020242037
738,0.0609197728331882,0.0609067924225349,1,0.0609009815151206,0.0609011073608735,0.0381517938104947,0.0355715684126728
739,0.062338582405335,0.0623358551273551,1,0.0623371769029586,0.0623373197933961,0.0343556471493853,0.0323718520098662
740,0.0725462515788167,0.0725428781265807,1,0.0725414436366097,0.07254156000207,0.0314888693715101,0.0300247896464992
741,0.0711113864043464,0.0711074986345195,1,0.0711068054013007,0.0711068857733227,0.0290116645337771,0.0279794564561986
742,0.0587533101970545,0.0587511247986399,1,0.058749817692213,0.0587499046656529,0.0265450181626666,0.0257373286213149
743,0.0636450475409825,0.063637585481217,1,0.0636369859471512,0.0636370104466805,0.0236746534881788,0.0230728470209735
744,0.0512356772407732,0.0512336405465049,1,0.0512306132734218,0.0512305716842539,0.0220638089514955,0.0215256558922051
745,0.057567615043852,0.0575657011754241,1,0.0575656546773325,0.057565646071205,0.0214692800300037,0.0209787723770797
746,0.0634656252039379,0.0634684845005957,1,0.0634668351199547,0.0634668820668768,0.0248699994979973,0.0243014476417552
747,0.0697610160347133,0.0697610887175277,1,0.0697594698330645,0.0697594772999665,0.0266424599192377,0.0260426362100076
748,0.0409485963888578,0.0409441851874127,1,0.040945124322833,0.0409451174886982,0.0256267067227064,0.0249577667996502
749,0.0574123933231221,0.0574123924260335,1,0.0574177943834384,0.0574177713760538,0.0251439377986984,0.0244540368378534
750,0.0380431242060832,0.0380406480865502,1,0.0380370431697446,0.0380370148556055,0.0241345608541725,0.0234384132380112
751,0.0310410286588874,0.0310332326517571,1,0.0310345493728154,0.0310344950588275,0.0211024943644542,0.0204680694158615
