frame,currentErrorM,currentAccepted,alias_selectErrorM,alias_selectAccepted,alias_trackErrorM,alias_trackAccepted
831,0.0651204019558599,1,0.0651078537543005,1,0.0651078537543005,1
832,0.074467454330053,1,0.0744656652299051,1,0.0744656652299051,1
833,0.0794427172157629,1,0.0794414327530027,1,0.0794414327530027,1
834,0.0930376163179194,1,0.0930354123812737,1,0.0930354123812737,1
835,0.122665949495784,1,0.122666727729223,1,0.122666727729223,1
836,0.143483571113394,1,0.143486639887661,1,0.143486639887661,1
837,0.197121041296029,1,0.197122101707337,1,0.197122101707337,1
838,0.219792405384466,1,0.21979473595358,1,0.21979473595358,1
839,0.262501932166867,1,0.262507656132885,1,0.262507656132885,1
840,0.293320904856885,1,0.293331880446296,1,0.293331880446296,1
841,0.352976813957913,1,0.352983401832642,1,0.352983401832642,1
842,0.371379557948694,1,0.371385344676565,1,0.371385344676565,1
843,0.462087251553343,1,0.462106057628449,1,0.462106057628449,1
844,0.530923331155912,1,0.16579558911738,1,0.16579558911738,1
845,0.573947152218597,1,0.134524964525457,1,0.134524964525457,1
846,0.609309831515655,1,0.0927528252864649,1,0.0927528252864649,1
847,0.670567309372728,1,0.0487148796647832,1,0.0487148796647832,1
848,0.662224132085299,1,0.0185806669751718,1,0.0185806669751718,1
849,0.676138584655228,1,0.00718543366420823,1,0.00718543366420823,1
850,0.668922822997421,1,0.0381176285819827,1,0.0381176285819827,1
851,0.68481453028253,1,0.0364979932318395,1,0.0364979932318395,1
852,0.676775395612665,1,0.0480521951240108,1,0.0480521951240108,1
853,0.624074157651383,1,0.06594873687395,1,0.06594873687395,1
854,0.0722216797236233,1,0.0722216786979427,1,0.0722216786979427,1
855,0.0768101756304091,1,0.0768109170002716,1,0.0768109170002716,1
856,0.0835857588135711,1,0.0835869210519334,1,0.0835869210519334,1
857,0.0842320803738514,1,0.0842332921821197,1,0.0842332921821197,1
858,0.0595997130861214,1,0.0595979106924507,1,0.0595979106924507,1
859,0.0801040635572958,1,0.0800993967584476,1,0.0800993967584476,1
860,0.0887718226288002,1,0.0887626718481325,1,0.0887626718481325,1
861,0.103662307300228,1,0.103647163373782,1,0.103647163373782,1
862,0.11028217065323,1,0.110269952381753,1,0.110269952381753,1
863,0.136195872958799,1,0.136187507879177,1,0.136187507879177,1
864,0.16606425500043,1,0.166058488140208,1,0.166058488140208,1
865,0.19553054148537,1,0.195517280349658,1,0.195517280349658,1
866,0.214682784638038,1,0.214666771997971,1,0.214666771997971,1
867,0.226143176996407,1,0.226126699817102,1,0.226126699817102,1
868,0.228604005069675,1,0.228612475407062,1,0.228612475407062,1
869,0.24596940212777,1,0.245968529225492,1,0.245968529225492,1
870,0.251365845855856,1,0.251371653116654,1,0.251371653116654,1
871,0.255338779617706,1,0.255338588761344,1,0.255338588761344,1
872,0.264318334183914,1,0.264312809305139,1,0.264312809305139,1
873,0.242371295180706,1,0.242356285691494,1,0.242356285691494,1
874,0.269838836507814,1,0.183181788407408,1,0.183181788407408,1
875,0.305306754829276,1,0.305307544819947,1,0.305307544819947,1
876,0.317122991296145,1,0.337092941710938,1,0.337092941710938,1
877,0.330203360197705,1,0.3302010971238,1,0.3302010971238,1
878,0.321655360661731,1,0.321655350528449,1,0.321655350528449,1
879,0.319873002450331,1,0.319873002450331,1,0.319873002450331,1
880,0.276792384016333,1,0.276782144595513,1,0.276782144595513,1
881,0.275243255152356,1,0.275232879235701,1,0.275232879235701,1
882,0.258966627460081,1,0.0144859972529732,1,0.0144859972529732,1
883,0.24716582581868,1,0.0277092646511102,1,0.0277092646511102,1
884,0.25584994210685,1,0.0325105674279074,1,0.0325105674279074,1
885,0.250770216837787,1,0.0219828894700726,1,0.0219828894700726,1
886,0.220850320363941,1,0.0269895883814664,1,0.0269895883814664,1
887,0.241970774395806,1,0.0245190109579691,1,0.0245190109579691,1
888,0.228338445566034,1,0.0256355626877254,1,0.0256355626877254,1
889,0.0230356201112962,1,0.023035180173101,1,0.023035180173101,1
890,0.0249991493385663,1,0.0256164818308219,1,0.0256164818308219,1
891,0.0234589272528292,1,0.167771465105029,1,0.167771465105029,1
892,0.0303682551420557,1,0.188541205825818,1,0.188541205825818,1
893,0.0375529094213142,1,0.201834345889383,1,0.201834345889383,1
894,0.0698878523190233,1,0.0698890214567087,1,0.0698890214567087,1
895,0.0805445681825443,1,0.0805392393588355,1,0.0805392393588355,1
896,0.0604338116601781,1,0.0604270103251512,1,0.0604270103251512,1
897,0.0365720676747898,1,0.036573422336105,1,0.036573422336105,1
898,0.00547194759127609,1,0.00547179096751613,1,0.00547179096751613,1
899,0.0279247114759499,1,0.027924712371818,1,0.027924712371818,1
900,0.00560486395824174,1,0.00560486395824174,1,0.00560486395824174,1
901,0.0182435044418767,1,0.0182439696282231,1,0.0182439696282231,1
902,0.0493516523760727,1,0.0493511966865217,1,0.0493511966865217,1
903,0.0788720748706957,1,0.0788770431835296,1,0.0788770431835296,1
904,0.0883129622479268,1,0.0883206409620703,1,0.0883206409620703,1
905,0.07797038378926,1,0.0779776051426804,1,0.0779776051426804,1
906,0.0797883732379808,1,0.0797908188376083,1,0.0797908188376083,1
907,0.0776011530906918,1,0.0776006133903954,1,0.0776006133903954,1
908,0.0603821030551505,1,0.060375662228798,1,0.060375662228798,1
909,0.0502033038465078,1,0.0501991931160394,1,0.0501991931160394,1
910,0.0430053701020291,1,0.0429893397643124,1,0.0429893397643124,1
911,0.035074625905767,1,0.0350653894375357,1,0.0350653894375357,1
912,0.0154570655009117,1,0.0154547088638007,1,0.0154547088638007,1
913,0.0111874250957155,1,0.0111857947739838,1,0.0111857947739838,1
914,0.0107185044587818,1,0.0107047614237333,1,0.0107047614237333,1
915,0.00791863739522154,1,0.00792100450943849,1,0.00792100450943849,1
916,0.0079598484920223,1,0.0079620005978199,1,0.0079620005978199,1
917,0.0170283302528953,1,0.0170283303537174,1,0.0170283303537174,1
918,0.0409874037262572,1,0.0409879377522561,1,0.0409879377522561,1
919,0.055070199788971,1,0.0550702001325423,1,0.0550702001325423,1
920,0.0750845637700367,1,0.0750889258447907,1,0.0750889258447907,1
921,0.0684759725196627,1,0.0684770387741078,1,0.0684770387741078,1
922,0.0782571885039528,1,0.0782586331866246,1,0.0782586331866246,1
923,0.0779902447939962,1,0.0779957443269276,1,0.0779957443269276,1
924,0.0819389759378527,1,0.0819389771944462,1,0.0819389771944462,1
925,0.0757363787506719,1,0.0757363787506719,1,0.0757363787506719,1
926,0.0853901083057717,1,0.085395425553213,1,0.085395425553213,1
927,0.0949190287368294,1,0.0949199095984092,1,0.0949199095984092,1
928,0.112154157463801,1,0.11215655488047,1,0.11215655488047,1
929,0.100134913532962,1,0.100138055860961,1,0.100138055860961,1
930,0.109599029596613,1,0.109599032453713,1,0.109599032453713,1
931,0.0871823487917827,1,0.0871823655945473,1,0.0871823655945473,1
932,0.0637979081062286,1,0.11735007205234,1,0.11735007205234,1
933,0.105739946758376,1,0.105764939050881,1,0.105764939050881,1
934,0.147110302583787,1,0.1471152102095,1,0.1471152102095,1
935,0.179626631152595,1,0.18104477596944,1,0.18104477596944,1
936,0.196362920454365,1,0.196371630074213,1,0.196371630074213,1
937,0.237594554986422,1,0.237605128421926,1,0.237605128421926,1
938,0.266037871816989,1,0.117355824374504,1,0.146218681657625,1
939,0.241322483215765,1,0.0923241768848566,1,0.147066443403431,1
940,0.256923981003765,1,0.0809413636130419,1,0.0809421014064095,1
941,0.0415354225528962,1,0.090686736818204,1,0.090686736818204,1
942,0.0540660623452733,1,0.0810552970393188,1,0.0810552970393188,1
943,0.0826225775256182,1,0.0690012381292417,1,0.0690012381292417,1
944,0.0886762359206719,1,0.0691455541960851,1,0.0691455541960851,1
945,0.0909538630309659,1,0.0909502684026293,1,0.0909502684026293,1
946,0.105164557762835,1,0.0561228019861975,1,0.0561228019861975,1
947,0.119349614348989,1,0.043925930570111,1,0.043925930570111,1
948,0.134573198992433,1,0.0424034311740423,1,0.0424034311740423,1
949,0.151240877283467,1,0.0384052697183289,1,0.0384052697183289,1
950,0.156488891540613,1,0.0572616231994539,1,0.0572616231994539,1
951,0.179600789830919,1,0.0564053396694446,1,0.0564053396694446,1
952,0.197957535491821,1,0.0611469351920292,1,0.0611469351920292,1
953,0.240052167891272,1,0.0731677325628246,1,0.0731677325628246,1
954,0.294557834853212,1,0.107862833477109,1,0.107862833477109,1
955,0.305006805946654,1,0.112240222466907,1,0.112240222466907,1
956,0.325111462978107,1,0.129666685403808,1,0.129666685403808,1
957,0.347138605137552,1,0.145524341639036,1,0.145524341639036,1
958,0.388269397501191,1,0.156798979038473,1,0.156798979038473,1
959,0.359859475976052,1,0.125317648944298,1,0.125317648944298,1
960,0.176311329443656,1,0.405823952535191,1,0.405823952535191,1
961,0.0443697867722181,1,0.382555266851642,1,0.382555266851642,1
962,0.040691958098228,1,0.368660704779855,1,0.368660704779855,1
963,0.04478092152424,1,0.349224813148979,1,0.349224813148979,1
964,0.0489455961587477,1,0.321754721261335,1,0.321754721261335,1
965,0.0521969567085728,1,0.285141187801443,1,0.285141187801443,1
966,0.0977454224004029,1,0.254468094790269,1,0.254468094790269,1
967,0.0928217306924482,1,0.206105582711314,1,0.206105582711314,1
968,0.159466363328309,1,0.139949450300207,1,0.139949450300207,1
969,0.141365560761385,1,0.0857133485480678,1,0.0857133485480678,1
970,0.0391629406873847,1,0.0391689810916187,1,0.0391689810916187,1
971,0.00787582973397528,1,0.00787748396653285,1,0.00787748396653285,1
972,0.0200211585969109,1,0.0200211586914403,1,0.0200211586914403,1
973,0.0308545146269085,1,0.0308583211343817,1,0.0308583211343817,1
974,0.0252642097662714,1,0.0252642137148103,1,0.0252642137148103,1
975,0.0401281248845457,1,0.0401162539404358,1,0.0401162539404358,1
976,0.0513788769585884,1,0.0513794351782045,1,0.0513794351782045,1
977,0.021072605794315,1,0.0210635124719032,1,0.0210635124719032,1
978,0.082235957054071,1,0.0822320770758826,1,0.0822320770758826,1
979,0.0861814965296647,1,0.0861780534346178,1,0.0861780534346178,1
980,0.0942572854430975,1,0.094257282321754,1,0.094257282321754,1
981,0.100621960968743,1,0.100621960968743,1,0.100621960968743,1
982,0.106693005088002,1,0.106693005088002,1,0.106693005088002,1
983,0.100810398782796,1,0.100802359361002,1,0.100802359361002,1
984,0.109898726791534,1,0.109898720845865,1,0.109898720845865,1
985,0.123535098173953,1,0.123535098173953,1,0.123535098173953,1
986,0.140362397437525,1,0.140360336086349,1,0.140360336086349,1
987,0.148807271186894,1,0.148803252762836,1,0.148803252762836,1
988,0.166379257772692,1,0.166379247087855,1,0.0283714806465616,1
989,0.0343025831642355,1,0.0343025831642355,1,0.0343025868873697,1
990,0.0626912714015273,1,0.0626945338355442,1,0.0626945338355442,1
991,0.0602143024586272,1,0.0602272555854549,1,0.0602272555854549,1
992,0.0610003833036369,1,0.0610065315860385,1,0.0610065315860385,1
993,0.0558938843288342,1,0.0558908704340086,1,0.0558908704340086,1
994,0.0506323270806632,1,0.0506252850117426,1,0.0506252850117426,1
995,0.0326808612054137,1,0.032680857163831,1,0.032680857163831,1
996,0.0167625546615688,1,0.016762358602716,1,0.016762358602716,1
997,0.00332132957420869,1,0.00332132890196319,1,0.00332132890196319,1
998,0.0283696436715885,1,0.0283842113624289,1,0.0283842113624289,1
999,0.0690699658980634,1,0.0690699770104511,1,0.0690699770104511,1
1000,0.0580210057930382,1,0.0580053258054545,1,0.0580053258054545,1
1001,0.0977933268277894,1,0.0977905316457838,1,0.0977905316457838,1
1002,0.103891416959853,1,0.103876707572571,1,0.103876707572571,1
1003,0.0823896455444343,1,0.0823896446323941,1,0.0823896446323941,1
1004,0.0693420125159161,1,0.0693419681374824,1,0.0693419681374824,1
1005,0.0866209292532968,1,0.0866209292532968,1,0.0866209292532968,1
1006,0.101775174957676,1,0.101775174957676,1,0.101775174957676,1
1007,0.128862513339311,1,0.20394075418443,1,0.20394075418443,1
1008,0.13489139974656,1,0.177784801394413,1,0.177784801394413,1
1009,0.163129903540693,1,0.155688134030567,1,0.155688134030567,1
1010,0.195814641581449,1,0.152232948353943,1,0.152232948353943,1
1011,0.19073484794171,1,0.136054954881317,1,0.136054954881317,1
1012,0.0179710293683083,1,0.132826618200084,1,0.132826618200084,1
1013,0.135112117056314,1,0.135125762062243,1,0.135125762062243,1
1014,0.114446669730128,1,0.114446677486532,1,0.114446677486532,1
1015,0.0927073268642263,1,0.0927069988575595,1,0.0927069988575595,1
1016,0.0603478044503824,1,0.0603478044503824,1,0.0603478044503824,1
1017,0.0510328081082119,1,0.0510328081082119,1,0.0510328081082119,1
1018,0.0517916070072176,1,0.0517916070072176,1,0.0517916070072176,1
1019,0.0654877401423311,1,0.0654877401423311,1,0.0654877401423311,1
1020,0.0660548019612639,1,0.0660548019612639,1,0.0660548019612639,1
1021,0.0753070543930826,1,0.0753070543930826,1,0.0753070543930826,1
1022,0.0833628752507716,1,0.0833628752507716,1,0.0833628752507716,1
1023,0.0909435535243156,1,0.0909435535243156,1,0.0909435535243156,1
1024,0.0899207772642727,1,0.0899212619711399,1,0.0899212619711399,1
1025,0.0905680673445062,1,0.0905720206442784,1,0.0905720206442784,1
1026,0.104499089453142,1,0.104500622966771,1,0.104500622966771,1
1027,0.103500733623554,1,0.438945032048843,1,0.438945032048843,1
1028,0.0876192337551652,1,0.442575028014846,1,0.442575028014846,1
1029,0.106468582943279,1,0.416748269005537,1,0.416748269005537,1
1030,0.124460227094384,1,0.381061537782028,1,0.381061537782028,1
1031,0.15555803621396,1,0.337741078647288,1,0.337741078647288,1
1032,0.182835098388586,1,0.299800974534662,1,0.299800974534662,1
1033,0.22050597116236,1,0.259314597726173,1,0.259314597726173,1
1034,0.259098426472477,1,0.223710786605975,1,0.223710786605975,1
1035,0.284054956341822,1,0.200379113209177,1,0.200379113209177,1
1036,0.18401270066013,1,0.184016869283512,1,0.184016869283512,1
1037,0.17039590954965,1,0.170396133143715,1,0.170396133143715,1
1038,0.159326472773515,1,0.15932647168233,1,0.15932647168233,1
1039,0.153507616145416,1,0.153505512680332,1,0.153505512680332,1
1040,0.154804507599203,1,0.154795321436824,1,0.154795321436824,1
1041,0.156720353485931,1,0.156699511617633,1,0.156699511617633,1
1042,0.20035205210147,1,0.200343537892174,1,0.200343537892174,1
1043,0.243568168340085,1,0.243556005470797,1,0.243556005470797,1
1044,0.271107094169989,1,0.271089050890574,1,0.271089050890574,1
1045,0.21931081974223,1,0.219317517210256,1,0.219317517210256,1
1046,0.220230731807549,1,0.220235421562784,1,0.220235421562784,1
1047,0.192008370417388,1,0.192011779681946,1,0.192011779681946,1
1048,0.0956784963928648,1,0.0956628083817572,1,0.0956628083817572,1
1049,0.121341945599642,1,0.121341942924085,1,0.121341942924085,1
1050,0.140849531183142,1,0.140848402885661,1,0.140848402885661,1
1051,0.148907853267692,1,0.148901310837875,1,0.148901310837875,1
1052,0.157119325156017,1,0.157112417110798,1,0.157112417110798,1
1053,0.156124521799006,1,0.156118279223546,1,0.156118279223546,1
1054,0.174029792899588,1,0.174029778712661,1,0.174029778712661,1
1055,0.175663559606852,1,0.175658109250546,1,0.175658109250546,1
1056,0.221186425077628,1,0.221187163397082,1,0.221187163397082,1
1057,0.263497681965676,1,0.263497681965676,1,0.263497681965676,1
1058,0.282303553739253,1,0.282303553739253,1,0.282303553739253,1
1059,0.141078146496811,1,0.141096536194029,1,0.141096536194029,1
1060,0.171821287571701,1,0.171829262471968,1,0.171829262471968,1
1061,0.174854039510554,1,0.179282158340436,1,0.179282158340436,1
1062,0.181552012460458,1,0.18238630102664,1,0.18238630102664,1
1063,0.171353627400099,1,0.171369541493767,1,0.171369541493767,1
1064,0.140021280287084,1,0.140033341363653,1,0.140033341363653,1
1065,0.144572510554164,1,0.144589335887029,1,0.144589335887029,1
1066,0.132865477741635,1,0.13288600096704,1,0.13288600096704,1
1067,0.106318555143492,1,0.106332430039867,1,0.106332430039867,1
1068,0.132384712489413,1,0.132384450499055,1,0.132384450499055,1
1069,0.128829242434546,1,0.128827690207997,1,0.128827690207997,1
1070,0.116625657650993,1,0.116625656820431,1,0.116625656820431,1
1071,0.11002245842653,1,0.110020296834129,1,0.110020296834129,1
1072,0.107123952191734,1,0.107123952191734,1,0.107123952191734,1
1073,0.0916645977242801,1,0.091683450144091,1,0.091683450144091,1
1074,0.0818667979802353,1,0.0818708868793737,1,0.0818708868793737,1
1075,0.0864099999669489,1,0.0864177584202239,1,0.0864177584202239,1
1076,0.0606869033052699,1,0.060686904589276,1,0.060686904589276,1
1077,0.0414841423046518,1,0.0414767702204164,1,0.0414767702204164,1
1078,0.0441851839494442,1,0.0441762807432119,1,0.0441762807432119,1
1079,0.0612726043966347,1,0.0612646027236406,1,0.0612646027236406,1
1080,0.0887171094064101,1,0.0887072482666864,1,0.0887072482666864,1
1081,0.105949799982004,1,0.105941742714105,1,0.105941742714105,1
1082,0.124365585359859,1,0.12435545742862,1,0.12435545742862,1
1083,0.140607004466231,1,0.140587690251355,1,0.140587690251355,1
1084,0.166771107280096,1,0.166769512883399,1,0.166769512883399,1
1085,0.169656537282033,1,0.169641366280699,1,0.169641366280699,1
1086,0.187807767041529,1,0.187799834671213,1,0.187799834671213,1
1087,0.198573942741936,1,0.198563235113245,1,0.198563235113245,1
1088,0.178918754739534,1,0.178908686907952,1,0.178908686907952,1
1089,0.182732248607834,1,0.182720697364805,1,0.182720697364805,1
1090,0.195781768781328,1,0.150685206791227,1,0.150685206791227,1
1091,0.19806790520876,1,0.150501196572255,1,0.150501196572255,1
1092,0.168307631123809,1,0.168290438718402,1,0.168290438718402,1
1093,0.192335965842491,1,0.19232231763556,1,0.19232231763556,1
1094,0.177591715995022,1,0.177579475253821,1,0.177579475253821,1
1095,0.17389172673812,1,0.17388390418364,1,0.17388390418364,1
1096,0.17938418229526,1,0.179386157411996,1,0.179386157411996,1
1097,0.158018254020867,1,0.1580256153947,1,0.1580256153947,1
1098,0.155194452088701,1,0.155194453048291,1,0.155194453048291,1
1099,0.182672740314863,1,0.182680254544959,1,0.182680254544959,1
1100,0.194983613402107,1,0.194983615187992,1,0.194983615187992,1
1101,0.18181646704522,1,0.18181646704522,1,0.18181646704522,1
1102,0.183570464280862,1,0.183570464280862,1,0.183570464280862,1
1103,0.191873506866278,1,0.239184327161567,1,0.239184327161567,1
1104,0.158026453668092,1,0.229613344886793,1,0.229613344886793,1
1105,0.144788161402537,1,0.255456109685492,1,0.255456109685492,1
1106,0.109639690007036,1,0.236090766664809,1,0.236090766664809,1
1107,0.0867794828458451,1,0.206115497315664,1,0.206115497315664,1
1108,0.0884916877459227,1,0.0884930434677981,1,0.0884930434677981,1
1109,0.118414727142383,1,0.118414728053914,1,0.118414728053914,1
1110,0.131162418992474,1,0.16108988378097,1,0.16108988378097,1
1111,0.170291842862436,1,0.166053018004215,1,0.166053018004215,1
1112,0.182275288138429,1,0.155191524784864,1,0.155191524784864,1
1113,0.176142150482508,1,0.143452282669904,1,0.143452282669904,1
1114,0.144325422304215,1,0.12447974114752,1,0.12447974114752,1
1115,0.162716840384616,1,0.128028988892921,1,0.128028988892921,1
1116,0.177618935677074,1,0.114183083531946,1,0.114183083531946,1
1117,0.170137081058829,1,0.109447581632813,1,0.109447581632813,1
1118,0.145433239027585,1,0.0835865616510143,1,0.0835865616510143,1
1119,0.140592388577104,1,0.0574742075507494,1,0.0574742075507494,1
1120,0.17218906926382,1,0.0606611937818159,1,0.0606611937818159,1
1121,0.137689078474271,1,0.0515152875134134,1,0.0515152875134134,1
1122,0.036511688302067,1,0.036514269440431,1,0.036514269440431,1
1123,0.0370644663973199,1,0.0370644873497928,1,0.0370644873497928,1
1124,0.0438753386816137,1,0.0438796524365467,1,0.0438796524365467,1
1125,0.021101994015273,1,0.0211020170351849,1,0.0211020170351849,1
1126,0.0785248527770808,1,0.0785430525768993,1,0.0785430525768993,1
1127,0.055739817713955,1,0.0557451688210136,1,0.0557451688210136,1
1128,0.0356168609084194,1,0.0281873565402865,1,0.0281873565402865,1
1129,0.0264921144647613,1,0.0265015898898759,1,0.0265015898898759,1
1130,0.038661303478893,1,0.055037499601637,1,0.055037499601637,1
1131,0.0479428734691487,1,0.0479627403242592,1,0.0479627403242592,1
1132,0.0564000245608398,1,0.0564160700220013,1,0.0564160700220013,1
1133,0.0702301989950635,1,0.0701702743767079,1,0.0701702743767079,1
1134,0.0375757489621211,1,0.0375768539727082,1,0.0375768539727082,1
1135,0.0351728666586987,1,0.0351673868490324,1,0.0351673868490324,1
1136,0.0386232380789714,1,0.038614816463355,1,0.038614816463355,1
1137,0.0424997239913896,1,0.0425067695993282,1,0.0425067695993282,1
1138,0.0302612185690576,1,0.0302648010636764,1,0.0302648010636764,1
1139,0.0276247917122539,1,0.027624792405835,1,0.027624792405835,1
1140,0.0370518794800081,1,0.0370513722151222,1,0.0370513722151222,1
1141,0.0335849240823958,1,0.0335836543048196,1,0.0335836543048196,1
1142,0.0262685652692579,1,0.0262684016658034,1,0.0262684016658034,1
1143,0.0667397853678019,1,0.0667476964706921,1,0.0667476964706921,1
1144,0.109038185988373,1,0.109045766477787,1,0.109045766477787,1
1145,0.10905709956204,1,0.109061721371451,1,0.109061721371451,1
1146,0.115561716766131,1,0.115564425164626,1,0.115564425164626,1
1147,0.101663576942187,1,0.101664197241516,1,0.101664197241516,1
1148,0.0878602602443395,1,0.0878631980462293,1,0.0878631980462293,1
1149,0.109589018433561,1,0.109009996988143,1,0.109009996988143,1
1150,0.132587845121262,1,0.0801741949478864,1,0.0801741949478864,1
1151,0.149569929419207,1,0.100001161644117,1,0.100001161644117,1
1152,0.154357352407063,1,0.104894091501952,1,0.104894091501952,1
1153,0.175281500569712,1,0.127678154960362,1,0.127678154960362,1
1154,0.186311531300196,1,0.186310477751374,1,0.186310477751374,1
1155,0.173213085890734,1,0.173217319912368,1,0.173217319912368,1
1156,0.187186719948638,1,0.08029732795984,1,0.08029732795984,1
1157,0.175781375997498,1,0.175781254937206,1,0.175781254937206,1
1158,0.198493518777247,1,0.198492547007954,1,0.198492547007954,1
1159,0.195710052665846,1,0.195692825549567,1,0.195692825549567,1
1160,0.189582935983266,1,0.189572676967397,1,0.189572676967397,1
1161,0.20121280185419,1,0.201201121705626,1,0.201201121705626,1
1162,0.209986810824333,1,0.209972155442332,1,0.209972155442332,1
1163,0.209475070942573,1,0.209481135673135,1,0.209481135673135,1
1164,0.216428657611098,1,0.216430272451922,1,0.216430272451922,1
1165,0.236167930376635,1,0.236175137185411,1,0.236175137185411,1
1166,0.237518393945372,1,0.23752548319656,1,0.23752548319656,1
1167,0.243859788423951,1,0.243866952881679,1,0.243866952881679,1
1168,0.187733744755774,1,0.187739914958552,1,0.187739914958552,1
1169,0.194110322183459,1,0.194110324901211,1,0.194110324901211,1
1170,0.206657598582095,1,0.206664725947503,1,0.206664725947503,1
