frame,primaryM,primaryAccepted,primarySim,truthM,truthSim,aliasSelectedM,aliasSelectedSim,aliasBestM,aliasSeeds,gridSelectedM,gridBestM,aliasSeconds,gridSeconds
243,0.0716821988162245,1,0.650418423057003,0.0716696810498958,0.650418617946595,0.0716730441101071,0.650418565761848,0.0716730441101071,6,0.0716767188243988,0.0716767188243988,0.05012,0.022738
244,0.0804545124963121,1,0.679624226601588,0.0804355242899447,0.67962370014676,0.0804545124963121,0.679624226601588,0.0804341853786335,6,0.0804549470742053,0.0804413763836952,0.044447,0.021803
245,0.0946970226471398,1,0.612501241930668,0.0946916970293027,0.612500815360143,0.0946970226471398,0.612501241930668,0.0946910554531478,6,0.094702754057183,0.09468951986945,0.046805,0.02267
246,0.114741024872119,1,0.651255805446949,0.114736435841455,0.651255507361,0.114741024872119,0.651255805446949,0.114727094920981,6,0.114741024872119,0.114734443631913,0.047859,0.022202
247,0.119981007974174,1,0.619872023153832,0.119964952161483,0.619871532051315,0.119981007974174,0.619872023153832,0.119964330157269,6,0.119981007974174,0.119964321428331,0.045883,0.021746
248,0.134781930413565,1,0.570487893799786,0.134775084060443,0.570487956812816,0.134771616827653,0.570487989315098,0.134771616827653,6,0.134775337885381,0.134775337885381,0.045266,0.021642
249,0.152832625620172,1,0.680620806750742,0.152826542959434,0.680621274948761,0.152825505145258,0.68062135436455,0.152825505145258,6,0.152826350802354,0.152826350802354,0.044475,0.021202
250,0.169062262647957,1,0.663211350200118,0.169046525339261,0.663213398451002,0.169046360097774,0.663213420728618,0.169046360097774,6,0.169058696428195,0.169058696428195,0.045876,0.022074
251,0.165996306376396,1,0.557145757179418,0.11058009422914,0.560074971493679,0.110575160165278,0.560075695603571,0.110575160165278,6,0.110579293961955,0.110579293961955,0.043463,0.021003
252,0.174293345527202,1,0.473264383300269,0.128535484638496,0.475180365099793,0.128535020305734,0.475180397234936,0.11958575528695,6,0.119585818699719,0.119585818699719,0.045395,0.020881
253,0.182983096639866,1,0.52731423205671,0.129008438732691,0.535417112686757,0.117626711817046,0.536214285407107,0.117626711817046,6,0.117630127996531,0.117630127996531,0.043947,0.02088
254,0.179280470022668,1,0.485529071385081,0.157855532963822,0.499980621552075,0.157853646244175,0.499980809032528,0.157853646244175,6,0.157860459160751,0.157860459160751,0.043002,0.020722
255,0.132076661662816,1,0.485594893765815,0.133920902198743,0.480795670362343,0.132069168000261,0.485594900117911,0.132069168000261,6,0.13206453535565,0.13206453535565,0.050463,0.023564
256,0.12467625872657,1,0.498899657929242,0.00814817739789972,0.476712985350627,0.124668063346651,0.498899682336995,0.00815855037087487,6,0.124667675011103,0.124666228925259,0.046381,0.021678
257,0.124551346093973,1,0.513466153428551,0.00847763741783014,0.498471792452436,0.0945381134446045,0.518775941408202,0.00848205771480375,6,0.124551346093973,0.0867327043969418,0.070578,0.031444
258,0.142937646328507,1,0.560439012894876,0.00480811428153727,0.553705709767795,0.142947286627418,0.560439217796401,0.00480773816435772,6,0.142937646328507,0.122673483753939,0.043675,0.020878
259,0.143959437809151,1,0.611763751056314,0.0128033220610006,0.621980400357267,0.0127974230878776,0.621980361705981,0.0127972247857371,6,0.143959437809151,0.0891090265472524,0.043449,0.020087
260,0.139330172198857,1,0.797096651677156,0.0189758313321304,0.828943817913252,0.13933904927783,0.797097099882361,0.0180083198917289,6,0.109921657003592,0.0301418651814223,0.044299,0.020555
261,0.148145469565263,1,0.803606521680666,0.0440229916521255,0.827835768309678,0.148145469565263,0.803606521680666,0.00141338609209622,6,0.148145469565263,0.0430761172108174,0.045648,0.021577
262,0.164290480812642,1,0.819475602980079,0.0747016406658541,0.845343481102911,0.164305097507174,0.819476443608609,0.0285625295212269,6,0.164294503053983,0.0655255082379006,0.043589,0.020645
263,0.174193375477655,1,0.719356300713386,0.0988914541836704,0.740207817585979,0.174202010185334,0.719356840329551,0.0473829366181888,6,0.174193375477655,0.0801063005037511,0.042503,0.020319
264,0.188895515986799,1,0.653481591726139,0.123513431291208,0.664722184874527,0.18889882381716,0.653483265433059,0.0675757123763997,6,0.188887463896008,0.0949966263628876,0.04322,0.01944
265,0.204115981083161,1,0.652958932305207,0.0891302381174597,0.619217113310636,0.204114875947422,0.652959463549962,0.0891198604073758,6,0.204113402605222,0.11261085685882,0.042324,0.019466
266,0.21200316088456,1,0.560085753153455,0.137905715369303,0.551016138183796,0.21200316088456,0.560085753153455,0.137904997177574,6,0.211015076104176,0.137917251153223,0.043654,0.018802
267,0.224176185204968,1,0.547617292519559,0.0890233362592512,0.497694668565314,0.224176185204968,0.547617292519559,0.0890295892826297,6,0.224182034510727,0.166518932347283,0.042354,0.019497
268,0.225546421627275,1,0.593049859692537,0.0646075958612644,0.568706483350867,0.225546421627275,0.593049859692537,0.0646092205001075,6,0.225547308152875,0.180348589054478,0.041765,0.019257
269,0.239751738736889,1,0.630798540201286,0.048281561236066,0.640312628763734,0.0482814291007785,0.640311826626847,0.0482813251069642,6,0.239751738736889,0.187492847939386,0.040883,0.020197
270,0.24204963730018,1,0.750986345121398,0.0366451525689024,0.805859724012588,0.0366485733382813,0.805860007749485,0.0346346818851043,6,0.0346412583435453,0.0346412583435453,0.042141,0.020921
271,0.245722896791478,1,0.594251995922602,0.019929597613127,0.638519470219814,0.033411778101429,0.651901736562496,0.0199412709875401,6,0.0334221037453261,0.0334221037453261,0.041164,0.021056
272,0.208997093933054,1,0.548952045442228,0.0387586487174131,0.582815002372845,0.0411091130544035,0.598582303948435,0.0387650804818046,6,0.129614931823174,0.129614931823174,0.045609,0.021429
273,0.193897530812178,1,0.502984651610795,0.0441237124724303,0.550566777225289,0.0441215592425244,0.550555629589813,0.0441204524093745,6,0.12382018281752,0.12382018281752,0.047767,0.022267
274,0.179707830737783,1,0.497360331181099,0.057886031058538,0.548683087932265,0.0578916624901479,0.548674119685654,0.0578916624901479,6,0.129656676473724,0.129656676473724,0.052734,0.023054
275,0.171742992769284,1,0.469730087818857,0.0677973550076306,0.519267294620304,0.0677958037719948,0.519269248320296,0.0677958037719948,6,0.131617589677157,0.131617589677157,0.050336,0.024589
276,0.165208906810036,1,0.449618243340867,0.0668951214613004,0.501348813060021,0.0668998530013192,0.501342597669348,0.0668998530013192,6,0.0668991313719603,0.0668991313719603,0.050339,0.02376
277,0.181419312087287,1,0.529349136562465,0.0257515798487135,0.577738697558897,0.0693763178243693,0.572846922915234,0.0693751235486718,6,0.0693769856002592,0.0693769856002592,0.04991,0.02342
278,0.185347588427911,1,0.531375313624386,0.0406707545907648,0.581745907650075,0.0793336551377714,0.576764178605828,0.0793315295191958,6,0.0793342454382429,0.0793342454382429,0.048133,0.023354
279,0.189019671205671,1,0.517139129439331,0.0624431915752592,0.566280213216183,0.0891456848531101,0.559622204622404,0.0891430316806963,6,0.0891467602787564,0.0891467602787564,0.049662,0.023516
280,0.199461400478063,1,0.52203650064319,0.0885752760356684,0.558536862276944,0.113110471005932,0.55579199969192,0.113107941541104,6,0.113114525417987,0.113114525417987,0.049899,0.022595
281,0.206438973501019,1,0.491200091715511,0.110920671167756,0.513401028026252,0.128523317181236,0.51207776451876,0.128517329067182,6,0.128521684985822,0.128521684985822,0.048828,0.02307
282,0.218304402045098,1,0.455984335214231,0.114610863371745,0.451638128998861,0.141548632624189,0.462286476504572,0.14154597296954,6,0.218312892556949,0.180143456895225,0.048192,0.022071
283,0.208550421147978,1,0.396589943712146,0.101795330787104,0.392976076098999,0.1372863074634,0.402822187824079,0.1372797012986,6,0.208550421147978,0.18376488638462,0.049338,0.023165
284,0.177437418675226,1,0.322714778888707,0.0838264446964056,0.325754585649923,0.125472141148313,0.332707374100325,0.125471365609606,6,0.125477126612435,0.125477126612435,0.048994,0.023036
285,0.178606855765639,1,0.428443257170701,0.0490913845950739,0.449201518089971,0.098326598031709,0.441922104129313,0.0983222220017421,6,0.178606094242214,0.178602293954323,0.043088,0.020958
286,0.165384247801422,1,0.366601351295541,0.0297829009276165,0.398625871574954,0.0835147089511166,0.380815613940425,0.0835119503860224,6,0.0835149951026389,0.0835149951026389,0.045147,0.021081
287,0.0474011427548359,1,0.40753435519674,0.0473972851046819,0.407534606360342,0.0473926368487233,0.407534899208914,0.0473926368487233,4,0.0473930051592419,0.0473930051592419,0.030199,0.020281
288,0.0224713885155335,1,0.372631295409277,0.0224692227609738,0.372631659167647,0.0224690641700344,0.372631673711032,0.0224690641700344,4,0.0224663799620727,0.0224663799620727,0.031547,0.021
289,0.0173625537469342,1,0.457261603059948,0.01737047342563,0.457262210782205,0.0173746702179749,0.457262527964098,0.017352289045546,4,0.0173742118397813,0.0173533446252056,0.028567,0.020887
290,0.0469262815712164,1,0.475208206039658,0.0469392685645237,0.475209294908134,0.0469506393489978,0.475210212306263,0.0199253593840053,4,0.0469472207714597,0.0199267151661158,0.030628,0.021742
291,0.0803723185016086,1,0.468735430178724,0.0234152662390588,0.448751539363174,0.0803749934336863,0.468735492187328,0.0234090574658807,4,0.0803748724453577,0.0234087361772452,0.031373,0.02192
292,0.110378958197519,1,0.366077301385452,0.0560843420292395,0.356404962834663,0.110393019349002,0.366077434682703,0.0560785088968333,6,0.110388599305505,0.0560873947099828,0.045366,0.020467
293,0.132576328125327,1,0.381805841381672,0.0839502112273715,0.370963563999099,0.132571911621575,0.381805907150591,0.08394775004835,6,0.132571085575637,0.0839532580654071,0.044301,0.021263
294,0.135897369075294,1,0.352013610673678,0.0886838137250061,0.347079269680233,0.135897369075294,0.352013610673678,0.088675404182771,6,0.135897369075294,0.0886799905730081,0.046572,0.020774
295,0.0682649900774748,1,0.327234583442106,0.0682636513561519,0.327233201943859,0.0682649900774748,0.327234583442106,0.0682636455350625,6,0.0682649900774748,0.0682644100339145,0.048312,0.022555
296,0.077454679411786,1,0.414970488791212,0.0774539607496977,0.414972319475197,0.0774557917041047,0.41497337390322,0.077453989361016,6,0.077454679411786,0.0774541974476217,0.04702,0.021954
297,0.0845976645576474,1,0.500916783618197,0.084594043206618,0.500920081340674,0.084591941094113,0.500922504369362,0.084591941094113,6,0.0845976645576474,0.0845973609955705,0.046309,0.021995
298,0.082063113320023,1,0.563228275300502,0.0820519236819509,0.563241869669764,0.082052325174254,0.563242078965577,0.082052325174254,6,0.0820596670354926,0.0820596670354926,0.044937,0.02055
299,0.0795094237730209,1,0.548532222257593,0.0795111651201671,0.548529973145688,0.079507441747592,0.548534680546839,0.079507441747592,6,0.0795094237730209,0.0795094237730209,0.046822,0.020644
300,0.0884959223968428,1,0.597988578833411,0.0884866647927943,0.597998042147685,0.0884873391288475,0.597997307154425,0.0884873391288475,6,0.0884953514508594,0.0884952628061952,0.044194,0.020981
301,0.109932203178347,1,0.494429828417059,0.109929097143641,0.494431000951184,0.109932203178347,0.494429828417059,0.109932203178347,6,0.109932203178347,0.109932203178347,0.045934,0.020408
302,0.108055757619268,1,0.51844389515364,0.108047938688965,0.518447290760554,0.108049908226798,0.518446158135563,0.108049908226798,6,0.108051617412595,0.108051617412595,0.047572,0.020642
303,0.0818097900302586,1,0.593553020369813,0.0362878446243415,0.595493134821282,0.0362882668762297,0.595492460156855,0.0362882668762297,6,0.0362967559287133,0.0362967559287133,0.043842,0.020144
304,0.0886248622850645,1,0.615547447514448,0.0238266433032417,0.641770582619802,0.0238240463705243,0.641770582402637,0.0238240463705243,6,0.0238315346360834,0.0238315346360834,0.042232,0.019714
305,0.0207013266025786,1,0.650588973236167,0.0206946122501462,0.650588353068968,0.0207013266025786,0.650588973236167,0.0206946600322408,6,0.0207013266025786,0.0206914627233182,0.043979,0.01985
306,0.0397528431637066,1,0.654682696336907,0.0397478118411816,0.654682104613782,0.0397528431637066,0.654682696336907,0.0397520160664356,6,0.0397577649375455,0.0397520917817913,0.043916,0.019989
307,0.0659335926288764,1,0.61677573015549,0.065928467794124,0.616775162756611,0.0659344086969359,0.616775830167459,0.0624655013456431,6,0.0659335926288764,0.0659301698216353,0.044073,0.019453
308,0.0735811480318096,1,0.637736455064071,0.0735726389456668,0.637735770313979,0.0735811480318096,0.637736455064071,0.0735780858107683,6,0.073582306261779,0.0735737621030916,0.050044,0.022248
309,0.0873252676802521,1,0.681354252865852,0.0873206018516888,0.681354114343658,0.0873332601122891,0.681354489604765,0.0608231997772753,6,0.0873280297463886,0.0873204052804266,0.047309,0.020405
310,0.0887017705720174,1,0.633175631560014,0.088697888897112,0.633175233226759,0.0887099496565547,0.63317647115178,0.0886946610622467,6,0.0887040714543785,0.088697397146144,0.042971,0.020675
311,0.0875257746287011,1,0.483273464661398,0.0875215038501463,0.483272938977855,0.0875345780888824,0.483274550803232,0.0838598469835338,6,0.0875302747009648,0.0875220638530748,0.043111,0.020066
312,0.108270480756031,1,0.617643325930969,0.0583932872777934,0.586818109701734,0.108273430252518,0.617643692688949,0.0583970497650854,6,0.108270480756031,0.108267443494887,0.041486,0.020126
313,0.116647093450856,1,0.595328666310491,0.0350863570117389,0.568834783170481,0.116647093450856,0.595328666310491,0.0350923995556764,6,0.116647093450856,0.116637648844547,0.042211,0.020201
314,0.109505063559487,1,0.588274569369641,0.012298850563704,0.544373021552498,0.109512443167359,0.588275445683637,0.012297669423563,6,0.109507642762936,0.109505063559487,0.043292,0.020266
315,0.133886289029964,1,0.576661569032743,0.0402480095829563,0.541416776398723,0.133898317057138,0.576662289130143,0.0402487615559983,6,0.133898876809491,0.133886289029964,0.04575,0.019958
316,0.145013880159692,1,0.5912962921855,0.0539402501152077,0.559081742533335,0.145013880159692,0.5912962921855,0.0539377491756712,6,0.145012587699525,0.145008479684222,0.04307,0.019424
317,0.168291851636879,1,0.658385143197428,0.0711446862176414,0.621763876523895,0.168289775470531,0.658385157001924,0.0711505965021289,6,0.168284867002628,0.168284867002628,0.043434,0.020246
318,0.174443465716291,1,0.722155449589437,0.0865672865829236,0.685328008430248,0.174443465716291,0.722155449589437,0.0865658774841384,6,0.174440998925657,0.174440998925657,0.045026,0.020749
319,0.171838246778171,1,0.676641887594384,0.0431631362637527,0.684143353285398,0.0431590970429585,0.684143057074068,0.0431588903281016,6,0.171838246778171,0.171825183150534,0.042539,0.019724
320,0.199385761093975,1,0.710160809904171,0.0666224739029944,0.727221082777824,0.0666198473370336,0.727220821100399,0.0666194817547922,6,0.199385761093975,0.199376405246453,0.04288,0.019249
321,0.194052820210761,1,0.620340264933673,0.0752197516333428,0.641079845568812,0.0752186679425401,0.641079784785111,0.0752179370443247,6,0.19406124885926,0.194039932830791,0.043191,0.020045
322,0.202381144985751,1,0.634765754667676,0.0300071916954453,0.646452867117001,0.030009709662026,0.646452663923515,0.030009709662026,6,0.202381381048162,0.202377245829067,0.042577,0.023329
323,0.207079992150479,1,0.629918102143641,0.0297498905853231,0.655101817882718,0.0297521726290098,0.655101899162803,0.0297486960911903,6,0.207079992150479,0.207068711673267,0.041732,0.020614
324,0.218684027789276,1,0.659749532960381,0.0461197638750886,0.694134225439528,0.0461124982426602,0.69413451106683,0.0461124982426602,6,0.218684027789276,0.218669267732239,0.039499,0.020061
325,0.204663154087906,1,0.60134034944227,0.0434149838308202,0.645046153924332,0.0434102112063817,0.645046391478038,0.0434102112063817,6,0.204659882115246,0.118278971999199,0.040229,0.020143
326,0.216424886703808,1,0.708592871846429,0.052093163886422,0.769752675116473,0.0520906733276362,0.769752829018257,0.0520906733276362,6,0.139870128946219,0.139870128946219,0.041247,0.019688
327,0.137851145537037,1,0.519626253654738,0.0709491675378045,0.535729741571045,0.0709484620344932,0.535729753361895,0.0709484620344932,6,0.137851633416818,0.137844107588354,0.042601,0.022121
328,0.134309476487647,1,0.453947091552528,0.0745333348850312,0.46753719096364,0.0745325801537361,0.467537208291904,0.0745325801537361,6,0.134319367439343,0.134307358984388,0.049635,0.02154
329,0.137946250332167,1,0.388819185358253,0.0906863764674009,0.396818433921566,0.0906860566926899,0.396818442925753,0.0906860566926899,6,0.137953188112539,0.137945964969801,0.0461,0.020973
330,0.147705176786663,1,0.432693530924447,0.108163116995337,0.445820261411328,0.108171565846948,0.44582006144116,0.108171565846948,6,0.147705176786663,0.147694674690041,0.044745,0.021081
331,0.123812856718997,1,0.437298381113414,0.0358181990709974,0.448163310153237,0.0358056448802629,0.448163382531446,0.0358056448802629,4,0.0390920681053945,0.0390920681053945,0.030276,0.020575
332,0.155171820913906,1,0.305496878053987,0.104286991077757,0.30507612911666,0.155171820913906,0.305496878053987,0.104288259940641,6,0.155171820913906,0.104282551771212,0.051961,0.0269
333,0.178291336625957,1,0.327186505520982,0.126994831374353,0.330367873249113,0.127007945124258,0.330367668783035,0.127007945124258,6,0.126992201007547,0.126992201007547,0.051346,0.02928
334,0.220138714715781,1,0.369442480304698,0.220138739639559,0.369442495770547,0.220147591917423,0.369446888172499,0.220138714715781,6,0.220145667496852,0.220138714715781,0.052338,0.024565
335,0.237276705415892,1,0.367876282558538,0.237274775928174,0.367875382237036,0.237283469272504,0.367879873104854,0.237276039923681,6,0.237276705415892,0.237272608011768,0.05435,0.023584
336,0.218961199015011,1,0.307805827126704,0.2189603271998,0.307804872996236,0.218961199015011,0.307805827126704,0.218960044218803,6,0.218961199015011,0.218958773026926,0.047675,0.022667
337,0.215307802632267,1,0.362187258666084,0.215308226165698,0.362187213354617,0.215305210431483,0.362187361659306,0.215305210431483,4,0.21530653579632,0.21530653579632,0.034491,0.020835
338,0.236542948064859,1,0.380540970635973,0.0707109273848689,0.34949125562791,0.23653821643051,0.380541010548247,0.0707087115671675,4,0.236538044242559,0.236538044242559,0.031301,0.023721
339,0.23280667199717,1,0.366767288138683,0.0848222274282344,0.347608103055762,0.232813551068788,0.366767729151769,0.0848197358535248,4,0.23280667199717,0.231725507525716,0.034325,0.021388
340,0.237585304508932,1,0.376012841977019,0.0840339305346545,0.371406876122801,0.237585304508932,0.376012841977019,0.0840339365442169,4,0.237585304508932,0.136190306436919,0.0308,0.02126
341,0.088398324409437,1,0.369738307927085,0.0883985272655648,0.369738537669624,0.0884021978462229,0.369738533567437,0.0883982187547629,6,0.0884010433554373,0.088397608666535,0.048982,0.022647
342,0.052922711638777,1,0.378425493634874,0.0529215431001932,0.378426815172221,0.052919727085373,0.37842684922361,0.052919727085373,6,0.0529214273325088,0.0529214273325088,0.049408,0.02111
343,0.0591478871866688,1,0.434824324583038,0.0591383751750345,0.434825055328855,0.0591357999247793,0.434825053171347,0.0591357999247793,6,0.0591420517167064,0.0591420517167064,0.04526,0.020337
344,0.0614153132697716,1,0.504597830253872,0.0614074463868391,0.50459833843977,0.0614082513511161,0.504598093864106,0.0614082513511161,6,0.0614153132697716,0.061411609720732,0.045515,0.019331
345,0.0785430372854464,1,0.596227045291746,0.0785279172913261,0.596227849472884,0.0785304890125467,0.596227294716206,0.0785304890125467,6,0.0785430372854464,0.0785373142105812,0.04466,0.020018
346,0.0839171193562105,1,0.581503425697285,0.0839095107567144,0.58150444324717,0.0839053649065751,0.581504808161685,0.0839053649065751,6,0.083914777380052,0.083914777380052,0.04484,0.020575
347,0.0965308994884007,1,0.588852557582854,0.0965206932614737,0.588853458959605,0.096524531138075,0.588853072524287,0.096524531138075,6,0.0965258800676764,0.0965258800676764,0.043919,0.01964
348,0.0970210686725749,1,0.595575872362165,0.0961424057736569,0.59640471797244,0.096140228024216,0.596404786987883,0.096140228024216,6,0.0961351037482393,0.0961351037482393,0.044181,0.020337
349,0.105589718689613,1,0.630138694517063,0.105581928322933,0.630138968444316,0.105591015437761,0.630138792863198,0.105581918797682,6,0.105589718689613,0.105587335107095,0.04688,0.02061
350,0.134098156151587,1,0.635179429355329,0.134099073685668,0.635179543097687,0.134107723875345,0.635180509082025,0.0383699696414976,6,0.134105208674792,0.102443590706901,0.046926,0.019387
351,0.159118390209348,1,0.627160240146831,0.00120599658669098,0.526199052692325,0.159118390209348,0.627160240146831,0.00120008499245109,6,0.159118390209348,0.122381968044933,0.046244,0.019564
352,0.184693761598692,1,0.630504770942354,0.0417464006691908,0.525837604152148,0.184693945254238,0.630504779819334,0.0417476105217251,6,0.184693761598692,0.141016559677051,0.050616,0.019782
353,0.211262804613764,1,0.607789568243301,0.0228341438241562,0.564163748253949,0.211268570322464,0.60779010770135,0.0349751854867232,6,0.211262804613764,0.156293961456939,0.043181,0.019617
354,0.238621300996214,1,0.644014117969551,0.0120417728440872,0.563069884807381,0.238621693633058,0.644014132150867,0.0120417708611711,6,0.181124979987224,0.181124979987224,0.04731,0.020188
355,0.266265048193502,1,0.634963742839865,0.0250319263102162,0.56944636698918,0.266269170361989,0.634963856333395,0.0250250276817392,6,0.198604077776101,0.198604077776101,0.042859,0.021106
356,0.216874262122796,1,0.618462459368643,0.07076525687518,0.542547099461646,0.216873838466668,0.618462484342632,0.0707622516330026,6,0.216870235107307,0.216870235107307,0.044158,0.020417
357,0.227330701330992,1,0.584700629719849,0.0615644040053048,0.533495174607539,0.227330701330992,0.584700629719849,0.0792132699733909,6,0.22732015596555,0.22732015596555,0.044598,0.023455
358,0.246838854751377,1,0.600993808323661,0.0900156953494918,0.592339757675784,0.246838854751377,0.600993808323661,0.0900247004209186,6,0.246838854751377,0.112013175630718,0.042943,0.02098
359,0.266446253696893,1,0.563703708821716,0.0685715653195351,0.571005424853859,0.0685737704650576,0.571006751369707,0.0685737704650576,6,0.266446253696893,0.0976255889100749,0.047099,0.02457
360,0.225460343956348,1,0.527040665335551,0.0489217902651537,0.567445559260775,0.0489277836758607,0.567444541205326,0.0489277836758607,6,0.225462344719785,0.0924291940162517,0.047783,0.020604
361,0.221169513846893,1,0.562660384087118,0.0293805823548312,0.638926966996528,0.029385874000257,0.638925703490962,0.029385874000257,6,0.0869815833636907,0.0869815833636907,0.047403,0.022883
362,0.251503775694461,1,0.518772460772167,0.0180960446969394,0.606704083665236,0.0180881203438318,0.60670361143618,0.0180836358646425,6,0.0931119911306437,0.0931119911306437,0.044594,0.021597
363,0.248209449513355,1,0.489967692661002,0.0224372835769494,0.592907239859333,0.0224345111853666,0.592906920413684,0.0224313069971799,6,0.0862813580986142,0.0862813580986142,0.043202,0.020163
364,0.0798789236953328,1,0.564528066693151,0.0315701434641768,0.608707008379499,0.0315685522812034,0.608706259504899,0.0315629660044581,6,0.079878926200728,0.0798732341511493,0.044094,0.022906
365,0.102703979368309,1,0.535678661733033,0.0749790664434322,0.569498142355527,0.0749764585483658,0.569498168197204,0.0749764585483658,6,0.0749791681263031,0.0749791681263031,0.042362,0.023152
366,0.11431528518224,1,0.544934463107268,0.0929018564769503,0.579300879185094,0.0928950107755621,0.579301032465307,0.0928950107755621,6,0.0929007791614603,0.0929007791614603,0.043811,0.021177
367,0.124904646421674,1,0.591825107236291,0.107993065876047,0.623301160284424,0.107994054230197,0.623301121160664,0.107994054230197,6,0.108001822104423,0.108001822104423,0.04205,0.020906
368,0.134343746500001,1,0.580317639491996,0.122101794070037,0.607617305464412,0.122102646997021,0.607617309577391,0.12209582763694,6,0.122101813232741,0.122101813232741,0.046232,0.024434
369,0.155978181752903,1,0.529242528013167,0.148297967170679,0.550942502687391,0.148295006866073,0.550942760057289,0.148295006866073,6,0.148294545519838,0.148294545519838,0.046109,0.021355
370,0.132579636126614,1,0.551297394918784,0.132573545203038,0.551297249105335,0.132579636126614,0.551297394918784,0.132565721852081,6,0.132579636126614,0.132574199059201,0.044116,0.020907
371,0.141119091908994,1,0.545662481328483,0.141105404486468,0.545660407503978,0.141119091908994,0.545662481328483,0.141106394503886,6,0.141119091908994,0.141105838723003,0.047042,0.020384
372,0.156642155444162,1,0.519654239256373,0.156638157911516,0.519652952715056,0.156642155444162,0.519654239256373,0.156630595448,6,0.15664601595319,0.156638148678075,0.046932,0.02231
373,0.166779062190168,1,0.529169103603184,0.166771105962797,0.529165400008529,0.166779062190168,0.529169103603184,0.166766296264518,6,0.166779062190168,0.166770788888857,0.04779,0.022261
374,0.158711786127661,1,0.430790825964859,0.158703369176902,0.430786701408522,0.158711786127661,0.430790825964859,0.158704029983525,6,0.158711858261487,0.158701858269838,0.048548,0.021957
375,0.169267009542508,1,0.398926034217417,0.169263105107727,0.398924137707976,0.169267009542508,0.398926034217417,0.169261613537335,6,0.16927245813331,0.169262982638244,0.049884,0.021502
376,0.171103741637132,1,0.334597529132846,0.16908723004921,0.332095113533256,0.171103741637132,0.334597529132846,0.169086454612437,6,0.171103741637132,0.16908243657866,0.050162,0.022341
377,0.150510464291499,1,0.460509914256451,0.150510515844549,0.460509893729304,0.150509794483669,0.46051021343221,0.150509794483669,6,0.150510364158532,0.150510364158532,0.040248,0.020054
378,0.0679571623922616,1,0.399144472081195,0.0679576379110481,0.39914453241986,0.0679598739150939,0.399144757242007,0.0679545241717087,6,0.0679576678133715,0.0679566894693013,0.045635,0.019622
379,0.0413799424663367,1,0.446404017358527,0.0413788460350201,0.446403953396847,0.0413799434025453,0.446405219145413,0.0413793666011285,6,0.0413760663433385,0.0413760663433385,0.046863,0.022998
380,0.0462978372970505,1,0.509804428582728,0.0462973322259631,0.509804345845481,0.0463099169162632,0.509806332457893,0.046295368232578,6,0.04630087568106,0.0462976704369252,0.047719,0.023949
381,0.049331812232748,1,0.572607401056472,0.0493315061778796,0.572608019593444,0.0493344641569415,0.572609668010251,0.0493300536935392,6,0.0493306184804399,0.0493306184804399,0.047782,0.024239
382,0.0308908882119769,1,0.510296531290013,0.030888676153863,0.510296222211027,0.0308979430605636,0.510297509868374,0.0308889740775128,6,0.0308912590499947,0.0308871877838485,0.046845,0.021429
383,0.027344262283788,1,0.466604477625561,0.027345020778979,0.466604638969463,0.0273569497390497,0.466606518414473,0.027344262283788,6,0.0273458225896925,0.027344262283788,0.045676,0.020119
384,0.0169094593398682,1,0.466692661863038,0.016903264614188,0.466691317645039,0.0169184942646712,0.466694798395483,0.0169006827035194,6,0.0169210940940989,0.016899956028956,0.044101,0.01931
385,0.0729391526673456,1,0.562090261991609,0.0729298034237121,0.562087106377941,0.0729443398051847,0.562091849131662,0.0729387027847905,6,0.0729424036621484,0.0729352953432524,0.044548,0.020132
386,0.0658660083870945,1,0.570503092503933,0.0658627011528663,0.570501660748927,0.0658762360829602,0.570506553857712,0.0658660083870945,6,0.0658704914981007,0.0658612805233868,0.042624,0.020023
387,0.0835440941667738,1,0.562408848942232,0.0835466774505224,0.562408930874522,0.0835547102357743,0.562409206079354,0.0835440941667738,6,0.0835498193270607,0.0835440941667738,0.041131,0.019578
388,0.0686088981073205,1,0.593533929225508,0.0686101693769334,0.593534238760526,0.0686100167788504,0.593534198922766,0.0686062281179207,6,0.0686099324384122,0.0686084878095419,0.038498,0.019128
389,0.0456392520314996,1,0.64438578268774,0.0456363335884717,0.644387406166275,0.0456385805372768,0.644386157668911,0.0456385805372768,6,0.0456385934528704,0.0456385934528704,0.039309,0.018626
390,0.0590667990157146,1,0.500504098882408,0.0590641613448889,0.500504657643986,0.0590644660990611,0.500504592570922,0.0590644660990611,6,0.0590667990157146,0.0590667990157146,0.038943,0.01789
391,0.0819474068727512,1,0.474974004046878,0.0819417128432741,0.474975254157405,0.0819424287774607,0.474975094916801,0.0819424287774607,6,0.0819465757107766,0.0819465757107766,0.039919,0.018769
392,0.102325608723272,1,0.777216511030554,0.102320740772898,0.777217421269768,0.102321940534599,0.777217196965625,0.102321940534599,6,0.102325608723272,0.102325608723272,0.041478,0.019372
393,0.134892487588725,1,0.766910581430184,0.134885840215024,0.76691190618362,0.134879946532238,0.766913040120405,0.134879946532238,6,0.134892487588725,0.134892487588725,0.041105,0.01925
394,0.163278886097727,1,0.604924692812882,0.163272846802329,0.604926108271035,0.115926155483371,0.60553702788992,0.115925795468895,6,0.115926933149801,0.115926933149801,0.043174,0.020324
395,0.182009562485656,1,0.735492058369332,0.084313534555233,0.763854202206709,0.0843129499852694,0.763854591989002,0.0843129499852694,6,0.0843163816891708,0.0843163816891708,0.042623,0.019884
