pillarIndices,found,score,supportCount,ownCount,height,robustHeight,radialRms,maximumGap,contrast,radius,minimumZ,maximumZ,axisZ,ownHeight,peakContrast,frame,pillarPointCount,ownSupportFraction,accepted,baseline,fine,previous
2131,1,0.448536538503334,19,11,2.23411905765533,2.13993033766747,0.0714206371590623,0.199986696243286,9,0.1,-1.23090255260468,1.00321650505066,-0.303660005331039,1.66653829813004,1.72727272727273,841,31,0.354838709677419,1,0,0,0
2165,1,0.338771122315263,28,27,2.26651215553284,2.26111115217209,0.0715765948669159,0.179286599159241,5,0.1,-1.03530061244965,1.23121154308319,0.708391726016998,2.26086318492889,1.47368421052632,841,104,0.259615384615385,1,0,0,0
2430,1,0.44592644849646,17,17,1.9441220164299,1.877731102705,0.056638260905909,0.182703733444214,18,0.1,-1.61702466011047,0.327097356319427,-0.644963651895523,1.9441220164299,1.7,841,42,0.404761904761905,1,1,0,0
2943,1,0.289672942647534,54,28,1.75224733352661,1.59565910100937,0.088132904578483,0.11273866891861,48,0.15,-1.22085213661194,0.531395196914673,0.0628203749656677,1.74094974994659,1.6875,841,52,0.538461538461538,1,0,0,0
2944,1,0.31115947347409,49,23,1.62610846757889,1.50593770444393,0.0843581855456383,0.11738258600235,33,0.15,-1.20609652996063,0.420011937618256,-0.286819040775299,1.62610846757889,1.81481481481481,841,75,0.306666666666667,1,0,0,0
3257,1,0.189475224244026,50,31,1.81502270698547,1.69538640975952,0.0937710646271066,0.3293776512146,6.6,0.15,1.31450033187866,3.12952303886414,2.03870284557343,1.8132586479187,1.31578947368421,841,80,0.3875,1,0,0,0
3333,1,0.584573373442348,40,8,3.07226252555847,2.62348830699921,0.0591737656453087,0.268380403518677,15,0.1,-0.53822135925293,2.53404116630554,0.669726669788361,1.39170032739639,1.81818181818182,841,31,0.258064516129032,1,0,0,0
3334,1,0.588016592541373,40,26,3.07226252555847,2.62348830699921,0.0586754286707847,0.268380403518677,15,0.1,-0.53822135925293,2.53404116630554,0.865377634763718,2.94659650325775,1.81818181818182,841,69,0.376811594202899,1,0,0,1
3433,1,0.53733977789547,41,6,2.93160182237625,2.4752582848072,0.0571877262792339,0.267361760139465,18,0.1,-0.665941059589386,2.26566076278687,0.164504736661911,0.752262115478516,1.64,841,27,0.222222222222222,0,0,0,0
3926,1,0.689826541635983,23,20,3.63818347454071,3.4472258746624,0.0352026022738208,0.426824986934662,7.5,0.06,-1.60101115703583,2.03717231750488,0.663495063781738,3.63818347454071,1.76923076923077,841,56,0.357142857142857,1,0,0,0
4425,1,0.503659807316708,24,24,1.95037746429443,1.7622965157032,0.057361076279983,0.142997846007347,12,0.1,-0.809373617172241,1.14100384712219,0.376762568950653,1.95037746429443,1.71428571428571,841,47,0.51063829787234,1,0,0,1
4742,1,0.778975303059646,134,134,2.46878099441528,2.05487359762192,0.0370818825419291,0.0975039005279541,12.6923076923077,0.06,-1.1235955953598,1.34518539905548,0.205943703651428,2.46878099441528,1.86111111111111,841,224,0.598214285714286,1,0,0,1
4759,1,0.364417074956165,87,25,1.75280061364174,1.6067151337862,0.0569165932881894,0.312352627515793,111,0.1,-1.43158435821533,0.321216255426407,-0.378641113638878,1.39971473813057,1.52631578947368,841,101,0.247524752475248,1,0,0,0
4760,1,0.436883212067443,82,60,1.75280061364174,1.6293675661087,0.0538793006523939,0.312352627515793,21,0.1,-1.43158435821533,0.321216255426407,-0.238709464669228,1.70343810319901,1.74468085106383,841,95,0.631578947368421,1,0,0,0
4943,1,0.308915264769357,185,15,1.82264512777328,1.66275002062321,0.0789511397737341,0.0474170446395874,105,0.15,-0.622739970684052,1.19990515708923,-0.221978731453419,0.729188188910484,1.42307692307692,841,15,1,1,0,0,0
5043,1,0.665738925900425,184,171,1.82264512777328,1.66428415179253,0.0447099660568877,0.0418119728565216,61.2,0.1,-0.622739970684052,1.19990515708923,0.324140220880508,1.82264512777328,2,841,226,0.756637168141593,1,1,1,1
5330,1,0.263154376961876,61,58,1.94633904099464,1.82383413165808,0.0887577565986141,0.125759959220886,5.47058823529412,0.15,-2.00824928283691,-0.0619102418422699,-0.92892599105835,1.94633904099464,1.48780487804878,841,126,0.46031746031746,1,0,0,0
5365,1,0.474284797702915,88,7,2.65570664405823,2.33229269385338,0.0816323230906845,0.0916289091110229,69,0.15,-1.73877191543579,0.916934728622437,-0.553402721881866,2.37073838710785,1.91304347826087,841,8,0.875,1,0,0,0
5366,1,0.594359773914794,63,63,2.23575109243393,2.07906766533852,0.058877441481904,0.0878449678421021,9,0.1,-1.50353121757507,0.732219874858856,-0.336273491382599,2.23575109243393,1.75,841,85,0.741176470588235,1,1,1,1
5431,1,0.65529749629046,20,16,1.85276907682419,1.7449422031641,0.0351330289176777,0.120929360389709,27,0.06,-1.8592541217804,-0.00648504495620728,-0.87931102514267,1.54248222708702,1.81818181818182,841,38,0.421052631578947,0,0,0,0
5432,1,0.241023225342649,22,10,1.78708589076996,1.71809854507446,0.0909123665982615,0.308551371097565,13.125,0.15,-0.966476440429688,0.820609450340271,0.0999827384948731,1.4412534236908,1.55,841,55,0.181818181818182,0,0,0,0
5631,1,0.593365265605803,21,16,2.03333634138107,1.97297897040844,0.0484317129483055,0.118805408477783,9,0.1,-1.23208272457123,0.801253616809845,-0.283941686153412,2.0269068479538,1.61538461538462,841,27,0.592592592592593,0,0,0,0
5730,1,0.457114842854302,34,34,2.03948694467545,1.85159392356873,0.0615550966035093,0.135956883430481,6,0.1,-2.04312324523926,-0.00363630056381226,-0.608193039894104,2.03948694467545,1.54545454545455,841,78,0.435897435897436,1,0,0,0
5731,1,0.479891406144066,23,23,1.8526456952095,1.77223851084709,0.0596533789779039,0.233695507049561,10.5,0.1,-2.01869559288025,-0.166049897670746,-1.0923727452755,1.8526456952095,1.76923076923077,841,57,0.403508771929825,0,0,0,0
6130,1,0.544203955808124,20,17,2.75108170509338,2.67328864336014,0.051959149062768,0.397684574127197,12,0.1,-2.27057647705078,0.480505228042603,-1.01976519823074,2.35092628002167,1.66666666666667,841,26,0.653846153846154,0,0,0,1
6131,1,0.611762081487003,20,18,1.88908064365387,1.82759481668472,0.0505624726088102,0.255978763103485,13.5,0.1,-1.7155454158783,0.173535227775574,-0.770861148834229,1.8887927532196,2,841,36,0.5,0,0,0,0
6230,1,0.161519082052325,15,13,2.06450951099396,2.00758814811707,0.0974085482514816,0.380331635475159,9,0.15,-1.65603137016296,0.408478140830994,-1.14627522230148,1.96792471408844,1.36363636363636,841,26,0.5,0,0,0,0
6231,1,0.707622174357102,25,8,3.05778622627258,2.86141383647919,0.0379433584672118,0.259114980697632,6,0.06,-1.92072308063507,1.13706314563751,-1.21848139166832,0.899098634719849,1.78571428571429,841,35,0.228571428571429,1,0,0,0
6331,1,0.72386816323421,36,21,3.45457255840302,3.11362076997757,0.0495154076820037,0.259114980697632,21,0.1,-2.18138742446899,1.27318513393402,-0.192697942256927,2.93432652950287,2.11764705882353,841,67,0.313432835820896,1,0,0,0
6536,1,0.438261031354875,50,46,1.98201537132263,1.86448192596436,0.0831430889636218,0.121943950653076,23,0.15,-1.33494317531586,0.647072196006775,-0.110813319683075,1.98201537132263,2,841,75,0.613333333333333,1,0,0,0
6537,1,0.558108827190251,37,15,2.27346843481064,2.00512739121914,0.0634350708786075,0.119616508483887,7.71428571428571,0.1,-0.512430846691132,1.76103758811951,0.516474157571793,1.11743640899658,1.76190476190476,841,31,0.483870967741935,0,0,0,0
6636,1,0.30807611818994,45,6,1.88470375537872,1.68990504741669,0.0808926128348188,0.121943950653076,12.5,0.15,-1.46564245223999,0.419061303138733,-0.577249228954315,1.18815934658051,1.5,841,34,0.176470588235294,1,0,0,0
436,1,0.216362950126165,12,12,2.54314577579498,2.49499303102493,0.0709740330860142,0.26667594909668,9,0.15,-1.40487051010132,1.13827526569366,-0.133297622203827,2.54314577579498,1.33333333333333,851,19,0.631578947368421,1,0,0,1
553,1,0.289182510490336,15,15,2.16271412372589,2.04030251502991,0.0804929183575132,0.249888896942139,21,0.15,-1.21852707862854,0.944187045097351,0.217239618301392,2.16271412372589,1.66666666666667,851,19,0.789473684210526,1,1,1,1
735,1,0.248361086888576,13,8,2.44786703586578,2.37751115560532,0.0802619759964259,0.255534172058105,12,0.15,-1.40836811065674,1.03949892520905,0.435408055782318,1.20818173885345,1.625,851,12,0.666666666666667,1,0,0,0
1129,1,0.170613416204902,13,6,2.35278916358948,2.24737151861191,0.0827726048669848,0.467761039733887,7,0.15,0.295958757400513,2.64874792098999,0.270637571811676,1.39355111122131,1.3,851,18,0.333333333333333,1,1,0,0
1130,1,0.15574282942576,12,7,2.35278916358948,2.28251073360443,0.0762350763248824,0.480703473091125,5.25,0.15,0.295958757400513,2.64874792098999,3.14395040273666,1.8969532251358,1.33333333333333,851,16,0.4375,1,1,0,0
1448,1,0.335302149898948,29,29,2.71751582622528,2.52193510532379,0.0894855349132377,0.198208093643188,10,0.15,-1.24181389808655,1.47570192813873,-0.265118479728699,2.71751582622528,1.61111111111111,851,52,0.557692307692308,1,0,0,0
1637,1,0.240112796913052,13,8,2.12436723709106,2.0960570037365,0.0753863255279753,0.206252813339233,15,0.15,-0.940137147903442,1.18423008918762,0.509031593799591,1.35039699077606,1.44444444444444,851,22,0.363636363636364,1,0,0,0
1638,1,0.161270244906338,12,6,1.60820722579956,1.56687879562378,0.0878374555825392,0.215811252593994,8,0.15,2.74308633804321,4.35129356384277,4.88586330413818,1.40624094009399,1.71428571428571,851,24,0.25,0,0,0,0
1960,1,0.214723675728409,17,13,1.93143498897552,1.92783327102661,0.0933749673929085,0.507339715957642,10.5,0.15,1.21922552585602,3.15066051483154,2.36713403463364,1.74750876426697,1.7,851,29,0.448275862068966,1,0,0,0
3330,1,0.257788382847212,17,17,1.85877406597137,1.75489645898342,0.0648523464798349,0.288539290428162,5.4,0.1,-1.71180403232574,0.14697003364563,-0.862201243638992,1.85877406597137,1.38461538461538,851,42,0.404761904761905,1,0,0,0
3443,1,0.570552480156886,62,7,3.1329106092453,2.94600701332092,0.0563064198660094,0.282721400260925,22,0.1,-1.1878354549408,1.9450751543045,1.88959670066834,0.538058400154114,1.72222222222222,851,56,0.125,1,0,0,0
3444,1,0.674621524689395,37,37,2.21497678756714,1.86661369204521,0.0401696331332451,0.282721400260925,20,0.06,-1.1878354549408,1.02714133262634,1.1942435503006,2.21497678756714,1.94736842105263,851,147,0.251700680272109,1,0,0,1
3560,1,0.428864554917889,40,24,1.94679370522499,1.79296363890171,0.0627015317643129,0.290940076112747,42,0.15,-1.48469972610474,0.462093979120255,-0.508175298571587,1.94053855538368,1.66666666666667,851,53,0.452830188679245,1,0,0,1
3561,1,0.461721289106967,40,16,1.94679370522499,1.79296363890171,0.0637447482632071,0.290940076112747,42,0.15,-1.48469972610474,0.462093979120255,-0.657921403646469,1.65355664491653,1.81818181818182,851,31,0.516129032258065,1,0,0,1
3760,1,0.1903254889173,19,8,1.77427357435226,1.7055992603302,0.0716147275803268,0.504165470600128,4.5,0.1,0.301882565021515,2.07615613937378,1.61637601256371,1.43490815162659,1.46153846153846,851,112,0.0714285714285714,1,0,0,0
3830,1,0.469680070896013,20,12,2.60416483879089,2.47581797838211,0.0566745467278709,0.516214191913605,11,0.1,-1.43082594871521,1.17333889007568,0.234665513038635,1.8773467540741,1.61538461538462,851,43,0.27906976744186,0,0,0,0
3831,1,0.551712708886042,21,12,2.22963553667068,2.08797923326492,0.0585432955774165,0.249087780714035,13.5,0.1,-1.69502592086792,0.534609615802765,-0.705461889505386,1.97912806272507,1.75,851,48,0.25,0,0,0,0
3930,1,0.505359480346455,32,32,2.04092076420784,2.00359929800034,0.0576076714485073,0.244270920753479,7.3,0.1,-2.03035116195679,0.0105696022510529,-0.423710852861404,2.04092076420784,1.6,851,133,0.240601503759398,1,0,0,0
4165,1,0.476031923223563,34,9,1.7897372841835,1.69477144479752,0.0586598911318423,0.0988385081291199,5.625,0.1,-0.0836929678916931,1.70604431629181,0.854257792234421,1.05098873376846,1.78947368421053,851,28,0.321428571428571,1,0,1,0
4166,1,0.486526635189912,26,7,2.33644425868988,2.26484887599945,0.0573521912877272,0.270973920822144,7.5,0.1,-1.67534220218658,0.661102056503296,-0.180570363998413,1.68334484100342,1.52941176470588,851,25,0.28,0,0,1,1
4223,1,0.377217627330891,20,17,3.28578531742096,3.11878627538681,0.0829608492014451,0.325621843338013,18,0.15,-2.40977740287781,0.876007914543152,0.0165994167327881,3.28578531742096,1.66666666666667,851,35,0.485714285714286,1,0,0,1
4265,1,0.226423830056462,27,18,1.74948108196259,1.60949892401695,0.0894629282801347,0.369483113288879,6,0.15,-1.10847806930542,0.641003012657166,-0.233737528324127,0.724695980548859,1.58823529411765,851,26,0.692307692307692,1,0,1,0
4266,1,0.498920854029474,21,6,2.14733237028122,1.89248118400574,0.0515918882677603,0.374336361885071,16.5,0.1,-1.67534220218658,0.471990168094635,-0.701941892504692,1.86944276094437,1.66666666666667,851,31,0.193548387096774,0,0,0,1
4327,1,0.437941953403041,17,17,2.64111018180847,2.54581765532494,0.0398948917969337,0.388589024543762,7.5,0.06,-1.32247340679169,1.31863677501678,0.192571133375168,2.64111018180847,1.41666666666667,851,74,0.22972972972973,1,0,0,0
4330,1,0.602941648040601,23,19,2.04527804255486,1.88638046532869,0.0580222585599861,0.134894490242004,15,0.1,-1.77928328514099,0.265994757413864,-0.694779053330422,1.78665313124657,1.91666666666667,851,48,0.395833333333333,0,0,0,0
4429,1,0.720020612647617,26,26,2.72250580787659,2.61674060821533,0.0486807459768355,0.238037258386612,27,0.1,-1.83322858810425,0.889277219772339,0.564048528671265,2.72250580787659,2,851,57,0.456140350877193,1,0,0,0
4430,1,0.560247427902929,27,7,2.77738463878632,2.67523269355297,0.0463651221076533,0.348021686077118,21,0.1,-1.81250488758087,0.964879751205444,-0.878457397222519,0.942130446434021,1.58823529411765,851,29,0.241379310344828,1,0,0,0
4530,1,0.621373397165991,29,23,3.47457778453827,3.02309186458588,0.0469036199556787,0.350383043289185,16.5,0.1,-1.81250488758087,1.6620728969574,-0.698118612170219,3.34663820266724,1.72222222222222,851,117,0.196581196581197,0,0,0,0
4834,1,0.411216627036484,69,50,1.95061898231506,1.7742534250021,0.0611648980506652,0.0837652459740639,6,0.1,-1.16446578502655,0.786153197288513,-0.189156293869019,1.95061898231506,1.40816326530612,851,114,0.43859649122807,1,1,0,1
4835,1,0.511075500360133,39,39,1.67001259326935,1.57644917070866,0.0583754197478019,0.108504295349121,6.6,0.1,0.854209065437317,2.52422165870667,1.69312989711761,1.67001259326935,1.95,851,82,0.475609756097561,0,0,0,0
4934,1,0.453723013639669,74,61,2.15573900938034,1.96054718494415,0.0736269605489529,0.115323543548584,8.30769230769231,0.15,0.332115948200226,2.48785495758057,1.49626183509827,2.15573900938034,1.68181818181818,851,111,0.54954954954955,1,1,0,1
5294,1,0.266975623077132,13,13,2.86437481641769,2.79112710356712,0.068256037320579,0.454106211662292,7.5,0.1,-0.950774371623993,1.9136004447937,0.707067221403122,2.86437481641769,1.55555555555556,851,37,0.351351351351351,1,0,0,1
6485,1,0.0809384707271999,12,12,1.62458494305611,1.58711991161108,0.0958389173138629,0.586670815944672,9,0.15,-0.29951336979866,1.32507157325745,0.512779101729393,1.62458494305611,1.33333333333333,851,21,0.571428571428571,1,0,0,0
1832,1,0.304795079703697,17,16,1.76354289054871,1.69897482395172,0.0693749824929539,0.204661965370178,6.75,0.15,-1.17381536960602,0.589727520942688,-0.0920518636703491,1.76354289054871,1.54545454545455,861,24,0.666666666666667,1,0,0,0
2132,1,0.342763838777978,13,12,1.98525512218475,1.9334556132555,0.0657360572843332,0.188673138618469,15,0.15,-1.51449120044708,0.470763921737671,-0.521863639354706,1.98525512218475,1.85714285714286,861,21,0.571428571428571,0,0,0,0
2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,21,0,0,1,0,0
2231,1,0.462834455789805,21,21,2.92416775226593,2.82210120260715,0.0710907422405738,0.360228538513184,12,0.1,-1.76711142063141,1.15705633163452,-0.470521628856659,2.92416775226593,1.75,861,44,0.477272727272727,1,0,0,0
2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,22,0,0,1,0,0
2867,1,0.159383452832062,13,10,2.03995156288147,1.93020458221436,0.0706768537124474,0.575755834579468,5,0.1,-0.219113111495972,1.8208384513855,0.361101269721985,1.73618459701538,1.4,861,28,0.357142857142857,1,1,0,1
3135,1,0.440920726379325,28,6,1.82687109708786,1.7046273291111,0.0575081011050777,0.135485947132111,6.25,0.1,-0.833238542079926,0.993632555007935,0.28040024638176,0.651081949472427,1.55555555555556,861,54,0.111111111111111,0,0,0,0
3234,1,0.509499542608125,22,6,1.79272866249084,1.70312687754631,0.0495569365590332,0.242681860923767,11.875,0.1,0.186167359352112,1.97889602184296,1.21424899995327,0.63859835267067,1.76923076923077,861,35,0.171428571428571,1,0,0,0
3235,1,0.492506359271759,29,23,2.44567239284515,2.41926616430283,0.0666842477035155,0.242681860923767,10,0.1,0.0653258562088013,2.51099824905396,1.66982755064964,2.44567239284515,1.70588235294118,861,111,0.207207207207207,1,0,0,0
3889,1,0.149490109536289,12,12,1.54423046112061,1.49977521896362,0.0764582132342372,0.234967112541199,5.625,0.1,-1.48961317539215,0.0546172857284546,-0.721878170967102,1.54423046112061,1.5,861,39,0.307692307692308,1,0,0,0
4194,1,0.227837967967413,24,24,3.88403487205505,3.71110401153564,0.0989133637509727,0.494195878505707,13.5,0.15,-0.899591684341431,2.98444318771362,3.18802106380463,3.88403487205505,1.38888888888889,861,43,0.558139534883721,1,1,0,1
4983,1,0.158849799314675,16,14,1.84581398963928,1.83573589324951,0.0824166590196289,0.376261711120605,4.9,0.15,2.78593802452087,4.63175201416016,3.70884501934052,1.84581398963928,1.3125,861,53,0.264150943396226,1,0,0,0
5125,1,0.214776187539185,18,11,1.50602224469185,1.44951257109642,0.0803955913495244,0.410159379243851,9,0.15,-1.45575165748596,0.0502705872058868,-0.905257418751717,1.23368126153946,1.72727272727273,861,19,0.578947368421053,1,0,0,0
5324,1,0.466302826123629,20,20,3.1032389998436,2.94152322411537,0.0487106629560437,0.434802532196045,8.75,0.06,0.691211760044098,3.7944507598877,1.6368410885334,3.1032389998436,1.375,861,79,0.253164556962025,1,0,0,1
5990,1,0.342561567320332,15,10,2.23363655805588,2.17517949640751,0.0701265655678266,0.231721460819244,9,0.1,-1.33318495750427,0.900451600551605,0.00294288992881774,1.79501742124557,1.66666666666667,861,26,0.384615384615385,1,0,0,0
6090,1,0.209527234917442,13,11,1.76526260375977,1.69908443391323,0.0709492479142904,0.231014460325241,12,0.1,-1.33318495750427,0.432077646255493,-0.45055365562439,1.76526260375977,1.44444444444444,861,21,0.523809523809524,1,0,0,0
7143,1,0.678968895086651,30,30,2.49227213859558,2.36351728439331,0.0534412337966482,0.240738987922668,22.5,0.1,-1.41933619976044,1.07293593883514,-0.422037303447723,2.49227213859558,2,861,45,0.666666666666667,1,1,1,1
8214,1,0.229377056852039,16,16,3.20324516296387,3.04892816543579,0.0965821371489563,0.28531551361084,12,0.15,-0.273606777191162,2.92963838577271,1.06246137619019,3.20324516296387,1.6,861,24,0.666666666666667,1,0,0,1
8293,1,0.404872442273803,13,11,3.77298641204834,3.68248438835144,0.0326371433044798,0.555423498153687,9,0.06,-0.589009046554565,3.18397736549377,2.15677261352539,3.20618605613708,1.625,861,36,0.305555555555556,1,0,0,0
8444,1,0.319979848899516,19,18,2.28247761726379,2.11847764849663,0.0702923370011536,0.392388582229614,10,0.1,-1.25256562232971,1.02991199493408,0.279654920101166,2.11042034626007,1.33333333333333,861,30,0.6,1,0,0,0
9021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,17,0,0,1,0,0
9022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,13,0,0,1,0,0
9628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,16,0,0,0,0,1
1536,1,0.380239597161867,22,20,2.19990050792694,2.07722631692886,0.0884772022223883,0.203608751296997,8.5,0.15,-1.00856328010559,1.19133722782135,0.285652279853821,2.19990050792694,1.83333333333333,871,44,0.454545454545455,1,0,0,0
3225,1,0.244984247613572,13,7,1.82845258712769,1.77830921709537,0.057421995777786,0.33614045381546,9,0.1,-1.09303629398346,0.735416293144226,0.0710514783859253,1.15326878428459,1.44444444444444,871,20,0.35,0,0,0,0
3226,1,0.492228211634668,20,20,3.28178977966309,3.20640087127686,0.0601910754864735,0.496939182281494,12,0.1,-1.41006529331207,1.87172448635101,0.675901353359222,3.28178977966309,1.66666666666667,871,62,0.32258064516129,1,0,0,0
3426,1,0.334228896204512,18,17,1.73496830463409,1.61007373332977,0.0623244319497337,0.161309719085693,10,0.1,-0.506803154945374,1.22816514968872,0.746938765048981,1.73496830463409,1.5,871,44,0.386363636363636,1,0,0,0
3624,1,0.539428825109986,21,21,2.26751184463501,2.07609575390816,0.0681952307559771,0.320106983184814,18,0.1,1.12392473220825,3.39143657684326,2.58146566152573,2.26751184463501,2,871,55,0.381818181818182,1,0,0,0
3724,1,0.117409759593476,17,12,1.55952548980713,1.38637996315956,0.0909576269678092,0.472463488578796,6,0.15,1.50650334358215,3.06602883338928,1.81011280417442,1.23193788528442,1.30769230769231,871,56,0.214285714285714,0,0,0,0
3824,1,0.169742848138926,17,13,1.69540905952454,1.59208159446716,0.0897217518387357,0.288441181182861,5.25,0.15,2.42489552497864,4.12030458450317,2.96623528003693,1.40696787834167,1.54545454545455,871,43,0.302325581395349,0,0,0,0
4690,1,0.252056737181793,15,9,2.14510035514832,2.04203152656555,0.0774269748007374,0.219470262527466,6,0.15,-1.39298260211945,0.75211775302887,-0.212056457996368,1.94091439247131,1.36363636363636,871,18,0.5,1,0,0,0
5542,1,0.783442009970319,122,79,2.25701242685318,2.06488301753998,0.0391821843456842,0.060168981552124,10.8,0.06,-0.992007315158844,1.26500511169434,-0.356652021408081,2.25701242685318,1.87692307692308,871,150,0.526666666666667,1,1,1,1
5543,1,0.794701697064474,112,43,2.13652408123016,1.95941947102547,0.0381617547473916,0.060168981552124,10.8,0.06,-0.878564238548279,1.25795984268188,-0.309013605117798,1.97240781784058,1.93103448275862,871,132,0.325757575757576,1,1,1,1
6413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,24,0,0,1,0,0
6513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,21,0,0,1,0,0
6743,1,0.433220906561874,48,13,2.37509715557098,2.04880908727646,0.0668956113892684,0.228862047195435,6.6,0.1,-1.01781713962555,1.35728001594543,0.221414268016815,1.18284559249878,1.5,871,66,0.196969696969697,1,0,0,0
6843,1,0.338329371076928,72,62,2.3693665266037,2.0457679271698,0.0851923083901917,0.114791393280029,8.72727272727273,0.15,-1.66704487800598,0.702321648597717,-0.587441086769104,2.05962133407593,1.46938775510204,871,99,0.626262626262626,1,0,0,0
6892,1,0.321881735048219,12,7,2.68872410058975,2.6380632519722,0.0340621292047951,0.258923292160034,12,0.06,-0.952915728092194,1.73580837249756,-0.210987895727158,1.46776223182678,1.33333333333333,871,22,0.318181818181818,1,0,0,0
7219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,24,0,0,1,0,0
7220,1,0.341591218725443,27,24,2.70458686351776,2.69232406020164,0.0840355813185023,0.20858895778656,16.5,0.15,-1.75032114982605,0.954265713691711,0.117633461952209,2.70458686351776,1.5,871,39,0.615384615384615,1,1,0,0
8128,1,0.391471509256813,17,17,2.11030840873718,1.96542383432388,0.0696098589340462,0.221356868743896,24,0.15,-0.413830041885376,1.69647836685181,0.108144283294678,2.11030840873718,1.7,871,22,0.772727272727273,1,0,0,0
8946,1,0.402623229201318,15,12,2.62810301780701,2.51596969366074,0.0682822308349073,0.229287385940552,15,0.1,-1.19404006004333,1.43406295776367,0.117256999015808,2.62810301780701,1.875,871,26,0.461538461538462,1,1,0,1
1627,1,0.149537083795483,12,9,1.78646206855774,1.72034571170807,0.0940955209344119,0.435281753540039,8,0.15,-0.392255663871765,1.39420640468597,0.288214057683945,1.54974257946014,1.85714285714286,881,22,0.409090909090909,1,0,0,0
2025,1,0.121617363657849,12,12,1.66415786743164,1.62230887413025,0.0830733912245629,0.420384168624878,8,0.15,3.11115312576294,4.77531099319458,3.94597458839417,1.66415786743164,1.33333333333333,881,23,0.521739130434783,1,0,0,0
2084,1,0.121654858146254,12,12,1.68317317962646,1.63617963790894,0.0829985393311662,0.258995532989502,5.25,0.15,2.78100204467773,4.4641752243042,3.27504205703735,1.68317317962646,1.33333333333333,881,57,0.210526315789474,1,0,0,0
3189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,3,0,0,1,0,0
3190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,17,0,0,1,0,1
3842,1,0.727856896195518,105,64,3.09012234210968,2.85811251401901,0.0539055687197064,0.0825269222259521,49.5,0.1,-1.33387041091919,1.75625193119049,0.104016005992889,3.0178644657135,2.05882352941176,881,84,0.761904761904762,1,1,1,1
3843,1,0.700915862457973,65,21,2.39947021007538,2.23437483608723,0.0400435401484314,0.151771545410156,14,0.06,-0.940471053123474,1.4589991569519,0.607525646686554,2.39429432153702,1.75675675675676,881,76,0.276315789473684,1,1,1,1
4612,1,0.124819943483121,13,13,2.09709507226944,2.03386152088642,0.0864215523224275,0.601333856582642,5,0.15,-0.228494226932526,1.86860084533691,0.715466111898422,2.09709507226944,1.36363636363636,881,23,0.565217391304348,1,1,0,1
5042,1,0.505820408542295,348,188,2.70685625076294,2.36269541978836,0.0638282850553245,0.0459562540054321,6.82932310946589,0.1,-1.4326708316803,1.27418541908264,-0.0851298570632935,2.16175669431686,1.54666666666667,881,398,0.472361809045226,1,1,0,1
5142,1,0.44523072694382,291,214,2.25737130641937,1.98559194207191,0.0611900907838127,0.0416304469108582,6.04347826086957,0.1,-1.71007299423218,0.547298312187195,-0.567715704441071,2.21150684356689,1.32876712328767,881,406,0.527093596059113,1,1,0,1
5391,1,0.582929784499764,19,15,4.03172492980957,3.82164796292782,0.0337413452439467,0.238166570663452,15,0.06,-0.560934066772461,3.47079086303711,2.80878579616547,3.1285443007946,1.46153846153846,881,29,0.517241379310345,1,0,0,0
5419,1,0.137586468931088,12,7,1.58234894275665,1.53022216558456,0.073675493965714,0.358206510543823,21,0.15,0.435763001441956,2.01811194419861,1.30846810340881,1.41928768157959,1.33333333333333,881,7,1,1,0,0,0
5491,1,0.404560541674107,14,14,3.13721948862076,3.04525891542435,0.038665857512775,0.430121421813965,10.5,0.06,0.313056170940399,3.45027565956116,1.65810990333557,3.13721948862076,1.55555555555556,881,70,0.2,0,0,0,0
5927,1,0.33936359790798,22,10,2.23190546035767,2.06706347465515,0.0846739912063496,0.257429480552673,11.5,0.15,-1.08196794986725,1.14993751049042,-0.0845492482185364,1.23433291912079,1.57142857142857,881,15,0.666666666666667,1,0,0,0
6327,1,0.508134430859705,28,18,2.19865131378174,2.06534252166748,0.0593521398679721,0.155656099319458,7,0.1,-0.669319868087769,1.52933144569397,0.135406345129013,1.31534719467163,1.55555555555556,881,37,0.486486486486487,1,1,0,1
6427,1,0.448800966385016,26,10,2.19865131378174,2.08015460968018,0.0590134721943734,0.155656099319458,6,0.1,-0.669319868087769,1.52933144569397,0.943929970264435,1.02906179428101,1.36842105263158,881,16,0.625,1,1,0,0
6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,11,0,0,1,0,0
7126,1,0.301557306348766,18,17,1.76129913330078,1.62539258003235,0.0640485734862006,0.180450916290283,7.75,0.1,-0.316999197006226,1.44429993629456,0.204396784305573,1.76129913330078,1.38461538461538,881,39,0.435897435897436,1,0,0,0
