frame,start,repetition,order,totalMs,perceptionMs,registrationMs,overheadMs,accepted,reason,rank,iterations,sourceComponents,mapComponents,x,y,psi,positionDifferenceM,yawDifferenceDeg
260,2,8,163,71.24,60.887,10.335,0.0180000000000007,1,accepted,3,5,82,26,484229.70174272,4977311.92862401,-1.34136429600262,0.121066408106828,-0.23724045993743
550,1,8,164,94.944,80.029,14.894,0.0210000000000061,1,accepted,3,7,97,37,484319.011707394,4976932.59714749,-1.20895891970181,0.08555409709061,0.0274071476747055
120,1,8,165,93.12,74.182,18.917,0.0209999999999901,1,accepted,3,7,104,44,484199.208294534,4977468.56858888,-1.1050951815245,0.0729801151708051,-0.0538329859858149
900,1,8,166,98.24,85.775,12.445,0.0199999999999889,1,accepted,3,6,94,22,484396.520776056,4976621.53971986,0.0785381999167228,0.0618349788496039,0.559583020169252
260,1,8,167,74.442,62.963,11.454,0.0249999999999844,1,accepted,3,5,82,26,484229.701749982,4977311.92862636,-1.34136383136895,0.121073158069821,-0.237213838389248
700,2,8,168,118.535,105.698,12.823,0.0140000000000047,0,inconsistentClasses,3,7,86,27,484338.387851445,4976756.23522007,-1.68444678757349,0.059800874777522,0.0658465849126648
900,1,9,169,92.789,77.578,15.19,0.0210000000000132,1,accepted,3,6,94,22,484396.520776056,4976621.53971986,0.0785381999167228,0.0618349788496039,0.559583020169252
700,2,9,170,90.338,77.796,12.531,0.011000000000001,0,inconsistentClasses,3,7,86,27,484338.387851445,4976756.23522007,-1.68444678757349,0.059800874777522,0.0658465849126648
260,2,9,171,77.696,67.325,10.352,0.0189999999999948,1,accepted,3,5,82,26,484229.70174272,4977311.92862401,-1.34136429600262,0.121066408106828,-0.23724045993743
550,2,9,172,95.943,80.646,15.278,0.0189999999999966,1,accepted,3,7,97,37,484319.011703775,4976932.59714596,-1.20895884095709,0.0855515006420523,0.0274116594147358
700,3,9,173,89.264,77.865,11.385,0.0139999999999869,0,inconsistentClasses,3,5,86,27,484338.387850205,4976756.23521995,-1.68444681712307,0.0598003082671711,0.0658448918462088
1050,2,9,174,94.978,77.507,17.448,0.0230000000000032,1,accepted,3,8,88,25,484568.014122773,4976643.33169529,0.118383278068733,0.170771926515976,-0.725320641887853
350,2,9,175,77.131,64.249,12.861,0.0210000000000061,1,accepted,3,6,92,29,484253.454542312,4977184.18471326,-1.49983313761161,0.128687970090965,0.0202214295270981
900,2,9,176,95.471,81.421,14.029,0.0210000000000115,1,accepted,3,7,94,22,484396.520772382,4976621.53971907,0.0785390400279124,0.0618384460730401,0.55963115499474
260,3,9,177,79.474,70.375,9.057,0.0420000000000034,1,accepted,3,4,82,26,484229.701741887,4977311.92862329,-1.34136392427723,0.121065307677057,-0.237219161641533
350,3,9,178,71.364,60.297,11.048,0.0189999999999859,1,accepted,3,5,92,29,484253.45454235,4977184.18471327,-1.49983313651004,0.128687999372847,0.0202214926429158
700,1,9,179,90.117,76.97,13.135,0.012000000000004,0,inconsistentClasses,3,7,86,27,484338.387856726,4976756.23522041,-1.68444665955885,0.059803090323988,0.06585391961124
550,1,9,180,100.268,85.403,14.842,0.0229999999999961,1,accepted,3,7,97,37,484319.011707394,4976932.59714749,-1.20895891970181,0.08555409709061,0.0274071476747055
350,1,9,181,77.247,64.267,12.96,0.0199999999999907,1,accepted,3,6,92,29,484253.454544574,4977184.18471423,-1.49983308574112,0.128690101570696,0.020224401487747
120,3,9,182,82.812,69.868,12.924,0.0200000000000031,1,accepted,3,5,104,44,484199.208290669,4977468.56858767,-1.10509511152407,0.0729765535055108,-0.0538289752565032
120,2,9,183,78.933,62.872,16.043,0.0180000000000042,1,accepted,3,7,104,44,484199.208297288,4977468.56859293,-1.10509571349451,0.0729849419202837,-0.0538634656223833
260,1,9,184,75.081,64.416,10.645,0.0199999999999925,1,accepted,3,5,82,26,484229.701749982,4977311.92862636,-1.34136383136895,0.121073158069821,-0.237213838389248
120,1,9,185,81.908,65.543,16.348,0.0169999999999924,1,accepted,3,7,104,44,484199.208294534,4977468.56858888,-1.1050951815245,0.0729801151708051,-0.0538329859858149
550,3,9,186,92.171,80.367,11.784,0.0200000000000173,1,accepted,3,5,97,37,484319.01170316,4976932.59714569,-1.20895882706874,0.0855510500479336,0.027412455158653
1050,1,9,187,92.877,73.082,19.752,0.0430000000000028,1,accepted,3,11,88,25,484568.014121445,4976643.33168952,0.1183837396162,0.170766604767945,-0.725294197165997
1050,3,9,188,90.278,73.442,16.817,0.0189999999999984,1,accepted,3,9,88,25,484568.01411984,4976643.33168254,0.118384297589342,0.170760169511583,-0.725262227659839
900,3,9,189,96.634,83.898,12.717,0.0190000000000055,1,accepted,3,6,94,22,484396.520773345,4976621.53971912,0.0785388299157529,0.0618376287777828,0.559619116454775
260,2,10,190,76.859,66.597,10.244,0.0179999999999865,1,accepted,3,5,82,26,484229.70174272,4977311.92862401,-1.34136429600262,0.121066408106828,-0.23724045993743
1050,1,10,191,91.523,71.574,19.93,0.0189999999999984,1,accepted,3,11,88,25,484568.014121445,4976643.33168952,0.1183837396162,0.170766604767945,-0.725294197165997
120,3,10,192,76.53,63.924,12.585,0.0210000000000079,1,accepted,3,5,104,44,484199.208290669,4977468.56858767,-1.10509511152407,0.0729765535055108,-0.0538289752565032
700,1,10,193,84.102,71.134,12.955,0.0129999999999892,0,inconsistentClasses,3,7,86,27,484338.387856726,4976756.23522041,-1.68444665955885,0.059803090323988,0.06585391961124
700,3,10,194,83.91,73.586,10.304,0.0199999999999978,0,inconsistentClasses,3,5,86,27,484338.387850205,4976756.23521995,-1.68444681712307,0.0598003082671711,0.0658448918462088
260,3,10,195,75.574,66.472,9.084,0.01799999999999,1,accepted,3,4,82,26,484229.701741887,4977311.92862329,-1.34136392427723,0.121065307677057,-0.237219161641533
120,2,10,196,90.741,71.828,18.893,0.019999999999996,1,accepted,3,7,104,44,484199.208297288,4977468.56859293,-1.10509571349451,0.0729849419202837,-0.0538634656223833
1050,2,10,197,92.712,75.842,16.849,0.0209999999999901,1,accepted,3,8,88,25,484568.014122773,4976643.33169529,0.118383278068733,0.170771926515976,-0.725320641887853
550,3,10,198,96.104,83.341,12.74,0.023000000000005,1,accepted,3,5,97,37,484319.01170316,4976932.59714569,-1.20895882706874,0.0855510500479336,0.027412455158653
550,2,10,199,98.006,81.862,16.12,0.0239999999999938,1,accepted,3,7,97,37,484319.011703775,4976932.59714596,-1.20895884095709,0.0855515006420523,0.0274116594147358
350,1,10,200,80.557,67.754,12.782,0.0210000000000115,1,accepted,3,6,92,29,484253.454544574,4977184.18471423,-1.49983308574112,0.128690101570696,0.020224401487747
700,2,10,201,89.685,77.026,12.646,0.013000000000007,0,inconsistentClasses,3,7,86,27,484338.387851445,4976756.23522007,-1.68444678757349,0.059800874777522,0.0658465849126648
900,2,10,202,138.261,124.207,14.035,0.0190000000000019,1,accepted,3,7,94,22,484396.520772382,4976621.53971907,0.0785390400279124,0.0618384460730401,0.55963115499474
1050,3,10,203,87.915,71.19,16.705,0.0199999999999925,1,accepted,3,9,88,25,484568.01411984,4976643.33168254,0.118384297589342,0.170760169511583,-0.725262227659839
350,2,10,204,72.85,60.177,12.654,0.0189999999999948,1,accepted,3,6,92,29,484253.454542312,4977184.18471326,-1.49983313761161,0.128687970090965,0.0202214295270981
900,3,10,205,98.636,85.52,13.097,0.0190000000000001,1,accepted,3,6,94,22,484396.520773345,4976621.53971912,0.0785388299157529,0.0618376287777828,0.559619116454775
120,1,10,206,84.589,67.633,16.936,0.0200000000000031,1,accepted,3,7,104,44,484199.208294534,4977468.56858888,-1.1050951815245,0.0729801151708051,-0.0538329859858149
900,1,10,207,105.473,92.553,12.899,0.0210000000000008,1,accepted,3,6,94,22,484396.520776056,4976621.53971986,0.0785381999167228,0.0618349788496039,0.559583020169252
550,1,10,208,102.149,87.332,14.795,0.0219999999999914,1,accepted,3,7,97,37,484319.011707394,4976932.59714749,-1.20895891970181,0.08555409709061,0.0274071476747055
350,3,10,209,72.773,61.004,11.749,0.0200000000000049,1,accepted,3,5,92,29,484253.45454235,4977184.18471327,-1.49983313651004,0.128687999372847,0.0202214926429158
260,1,10,210,73.257,62.856,10.381,0.0200000000000102,1,accepted,3,5,82,26,484229.701749982,4977311.92862636,-1.34136383136895,0.121073158069821,-0.237213838389248
550,2,11,211,96.396,81.525,14.849,0.0219999999999949,1,accepted,3,7,97,37,484319.011703775,4976932.59714596,-1.20895884095709,0.0855515006420523,0.0274116594147358
700,3,11,212,83.325,73.254,10.059,0.0119999999999969,0,inconsistentClasses,3,5,86,27,484338.387850205,4976756.23521995,-1.68444681712307,0.0598003082671711,0.0658448918462088
550,1,11,213,95.19,80.265,14.903,0.0219999999999985,1,accepted,3,7,97,37,484319.011707394,4976932.59714749,-1.20895891970181,0.08555409709061,0.0274071476747055
700,1,11,214,93.709,80.743,12.954,0.0120000000000076,0,inconsistentClasses,3,7,86,27,484338.387856726,4976756.23522041,-1.68444665955885,0.059803090323988,0.06585391961124
260,2,11,215,78.95,68.613,10.313,0.0240000000000045,1,accepted,3,5,82,26,484229.70174272,4977311.92862401,-1.34136429600262,0.121066408106828,-0.23724045993743
1050,3,11,216,88.295,71.265,17.009,0.0210000000000008,1,accepted,3,9,88,25,484568.01411984,4976643.33168254,0.118384297589342,0.170760169511583,-0.725262227659839
120,3,11,217,76.415,63.687,12.709,0.0190000000000019,1,accepted,3,5,104,44,484199.208290669,4977468.56858767,-1.10509511152407,0.0729765535055108,-0.0538289752565032
120,2,11,218,87.694,68.568,19.106,0.0199999999999889,1,accepted,3,7,104,44,484199.208297288,4977468.56859293,-1.10509571349451,0.0729849419202837,-0.0538634656223833
260,3,11,219,75.955,67.074,8.861,0.0199999999999996,1,accepted,3,4,82,26,484229.701741887,4977311.92862329,-1.34136392427723,0.121065307677057,-0.237219161641533
700,2,11,220,86.877,74.04,12.823,0.0140000000000047,0,inconsistentClasses,3,7,86,27,484338.387851445,4976756.23522007,-1.68444678757349,0.059800874777522,0.0658465849126648
1050,2,11,221,85.133,69.817,15.296,0.0199999999999871,1,accepted,3,8,88,25,484568.014122773,4976643.33169529,0.118383278068733,0.170771926515976,-0.725320641887853
1050,1,11,222,88.059,68.349,19.692,0.0180000000000078,1,accepted,3,11,88,25,484568.014121445,4976643.33168952,0.1183837396162,0.170766604767945,-0.725294197165997
120,1,11,223,80.56,64.473,16.068,0.0190000000000055,1,accepted,3,7,104,44,484199.208294534,4977468.56858888,-1.1050951815245,0.0729801151708051,-0.0538329859858149
900,2,11,224,95.543,81.08,14.42,0.0430000000000081,1,accepted,3,7,94,22,484396.520772382,4976621.53971907,0.0785390400279124,0.0618384460730401,0.55963115499474
350,2,11,225,74.588,61.248,13.322,0.0180000000000096,1,accepted,3,6,92,29,484253.454542312,4977184.18471326,-1.49983313761161,0.128687970090965,0.0202214295270981
900,1,11,226,93.546,80.895,12.63,0.0210000000000097,1,accepted,3,6,94,22,484396.520776056,4976621.53971986,0.0785381999167228,0.0618349788496039,0.559583020169252
550,3,11,227,97.911,86.107,11.78,0.0240000000000009,1,accepted,3,5,97,37,484319.01170316,4976932.59714569,-1.20895882706874,0.0855510500479336,0.027412455158653
260,1,11,228,75.948,65.592,10.338,0.0180000000000096,1,accepted,3,5,82,26,484229.701749982,4977311.92862636,-1.34136383136895,0.121073158069821,-0.237213838389248
350,1,11,229,71.961,59.035,12.907,0.0190000000000019,1,accepted,3,6,92,29,484253.454544574,4977184.18471423,-1.49983308574112,0.128690101570696,0.020224401487747
900,3,11,230,94.136,81.34,12.778,0.0180000000000078,1,accepted,3,6,94,22,484396.520773345,4976621.53971912,0.0785388299157529,0.0618376287777828,0.559619116454775
350,3,11,231,74.134,62.912,11.203,0.0190000000000019,1,accepted,3,5,92,29,484253.45454235,4977184.18471327,-1.49983313651004,0.128687999372847,0.0202214926429158
120,2,12,232,81.441,64.371,17.052,0.0180000000000078,1,accepted,3,7,104,44,484199.208297288,4977468.56859293,-1.10509571349451,0.0729849419202837,-0.0538634656223833
350,1,12,233,72.83,60.152,12.661,0.017000000000019,1,accepted,3,6,92,29,484253.454544574,4977184.18471423,-1.49983308574112,0.128690101570696,0.020224401487747
260,2,12,234,77.181,66.306,10.856,0.0190000000000001,1,accepted,3,5,82,26,484229.70174272,4977311.92862401,-1.34136429600262,0.121066408106828,-0.23724045993743
350,2,12,235,76.38,63.313,13.046,0.0210000000000132,1,accepted,3,6,92,29,484253.454542312,4977184.18471326,-1.49983313761161,0.128687970090965,0.0202214295270981
260,3,12,236,85.457,73.731,11.701,0.0250000000000004,1,accepted,3,4,82,26,484229.701741887,4977311.92862329,-1.34136392427723,0.121065307677057,-0.237219161641533
1050,2,12,237,107.991,90.677,17.291,0.0230000000000068,1,accepted,3,8,88,25,484568.014122773,4976643.33169529,0.118383278068733,0.170771926515976,-0.725320641887853
260,1,12,238,85.565,74.288,11.255,0.0219999999999878,1,accepted,3,5,82,26,484229.701749982,4977311.92862636,-1.34136383136895,0.121073158069821,-0.237213838389248
550,1,12,239,99.797,84.387,15.389,0.0209999999999972,1,accepted,3,7,97,37,484319.011707394,4976932.59714749,-1.20895891970181,0.08555409709061,0.0274071476747055
900,2,12,240,102.043,87.509,14.511,0.0229999999999926,1,accepted,3,7,94,22,484396.520772382,4976621.53971907,0.0785390400279124,0.0618384460730401,0.55963115499474
550,2,12,241,98.367,83.165,15.181,0.020999999999983,1,accepted,3,7,97,37,484319.011703775,4976932.59714596,-1.20895884095709,0.0855515006420523,0.0274116594147358
120,3,12,242,79.048,64.979,14.051,0.01799999999999,1,accepted,3,5,104,44,484199.208290669,4977468.56858767,-1.10509511152407,0.0729765535055108,-0.0538289752565032
700,2,12,243,86.668,74.033,12.622,0.012999999999991,0,inconsistentClasses,3,7,86,27,484338.387851445,4976756.23522007,-1.68444678757349,0.059800874777522,0.0658465849126648
1050,3,12,244,94.084,77.113,16.953,0.0180000000000042,1,accepted,3,9,88,25,484568.01411984,4976643.33168254,0.118384297589342,0.170760169511583,-0.725262227659839
900,1,12,245,98.907,86.12,12.768,0.0189999999999912,1,accepted,3,6,94,22,484396.520776056,4976621.53971986,0.0785381999167228,0.0618349788496039,0.559583020169252
120,1,12,246,81.713,64.47,17.221,0.0219999999999949,1,accepted,3,7,104,44,484199.208294534,4977468.56858888,-1.1050951815245,0.0729801151708051,-0.0538329859858149
550,3,12,247,94.268,82.592,11.656,0.0200000000000031,1,accepted,3,5,97,37,484319.01170316,4976932.59714569,-1.20895882706874,0.0855510500479336,0.027412455158653
1050,1,12,248,95.899,75.33,20.55,0.0190000000000055,1,accepted,3,11,88,25,484568.014121445,4976643.33168952,0.1183837396162,0.170766604767945,-0.725294197165997
350,3,12,249,79.01,67.71,11.281,0.0189999999999841,1,accepted,3,5,92,29,484253.45454235,4977184.18471327,-1.49983313651004,0.128687999372847,0.0202214926429158
900,3,12,250,98.014,85.312,12.681,0.0210000000000132,1,accepted,3,6,94,22,484396.520773345,4976621.53971912,0.0785388299157529,0.0618376287777828,0.559619116454775
700,1,12,251,87.788,75.274,12.503,0.0110000000000241,0,inconsistentClasses,3,7,86,27,484338.387856726,4976756.23522041,-1.68444665955885,0.059803090323988,0.06585391961124
700,3,12,252,81.212,71.167,10.032,0.0130000000000159,0,inconsistentClasses,3,5,86,27,484338.387850205,4976756.23521995,-1.68444681712307,0.0598003082671711,0.0658448918462088
900,3,13,253,86.657,74.275,12.363,0.0190000000000037,1,accepted,3,6,94,22,484396.520773345,4976621.53971912,0.0785388299157529,0.0618376287777828,0.559619116454775
700,1,13,254,77.825,65.089,12.724,0.0120000000000058,0,inconsistentClasses,3,7,86,27,484338.387856726,4976756.23522041,-1.68444665955885,0.059803090323988,0.06585391961124
260,1,13,255,77.584,66.539,11.026,0.0190000000000019,1,accepted,3,5,82,26,484229.701749982,4977311.92862636,-1.34136383136895,0.121073158069821,-0.237213838389248
120,2,13,256,82.995,64.305,18.671,0.0189999999999984,1,accepted,3,7,104,44,484199.208297288,4977468.56859293,-1.10509571349451,0.0729849419202837,-0.0538634656223833
260,2,13,257,76.567,66.055,10.491,0.0209999999999866,1,accepted,3,5,82,26,484229.70174272,4977311.92862401,-1.34136429600262,0.121066408106828,-0.23724045993743
700,2,13,258,89.284,76.675,12.595,0.0140000000000082,0,inconsistentClasses,3,7,86,27,484338.387851445,4976756.23522007,-1.68444678757349,0.059800874777522,0.0658465849126648
120,3,13,259,80.228,65.383,14.826,0.0189999999999984,1,accepted,3,5,104,44,484199.208290669,4977468.56858767,-1.10509511152407,0.0729765535055108,-0.0538289752565032
350,2,13,260,77.422,64.432,12.971,0.019000000000009,1,accepted,3,6,92,29,484253.454542312,4977184.18471326,-1.49983313761161,0.128687970090965,0.0202214295270981
120,1,13,261,86.774,68.892,17.863,0.0190000000000055,1,accepted,3,7,104,44,484199.208294534,4977468.56858888,-1.1050951815245,0.0729801151708051,-0.0538329859858149
900,2,13,262,97.092,82.895,14.178,0.0190000000000037,1,accepted,3,7,94,22,484396.520772382,4976621.53971907,0.0785390400279124,0.0618384460730401,0.55963115499474
350,1,13,263,74.46,61.485,12.956,0.018999999999993,1,accepted,3,6,92,29,484253.454544574,4977184.18471423,-1.49983308574112,0.128690101570696,0.020224401487747
550,2,13,264,94.801,80.018,14.763,0.0200000000000014,1,accepted,3,7,97,37,484319.011703775,4976932.59714596,-1.20895884095709,0.0855515006420523,0.0274116594147358
260,3,13,265,79.326,70.041,9.265,0.0199999999999818,1,accepted,3,4,82,26,484229.701741887,4977311.92862329,-1.34136392427723,0.121065307677057,-0.237219161641533
350,3,13,266,74.693,63.554,11.119,0.019999999999996,1,accepted,3,5,92,29,484253.45454235,4977184.18471327,-1.49983313651004,0.128687999372847,0.0202214926429158
550,3,13,267,91.465,79.667,11.776,0.022000000000002,1,accepted,3,5,97,37,484319.01170316,4976932.59714569,-1.20895882706874,0.0855510500479336,0.027412455158653
700,3,13,268,85.744,75.728,10.004,0.0119999999999898,0,inconsistentClasses,3,5,86,27,484338.387850205,4976756.23521995,-1.68444681712307,0.0598003082671711,0.0658448918462088
1050,3,13,269,87.221,69.794,17.407,0.0200000000000067,1,accepted,3,9,88,25,484568.01411984,4976643.33168254,0.118384297589342,0.170760169511583,-0.725262227659839
1050,2,13,270,96.341,77.717,18.597,0.0269999999999975,1,accepted,3,8,88,25,484568.014122773,4976643.33169529,0.118383278068733,0.170771926515976,-0.725320641887853
900,1,13,271,116.237,103.302,12.915,0.0199999999999889,1,accepted,3,6,94,22,484396.520776056,4976621.53971986,0.0785381999167228,0.0618349788496039,0.559583020169252
550,1,13,272,98.01,83.008,14.981,0.0210000000000097,1,accepted,3,7,97,37,484319.011707394,4976932.59714749,-1.20895891970181,0.08555409709061,0.0274071476747055
1050,1,13,273,96.052,75.895,20.137,0.0199999999999854,1,accepted,3,11,88,25,484568.014121445,4976643.33168952,0.1183837396162,0.170766604767945,-0.725294197165997
120,3,14,274,83.648,70.354,13.275,0.0189999999999966,1,accepted,3,5,104,44,484199.208290669,4977468.56858767,-1.10509511152407,0.0729765535055108,-0.0538289752565032
700,1,14,275,85.105,72.184,12.909,0.0120000000000058,0,inconsistentClasses,3,7,86,27,484338.387856726,4976756.23522041,-1.68444665955885,0.059803090323988,0.06585391961124
350,3,14,276,73.095,61.835,11.242,0.0179999999999971,1,accepted,3,5,92,29,484253.45454235,4977184.18471327,-1.49983313651004,0.128687999372847,0.0202214926429158
1050,3,14,277,92.3,75.451,16.831,0.01799999999999,1,accepted,3,9,88,25,484568.01411984,4976643.33168254,0.118384297589342,0.170760169511583,-0.725262227659839
700,3,14,278,84.808,74.648,10.148,0.0119999999999809,0,inconsistentClasses,3,5,86,27,484338.387850205,4976756.23521995,-1.68444681712307,0.0598003082671711,0.0658448918462088
900,2,14,279,95.948,81.743,14.186,0.0190000000000126,1,accepted,3,7,94,22,484396.520772382,4976621.53971907,0.0785390400279124,0.0618384460730401,0.55963115499474
350,2,14,280,74.342,61.027,13.285,0.0299999999999976,1,accepted,3,6,92,29,484253.454542312,4977184.18471326,-1.49983313761161,0.128687970090965,0.0202214295270981
550,2,14,281,96.508,81.248,15.239,0.0209999999999901,1,accepted,3,7,97,37,484319.011703775,4976932.59714596,-1.20895884095709,0.0855515006420523,0.0274116594147358
900,1,14,282,93.453,80.535,12.898,0.0199999999999925,1,accepted,3,6,94,22,484396.520776056,4976621.53971986,0.0785381999167228,0.0618349788496039,0.559583020169252
550,1,14,283,89.587,74.605,14.959,0.0229999999999997,1,accepted,3,7,97,37,484319.011707394,4976932.59714749,-1.20895891970181,0.08555409709061,0.0274071476747055
260,2,14,284,76.344,65.914,10.41,0.0199999999999925,1,accepted,3,5,82,26,484229.70174272,4977311.92862401,-1.34136429600262,0.121066408106828,-0.23724045993743
120,2,14,285,81.756,64.385,17.347,0.024000000000008,1,accepted,3,7,104,44,484199.208297288,4977468.56859293,-1.10509571349451,0.0729849419202837,-0.0538634656223833
900,3,14,286,96.01,83.525,12.465,0.0199999999999996,1,accepted,3,6,94,22,484396.520773345,4976621.53971912,0.0785388299157529,0.0618376287777828,0.559619116454775
1050,1,14,287,94.61,74.866,19.724,0.0199999999999996,1,accepted,3,11,88,25,484568.014121445,4976643.33168952,0.1183837396162,0.170766604767945,-0.725294197165997
120,1,14,288,85.103,66.346,18.733,0.0239999999999903,1,accepted,3,7,104,44,484199.208294534,4977468.56858888,-1.1050951815245,0.0729801151708051,-0.0538329859858149
1050,2,14,289,88.91,73.46,15.432,0.0180000000000025,1,accepted,3,8,88,25,484568.014122773,4976643.33169529,0.118383278068733,0.170771926515976,-0.725320641887853
550,3,14,290,94.108,80.931,13.155,0.0220000000000073,1,accepted,3,5,97,37,484319.01170316,4976932.59714569,-1.20895882706874,0.0855510500479336,0.027412455158653
260,3,14,291,72.813,63.965,8.828,0.0200000000000049,1,accepted,3,4,82,26,484229.701741887,4977311.92862329,-1.34136392427723,0.121065307677057,-0.237219161641533
350,1,14,292,78.142,65.06,13.062,0.0200000000000067,1,accepted,3,6,92,29,484253.454544574,4977184.18471423,-1.49983308574112,0.128690101570696,0.020224401487747
700,2,14,293,87.019,74.353,12.652,0.0139999999999976,0,inconsistentClasses,3,7,86,27,484338.387851445,4976756.23522007,-1.68444678757349,0.059800874777522,0.0658465849126648
260,1,14,294,79.541,68.892,10.629,0.0200000000000014,1,accepted,3,5,82,26,484229.701749982,4977311.92862636,-1.34136383136895,0.121073158069821,-0.237213838389248
120,1,15,295,83.844,64.97,18.855,0.019000000000009,1,accepted,3,7,104,44,484199.208294534,4977468.56858888,-1.1050951815245,0.0729801151708051,-0.0538329859858149
120,3,15,296,76.672,63.33,13.324,0.0179999999999971,1,accepted,3,5,104,44,484199.208290669,4977468.56858767,-1.10509511152407,0.0729765535055108,-0.0538289752565032
1050,1,15,297,91.718,71.369,20.33,0.0189999999999877,1,accepted,3,11,88,25,484568.014121445,4976643.33168952,0.1183837396162,0.170766604767945,-0.725294197165997
260,1,15,298,77.989,67.791,10.179,0.018999999999993,1,accepted,3,5,82,26,484229.701749982,4977311.92862636,-1.34136383136895,0.121073158069821,-0.237213838389248
700,3,15,299,87.229,76.48,10.737,0.0119999999999951,0,inconsistentClasses,3,5,86,27,484338.387850205,4976756.23521995,-1.68444681712307,0.0598003082671711,0.0658448918462088
1050,3,15,300,83.199,66.305,16.873,0.0209999999999937,1,accepted,3,9,88,25,484568.01411984,4976643.33168254,0.118384297589342,0.170760169511583,-0.725262227659839
1050,2,15,301,80.169,64.445,15.703,0.0210000000000026,1,accepted,3,8,88,25,484568.014122773,4976643.33169529,0.118383278068733,0.170771926515976,-0.725320641887853
260,3,15,302,67.587,58.541,9.027,0.0189999999999841,1,accepted,3,4,82,26,484229.701741887,4977311.92862329,-1.34136392427723,0.121065307677057,-0.237219161641533
700,2,15,303,90.981,78.347,12.622,0.0120000000000147,0,inconsistentClasses,3,7,86,27,484338.387851445,4976756.23522007,-1.68444678757349,0.059800874777522,0.0658465849126648
260,2,15,304,78.332,66.593,11.719,0.0199999999999907,1,accepted,3,5,82,26,484229.70174272,4977311.92862401,-1.34136429600262,0.121066408106828,-0.23724045993743
900,1,15,305,125.47,106.447,18.999,0.0239999999999974,1,accepted,3,6,94,22,484396.520776056,4976621.53971986,0.0785381999167228,0.0618349788496039,0.559583020169252
900,2,15,306,109.609,95.023,14.566,0.0199999999999978,1,accepted,3,7,94,22,484396.520772382,4976621.53971907,0.0785390400279124,0.0618384460730401,0.55963115499474
550,1,15,307,95.115,80.063,15.032,0.0200000000000209,1,accepted,3,7,97,37,484319.011707394,4976932.59714749,-1.20895891970181,0.08555409709061,0.0274071476747055
550,2,15,308,97.444,82.233,15.189,0.0219999999999985,1,accepted,3,7,97,37,484319.011703775,4976932.59714596,-1.20895884095709,0.0855515006420523,0.0274116594147358
350,1,15,309,83.749,70.79,12.94,0.0190000000000037,1,accepted,3,6,92,29,484253.454544574,4977184.18471423,-1.49983308574112,0.128690101570696,0.020224401487747
120,2,15,310,83.086,64.64,18.428,0.0179999999999971,1,accepted,3,7,104,44,484199.208297288,4977468.56859293,-1.10509571349451,0.0729849419202837,-0.0538634656223833
350,2,15,311,79.407,66.071,13.317,0.0190000000000126,1,accepted,3,6,92,29,484253.454542312,4977184.18471326,-1.49983313761161,0.128687970090965,0.0202214295270981
550,3,15,312,91.645,79.578,12.046,0.0210000000000079,1,accepted,3,5,97,37,484319.01170316,4976932.59714569,-1.20895882706874,0.0855510500479336,0.027412455158653
700,1,15,313,89.465,76.49,12.961,0.013999999999994,0,inconsistentClasses,3,7,86,27,484338.387856726,4976756.23522041,-1.68444665955885,0.059803090323988,0.06585391961124
900,3,15,314,98.172,85.156,12.996,0.0200000000000049,1,accepted,3,6,94,22,484396.520773345,4976621.53971912,0.0785388299157529,0.0618376287777828,0.559619116454775
350,3,15,315,73.348,62.034,11.294,0.0199999999999996,1,accepted,3,5,92,29,484253.45454235,4977184.18471327,-1.49983313651004,0.128687999372847,0.0202214926429158
1050,1,16,316,95.208,75.499,19.69,0.0190000000000055,1,accepted,3,11,88,25,484568.014121445,4976643.33168952,0.1183837396162,0.170766604767945,-0.725294197165997
260,2,16,317,80.557,69.788,10.75,0.0190000000000055,1,accepted,3,5,82,26,484229.70174272,4977311.92862401,-1.34136429600262,0.121066408106828,-0.23724045993743
1050,3,16,318,91.511,74.12,17.372,0.0189999999999912,1,accepted,3,9,88,25,484568.01411984,4976643.33168254,0.118384297589342,0.170760169511583,-0.725262227659839
550,2,16,319,91.183,76.13,15.035,0.0179999999999971,1,accepted,3,7,97,37,484319.011703775,4976932.59714596,-1.20895884095709,0.0855515006420523,0.0274116594147358
700,1,16,320,90.205,77.435,12.758,0.0119999999999951,0,inconsistentClasses,3,7,86,27,484338.387856726,4976756.23522041,-1.68444665955885,0.059803090323988,0.06585391961124
1050,2,16,321,85.9,70.488,15.393,0.0190000000000055,1,accepted,3,8,88,25,484568.014122773,4976643.33169529,0.118383278068733,0.170771926515976,-0.725320641887853
120,2,16,322,82.507,66.753,15.736,0.01799999999999,1,accepted,3,7,104,44,484199.208297288,4977468.56859293,-1.10509571349451,0.0729849419202837,-0.0538634656223833
550,3,16,323,94.843,83.089,11.733,0.0210000000000043,1,accepted,3,5,97,37,484319.01170316,4976932.59714569,-1.20895882706874,0.0855510500479336,0.027412455158653
900,2,16,324,96.064,82.197,13.846,0.0209999999999901,1,accepted,3,7,94,22,484396.520772382,4976621.53971907,0.0785390400279124,0.0618384460730401,0.55963115499474
120,3,16,325,88.941,75.11,13.812,0.0190000000000037,1,accepted,3,5,104,44,484199.208290669,4977468.56858767,-1.10509511152407,0.0729765535055108,-0.0538289752565032
