frame,timeSeconds,rosStamp,referenceX,referenceY,referencePsi,predictedX,predictedY,predictedPsi,x,y,psi,accepted,reason,positionErrorM,yawErrorDeg,similarity,rank,iterations,matches,totalMs,perceptionMs,registrationMs,mapSelectionMs,diskLoadMs,informationXX,informationXY,informationXPsi,informationYY,informationYPsi,informationPsiPsi,directionalAccepted,clockModelId
502,50.1010769940121,1717776617.54203,484293.96972076,4976985.84658716,-1.1544864694159,484293.969210904,4976985.7636465,-1.14928867180974,484294.021045601,4976985.78790127,-1.15304911457452,1,accepted,0.0779632785956405,0.0823543660737299,0.541310360122945,3,5,92,66.374,57.484,8.694,0.081,9.06964,7.94855444983237,-0.371733481652957,30.2378262333757,9.22613595465939,43.1742558138172,2271.64405502119,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
503,50.1995594164655,1717776617.6323,484294.471678746,4976984.76035146,-1.15157078650584,484294.501124547,4976984.69215174,-1.14969996858066,484294.510579253,4976984.70186674,-1.14961016842376,1,accepted,0.0702403941323024,0.11233514134001,0.521070937935548,3,5,88,61.143,52.38,8.572,0.076,9.06964,7.585815293479,-0.164087675412205,23.7792631067718,8.62348097044454,46.1059537221634,2266.90065613516,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
504,50.2992666107431,1717776617.7237,484294.983100738,4976983.66299459,-1.14663989493419,484294.998811324,4976983.60058343,-1.14637696513679,484295.021947562,4976983.6085376,-1.14615299413207,1,accepted,0.0668927432248163,0.0278973610034045,0.46831206385592,3,5,87,63.843,55.087,8.564,0.071,9.06964,7.16407920715817,0.0482644584257469,11.2278353397211,7.95740252784326,49.7387902506571,2336.36554529406,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
505,50.3993899517436,1717776617.81548,484295.502811644,4976982.56200876,-1.14370156989259,484295.519076606,4976982.50117491,-1.14302399254955,484295.520416317,4976982.50638414,-1.14325056519423,1,accepted,0.0583439974177401,0.0258406657563515,0.463801059616113,3,4,86,69.399,60.462,8.74,0.068,9.06964,7.49831906176017,-0.0200852875320525,-7.53372640171164,8.49381755404694,60.4882639304288,3187.79347635892,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
506,50.4996220110755,1717776617.90736,484296.026039264,4976981.46209398,-1.14046818463316,484296.021279795,4976981.39633079,-1.13995011230001,484296.040903631,4976981.41501761,-1.1390146727948,1,accepted,0.0493673363240586,0.0832800938103079,0.46314717820373,3,5,122,64.101,53.77,10.132,0.074,9.06964,7.54437358480028,0.0135606167699764,-26.3612553515598,8.39005240633193,67.1294871343095,4025.08017096208,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
507,50.5999604479135,1717776617.99934,484296.55407086,4976980.36215433,-1.13804303506805,484296.54734119,4976980.30206947,-1.13592409152619,484296.549386776,4976980.33374436,-1.13592974176326,1,accepted,0.0287935232376731,0.121082787237596,0.458943716142237,3,5,129,66.472,56.204,10.073,0.079,9.06964,7.52366251667717,0.0624163671824131,-16.8492778996125,7.68259058123068,50.6796242763606,3322.71563434939,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
508,50.6996408527457,1717776618.09071,484297.082753722,4976979.26881389,-1.13572001354133,484297.057568637,4976979.22882728,-1.13338855740695,484297.066956719,4976979.24207409,-1.13263808577573,1,accepted,0.0310573982286016,0.176581453733421,0.476446219477008,3,5,133,63.656,53.415,10.05,0.068,9.06964,7.57091160493123,0.14914179522889,-3.40398247833774,7.63054801670724,35.7582866549103,2978.51561027493,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
509,50.7992853649231,1717776618.18205,484297.613345708,4976978.17478997,-1.13351644521038,484297.579313658,4976978.14112647,-1.13072435297191,484297.587140574,4976978.15586244,-1.13022432276155,1,accepted,0.0323258478936009,0.188624721958222,0.528871463886763,3,5,131,65.85,55.461,10.183,0.07,9.06964,8.04968091741303,0.0768174059256109,-2.60004451257609,7.94342136137192,36.0829672711496,2982.30495557333,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
510,50.8993683917098,1717776618.2738,484298.149104498,4976977.0761795,-1.13163411897484,484298.104482747,4976977.05052291,-1.12853049051064,484298.107562842,4976977.06552244,-1.12783138074328,1,accepted,0.0428868512727542,0.217880851261238,0.571231213314075,3,5,124,69.213,59.4,9.619,0.069,9.06964,8.24494508239523,-0.0776737705417323,-8.73719640618048,8.40346489040312,34.1628989768184,3215.75330061162,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
511,50.9999905885946,1717776618.36603,484298.690482705,4976975.97232192,-1.12952486671042,484298.632818756,4976975.95437229,-1.12620010031505,484298.6393909,4976975.9693472,-1.12663125348726,1,accepted,0.0511783307279755,0.165791825230013,0.540323091301911,3,5,130,66.019,55.634,10.186,0.075,9.06964,7.78604493760932,-0.182600263780234,-10.2849682457841,8.22788869259982,32.7536045624808,3116.8304878198,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
512,51.0995812617897,1717776618.45733,484299.228467075,4976974.87994024,-1.12794714122635,484299.161270707,4976974.86741072,-1.12478573403969,484299.164150777,4976974.88618821,-1.12417335650963,1,accepted,0.064619062519186,0.216221937058817,0.527123473538525,3,6,121,65.705,54.791,10.72,0.069,9.06964,7.81807539599522,-0.0394087863281551,-2.37115593250875,8.08850544425588,30.4303772780842,2884.41986167503,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
513,51.1991724551682,1717776618.54862,484299.769143161,4976973.7867061,-1.12654456632952,484299.689064418,4976973.78525377,-1.12264567458278,484299.693360642,4976973.79805258,-1.12228644832612,1,accepted,0.0766272319970813,0.243972190263431,0.506105181304418,3,5,123,63.68,54.018,9.464,0.069,9.06964,7.54459287643177,0.0298553265308737,-6.09424933121751,7.59839379324702,25.4200022209258,2793.28733705256,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
514,51.2990640544623,1717776618.64019,484300.313819318,4976972.69014644,-1.12548353243035,484300.222321762,4976972.69424776,-1.12105389276675,484300.233840747,4976972.70250294,-1.12060719842427,1,accepted,0.0809274677744391,0.279393358044086,0.511671827394152,3,5,118,63.776,53.672,9.895,0.086,9.06964,7.64697538317803,0.172576494688198,-4.37503932863636,7.33619285815078,18.2684767296949,2705.76469304694,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
515,51.4007047704515,1717776618.73336,484300.870484087,4976971.57478392,-1.12468249228532,484300.775015968,4976971.58118638,-1.11987981081178,484300.796240271,4976971.59237311,-1.11933622482045,1,accepted,0.0762989119646095,0.306318561885138,0.479755280922054,3,5,121,63.158,53.709,9.266,0.073,9.06964,7.3535809616614,0.321349048513499,-0.551418114836957,6.82973190049399,12.494620471207,2350.27091365135,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
516,51.4989000516661,1717776618.82337,484301.409136137,4976970.49734533,-1.12448203139707,484301.321791641,4976970.50801753,-1.11908678420088,484301.343366487,4976970.51265284,-1.11858304830755,1,accepted,0.0675275239986467,0.337986834448359,0.506973217372062,3,5,120,65.752,56.439,9.13,0.075,9.06964,7.7894848577501,0.284005756540927,3.8437019884721,7.31628488815518,10.6266166926732,2517.62454567271,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
517,51.5993615118791,1717776618.91546,484301.960206405,4976969.39349378,-1.12455339018142,484301.881578462,4976969.40333385,-1.11861612001935,484301.900045579,4976969.39754436,-1.11803582755223,1,accepted,0.0602970330721764,0.373428831364674,0.521720987728949,3,5,125,63.253,53.504,9.551,0.068,9.06964,8.22425011877133,0.250127642042924,-3.12204054619317,7.60136413568866,1.80883759520851,2691.7085470251,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
518,51.6993995428014,1717776619.00716,484302.508588149,4976968.29245559,-1.12437552538912,484302.437386261,4976968.29385782,-1.11825369685678,484302.453806635,4976968.29094699,-1.11796720457847,1,accepted,0.0548022819701648,0.367169736215884,0.543534884660157,3,5,124,65.628,55.504,9.935,0.067,9.06964,8.51423586011237,0.352740265848179,-5.17864614351801,7.82950634939857,3.53820467123694,2812.79730712156,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
519,51.799676337906,1717776619.09908,484303.058509705,4976967.18714211,-1.12428405963987,484302.992545647,4976967.18541859,-1.11819434416072,484302.998037719,4976967.16749751,-1.11785708210032,1,accepted,0.0635827905965872,0.368238688041323,0.528692396203034,3,5,125,69.316,58.396,10.711,0.071,9.06964,8.3926984622088,0.238298496165906,-3.83483466408396,7.78784576391825,2.10680119056015,2795.47788081174,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
520,51.8998269885352,1717776619.19089,484303.608943493,4976966.08366101,-1.1243850865624,484303.538019086,4976966.06282844,-1.11828308460475,484303.546279355,4976966.02961391,-1.11786946604585,1,accepted,0.0827519395578759,0.373317556507226,0.568525102358891,3,6,117,65.068,54.936,9.943,0.071,9.06964,9.18797370132517,0.110605497474051,-9.49706966759614,8.70324401780624,0.457018293761767,3150.28821880568,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
521,51.9993185667919,1717776619.28209,484304.155831684,4976964.98684506,-1.12490549578442,484304.083774423,4976964.93011145,-1.11833124700015,484304.088708799,4976964.93039225,-1.11755546283987,1,accepted,0.0877063361508272,0.421125867004596,0.558847517810647,3,4,116,68.006,58.917,8.897,0.069,9.06964,9.29161479485693,0.197625124593589,-18.0059640504676,8.53240552961734,-9.49939376244095,3146.79521838658,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
522,52.0997339907736,1717776619.37414,484304.708552367,4976963.88015955,-1.12621834874045,484304.631790994,4976963.81870421,-1.11814743131152,484304.627499218,4976963.83266173,-1.1177405111865,1,accepted,0.0939449631970907,0.485744311238482,0.534679523261834,3,5,116,67.443,57.875,9.367,0.072,9.06964,9.10080378572003,0.319690629449593,-12.7939946600349,8.08850048821403,-10.5390811595701,2889.19822761488,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
523,52.1994510685359,1717776619.46554,484305.257491103,4976962.78057693,-1.12705072947978,484305.168316455,4976962.72773902,-1.11869452804184,484305.168442228,4976962.74461886,-1.11824050839853,1,accepted,0.0960348094429403,0.504788484533126,0.526390725417506,3,5,107,68.022,58.682,9.151,0.07,9.06964,9.07830543240151,0.3209051786639,-7.00249568237687,7.88382117587633,-10.8596473471294,2896.67716962499,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
524,52.2999668879145,1717776619.55768,484305.808463972,4976961.67078023,-1.12843474976599,484305.712527347,4976961.63136943,-1.11945725517661,484305.706529482,4976961.66463345,-1.12008423926774,1,accepted,0.102119650765489,0.478449008328964,0.510894088490213,3,5,107,66.535,57.476,8.87,0.068,9.06964,8.60421898816207,0.339365217734829,-4.47400830603723,7.27686986549966,-4.86542526584041,2649.82352084786,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
525,52.3997091945718,1717776619.64912,484306.353677812,4976960.56861181,-1.13007666405883,484306.243642516,4976960.5583183,-1.12134115887251,484306.23682343,4976960.62751347,-1.12183358674103,1,accepted,0.130860047132285,0.472293540509955,0.567547327595835,3,6,95,69.962,59.459,10.299,0.077,9.06964,9.61559620842884,0.619784802979017,-0.91005805370431,7.74209112405863,-7.71897879604814,2545.07919843185,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
526,52.4994873938839,1717776619.74058,484306.897439643,4976959.46593225,-1.13057904385588,484306.77258194,4976959.52179569,-1.12314228287953,484306.777318199,4976959.54597019,-1.1237385980994,1,accepted,0.144344146180196,0.391928671834625,0.571272467119233,3,4,94,63.544,55.552,7.786,0.079,9.06964,9.81128740997288,0.654427208498904,1.07258561360586,7.7673751086227,-6.40067737977131,2572.05361049071,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
527,52.5993906973047,1717776619.83216,484307.44023264,4976958.3606635,-1.13268878532973,484307.312110556,4976958.43654825,-1.12497611516767,484307.318839386,4976958.43148615,-1.12550940337344,1,accepted,0.140542415618289,0.411348285607296,0.583302779764155,3,5,92,64.576,55.906,8.48,0.069,9.06964,9.85770469973983,0.658097922807506,-9.4305718845219,7.90693928382217,-9.95965500714499,2927.24426284996,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
528,52.7003026363453,1717776619.92466,484307.986853023,4976957.24349211,-1.13426160414648,484307.856814672,4976957.31069019,-1.12707851433,484307.910610806,4976957.26490074,-1.1315666546338,1,accepted,0.0791909414005785,0.154409233077733,0.52229232210839,3,9,91,67.145,56.561,10.391,0.07,9.06964,8.99163733026151,0.382138370202346,-9.32713024077228,7.35709600785679,-2.00904968803308,2658.30228903789,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
529,52.7991679137839,1717776620.01529,484308.521599095,4976956.14843406,-1.13650477791868,484308.431555359,4976956.16498392,-1.1336970995233,484308.466028363,4976956.14710227,-1.13437900325922,1,accepted,0.0555866877360947,0.12179791618254,0.54648883955903,3,5,89,65.393,56.656,8.531,0.083,9.06964,9.66677130956125,0.394821931603559,-10.2910883045482,7.85531959114799,-10.7670519554802,2606.29855455109,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
530,52.8991159529773,1717776620.10691,484309.059741088,4976955.04062051,-1.13936478619338,484308.989735363,4976955.03635776,-1.1370871966838,484309.005608618,4976955.03364716,-1.13822958589667,1,accepted,0.0545797763035304,0.0650421859033796,0.510089607744119,3,5,98,60.527,51.932,8.413,0.067,9.06964,9.11367801633468,0.293140985479453,-7.38764775174664,7.27417214419037,-11.8828793074207,2068.53536464047,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
531,52.9993924879902,1717776620.19883,484309.59673463,4976953.92812725,-1.14238645903549,484309.526782113,4976953.91699833,-1.14114109896945,484309.545529649,4976953.91528888,-1.14107628004762,1,accepted,0.0527899019048855,0.0750677264116476,0.547542149494916,3,5,104,66.093,56.494,9.387,0.077,9.06964,9.61093511681666,0.00758827509462012,-24.8175418821416,7.98495142407554,-17.940538421632,2391.61218916673,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
532,53.0989449277052,1717776620.29009,484310.126379547,4976952.82321518,-1.14561988041585,484310.060386855,4976952.80550494,-1.14433734930968,484310.085643705,4976952.76994233,-1.14589575111898,1,accepted,0.0670627019138157,-0.0158062269810791,0.659288619626082,3,5,111,64.335,54.569,9.53,0.106,9.06964,10.8693888798762,0.0791798333759677,-27.20083871552,8.69844151264554,-29.2723901519073,2267.73831260144,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
533,53.1994812943283,1717776620.38224,484310.65699697,4976951.70572727,-1.14946292814623,484310.600966895,4976951.64567397,-1.14936047258189,484310.609909152,4976951.63044986,-1.14940241047744,1,accepted,0.0887916187323629,0.0034674070079814,0.649158631338344,3,3,116,60.251,51.996,8.066,0.067,9.06964,11.0271932939722,0.0106991773689797,-27.4116169143068,8.92985871574325,-32.8197048228988,2326.3952147958,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
534,53.2992449285051,1717776620.47369,484311.179719079,4976950.59587832,-1.15352400285617,484311.117984277,4976950.51238955,-1.15295821716364,484311.136431407,4976950.51520796,-1.1520329149563,1,accepted,0.091550689341038,0.085433043545485,0.552330161870343,3,5,114,63.757,54.407,9.159,0.073,9.06964,10.9985999880535,-0.0549731805635218,-33.0587668975826,8.84642966772065,-34.1792935355333,2550.22234485685,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
535,53.3994127451866,1717776620.56552,484311.6993257,4976949.47902322,-1.15716371261453,484311.643948442,4976949.39312207,-1.15592575910103,484311.648728192,4976949.40427843,-1.15529669987237,1,accepted,0.0902601350939203,0.106971950422842,0.562852207090337,3,5,119,66.975,57.559,9.225,0.072,9.06964,11.5882357960484,-0.144405183541957,-47.0277995199439,9.44174911383514,-43.8903722879767,2973.94316933759,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
536,53.4992887389787,1717776620.65707,484312.211952816,4976948.36308452,-1.16066706665621,484312.15032801,4976948.28460749,-1.15907047013574,484312.154304439,4976948.27845323,-1.15935245158103,1,accepted,0.102400153372475,0.0753218954917785,0.485820041859744,3,4,120,66.524,56.978,9.354,0.071,9.06964,10.7505004323711,-0.176292740851694,-39.9908690080208,8.79156052338386,-37.4620436927528,2935.03434517386,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
537,53.5991842396484,1717776620.74864,484312.720468658,4976947.24442054,-1.16456986795004,484312.65095347,4976947.15793231,-1.16309605787157,484312.672724466,4976947.19847021,-1.16063273534638,1,accepted,0.0662641755283516,0.225581081573091,0.519375765826097,3,6,109,64.576,54.778,9.564,0.068,9.06964,9.40435753665752,-0.178919740118989,-11.1812295008221,7.94930991141757,-18.1973641359218,2984.16582856665,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
538,53.6991437228767,1717776620.84027,484313.224826551,4976946.1234869,-1.16774163287888,484313.168983328,4976946.07687697,-1.16420127866722,484313.170666726,4976946.07741805,-1.16384785381363,1,accepted,0.0711029212265535,0.223097106795386,0.521884699445635,3,4,111,69.008,60.301,8.492,0.098,9.06964,9.22013805840728,-0.2431875282259,-17.3168261537805,7.83816496691368,-20.373459842766,2976.8238070507,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
539,53.800014047245,1717776620.93273,484313.730129003,4976944.9906546,-1.17149669184935,484313.667692364,4976944.9421375,-1.16732495402941,484313.662587948,4976944.9462759,-1.16741234035849,1,accepted,0.0808162275813188,0.234016102474228,0.529607435339539,3,4,110,70.73,61.725,8.811,0.068,9.06964,9.34622565422278,-0.220385987874606,-23.6585474769684,7.8489985417679,-23.5954628023893,3120.49477337412,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
540,53.9001836845685,1717776621.02456,484314.229411516,4976943.86511393,-1.17568275414327,484314.152939236,4976943.81682406,-1.17108962423377,484314.140829406,4976943.79268377,-1.17138841995723,1,accepted,0.114424291356704,0.24604722467894,0.548969167634384,3,5,110,65.78,57.052,8.542,0.069,9.06964,9.66830367100498,-0.258213646636286,-53.937531865183,7.8900221214678,-30.5495938867967,3190.77611412182,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
541,54.0006779163359,1717776621.11668,484314.725656911,4976942.73417442,-1.17938023024122,484314.6284316,4976942.65841556,-1.17506374511482,484314.632786335,4976942.67820447,-1.17499879428597,1,accepted,0.108432371468602,0.251037788442828,0.587455210975487,3,5,111,76.1,65.596,10.315,0.067,9.06964,10.3078746058632,-0.470934355766244,-80.9076276126274,8.70771003278229,-40.3724152366797,3978.16965588972,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
542,54.0994641258971,1717776621.20723,484315.2095965,4976941.62090712,-1.183269677602,484315.107736823,4976941.55970855,-1.17847971989733,484315.136833526,4976941.55994952,-1.17757561947473,1,accepted,0.0949224911848254,0.326245498994531,0.560628205391017,3,5,103,78.116,68.391,9.53,0.069,9.06964,9.26114872258139,-0.3400013162248,-42.2618468754439,7.77660674057588,-14.6263459443545,4231.44846987734,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
543,54.2023941164525,1717776621.30159,484315.708573199,4976940.45816411,-1.18676182540954,484315.627320215,4976940.39471359,-1.18110155516969,484315.631651137,4976940.38791494,-1.1813864097897,1,accepted,0.104172691017151,0.307988628145684,0.496582798180428,3,4,109,71.054,62.808,8.051,0.076,9.06964,8.68814306273332,-0.118168945500789,-24.1772309404031,7.05575525919681,-8.21492909382517,3975.53357290538,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
544,54.302610830374,1717776621.39345,484316.189662956,4976939.32468781,-1.19023113301973,484316.104223832,4976939.25245906,-1.18482659226131,484316.111137701,4976939.2611547,-1.18467031596493,1,accepted,0.101008279339063,0.318611347884259,0.508950505242617,3,5,111,67.324,58.247,8.876,0.082,9.06964,8.99530899132711,-0.0344547680414484,6.44937029217412,7.57082146404373,-0.260471573586713,3895.00807040684,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
545,54.403216121298,1717776621.48567,484316.668435241,4976938.18516773,-1.19368452059954,484316.582392835,4976938.11976718,-1.1882049732395,484316.583943661,4976938.13652139,-1.18871917448676,1,accepted,0.0974950936428407,0.284493376083824,0.510846940752861,3,4,106,65.491,57.531,7.774,0.07,9.06964,9.09857542068967,0.0874797526782455,17.6075855133499,7.60926096765118,-0.665317879315427,3929.98940973148,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
546,54.502645537638,1717776621.57682,484317.137576604,4976937.05810167,-1.19741213930084,484317.045665172,4976937.00618326,-1.19223414939039,484317.05515725,4976937.01811436,-1.19233441732059,1,accepted,0.0916075045034915,0.290932039009061,0.529381440954023,3,5,109,62.672,53.684,8.8,0.069,9.06964,9.61297855035445,-0.0262205357233034,29.2558445272132,8.37058311271199,3.95258450094977,4114.93595839881,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
547,54.6030271496985,1717776621.66883,484317.607047319,4976935.91770416,-1.20100362198637,484317.517440712,4976935.87471202,-1.19586138505103,484317.514731179,4976935.90927227,-1.19604520253589,1,accepted,0.0927004131191579,0.284096507568242,0.548619070347047,3,5,112,70.999,61.85,8.954,0.071,9.06964,9.29690492431941,-0.149021721164204,43.0871007715801,8.17032787216563,1.58676934280249,4014.1192602102,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
548,54.7027861022247,1717776621.76028,484318.071048552,4976934.78287062,-1.20460455950722,484317.969178777,4976934.77281182,-1.19954359297359,484318.006383864,4976934.79144576,-1.20018958468245,1,accepted,0.0652307821836669,0.252959424115878,0.54312812646517,3,6,111,65.181,54.823,10.155,0.077,9.06964,9.30552103087234,-0.0422529893687426,61.6310287120896,8.32243433739717,5.16363232547915,3999.59325897722,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
549,54.8040400618532,1717776621.8531,484318.537967993,4976933.62920148,-1.20834474298733,484318.463470665,4976933.6363308,-1.20385584465043,484318.462277545,4976933.66467635,-1.20259668781855,1,accepted,0.0835913305711434,0.329339301579444,0.511621219211411,3,5,110,72.934,62.928,9.752,0.093,9.06964,8.630050079888,-0.136669333347291,53.6880667522439,7.79722945770073,5.89465341044507,3644.64372677787,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
550,54.902470726058,1717776621.94333,484318.988193901,4976932.50687049,-1.2119247225142,484318.903922422,4976932.53925298,-1.20621983395097,484318.909459315,4976932.54868688,-1.20564823006218,1,accepted,0.0891501288894854,0.359616527646451,0.538796104247435,3,5,108,69.615,59.979,9.403,0.088,9.06964,9.06126902070933,-0.298740173150721,61.7238399119502,8.42929579687537,5.34821148764611,3710.82209346209,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
551,55.0023248721471,1717776622.03486,484319.441764049,4976931.36631029,-1.21608026248636,484319.354383314,4976931.4051966,-1.20935506650624,484319.377124847,4976931.40600521,-1.21000875417447,1,accepted,0.0758545530432821,0.347871801549608,0.493651863155341,3,6,113,69.9,59.06,10.349,0.36,9.41402,9.07490457471576,-0.234537071265034,71.3580021639319,8.27715314261809,5.26796815566793,3493.77312905367,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
552,55.1025969856011,1717776622.12678,484319.892169471,4976930.21902778,-1.21978516284037,484319.818441321,4976930.25683681,-1.21369120038612,484319.835110797,4976930.24975318,-1.21333028538018,1,accepted,0.0648054182683301,0.369837235742987,0.486775134495874,3,5,110,69.529,59.529,9.795,0.081,9.41402,8.8430601457527,-0.247043747787277,68.8683794785888,7.98819284204477,10.0493966358697,3161.68777502341,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
553,55.2023783060136,1717776622.21824,484320.335881504,4976929.07490784,-1.22348920926379,484320.270042011,4976929.10345382,-1.21694060884734,484320.27616734,4976929.09057573,-1.21666665676837,1,accepted,0.061735435048968,0.390903463493961,0.457216297763217,3,5,119,69.164,59.563,9.397,0.076,9.41402,8.51229799570903,-0.0156929291941836,68.7994844316543,7.23772003973076,6.61517405543411,3119.01139748534,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
554,55.303396882652,1717776622.31084,484320.780165401,4976927.91495471,-1.2272776062948,484320.712510199,4976927.92882122,-1.22031276905009,484320.715417391,4976927.92180799,-1.21959410873766,1,accepted,0.0651096943262708,0.440231981923406,0.474058471324228,3,5,115,65.692,56.334,9.164,0.072,9.41402,9.05572969938001,0.12548547255635,90.3304991288991,7.7260502278554,4.72221312740584,3170.71336807109,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
555,55.4037095704115,1717776622.4028,484321.216287947,4976926.76050644,-1.23084035368277,484321.146273211,4976926.76570006,-1.22323014884733,484321.186767819,4976926.74875196,-1.22481169902736,1,accepted,0.0317742936023776,0.34541646789703,0.459695632780896,3,7,107,67.926,57.949,9.789,0.068,9.41402,9.65060729877896,0.279119175781818,91.7699410310627,7.96338505931662,10.5720593840978,3146.07358696928,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
556,55.502330621742,1717776622.4932,484321.640557336,4976925.62364166,-1.23422310207878,484321.60393549,4976925.61004053,-1.22819303577766,484321.592570593,4976925.61850103,-1.22674315727595,1,accepted,0.0482613055045435,0.428569268192858,0.479570801759817,3,5,106,63.756,54.345,9.222,0.068,9.41402,10.5672038704801,0.381975206930094,99.1090858463838,8.955057401101,8.80852330230181,3683.15806324963,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
557,55.6028305755268,1717776622.58533,484322.069905747,4976924.46335798,-1.23803406906247,484322.016874217,4976924.45630332,-1.23032304963318,484322.010225484,4976924.43187004,-1.22963343360614,1,accepted,0.0674775827145457,0.481320956875803,0.458642723433021,3,4,101,67.198,58.556,8.448,0.073,9.41402,10.2721926828457,0.51453302010877,111.456965789658,8.31718822725485,15.7377705867091,2895.08793529941,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
558,55.7025221643023,1717776622.67671,484322.491869368,4976923.31116171,-1.24176023102872,484322.428036855,4976923.27603824,-1.2330601686565,484322.41881505,4976923.25646631,-1.23138344168636,1,accepted,0.0912607240248377,0.594546234213807,0.465644724367134,3,4,98,66.118,58.02,7.887,0.081,9.41402,11.4535190152526,0.499819274763554,122.430048716251,9.80421914827675,23.3483201830404,3258.64251241889,0,10d901c3326ba355f1cceeb0ec824996a54645f65eea8b644a14d69490d91dcc
