frame,start,repetition,order,totalMs,perceptionMs,registrationMs,overheadMs,accepted,reason,rank,iterations,sourceComponents,mapComponents,x,y,psi,positionDifferenceM,yawDifferenceDeg
120,2,12,232,87.784,66.055,21.709,0.0199999999999996,1,accepted,3,8,104,81,484199.342133934,4977468.71786419,-1.10944198920551,0.273429262011006,-0.302886720463031
350,1,12,233,71.834,57.978,13.838,0.0179999999999882,1,accepted,3,6,92,85,484253.513405994,4977184.32287283,-1.50048869217652,0.276825374009838,-0.0173390802822748
260,2,12,234,76.555,62.45,14.086,0.0189999999999966,1,accepted,3,8,82,57,484229.745914492,4977312.00889569,-1.34325727183373,0.210796655863734,-0.345699985780731
350,2,12,235,77.967,61.829,16.121,0.0169999999999995,1,accepted,3,7,92,85,484253.513400358,4977184.32287391,-1.50048899856276,0.276823541978382,-0.0173566349211564
260,3,12,236,78.472,65.373,13.08,0.0189999999999895,1,accepted,3,7,82,57,484229.745907595,4977312.00889249,-1.34325590595235,0.210789908761945,-0.345621726542112
1050,2,12,237,81.151,65.41,15.723,0.0179999999999989,1,accepted,3,8,88,60,484567.751062949,4976643.25617664,0.128000263306228,0.315153040535861,-0.174307976139793
260,1,12,238,67.345,55.923,11.379,0.0429999999999975,1,accepted,3,6,82,57,484229.745904705,4977312.00888434,-1.34325585920898,0.210781690787584,-0.345619048344313
550,1,12,239,83.086,67.847,15.222,0.0169999999999906,1,accepted,3,6,97,72,484318.963467551,4976932.61288377,-1.20165136270671,0.0991958565882764,0.446099322044919
900,2,12,240,91.313,76.08,15.215,0.0180000000000042,1,accepted,3,7,94,64,484396.943437749,4976621.57082473,0.0816785012024783,0.372025793942765,0.739509030242552
550,2,12,241,85.904,68.899,16.986,0.0189999999999948,1,accepted,3,7,97,72,484318.963452939,4976932.6128778,-1.20165116555198,0.0991931485191926,0.446110618179081
120,3,12,242,87.011,68.365,18.622,0.0240000000000151,1,accepted,3,7,104,81,484199.299781229,4977468.70877656,-1.10671518479332,0.239446809598065,-0.146652336086767
700,2,12,243,79.59,66.616,12.954,0.0199999999999889,1,accepted,3,7,86,57,484338.416346514,4976756.31468095,-1.684209439972,0.144207008372831,0.0794456007554339
1050,3,12,244,79.702,65.551,14.133,0.0179999999999971,1,accepted,3,7,88,60,484567.751059248,4976643.25616069,0.128001545817001,0.315151989027784,-0.174234493685339
900,1,12,245,93.31,77.984,15.307,0.019000000000009,1,accepted,3,7,94,64,484396.94345131,4976621.57081372,0.0816793185819688,0.372039482852971,0.739555862637615
120,1,12,246,78.943,60.765,18.159,0.0189999999999948,1,accepted,3,8,104,81,484199.299792639,4977468.70878437,-1.1067148870627,0.239459868377493,-0.146635277378864
550,3,12,247,82.118,69.662,12.438,0.01799999999999,1,accepted,3,5,97,72,484318.963452627,4976932.61287761,-1.20165124874851,0.0991930287240532,0.446105851368959
1050,1,12,248,81.847,66.158,15.671,0.018000000000006,1,accepted,3,8,88,60,484567.751058829,4976643.25615888,0.128001691396435,0.315151868655589,-0.174226152598185
350,3,12,249,73.039,59.071,13.949,0.0190000000000037,1,accepted,3,6,92,85,484253.513400443,4977184.32287184,-1.50048901351725,0.276821775887118,-0.0173574917498781
900,3,12,250,85.704,72.22,13.468,0.0159999999999947,1,accepted,3,6,94,64,484396.943446546,4976621.57080737,0.0816790516049394,0.372034793567822,0.739540565980606
700,1,12,251,79.243,66.948,12.272,0.0230000000000015,1,accepted,3,6,86,57,484338.416353589,4976756.31467991,-1.68420922486605,0.144208480908875,0.0794579254189081
700,3,12,252,75.65,64.863,10.763,0.023999999999992,1,accepted,3,5,86,57,484338.416344518,4976756.31468122,-1.68420950071304,0.144206564758083,0.0794421205501747
900,3,13,253,97.745,83.109,14.614,0.0219999999999949,1,accepted,3,6,94,64,484396.943446546,4976621.57080737,0.0816790516049394,0.372034793567822,0.739540565980606
700,1,13,254,79.884,68.372,11.493,0.0190000000000001,1,accepted,3,6,86,57,484338.416353589,4976756.31467991,-1.68420922486605,0.144208480908875,0.0794579254189081
260,1,13,255,66.804,55.317,11.47,0.017000000000003,1,accepted,3,6,82,57,484229.745904705,4977312.00888434,-1.34325585920898,0.210781690787584,-0.345619048344313
120,2,13,256,81.836,59.634,22.18,0.0220000000000127,1,accepted,3,8,104,81,484199.342133934,4977468.71786419,-1.10944198920551,0.273429262011006,-0.302886720463031
260,2,13,257,75.733,61.557,14.157,0.0189999999999877,1,accepted,3,8,82,57,484229.745914492,4977312.00889569,-1.34325727183373,0.210796655863734,-0.345699985780731
700,2,13,258,83.146,69.99,13.137,0.0190000000000072,1,accepted,3,7,86,57,484338.416346514,4976756.31468095,-1.684209439972,0.144207008372831,0.0794456007554339
120,3,13,259,77.864,60.739,17.108,0.0169999999999995,1,accepted,3,7,104,81,484199.299781229,4977468.70877656,-1.10671518479332,0.239446809598065,-0.146652336086767
350,2,13,260,72.679,57.367,15.292,0.0199999999999836,1,accepted,3,7,92,85,484253.513400358,4977184.32287391,-1.50048899856276,0.276823541978382,-0.0173566349211564
120,1,13,261,82.424,62.42,19.985,0.0189999999999912,1,accepted,3,8,104,81,484199.299792639,4977468.70878437,-1.1067148870627,0.239459868377493,-0.146635277378864
900,2,13,262,87.861,72.904,14.933,0.0239999999999938,1,accepted,3,7,94,64,484396.943437749,4976621.57082473,0.0816785012024783,0.372025793942765,0.739509030242552
350,1,13,263,73.475,59.332,14.118,0.0249999999999932,1,accepted,3,6,92,85,484253.513405994,4977184.32287283,-1.50048869217652,0.276825374009838,-0.0173390802822748
550,2,13,264,87.511,71.744,15.747,0.0200000000000102,1,accepted,3,7,97,72,484318.963452939,4976932.6128778,-1.20165116555198,0.0991931485191926,0.446110618179081
260,3,13,265,70.261,57.349,12.895,0.0170000000000137,1,accepted,3,7,82,57,484229.745907595,4977312.00889249,-1.34325590595235,0.210789908761945,-0.345621726542112
350,3,13,266,72.371,58.57,13.783,0.0180000000000096,1,accepted,3,6,92,85,484253.513400443,4977184.32287184,-1.50048901351725,0.276821775887118,-0.0173574917498781
550,3,13,267,82.404,69.986,12.399,0.0190000000000055,1,accepted,3,5,97,72,484318.963452627,4976932.61287761,-1.20165124874851,0.0991930287240532,0.446105851368959
700,3,13,268,75.351,64.746,10.587,0.0180000000000042,1,accepted,3,5,86,57,484338.416344518,4976756.31468122,-1.68420950071304,0.144206564758083,0.0794421205501747
1050,3,13,269,76.85,62.686,14.146,0.0180000000000007,1,accepted,3,7,88,60,484567.751059248,4976643.25616069,0.128001545817001,0.315151989027784,-0.174234493685339
1050,2,13,270,76.443,61.051,15.374,0.0179999999999954,1,accepted,3,8,88,60,484567.751062949,4976643.25617664,0.128000263306228,0.315153040535861,-0.174307976139793
900,1,13,271,85.156,69.724,15.413,0.0190000000000019,1,accepted,3,7,94,64,484396.94345131,4976621.57081372,0.0816793185819688,0.372039482852971,0.739555862637615
550,1,13,272,83.703,69.557,14.127,0.0190000000000143,1,accepted,3,6,97,72,484318.963467551,4976932.61288377,-1.20165136270671,0.0991958565882764,0.446099322044919
1050,1,13,273,79.375,63.558,15.799,0.0179999999999918,1,accepted,3,8,88,60,484567.751058829,4976643.25615888,0.128001691396435,0.315151868655589,-0.174226152598185
120,3,14,274,83.175,66.005,17.151,0.0190000000000019,1,accepted,3,7,104,81,484199.299781229,4977468.70877656,-1.10671518479332,0.239446809598065,-0.146652336086767
700,1,14,275,82.323,70.776,11.528,0.0189999999999824,1,accepted,3,6,86,57,484338.416353589,4976756.31467991,-1.68420922486605,0.144208480908875,0.0794579254189081
350,3,14,276,71.989,58.426,13.544,0.0190000000000019,1,accepted,3,6,92,85,484253.513400443,4977184.32287184,-1.50048901351725,0.276821775887118,-0.0173574917498781
1050,3,14,277,78.969,64.661,14.292,0.0159999999999929,1,accepted,3,7,88,60,484567.751059248,4976643.25616069,0.128001545817001,0.315151989027784,-0.174234493685339
700,3,14,278,74.067,63.559,10.49,0.01799999999999,1,accepted,3,5,86,57,484338.416344518,4976756.31468122,-1.68420950071304,0.144206564758083,0.0794421205501747
900,2,14,279,86.629,70.657,15.955,0.0169999999999941,1,accepted,3,7,94,64,484396.943437749,4976621.57082473,0.0816785012024783,0.372025793942765,0.739509030242552
350,2,14,280,72.572,57.342,15.212,0.0180000000000042,1,accepted,3,7,92,85,484253.513400358,4977184.32287391,-1.50048899856276,0.276823541978382,-0.0173566349211564
550,2,14,281,84.925,68.945,15.962,0.01799999999999,1,accepted,3,7,97,72,484318.963452939,4976932.6128778,-1.20165116555198,0.0991931485191926,0.446110618179081
900,1,14,282,87.276,72.237,15.019,0.0200000000000156,1,accepted,3,7,94,64,484396.94345131,4976621.57081372,0.0816793185819688,0.372039482852971,0.739555862637615
550,1,14,283,87.559,73.138,14.402,0.0190000000000072,1,accepted,3,6,97,72,484318.963467551,4976932.61288377,-1.20165136270671,0.0991958565882764,0.446099322044919
260,2,14,284,73.73,58.932,14.778,0.0200000000000102,1,accepted,3,8,82,57,484229.745914492,4977312.00889569,-1.34325727183373,0.210796655863734,-0.345699985780731
120,2,14,285,79.384,60.098,19.268,0.0180000000000007,1,accepted,3,8,104,81,484199.342133934,4977468.71786419,-1.10944198920551,0.273429262011006,-0.302886720463031
900,3,14,286,85.655,72.393,13.244,0.0180000000000007,1,accepted,3,6,94,64,484396.943446546,4976621.57080737,0.0816790516049394,0.372034793567822,0.739540565980606
1050,1,14,287,77.906,62.076,15.813,0.0170000000000048,1,accepted,3,8,88,60,484567.751058829,4976643.25615888,0.128001691396435,0.315151868655589,-0.174226152598185
120,1,14,288,78.481,60.387,18.077,0.0169999999999959,1,accepted,3,8,104,81,484199.299792639,4977468.70878437,-1.1067148870627,0.239459868377493,-0.146635277378864
1050,2,14,289,82.095,65.432,16.638,0.024999999999995,1,accepted,3,8,88,60,484567.751062949,4976643.25617664,0.128000263306228,0.315153040535861,-0.174307976139793
550,3,14,290,87.45,73.018,14.406,0.0260000000000016,1,accepted,3,5,97,72,484318.963452627,4976932.61287761,-1.20165124874851,0.0991930287240532,0.446105851368959
260,3,14,291,91.282,78.273,12.988,0.0210000000000008,1,accepted,3,7,82,57,484229.745907595,4977312.00889249,-1.34325590595235,0.210789908761945,-0.345621726542112
350,1,14,292,74.55,60.763,13.77,0.0170000000000137,1,accepted,3,6,92,85,484253.513405994,4977184.32287283,-1.50048869217652,0.276825374009838,-0.0173390802822748
700,2,14,293,83.478,68.587,14.866,0.0250000000000039,1,accepted,3,7,86,57,484338.416346514,4976756.31468095,-1.684209439972,0.144207008372831,0.0794456007554339
260,1,14,294,67.879,56.188,11.674,0.0169999999999888,1,accepted,3,6,82,57,484229.745904705,4977312.00888434,-1.34325585920898,0.210781690787584,-0.345619048344313
120,1,15,295,82.673,61.083,21.571,0.0190000000000019,1,accepted,3,8,104,81,484199.299792639,4977468.70878437,-1.1067148870627,0.239459868377493,-0.146635277378864
120,3,15,296,78.145,58.713,19.414,0.0180000000000078,1,accepted,3,7,104,81,484199.299781229,4977468.70877656,-1.10671518479332,0.239446809598065,-0.146652336086767
1050,1,15,297,82.482,65.42,17.045,0.0169999999999959,1,accepted,3,8,88,60,484567.751058829,4976643.25615888,0.128001691396435,0.315151868655589,-0.174226152598185
260,1,15,298,72.348,60.922,11.406,0.0200000000000031,1,accepted,3,6,82,57,484229.745904705,4977312.00888434,-1.34325585920898,0.210781690787584,-0.345619048344313
700,3,15,299,77.81,67.326,10.465,0.019000000000009,1,accepted,3,5,86,57,484338.416344518,4976756.31468122,-1.68420950071304,0.144206564758083,0.0794421205501747
1050,3,15,300,84.686,70.608,14.059,0.0189999999999877,1,accepted,3,7,88,60,484567.751059248,4976643.25616069,0.128001545817001,0.315151989027784,-0.174234493685339
1050,2,15,301,83.848,67.787,16.042,0.0189999999999912,1,accepted,3,8,88,60,484567.751062949,4976643.25617664,0.128000263306228,0.315153040535861,-0.174307976139793
260,3,15,302,75.039,62.227,12.794,0.0180000000000042,1,accepted,3,7,82,57,484229.745907595,4977312.00889249,-1.34325590595235,0.210789908761945,-0.345621726542112
700,2,15,303,82.19,69.125,13.047,0.0179999999999989,1,accepted,3,7,86,57,484338.416346514,4976756.31468095,-1.684209439972,0.144207008372831,0.0794456007554339
260,2,15,304,78.634,64.544,14.073,0.0169999999999888,1,accepted,3,8,82,57,484229.745914492,4977312.00889569,-1.34325727183373,0.210796655863734,-0.345699985780731
900,1,15,305,93.131,78.077,15.035,0.0190000000000019,1,accepted,3,7,94,64,484396.94345131,4976621.57081372,0.0816793185819688,0.372039482852971,0.739555862637615
900,2,15,306,91.43,76.28,15.133,0.0169999999999906,1,accepted,3,7,94,64,484396.943437749,4976621.57082473,0.0816785012024783,0.372025793942765,0.739509030242552
550,1,15,307,81.87,67.543,14.308,0.0189999999999984,1,accepted,3,6,97,72,484318.963467551,4976932.61288377,-1.20165136270671,0.0991958565882764,0.446099322044919
550,2,15,308,83.861,67.962,15.882,0.0170000000000154,1,accepted,3,7,97,72,484318.963452939,4976932.6128778,-1.20165116555198,0.0991931485191926,0.446110618179081
350,1,15,309,77.259,62.886,14.353,0.0200000000000049,1,accepted,3,6,92,85,484253.513405994,4977184.32287283,-1.50048869217652,0.276825374009838,-0.0173390802822748
120,2,15,310,80.594,61.163,19.411,0.0199999999999889,1,accepted,3,8,104,81,484199.342133934,4977468.71786419,-1.10944198920551,0.273429262011006,-0.302886720463031
350,2,15,311,73.109,57.464,15.628,0.0169999999999959,1,accepted,3,7,92,85,484253.513400358,4977184.32287391,-1.50048899856276,0.276823541978382,-0.0173566349211564
550,3,15,312,84.155,71.524,12.612,0.0189999999999859,1,accepted,3,5,97,72,484318.963452627,4976932.61287761,-1.20165124874851,0.0991930287240532,0.446105851368959
700,1,15,313,90.049,75.283,14.746,0.0200000000000049,1,accepted,3,6,86,57,484338.416353589,4976756.31467991,-1.68420922486605,0.144208480908875,0.0794579254189081
900,3,15,314,88.422,74.633,13.77,0.0189999999999877,1,accepted,3,6,94,64,484396.943446546,4976621.57080737,0.0816790516049394,0.372034793567822,0.739540565980606
350,3,15,315,70.628,56.567,14.044,0.0170000000000012,1,accepted,3,6,92,85,484253.513400443,4977184.32287184,-1.50048901351725,0.276821775887118,-0.0173574917498781
1050,1,16,316,79.79,63.769,16.003,0.0180000000000007,1,accepted,3,8,88,60,484567.751058829,4976643.25615888,0.128001691396435,0.315151868655589,-0.174226152598185
260,2,16,317,74.59,60.194,14.378,0.0180000000000078,1,accepted,3,8,82,57,484229.745914492,4977312.00889569,-1.34325727183373,0.210796655863734,-0.345699985780731
1050,3,16,318,78.649,64.092,14.537,0.0200000000000031,1,accepted,3,7,88,60,484567.751059248,4976643.25616069,0.128001545817001,0.315151989027784,-0.174234493685339
550,2,16,319,90.057,73.997,16.039,0.0210000000000008,1,accepted,3,7,97,72,484318.963452939,4976932.6128778,-1.20165116555198,0.0991931485191926,0.446110618179081
700,1,16,320,77.837,65.974,11.833,0.0299999999999994,1,accepted,3,6,86,57,484338.416353589,4976756.31467991,-1.68420922486605,0.144208480908875,0.0794579254189081
1050,2,16,321,78.39,62.252,16.119,0.0189999999999984,1,accepted,3,8,88,60,484567.751062949,4976643.25617664,0.128000263306228,0.315153040535861,-0.174307976139793
120,2,16,322,87.806,69.215,18.572,0.0189999999999912,1,accepted,3,8,104,81,484199.342133934,4977468.71786419,-1.10944198920551,0.273429262011006,-0.302886720463031
550,3,16,323,81.915,69.077,12.819,0.0190000000000072,1,accepted,3,5,97,72,484318.963452627,4976932.61287761,-1.20165124874851,0.0991930287240532,0.446105851368959
900,2,16,324,90.462,75.566,14.878,0.0180000000000149,1,accepted,3,7,94,64,484396.943437749,4976621.57082473,0.0816785012024783,0.372025793942765,0.739509030242552
120,3,16,325,87.87,68.222,19.613,0.0349999999999966,1,accepted,3,7,104,81,484199.299781229,4977468.70877656,-1.10671518479332,0.239446809598065,-0.146652336086767
120,1,16,326,84.7,65.09,19.578,0.0320000000000107,1,accepted,3,8,104,81,484199.299792639,4977468.70878437,-1.1067148870627,0.239459868377493,-0.146635277378864
700,2,16,327,87.281,68.276,18.976,0.0289999999999822,1,accepted,3,7,86,57,484338.416346514,4976756.31468095,-1.684209439972,0.144207008372831,0.0794456007554339
900,1,16,328,97.427,82.505,14.904,0.0180000000000113,1,accepted,3,7,94,64,484396.94345131,4976621.57081372,0.0816793185819688,0.372039482852971,0.739555862637615
700,3,16,329,77.94,67.373,10.549,0.0179999999999936,1,accepted,3,5,86,57,484338.416344518,4976756.31468122,-1.68420950071304,0.144206564758083,0.0794421205501747
260,3,16,330,74.248,61.085,13.144,0.0189999999999895,1,accepted,3,7,82,57,484229.745907595,4977312.00889249,-1.34325590595235,0.210789908761945,-0.345621726542112
350,1,16,331,70.845,56.128,14.697,0.0199999999999996,1,accepted,3,6,92,85,484253.513405994,4977184.32287283,-1.50048869217652,0.276825374009838,-0.0173390802822748
550,1,16,332,84.31,69.859,14.434,0.0169999999999924,1,accepted,3,6,97,72,484318.963467551,4976932.61288377,-1.20165136270671,0.0991958565882764,0.446099322044919
900,3,16,333,92.291,78.83,13.443,0.0179999999999989,1,accepted,3,6,94,64,484396.943446546,4976621.57080737,0.0816790516049394,0.372034793567822,0.739540565980606
350,2,16,334,75.387,60.313,15.057,0.0170000000000066,1,accepted,3,7,92,85,484253.513400358,4977184.32287391,-1.50048899856276,0.276823541978382,-0.0173566349211564
260,1,16,335,71.575,60.215,11.344,0.0160000000000071,1,accepted,3,6,82,57,484229.745904705,4977312.00888434,-1.34325585920898,0.210781690787584,-0.345619048344313
350,3,16,336,76.687,62.479,14.191,0.0170000000000119,1,accepted,3,6,92,85,484253.513400443,4977184.32287184,-1.50048901351725,0.276821775887118,-0.0173574917498781
120,1,17,337,80.328,59.704,20.606,0.0180000000000042,1,accepted,3,8,104,81,484199.299792639,4977468.70878437,-1.1067148870627,0.239459868377493,-0.146635277378864
700,1,17,338,77.209,64.997,12.19,0.0220000000000038,1,accepted,3,6,86,57,484338.416353589,4976756.31467991,-1.68420922486605,0.144208480908875,0.0794579254189081
700,3,17,339,74.235,63.693,10.523,0.0190000000000019,1,accepted,3,5,86,57,484338.416344518,4976756.31468122,-1.68420950071304,0.144206564758083,0.0794421205501747
550,3,17,340,83.551,70.403,13.13,0.0180000000000113,1,accepted,3,5,97,72,484318.963452627,4976932.61287761,-1.20165124874851,0.0991930287240532,0.446105851368959
120,2,17,341,81.884,61.643,20.223,0.0179999999999971,1,accepted,3,8,104,81,484199.342133934,4977468.71786419,-1.10944198920551,0.273429262011006,-0.302886720463031
700,2,17,342,80.237,66.617,13.602,0.0180000000000184,1,accepted,3,7,86,57,484338.416346514,4976756.31468095,-1.684209439972,0.144207008372831,0.0794456007554339
1050,3,17,343,79.016,64.241,14.758,0.0170000000000048,1,accepted,3,7,88,60,484567.751059248,4976643.25616069,0.128001545817001,0.315151989027784,-0.174234493685339
350,1,17,344,70.019,56.221,13.781,0.016999999999987,1,accepted,3,6,92,85,484253.513405994,4977184.32287283,-1.50048869217652,0.276825374009838,-0.0173390802822748
1050,1,17,345,79.465,63.829,15.618,0.0179999999999954,1,accepted,3,8,88,60,484567.751058829,4976643.25615888,0.128001691396435,0.315151868655589,-0.174226152598185
900,2,17,346,88.559,73.624,14.92,0.0150000000000023,1,accepted,3,7,94,64,484396.943437749,4976621.57082473,0.0816785012024783,0.372025793942765,0.739509030242552
900,1,17,347,85.534,69.984,15.533,0.0169999999999835,1,accepted,3,7,94,64,484396.94345131,4976621.57081372,0.0816793185819688,0.372039482852971,0.739555862637615
350,3,17,348,75.744,61.556,14.171,0.017000000000003,1,accepted,3,6,92,85,484253.513400443,4977184.32287184,-1.50048901351725,0.276821775887118,-0.0173574917498781
550,1,17,349,87.939,73.008,14.912,0.0189999999999984,1,accepted,3,6,97,72,484318.963467551,4976932.61288377,-1.20165136270671,0.0991958565882764,0.446099322044919
120,3,17,350,81.267,64.417,16.833,0.0170000000000066,1,accepted,3,7,104,81,484199.299781229,4977468.70877656,-1.10671518479332,0.239446809598065,-0.146652336086767
1050,2,17,351,79.78,64.036,15.725,0.0190000000000001,1,accepted,3,8,88,60,484567.751062949,4976643.25617664,0.128000263306228,0.315153040535861,-0.174307976139793
900,3,17,352,88.094,74.657,13.419,0.0180000000000113,1,accepted,3,6,94,64,484396.943446546,4976621.57080737,0.0816790516049394,0.372034793567822,0.739540565980606
260,3,17,353,71.128,58.335,12.774,0.0189999999999984,1,accepted,3,7,82,57,484229.745907595,4977312.00889249,-1.34325590595235,0.210789908761945,-0.345621726542112
260,2,17,354,72.566,57.791,14.748,0.0269999999999975,1,accepted,3,8,82,57,484229.745914492,4977312.00889569,-1.34325727183373,0.210796655863734,-0.345699985780731
350,2,17,355,76.608,61.389,15.2,0.0189999999999948,1,accepted,3,7,92,85,484253.513400358,4977184.32287391,-1.50048899856276,0.276823541978382,-0.0173566349211564
550,2,17,356,84.402,68.629,15.755,0.0180000000000096,1,accepted,3,7,97,72,484318.963452939,4976932.6128778,-1.20165116555198,0.0991931485191926,0.446110618179081
260,1,17,357,71.931,59.148,12.767,0.016,1,accepted,3,6,82,57,484229.745904705,4977312.00888434,-1.34325585920898,0.210781690787584,-0.345619048344313
260,2,18,358,72.941,55.939,16.983,0.0190000000000019,1,accepted,3,8,82,57,484229.745914492,4977312.00889569,-1.34325727183373,0.210796655863734,-0.345699985780731
700,2,18,359,80.226,67.097,13.111,0.0179999999999918,1,accepted,3,7,86,57,484338.416346514,4976756.31468095,-1.684209439972,0.144207008372831,0.0794456007554339
120,3,18,360,81.181,62.834,18.329,0.0179999999999936,1,accepted,3,7,104,81,484199.299781229,4977468.70877656,-1.10671518479332,0.239446809598065,-0.146652336086767
550,1,18,361,84.459,69.565,14.875,0.0190000000000055,1,accepted,3,6,97,72,484318.963467551,4976932.61288377,-1.20165136270671,0.0991958565882764,0.446099322044919
260,1,18,362,73.133,61.154,11.961,0.0180000000000078,1,accepted,3,6,82,57,484229.745904705,4977312.00888434,-1.34325585920898,0.210781690787584,-0.345619048344313
1050,2,18,363,88.506,72.601,15.887,0.0180000000000025,1,accepted,3,8,88,60,484567.751062949,4976643.25617664,0.128000263306228,0.315153040535861,-0.174307976139793
1050,3,18,364,79.864,64.577,15.267,0.0200000000000067,1,accepted,3,7,88,60,484567.751059248,4976643.25616069,0.128001545817001,0.315151989027784,-0.174234493685339
700,1,18,365,92.405,80.294,12.092,0.0189999999999895,1,accepted,3,6,86,57,484338.416353589,4976756.31467991,-1.68420922486605,0.144208480908875,0.0794579254189081
350,2,18,366,78.119,62.633,15.468,0.0180000000000042,1,accepted,3,7,92,85,484253.513400358,4977184.32287391,-1.50048899856276,0.276823541978382,-0.0173566349211564
260,3,18,367,68.983,56.239,12.726,0.0180000000000078,1,accepted,3,7,82,57,484229.745907595,4977312.00889249,-1.34325590595235,0.210789908761945,-0.345621726542112
350,1,18,368,68.997,55.298,13.676,0.0229999999999979,1,accepted,3,6,92,85,484253.513405994,4977184.32287283,-1.50048869217652,0.276825374009838,-0.0173390802822748
120,1,18,369,83.736,61.919,21.797,0.0199999999999996,1,accepted,3,8,104,81,484199.299792639,4977468.70878437,-1.1067148870627,0.239459868377493,-0.146635277378864
900,1,18,370,87.589,72.342,15.228,0.0190000000000001,1,accepted,3,7,94,64,484396.94345131,4976621.57081372,0.0816793185819688,0.372039482852971,0.739555862637615
120,2,18,371,81.905,61.374,20.512,0.0190000000000055,1,accepted,3,8,104,81,484199.342133934,4977468.71786419,-1.10944198920551,0.273429262011006,-0.302886720463031
900,2,18,372,86.742,71.936,14.789,0.0169999999999977,1,accepted,3,7,94,64,484396.943437749,4976621.57082473,0.0816785012024783,0.372025793942765,0.739509030242552
550,3,18,373,84.212,71.343,12.85,0.0189999999999859,1,accepted,3,5,97,72,484318.963452627,4976932.61287761,-1.20165124874851,0.0991930287240532,0.446105851368959
1050,1,18,374,83.493,67.938,15.538,0.0169999999999924,1,accepted,3,8,88,60,484567.751058829,4976643.25615888,0.128001691396435,0.315151868655589,-0.174226152598185
900,3,18,375,87.799,73.926,13.855,0.018000000000006,1,accepted,3,6,94,64,484396.943446546,4976621.57080737,0.0816790516049394,0.372034793567822,0.739540565980606
350,3,18,376,72.882,58.687,14.178,0.0170000000000012,1,accepted,3,6,92,85,484253.513400443,4977184.32287184,-1.50048901351725,0.276821775887118,-0.0173574917498781
700,3,18,377,79.094,67.887,11.19,0.0169999999999941,1,accepted,3,5,86,57,484338.416344518,4976756.31468122,-1.68420950071304,0.144206564758083,0.0794421205501747
550,2,18,378,86.897,71.196,15.683,0.0180000000000078,1,accepted,3,7,97,72,484318.963452939,4976932.6128778,-1.20165116555198,0.0991931485191926,0.446110618179081
900,3,19,379,84.776,71.187,13.571,0.0180000000000131,1,accepted,3,6,94,64,484396.943446546,4976621.57080737,0.0816790516049394,0.372034793567822,0.739540565980606
120,1,19,380,80.524,62.018,18.487,0.019000000000009,1,accepted,3,8,104,81,484199.299792639,4977468.70878437,-1.1067148870627,0.239459868377493,-0.146635277378864
700,3,19,381,83.144,72.744,10.383,0.0169999999999924,1,accepted,3,5,86,57,484338.416344518,4976756.31468122,-1.68420950071304,0.144206564758083,0.0794421205501747
120,2,19,382,85.535,64.008,21.509,0.0180000000000007,1,accepted,3,8,104,81,484199.342133934,4977468.71786419,-1.10944198920551,0.273429262011006,-0.302886720463031
700,1,19,383,75.271,63.64,11.613,0.0180000000000007,1,accepted,3,6,86,57,484338.416353589,4976756.31467991,-1.68420922486605,0.144208480908875,0.0794579254189081
700,2,19,384,77.495,63.511,13.966,0.0179999999999954,1,accepted,3,7,86,57,484338.416346514,4976756.31468095,-1.684209439972,0.144207008372831,0.0794456007554339
350,2,19,385,75.297,59.02,16.261,0.0159999999999911,1,accepted,3,7,92,85,484253.513400358,4977184.32287391,-1.50048899856276,0.276823541978382,-0.0173566349211564
900,2,19,386,87.582,72.693,14.869,0.019999999999996,1,accepted,3,7,94,64,484396.943437749,4976621.57082473,0.0816785012024783,0.372025793942765,0.739509030242552
1050,2,19,387,79.782,63.834,15.929,0.019000000000009,1,accepted,3,8,88,60,484567.751062949,4976643.25617664,0.128000263306228,0.315153040535861,-0.174307976139793
260,2,19,388,72.954,58.545,14.391,0.018000000000006,1,accepted,3,8,82,57,484229.745914492,4977312.00889569,-1.34325727183373,0.210796655863734,-0.345699985780731
550,3,19,389,82.342,69.689,12.634,0.018999999999993,1,accepted,3,5,97,72,484318.963452627,4976932.61287761,-1.20165124874851,0.0991930287240532,0.446105851368959
260,3,19,390,77.335,64.51,12.807,0.0180000000000167,1,accepted,3,7,82,57,484229.745907595,4977312.00889249,-1.34325590595235,0.210789908761945,-0.345621726542112
1050,3,19,391,80.501,65.565,14.919,0.0170000000000066,1,accepted,3,7,88,60,484567.751059248,4976643.25616069,0.128001545817001,0.315151989027784,-0.174234493685339
350,3,19,392,70.873,56.478,14.377,0.0180000000000042,1,accepted,3,6,92,85,484253.513400443,4977184.32287184,-1.50048901351725,0.276821775887118,-0.0173574917498781
120,3,19,393,78.388,61.753,16.618,0.017000000000003,1,accepted,3,7,104,81,484199.299781229,4977468.70877656,-1.10671518479332,0.239446809598065,-0.146652336086767
260,1,19,394,70.908,59.339,11.551,0.0179999999999954,1,accepted,3,6,82,57,484229.745904705,4977312.00888434,-1.34325585920898,0.210781690787584,-0.345619048344313
1050,1,19,395,83.963,67.679,16.264,0.0199999999999925,1,accepted,3,8,88,60,484567.751058829,4976643.25615888,0.128001691396435,0.315151868655589,-0.174226152598185
350,1,19,396,73.747,59.935,13.795,0.0169999999999977,1,accepted,3,6,92,85,484253.513405994,4977184.32287283,-1.50048869217652,0.276825374009838,-0.0173390802822748
