scenario,time,positionErrorM,yawErrorDeg,lateralVelocityMps,sideSlipAngleRad
gpsOnly,99.6,0.193177909567992,0.57312154470976,0.000489870814652365,-5.97779732541376e-05
gpsOnly,99.7,0.170689907708313,0.593319914745363,-0.002480413342587,-5.52604162675037e-05
gpsOnly,99.8,0.191784423275991,0.579669075101381,0.0107165346596134,-1.31748765194765e-05
gpsOnly,99.9,0.170213596299936,0.608264469398112,0.00205782596162436,0.000315944759118051
gpsOnly,100,0.170344766531791,0.608399050507284,-0.000741830007565774,0.000210548444476542
gpsOnly,100.1,0.169702621641866,0.59408829033434,0.00458693715737918,0.000114751405241759
gpsOnly,100.2,0.192193868879991,0.618417522088168,0.00169213510622553,0.000168583752690207
gpsOnly,100.3,0.17042307998982,0.607934730789394,-0.00175365071280259,0.00012286074016134
gpsOnly,100.4,0.192657333565455,0.601612809138543,0.00494015955980525,3.66147872765798e-05
gpsOnly,100.5,0.17041912092487,0.610722434393342,0.0145826560341646,0.000323008549763806
gpsOnly,100.6,0.168701346306582,0.597454952554068,0.00633912910655825,0.000696817182884814
gpsOnly,100.7,0.16420727160884,0.596354741499892,0.00175928249033006,0.000613739384718415
gpsOnly,100.8,0.182521169422713,0.595591778702805,0.00483978462920364,0.000460802898122238
gpsOnly,100.9,0.183936959099486,0.59141573516881,0.00165980706400783,0.000391956154311603
gpsOnly,101,0.166040292935481,0.60642435606239,0.00843450763767859,0.000350512260932532
gpsOnly,101.1,0.169430985533724,0.640953663655315,0.0046658698616566,0.000509740296485717
gpsOnly,101.2,0.19454899526619,0.585658591485695,0.00223292239891373,0.000483008324192136
gpsOnly,101.3,0.195831782713707,0.597029525083331,1.91724345958913e-05,0.000316679693654721
gpsOnly,101.4,0.171219412346964,0.593799570267468,0.00363166145299254,0.000190272826736647
gpsOnly,101.5,0.192234477646175,0.589872375361389,0.00779302813905322,0.000303718521719608
gpsOnly,101.6,0.190644368877417,0.59147760121577,0.00822009867822608,0.000483800242251612
gpsOnly,101.7,0.172413654310724,0.595057910967994,0.0109373663851279,0.000627561250500728
gpsOnly,101.8,0.196676336111547,0.565696506823255,0.0136591626314217,0.000862610463651923
gpsOnly,101.9,0.193701423175476,0.540275495033621,0.0166020399961644,0.00106453915730809
gpsOnly,102,0.16780527451577,0.520970833346818,0.0165370467703139,0.00136909944033959
gpsOnly,102.1,0.164750669260957,0.515152255259891,0.010612497050933,0.00144094270787606
gpsOnly,102.2,0.183397708818634,0.521628473621516,0.0125843333686428,0.00129114836487272
gpsOnly,102.3,0.1830449181755,0.509539166778646,0.0101797904579841,0.00119249663906958
gpsOnly,102.4,0.163849028885293,0.505225388485271,0.0164409718059962,0.00112606686043188
gpsOnly,102.5,0.18704324060338,0.511519984830467,0.0137272178192471,0.00127578212556806
gpsOnly,102.6,0.164303322092429,0.497822016633302,0.0155066900226372,0.00127812516621969
gpsOnly,102.7,0.179049884552838,0.488337486987282,0.0171438325850171,0.00134136577813349
gpsOnly,102.8,0.158837315759917,0.533502857252093,0.0123624290420968,0.00136076662257889
gpsOnly,102.9,0.181961394929403,0.483250919749639,0.0188216197442148,0.00129047008204947
gpsOnly,103,0.166112179090006,0.510528135502519,0.015180252632062,0.00142598920663166
gpsOnly,103.1,0.1705484399041,0.525600891972283,0.0117644896244796,0.00137014487005424
gpsOnly,103.2,0.172905195786482,0.538376798035275,0.012205097762763,0.0012558406220606
gpsOnly,103.3,0.198690315116919,0.54621852820365,0.0131115281067535,0.00118104544690479
gpsOnly,103.4,0.196699169105773,0.556620252828582,0.0143589585617401,0.00119175177027161
gpsOnly,103.5,0.170275837121431,0.548550749052373,0.0155766307692434,0.00127701801010802
gpsOnly,103.6,0.16699646811886,0.544765643079903,0.0188326229085359,0.00137128137414053
gpsOnly,103.7,0.191559637607399,0.546979989423057,0.0211931749360383,0.00144782410000381
gpsOnly,103.8,0.16756019958627,0.543480691243828,0.0170528758181912,0.00167211348005302
gpsOnly,103.9,0.186975459252463,0.538550745723247,0.00135214625919626,0.00144319917747157
gpsOnly,104,0.186255042594986,0.550433520329516,0.00046887070287265,0.000840003697964579
gpsOnly,104.1,0.166865912408013,0.537821906791042,-0.00480743034466439,0.000338395258256385
gpsOnly,104.2,0.19068685260551,0.526753681615019,-0.000308931349335476,8.53115746451833e-06
gpsOnly,104.3,0.192385508811735,0.540066550409076,0.00214166960905722,-4.45105361804073e-06
gpsOnly,104.4,0.170255743219143,0.525400075376834,0.0040522428897074,0.000116162078032679
gpsOnly,104.5,0.171016495450079,0.519419847672415,0.00859599691442195,0.000292384847559083
gpsOnly,104.6,0.195955792792067,0.513704609849539,0.0180374884646445,0.000625854126014975
gpsOnly,104.7,0.202131924148393,0.515004521416384,0.0191383573067356,0.00109531196847621
gpsOnly,104.8,0.204057678303389,0.515588992285886,0.016700590946127,0.00145085535682791
gpsOnly,104.9,0.176634745909028,0.506677307098766,0.00667718068035711,0.00138719136947111
gpsOnly,105,0.173637121774228,0.540145260163822,0.00239891133465243,0.000968241610842749
gpsOnly,105.1,0.19188482849917,0.538789948669025,0.00830765036463677,0.000646917604806391
gpsOnly,105.2,0.188430544044751,0.553853326315594,-0.00143687167504224,0.000552180175957923
gpsOnly,105.3,0.167554302569555,0.585155638174335,-0.00380015439603705,0.000180499650226551
gpsOnly,105.4,0.190021786740566,0.585394611503072,0.0033766782690054,-2.16196668058876e-05
gpsOnly,105.5,0.171057252742797,0.587928683360163,-0.000824744468689774,9.49674883180246e-05
gpsOnly,105.6,0.172473573080772,0.609934179535046,-0.000308130380314122,5.72861500638213e-05
gpsOnly,105.7,0.196813431621714,0.606571853378753,0.00448901492938818,8.85781873799825e-05
gpsOnly,105.8,0.175376554200341,0.599709407015167,0.00415133167662016,0.000233852133235759
gpsOnly,105.9,0.200254609872732,0.610507941477389,0.00478152258059004,0.000298649596194753
gpsOnly,106,0.177328229493825,0.608245474716786,0.00250645485715884,0.000391032702861967
gpsOnly,106.1,0.177463787866475,0.595601869229871,-0.000161044318201984,0.000311452795122731
gpsOnly,106.2,0.177233567536306,0.619149005913812,0.00400963972823353,0.000176478904198738
gpsOnly,106.3,0.200092987330127,0.60788172536584,0.00153791037747973,0.000171714300726821
gpsOnly,106.4,0.176608659892352,0.620382233788352,0.00100403555248683,0.000138224119827996
gpsOnly,106.5,0.175624478796137,0.628149741628336,0.00295781753223733,0.000131214063831318
gpsOnly,106.6,0.175801488028195,0.626696366353256,-0.00184840063739093,0.000152376183653252
gpsOnly,106.7,0.199918199977878,0.635095882166713,-0.0028165834569455,-5.00865850927212e-06
gpsOnly,106.8,0.177941290865445,0.650188661777461,0.00453372894392907,-5.25940553764614e-05
gpsOnly,106.9,0.201069242673833,0.647586938143897,0.00525620325154757,0.000198509275465823
gpsOnly,107,0.178596331589873,0.646971453599498,0.00052897433481171,0.000305093851604934
gpsOnly,107.1,0.179033378881888,0.651845929944793,0.000697563113221849,0.0002003907242711
gpsOnly,107.2,0.179496785804231,0.653337580036814,0.0069226210499871,0.000166127729214591
gpsOnly,107.3,0.202586000233244,0.639889786144766,0.00607893101344908,0.000373940521192641
gpsOnly,107.4,0.202451192958763,0.648547225363267,0.000335799009179805,0.000354960426831113
gpsOnly,107.5,0.179404115228225,0.654061921426102,0.00499065973002119,0.000266980755470241
gpsOnly,107.6,0.201854790396749,0.641077918793632,0.00300919878413893,0.000278436177162582
gpsOnly,107.7,1.02663903585376,0.642116132914668,0.00125796624405209,0.000237496180451725
gpsOnly,107.8,0.38460993744999,0.673895329883345,-9.43358039513182e-05,0.000197365243004616
gpsOnly,107.9,0.502854146914095,0.737728250566642,0.00147544127709953,0.000107915836293559
gpsOnly,108,0.755464803272064,0.759964399255569,0.00564391683517718,0.000105721843762059
gpsOnly,108.1,1.03592890532779,0.804019412380339,0.00559673761307792,0.000303919901589288
gpsOnly,108.2,0.574859198626682,0.815744372744012,0.00746394667764491,0.000470193297351939
gpsOnly,108.3,0.235672049793778,0.82365990623768,0.00829875818158864,0.000595063936869007
gpsOnly,108.4,0.103351917746084,0.813287548085361,0.00320901633736101,0.000541889192079147
gpsOnly,108.5,0.498086184806672,0.813704676353761,0.00148112821360779,0.000414075981968945
gpsOnly,108.6,0.643889473820894,0.807040500999464,0.00157530835434404,0.000271206720242587
gpsOnly,108.7,1.15762111461185,0.764938373771013,0.00290525395667365,0.00022618820701331
gpsOnly,108.8,1.20366006111847,0.755899095316495,0.00137647202014756,0.000217215876227009
gpsOnly,108.9,0.364817776970025,0.773272279973021,0.00204424729787336,0.000175114841794839
gpsOnly,109,0.118230969449443,0.7944455570879,0.00298430625887985,0.000159018899420057
gpsOnly,109.1,0.464150453556047,0.825498517815049,0.00884630492295209,0.000248921138658503
gpsOnly,109.2,0.795562288205637,0.872597433691211,0.00431859894146068,0.000394904569812987
gpsOnly,109.3,0.730514348538575,0.88069917877737,0.00216890645828919,0.000353563324927696
gpsOnly,109.4,0.365587273524924,0.895713911289781,-0.00129646650671653,0.00021357094726338
gpsOnly,109.5,0.11966182966714,0.885867178610465,0.00557171727774852,0.000106003522290662
gpsOnly,109.6,1.07494214181978,0.879646134713873,0.00661932987193842,0.000296236061594701
gpsOnly,109.7,0.201743201447542,0.837166734342488,0.00178593908902364,0.000377865011811175
gpsOnly,109.8,1.12182296514644,0.790283337966285,0.00614576965495182,0.000320582835474567
gpsOnly,109.9,1.53368340563331,0.725563595456548,0.00454544579569647,0.000424540300810191
gpsOnly,110,1.07687408680405,0.706236058693604,0.00751504250598856,0.000446308567539323
gpsOnly,110.1,0.728071553070888,0.72279112414217,0.00450808009942964,0.000500573236820556
gpsOnly,110.2,0.348634273375418,0.710708267599592,-0.00057097836677415,0.0003165331456418
gpsOnly,110.3,0.199931335013712,0.754164137614395,-0.00297952605700041,6.57651359797375e-05
gpsOnly,110.4,0.360314627113317,0.778460434091353,0.00493074112270057,-6.18695429797523e-06
gpsOnly,110.5,0.583818306697991,0.807464063009226,0.00522505970488013,0.000219233193393869
gpsOnly,110.6,0.40726479875153,0.821639136790482,-0.00123449280636076,0.000279793436517971
gpsOnly,110.7,0.052898378742289,0.826503890343969,0.00170038928049489,0.000122332275883093
gpsOnly,110.8,0.242613466257198,0.813956162928602,0.00566864248723687,0.000133566555355408
gpsOnly,110.9,0.488763033446687,0.800998935069645,0.00506329127367244,0.000283934721455787
gpsOnly,111,0.471707542195894,0.77881681554018,0.0033795453963225,0.00040372522772325
gpsOnly,111.1,0.571045739697708,0.784623935647448,0.00463822438240744,0.000352757190208326
gpsOnly,111.2,0.347495537146799,0.792370661755779,0.00465850284585529,0.000428193998607461
gpsOnly,111.3,0.258829091412095,0.780503682211842,-0.00707328109775268,0.000276585258527731
gpsOnly,111.4,0.0991052625158759,0.822062884863644,0.000105603212595929,1.75072600753296e-05
gpsOnly,111.5,0.0200801368819213,0.814371099243774,0.000813051632835956,-2.07054208626776e-05
gpsOnly,111.6,0.0362089393429559,0.83070298643154,0.0106419132613542,8.91596650444157e-05
gpsOnly,111.7,0.0376166589649088,0.844344046289295,0.00684095245748561,0.000462025880356183
gpsOnly,111.8,0.11178139079596,0.842133765574423,0.00206637607577772,0.000529948531217798
gpsOnly,111.9,0.178404586506763,0.843942846529145,-0.000525161991573714,0.000376157157349366
gpsOnly,112,0.27217335792888,0.836890415031734,0.00184740428624519,0.000169091739438546
gpsOnly,112.1,0.305706672289026,0.828445556582188,0.00658536456003539,0.000170688134125278
gpsOnly,112.2,0.248854389891901,0.834045073918901,0.00660212983514391,0.000372386007891033
gpsOnly,112.3,0.264221978783105,0.840436440235872,0.00470619295569248,0.000465018540252341
gpsOnly,112.4,0.185172755189064,0.837559464773668,0.00371204290072631,0.000412405118966794
gpsOnly,112.5,0.168891333752654,0.841676979260533,0.00259711839790207,0.000343771117552444
gpsOnly,112.6,0.139287074075821,0.849184771837044,0.00127636215770511,0.000265629903531885
gpsOnly,112.7,0.124206087600195,0.849414387437191,0.00715595769822667,0.000277393155027719
gpsOnly,112.8,0.140763313760026,0.864690465646469,0.00540088767910102,0.000425605255023196
gpsOnly,112.9,0.148359130275445,0.876299025702054,0.004538209888956,0.000450585653233895
gpsOnly,113,0.166699649570791,0.876501535520909,0.00566086171983765,0.000465840091719914
gpsOnly,113.1,0.180700313442046,0.889408029405154,0.00581081205750183,0.000476636646840007
gpsOnly,113.2,0.217087559730657,0.896161235668526,0.0071846005311127,0.000515575180836878
gpsOnly,113.3,0.215911752142518,0.884223897470171,0.00182653006433941,0.000562150836996206
gpsOnly,113.4,0.179837181402683,0.894933567830391,0.0067578670885692,0.000376364009694599
gpsOnly,113.5,0.169334505626495,0.890704623739875,0.0146747087578636,0.000505601922944352
gpsOnly,113.6,0.158177034656906,0.891299699718659,0.00712512398502813,0.000825961572449451
gpsOnly,113.7,0.168880396351292,0.903968037672471,0.0030765432845404,0.000741401589017893
gpsOnly,113.8,0.149540991194707,0.897313986732174,0.000258455780105601,0.000499944071880398
gpsOnly,113.9,0.150774568508983,0.900266704373057,0.00896345131188644,0.000303487472917405
gpsOnly,114,0.173873992479349,0.89495669108314,0.0121351849092434,0.000560729640795422
gpsOnly,114.1,0.180187383478969,0.902497750782771,0.00870052746292703,0.000810448087333332
gpsOnly,114.2,0.163323096119292,0.910032797269659,0.00296296353104583,0.00075717693002915
gpsOnly,114.3,0.188148787182169,0.923403671656152,0.00213131310574929,0.000506587701009689
gpsOnly,114.4,0.165069087177568,0.908929728958276,0.00704189561912681,0.00042466759286974
gpsOnly,114.5,0.16275817983074,0.910763380976653,0.00667830850347095,0.000536175217935721
gpsOnly,114.6,0.158284170135313,0.91859210943419,0.00603275726316011,0.000544980515397611
gpsOnly,114.7,0.176834819114647,0.921642795895907,0.00625839867316837,0.00058450715068404
gpsOnly,114.8,0.153892388235692,0.923166845442375,0.00507358454163922,0.000605513550128529
gpsOnly,114.9,0.171522656684411,0.928543430017774,0.00315951583150161,0.0005164530243766
gpsOnly,115,0.151738291884291,0.928894696969148,0.00785128732845249,0.000536425376259764
gpsOnly,115.1,0.152731600737323,0.931928397439261,0.000584436280882715,0.000547858740341957
gpsOnly,115.2,0.153611836746159,0.923668266939554,0.00190931622179392,0.000327839223415599
gpsOnly,115.3,0.174911274117747,0.945414001221413,0.00820783298337883,0.000362124439849413
gpsOnly,115.4,0.175178478049903,0.925408400439115,0.00693081501922262,0.000529807903891372
gpsOnly,115.5,0.154369694540948,0.938362884622749,0.00169665911845653,0.000543975030201105
gpsOnly,115.6,0.173919596419098,0.935967781338192,0.00251962265718364,0.000422123794876416
gpsOnly,115.7,0.152073748186664,0.931211850726355,0.00252230514259672,0.000321891146340518
gpsOnly,115.8,0.170562566883681,0.935958442665174,0.00156489567564047,0.00025114808813828
gpsOnly,115.9,0.168844170670534,0.940836446795556,0.00266037474691691,0.000220882195690708
gpsOnly,116,0.148774426310245,0.95191319675559,0.00432297293019925,0.000279660105116799
gpsOnly,116.1,0.14847642097495,0.952952246626356,0.00148040143352469,0.000308809065622359
gpsOnly,116.2,0.167833801997607,0.947862041964463,8.35105904730346e-05,0.000215551133582257
gpsOnly,116.3,0.167551942505976,0.957681417964002,0.000909374241937247,0.000108959282219899
gpsOnly,116.4,0.147530860615062,0.958479034151484,0.00182347536024204,9.64967348717738e-05
gpsOnly,116.5,0.165982679719514,0.970151391830256,-0.00606448205669656,3.77734930023355e-06
gpsOnly,116.6,0.164672015209315,0.972789293591365,0.000666708805248096,-0.000203312938864615
gpsOnly,116.7,0.144723554186545,0.973215958590709,0.00381758899487504,-5.66206323551308e-05
gpsOnly,116.8,0.162740540592147,0.975162291003417,-3.78898140156081e-05,0.000120637062992776
fusion,0,0.640312423976002,2,0,0
fusion,0.1,0.452658920328858,1.99240665994657,0.000521257069820106,0
fusion,0.2,0.0827644881567432,0.663392509391162,0.000994067868132827,0
fusion,0.3,0.193676884930856,0.0691467411120922,0.00496910719547982,0
fusion,0.4,0.449660560477258,-0.273433951214209,0.0120679951972521,0
fusion,0.5,0.441080445410262,-0.366251847761037,0.013138609845352,0
fusion,0.6,0.287878763741595,-0.318545919145116,0.0136327037694961,0
fusion,0.7,0.0740094764163562,-0.163531996153602,0.0133744433622712,0
fusion,0.8,0.0915968832631024,-0.035523202431878,0.0132472120853568,0
fusion,0.9,0.177267716805366,0.0169939354610705,0.003822228229209,0
fusion,1,0.272617340116646,0.0924890713405937,-0.00168323622222378,0
fusion,1.1,0.217598530244808,0.00533181463217358,0.000903088512095379,0
fusion,1.2,0.114825714939171,-0.0523521145461597,0.00711028960939822,0
fusion,1.3,0.0151792421932349,-0.185134520751261,0.00847715028309236,0
fusion,1.4,0.0844975233116354,-0.236494174716891,0.0073303643302644,0
fusion,1.5,0.0907304193638428,-0.181105020689057,0.00841629832283043,0
fusion,1.6,0.119643991574807,-0.186819032725776,0.0117831760903515,0
fusion,1.7,0.0821960689451894,-0.147779541790124,0.0175637261281248,0
fusion,1.8,0.0206540200481122,-0.130822168079222,0.023091879781069,0
fusion,1.9,0.0221802603721546,-0.0974899467872772,0.0278925823862992,0
fusion,2,0.0393621491009727,-0.0952906604667293,0.03040211884377,0
fusion,2.1,0.062687516443893,-0.0815551235808961,0.0339886016742773,0
fusion,2.2,0.0538739187764744,-0.0833950493452977,0.0370446573768326,0
fusion,2.3,0.0298720251113957,-0.104391516707598,0.0387607503673898,0
fusion,2.4,0.029878530829462,-0.150281538720095,0.0393627168581892,0
fusion,2.5,0.0289504840334275,-0.192007282806129,0.0419214332266914,5.95259908455075e-10
fusion,2.6,0.0353590003133191,-0.159340599104751,0.0335279599687311,1.58249950635302e-06
fusion,2.7,0.0483518212595012,-0.137880845156817,0.0653746274742173,1.06671629287835e-05
fusion,2.8,0.0303557282365604,-0.105462935391833,0.104201207859363,3.34806366909095e-05
fusion,2.9,0.0240350019056242,-0.114173479862096,0.103169479545527,8.90827890775688e-05
fusion,3,0.00943924453198671,-0.0363969262736231,0.0921267505487278,0.000172153005586221
fusion,3.1,0.00683923326936756,-0.0349539091503248,0.0826127768523914,0.000279374997090645
fusion,3.2,0.0149582020035876,-0.021685845636281,0.0734417297142196,0.000391257806497847
fusion,3.3,0.0225105594516658,-0.00869836787836483,0.0926579310078779,0.000498587252174497
fusion,3.4,0.0276150497072678,-0.01864475818745,0.0772074416590287,0.000633964033340836
fusion,3.5,0.0301583703514274,-0.0194381494185053,0.0468962499328681,0.000685474254527122
fusion,3.6,0.0407190416351062,0.0118134682569521,0.032029686309487,0.000639998070182994
fusion,3.7,0.0342238767837876,0.0011623934831003,0.028138434882705,0.000573165551019354
fusion,3.8,0.0370121671237381,0.00715239110345589,0.0202359130341884,0.000527878802310698
fusion,3.9,0.0315913620456743,-0.0361347037734748,0.00195606011617317,0.000424772559215601
fusion,4,0.0250171387756071,-0.049379989367521,-0.0177909656495997,0.000178978347416085
fusion,4.1,0.0213162918794402,-0.0424078872142766,-0.0288724272290337,-0.000162651598846366
fusion,4.2,0.0186703081406305,0.0127729203995683,-0.0264557498029063,-0.000462358493544967
fusion,4.3,0.0153907266066041,0.0188969263741169,-0.0207843160572978,-0.000569856360316154
fusion,4.4,0.0140836232537718,0.0165215259868849,-0.0224959366973882,-0.000558391057424092
fusion,4.5,0.015314733710444,0.0122499228071903,-0.032691854417585,-0.000580901083966953
fusion,4.6,0.0179912303494874,0.0259631613127613,-0.0383566761080945,-0.000709437406179111
fusion,4.7,0.02189779494767,0.0201401391769434,-0.0158277506331422,-0.000730781120110769
fusion,4.8,0.0230911582999333,0.0222706165442072,0.0108448011365565,-0.000467983317521606
fusion,4.9,0.0238234975685992,0.0417475134462392,0.0156456238416869,-9.39109365900148e-05
fusion,5,0.0257095796194983,0.0635038004773513,-0.000651204348903633,9.51524497062463e-05
fusion,5.1,0.0227194791630901,0.0589000580680462,-0.0243433647051134,3.00420672674907e-05
fusion,5.2,0.0289565256603001,0.0689329256884523,-0.0516216230115217,-0.000229629078437734
fusion,5.3,0.029712497760627,0.0794600602969783,-0.0544279209645776,-0.000544142849438219
fusion,5.4,0.0354862743835215,0.0658742058210127,-0.0483559657687603,-0.000719442098156927
fusion,5.5,0.0413960127402264,0.0795535047318745,-0.0551726021920148,-0.000787691863687531
fusion,5.6,0.0546387182505198,0.0916525853852492,-0.0592797308549302,-0.00090814494421568
fusion,5.7,0.0453774327382731,0.092466739393419,-0.0651677894641932,-0.00107050957811258
fusion,5.8,0.0422848164791947,0.0906420392149045,-0.0629508386742653,-0.0012679015527424
fusion,5.9,0.0366277747764236,0.084646563834454,-0.0515660946461901,-0.00136093479202663
fusion,6,0.034128424307167,0.0725334561231802,-0.0424533810189416,-0.00128552163207789
fusion,6.1,0.026148349048286,0.0728017384760988,-0.0448309186885985,-0.00118888213273428
fusion,6.2,0.0218890951826492,0.0523849788110557,-0.0554376013079627,-0.00124314083269667
fusion,6.3,0.0228981438052519,0.0696785087739639,-0.0636811670696086,-0.00150802480961454
fusion,6.4,0.0243341406396349,0.0794601262721146,-0.031818821455563,-0.00173056729941252
fusion,6.5,0.0275470522902905,0.0742727378728517,-0.0044842308112558,-0.00131826693748081
fusion,6.6,0.0324950522346602,0.0682987995402614,0.0131147916862249,-0.00066581483628691
fusion,6.7,0.0480171659978069,0.0848750470896481,0.0344637554469526,7.108295119197e-05
fusion,6.8,0.0490289551785941,0.126809373614512,0.0515608436305282,0.000920581196879614
fusion,6.9,0.0571395044053652,0.0950864645318717,0.0649118538865308,0.00185719891189395
fusion,7,0.062233065405497,0.0615922086581334,0.0871940180285459,0.00297456099985065
fusion,7.1,0.0771491393117292,-0.0868197859941039,0.123264187316493,0.00489074248820953
fusion,7.2,0.0644468742840488,-0.113633409319482,0.154256764177146,0.00779956973405668
fusion,7.3,0.0735990645182462,-0.284913280825747,0.186524569015733,0.0116822995039418
fusion,7.4,0.060413831015019,-0.369180332104351,0.20892595742545,0.0163402108863502
fusion,7.5,0.0598931399500664,-0.545128914511467,0.232914526560921,0.0212853341508377
fusion,7.6,0.0574369739123549,-0.536218117686069,0.25135790528867,0.0263997072949208
fusion,7.7,0.0546560247998958,-0.592765332879073,0.323323879126901,0.0331429874069638
fusion,7.8,0.0514533504783956,-0.428583967293565,0.360590268258276,0.0423375771169756
fusion,7.9,0.0500357648971614,-0.384170885131169,0.385975007493849,0.0517789806450281
fusion,8,0.0544704073674091,-0.45271279667032,0.369922003734623,0.0589734608030958
fusion,8.1,0.0578128533821995,-0.548275143840524,0.380798975494286,0.063190115716195
fusion,8.2,0.0579716809973899,-0.737726338852564,0.355739212900064,0.0659659460216016
fusion,8.3,0.0696315375120871,-0.837450971391517,0.330069963476805,0.0651420306736819
fusion,8.4,0.0620810528506324,-0.867733042823512,0.350752789517602,0.0635790377763108
fusion,8.5,0.0633067261853465,-0.860436103441922,0.362928141488695,0.0642168604046525
fusion,8.6,0.0633586817673573,-0.804316857418886,0.372774219680852,0.0670558145207507
fusion,8.7,0.059671734769151,-0.774802054068675,0.398042853665211,0.0695266199799653
fusion,8.8,0.0640450754416209,-0.821367067433101,0.397769437446696,0.0724488901526609
fusion,8.9,0.0633115866839779,-0.27317631734409,0.36760172893432,0.0735761084247697
fusion,9,0.0673827196639263,-0.32267845772231,0.330501648282485,0.0709156413721158
fusion,9.1,0.0754413219691765,-0.318393707743223,0.319632323323251,0.0661006918427103
fusion,9.2,0.092706285247695,-0.343449767557285,0.347965287954035,0.06298600792866
fusion,9.3,0.0985722940668179,-0.39054640823087,0.398678286623946,0.0648735072368779
fusion,9.4,0.0877938943658651,-0.590514716672782,0.405764930367995,0.0693270630864011
fusion,9.5,0.103488026492457,-0.635633380186085,0.440473231460476,0.073253966650754
fusion,9.6,0.0985492338405344,-0.671527322958081,0.466076717706289,0.0773429372832086
fusion,9.7,0.076168506428651,-0.704837296049247,0.475990744892113,0.0811528313703348
fusion,9.8,0.0794541050770439,-0.673691351744461,0.445991908330542,0.0827435546022698
fusion,9.9,0.0788009364652293,-0.712073761060806,0.416894295820489,0.0806619462179207
fusion,10,0.0771715198010234,-0.697467481983525,0.377458472777394,0.0755134894062707
fusion,10.1,0.0955383751090337,-0.69591742467104,0.37160880655312,0.0697465340808472
fusion,10.2,0.0887725380941994,-0.937891839272746,0.366965288267571,0.0659327921251116
fusion,10.3,0.0946830247329931,-0.991032849449655,0.329710511111708,0.0626242104340546
fusion,10.4,0.099043833698984,-1.01592094942069,0.296371592097076,0.0577836133427632
fusion,10.5,0.116225016081637,-0.786772675072094,0.272321592100804,0.0521407528766285
fusion,10.6,0.117687625901016,-0.742215279856126,0.249829190217974,0.0470168916363938
fusion,10.7,0.113016885237557,-0.667204882338065,0.178359831745948,0.0413240608938299
fusion,10.8,0.0960082072946903,-0.375149552273684,0.134928869047227,0.0333652386172022
fusion,10.9,0.110112844475595,-0.265268993618717,0.119910321143778,0.0262033282529799
fusion,11,0.117942052060011,-0.318260954407333,0.122079337055598,0.0214815782237093
fusion,11.1,0.107367730718847,-0.274214330893909,0.12445629182354,0.0196741282092122
fusion,11.2,0.128582336512255,-0.169047595680259,0.0869724276239242,0.0179265578331702
fusion,11.3,0.130984918444614,-0.0667124228333177,0.0678297497345308,0.0147542342682592
fusion,11.4,0.113298567060925,0.022946507135621,0.0435158435941237,0.0115950269521098
fusion,11.5,0.113078442806707,0.0455904180769812,0.0374317783365199,0.00838367576740249
fusion,11.6,0.128124454540506,0.0396815581449518,0.0168774470131258,0.00614082356677392
fusion,11.7,0.128312712091746,0.0741409755063532,0.0187437013472999,0.00409430322827057
fusion,11.8,0.119951042013575,0.349107235430189,0.00635771746148326,0.00297343756766326
fusion,11.9,0.124518565951996,0.356984461375548,-0.0171007152346886,0.00134532457789563
fusion,12,0.129962289361073,0.212707690592442,-0.0248089898330259,-0.00063264830496838
fusion,12.1,0.120412431990266,0.34887011859412,-0.012513893155289,-0.00202082748694235
fusion,12.2,0.142467752078709,0.298015932900091,0.00359818900077919,-0.00164813208465803
fusion,12.3,0.12410397200098,0.321102294116704,-0.00969907212541484,-0.000841084468651332
fusion,12.4,0.14120347169807,0.243446061399041,-0.0368173252565924,-0.00125407031372589
fusion,12.5,0.141991486915592,0.365412748518765,-0.0376009369865672,-0.00274628201754385
fusion,12.6,0.143143580638338,0.381876273314226,-0.0435723867084733,-0.00393566233318163
fusion,12.7,0.146452762185204,0.403491062295299,-0.0301116521542358,-0.00430139940764322
fusion,12.8,0.127402436845093,0.424272342116475,-0.0499972133551398,-0.00410468269516562
fusion,12.9,0.147512151038881,0.484066403605536,-0.0694426917589342,-0.00497916038996662
fusion,13,0.14985710278817,0.509112999937659,-0.0352136022084356,-0.00582499908884891
fusion,13.1,0.132448795279848,0.494915078712331,-0.0331826178598418,-0.00498956729313147
fusion,13.2,0.14952507926272,0.396787277803239,-0.0399831978452631,-0.00430226718721992
fusion,13.3,0.134522802995759,0.402373772177248,-0.0288801954928786,-0.00415229976636497
fusion,13.4,0.136744408353963,0.418574637834336,-0.0393141309752977,-0.00376487226640633
fusion,13.5,0.136136632272748,0.466010102041782,-0.0351325002944563,-0.00369102052642942
fusion,13.6,0.13896203577324,0.565703174748322,-0.0321665220531016,-0.00361010608967193
fusion,13.7,0.166991566584187,0.535419251384294,-0.029567563091518,-0.00332573062247281
fusion,13.8,0.145320518596156,0.390665077730705,-0.0339484119131758,-0.00326886652937047
fusion,13.9,0.141848628200349,-0.210451706922528,-0.0252016044486628,-0.0033429794067556
fusion,14,0.141752255629734,-0.313831275625229,-0.0362648423921093,-0.00297946147276858
fusion,14.1,0.158816789179165,-0.300715925897988,-0.0323669236593913,-0.00323446172757426
fusion,14.2,0.156763790146351,-0.273832651144409,-0.0218364428557109,-0.00319144037484301
fusion,14.3,0.138560968346791,-0.266556808724325,-0.0135413157319135,-0.00258393845717014
