frame,timeSeconds,accepted,reason,positionErrorM,yawErrorDeg,similarity,rank,iterations,matches,totalMs,perceptionMs,registrationMs,mapSelectionMs,diskLoadMs,informationXX,informationXY,informationXPsi,informationYY,informationYPsi,informationPsiPsi
639,63.8010210583305,1,accepted,0.147221219470043,0.269819250412251,0.709831985638713,3,6,50,111.396,103.285,7.258,0.758,601.047,13.2105643175294,-0.0500553849491185,114.232648147467,9.17543270550549,-30.5550786458094,2824.25376410462
640,63.9016517774203,1,accepted,0.12393626212934,0.443642068059567,0.777981378863401,3,4,53,118.667,110.764,7.048,0.743,604.225,12.808238710605,-0.432453847171664,115.625437838438,8.16882663301663,-16.3591118269416,2961.33708642439
641,64.0007855865805,1,accepted,0.173051742760871,0.540261800270463,0.697040968377674,3,5,49,111.87,104.076,6.872,0.824,601.168,11.9567431462426,-0.0233884462358116,110.743075699612,7.58296811824502,-4.75918630035132,2799.40201342363
642,64.1001474381557,1,accepted,0.115112824638418,0.432437260376533,0.7664063806788,3,5,51,108.986,101.104,6.996,0.785,621.989,13.5288478302887,-0.201749268826819,101.74551945604,9.02054612677926,-36.9339645686706,3258.72613939041
643,64.2009543526604,1,accepted,0.111412757801637,0.385925168256477,0.716002646117776,3,5,52,110.221,102.552,6.566,1.005,631.477,12.1797391454325,-0.360503312851017,105.96483853358,7.50772103143953,-25.5428112899953,2849.56973323393
644,64.3002890313277,1,accepted,0.122394256750592,0.554334663453405,0.676217232681157,3,5,48,106.837,98.846,6.95,0.94,631.391,12.1574530439572,-0.341021775071552,113.440261684545,7.28242459647486,-17.1605997052716,2296.86722308165
645,64.4014756538877,1,accepted,0.0759762770723489,0.445989160938868,0.664360811556665,3,5,54,108.537,100.797,6.868,0.748,621.982,12.558499179863,-0.18732374666745,107.444569742531,6.94583825417868,-16.556730519997,2252.0625104641
646,64.5004880304222,1,accepted,0.078613590159035,0.365543611583503,0.747239793878714,3,5,54,103.946,96.044,6.746,1.053,639.119,12.5202776692756,-0.365574604828538,95.9907333731392,7.12890083255285,-21.3320273499162,2046.82698936703
647,64.562799692378,1,accepted,0.440047278142034,0.478461062851149,0.714274249583627,3,6,51,110.71,103.257,6.546,0.807,656.915,12.9336373699788,-0.453646922815061,100.200089783977,7.25880973077732,-10.2342826704873,2239.91446915254
648,64.6951448909145,1,accepted,0.0941831753830508,0.407592333180553,0.799335991241863,3,5,49,112.41,104.677,6.642,0.994,653.438,12.8205883413142,0.0679588790045815,54.2486242362496,8.9992163993829,-24.0990285970226,2408.48638022381
649,64.8005693768706,1,accepted,0.124852335343295,0.55849514730816,0.594199254359172,3,4,54,106.977,99.507,6.24,1.121,672.892,13.4238422062301,-0.0443413508143512,69.1990032537792,8.77922145677566,-23.9374908433992,1865.40871819761
650,64.9004571645206,1,accepted,0.125118955790111,0.39916496379027,0.667333018734394,3,7,53,107.403,98.081,8.098,1.12,672.585,13.2812775304355,-0.16223763077933,88.7167938711016,7.61584561736943,-24.5656412507464,2064.81167412919
651,65.0002917138557,1,accepted,0.140138466554375,0.7011743107804,0.667684436524146,3,4,47,127.181,117.882,7.98,1.206,705.89,14.3868146582405,-0.177425588871995,68.4362597398418,8.59733895756246,-10.9164766671439,2064.03703545752
652,65.1002644347054,1,accepted,0.0899994590880543,0.770400370860049,0.604037146234889,3,6,52,113.653,105.46,7.232,0.863,650.033,13.0139632169066,0.183920396884883,86.4434592752172,6.70584072746486,-14.3835116354099,1889.63843361527
653,65.2016305951324,1,accepted,0.101261410098129,0.479009858226762,0.704746917395825,3,5,52,114.085,105.124,7.677,1.179,666.551,12.0419267890231,-0.511070265989489,68.1870987338196,8.35174042918872,-17.6902681423285,1597.67655076999
654,65.3003247485015,1,accepted,0.165206436328755,0.395854433377489,0.668331867105787,3,6,45,112.747,105.461,6.087,1.099,629.482,14.0608858422341,-0.201434707112902,35.4552917651407,8.41974940907092,-24.1247678502222,2094.84400731713
655,65.4005261089478,1,accepted,0.0792471383619612,-0.0426821636579774,0.544146159336106,3,9,46,113.742,103.083,9.642,0.916,656.245,11.7942583492871,-0.293761977104984,64.3210955917575,6.28392288728158,-17.8458816463868,1634.20921755381
656,65.5007790644985,1,accepted,0.0416704082363884,0.213485750017122,0.596263811580486,3,7,48,109.515,100.492,7.949,0.977,652.341,10.9461966470594,-0.675717330124203,124.74410208539,8.03237593110509,-42.103182353569,2249.95278653829
657,65.5760076140704,1,accepted,0.0763008364612416,0.331455902924953,0.537587450005582,3,7,46,108.436,99.45,8.082,0.801,647.634,11.3550932153653,-0.0782999792026129,123.844359339823,6.46147583536709,-26.2102873101763,1964.9023176061
658,65.7009596203096,1,accepted,0.0386176778759628,0.247770960280076,0.700641664114544,3,5,47,105.24,97.724,6.533,0.881,650.181,11.3574018727096,-0.679059315027365,121.836521550395,6.78945571554474,-33.6800870481748,1880.98659972796
659,65.8011726378349,0,inconsistentClasses,0.0411794480529923,0.302163562104006,0.632314197171125,3,6,54,108.179,99.713,7.182,1.201,637.943,11.3022975554374,-0.481311948671673,118.207450096979,7.85828216168795,-16.9709591615971,1724.51017108027
660,65.8999719073601,1,accepted,0.109957050464998,0.395379463102474,0.645851279352391,3,7,49,115.489,105.827,8.505,1.05,684.66,11.3421872039165,-0.335073960428159,115.367814519888,6.75590249813184,-32.2531186976991,1737.37687986113
661,66.0006107606147,0,inconsistentClasses,0.101149266124426,0.448704134595718,0.655281606392213,3,5,46,106.847,99.485,6.496,0.777,670.506,12.2178264931189,-0.930127121900827,119.591044227843,7.07512504609517,-15.6765327464554,1613.99644337372
662,66.0999921462344,0,inconsistentClasses,0.107965351639796,0.505414922863693,0.680545746002929,3,5,49,106.318,99.334,6.048,0.854,687.53,11.5994017346985,-0.536353311540148,103.913354917791,6.84060577197836,-22.5587253802683,1352.46175517986
663,66.2003577593249,1,accepted,0.0785349410565349,0.181711686624606,0.642227923410647,3,6,53,107.824,99.916,6.984,0.812,632.247,11.1357059624836,-0.495672887303654,94.9189191281399,6.82182599602284,-20.7856501359442,1251.60399455037
664,66.3000961157101,1,accepted,0.154378248889153,-0.441551088309181,0.76003961457555,3,5,50,108.059,101.303,5.853,0.793,657.824,11.5279628923913,-0.113651752484165,98.0663512323402,6.32515869968036,-22.9609843440908,1321.47674456754
665,66.4005459585554,1,accepted,0.0958883016140134,-0.18322225433983,0.791816593181282,3,5,51,112.768,105.541,6.229,0.899,637.466,10.7087779784884,-0.356419365229731,74.7320330467004,6.85775481202387,-12.7969648202729,1009.87623889006
666,66.5006775489978,1,accepted,0.0649627745084498,0.244459650035909,0.8121737032166,3,5,58,113.511,105.121,7.402,0.865,651.725,10.5639017539588,-0.302726886319419,70.6624373136208,6.7989538708525,-12.4710503877719,1014.50642465534
667,66.559808710356,1,accepted,0.55329351879279,0.234881993771598,0.790326206587518,3,5,54,111.55,103.706,6.949,0.795,648.958,11.8161910873289,0.403517501313558,112.564035845449,6.45352144384544,-24.3047040574366,2257.49867076944
668,66.6967101749415,1,accepted,0.139066518534533,-0.398266711369121,0.657438022817231,3,7,69,113.587,104.976,7.541,0.968,623.02,12.1343090182565,-0.995819544463921,109.715657448935,4.86007769414018,-13.5979646602451,1999.9006765331
669,66.800491117844,0,inconsistentClasses,0.108970140146335,-0.332234445606419,0.727490774014227,3,5,75,118.547,110.524,6.989,0.946,659.493,9.55728739174268,-1.89226662340357,61.0277515762015,8.59534825292194,22.3093822424675,1458.54480258835
670,66.9002006373496,0,inconsistentClasses,0.0848844007375601,-0.288150583942354,0.668179988291101,3,6,76,121.849,112.82,7.577,1.365,644.934,9.80162175356669,-1.86325798383459,66.8930726601864,8.62321950898723,48.7928615103873,1731.71605021344
671,67.0013402858864,0,inconsistentClasses,0.0683647263407529,-0.242693080839952,0.617075262870419,3,6,84,115.828,107.135,7.489,1.119,645.723,10.1205953029392,-0.692373261885412,71.8289469961299,7.93240694672588,6.78046251113071,1817.73118655213
672,67.1005556905087,0,inconsistentClasses,0.0458528856343673,-0.177837000167232,0.697642350224682,3,5,73,114.783,106.599,6.922,1.179,634.012,10.7301410832667,-2.07235394883202,51.7383121872172,8.49734289286618,58.0328207889067,1562.55350949391
673,67.2009515070618,0,inconsistentClasses,0.0407829745294144,-0.114066609167709,0.64928949792308,3,6,76,116.145,108.022,7.196,0.841,619.692,11.5581290981321,-0.703290988664735,48.0334641873797,8.12689535683172,27.8512592082113,1617.03213550747
674,67.2998476852855,1,accepted,0.10463161882937,0.0363407745392647,0.697172921842007,3,5,111,115.85,107.554,7.343,0.854,643.012,11.007249221935,-0.929103551634483,68.3845826607492,8.08063879056787,13.0386228118118,1983.93333237132
675,67.4004305155386,0,inconsistentClasses,0.1121455671828,0.0757696184446552,0.698485903927226,3,5,104,122.487,113.531,7.216,1.655,633.485,12.2316234921891,-1.44210775077029,33.8425957046736,7.20809080444128,45.1313280586522,1910.90099247518
676,67.5000840738564,1,accepted,0.105344524511294,0.0949173008143776,0.701273673178159,3,5,103,128.144,119.782,7.18,1.081,634.157,11.0722752747487,-1.37185040542187,44.0035913879226,7.42293939465998,39.7827478146798,2043.14933833772
677,67.5712475524136,1,accepted,0.230904059917806,-0.270560315375975,0.673064830960109,3,8,91,119.05,108.726,9.01,1.193,622.44,14.0012844124879,-1.90856776220729,-1.30889449817396,6.05901767221425,47.7753784668267,2275.52068311877
678,67.6943893639539,1,accepted,0.0127721738945493,0.037376504914764,0.768589320011494,3,5,107,117.793,109.292,7.291,1.11,651.208,11.1553904638141,-2.14009479723262,38.8334261472849,7.90256441048755,50.8399444903503,2390.59723520487
679,67.8019702550927,1,accepted,0.0364621194758737,0.0467855341642424,0.758456475776808,3,5,90,117.41,109.146,7.393,0.771,622.453,11.4044394144309,-2.13705282958393,36.4866740995394,7.92579188524127,64.0832151386054,2408.90223287268
680,67.8998942843955,1,accepted,0.0559502211575995,0.113854501104103,0.78027996919833,3,4,91,121.772,114.192,6.582,0.893,640.93,11.5762382867169,-2.07865839616487,8.18972888652805,7.98458602737666,79.242306778269,2548.50995764759
681,68.0006226935598,1,accepted,0.0745268936646187,-0.0899530170506859,0.683208619053585,3,6,82,120.869,112.023,7.696,1.045,655.108,10.9950831864472,-2.21040495662698,47.9157091784884,8.44117309364691,38.1387526310038,2391.59532031251
682,68.1005193696353,1,accepted,0.0977764816965689,0.393263769789105,0.634092404964962,3,9,82,121.023,110.502,9.477,0.935,662.402,11.2333677752035,-1.03133361805129,40.975733611616,7.64569196369116,14.3765591288263,2282.31184583325
683,68.2010831780122,1,accepted,0.111121389250208,-0.136056643073712,0.680754843299016,3,7,77,128.443,118.061,9.268,1.006,702.335,10.5060821576496,-2.09065578981399,46.8148758232464,8.11824021624774,51.5030370793028,2392.58512156428
684,68.3011673393844,1,accepted,0.0168523685354882,0.0825940537330899,0.727347784695263,3,5,71,121.383,112.882,7.223,1.169,728.464,11.5297981523377,-2.34042470503624,20.1673264825025,8.36929111593614,57.3323345440069,2466.08000401925
685,68.4016128996234,1,accepted,0.0803699930863114,-0.0245421575433633,0.726201117651656,3,6,59,115.234,107.872,6.405,0.85,639.516,11.2242309552266,-2.12915404165714,56.2893680308216,8.25357929971583,66.167700897263,2543.23142418858
686,68.501569956678,1,accepted,0.0226984636875222,0.00611845688499359,0.724360232861804,3,5,67,117.322,109.261,6.95,1.007,638.045,11.2455412796278,-1.96835891978788,42.2464807330179,7.74393383762867,63.8222340298903,2630.59934870683
687,68.5767151075157,0,inconsistentClasses,0.0818879688841046,0.0591746531935172,0.638684676806667,3,5,61,119.266,111.658,6.772,0.756,628.315,13.7185444011733,-1.50517452903119,-22.9814476310541,7.40527395976222,59.8017906499736,3900.33806570978
688,68.7000746167551,1,accepted,0.0573821234520672,0.201932144684456,0.794107077354051,3,4,50,115.09,108.723,5.483,0.779,637.539,11.8343651504285,-2.17613449702202,15.6417017873639,8.21220582357729,72.367712101113,2998.94860665864
689,68.8006664377263,1,accepted,0.0474284239346595,0.0561921973739796,0.783687075126659,3,4,50,118.306,110.587,6.771,0.849,624.597,12.4541531487829,-2.21399702501837,18.301380029885,8.58203376421785,113.453420628431,3884.15235611521
690,68.9005977567911,1,accepted,0.0742379300368865,-0.264441573970047,0.577494337930672,3,4,40,117.545,110.863,5.663,0.923,632.944,13.4671472802469,-2.31700481589784,67.301705858432,9.31243103154617,50.9614751573706,2242.95633858216
691,69.0014761781632,1,accepted,0.047027687540415,0.174616018125508,0.730859160906729,3,5,48,117.4,110.53,5.789,0.983,647.741,11.1965835632974,-2.22411895581994,28.0185826598947,8.89409144447307,49.6484957272203,2864.74406239887
692,69.1012500933955,1,accepted,0.0577781624045916,0.30115067733352,0.628641568247426,3,5,41,117.687,111.021,5.645,0.924,619.712,12.6959155046614,-2.08302592029031,-15.1730254437299,8.96199937147973,88.8019252088802,3925.5178837861
693,69.2004986393491,1,accepted,0.0656255787349949,0.226487276243515,0.765846427094929,3,5,49,115.366,108.401,5.865,0.998,634.769,11.8821911928942,-2.16407021642909,13.3193568656425,8.84537878461669,95.4964353860727,3515.75102934591
694,69.3001067541961,1,accepted,0.0444520320713949,0.167067971817994,0.694235109858236,3,4,43,120.59,114.325,5.116,1.04,632.293,11.0072622389687,-2.21831691406341,34.9519619322452,9.35734933685472,57.1805336986696,2372.46770861143
695,69.400843301862,1,accepted,0.0201525646532232,0.224930719457335,0.832962398576519,3,5,49,117.086,110.341,5.664,0.974,651.776,10.8974097208525,-2.27824274746579,36.4432634805122,9.45883586492956,65.1188954459256,2685.34648871868
696,69.500792962495,1,accepted,0.0558045863061363,0.0883012710211522,0.711840492981603,3,4,46,120.026,113.519,5.479,0.912,641.938,10.4522192284176,-2.09775415009888,31.1082779527835,8.49859111752742,56.8527788891509,2595.62604109263
697,69.5798466440732,1,accepted,0.183233718175605,0.0492084578209438,0.578036230230163,3,6,47,113.231,106.213,6.089,0.826,611.482,15.6746860000121,-1.4127607481744,-113.520424501034,8.64853173455526,35.3695693034298,6890.95019310669
698,69.7004963185355,1,accepted,0.0865492348788289,0.383046275667425,0.737525033628332,3,5,61,116.564,109.575,6.098,0.788,623.694,11.5136298131333,-2.23168528444936,19.6367104111026,7.59882246767468,126.734399332419,4031.26350963952
699,69.8016885743071,1,accepted,0.0865846261270777,0.281921336153494,0.678410112891491,3,4,46,115.549,108.557,5.916,0.978,618.711,12.1920728475788,-2.47228735262774,-2.70407603195821,9.21171333377488,77.8152011515823,3111.46789892298
700,69.9001280840526,1,accepted,0.0829671590461424,0.50078740503471,0.578300619562601,3,5,49,113.308,105.999,6.28,0.925,616.557,9.93304199625858,-2.17502946772176,15.6401120211606,9.16013287626154,69.8412910791345,3033.25190429092
701,70.0006904180883,1,accepted,0.0988950797912393,0.553934846895607,0.614154125913465,3,5,60,108.369,101.517,5.903,0.839,611.793,12.4334100342214,-2.45924525426737,-8.55106209186028,8.38189817703219,96.3023834298221,3909.04458176982
702,70.1005351840893,1,accepted,0.092846474321565,0.448844212112878,0.793021032154762,3,5,60,116.074,108.723,6.579,0.671,591.879,12.2383908829106,-2.18183887122887,-9.28639074401413,9.5819668453301,70.6768760626846,3810.91274109568
703,70.2008399565125,1,accepted,0.0872922832199663,0.547154188955746,0.726885426882756,3,4,67,119.168,111.69,6.672,0.707,597.765,11.8814123855116,-2.32933487713058,-19.8295478039368,9.16689507203795,96.8578223940458,4313.13012300928
704,70.300922121811,1,accepted,0.0772169824337309,0.629566591010302,0.582124039628689,3,4,66,111.905,104.801,6.358,0.648,593.173,13.8477611274717,-1.54327714313331,153.618986194088,8.77467390669532,-3.73498991796717,7075.79471830925
705,70.4010709605917,1,accepted,0.0670496205254471,0.608098893011257,0.706372283851669,3,4,57,115.074,108.064,6.175,0.737,581.787,13.4313023436268,-1.50511064981999,127.268655715853,8.91678778728935,8.90584569730096,6779.96642264667
706,70.500491503353,1,accepted,0.089553556782169,0.617309568201687,0.767075282143699,3,5,83,114.124,106.392,6.924,0.71,584.379,13.1754408922869,-1.43542991087584,129.829100053603,9.05350833203357,-11.2743655782916,6932.67274938032
707,70.5708159987386,1,accepted,0.378625105525398,0.651786031318997,0.646856072643917,3,8,65,108.347,100.73,6.777,0.741,586.609,14.6474020512869,-1.20371685978263,81.4659518576124,8.43152485063044,-16.4581107087278,8663.56042461942
708,70.7004775056988,1,accepted,0.09280260915592,0.618501565107866,0.625383141349536,3,6,76,112.025,104.152,7.081,0.692,586.075,13.3672249713819,-0.725671026807956,124.957512610657,8.85800279911579,-20.8361544762741,4851.06942630755
709,70.8008931969184,1,accepted,0.0902593526908098,0.820307040485706,0.677426442233898,3,5,89,112.545,104.89,6.873,0.685,594.014,13.5552267821363,-0.864993279891719,153.651001001026,9.08688671328056,-37.6561442350398,7235.52454572393
710,70.9006290087037,1,accepted,0.125217130010359,0.764153405323337,0.750647457299395,3,5,89,113.802,106.228,6.806,0.671,585.858,12.6338091284413,-1.24852326968986,140.649474238153,9.23535141581933,-27.0194086439157,6058.71130362374
711,71.0005809553368,1,accepted,0.146924094076188,0.899740153987176,0.844050300982928,3,4,71,112.952,106.623,5.536,0.695,591.051,12.3504718511761,-1.53287933628776,154.987638985308,9.10201936765859,-27.786100714072,5746.55772868637
712,71.1014071180173,1,accepted,0.1468772506812,0.756879937556012,0.69127383158805,3,6,91,113.564,105.201,7.174,1.079,598.805,11.7517691510473,-1.45644062596942,101.903614436667,8.78424655849254,-2.31306345075703,3055.35207466199
713,71.2008229469025,1,accepted,0.187494377661151,1.06117522555583,0.853792681201518,3,5,74,122.371,115.046,5.946,1.28,579.933,11.5363314316909,-1.48550628070488,155.335554423791,9.03861116052219,-27.1562023792193,3759.62945354798
714,71.3004934563995,1,accepted,0.208039879849325,0.996642095720122,0.636720887328071,3,6,99,114.625,106.415,7.551,0.563,566.9,11.0341962464598,-1.9323489483167,111.20511618851,8.90429319651101,4.40950250261527,2206.34516822889
715,71.4022131636698,1,accepted,0.22436293570005,1.2038652600087,0.789131941588517,3,6,78,113.992,106.312,6.969,0.615,557.43,11.1333418893852,-1.26547541513455,146.319192512579,9.08096244156813,-21.1331814412845,3631.51240655097
716,71.5023849686999,1,accepted,0.186476299444549,0.927773392450504,0.744333653988398,3,5,71,117.22,111.01,5.438,0.676,558.75,11.0489016529167,-1.85908675092304,137.476208120533,9.38695878589269,-11.4695762192422,3521.98843614608
717,71.5699598526774,1,accepted,0.433107894683698,0.347461287965337,0.73343408620219,3,5,79,115.438,108.11,6.416,0.815,555.236,10.7726436979674,-1.7092478303133,129.98154403532,9.37220204477161,-11.4658188279956,3339.51877113935
718,71.7023367114165,1,accepted,0.276760103107753,1.18226834776747,0.701296161442894,3,6,77,116.308,108.624,6.927,0.665,559.705,11.7342422987408,-0.920402536422843,134.522506003113,8.47266187048344,-26.5227956378155,3204.12562671184
719,71.8033941705035,1,accepted,0.196286719310541,1.24393175863139,0.725675462652436,3,7,64,114.693,107.861,6.05,0.689,556.074,11.1030674632777,-0.851748905558305,134.969945983828,8.26541980430053,-33.9864713051897,3211.59396676282
720,71.9019861898005,1,accepted,0.260130466252336,1.444097360188,0.76795595643749,3,5,77,120.35,112.74,6.826,0.686,569.831,10.7159943993559,-0.60918907785557,85.7152153907495,9.31073101385114,-9.38970903001817,2192.19455542305
721,72.0024181657499,0,inconsistentClasses,0.267024995028282,1.44060475203814,0.611801045280594,3,7,85,117.307,108.816,7.805,0.609,554.711,8.15313649040477,-0.475288689537925,88.9362836438749,7.26948009384879,-12.5239936946497,2097.94447882287
722,72.1021030812639,0,inconsistentClasses,0.264737667940699,1.4234292442747,0.526107959278984,3,6,79,111.923,104.166,7.065,0.611,557.672,9.86581877380006,-1.00310732934443,66.7342540658179,7.45131182174226,-0.666319215282052,1767.23125002738
723,72.2023285934559,0,inconsistentClasses,0.265034062774218,1.41179120459383,0.572581810233407,3,7,77,116.41,108.701,6.944,0.689,556.771,11.2262746511072,-1.23357729435346,46.1066616683538,9.13727673140952,0.385119575116427,1811.43613371907
724,72.3022221221248,1,accepted,0.246101013873708,1.08084814679034,0.482244620262584,3,6,100,116.615,108.228,7.692,0.599,570.076,11.0221702603991,-1.29469039157047,22.7801885542544,8.93182712959512,3.95878788657739,1501.40853778489
725,72.4024239084586,0,inconsistentClasses,0.253583462151626,1.10658851221505,0.561105576136822,3,7,92,116.915,108.395,7.808,0.626,560.55,9.20695462404785,-1.70544158600902,30.3226091427162,8.89655233951289,30.1601931399021,1601.96863155605
726,72.5014885761845,0,inconsistentClasses,0.251128346391729,1.14269378658954,0.606522455771249,3,7,95,113.771,105.274,7.811,0.607,558.795,8.83822474828896,-1.48642572120192,20.5769942569377,9.00939076064903,21.5736912945719,1574.22893656599
727,72.5631537765757,1,accepted,0.465945927735383,0.180773156609652,0.604760640603861,3,7,90,114.128,106.229,7.286,0.518,549.332,10.185937238384,-1.50845630929914,3.58970891211832,10.4553300420834,15.5316944117836,1956.42697741056
728,72.7038239119249,1,accepted,0.249704963272448,1.04277398874462,0.46208064856125,3,10,107,117.566,106.915,9.909,0.651,553.668,10.108765963356,-1.2826207560335,1.88290790301278,9.10263806291121,11.6525835585899,1892.95319640815
729,72.8037605110006,0,inconsistentClasses,0.250903735006193,1.0670073047647,0.44416570690638,3,9,100,116.311,107.18,8.447,0.602,557.406,9.4549386332495,-1.0494854406559,140.860050980162,8.73109595928782,-12.5440517026117,3714.45067735144
730,72.9033325110247,0,inconsistentClasses,0.248963814452883,1.00716537124743,0.582076922687032,3,7,110,115.262,105.821,8.776,0.586,553.788,10.4127752678077,-1.42238640113202,125.434035140971,8.46682083941663,-9.94205798805283,3707.60750711103
731,73.003899867273,1,accepted,0.140690196315418,0.28449673747029,0.646109428926491,3,7,70,115.607,107.125,7.774,0.611,549.875,11.5735216178502,-2.50628309001771,99.6557060693077,7.54539821028521,-10.9236568647234,3024.14930828053
732,73.104063770827,0,inconsistentClasses,0.123936902136624,0.297809941480668,0.463855678717976,3,6,91,118.359,110.296,7.384,0.599,555.795,9.38420548453064,-1.03865266272638,88.1236423358867,8.47239015830849,3.12418592039289,2989.4035413422
733,73.2053575366986,1,accepted,0.132391174549153,0.0604246541482497,0.556825661196425,3,6,58,116.803,109.264,6.845,0.593,558.969,11.8499261456177,-1.38896512649882,96.7592268874797,10.5118775768561,0.431981576948824,4167.94045387713
734,73.3050143076155,0,inconsistentClasses,0.112406186606688,0.115267081281218,0.772862806049838,3,6,66,115.318,107.693,6.865,0.68,555.211,11.875248479542,-2.02513908311794,110.351936268886,8.94949253760298,-11.2551072367349,3103.57649356313
735,73.4054440067391,1,accepted,0.157445377935202,-0.115394958442582,0.723510137904424,3,6,72,118.752,111.162,6.857,0.593,558.124,12.2845396172784,-2.05148213453572,101.732881012413,8.99867393546728,-13.1588699940438,2360.40979930123
736,73.5062429555871,1,accepted,0.0909421038209616,0.0204394855296148,0.725787855075968,3,5,63,112.676,105.734,6.252,0.595,552.602,12.4238873727744,-2.13471306134722,77.533177296374,8.48937314985873,-5.33825392555699,2652.88300678357
737,73.5746167623928,1,accepted,0.1341493921948,0.037156061910119,0.831177682645887,3,7,65,117.599,109.568,7.359,0.579,565.359,13.1974613784546,-1.71170785552714,57.4378739781808,8.593278189442,-25.0287997167253,2107.77069954872
738,73.7068792190443,1,accepted,0.157237651276261,-0.192215366160766,0.761621300072931,3,6,75,114.023,106.044,7.298,0.586,564.605,13.0862307743521,-1.71369668100298,91.3421407790737,8.87165499247797,3.65531821223426,2666.28156171924
739,73.8065964521064,1,accepted,0.0841261477909924,0.172309974201848,0.756658278259848,3,5,82,114.869,107.598,6.581,0.585,558.098,11.9133358417026,-1.14203965968329,63.6092961613282,11.450464833011,4.84454360709849,3021.09848717577
740,73.9062754392243,1,accepted,0.0707404672677196,0.152892181624469,0.647354805194863,3,5,79,116.538,109.059,6.793,0.587,556.739,11.5528016963542,-1.06905489728804,37.9824609386446,10.0168075781615,-5.11092209051803,3104.23375538413
741,74.006664423988,1,accepted,0.0663996754014477,0.137547255204717,0.675328787706123,3,4,85,109.253,102.452,6.115,0.59,558.4,12.4390798595359,-0.848094442212418,52.9536568242197,11.2172799071818,27.0886526148909,3240.92071699338
742,74.1059557066489,1,accepted,0.00587301611449261,0.0746327724951726,0.6754382770242,3,5,83,113.754,106.28,6.774,0.606,558.472,12.7116727799316,-1.00145844549555,23.0558021371632,11.7480760511624,3.77399870035089,3427.36844268152
743,74.2067695615667,1,accepted,0.0205546018050297,0.0959591855945967,0.805049302228013,3,4,81,111.941,105.159,6.072,0.615,558.233,13.0603396175962,-0.925749684535573,28.3908555019472,11.7847096441647,14.1596775530745,4327.51660081056
744,74.3051996863059,1,accepted,0.0310646471653511,0.0466673263190692,0.779013718970683,3,5,82,117.844,110.345,6.801,0.604,558.161,13.4464840902623,-0.81400090974134,23.4304290225809,11.8120250883235,23.3637090103114,4574.76787647058
745,74.4067131113116,1,accepted,0.0203942164808047,0.0515495535582424,0.667219667126452,3,4,92,115.768,108.984,6.098,0.593,553.593,14.028301784101,-0.999357834600398,24.7118146544389,11.0715767838625,-5.68932713844953,6144.54498587486
746,74.5074139779272,1,accepted,0.0213781663196512,0.102736747574987,0.797498353741204,3,5,78,114.684,107.187,6.782,0.62,575.166,14.1538831739771,-1.13521686188914,87.3126199213023,11.9878156316094,0.25201678673697,6949.95341251605
747,74.6019585470473,1,accepted,0.0238397373363422,0.117941873794595,0.695288055447557,3,4,83,120.01,112.846,6.328,0.738,564.615,14.0552779045764,-1.01830052344167,63.4627147358391,12.3659897766021,3.22091041069438,6253.61248422963
748,74.7069172379195,1,accepted,0.048653123093323,0.0793808828039545,0.794366129831075,3,4,82,113.794,106.874,6.236,0.588,570.746,14.437005661234,-0.924628373575398,41.3425155076992,12.281786250539,20.2549347026322,6373.99274551209
749,74.8067525733252,1,accepted,0.0423441064205518,0.120993994607717,0.7786172694539,3,5,84,117.016,109.747,6.569,0.601,558.3,12.8623341133166,-0.995664855287292,25.6416940171106,12.0982235729962,31.9793024619822,4365.54212819912
750,74.9065062205736,1,accepted,0.0564662468350843,0.289671941486873,0.784320184721946,3,5,77,115.789,108.698,6.405,0.59,561.874,13.216007339808,-1.07897436399224,60.8201563613054,12.041070478404,12.2597943172958,4410.67886127143
751,75.0067103970715,1,accepted,0.049712437718555,0.207358513695698,0.693471630524436,3,5,75,110.785,103.551,6.567,0.571,553.16,13.5372417936629,-1.00565639343339,45.7572585123808,11.88137142593,23.2592195292742,4989.29378942961
752,75.1067139924047,1,accepted,0.0367658821941719,0.255524650089329,0.701636195880016,3,5,80,112.201,104.845,6.7,0.56,553.856,14.302492050538,-1.16352501840566,19.129419005761,12.6248773390967,24.7127854350507,5842.86228929137
753,75.2065974353628,1,accepted,0.0559625271031811,0.138494571633068,0.734059355335526,3,4,78,114.606,107.645,6.173,0.687,561.624,14.1127151690415,-1.16698837132598,52.587947541114,12.3732100904416,4.25689787766017,5276.89961720601
754,75.3064275399656,1,accepted,0.0563474910700055,0.223388464817176,0.815851938321616,3,4,81,113.759,107.227,5.864,0.573,555.075,14.2289589557788,-1.11608521378733,43.1608547945572,12.7720270991322,12.8029021493063,5330.07804926446
755,75.4067356358307,1,accepted,0.0307534928129517,0.165422047770396,0.742713755840054,3,5,77,113.594,106.243,6.582,0.671,561.731,14.4038237160726,-1.40518407330731,26.3022405440654,11.6807525857578,32.517113421823,6190.07081247164
756,75.5065578318621,1,accepted,0.0932364286371934,0.224378307637899,0.656164870492801,3,5,77,114.741,107.593,6.388,0.662,565.89,13.8851790950127,-1.10767585451268,27.5927120024895,11.861849828919,32.5179509933219,4034.44790412757
757,75.5832704502236,1,accepted,0.181802995084896,0.486399602421896,0.684329921042816,3,7,65,117.256,109.496,7.079,0.586,556.257,13.7844589249299,-1.1399469305215,9.98310662475266,12.2123470110047,24.467441767843,4113.80082818291
