pillarIndices,stage,ownPoints,ownSpan,maximumCylinderPoints,maximumQualifiedPoints,maximumRunPoints,maximumRunOwnPoints,longestRunHeight,longestRunRobustHeight,longestRunOwnHeight,longestRunPoints,longestRunOwnPoints,longestRunRadialRms,maximumPeakContrast,minimumSeedTiltDegrees,minimumRadialRms,frame,baseline,fine,previous,subsetFound,subsetAccepted,defaultCore,range,wholeTilt,wholeRadialStd,coreFraction,coreHeight,coreIsolation,coreCount,failCount,failHeight,failHeightStd,failTilt,failRadial,failCoreFraction,failCoreHeight,failIsolation,failCoreCount,defaultFootprintDrop,subsetFootprintDrop,nearestAcceptedCellMeters,fineOriginalOwnCount,fineOffGroundOwnCount,fineGroundRemovedCount,fineOutsideFilterCount,fineOriginalOwnHeight,fineOffGroundOwnHeight,fineAxisNearestAccepted,fineAxisOverlapHeight,densityCoreEvaluated,failEligibility,failLine
4618,10,30,3.62938171625137,33,33,33,27,3.81747400760651,3.19605665802956,3.62938171625137,32,25,0.0792252584249116,1.83333333333333,1.4484942426217,0.0556938374402842,1081,1,0,1,1,1,1,19.675949552238,4.3070491811835,0.115781686131382,0.833333333333333,3.08846414089203,0.557692307692308,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
5022,3,26,5.060142993927,10,0,0,0,0,0,0,0,0,0,0,0.132056153442104,Inf,1081,1,0,0,0,0,0,17.066273598562,3.14850526688853,0.213113200642855,0.307692307692308,4.61611241102219,0.16,8,0,0,0,0,0,1,0,1,1,0,0,1.89736659610103,0,0,0,0,0,0,NaN,NaN,1,0,0
5043,10,507,2.62379467487335,627,627,627,500,2.58096432685852,2.27573461532593,2.56159663200378,626,491,0.0802199027154156,1.84545454545455,0.235941044010117,0.0587335541180963,1081,1,1,1,1,1,1,4.23385670140163,0.60733925575515,0.0703861629128474,0.982248520710059,2.56159663200378,0.914798206278027,612,0,0,0,0,0,0,0,0,0,0,0,0,505,505,0,0,2.56159663200378,2.56159663200378,0.00169344827043699,2.58096432685852,1,0,0
5119,10,41,4.14780759811401,34,33,20,20,2.09460580348969,2.00180065631866,2.09460580348969,20,20,0.0933972279060879,1.81818181818182,0.391067154295798,0.083844899257259,1081,1,0,1,1,1,1,18.8681691337964,3.83464164358574,0.152834140706604,0.634146341463415,4.14780759811401,0.448275862068966,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
5143,10,162,2.60366868972778,611,611,611,158,2.58096432685852,2.27274922132492,2.56019520759583,461,108,0.0605971562962733,1.60526315789474,0.14739425574711,0.0590047943377484,1081,1,1,1,1,1,1,4.27370004215201,0.201838355466525,0.0376073474461584,1,2.60366868972778,0.629850746268657,422,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0,0,2.56019520759583,2.56019520759583,0.00169344827043699,2.58096432685852,1,0,0
5316,10,30,4.35285139083862,26,26,19,19,1.90897798538208,1.73815764188767,1.90897798538208,19,19,0.0881308143471728,1.5,1.07038771482124,0.0618295359911673,1081,1,1,1,1,1,1,20.6346879694555,3.2373744260377,0.118293251269475,0.666666666666667,3.96244776248932,0.588235294117647,20,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,1.52937722206116,1.52937722206116,0.0020782996387926,1.52937722206116,1,0,0
6043,10,151,3.23312497138977,143,143,143,143,3.23312497138977,3.06043702363968,3.23312497138977,140,140,0.0759340753605971,2.04347826086957,0.134888168510805,0.0365926151625375,1081,1,1,1,1,1,1,7.78546275704439,1.91565514733342,0.0761363220945136,0.913907284768212,3.17707061767578,0.913907284768212,138,0,0,0,0,0,0,0,0,0,0,0,0,137,137,0,0,3.2105987071991,3.2105987071991,0.0111267354930737,2.30784916877747,1,0,0
6126,10,48,4.87326550483704,46,43,29,27,1.91843116283417,1.89953306913376,1.91843116283417,28,27,0.0831635912828336,1.5,0.466073037808368,0.0776952273242046,1081,1,0,1,1,1,1,16.1334884317743,4.43650658083289,0.146075405350938,0.666666666666667,4.12228846549988,0.393939393939394,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
6226,7,21,2.81420612335205,39,37,22,11,1.48449170589447,1.39001908302307,1.04572188854218,22,11,0.0854472907700028,0,0.479367723212866,Inf,1081,1,0,1,0,0,1,16.2301137948036,1.08875289122629,0.0586237961363833,1,2.81420612335205,0.372093023255814,32,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
6832,10,31,4.12910401821136,34,34,31,29,2.12051749229431,2.09346886873245,2.12051749229431,31,29,0.0735487910004623,1.875,2.1267025832806,0.0371799980429073,1081,1,1,1,1,1,1,15.61832684878,3.84601320390964,0.0872956702292523,0.935483870967742,2.12051749229431,0.738095238095238,31,0,0,0,0,0,0,0,0,0,0,0,0,25,24,1,0,2.26973128318787,2.12051749229431,0.00701011735927163,2.12051749229431,1,0,0
6926,10,24,4.31563973426819,18,18,16,16,1.76880168914795,1.71203001737595,1.76880168914795,16,16,0.0923698364215121,1.6,1.22948429305558,0.0923698364215121,1081,1,0,1,1,1,1,18.7440704571036,2.62552978539236,0.141116429642793,0.666666666666667,1.76880168914795,0.551724137931034,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
7133,9,50,2.11398446559906,51,49,49,34,2.37824559211731,2.21956140995026,1.94495344161987,43,30,0.0864022695303902,1.28947368421053,3.82359047254795,0.0864022695303902,1081,1,0,1,0,0,1,16.4607646240166,7.21210056895547,0.135340661547095,0.58,2.10076534748077,0.353658536585366,29,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,NaN,NaN,1,0,0
7134,7,32,3.13604950904846,49,29,26,20,1.18426376581192,1.17853847742081,0.729541778564453,26,11,0.0969811815299969,0,0.841220006210674,Inf,1081,1,0,0,0,0,0,16.2639184275582,8.95768471970249,0.126686745990732,0.5,2.98931455612183,0.274725274725275,25,0,0,0,0,0,0,0,1,0,0,0,1.34164078649987,0,0,0,0,0,0,NaN,NaN,1,0,0
7333,10,19,3.88866758346558,15,15,15,15,2.23001003265381,2.14988651871681,2.23001003265381,15,15,0.0745958479892275,1.75,2.71620154755755,0.0367670427561948,1081,1,0,1,1,1,1,17.6332545661445,2.60736117807399,0.161151147559318,0.736842105263158,2.23001003265381,0.466666666666667,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
7510,4,18,6.30105328559875,13,10,0,0,0,0,0,0,0,0,0,0.590140103170269,Inf,1081,1,0,0,0,0,0,28.8056015860611,2.45912336711632,0.146402901431658,0.555555555555556,2.89626169204712,0.454545454545455,10,0,0,0,0,0,0,0,0,1,0,0,10.252804494381,0,0,0,0,0,0,NaN,NaN,1,0,0
7532,7,29,4.15931141376495,25,25,14,14,1.3843332529068,1.35760022997856,1.3843332529068,13,13,0.0833647032894902,0,0.188226105111119,Inf,1081,1,1,1,0,0,1,19.004627649645,0.205064226816153,0.119907132576892,0.862068965517241,4.15931141376495,0.757575757575758,25,0,0,0,0,0,0,0,0,0,0,0,1.34164078649987,14,14,0,0,1.3843332529068,1.3843332529068,1.60194453233605,0.830178380012512,1,0,0
1621,10,52,4.83812022209167,40,30,30,30,4.80335569381714,4.46426349878311,4.10692656040192,25,17,0.077592475146969,1.55555555555556,0.644306336256085,0.0419954906549069,1091,1,0,1,1,1,1,26.6189908176864,3.21616206341949,0.149727031772125,0.557692307692308,4.62791085243225,0.367088607594937,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
1622,10,15,1.94233882427216,36,28,28,10,4.09373366832733,3.64519590139389,1.45330476760864,28,8,0.0948586028138587,1.44444444444444,3.88040378853614,0.0730525138956304,1091,1,0,0,1,0,0,26.4848234033632,5.92907110343481,0.111562204516181,0.733333333333333,1.71080386638641,0.22972972972973,17,0,0,0,0,0,0,0,1,0,0,1,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
3043,10,167,6.06410944461823,129,122,122,121,5.97097170352936,5.11589932441711,5.97097170352936,110,110,0.0805024668079061,1.77941176470588,0.266803259098773,0.0417314416378228,1091,1,1,1,1,1,1,12.5050949272131,0.404750139247086,0.174890313754951,0.706586826347305,5.97097170352936,0.5,118,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,0,3.81125950813293,3.81125950813293,0.171114425098208,1.06310415267944,1,0,0
3204,10,34,6.00355911254883,27,25,25,20,4.66580867767334,4.24892485141754,3.56194663047791,20,14,0.0902244569985879,1.55555555555556,1.67242841715905,0.0768632668050938,1091,1,0,1,1,1,1,29.8318999447398,2.90240144433766,0.148518963361879,0.470588235294118,4.88206481933594,0.422222222222222,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
3216,10,38,4.01466023921967,27,22,18,18,1.70629513263702,1.69404244422913,1.70629513263702,18,18,0.0861653199938499,1.66666666666667,2.58015703365401,0.0730712365043964,1091,1,0,0,1,1,0,22.9707348859643,3.28008564731547,0.173962073242745,0.368421052631579,1.68840777873993,0.28,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
3412,5,16,3.79915928840637,20,20,9,0,0,0,0,0,0,0,0,0.813457573049297,Inf,1091,1,0,1,0,0,1,24.6807003073237,0.458680840711443,0.179853164086707,0.6875,3.79915928840637,0.571428571428571,16,0,0,0,0,0,0,0,0,0,0,0,2.68328157299975,0,0,0,0,0,0,NaN,NaN,1,0,0
3943,10,185,3.68463158607483,180,180,180,177,3.65832221508026,3.33427350521088,3.65141129493713,178,175,0.0740647893372766,2.04545454545455,0.182053266054402,0.0371018006747352,1091,1,1,1,1,1,1,7.69708197948918,0.701551046869929,0.0788369782703569,0.940540540540541,3.65141129493713,0.926701570680628,177,0,0,0,0,0,0,0,0,0,0,0,0,180,180,0,0,3.55802369117737,3.55802369117737,0.0258416161904533,2.24809658527374,1,0,0
4126,10,74,2.92944538593292,59,59,59,59,2.92944538593292,2.77970871329308,2.92944538593292,41,41,0.0622172315292701,1.51282051282051,0.258051518410161,0.0589695338829416,1091,1,1,1,1,1,1,15.3981868461929,0.6651658338532,0.114753107161956,0.783783783783784,2.92944538593292,0.651685393258427,58,0,0,0,0,0,0,0,0,0,0,0,0,34,29,5,0,3.0859140753746,2.65671390295029,0.0588806927878804,2.65671390295029,1,0,0
4732,10,23,4.28611016273499,79,79,58,11,2.09239226579666,1.89263402819633,1.28485745191574,52,9,0.0534966268511813,2,1.61189424036935,0.0524591760989709,1091,1,1,1,1,1,1,10.8789170491224,3.76792250753822,0.120235375907941,0.739130434782609,4.16262197494507,0.56701030927835,55,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,2.8809494972229,2.8809494972229,0.00482430173472855,2.09239226579666,1,0,0
4832,10,49,2.88280260562897,76,75,58,47,2.09239226579666,1.94843821525574,2.09239226579666,38,33,0.0392013877580926,2,1.90075395319149,0.0368678589593978,1091,1,1,1,1,1,1,10.8899351237169,2.91465151074247,0.0480447199557784,1,2.88280260562897,0.627659574468085,59,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,2.88280260562897,2.88280260562897,0.00482430173472855,2.09239226579666,1,0,0
5170,1,8,1.53865933418274,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,1091,1,0,0,0,0,0,11.7392145152941,13.4391814861736,0.113378632707097,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,12.4851912280109,0,0,0,0,0,0,NaN,NaN,0,0,0
5270,4,15,1.95439505577087,15,11,0,0,0,0,0,0,0,0,0,1.07675269392976,Inf,1091,1,0,0,0,0,0,11.724387182418,5.26344740178372,0.118648421080975,0.733333333333333,1.3022153377533,0.424242424242424,14,0,0,0,0,0,0,1,0,0,0,0,12.9799845916704,0,0,0,0,0,0,NaN,NaN,1,0,0
5510,4,12,6.08258986473083,12,11,0,0,0,0,0,0,0,0,0,0.877065547945021,Inf,1091,1,0,0,0,0,0,24.5755888778197,1.25375535698255,0.0894892563204734,0.75,6.08258986473083,0.6875,11,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,NaN,NaN,1,0,0
5532,10,130,4.35541009902954,110,110,110,108,4.35883045196533,4.13108084201813,4.35541009902954,104,102,0.0853596218993945,1.75,0.387282103432048,0.0597815044550375,1091,1,0,1,1,1,1,11.4858796304876,1.70680946044042,0.134360298004358,0.661538461538462,4.33930861949921,0.553459119496855,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
6429,10,21,3.81298184394836,19,18,14,11,2.07931816577911,1.97352976799011,1.96520447731018,14,11,0.0772554978537065,1.625,1.17594665792243,0.0603041716184852,1091,1,0,1,1,1,1,15.4162333079345,1.63364218308157,0.160614734212559,0.666666666666667,3.65844488143921,0.64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
6716,7,32,6.2034604549408,28,24,13,11,1.32582402229309,1.32395588159561,1.32582402229309,13,11,0.0870844129300527,0,0.729080673417048,Inf,1091,1,0,1,0,0,1,23.3369470449766,3.12513761025728,0.11893396687393,0.65625,6.2034604549408,0.567567567567568,21,0,0,0,0,0,0,0,0,0,0,0,4.02492235949962,0,0,0,0,0,0,NaN,NaN,1,0,0
7935,10,9,4.97161781787872,25,22,22,8,2.17307257652283,2.05829727649689,0.909433007240295,22,8,0.0875468090791919,1.57142857142857,3.93910432559917,0.0875468090791919,1091,1,0,0,1,1,0,20.0643572645038,3.76065516355445,0.0716856846072139,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,NaN,NaN,0,0,0
7936,10,14,4.24452495574951,30,29,23,13,2.17307257652283,2.06786188483238,1.44385695457458,21,12,0.0682869580894431,1.91666666666667,0.531144334122275,0.0682869580894431,1091,1,0,1,1,1,1,20.0478337472015,0.361632802212266,0.0740922198940474,0.928571428571429,4.24452495574951,0.529411764705882,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
943,10,59,9.80964756011963,42,28,26,22,2.64372086524963,2.63774724006653,2.64372086524963,26,22,0.0867435250011549,1.91666666666667,0.203304427886254,0.0595157466832085,1101,0,1,1,1,1,1,24.3999900030668,0.797136372156362,0.168326753491197,0.644067796610169,9.5808117389679,0.405660377358491,43,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,1.31789195537567,1.31789195537567,0.0290049815967202,1.31789195537567,1,0,0
1943,10,17,3.07814860343933,21,20,20,16,2.39077788591385,2.30788323283195,2.39077788591385,20,16,0.0736137000850243,2,2.55123840436994,0.0365488117433492,1101,1,0,1,1,1,1,18.9625284078802,2.4159496489419,0.0607383427157342,1,3.07814860343933,0.954545454545455,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
2732,10,38,6.86541318893433,32,32,28,28,3.12107050418854,2.98284375071526,2.96200799942017,27,25,0.0962286582543566,1.92857142857143,0.159789264439105,0.0382260183948055,1101,1,1,1,1,1,1,17.2336535185506,0.319386957873158,0.13312200353238,0.736842105263158,6.86185598373413,0.509090909090909,28,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,2.34831547737122,2.34831547737122,0.0339096825045063,2.34831547737122,1,0,0
3432,10,81,6.86313080787659,71,71,38,34,2.40406179428101,2.39749585390091,2.40406179428101,29,29,0.0762653271184514,1.8,0.404009071418288,0.0502164411448458,1101,1,1,1,1,1,1,14.2917549064728,1.35930742511788,0.119078906305007,0.753086419753086,6.85940957069397,0.575471698113208,61,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,5.80234825611115,5.80234825611115,0.00444080126250697,2.40034055709839,1,0,0
3825,0,4,0.866090297698975,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,1101,1,0,0,0,0,0,16.7318756476613,6.78929634474967,0.0598913204241566,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1.34164078649987,0,0,0,0,0,0,NaN,NaN,0,0,0
3925,5,19,4.48987871408463,16,14,11,0,0,0,0,0,0,0,0,4.64775647699805,Inf,1101,1,0,0,0,0,0,16.5004597679356,6.04287887568874,0.114884121577082,0.578947368421053,1.31032586097717,0.458333333333333,11,0,0,0,0,0,0,1,0,1,0,0,0.848528137423857,0,0,0,0,0,0,NaN,NaN,1,0,0
4262,4,28,4.73210954666138,13,11,0,0,0,0,0,0,0,0,0,0.530222923055803,Inf,1101,1,0,0,0,0,0,8.21751638422784,1.22933309211674,0.157263797316689,0.5,4.6825704574585,0.264150943396226,14,0,0,0,0,0,0,0,1,0,0,0,6.37808748764079,0,0,0,0,0,0,NaN,NaN,1,0,0
4329,10,45,6.0945839881897,39,39,26,26,2.54840537905693,2.18661331385374,2.54840537905693,25,25,0.0808675948148475,1.88888888888889,0.369636184786808,0.0600141332889074,1101,1,1,1,1,1,1,13.3725045249498,3.2596174963728,0.115574862994682,0.555555555555556,5.13828372955322,0.5,25,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,2.2959361076355,2.2959361076355,0.144028283502709,0.239015460014343,1,0,0
4422,10,53,6.25484764575958,39,37,30,26,2.82807114720345,2.45610000491142,2.82807114720345,26,24,0.0624437565956591,1.8,0.842601515759957,0.0604987660393476,1101,1,0,1,1,1,1,17.1780355412488,1.78139158405576,0.196898306207996,0.660377358490566,4.71704041957855,0.578125,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
4819,10,54,5.68698215484619,47,46,41,40,3.75486636161804,3.68345364332199,3.74661636352539,33,32,0.0892919256051412,1.86666666666667,0.57712245692877,0.0390257580428752,1101,1,1,1,1,1,1,18.7108489972074,3.70809312889771,0.124451490543879,0.722222222222222,5.68698215484619,0.534246575342466,39,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,2.72420310974121,2.72420310974121,0.00632035106864792,2.72420310974121,1,0,0
4833,10,24,2.26940739154816,55,54,54,18,2.57137081027031,2.31799421310425,1.83167731761932,54,18,0.0708850155579109,2.06666666666667,0.673199584277735,0.042557600088019,1101,0,1,1,1,1,1,10.2356547463859,7.5871105896507,0.119676899914481,0.75,1.83167731761932,0.518518518518518,42,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,2.12529098987579,2.12529098987579,0.0221417774012862,2.06775215268135,1,0,0
4834,10,55,3.79217445850372,63,62,62,45,3.36939656734467,3.23112169504166,3.26556670665741,51,37,0.0611657778431012,2.11538461538462,0.537391105882364,0.0382530683508851,1101,1,1,1,1,1,1,10.0002395694428,1.41658559485387,0.153728315939852,0.745454545454545,2.80160543322563,0.695121951219512,57,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,2.43000194430351,2.43000194430351,0.0221417774012862,2.06775215268135,1,0,0
5822,0,5,2.83921712636948,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,1101,1,0,0,0,0,0,17.9817952270706,4.0422831481437,0.0437233874902552,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0.6,0,0,0,0,0,0,NaN,NaN,0,0,0
5922,10,28,6.14540338516235,25,24,23,20,1.50374299287796,1.40034576654434,1.33379000425339,22,19,0.0868661461785209,1.76923076923077,1.60650022467605,0.0782503086949285,1101,1,0,1,1,1,1,18.0051924856842,6.87944931501677,0.124059536058096,0.607142857142857,2.82571566104889,0.428571428571429,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
5926,10,39,5.57382941246033,60,60,49,26,2.67351171374321,2.39720858931541,1.55263888835907,49,25,0.0814889317636187,1.92,0.494039783555279,0.0596913533101266,1101,1,0,1,1,1,1,15.4673193252316,3.05859953456732,0.130728088726418,0.717948717948718,5.25646567344666,0.533333333333333,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
5927,10,31,5.42962408065796,60,60,49,24,2.67351171374321,2.39720858931541,2.67351171374321,49,24,0.080127623310668,1.92,1.05018363839906,0.0587002065924889,1101,1,0,0,1,1,0,15.2511334950097,5.47536179814453,0.0856059241491741,0.709677419354839,1.38814160227776,0.527027027027027,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
5936,10,70,3.28466260433197,87,86,86,64,3.19026458263397,2.73944329023361,2.50942134857178,84,62,0.0735838566454444,1.96666666666667,0.783639083334562,0.0394078772394875,1101,1,1,1,1,1,1,10.5192853203202,6.34694809981586,0.105769142615131,0.8,2.50942134857178,0.48695652173913,56,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,0,2.30687367916107,2.30687367916107,0.00617802091208087,2.30687367916107,1,0,0
6435,4,22,2.88626134395599,13,9,0,0,0,0,0,0,0,0,0,1.92381931428487,Inf,1101,1,0,0,0,0,0,12.6580205729908,3.90897685137322,0.181294034581944,0.5,1.51413649320602,0.229166666666667,11,0,0,0,0,0,0,0,1,1,0,0,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
6543,10,34,3.32502520084381,87,87,87,32,3.43479287624359,3.23574798703194,3.32502520084381,87,32,0.0758593055862399,2.04761904761905,0.755834336625939,0.036452246870401,1101,0,1,1,1,1,1,10.4499049935333,2.15803087202808,0.0575179383724429,0.941176470588235,3.32502520084381,0.649122807017544,74,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,3.32502520084381,3.32502520084381,0.0541498541844883,2.37088924646378,1,0,0
6544,10,72,3.69944655895233,87,87,87,52,3.52234923839569,3.24594950675964,3.52234923839569,87,51,0.0761190158753748,2.21428571428571,0.572164089816333,0.0363781000946203,1101,1,1,1,1,1,1,10.3840210016527,2.21908917213166,0.139155491862215,0.791666666666667,3.62574815750122,0.747826086956522,86,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,3.52234923839569,3.52234923839569,0.0541498541844883,2.37088924646378,1,0,0
6933,10,63,4.18376731872559,47,41,41,41,3.74788224697113,3.38700849413872,3.74788224697113,39,39,0.0862717451625553,1.71428571428571,0.671190853051667,0.0629323447541812,1101,1,0,1,1,1,1,15.8576444961319,1.5947109469506,0.125003439221373,0.746031746031746,4.18251299858093,0.534090909090909,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
2322,3,9,7.63098049163818,11,0,0,0,0,0,0,0,0,0,0,0.87803859175843,Inf,1111,1,0,0,0,0,0,23.0159179806219,0.890353880324343,0.149377264282465,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,3.49857113690718,0,0,0,0,0,0,NaN,NaN,0,0,0
2422,7,18,6.89063668251038,21,19,13,11,1.44539391994476,1.42508546113968,1.44539391994476,12,10,0.0768191656369321,0,0.460214358325525,Inf,1111,1,0,1,0,0,1,22.8639583007994,2.00600550126496,0.0991925491781256,0.666666666666667,4.35416543483734,0.444444444444444,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NaN,NaN,1,0,0
2819,10,21,7.79621505737305,26,26,17,15,2.88531059026718,2.74300115406513,2.47643798589706,17,15,0.0624872967585176,2,0.601704572447352,0.0564556533141317,1111,1,0,1,1,1,1,22.7858545190632,1.53276343895088,0.117302439895879,0.714285714285714,2.47643798589706,0.405405405405405,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
3836,10,26,5.50584650039673,80,80,70,19,2.73819005489349,2.455848133564,2.24647942185402,68,17,0.0885440929207729,1.89189189189189,1.04340394812066,0.0532326763869289,1111,1,0,1,1,1,1,10.9995146182268,1.38751292669592,0.215002313907032,0.769230769230769,5.10216736793518,0.525773195876289,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
3885,10,29,5.09191739559174,23,22,22,21,1.97186863422394,1.84541127681732,1.97186863422394,22,21,0.0922171002641705,1.83333333333333,0.965074438715827,0.0721189868114647,1111,1,0,1,1,1,1,21.734936044023,4.62249857550804,0.147606939815443,0.655172413793103,2.94704651832581,0.463414634146341,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
3936,10,36,5.5046968460083,81,81,70,20,2.73025476932526,2.44064605236053,1.09664130210876,70,20,0.0707682914455316,1.65625,0.772627588064886,0.03822419529238,1111,1,0,1,1,0,1,10.7690559921916,3.51446011004109,0.201769215501783,0.611111111111111,4.96583247184753,0.436170212765957,41,0,0,0,0,0,0,0,0,0,0,1,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
4543,10,176,2.93114066123962,309,309,309,175,2.97271835803986,2.77557029724121,2.93049550056458,308,175,0.0618600153184524,1.91925465838509,0.173046831886356,0.0391882043169669,1111,1,1,1,1,1,1,4.95706744809079,1.17613971169877,0.0526964645528661,0.994318181818182,2.93049550056458,0.96474358974359,301,0,0,0,0,0,0,0,0,0,0,0,0,168,168,0,0,2.87433111667633,2.87433111667633,0.00792664832646251,2.40692162513733,1,0,0
4544,10,134,2.94696271419525,309,309,309,134,2.97271835803986,2.77534313201904,2.94696271419525,309,134,0.0611010669352405,2.01307189542484,0.866550148468189,0.0385282687946598,1111,1,1,1,1,1,1,4.89728333812164,1.08136058377586,0.0542011059388113,1,2.94696271419525,0.974358974358974,304,0,0,0,0,0,0,0,0,0,0,0,0,129,129,0,0,2.91900539398193,2.91900539398193,0.00792664832646251,2.40692162513733,1,0,0
4831,7,26,4.46450197696686,19,19,16,16,1.13113737106323,1.1044151969254,1.13113737106323,15,15,0.0514829529836001,0,0.681245171389732,Inf,1111,1,0,1,0,0,1,11.4953307514675,4.51247837361834,0.170893088004845,0.692307692307692,4.26164925098419,0.487179487179487,19,0,0,0,0,0,0,0,0,0,0,0,1.34164078649987,0,0,0,0,0,0,NaN,NaN,1,0,0
5623,10,36,1.84040504693985,52,46,46,33,2.43163180351257,2.22137696743011,1.83204585313797,43,30,0.0877571299768008,1.7037037037037,1.81076170523108,0.0877571299768008,1111,1,1,1,1,1,1,16.6143257961976,4.20476743418397,0.0923215326470934,0.833333333333333,1.83058327436447,0.423913043478261,39,0,0,0,0,0,0,0,0,0,0,0,0,22,21,1,0,2.27509361505508,1.82222408056259,0.0663876588896483,2.28391319513321,1,0,0
5624,10,34,3.95874494314194,71,69,69,32,4.20468389987946,3.35370904803276,2.84247440099716,67,28,0.0922917464499922,1.6,3.35389642226302,0.0602274646289648,1111,1,1,0,1,1,0,16.4260387871251,3.36818975261835,0.122276876668304,0.764705882352941,2.53938734531403,0.313725490196078,32,0,0,0,0,0,0,0,1,0,0,0,0,22,22,0,0,2.3900408744812,2.3900408744812,0.0663876588896483,2.28391319513321,1,0,0
5822,10,29,2.89727115631104,31,31,31,27,3.70573890209198,3.50774943232536,2.88345432281494,31,26,0.0771154584752091,2,0.563102958756745,0.0339519581592741,1111,1,0,1,1,1,1,17.8552437854523,7.41385154433724,0.0855611245329922,0.586206896551724,2.25930905342102,0.404761904761905,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
5931,10,35,4.86482882499695,47,45,45,17,2.32729387283325,1.93633274435997,1.41376835107803,44,16,0.0675407775265247,1.95652173913043,0.326818392005548,0.0376595061160256,1111,1,0,0,1,1,0,12.8277056055185,1.57395053292798,0.199315598180775,0.514285714285714,4.57558345794678,0.313253012048193,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
