source,target,semanticName,squaredStandardizedResidual,heightResidual,mapMixtureWeight,weight,robustWeight,iteration
21,71,curb,0.174048778609441,NaN,0.00172314115876086,0.00302091999008548,0.00293907325251058,3
22,71,curb,2.83594115411427,NaN,0.00172314115876086,0.00157184900117205,0.00108123705521434,3
23,71,curb,0.0033041251777759,NaN,0.00172314115876086,0.00272229306082387,0.00272085465372524,3
24,71,curb,3.34633015545248,NaN,0.00172314115876086,0.00120297380595641,0.000783485578907022,3
25,71,curb,0.0225091401401497,NaN,0.00172314115876086,0.00259511420134565,0.00258580153428806,3
26,71,curb,5.96656219766719,NaN,0.00172314115876086,0.00182889867838882,0.000935665578824857,3
27,71,curb,0.433165231527691,NaN,0.00172314115876086,0.00196132140935115,0.00183419957217527,3
28,71,curb,11.7037228741901,NaN,0.00172314115876086,0.00116991258812475,0.000407266711590561,3
29,71,curb,1.9696389051032,NaN,0.00172314115876086,0.000480984103949224,0.000365727823860518,3
30,71,curb,1.03691373747301,NaN,0.00172314115876086,0.00148760665265255,0.0012759231018841,3
31,71,curb,6.46097317813723,NaN,0.00172314115876086,0.00183903811754061,0.000904257138579948,3
32,76,curb,14.0859221792743,NaN,0.00272072512547887,0.000819796168639209,0.000251954448331681,3
33,76,curb,0.528056298078497,NaN,0.00272072512547887,0.00115960954209216,0.00106926813814317,3
36,147,pole,2.71838657847062,NaN,0.000372624613405367,0.0561544747729366,0.0391336238976782,3
37,172,trafficSign,0.513774632294756,NaN,0.000234215350395996,0.110973135790945,0.102543644103957,3
38,60,curb,76.8851893299265,NaN,0.00274627103144694,0.00328372163727829,0.000246866103251917,3
39,60,curb,18.6853378609262,NaN,0.00274627103144694,0.00438157499595758,0.00109823431619296,3
40,60,curb,12.7271558294202,NaN,0.00274627103144694,0.00484765231068166,0.00159654203264695,3
41,62,curb,9.76055587389637,NaN,0.000524631086834545,0.00272053806054918,0.00106200952748647,3
42,60,curb,22.4130425667131,NaN,0.00274627103144694,0.00505908888855908,0.00110313849201111,3
43,60,curb,3.31103195272269,NaN,0.00274627103144694,0.00475212417150923,0.0031064404155113,3
44,62,curb,11.4965246938568,NaN,0.000524631086834545,0.00342238382550473,0.00120530071540198,3
45,62,curb,22.5958227493809,NaN,0.000524631086834545,0.00338594911488072,0.000733630728853406,3
46,60,curb,0.704613041474648,NaN,0.00274627103144694,0.00463126653566941,0.00416204549057071,3
47,68,curb,0.720814686610322,NaN,0.00097718142650001,0.00326004818547086,0.00292294402809619,3
48,62,curb,0.99219704805145,NaN,0.000524631086834545,0.00220204752890516,0.00190036213656465,3
49,62,curb,12.6748170572404,NaN,0.000524631086834545,0.00280241333687374,0.000925508727639713,3
50,62,curb,26.3787094612356,NaN,0.000524631086834545,0.00300675874740884,0.000575941938299193,3
51,68,curb,0.493219269242691,NaN,0.00097718142650001,0.00422463119122214,0.00391562900313394,3
52,68,curb,0.948096722462697,NaN,0.00097718142650001,0.00322438480634124,0.00279968522467116,3
53,62,curb,4.02999084508829,NaN,0.000524631086834545,0.00277094788949401,0.00168467312571705,3
54,62,curb,4.0974026303309,NaN,0.000524631086834545,0.00297230340072728,0.00179531974527519,3
55,68,curb,0.235224738624737,NaN,0.00097718142650001,0.00427278770145232,0.0041178099773517,3
56,68,curb,1.5945732923182,NaN,0.00097718142650001,0.00329256862809249,0.00262328531568818,3
57,62,curb,2.72320834784615,NaN,0.000524631086834545,0.00260136695706807,0.00181189858202479,3
58,62,curb,5.1929019389271,NaN,0.000524631086834545,0.00312295185874442,0.00170572545507479,3
59,68,curb,0.0992046045672763,NaN,0.00097718142650001,0.00409629193397168,0.00403228848049824,3
60,65,curb,1.47312545629424,NaN,0.000918154900082931,0.00345350734002017,0.00279477796874775,3
61,62,curb,2.14818316720931,NaN,0.000524631086834545,0.00174048863950081,0.00129528658524065,3
62,68,curb,0.00766124667959623,NaN,0.00097718142650001,0.00398196763262799,0.00397709251473631,3
63,65,curb,1.84910810269412,NaN,0.000918154900082931,0.00346158454575568,0.00267126986535422,3
64,65,curb,0.0405216282314319,NaN,0.000918154900082931,0.00348325929290217,0.00346082119532578,3
65,71,curb,1.95965361649381,NaN,0.00172314115876086,0.00308891817838214,0.00235158991069997,3
66,73,curb,10.3645116707602,NaN,0.000278212384882922,0.00144881834971728,0.000545012388276752,3
67,73,curb,0.553036728585182,NaN,0.000278212384882922,0.00259334994931641,0.00238252971869497,3
68,71,curb,0.495141735642066,NaN,0.00172314115876086,0.00363723339710171,0.00337023440319476,3
69,71,curb,2.51949639299766,NaN,0.00172314115876086,0.0025951923344952,0.00184958763464986,3
70,73,curb,3.01933440711704,NaN,0.000278212384882922,0.00160213241919766,0.00108026393052527,3
71,73,curb,0.26493257171806,NaN,0.000278212384882922,0.00303792688615517,0.0029143882656429,3
72,71,curb,0.417837516526334,NaN,0.00172314115876086,0.0040157418562582,0.00376409691139099,3
73,71,curb,2.77902363171542,NaN,0.00172314115876086,0.00226554222286723,0.00156823588800709,3
74,73,curb,1.85811752387264,NaN,0.000278212384882922,0.00126699776702416,0.000976642977927488,3
75,68,curb,10.0110753766391,NaN,0.00097718142650001,0.00170145927931723,0.000653961699913763,3
76,71,curb,0.256755113979923,NaN,0.00172314115876086,0.00363335236608548,0.0034899810873848,3
77,71,curb,3.08643545374693,NaN,0.00172314115876086,0.0027267585300273,0.00182534768189621,3
78,73,curb,6.3354283709964,NaN,0.000278212384882922,0.00088600076156383,0.000439993347587225,3
79,71,curb,11.3757920916795,NaN,0.00172314115876086,0.00174986189728222,0.000620490517596462,3
80,71,curb,0.0970314808318442,NaN,0.00172314115876086,0.00308880537251834,0.00304158465836214,3
81,71,curb,4.657201046219,NaN,0.00172314115876086,0.00200997241355873,0.00115174622082325,3
82,71,curb,0.0884642262828961,NaN,0.00172314115876086,0.00317694452923825,0.00313260477599687,3
83,71,curb,4.49825381132276,NaN,0.00172314115876086,0.00208737190877263,0.00121378548170174,3
84,73,curb,24.1094548038248,NaN,0.000278212384882922,0.000851570692752894,0.000175310026615994,3
85,73,curb,12.794050217075,NaN,0.000278212384882922,0.000829373858739585,0.000272189295766232,3
86,71,curb,11.3076812178776,NaN,0.00172314115876086,0.00127308465427606,0.000453179380038158,3
87,71,curb,0.242254279108187,NaN,0.00172314115876086,0.00249981138149523,0.00240653253287106,3
88,71,curb,5.48215291181751,NaN,0.00172314115876086,0.00195368534363614,0.00104077516628909,3
89,73,curb,31.5752838978191,NaN,0.000278212384882922,0.000856347007679154,0.000141497121672716,3
90,71,curb,0.394776203749668,NaN,0.00172314115876086,0.00204122167452172,0.00191994960771765,3
91,71,curb,6.19563215650176,NaN,0.00172314115876086,0.00202895127665624,0.00101890730174576,3
92,71,curb,2.79301468664087,NaN,0.00172314115876086,0.000481545413034133,0.000332815873439801,3
93,76,curb,13.9647136692358,NaN,0.00272072512547887,0.00117926644680495,0.000364606465029865,3
94,76,curb,0.560473222128178,NaN,0.00272072512547887,0.00121355491512377,0.00111368446393413,3
95,76,curb,1.16687762715819,NaN,0.00272072512547887,0.00125647952167116,0.00105880094093633,3
96,76,curb,14.2578396248562,NaN,0.00272072512547887,0.00111531837226877,0.00033990610196849,3
97,76,curb,2.10165206156589,NaN,0.00272072512547887,0.000505909336700064,0.000378599746620976,3
98,76,curb,2.74530445167506,NaN,0.00272072512547887,0.00125558155989082,0.000872386787070486,3
99,76,curb,10.348103598993,NaN,0.00272072512547887,0.00139277850417781,0.000524449410692881,3
100,146,pole,38.3849288917838,NaN,0.000304429102169065,0.0655004982248285,0.00917169857932795,3
105,147,pole,2.30701646929932,NaN,0.000372624613405367,0.0597614256826997,0.0436494322357495,3
108,172,trafficSign,0.640991453896891,NaN,0.000234215350395996,0.108851539939527,0.0987263050859425,3
109,60,curb,13.8883548690944,NaN,0.00274627103144694,0.00190518492868264,0.000591279967091073,3
110,60,curb,3.13348985576718,NaN,0.00274627103144694,0.00453495077380178,0.00302056513854928,3
111,68,curb,0.800442381812028,NaN,0.00097718142650001,0.00432820946446086,0.00383682437043446,3
112,68,curb,0.849386209569596,NaN,0.00097718142650001,0.00362279475743027,0.0031893556098439,3
113,68,curb,0.192760961976909,NaN,0.00097718142650001,0.00399424918150993,0.00387474524225978,3
114,68,curb,2.12783669070738,NaN,0.00097718142650001,0.00320245388780765,0.00238908175674976,3
115,68,curb,0.0446637208617353,NaN,0.00097718142650001,0.00390073060224687,0.00387305300889137,3
116,65,curb,1.49812414163093,NaN,0.000918154900082931,0.00326464539432711,0.00263341595224486,3
117,68,curb,0.198092644630869,NaN,0.00097718142650001,0.00386798366083358,0.00374915486059891,3
118,65,curb,2.23417093041983,NaN,0.000918154900082931,0.00332304122079424,0.00244797138109242,3
119,71,curb,0.231598453350891,NaN,0.00172314115876086,0.00397431925551499,0.00383231012006414,3
120,71,curb,2.42832095871705,NaN,0.00172314115876086,0.00316948785250405,0.00228261885823117,3
121,71,curb,0.573847034964332,NaN,0.00172314115876086,0.00384400377122547,0.00352074474223392,3
122,71,curb,2.0162447393092,NaN,0.00172314115876086,0.00306008807204113,0.0023136927411921,3
123,71,curb,0.418861622501043,NaN,0.00172314115876086,0.00373227343145857,0.00349785469650632,3
124,71,curb,3.55282664041718,NaN,0.00172314115876086,0.00288333768394737,0.00183833308347725,3
125,71,curb,0.310478500848298,NaN,0.00172314115876086,0.00368534351207541,0.00351093246437634,3
126,71,curb,11.5292335039082,NaN,0.00172314115876086,0.00132570010935221,0.000466028284156906,3
127,71,curb,0.000322370375051275,NaN,0.00172314115876086,0.00350331520502456,0.00350313451593852,3
128,71,curb,4.53250346418188,NaN,0.00172314115876086,0.00281720575612434,0.00163297290228259,3
129,71,curb,0.0585459145162865,NaN,0.00172314115876086,0.00312973718077559,0.00310069192566815,3
130,71,curb,5.70123998804322,NaN,0.00172314115876086,0.00213563320952134,0.00111684708639959,3
131,71,curb,0.56023727105048,NaN,0.00172314115876086,0.0026470378656278,0.00242928197678226,3
132,71,curb,6.85379988227302,NaN,0.00172314115876086,0.00214590253213744,0.00102351157270058,3
133,71,curb,0.868068292727165,NaN,0.00172314115876086,0.00217549563611765,0.00191018787212646,3
134,71,curb,6.78664801585334,NaN,0.00172314115876086,0.00201456983363029,0.000965820465880329,3
135,76,curb,0.412330103274239,NaN,0.00272072512547887,0.00189666010644959,0.00177927624142853,3
136,76,curb,6.9720308450662,NaN,0.00272072512547887,0.00166625812838707,0.000787633414597973,3
137,76,curb,1.928204019649,NaN,0.00272072512547887,0.000492901439237333,0.000376688327636701,3
138,76,curb,0.508805232866718,NaN,0.00272072512547887,0.001484124868106,0.00137239942653714,3
139,76,curb,7.36464155506855,NaN,0.00272072512547887,0.0017240076632257,0.000791430890896222,3
141,147,pole,2.533063094241,NaN,0.000372624613405367,0.0883889841438558,0.0628973223773519,3
142,149,pole,104.396187250174,NaN,0.00032600971896668,0.0635279505090128,0.00358846247258019,3
143,172,trafficSign,0.364474632879082,NaN,0.000234215350395996,0.113508657602861,0.107254037454686,3
1,60,curb,32.4473566052239,NaN,0.00274627103144694,0.000512539762284512,8.27801636932938e-05,4
2,60,curb,5.42132699777045,NaN,0.00274627103144694,0.00361027303656456,0.00193330256986536,4
3,60,curb,0.67764868182582,NaN,0.00274627103144694,0.00365606373536819,0.00329843492294832,4
4,60,curb,0.652818094358376,NaN,0.00274627103144694,0.00307751646160883,0.00278646744302524,4
5,60,curb,0.336291342879577,NaN,0.00274627103144694,0.00353021050408335,0.00334996047121026,4
6,67,curb,0.796722365043356,NaN,0.000957182492639536,0.0029984844095843,0.00265946727983323,4
7,60,curb,0.0857133655844076,NaN,0.00274627103144694,0.00349183463287274,0.00344459498025943,4
8,68,curb,0.860929242309801,NaN,0.00097718142650001,0.00313487944531408,0.00275533560601831,4
9,68,curb,0.443054545089949,NaN,0.00097718142650001,0.00340417756114239,0.0031788340605633,4
10,68,curb,0.91961204441539,NaN,0.00097718142650001,0.00320257851629118,0.00279179899872142,4
11,68,curb,0.171362334528855,NaN,0.00097718142650001,0.00361934634501434,0.00352275942048976,4
12,68,curb,1.22935145439789,NaN,0.00097718142650001,0.00315385595929904,0.00263546911330507,4
13,68,curb,0.0174931520878184,NaN,0.00097718142650001,0.00310855424474627,0.00309987798282511,4
14,65,curb,1.89858418400681,NaN,0.000918154900082931,0.00293979239456927,0.00225483372953548,4
15,65,curb,0.00967524928367461,NaN,0.000918154900082931,0.00282961032023044,0.0028252367410696,4
16,71,curb,1.543050581131,NaN,0.00172314115876086,0.00267661439713078,0.00214663562207234,4
17,71,curb,0.0925061678960578,NaN,0.00172314115876086,0.00350691793315938,0.00345576913952248,4
18,71,curb,1.78881112980414,NaN,0.00172314115876086,0.00227811752216078,0.00177118659508197,4
19,71,curb,0.0815220920899088,NaN,0.00172314115876086,0.0029182075856259,0.00288063393681402,4
20,71,curb,1.79934914807637,NaN,0.00172314115876086,0.00257032472630565,0.00199575509073916,4
21,71,curb,0.133525814503805,NaN,0.00172314115876086,0.00302091999008548,0.00295773064708784,4
22,71,curb,3.1149075915999,NaN,0.00172314115876086,0.00157184900117205,0.0010490286381616,4
23,71,curb,0.000572504699405642,NaN,0.00172314115876086,0.00272229306082387,0.00272204371957244,4
24,71,curb,3.75539291677945,NaN,0.00172314115876086,0.00120297380595641,0.000751453376170627,4
25,71,curb,0.065496555996364,NaN,0.00172314115876086,0.00259511420134565,0.00256820087139632,4
26,71,curb,6.55328923373443,NaN,0.00172314115876086,0.00182889867838882,0.000892787511963133,4
27,71,curb,0.658912487860566,NaN,0.00172314115876086,0.00196132140935115,0.00177426748854951,4
28,71,curb,12.8738302887625,NaN,0.00172314115876086,0.00116991258812475,0.000382347760117715,4
29,71,curb,2.50260295071891,NaN,0.00172314115876086,0.000480984103949224,0.000343457902364431,4
30,71,curb,1.4849502894636,NaN,0.00172314115876086,0.00148760665265255,0.0012020169789253,4
31,71,curb,7.34139671683161,NaN,0.00172314115876086,0.00183903811754061,0.000845681166851282,4
32,76,curb,15.9821322318987,NaN,0.00272072512547887,0.000819796168639209,0.000230464896508825,4
33,76,curb,0.960475314885313,NaN,0.00272072512547887,0.00115960954209216,0.00100514311769629,4
36,147,pole,2.64895649207024,NaN,0.000372624613405367,0.0561544747729366,0.0394389463128172,4
37,172,trafficSign,0.557203746541285,NaN,0.000234215350395996,0.110973135790945,0.101889428393533,4
38,60,curb,80.3610354697108,NaN,0.00274627103144694,0.00328372163727829,0.000236958952420868,4
39,60,curb,19.5494998830999,NaN,0.00274627103144694,0.00438157499595758,0.00106144862686557,4
40,60,curb,14.056386674619,NaN,0.00274627103144694,0.00484765231068166,0.001492034374566,4
41,62,curb,8.45665215151831,NaN,0.000524631086834545,0.00272053806054918,0.00115616815460458,4
42,60,curb,23.672388503279,NaN,0.00274627103144694,0.00505908888855908,0.00105671061486383,4
43,60,curb,3.80043403797715,NaN,0.00274627103144694,0.00475212417150923,0.00295517347407123,4
44,62,curb,10.1851972729573,NaN,0.000524631086834545,0.00342238382550473,0.00130146894826749,4
45,62,curb,20.742235478168,NaN,0.000524631086834545,0.00338594911488072,0.000784009978911194,4
46,60,curb,0.872471433826941,NaN,0.00274627103144694,0.00463126653566941,0.00406395674828018,4
47,68,curb,0.541007226277271,NaN,0.00097718142650001,0.00326004818547086,0.00300033566160145,4
48,62,curb,1.3214100719363,NaN,0.000524631086834545,0.00220204752890516,0.00181773235432982,4
49,62,curb,11.4179176770631,NaN,0.000524631086834545,0.00280241333687374,0.000991349613214433,4
50,62,curb,24.7728870377389,NaN,0.000524631086834545,0.00300675874740884,0.000605754137209883,4
51,60,curb,0.0596897541539466,NaN,0.00274627103144694,0.00422463119122214,0.0041846661205102,4
52,68,curb,0.780634299283257,NaN,0.00097718142650001,0.00322438480634124,0.00286637082541573,4
53,62,curb,4.57578359761419,NaN,0.000524631086834545,0.00277094788949401,0.00159973863814849,4
54,62,curb,3.62466029059989,NaN,0.000524631086834545,0.00297230340072728,0.00188126940146282,4
55,68,curb,0.325509338801216,NaN,0.00097718142650001,0.00427278770145232,0.0040612706572394,4
56,68,curb,1.41602824690421,NaN,0.00097718142650001,0.00329256862809249,0.00268438274198746,4
57,62,curb,3.1001205359528,NaN,0.000524631086834545,0.00260136695706807,0.00173885923921072,4
58,62,curb,4.71473439928798,NaN,0.000524631086834545,0.00312295185874442,0.00178011143784934,4
59,68,curb,0.139004714367833,NaN,0.00097718142650001,0.00409629193397168,0.00400716946252186,4
60,65,curb,1.35279499026822,NaN,0.000918154900082931,0.00345350734002017,0.00283901129818109,4
61,62,curb,2.43373827175899,NaN,0.000524631086834545,0.00174048863950081,0.00125269252209701,4
62,68,curb,0.0136547906485624,NaN,0.00097718142650001,0.00398196763262799,0.00397328692843687,4
63,65,curb,1.77602688818228,NaN,0.000918154900082931,0.00346158454575568,0.00269559318855868,4
64,65,curb,0.0401999750596853,NaN,0.000918154900082931,0.00348325929290217,0.00346099816650615,4
65,71,curb,1.96006721026791,NaN,0.00172314115876086,0.00308891817838214,0.00235147144602467,4
66,73,curb,10.4107064338202,NaN,0.000278212384882922,0.00144881834971728,0.000543501244782255,4
67,73,curb,0.563467144173034,NaN,0.000278212384882922,0.00259334994931641,0.00237888241628776,4
68,71,curb,0.46337099282294,NaN,0.00172314115876086,0.00363723339710171,0.00338618389422967,4
69,71,curb,2.61196762331302,NaN,0.00172314115876086,0.0025951923344952,0.00183028789768149,4
70,73,curb,2.989888188271,NaN,0.000278212384882922,0.00160213241919766,0.00108370657912248,4
71,73,curb,0.255637699743492,NaN,0.000278212384882922,0.00303792688615517,0.00291855217194442,4
72,71,curb,0.374551944749123,NaN,0.00172314115876086,0.0040157418562582,0.00378869194640517,4
73,71,curb,2.92710545016633,NaN,0.00172314115876086,0.00226554222286723,0.00154293082604424,4
74,73,curb,1.79121228200976,NaN,0.000278212384882922,0.00126699776702416,0.000984768933611821,4
75,68,curb,9.51553666090834,NaN,0.00097718142650001,0.00170145927931723,0.000674516873383746,4
76,71,curb,0.204431562856059,NaN,0.00172314115876086,0.00363335236608548,0.00351827299846461,4
77,71,curb,3.32310183520057,NaN,0.00172314115876086,0.0027267585300273,0.00178022140639994,4
78,73,curb,6.04209197962267,NaN,0.000278212384882922,0.00088600076156383,0.000450493273964577,4
79,71,curb,10.6806080658795,NaN,0.00172314115876086,0.00174986189728222,0.000645968344164476,4
80,71,curb,0.0570971970229398,NaN,0.00172314115876086,0.00308880537251834,0.00306084288463986,4
81,71,curb,5.08234167447551,NaN,0.00172314115876086,0.00200997241355873,0.00110853766552388,4
82,71,curb,0.043342470729732,NaN,0.00172314115876086,0.00317694452923825,0.00315506480063475,4
83,71,curb,4.99882732774482,NaN,0.00172314115876086,0.00208737190877263,0.0011597719521973,4
84,73,curb,22.968095094527,NaN,0.000278212384882922,0.000851570692752894,0.000182158241750077,4
85,73,curb,12.1062063887013,NaN,0.000278212384882922,0.000829373858739585,0.000282388773985078,4
86,71,curb,10.2828998479054,NaN,0.00172314115876086,0.00127308465427606,0.000481269418095063,4
87,71,curb,0.412326734736411,NaN,0.00172314115876086,0.00249981138149523,0.00234509980618105,4
88,71,curb,6.18823630707219,NaN,0.00172314115876086,0.00195368534363614,0.000981693312160595,4
89,73,curb,30.0151486446018,NaN,0.000278212384882922,0.000856347007679154,0.000147584361240207,4
90,71,curb,0.65768276607914,NaN,0.00172314115876086,0.00204122167452172,0.00184687628221845,4
91,71,curb,7.05769907589506,NaN,0.00172314115876086,0.00202895127665624,0.000952902932864717,4
92,71,curb,3.56337232921668,NaN,0.00172314115876086,0.000481545413034133,0.00030668955895038,4
93,76,curb,15.7451460063037,NaN,0.00272072512547887,0.00117926644680495,0.000335092810496399,4
94,76,curb,0.975575736290063,NaN,0.00272072512547887,0.00121355491512377,0.00104970434140352,4
95,76,curb,1.82820995019545,NaN,0.00272072512547887,0.00125647952167116,0.000972120935066155,4
96,76,curb,16.4111087171579,NaN,0.00272072512547887,0.00111531837226877,0.000307608066034381,4
97,76,curb,3.03864269754422,NaN,0.00272072512547887,0.000505909336700064,0.000340408545934421,4
98,76,curb,3.95038066430244,NaN,0.00272072512547887,0.00125558155989082,0.000769322734864258,4
99,76,curb,12.3340061989728,NaN,0.00272072512547887,0.00139277850417781,0.000468406303673772,4
100,146,pole,33.4024023630843,NaN,0.000304429102169065,0.0655004982248285,0.010324169268652,4
105,147,pole,2.24089247454833,NaN,0.000372624613405367,0.0597614256826997,0.0439893582019176,4
108,172,trafficSign,0.688936274749121,NaN,0.000234215350395996,0.108851539939527,0.0980441522568448,4
109,60,curb,15.0305306781497,NaN,0.00274627103144694,0.00190518492868264,0.00055954458957608,4
110,60,curb,3.48755947988052,NaN,0.00274627103144694,0.00453495077380178,0.00291073367970933,4
111,68,curb,0.978844534175637,NaN,0.00097718142650001,0.00432820946446086,0.00374213458665358,4
112,68,curb,0.702570845010318,NaN,0.00097718142650001,0.00362279475743027,0.00325670428086168,4
113,68,curb,0.265383945851147,NaN,0.00097718142650001,0.00399424918150993,0.00383155583644977,4
114,68,curb,1.94101761765043,NaN,0.00097718142650001,0.00320245388780765,0.0024435714502271,4
115,68,curb,0.0668010698502742,NaN,0.00097718142650001,0.00390073060224687,0.00385947982126668,4
116,65,curb,1.39740722408945,NaN,0.000918154900082931,0.00326464539432711,0.00266809823468945,4
117,68,curb,0.212171670740624,NaN,0.00097718142650001,0.00386798366083358,0.00374098663916169,4
118,65,curb,2.17891012507387,NaN,0.000918154900082931,0.00332304122079424,0.00246402053430152,4
119,71,curb,0.224300515165507,NaN,0.00172314115876086,0.00397431925551499,0.00383662996315729,4
120,71,curb,2.44664215088174,NaN,0.00172314115876086,0.00316948785250405,0.00227781007134367,4
121,71,curb,0.535562663005037,NaN,0.00172314115876086,0.00384400377122547,0.00354060890206554,4
122,71,curb,2.10426653688133,NaN,0.00172314115876086,0.00306008807204113,0.0022893153295773,4
123,71,curb,0.368898210718119,NaN,0.00172314115876086,0.00373227343145857,0.00352425860075059,4
124,71,curb,3.76867592128349,NaN,0.00172314115876086,0.00288333768394737,0.00179872676452063,4
125,71,curb,0.251198143184035,NaN,0.00172314115876086,0.00368534351207541,0.0035429464605105,4
126,71,curb,10.730862795327,NaN,0.00172314115876086,0.00132570010935221,0.000487939027793774,4
127,71,curb,0.00329860586130505,NaN,0.00172314115876086,0.00350331520502456,0.0035014672113819,4
128,71,curb,4.96144895992343,NaN,0.00172314115876086,0.00281720575612434,0.00157049602051592,4
129,71,curb,0.022159913075307,NaN,0.00172314115876086,0.00312973718077559,0.003118679633641,4
130,71,curb,6.33205966370323,NaN,0.00172314115876086,0.00213563320952134,0.00106085234979563,4
131,71,curb,0.824389336812346,NaN,0.00172314115876086,0.0026470378656278,0.00233857452177325,4
132,71,curb,7.70096543953658,NaN,0.00172314115876086,0.00214590253213744,0.000961359332727621,4
133,71,curb,1.26526394729504,NaN,0.00172314115876086,0.00217549563611765,0.00180923089609238,4
134,71,curb,7.7500099777734,NaN,0.00172314115876086,0.00201456983363029,0.000899360891897868,4
135,76,curb,0.739448259033222,NaN,0.00272072512547887,0.00189666010644959,0.00169600306433195,4
136,76,curb,8.114922342903,NaN,0.00272072512547887,0.00166625812838707,0.000724968298040561,4
137,76,curb,2.68563260203331,NaN,0.00272072512547887,0.000492901439237333,0.000344758354828995,4
138,76,curb,0.947837551350696,NaN,0.00272072512547887,0.001484124868106,0.00128868988213299,4
139,76,curb,8.61144757847583,NaN,0.00272072512547887,0.0017240076632257,0.000725033536488489,4
141,147,pole,2.45733172168024,NaN,0.000372624613405367,0.0883889841438558,0.0634443671789383,4
142,149,pole,107.023258526014,NaN,0.00032600971896668,0.0635279505090128,0.00350523765139276,4
143,172,trafficSign,0.399962730870022,NaN,0.000234215350395996,0.113508657602861,0.10668166706027,4
1,60,curb,33.5012859839187,NaN,0.00274627103144694,0.000512539762284512,8.05854058551494e-05,5
2,60,curb,5.70323616390933,NaN,0.00274627103144694,0.00361027303656456,0.00188770690791312,5
3,60,curb,0.808275614128739,NaN,0.00274627103144694,0.00365606373536819,0.00323739105629581,5
4,60,curb,0.55905222401296,NaN,0.00274627103144694,0.00307751646160883,0.00282483923639511,5
5,60,curb,0.416085297209042,NaN,0.00274627103144694,0.00353021050408335,0.00330986098539103,5
6,67,curb,0.708843532518899,NaN,0.000957182492639536,0.0029984844095843,0.00269305200962297,5
7,60,curb,0.119149314451205,NaN,0.00274627103144694,0.00349183463287274,0.00342651198425155,5
8,68,curb,0.780293333417776,NaN,0.00097718142650001,0.00313487944531408,0.00278693869572692,5
9,68,curb,0.49837707969543,NaN,0.00097718142650001,0.00340417756114239,0.00315277429015572,5
10,68,curb,0.853212758956104,NaN,0.00097718142650001,0.00320257851629118,0.00281789612757727,5
11,68,curb,0.19764918572795,NaN,0.00097718142650001,0.00361934634501434,0.00350839724754437,5
12,68,curb,1.17282259404017,NaN,0.00097718142650001,0.00315385595929904,0.00265553965434194,5
13,68,curb,0.0224828568289492,NaN,0.00097718142650001,0.00310855424474627,0.00309741205725451,5
14,65,curb,1.85430441497509,NaN,0.000918154900082931,0.00293979239456927,0.00226715354276514,5
15,65,curb,0.00812872519473344,NaN,0.000918154900082931,0.00282961032023044,0.00282593492048854,5
16,71,curb,1.52622691515869,NaN,0.00172314115876086,0.00267661439713078,0.00215127981276585,5
17,71,curb,0.0908942027215631,NaN,0.00172314115876086,0.00350691793315938,0.00345664765591558,5
18,71,curb,1.79310152691895,NaN,0.00172314115876086,0.00227811752216078,0.00177024179862107,5
19,71,curb,0.0749440472879709,NaN,0.00172314115876086,0.0029182075856259,0.00288362984301535,5
20,71,curb,1.8230513143093,NaN,0.00172314115876086,0.00257032472630565,0.00198989563102817,5
21,71,curb,0.121655126937457,NaN,0.00172314115876086,0.00302091999008548,0.00296324103578866,5
22,71,curb,3.20864655567287,NaN,0.00172314115876086,0.00157184900117205,0.00103863234549485,5
23,71,curb,0.00264779186226011,NaN,0.00172314115876086,0.00272229306082387,0.00272114025873857,5
24,71,curb,3.90036361783174,NaN,0.00172314115876086,0.00120297380595641,0.000740720881567164,5
25,71,curb,0.0857866367445604,NaN,0.00172314115876086,0.00259511420134565,0.00255997631996398,5
26,71,curb,6.7659135941915,NaN,0.00172314115876086,0.00182889867838882,0.000878203182374472,5
27,71,curb,0.751131776616186,NaN,0.00172314115876086,0.00196132140935115,0.00175089674063661,5
28,71,curb,13.3049688687999,NaN,0.00172314115876086,0.00116991258812475,0.000373917939979232,5
29,71,curb,2.70947552458883,NaN,0.00172314115876086,0.000480984103949224,0.000335527525180734,5
30,71,curb,1.66751319669957,NaN,0.00172314115876086,0.00148760665265255,0.00117430073661944,5
31,71,curb,7.67566240078328,NaN,0.00172314115876086,0.00183903811754061,0.00082538179540977,5
32,76,curb,16.7080684071449,NaN,0.00272072512547887,0.000819796168639209,0.000223177575880054,5
33,76,curb,1.1518558168708,NaN,0.00272072512547887,0.00115960954209216,0.000979154392815498,5
36,147,pole,2.62957804578373,NaN,0.000372624613405367,0.0561544747729366,0.039525016337629,5
37,172,trafficSign,0.575970761586298,NaN,0.000234215350395996,0.110973135790945,0.101609298210973,5
38,60,curb,81.8025320563999,NaN,0.00274627103144694,0.00328372163727829,0.000233079728131426,5
39,60,curb,19.9131158913081,NaN,0.00274627103144694,0.00438157499595758,0.00104669657232351,5
40,60,curb,14.6245620826751,NaN,0.00274627103144694,0.00484765231068166,0.00145142335545837,5
41,62,curb,7.94758501676954,NaN,0.000524631086834545,0.00272053806054918,0.00119762359995371,5
42,60,curb,24.2059155969651,NaN,0.00274627103144694,0.00505908888855908,0.00103819914567418,5
43,60,curb,4.01388829868991,NaN,0.00274627103144694,0.00475212417150923,0.00289371583240278,5
44,62,curb,9.6669050807253,NaN,0.000524631086834545,0.00342238382550473,0.00134384786495377,5
