frame,source,class,heightOffsetM,score,condition
900,fine,all,0.45,0.137583271553451,fixedRecordedXYTheta
900,fine,all,0.5,0.117932323599971,fixedRecordedXYTheta
900,fine,all,0.55,0.0999061827150876,fixedRecordedXYTheta
900,fine,all,0.6,0.0842813015869583,fixedRecordedXYTheta
900,fine,all,0.65,0.0714113465554134,fixedRecordedXYTheta
900,fine,all,0.7,0.0612999725203647,fixedRecordedXYTheta
900,fine,all,0.75,0.0537044335917156,fixedRecordedXYTheta
900,fine,all,0.8,0.0482420804036098,fixedRecordedXYTheta
900,fine,all,0.85,0.0444804608397366,fixedRecordedXYTheta
900,fine,all,0.9,0.0420018084211615,fixedRecordedXYTheta
900,fine,all,0.95,0.0404410991605502,fixedRecordedXYTheta
900,fine,all,1,0.0395021474206199,fixedRecordedXYTheta
900,fine,curb,-1,6.76210456528041e-05,fixedRecordedXYTheta
900,fine,curb,-0.95,0.000119779952637334,fixedRecordedXYTheta
900,fine,curb,-0.9,0.000209353181095861,fixedRecordedXYTheta
900,fine,curb,-0.85,0.000361669491820974,fixedRecordedXYTheta
900,fine,curb,-0.8,0.000618435877775616,fixedRecordedXYTheta
900,fine,curb,-0.75,0.00104759686072693,fixedRecordedXYTheta
900,fine,curb,-0.7,0.00175803700032812,fixedRecordedXYTheta
900,fine,curb,-0.65,0.00292019108397201,fixedRecordedXYTheta
900,fine,curb,-0.6,0.00479258407804107,fixedRecordedXYTheta
900,fine,curb,-0.55,0.00775206315068387,fixedRecordedXYTheta
900,fine,curb,-0.5,0.0123218011532068,fixedRecordedXYTheta
900,fine,curb,-0.45,0.0191864113260679,fixedRecordedXYTheta
900,fine,curb,-0.4,0.0291790083330724,fixedRecordedXYTheta
900,fine,curb,-0.35,0.0432230915982638,fixedRecordedXYTheta
900,fine,curb,-0.3,0.0622155802495975,fixedRecordedXYTheta
900,fine,curb,-0.25,0.0868484509966847,fixedRecordedXYTheta
900,fine,curb,-0.2,0.117385227712825,fixedRecordedXYTheta
900,fine,curb,-0.15,0.153431410029068,fixedRecordedXYTheta
900,fine,curb,-0.1,0.193757394744734,fixedRecordedXYTheta
900,fine,curb,-0.0499999999999999,0.236239218199736,fixedRecordedXYTheta
900,fine,curb,0,0.277969040289422,fixedRecordedXYTheta
900,fine,curb,0.05,0.315552283344019,fixedRecordedXYTheta
900,fine,curb,0.1,0.345558947656802,fixedRecordedXYTheta
900,fine,curb,0.15,0.365047686196687,fixedRecordedXYTheta
900,fine,curb,0.2,0.372050242208721,fixedRecordedXYTheta
900,fine,curb,0.25,0.365903900826847,fixedRecordedXYTheta
900,fine,curb,0.3,0.347353276998768,fixedRecordedXYTheta
900,fine,curb,0.35,0.318400332497534,fixedRecordedXYTheta
900,fine,curb,0.4,0.281944422618038,fixedRecordedXYTheta
900,fine,curb,0.45,0.241302341716553,fixedRecordedXYTheta
900,fine,curb,0.5,0.199717928387865,fixedRecordedXYTheta
900,fine,curb,0.55,0.159958897552841,fixedRecordedXYTheta
900,fine,curb,0.6,0.124063045212963,fixedRecordedXYTheta
900,fine,curb,0.65,0.0932510743300065,fixedRecordedXYTheta
900,fine,curb,0.7,0.0679835528899384,fixedRecordedXYTheta
900,fine,curb,0.75,0.04811472367854,fixedRecordedXYTheta
900,fine,curb,0.8,0.0330889107774448,fixedRecordedXYTheta
900,fine,curb,0.85,0.0221329328674439,fixedRecordedXYTheta
900,fine,curb,0.9,0.0144137699055571,fixedRecordedXYTheta
900,fine,curb,0.95,0.00914803768324095,fixedRecordedXYTheta
900,fine,curb,1,0.00566380981032455,fixedRecordedXYTheta
900,fine,roadMarking,-1,1.93527692407734e-06,fixedRecordedXYTheta
900,fine,roadMarking,-0.95,5.1855439929509e-06,fixedRecordedXYTheta
900,fine,roadMarking,-0.9,1.32977687295369e-05,fixedRecordedXYTheta
900,fine,roadMarking,-0.85,3.26320579480252e-05,fixedRecordedXYTheta
900,fine,roadMarking,-0.8,7.66203317602842e-05,fixedRecordedXYTheta
900,fine,roadMarking,-0.75,0.000172121402578826,fixedRecordedXYTheta
900,fine,roadMarking,-0.7,0.000369895726733593,fixedRecordedXYTheta
900,fine,roadMarking,-0.65,0.000760404543679259,fixedRecordedXYTheta
900,fine,roadMarking,-0.6,0.00149521500797304,fixedRecordedXYTheta
900,fine,roadMarking,-0.55,0.00281212231476485,fixedRecordedXYTheta
900,fine,roadMarking,-0.5,0.00505848118166833,fixedRecordedXYTheta
900,fine,roadMarking,-0.45,0.00870264301379105,fixedRecordedXYTheta
900,fine,roadMarking,-0.4,0.0143193491891454,fixedRecordedXYTheta
900,fine,roadMarking,-0.35,0.0225340377463963,fixedRecordedXYTheta
900,fine,roadMarking,-0.3,0.0339162483365634,fixedRecordedXYTheta
900,fine,roadMarking,-0.25,0.0488254512358956,fixedRecordedXYTheta
900,fine,roadMarking,-0.2,0.0672323841820488,fixedRecordedXYTheta
900,fine,roadMarking,-0.15,0.0885597633085313,fixedRecordedXYTheta
900,fine,roadMarking,-0.1,0.111598922907433,fixedRecordedXYTheta
900,fine,roadMarking,-0.0499999999999999,0.134554227990742,fixedRecordedXYTheta
900,fine,roadMarking,0,0.155240498971561,fixedRecordedXYTheta
900,fine,roadMarking,0.05,0.171414688559873,fixedRecordedXYTheta
900,fine,roadMarking,0.1,0.181175623152807,fixedRecordedXYTheta
900,fine,roadMarking,0.15,0.1833335319532,fixedRecordedXYTheta
900,fine,roadMarking,0.2,0.177649575695776,fixedRecordedXYTheta
900,fine,roadMarking,0.25,0.164878463369331,fixedRecordedXYTheta
900,fine,roadMarking,0.3,0.146603942190428,fixedRecordedXYTheta
900,fine,roadMarking,0.35,0.124916622030349,fixedRecordedXYTheta
900,fine,roadMarking,0.4,0.102024430521823,fixedRecordedXYTheta
900,fine,roadMarking,0.45,0.0798948147507282,fixedRecordedXYTheta
900,fine,roadMarking,0.5,0.060005083335815,fixedRecordedXYTheta
900,fine,roadMarking,0.55,0.0432353807027859,fixedRecordedXYTheta
900,fine,roadMarking,0.6,0.0298950921794851,fixedRecordedXYTheta
900,fine,roadMarking,0.65,0.0198425179541095,fixedRecordedXYTheta
900,fine,roadMarking,0.7,0.0126460435494249,fixedRecordedXYTheta
900,fine,roadMarking,0.75,0.0077409558182815,fixedRecordedXYTheta
900,fine,roadMarking,0.8,0.00455231530491796,fixedRecordedXYTheta
900,fine,roadMarking,0.85,0.0025726285214015,fixedRecordedXYTheta
900,fine,roadMarking,0.9,0.00139742996836881,fixedRecordedXYTheta
900,fine,roadMarking,0.95,0.000729765614136158,fixedRecordedXYTheta
900,fine,roadMarking,1,0.000366453794509547,fixedRecordedXYTheta
900,fine,pole,-1,0.036755447828132,fixedRecordedXYTheta
900,fine,pole,-0.95,0.0375662657747382,fixedRecordedXYTheta
900,fine,pole,-0.9,0.0384384921539787,fixedRecordedXYTheta
900,fine,pole,-0.85,0.0393766377810259,fixedRecordedXYTheta
900,fine,pole,-0.8,0.0403851145740331,fixedRecordedXYTheta
900,fine,pole,-0.75,0.0414681809829531,fixedRecordedXYTheta
900,fine,pole,-0.7,0.0426298827919267,fixedRecordedXYTheta
900,fine,pole,-0.65,0.0438739895121075,fixedRecordedXYTheta
900,fine,pole,-0.6,0.0452039266956452,fixedRecordedXYTheta
900,fine,pole,-0.55,0.0466227046274844,fixedRecordedXYTheta
900,fine,pole,-0.5,0.0481328439881662,fixedRecordedXYTheta
900,fine,pole,-0.45,0.0497362992257503,fixedRecordedXYTheta
900,fine,pole,-0.4,0.0514343805256268,fixedRecordedXYTheta
900,fine,pole,-0.35,0.0532276754197215,fixedRecordedXYTheta
900,fine,pole,-0.3,0.0551159712273582,fixedRecordedXYTheta
900,fine,pole,-0.25,0.0570981796640744,fixedRecordedXYTheta
900,fine,pole,-0.2,0.0591722650866019,fixedRecordedXYTheta
900,fine,pole,-0.15,0.0613351779565837,fixedRecordedXYTheta
900,fine,pole,-0.1,0.0635827951963122,fixedRecordedXYTheta
900,fine,pole,-0.0499999999999999,0.0659098691711216,fixedRecordedXYTheta
900,fine,pole,0,0.0683099870593513,fixedRecordedXYTheta
900,fine,pole,0.05,0.0707755423566587,fixedRecordedXYTheta
900,fine,pole,0.1,0.0732977202026102,fixedRecordedXYTheta
900,fine,pole,0.15,0.0758664981101008,fixedRecordedXYTheta
900,fine,pole,0.2,0.0784706635200402,fixedRecordedXYTheta
900,fine,pole,0.25,0.0810978493939617,fixedRecordedXYTheta
900,fine,pole,0.3,0.0837345887962483,fixedRecordedXYTheta
900,fine,pole,0.35,0.0863663891082291,fixedRecordedXYTheta
900,fine,pole,0.4,0.0889778261624329,fixedRecordedXYTheta
900,fine,pole,0.45,0.0915526581930714,fixedRecordedXYTheta
900,fine,pole,0.5,0.0940739590762321,fixedRecordedXYTheta
900,fine,pole,0.55,0.0965242698896358,fixedRecordedXYTheta
900,fine,pole,0.6,0.0988857673684264,fixedRecordedXYTheta
900,fine,pole,0.65,0.101140447382124,fixedRecordedXYTheta
900,fine,pole,0.7,0.103270321121731,fixedRecordedXYTheta
900,fine,pole,0.75,0.105257621278325,fixedRecordedXYTheta
900,fine,pole,0.8,0.107085015128466,fixedRecordedXYTheta
900,fine,pole,0.85,0.108735821130365,fixedRecordedXYTheta
900,fine,pole,0.9,0.110194225389559,fixedRecordedXYTheta
900,fine,pole,0.95,0.111445494184274,fixedRecordedXYTheta
900,fine,pole,1,0.112476178657026,fixedRecordedXYTheta
