frame,source,class,component,meanZ,marginalHeightSdM,conditionalHeightSdM,conditionalSlopeNorm,xyAreaFactor,mixtureWeight
550,coarse,curb,47,-2.90810134338489,0.0697492910366932,0.0352840226071621,0.297348983142174,0.054572361884906,0.0191592215265561
550,coarse,curb,48,-2.57079652332322,0.0823557411872295,0.0305539882535057,0.362311703770621,0.0685241616132151,0.0182302932773204
550,coarse,curb,49,-2.85487424177606,0.0184688462791082,0.010584329689398,0.112924548060511,0.0134125328471061,0.00833707668190943
550,coarse,curb,50,-2.94584988441599,0.0625107501577572,0.0431370882934096,0.157324542969663,0.0437501242807082,0.0158017929459911
550,coarse,curb,51,-2.64871051835411,0.0677102516364991,0.0343102656245942,0.373539896866762,0.0337244074768333,0.0163583767797992
550,coarse,curb,52,-2.39983913539693,0.0161741817616723,0.0125724613472966,0.101753315096042,0.01,0.00638864819420534
550,coarse,curb,53,-2.88686914888652,0.0577186527913663,0.0403593161875954,0.410299241959793,0.0115113165258875,0.0063905780095352
550,coarse,curb,54,-3.01858848646312,0.0498305284423996,0.04361742017025,0.0976934000216101,0.0400980940644835,0.0122416480925762
550,coarse,curb,55,-2.70046147399947,0.0585728193313812,0.0120240924679083,0.396703958786676,0.0304166982965808,0.00980026621171869
550,coarse,curb,56,-3.09287053852691,0.0520049436259919,0.0358538316644566,0.138972878044194,0.0293551379202002,0.0112216140462404
550,coarse,curb,57,-2.72791876306762,0.070656506900746,0.0323640413684296,0.326676079839125,0.0349394811510438,0.0148473217490743
550,coarse,curb,58,-3.12422408866207,0.0360702101316897,0.0113061958684534,0.0777060098188818,0.045072257843157,0.00595237741112408
550,coarse,curb,59,-2.7333128339155,0.0386082022190749,0.0115552911634321,0.168626478610629,0.0223205078131547,0.0116690489427394
550,coarse,curb,60,-3.17801972872889,0.013926691381991,0.0112176601319717,0.0825329231354332,0.01,0.00584131028801627
550,coarse,curb,61,-2.78480171955433,0.036754051691314,0.0110040859157961,0.17117694504485,0.0206532350885216,0.0102422218521439
550,coarse,curb,62,-3.28157029928192,0.0100364145272583,0.010024369862899,0.00491554081219792,0.01,0.0043286228877736
550,coarse,curb,63,-2.95813177355312,0.0250655038113385,0.0101886225144327,0.194437113218631,0.0117782769661954,0.00427591953650733
550,coarse,curb,64,-2.91100956468948,0.01,0.01,0,0.01,0.00232426189237587
550,coarse,curb,65,-2.92136831308317,0.0213048101345754,0.0101446329366252,0.169120686837598,0.0110775901447173,0.00601518301236475
550,coarse,curb,66,-2.86552683477659,0.0189786226123872,0.0130295177761526,0.137992674727443,0.01,0.00444803432967309
550,coarse,curb,67,-3.34670287064473,0.0119135577912094,0.0100273278599337,0.0636053046927506,0.0101141889847474,0.00581654250618023
550,coarse,curb,68,-2.93154256270403,0.0226362980918038,0.0101408788307145,0.167866056730114,0.0120558628935862,0.00604638623962117
550,coarse,curb,69,-3.45053851847166,0.0108012944000144,0.0104504171003866,0.0273070378176199,0.01,0.0043750954147023
550,coarse,curb,70,-3.00665491364559,0.018004059523404,0.0123508923691861,0.130996800345297,0.01,0.00442507809221776
550,coarse,curb,71,-3.55054172315876,0.0124947948841005,0.0110824016080438,0.0577063894155335,0.01,0.00417789078240195
550,fine,curb,1,-1.87536453654435,0.0109671529778279,0.0109147653380313,0.0107067364532258,0.01,0.00817356306647285
550,fine,curb,2,-1.92466271798885,0.0540627250596599,0.0439325555955045,0.167217551154013,0.0257582879096092,0.0287907445013848
550,fine,curb,3,-1.97921837156047,0.0555297867449099,0.0503932469951933,0.218305169559884,0.0263676831448606,0.0288244220483976
550,fine,curb,4,-2.03108451245621,0.0576878048206177,0.047460018570406,0.292534618335859,0.026091169431209,0.0288259069940153
550,fine,curb,5,-2.33008244028748,0.0144842619717605,0.0135901832991915,0.0319480528923155,0.0173626405106199,0.0268306023893581
550,fine,curb,6,-2.16896804601117,0.01,0.01,0,0.01,0.00442656049951269
550,fine,curb,7,-2.07388490167127,0.0572352476025065,0.0468760871844132,0.311172679117966,0.0250697924427367,0.0288078015185656
550,fine,curb,8,-2.40577781107231,0.0687248592370221,0.0360525328344895,0.405669031553617,0.0258315399036394,0.0288340396405481
550,fine,curb,9,-2.2143719973511,0.01,0.01,0,0.01,0.00442656049951269
550,fine,curb,10,-2.12285969751163,0.0618560711329144,0.0445486612703359,0.388541743144924,0.0261335042072341,0.0287496599385843
550,fine,curb,11,-2.47865690991971,0.0664759985429153,0.0311412453208108,0.54900439476543,0.0246974107158367,0.0288336871622806
550,fine,curb,12,-2.27650412679456,0.0195416736997953,0.0107641621883888,0.0557748970290045,0.0309865971102418,0.0182266241243698
550,fine,curb,13,-2.17938814514303,0.0578692017899055,0.0473938020074194,0.30328957767652,0.0267317248960416,0.0286045770340028
550,fine,curb,14,-2.5331376508019,0.0685882564100637,0.0342751362465658,0.519208373754858,0.0291720912408909,0.0288310826805882
550,fine,curb,15,-2.2854913312997,0.0385405862499183,0.0370005454976478,0.107589842207699,0.019496761632931,0.0260379958943384
550,fine,curb,16,-2.19757108679786,0.0364780059949851,0.0333301342314951,0.139174286679016,0.0194487448511275,0.0260379958943384
550,fine,curb,17,-2.5864139559682,0.0731845930012571,0.0360283755353839,0.578371609035707,0.0303180920731273,0.0287907445013848
550,fine,curb,18,-2.2943390728477,0.0514963507654738,0.048725631703566,0.117522762565982,0.0250071408554522,0.0279633805930142
550,fine,curb,19,-2.19185474745191,0.01382962570959,0.0103885862198581,0.0446819792755989,0.0204312517487564,0.0140301769225502
550,fine,curb,20,-2.6460741366652,0.0641226343794486,0.028755166257832,0.492778122964262,0.0276155758201372,0.0283059799413992
550,fine,curb,21,-2.33661051038107,0.0512311195270045,0.045242299331415,0.207445005868958,0.0253983853938836,0.0273985297600038
550,fine,curb,22,-2.26519347960323,0.0131161261339299,0.010338022315185,0.0386389992124016,0.021246262389009,0.0140301769225502
550,fine,curb,23,-2.71301104422431,0.0693144233608017,0.0492338209562634,0.416512818142522,0.0283930167228332,0.028210200810859
550,fine,curb,24,-2.39022800020155,0.0656672859971214,0.0345269607081671,0.536168972779902,0.0273175437210315,0.0255308942406505
550,fine,curb,25,-2.31308158833329,0.0187833207567731,0.0101891788342134,0.0572377950726063,0.0276675823259836,0.0113453322625228
550,fine,curb,26,-2.75205884276163,0.0619862148495213,0.030886713826546,0.458859076371862,0.0275947307078151,0.0268306023893581
550,fine,curb,27,-2.44776741225255,0.0572699705163191,0.0416332506827308,0.383458736474835,0.02434938315175,0.026467248176847
550,fine,curb,28,-2.33691730113136,0.01152903950484,0.011315804681377,0.0220710586902572,0.01,0.00817356306647285
550,fine,curb,29,-2.78716230904271,0.0652450889703716,0.0346910422297078,0.286630492738581,0.0531056418685507,0.0273985297600038
550,fine,curb,30,-2.49418576740275,0.0526553592904961,0.0415069790996013,0.294705762462409,0.0215697832205068,0.0233880377701741
550,fine,curb,31,-2.35795067454161,0.01,0.01,0,0.01,0.00442656049951269
550,fine,curb,32,-2.85089645626678,0.0593439943629486,0.0341219210119909,0.294457861976181,0.0364826977326937,0.0233880377701741
550,fine,curb,33,-2.50453168358203,0.0678641021965194,0.0306585139605516,0.443856234553777,0.0272082651434585,0.0249318244216849
550,fine,curb,34,-2.36651907073842,0.01,0.01,0,0.01,0.00442656049951269
550,fine,curb,35,-2.80437773419448,0.0111881799389046,0.0100020121809168,0.0169969277141814,0.0295029771444501,0.0113453322625228
550,fine,curb,36,-2.89528842698144,0.068689455129212,0.0296580170903157,0.374559214839404,0.0452344796791167,0.0224003386170111
550,fine,curb,37,-2.54636327826421,0.0947987319408008,0.0264895849366665,0.372591418246617,0.0700609080504817,0.0233880377701741
550,fine,curb,38,-2.41753592260641,0.01,0.01,0,0.01,0.00442656049951269
550,fine,curb,39,-2.84631203513209,0.0125367995806573,0.0100065498630823,0.0235956659476816,0.0320345501723412,0.0113453322625228
550,fine,curb,40,-2.92440210936457,0.0623346215979877,0.0497432315280722,0.23103400967303,0.0172532967207378,0.0140301769225502
550,fine,curb,41,-2.70986249562071,0.0554718771542459,0.0215384590553063,0.452353372834913,0.0146809786849337,0.0163028488614334
550,fine,curb,42,-2.87957196756078,0.01,0.01,0,0.01,0.00442656049951269
550,fine,curb,43,-2.99021100327945,0.0593260791551156,0.0407176744432052,0.311481720586901,0.0168243763686727,0.0140301769225502
550,fine,curb,44,-2.68913953188983,0.0570583634479724,0.0154474493812913,0.450816085589216,0.0383759389920254,0.0182266241243698
550,fine,curb,45,-3.10563012317524,0.0483822602261964,0.0240485361872828,0.221080033023866,0.0190852438692453,0.0140301769225502
550,fine,curb,46,-2.72186070595832,0.0610302505125029,0.0103014987263185,0.205300459907002,0.0293085506296225,0.0113453322625228
550,fine,curb,47,-3.11395294628428,0.0398133268037461,0.010035217772005,0.0839797887298903,0.0458775293277784,0.00817356306647285
550,fine,curb,48,-2.7313211131761,0.0411654000890838,0.0114542548039336,0.166845070739245,0.0240896590861831,0.0182266241243698
550,fine,curb,49,-3.18324109115112,0.01,0.01,0,0.01,0.00442656049951269
550,fine,curb,50,-2.77724214777664,0.0392234207502831,0.010318557758658,0.183014976627096,0.0206823872476948,0.0140301769225502
550,fine,curb,51,-3.28157029928192,0.0100364145272583,0.010024369862899,0.00491554081219792,0.01,0.00817356306647285
550,fine,curb,52,-2.95813177355312,0.0250655038113385,0.0101886225144604,0.194437113218421,0.0117782769662017,0.00817356306647285
550,fine,curb,53,-2.88020302589326,0.0323889307110187,0.0100295730996028,0.0769393825509281,0.0400275157693433,0.00817356306647285
550,fine,curb,54,-2.92181343365812,0.01,0.01,0,0.01,0.00442656049951269
550,fine,curb,55,-2.88165718245615,0.01,0.01,0,0.01,0.00442656049951269
550,fine,curb,56,-2.91909460925466,0.0159294805853287,0.0130771999117923,0.0909588886175409,0.01,0.00817356306647285
550,fixed,roadMarking,1,249.06260870814,0.116288996468328,0.0918929810322001,0.391188995405067,0.283431395439382,0.289357756831003
550,fixed,roadMarking,2,248.942448289385,0.159037164019646,0.102681440388434,0.471777475105171,0.342965105770969,0.349931006602116
550,fixed,roadMarking,3,249.002845876694,0.149690724167578,0.102286189421726,0.468799416339338,0.342077375510348,0.349028419632307
550,fixed,roadMarking,4,248.791510756009,0.0909671459464638,0.0641820927039526,0.563227177645382,0.0341153878362659,0.0116828169345738
550,coarse,roadMarking,1,-2.22137166719765,0.0125522773169805,0.0105348411599685,0.0357901033779986,0.0193734255717,0.0656685849537395
550,coarse,roadMarking,2,-2.25356727776815,0.0204780993346325,0.0116005063120311,0.0665909180489541,0.0263307679704257,0.0721920184316377
550,coarse,roadMarking,3,-2.30739617758515,0.0190265928424563,0.0121905892919777,0.0573587744535602,0.0330464432497297,0.0802523792886541
550,coarse,roadMarking,4,-2.35688592388016,0.0211847685151681,0.0124153672098822,0.055653380550777,0.0545296851091781,0.0818958913769029
550,coarse,roadMarking,5,-2.41471626200945,0.0199475364825899,0.0121143029673409,0.0596610393943077,0.0454023255139851,0.089303442230559
550,coarse,roadMarking,6,-2.46699194696537,0.0174726153025761,0.0112586054007271,0.0648662832569309,0.0348340797697472,0.0799881703336843
550,coarse,roadMarking,7,-2.52565413150713,0.0195265842956354,0.0107473399154488,0.0721012461266401,0.0411911819562938,0.0934923445674872
550,coarse,roadMarking,8,-2.56326602333311,0.0111859776497494,0.0111156814880695,0.0125208667291181,0.01,0.0545581255543922
550,coarse,roadMarking,9,-2.60592079776426,0.019010110204998,0.010545939116364,0.0529953563920493,0.0300859453153945,0.0870270844783069
550,coarse,roadMarking,10,-2.62008665179864,0.0103172936503807,0.0103111190523521,0.00356892359694901,0.01,0.0255581353172724
550,coarse,roadMarking,11,-2.65957478807158,0.0106314556355142,0.0102572284348383,0.0279591018551213,0.01,0.0258770768824752
550,coarse,roadMarking,12,-2.6679562070488,0.0104960466743668,0.0102749336744018,0.020912467909954,0.0102510671867393,0.0623650242761042
550,coarse,roadMarking,13,-2.71579388991365,0.0207015810855519,0.0103434197698241,0.0462406229954177,0.039251672703176,0.0598325612486417
550,coarse,roadMarking,14,-2.70440414895887,0.0120298149134219,0.0111885953811213,0.0441947737280542,0.01,0.0466601936083836
550,coarse,roadMarking,15,-2.74341132981417,0.0108287835287015,0.0105463282327762,0.0245713522583174,0.01,0.0441472088143155
550,coarse,roadMarking,16,-2.81001916580343,0.0102413389307298,0.0101717117305919,0.0119218436653943,0.01,0.0209606940283304
550,coarse,roadMarking,17,-2.86094169378299,0.01,0.01,0,0.01,0.0102210646091134
550,fine,roadMarking,1,-2.22927128070011,0.0123971099806049,0.0109557670537955,0.05801681147235,0.01,0.079379669156133
550,fine,roadMarking,2,-2.26285429018313,0.0177494085716218,0.0106437735576668,0.0627945825928444,0.0252883280040533,0.10145375712563
550,fine,roadMarking,3,-2.30833730866644,0.0170225679549222,0.0107602975414987,0.0503776351669579,0.0263403359434533,0.102427070894099
550,fine,roadMarking,4,-2.36174530352844,0.0193135861467337,0.0110863034802505,0.054261759756896,0.0302194105753003,0.100303922770263
550,fine,roadMarking,5,-2.41309398257523,0.0145053634279159,0.0104771333847106,0.0618425651145263,0.0164621451687144,0.079379669156133
550,fine,roadMarking,6,-2.46076081436809,0.019093178550181,0.0104719560638581,0.0547466157943053,0.0314287518865172,0.0932055029933404
550,fine,roadMarking,7,-2.53172056292632,0.0179583836323185,0.0105336992188513,0.0650631549652299,0.0229085129832423,0.0742264690929854
550,fine,roadMarking,8,-2.57408430594537,0.014181748086713,0.0101127203970229,0.0400578180320821,0.0248785349142329,0.060946812501723
550,fine,roadMarking,9,-2.61248938357926,0.0165904804348738,0.0102634436113337,0.0502269624973918,0.0271703813135765,0.0681386825388061
550,fine,roadMarking,10,-2.62367582929358,0.01,0.01,0,0.01,0.0165483195657628
550,fine,roadMarking,11,-2.61838248475555,0.01,0.01,0,0.01,0.0165483195657628
550,fine,roadMarking,12,-2.66519263088138,0.0103052784815298,0.0100945031804444,0.0183301495579925,0.011314737898002,0.0424135587620807
550,fine,roadMarking,13,-2.69753755117215,0.01,0.01,0,0.01,0.0165483195657628
550,fine,roadMarking,14,-2.70079120673704,0.0104041501861164,0.0102894068758822,0.0154092415057146,0.01,0.0424135587620807
550,fine,roadMarking,15,-2.73972445348808,0.01,0.01,0,0.01,0.0165483195657628
550,fine,roadMarking,16,-2.74035904737291,0.0122763304945219,0.0114476457401111,0.0443392573456556,0.01,0.0424135587620807
550,fine,roadMarking,17,-2.81001916580343,0.0102413389307298,0.0101717117305919,0.0119218436653943,0.01,0.0305561696558308
550,fine,roadMarking,18,-2.86094169378299,0.01,0.01,0,0.01,0.0165483195657628
550,fixed,pole,1,251.257187615025,0.813712588392618,0.81334344114681,0.195709127925411,0.0441976848517033,0.826688773978137
550,fixed,pole,2,251.244726510379,0.699961556822994,0.481342611487236,9.89041702201756,0.00599032560228679,0.112061517705032
550,fixed,pole,3,250.10946955621,0.587035831002106,0.258594002621303,5.05541533260354,0.00684267759924652,0.0612497083168308
550,coarse,pole,1,2.41038332603823,1.44115565849322,0.753192300771009,11.1310904865763,0.0175813056203228,1
900,fixed,curb,1,252.800793816916,0.160307304897052,0.116914397380929,0.8071030991967,0.396239416386904,0.0591461315856921
900,fixed,curb,2,252.765281828582,0.196379068812298,0.108219922901789,0.866715477474922,0.428976678931755,0.0640353519533853
900,fixed,curb,3,252.369657484895,0.117481466807275,0.0843329357380545,0.455916384048392,0.337440734107512,0.0503718021523427
900,fixed,curb,4,252.385609105377,0.124155183105184,0.105956544358085,0.377251207192821,0.364950989547399,0.0544804887856606
900,fixed,curb,5,252.404011935482,0.12411115607343,0.11491707027647,0.247719003503284,0.523834271878752,0.0781612737672524
900,fixed,curb,6,252.408221586744,0.117251161116259,0.104649641327653,0.23279184648968,0.563983979395046,0.0837051461185062
900,fixed,curb,7,252.422399310389,0.120704421124444,0.114812254841255,0.204320037204564,0.592236015119266,0.0882233423593604
900,fixed,curb,8,252.990533238424,0.292419657748941,0.155220830580573,0.335515867275468,2.01439191194072,0.300105320428392
900,fixed,curb,9,253.062512637096,0.297091337749368,0.16334454758831,0.391612243589168,1.48584007891783,0.221771142849408
900,coarse,curb,1,-1.51632244400808,0.061760809971167,0.0506740759190828,0.353063121557836,0.01,0.0180286543251769
900,coarse,curb,2,-1.63310140410857,0.111204003627887,0.0561068304190013,0.405183208716245,0.050242298246172,0.0206649362143028
900,coarse,curb,3,-1.557147404367,0.100901866204581,0.0684723949873738,0.390833200974269,0.0486712223264317,0.021838365085381
900,coarse,curb,4,-1.96841165793299,0.0119663456703543,0.010919414701558,0.018674835197189,0.0455905102558754,0.0194886580506472
900,coarse,curb,5,-1.78595856507572,0.137918039336395,0.0526815839206879,0.488279367498659,0.0629273520605339,0.0190156749456192
900,coarse,curb,6,-2.14620664751335,0.0432274979018056,0.0278355207073378,0.185453099201489,0.0274046462563727,0.0236020057495234
900,coarse,curb,7,-2.2399129292609,0.0194592572828156,0.0131944545803425,0.14302764149845,0.01,0.012041464796511
900,coarse,curb,8,-1.96570616587077,0.0122299769982147,0.0120988010354932,0.00772987760407807,0.0397375888819985,0.0172506615974748
900,coarse,curb,9,-1.84226580525572,0.0841878433384461,0.0628413101946121,0.547022812815344,0.0277305239703929,0.0190205437740499
900,coarse,curb,10,-2.1582204518338,0.0554023733560862,0.0298948781577652,0.258296660707633,0.0445592522718924,0.0236930421301187
900,coarse,curb,11,-2.24311435469539,0.0202911316856779,0.0149041457671258,0.128101407227159,0.027269102579524,0.0170873635926169
900,coarse,curb,12,-1.96032422287444,0.012195732623597,0.0114394489163277,0.0265026052792607,0.043085340706949,0.016304197760781
900,coarse,curb,13,-1.86821767784406,0.0678547701198241,0.0521204824654255,0.43312153599104,0.0267998572910954,0.0199260124553496
900,coarse,curb,14,-2.16278963744576,0.055333294362193,0.032155437495318,0.299877510865161,0.0462334547107844,0.0231885266390768
900,coarse,curb,15,-2.23195448479038,0.0447042342485801,0.0367787199244269,0.176068444494023,0.0288131214805213,0.0192317843821112
900,coarse,curb,16,-1.9519856403985,0.0127877655042078,0.0120374254044212,0.0216478617987572,0.0341575361851223,0.0157933562464245
900,coarse,curb,17,-1.87055847603194,0.0661409784288764,0.0573043249269163,0.330243886364976,0.0248776821804034,0.01911076812747
900,coarse,curb,18,-2.15310694073943,0.0440012833738888,0.0278276949963915,0.191888491934986,0.0436861012278343,0.0223779583718984
900,coarse,curb,19,-2.2300554751058,0.0476805957927268,0.0322699801035302,0.192987332893058,0.0319021456208973,0.0214604177604883
900,coarse,curb,20,-1.9508868298134,0.0130353525856349,0.0112796314742223,0.038694851819369,0.0523268612262277,0.0180939408593538
900,coarse,curb,21,-1.8851764695325,0.0650190821190454,0.0545338451226519,0.346609557904481,0.026094830022594,0.0168807781345682
900,coarse,curb,22,-2.15751370977532,0.0259381767218415,0.0200376536706852,0.0783848940074918,0.0442768730425947,0.0229160604081234
900,coarse,curb,23,-2.26459120010507,0.0236259722464979,0.0220820565103263,0.0400700647033005,0.02818499416254,0.0228714181211618
900,coarse,curb,24,-1.94054771398907,0.0147626603470675,0.012034661182252,0.0474444437329197,0.0320339381534011,0.015089456205164
900,coarse,curb,25,-1.86483451709295,0.0738739319109114,0.0628227040610785,0.387403048005748,0.0260266245383051,0.0163289957827389
900,coarse,curb,26,-1.33138436489393,0.0653390367676897,0.045362327273014,0.335498308746115,0.0280242310852479,0.0223867614475846
900,coarse,curb,27,-2.15472429996769,0.0192966553224609,0.0155160772240866,0.0440786666488602,0.0279917649457802,0.0190181301821587
900,coarse,curb,28,-2.24869584110261,0.0458406370045824,0.0329980035349027,0.244676132649698,0.0254972231727845,0.0224432937130901
900,coarse,curb,29,-1.92959488287774,0.032392536750999,0.0310470673869343,0.0303982437876005,0.0510499819796426,0.0172526563980737
900,coarse,curb,30,-1.71972692019173,0.187319650824529,0.185590682626872,0.138456772885304,0.021949742140026,0.01639393966946
900,coarse,curb,31,-2.14802832718477,0.0299395189583283,0.0263698347191494,0.112882707030323,0.0232224362699113,0.0165806201104499
900,coarse,curb,32,-2.24992242183238,0.0475067585247694,0.0361625339976735,0.285596722657146,0.0249576381998337,0.021407172597742
900,coarse,curb,33,-1.93830573776231,0.0120139947219656,0.0109316756439225,0.0498342621049899,0.01,0.00516628721808533
900,coarse,curb,34,-1.8450638693043,0.105166794854056,0.0967786959686874,0.347066067544791,0.0262477039712768,0.0184874974660173
900,coarse,curb,35,-2.15607609709338,0.025174526187547,0.0200733714310502,0.134404992500504,0.0303364885002086,0.0184378056191236
900,coarse,curb,36,-2.25624579841766,0.0564922362363222,0.046657508130944,0.283991050080285,0.029589105005083,0.0202997908875542
900,coarse,curb,37,-1.94991877993735,0.0128748686250149,0.0108585523157801,0.0235936917545777,0.0495268522011393,0.014706581609939
900,coarse,curb,38,-1.90997913700932,0.0499910482874845,0.0464424084947346,0.176966136720506,0.0250728543999016,0.0163620180853745
900,coarse,curb,39,-2.14897343586672,0.0169798581619214,0.0115232334869369,0.0876460231335742,0.0221612712242404,0.0149654743723595
900,coarse,curb,40,-2.23565318185608,0.0542595115996322,0.0418275596943657,0.302278197718671,0.0138515291367891,0.0160088658160309
900,coarse,curb,41,-1.96883540971414,0.0100000712353056,0.0100000545416091,0.000182722748997979,0.01,0.00458561738004838
900,coarse,curb,42,-1.71942221209276,0.234004983594765,0.0612739425813858,0.617359010772127,0.0370940644632237,0.0149224397382084
900,coarse,curb,43,-2.15473190893232,0.0166860258765766,0.0101202363795435,0.0944756163126598,0.0140428170453114,0.0105734415744003
900,coarse,curb,44,-2.23899807558103,0.0453692787664056,0.0362401176825746,0.266048105574273,0.0164983732984709,0.0155739611573227
900,coarse,curb,45,-1.96238466732858,0.0102974735053336,0.0101149406612755,0.019302683782115,0.01,0.00622346382253083
900,coarse,curb,46,-1.71490351688059,0.178730830580841,0.0733908527267396,0.808053292715253,0.0425123702149351,0.0170242273482708
900,coarse,curb,47,-1.32338977086655,0.0909179234734368,0.0438207213709398,0.445349677261386,0.0315702344164918,0.0128715472182942
900,coarse,curb,48,-2.14912793123455,0.0299363629918151,0.0198201151898195,0.169681976099989,0.0199486830880667,0.0110941755963822
900,coarse,curb,49,-2.22208446420437,0.0524678074824156,0.0408324842766966,0.271800733282472,0.0373519415986529,0.0162537223749463
900,coarse,curb,50,-1.96008562365506,0.010689133885103,0.0103757343309517,0.0256938130824662,0.01,0.00680115479653478
900,coarse,curb,51,-1.62247188961636,0.162967223959262,0.0641947845572157,0.515498007025144,0.0308457919194838,0.012034061954325
900,coarse,curb,52,-1.4628149888961,0.0173221625453422,0.0100925822784549,0.135754188407771,0.0103703976150607,0.0057262958126052
900,coarse,curb,53,-2.13703102099238,0.0134109446770991,0.0104070006078411,0.0759553998617886,0.0111424219216773,0.00850474451681056
900,coarse,curb,54,-2.24681662589501,0.0614671725802835,0.043921766074231,0.376162600135098,0.0316631556124963,0.0124895400977932
900,coarse,curb,55,-1.97558857598296,0.0107178274769882,0.0102126996217912,0.0202642774861015,0.0161326119032298,0.009444428576816
900,coarse,curb,56,-1.89912978218786,0.01,0.01,0,0.01,0.00321950545967383
900,coarse,curb,57,-2.14269153979561,0.0110869805249291,0.0105440861506373,0.034268621810768,0.01,0.00524732854134518
900,coarse,curb,58,-2.22186930641193,0.0508093404131985,0.040623234312045,0.287174147365408,0.0156411736894248,0.0125513152925468
900,coarse,curb,59,-1.9808189329419,0.010719677611528,0.0104069236603379,0.0163641059814924,0.0162753506874147,0.00808712711315504
900,coarse,curb,60,-2.23994687231361,0.0511659805194328,0.0290534346547964,0.249579846220412,0.0223942544070748,0.0151702767108589
900,coarse,curb,61,-1.98525157426343,0.0101122808344433,0.0101056501076628,0.002495961081077,0.0164133995994496,0.0081595307978686
900,coarse,curb,62,-1.8643974546162,0.0132775449388698,0.0121700729958683,0.0530872139775143,0.01,0.00479834116564043
900,coarse,curb,63,-2.26754655987883,0.0623985419658191,0.0233086339024777,0.385314024140123,0.0352779513075024,0.0102210185450443
900,coarse,curb,64,-1.8933536653391,0.0144750886100261,0.0123237359539152,0.0759300483381153,0.01,0.00478398113065198
900,coarse,curb,65,-2.24231495894986,0.01,0.01,0,0.01,0.00298579743578111
900,coarse,curb,66,-1.99525299241831,0.0102543899868223,0.0101406720559609,0.0152291964833838,0.01,0.00487373512048395
900,coarse,curb,67,-2.00107709009166,0.011884732258978,0.0114143409547952,0.0276224503915562,0.0188870018313737,0.00680841723558288
900,coarse,curb,68,-2.2131245409042,0.0101472337300293,0.0100929517980675,0.0104817764416607,0.01,0.005134890929033
900,coarse,curb,69,-2.21094247343138,0.01,0.01,0,0.01,0.00261397584787022
900,fine,curb,1,-1.52694269906999,0.0486799747945993,0.0457602817409733,0.166053172504945,0.01,0.0246029918104141
900,fine,curb,2,-1.43169768494144,0.0396147660557611,0.0338160708387358,0.20634995582318,0.01,0.0105462084639934
900,fine,curb,3,-1.59527102211651,0.0683015518556428,0.0360863037319373,0.480487372555505,0.0256042506328924,0.0268007562846841
900,fine,curb,4,-1.48347618649925,0.0417100530680834,0.0247666297212209,0.33561027683822,0.01,0.0169428072411262
900,fine,curb,5,-1.61430167894855,0.0811399683268371,0.042988243491918,0.339736115863066,0.0303172696496785,0.0258469518514012
900,fine,curb,6,-1.962202915749,0.01,0.01,0,0.01,0.00411476973314826
900,fine,curb,7,-1.8223089803775,0.100626409598424,0.0475428857164556,0.59331437059568,0.0368748493071033,0.0268029318531619
900,fine,curb,8,-1.49518115800551,0.0276837079671609,0.0219141103667115,0.169162482142654,0.01,0.0105462084639934
900,fine,curb,9,-2.13998678042905,0.0345728195182082,0.0241562942469347,0.147768496471131,0.0221416955950175,0.0267628295337079
900,fine,curb,10,-2.24891170005508,0.0230151363835206,0.0206450326945727,0.101724691099103,0.01,0.0169428072411262
900,fine,curb,11,-1.84673586694236,0.0865606849897705,0.057959845305965,0.627773572034691,0.0269777906741916,0.0268025975592383
900,fine,curb,12,-2.15588115989909,0.0326588522593073,0.0289472314158039,0.133006557926077,0.0240407812727029,0.0267742524348419
900,fine,curb,13,-2.24820317733995,0.0249382463367809,0.0230706095489144,0.0832853240537637,0.0257516578047881,0.0265510815287189
900,fine,curb,14,-1.87350233540457,0.0691178715093619,0.0485965238375928,0.491466504313671,0.027730024052986,0.026792504264639
900,fine,curb,15,-2.14024135743121,0.0122847831985742,0.0121517495516376,0.0180266755473452,0.0280593033804394,0.025993742119487
900,fine,curb,16,-2.23300113382793,0.0409050387464531,0.036294540196797,0.186212528573188,0.0239680756633731,0.0267104042764088
900,fine,curb,17,-1.87561379101891,0.0677705147793763,0.0550726569573737,0.394914675812498,0.0245513970310671,0.0267468875909547
900,fine,curb,18,-2.14480246359274,0.0119493151569351,0.0118104973851278,0.00843386071166293,0.0235468109320525,0.0231757177008672
900,fine,curb,19,-2.21975122850785,0.0480682031712166,0.0395091156281074,0.273645891900626,0.024982854403889,0.0262231772219844
900,fine,curb,20,-1.88804097656962,0.0655873612829104,0.0507806890113407,0.408492573048105,0.0255592092159116,0.0265510815287189
900,fine,curb,21,-2.1460526161562,0.018593946408494,0.0142084172189653,0.0387805861523614,0.0330889751848866,0.018456546431106
900,fine,curb,22,-2.23854361509668,0.0525942187863063,0.0414776465089808,0.277626398973487,0.0270228776735016,0.0258469518514012
900,fine,curb,23,-1.86465815003607,0.0736422906367684,0.0611638746710184,0.397105678164881,0.0245032972725711,0.0265510815287189
900,fine,curb,24,-1.32229895872151,0.0663659569408256,0.0461383588585886,0.2649773766188,0.0297547336489424,0.0246029918104141
900,fine,curb,25,-2.16548377790695,0.0103938839714402,0.0103078958157391,0.0128174854518773,0.02200841266048,0.0169428072411262
900,fine,curb,26,-2.24018351885846,0.0582548489194714,0.0409217191687321,0.398102425134701,0.0258845809032441,0.0237325912281563
900,fine,curb,27,-1.93714179836271,0.01,0.01,0,0.01,0.00411476973314826
