frame,geometry,mode,class,longitudinalOffsetM,yawOffsetDeg,score
550,original,xyz,curb,4.8,0,0.31590791726662
550,original,xyz,curb,4.9,0,0.313191525849471
550,original,xyz,curb,5,0,0.310358803086583
550,original,xyz,curb,5.1,0,0.307417515944218
550,original,xyz,curb,5.2,0,0.304375131843563
550,original,xyz,curb,5.3,0,0.301238799403861
550,original,xyz,curb,5.4,0,0.298015334566112
550,original,xyz,curb,5.5,0,0.294711209710892
550,original,xyz,curb,5.6,0,0.291332548566352
550,original,xyz,curb,5.7,0,0.28788512440926
550,original,xyz,curb,5.8,0,0.284374362436273
550,original,xyz,curb,5.9,0,0.280805344130733
550,original,xyz,curb,6,0,0.277182815762265
550,original,xyz,curb,6.1,0,0.273511199709911
550,original,xyz,curb,6.2,0,0.269794606518672
550,original,xyz,curb,6.3,0,0.266036850222305
550,original,xyz,curb,6.4,0,0.262241464719371
550,original,xyz,curb,6.5,0,0.258411721765571
550,original,xyz,curb,6.6,0,0.254550649004295
550,original,xyz,curb,6.7,0,0.25066104950624
550,original,xyz,curb,6.8,0,0.246745522065851
550,original,xyz,curb,6.9,0,0.242806480206409
550,original,xyz,curb,7,0,0.238846172803218
550,original,xyz,curb,7.1,0,0.234866703424179
550,original,xyz,curb,7.2,0,0.230870050162833
550,original,xyz,curb,7.3,0,0.22685808397631
550,original,xyz,curb,7.4,0,0.222832587154516
550,original,xyz,curb,7.5,0,0.218795270787244
550,original,xyz,curb,7.6,0,0.214747791536748
550,original,xyz,curb,7.7,0,0.210691767020886
550,original,xyz,curb,7.8,0,0.206628790603555
550,original,xyz,curb,7.9,0,0.20256044534045
550,original,xyz,curb,8,0,0.198488315940608
550,original,xyz,curb,8.1,0,0.194414000500341
550,original,xyz,curb,8.2,0,0.190339120377846
550,original,xyz,curb,8.3,0,0.186265329421461
550,original,xyz,curb,8.4,0,0.182194321179319
550,original,xyz,curb,8.5,0,0.17812783548425
550,original,xyz,curb,8.6,0,0.174067663709201
550,original,xyz,curb,8.7,0,0.170015652213179
550,original,xyz,curb,8.8,0,0.165973705186374
550,original,xyz,curb,8.9,0,0.161943785763977
550,original,xyz,curb,9,0,0.157927916365877
550,original,xyz,curb,9.1,0,0.153928177270945
550,original,xyz,curb,9.2,0,0.149946704633503
550,original,xyz,curb,9.3,0,0.145985686993646
550,original,xyz,curb,9.4,0,0.14204736115679
550,original,xyz,curb,9.5,0,0.138134006619939
550,original,xyz,curb,9.6,0,0.134247939535363
550,original,xyz,curb,9.7,0,0.130391505860885
550,original,xyz,curb,9.8,0,0.126567073439822
550,original,xyz,curb,9.9,0,0.122777023932683
550,original,xyz,curb,10,0,0.119023743892914
550,original,xy,roadMarking,-10,0,7.79840889821113e-06
550,original,xy,roadMarking,-9.9,0,9.59252505684557e-06
550,original,xy,roadMarking,-9.8,0,1.17740200718381e-05
550,original,xy,roadMarking,-9.7,0,1.44205808792761e-05
550,original,xy,roadMarking,-9.6,0,1.76241523794488e-05
550,original,xy,roadMarking,-9.5,0,2.14932785107781e-05
550,original,xy,roadMarking,-9.4,0,2.61557727852e-05
550,original,xy,roadMarking,-9.3,0,3.17617572498622e-05
550,original,xy,roadMarking,-9.2,0,3.8487106690189e-05
550,original,xy,roadMarking,-9.1,0,4.6537339906846e-05
550,original,xy,roadMarking,-9,0,5.61520042361419e-05
550,original,xy,roadMarking,-8.9,0,6.76095939128086e-05
550,original,xy,roadMarking,-8.8,0,8.12330534214675e-05
550,original,xy,roadMarking,-8.7,0,9.73959081566273e-05
550,original,xy,roadMarking,-8.6,0,0.000116529078343717
550,original,xy,roadMarking,-8.5,0,0.000139128413911975
550,original,xy,roadMarking,-8.4,0,0.000165763006184232
550,original,xy,roadMarking,-8.3,0,0.000197084310636867
550,original,xy,roadMarking,-8.2,0,0.000233836138044486
550,original,xy,roadMarking,-8.1,0,0.000276865535018779
550,original,xy,roadMarking,-8,0,0.000327134590146372
550,original,xy,roadMarking,-7.9,0,0.000385733208717735
550,original,xy,roadMarking,-7.8,0,0.000453892843660762
550,original,xy,roadMarking,-7.7,0,0.000533001219704966
550,original,xy,roadMarking,-7.6,0,0.00062461801538715
550,original,xy,roadMarking,-7.5,0,0.000730491534243351
550,original,xy,roadMarking,-7.4,0,0.000852576278689608
550,original,xy,roadMarking,-7.3,0,0.00099305140769934
550,original,xy,roadMarking,-7.2,0,0.00115434003003876
550,original,xy,roadMarking,-7.1,0,0.00133912920694207
550,original,xy,roadMarking,-7,0,0.00155039058366694
550,original,xy,roadMarking,-6.9,0,0.00179140149466405
550,original,xy,roadMarking,-6.8,0,0.00206576645386765
550,original,xy,roadMarking,-6.7,0,0.00237743874045381
550,original,xy,roadMarking,-6.6,0,0.00273074199116986
550,original,xy,roadMarking,-6.5,0,0.00313039142447088
550,original,xy,roadMarking,-6.4,0,0.00358151465316016
550,original,xy,roadMarking,-6.3,0,0.00408967154650236
550,original,xy,roadMarking,-6.2,0,0.00466087296494287
550,original,xy,roadMarking,-6.1,0,0.00530159809827028
550,original,xy,roadMarking,-6,0,0.00601880987562682
550,original,xy,roadMarking,-5.9,0,0.00681996818164481
550,original,xy,roadMarking,-5.8,0,0.00771304038197442
550,original,xy,roadMarking,-5.7,0,0.00870650899610642
550,original,xy,roadMarking,-5.6,0,0.00980937570929729
550,original,xy,roadMarking,-5.5,0,0.0110311615095173
550,original,xy,roadMarking,-5.4,0,0.0123819026949707
550,original,xy,roadMarking,-5.3,0,0.0138721419517104
550,original,xy,roadMarking,-5.2,0,0.0155129143484318
550,original,xy,roadMarking,-5.1,0,0.0173157276680974
550,original,xy,roadMarking,-5,0,0.0192925371452179
550,original,xy,roadMarking,-4.9,0,0.0214557136932444
550,original,xy,roadMarking,-4.8,0,0.0238180057250452
550,original,xy,roadMarking,-4.7,0,0.0263924940413616
550,original,xy,roadMarking,-4.6,0,0.0291925403547741
550,original,xy,roadMarking,-4.5,0,0.0322317282099154
550,original,xy,roadMarking,-4.4,0,0.0355237969419252
550,original,xy,roadMarking,-4.3,0,0.0390825691792169
550,original,xy,roadMarking,-4.2,0,0.0429218709917141
550,original,xy,roadMarking,-4.1,0,0.0470554456512112
550,original,xy,roadMarking,-4,0,0.0514968608531216
550,original,xy,roadMarking,-3.9,0,0.0562594109217971
550,original,xy,roadMarking,-3.8,0,0.0613560130585708
550,original,xy,roadMarking,-3.7,0,0.0667990992760033
550,original,xy,roadMarking,-3.6,0,0.0726005041190284
550,original,xy,roadMarking,-3.5,0,0.0787713504344532
550,original,xy,roadMarking,-3.4,0,0.0853219323179528
550,original,xy,roadMarking,-3.3,0,0.0922615965405912
550,original,xy,roadMarking,-3.2,0,0.0995986257454828
550,original,xy,roadMarking,-3.1,0,0.107340121530911
550,original,xy,roadMarking,-3,0,0.115491890443625
550,original,xy,roadMarking,-2.9,0,0.124058333057804
550,original,xy,roadMarking,-2.8,0,0.133042339419412
550,original,xy,roadMarking,-2.7,0,0.142445189388267
550,original,xy,roadMarking,-2.6,0,0.152266459102896
550,original,xy,roadMarking,-2.5,0,0.162503939052864
550,original,xy,roadMarking,-2.4,0,0.173153557860863
550,original,xy,roadMarking,-2.3,0,0.184209318761533
550,original,xy,roadMarking,-2.2,0,0.195663244598857
550,original,xy,roadMarking,-2.1,0,0.207505337420838
550,original,xy,roadMarking,-2,0,0.219723547847971
550,original,xy,roadMarking,-1.9,0,0.232303757674072
550,original,xy,roadMarking,-1.8,0,0.245229774336468
550,original,xy,roadMarking,-1.7,0,0.258483340444968
550,original,xy,roadMarking,-1.6,0,0.27204415437692
550,original,xy,roadMarking,-1.5,0,0.285889902266601
550,original,xy,roadMarking,-1.4,0,0.299996307332549
550,original,xy,roadMarking,-1.3,0,0.31433718676162
550,original,xy,roadMarking,-1.2,0,0.328884524528746
550,original,xy,roadMarking,-1.1,0,0.343608552737162
550,original,xy,roadMarking,-1,0,0.358477850131443
550,original,xy,roadMarking,-0.9,0,0.373459448109411
550,original,xy,roadMarking,-0.799999999999999,0,0.38851894834197
550,original,xy,roadMarking,-0.699999999999999,0,0.40362065622398
550,original,xy,roadMarking,-0.6,0,0.418727720236258
550,original,xy,roadMarking,-0.5,0,0.43380228582674
550,original,xy,roadMarking,-0.399999999999999,0,0.448805655858573
550,original,xy,roadMarking,-0.299999999999999,0,0.463698465842762
550,original,xy,roadMarking,-0.199999999999999,0,0.478440862666365
550,original,xy,roadMarking,-0.0999999999999996,0,0.492992694509791
550,original,xy,roadMarking,0,0,0.50731370347572
550,original,xy,roadMarking,0.100000000000001,0,0.52136372751184
550,original,xy,roadMarking,0.200000000000001,0,0.535102900970378
550,original,xy,roadMarking,0.300000000000001,0,0.548491856034592
550,original,xy,roadMarking,0.4,0,0.561491926069073
550,original,xy,roadMarking,0.5,0,0.574065340827934
550,original,xy,roadMarking,0.600000000000001,0,0.586175418468262
550,original,xy,roadMarking,0.700000000000001,0,0.597786746588549
550,original,xy,roadMarking,0.800000000000001,0,0.608865356427834
550,original,xy,roadMarking,0.9,0,0.61937888144988
550,original,xy,roadMarking,1,0,0.629296704710659
550,original,xy,roadMarking,1.1,0,0.638590089686674
550,original,xy,roadMarking,1.2,0,0.647232298222341
550,original,xy,roadMarking,1.3,0,0.655198690762664
550,original,xy,roadMarking,1.4,0,0.662466811611747
550,original,xy,roadMarking,1.5,0,0.669016460256035
550,original,xy,roadMarking,1.6,0,0.674829746925137
550,original,xy,roadMarking,1.7,0,0.679891135689525
550,original,xy,roadMarking,1.8,0,0.684187474901301
550,original,xy,roadMarking,1.9,0,0.687708016675238
550,original,xy,roadMarking,2,0,0.690444426083194
550,original,xy,roadMarking,2.1,0,0.6923907818254
550,original,xy,roadMarking,2.2,0,0.693543568102099
550,original,xy,roadMarking,2.3,0,0.693901659683775
550,original,xy,roadMarking,2.4,0,0.693466299927542
550,original,xy,roadMarking,2.5,0,0.692241073060587
550,original,xy,roadMarking,2.6,0,0.69023186865207
550,original,xy,roadMarking,2.7,0,0.68744684179223
550,original,xy,roadMarking,2.8,0,0.683896365475896
550,original,xy,roadMarking,2.9,0,0.679592978917864
550,original,xy,roadMarking,3,0,0.674551325800988
550,original,xy,roadMarking,3.1,0,0.668788089151979
550,original,xy,roadMarking,3.2,0,0.662321918937473
550,original,xy,roadMarking,3.3,0,0.655173350699343
550,original,xy,roadMarking,3.4,0,0.647364719799623
550,original,xy,roadMarking,3.5,0,0.638920068145836
550,original,xy,roadMarking,3.6,0,0.629865045938636
550,original,xy,roadMarking,3.7,0,0.620226803987999
550,original,xy,roadMarking,3.8,0,0.610033884350161
550,original,xy,roadMarking,3.9,0,0.599316105347352
550,original,xy,roadMarking,4,0,0.588104439288239
550,original,xy,roadMarking,4.1,0,0.57643088959528
550,original,xy,roadMarking,4.2,0,0.564328363535025
550,original,xy,roadMarking,4.3,0,0.551830543914945
550,original,xy,roadMarking,4.4,0,0.538971755391465
550,original,xy,roadMarking,4.5,0,0.525786833016439
550,original,xy,roadMarking,4.6,0,0.512310988718854
550,original,xy,roadMarking,4.7,0,0.498579679151421
550,original,xy,roadMarking,4.8,0,0.48462847022532
550,original,xy,roadMarking,4.9,0,0.47049290572961
550,original,xy,roadMarking,5,0,0.456208378444439
550,original,xy,roadMarking,5.1,0,0.441809998009655
550,original,xy,roadMarking,5.2,0,0.427332465381208
550,original,xy,roadMarking,5.3,0,0.412809948319504
550,original,xy,roadMarking,5.4,0,0.398275961399066
550,original,xy,roadMarking,5.5,0,0.383763245904858
550,original,xy,roadMarking,5.6,0,0.369303657411764
550,original,xy,roadMarking,5.7,0,0.354928056434777
550,original,xy,roadMarking,5.8,0,0.340666205504874
550,original,xy,roadMarking,5.9,0,0.326546668398659
550,original,xy,roadMarking,6,0,0.312596718669077
550,original,xy,roadMarking,6.1,0,0.29884225587777
550,original,xy,roadMarking,6.2,0,0.285307724709368
550,original,xy,roadMarking,6.3,0,0.272016045961044
550,original,xy,roadMarking,6.4,0,0.258988554563394
550,original,xy,roadMarking,6.5,0,0.246244947697752
550,original,xy,roadMarking,6.6,0,0.233803239383538
550,original,xy,roadMarking,6.7,0,0.221679727453111
550,original,xy,roadMarking,6.8,0,0.209888971848278
550,original,xy,roadMarking,6.9,0,0.19844377817372
550,original,xy,roadMarking,7,0,0.187355197168414
550,original,xy,roadMarking,7.1,0,0.176632530940102
550,original,xy,roadMarking,7.2,0,0.166283352532885
550,original,xy,roadMarking,7.3,0,0.15631353205362
550,original,xy,roadMarking,7.4,0,0.146727275424069
550,original,xy,roadMarking,7.5,0,0.137527171480769
550,original,xy,roadMarking,7.6,0,0.128714248605062
550,original,xy,roadMarking,7.7,0,0.120288037643806
550,original,xy,roadMarking,7.8,0,0.112246643990288
550,original,xy,roadMarking,7.9,0,0.104586827004521
550,original,xy,roadMarking,8,0,0.0973040820992369
550,original,xy,roadMarking,8.1,0,0.0903927310783173
550,original,xy,roadMarking,8.2,0,0.0838460140994138
550,original,xy,roadMarking,8.3,0,0.0776561865894359
550,original,xy,roadMarking,8.4,0,0.0718146154591886
550,original,xy,roadMarking,8.5,0,0.0663118786442858
550,original,xy,roadMarking,8.6,0,0.0611378644743357
550,original,xy,roadMarking,8.7,0,0.0562818684526469
550,original,xy,roadMarking,8.8,0,0.0517326905660599
550,original,xy,roadMarking,8.9,0,0.047478728670398
550,original,xy,roadMarking,9,0,0.0435080700004521
550,original,xy,roadMarking,9.1,0,0.0398085772014496
550,original,xy,roadMarking,9.2,0,0.0363679717025403
550,original,xy,roadMarking,9.3,0,0.0331739111600291
550,original,xy,roadMarking,9.4,0,0.0302140626486744
550,original,xy,roadMarking,9.5,0,0.0274761691317292
550,original,xy,roadMarking,9.6,0,0.0249481112907244
550,original,xy,roadMarking,9.7,0,0.0226179633672608
550,original,xy,roadMarking,9.8,0,0.0204740423518937
550,original,xy,roadMarking,9.9,0,0.0185049522355495
550,original,xy,roadMarking,10,0,0.016699621828255
550,original,xyz,roadMarking,-10,0,1.65839624890412e-06
550,original,xyz,roadMarking,-9.9,0,2.05150721928571e-06
550,original,xyz,roadMarking,-9.8,0,2.53243531823226e-06
550,original,xyz,roadMarking,-9.7,0,3.11950937444225e-06
550,original,xyz,roadMarking,-9.6,0,3.83459036837581e-06
550,original,xyz,roadMarking,-9.5,0,4.70368920288879e-06
550,original,xyz,roadMarking,-9.4,0,5.757679661955e-06
550,original,xyz,roadMarking,-9.3,0,7.03311930918169e-06
550,original,xyz,roadMarking,-9.2,0,8.57319140446514e-06
550,original,xyz,roadMarking,-9.1,0,1.04287826520282e-05
550,original,xyz,roadMarking,-9,0,1.26597132907005e-05
550,original,xyz,roadMarking,-8.9,0,1.53361359062072e-05
550,original,xyz,roadMarking,-8.8,0,1.85401223722756e-05
550,original,xyz,roadMarking,-8.7,0,2.2367457687657e-05
550,original,xyz,roadMarking,-8.6,0,2.69296632680997e-05
550,original,xyz,roadMarking,-8.5,0,3.23562698891694e-05
550,original,xyz,roadMarking,-8.4,0,3.87973652846342e-05
550,original,xyz,roadMarking,-8.3,0,4.6426438428481e-05
550,original,xyz,roadMarking,-8.2,0,5.54435484450037e-05
550,original,xyz,roadMarking,-8.1,0,6.60788402379603e-05
550,original,xyz,roadMarking,-8,0,7.85964332426458e-05
550,original,xyz,roadMarking,-7.9,0,9.3298712475915e-05
550,original,xyz,roadMarking,-7.8,0,0.000110531041142483
550,original,xyz,roadMarking,-7.7,0,0.000130686925311627
550,original,xyz,roadMarking,-7.6,0,0.000154213647437136
550,original,xyz,roadMarking,-7.5,0,0.000181618400282712
550,original,xyz,roadMarking,-7.4,0,0.000213474929243182
550,original,xyz,roadMarking,-7.3,0,0.000250430705693401
550,original,xyz,roadMarking,-7.2,0,0.000293214647870503
550,original,xyz,roadMarking,-7.1,0,0.000342645390208898
550,original,xyz,roadMarking,-7,0,0.000399640110168439
550,original,xyz,roadMarking,-6.9,0,0.000465223905982712
550,original,xyz,roadMarking,-6.8,0,0.00054053973067849
550,original,xyz,roadMarking,-6.7,0,0.000626858843564921
550,original,xyz,roadMarking,-6.6,0,0.000725591780658052
550,original,xyz,roadMarking,-6.5,0,0.000838299779924041
550,original,xyz,roadMarking,-6.4,0,0.000966706666495415
550,original,xyz,roadMarking,-6.3,0,0.0011127110886376
550,original,xyz,roadMarking,-6.2,0,0.00127839907013983
550,original,xyz,roadMarking,-6.1,0,0.00146605681614269
550,original,xyz,roadMarking,-6,0,0.00167818364682362
550,original,xyz,roadMarking,-5.9,0,0.00191750497949834
550,original,xyz,roadMarking,-5.8,0,0.00218698522297839
550,original,xyz,roadMarking,-5.7,0,0.00248984050937661
550,original,xyz,roadMarking,-5.6,0,0.00282955103255597
550,original,xyz,roadMarking,-5.5,0,0.00320987288509103
550,original,xyz,roadMarking,-5.4,0,0.00363484926050505
550,original,xyz,roadMarking,-5.3,0,0.00410882075387413
550,original,xyz,roadMarking,-5.2,0,0.00463643461914112
550,original,xyz,roadMarking,-5.1,0,0.0052226527372638
550,original,xyz,roadMarking,-5,0,0.00587275817585658
550,original,xyz,roadMarking,-4.9,0,0.00659235998404858
550,original,xyz,roadMarking,-4.8,0,0.0073873960768104
550,original,xyz,roadMarking,-4.7,0,0.0082641339135248
550,original,xyz,roadMarking,-4.6,0,0.00922916891255976
550,original,xyz,roadMarking,-4.5,0,0.0102894200943647
550,original,xyz,roadMarking,-4.4,0,0.0114521228953213
550,original,xyz,roadMarking,-4.3,0,0.0127248190403158
550,original,xyz,roadMarking,-4.2,0,0.0141153430239255
550,original,xyz,roadMarking,-4.1,0,0.0156318051769735
550,original,xyz,roadMarking,-4,0,0.0172825710453042
550,original,xyz,roadMarking,-3.9,0,0.0190762371975977
550,original,xyz,roadMarking,-3.8,0,0.0210216029871132
550,original,xyz,roadMarking,-3.7,0,0.0231276384149068
550,original,xyz,roadMarking,-3.6,0,0.0254034479040462
550,original,xyz,roadMarking,-3.5,0,0.0278582303239887
550,original,xyz,roadMarking,-3.4,0,0.0305012348484583
550,original,xyz,roadMarking,-3.3,0,0.0333417127601602
550,original,xyz,roadMarking,-3.2,0,0.03638886593668
550,original,xyz,roadMarking,-3.1,0,0.0396517913717986
550,original,xyz,roadMarking,-3,0,0.0431394223990295
550,original,xyz,roadMarking,-2.9,0,0.0468604666300492
550,original,xyz,roadMarking,-2.8,0,0.0508233414268311
550,original,xyz,roadMarking,-2.7,0,0.0550361065452427
550,original,xyz,roadMarking,-2.6,0,0.059506394242172
550,original,xyz,roadMarking,-2.5,0,0.0642413385843241
550,original,xyz,roadMarking,-2.4,0,0.0692475022837384
550,original,xyz,roadMarking,-2.3,0,0.0745308033322441
550,original,xyz,roadMarking,-2.2,0,0.0800964403431778
550,original,xyz,roadMarking,-2.1,0,0.0859488186815582
550,original,xyz,roadMarking,-2,0,0.0920914762846243
550,original,xyz,roadMarking,-1.9,0,0.0985270104563768
550,original,xyz,roadMarking,-1.8,0,0.105257005733985
550,original,xyz,roadMarking,-1.7,0,0.112281964129457
550,original,xyz,roadMarking,-1.6,0,0.11960123715549
550,original,xyz,roadMarking,-1.5,0,0.127212960124659
550,original,xyz,roadMarking,-1.4,0,0.135113991359504
550,original,xyz,roadMarking,-1.3,0,0.143299853751215
550,original,xyz,roadMarking,-1.2,0,0.15176468219807
550,original,xyz,roadMarking,-1.1,0,0.160501175178363
550,original,xyz,roadMarking,-1,0,0.169500554243517
550,original,xyz,roadMarking,-0.9,0,0.178752529076458
550,original,xyz,roadMarking,-0.799999999999999,0,0.188245270401984
550,original,xyz,roadMarking,-0.699999999999999,0,0.197965393159439
550,original,xyz,roadMarking,-0.6,0,0.207897947514395
550,original,xyz,roadMarking,-0.5,0,0.218026421684987
550,original,xyz,roadMarking,-0.399999999999999,0,0.228332754695158
550,original,xyz,roadMarking,-0.299999999999999,0,0.238797362842703
550,original,xyz,roadMarking,-0.199999999999999,0,0.249399176765354
550,original,xyz,roadMarking,-0.0999999999999996,0,0.260115692550203
550,original,xyz,roadMarking,0,0,0.270923034446034
550,original,xyz,roadMarking,0.100000000000001,0,0.281796031930331
550,original,xyz,roadMarking,0.200000000000001,0,0.292708307761314
550,original,xyz,roadMarking,0.300000000000001,0,0.303632377891402
550,original,xyz,roadMarking,0.4,0,0.314539763421011
550,original,xyz,roadMarking,0.5,0,0.325401110994971
550,original,xyz,roadMarking,0.600000000000001,0,0.336186322881597
550,original,xyz,roadMarking,0.700000000000001,0,0.346864693512027
550,original,xyz,roadMarking,0.800000000000001,0,0.357405052990164
550,original,xyz,roadMarking,0.9,0,0.36777591407087
550,original,xyz,roadMarking,1,0,0.377945622987018
550,original,xyz,roadMarking,1.1,0,0.387882511611931
550,original,xyz,roadMarking,1.2,0,0.397555050733842
550,original,xyz,roadMarking,1.3,0,0.406932002518096
550,original,xyz,roadMarking,1.4,0,0.415982571980276
550,original,xyz,roadMarking,1.5,0,0.424676556287062
550,original,xyz,roadMarking,1.6,0,0.432984491556387
550,original,xyz,roadMarking,1.7,0,0.440877796548747
550,original,xyz,roadMarking,1.8,0,0.44832891335846
550,original,xyz,roadMarking,1.9,0,0.455311443556043
550,original,xyz,roadMarking,2,0,0.461800281060934
550,original,xyz,roadMarking,2.1,0,0.467771740915011
550,original,xyz,roadMarking,2.2,0,0.473203682280913
550,original,xyz,roadMarking,2.3,0,0.478075627463542
550,original,xyz,roadMarking,2.4,0,0.4823688747477
550,original,xyz,roadMarking,2.5,0,0.486066605880314
550,original,xyz,roadMarking,2.6,0,0.48915398477739
550,original,xyz,roadMarking,2.7,0,0.491618250577822
550,original,xyz,roadMarking,2.8,0,0.493448800471718
550,original,xyz,roadMarking,2.9,0,0.494637265161399
550,original,xyz,roadMarking,3,0,0.495177570549491
550,original,xyz,roadMarking,3.1,0,0.495065991193579
550,original,xyz,roadMarking,3.2,0,0.494301191154573
550,original,xyz,roadMarking,3.3,0,0.492884249811596
550,original,xyz,roadMarking,3.4,0,0.490818676431856
550,original,xyz,roadMarking,3.5,0,0.488110409638885
550,original,xyz,roadMarking,3.6,0,0.484767803732844
550,original,xyz,roadMarking,3.7,0,0.480801597150121
550,original,xyz,roadMarking,3.8,0,0.476224869595443
550,original,xyz,roadMarking,3.9,0,0.471052984006144
550,original,xyz,roadMarking,4,0,0.465303511476233
550,original,xyz,roadMarking,4.1,0,0.458996145120119
550,original,xyz,roadMarking,4.2,0,0.452152599288904
550,original,xyz,roadMarking,4.3,0,0.44479649741762
550,original,xyz,roadMarking,4.4,0,0.436953244756266
550,original,xyz,roadMarking,4.5,0,0.428649893193702
550,original,xyz,roadMarking,4.6,0,0.41991499472557
550,original,xyz,roadMarking,4.7,0,0.410778447321283
550,original,xyz,roadMarking,4.8,0,0.401271329660111
550,original,xyz,roadMarking,4.9,0,0.391425732081759
550,original,xyz,roadMarking,5,0,0.381274583091362
550,original,xyz,roadMarking,5.1,0,0.370851467395862
550,original,xyz,roadMarking,5.2,0,0.360190444958773
550,original,xyz,roadMarking,5.3,0,0.349325867124758
550,original,xyz,roadMarking,5.4,0,0.338292193905406
550,original,xyz,roadMarking,5.5,0,0.327123809262776
550,original,xyz,roadMarking,5.6,0,0.315854842173174
550,original,xyz,roadMarking,5.7,0,0.304518990289493
550,original,xyz,roadMarking,5.8,0,0.293149350040022
550,original,xyz,roadMarking,5.9,0,0.281778250193726
550,original,xyz,roadMarking,6,0,0.27043709588555
550,original,xyz,roadMarking,6.1,0,0.259156222338814
550,original,xyz,roadMarking,6.2,0,0.247964754724154
550,original,xyz,roadMarking,6.3,0,0.236890482473088
550,original,xyz,roadMarking,6.4,0,0.225959744260827
550,original,xyz,roadMarking,6.5,0,0.215197326695591
550,original,xyz,roadMarking,6.6,0,0.204626373827061
550,original,xyz,roadMarking,6.7,0,0.194268312810886
550,original,xyz,roadMarking,6.8,0,0.184142794903638
550,original,xyz,roadMarking,6.9,0,0.174267646604137
550,original,xyz,roadMarking,7,0,0.164658840121077
550,original,xyz,roadMarking,7.1,0,0.155330475169381
550,original,xyz,roadMarking,7.2,0,0.14629477761292
550,original,xyz,roadMarking,7.3,0,0.137562108913275
550,original,xyz,roadMarking,7.4,0,0.129140991356109
550,original,xyz,roadMarking,7.5,0,0.121038145082558
550,original,xyz,roadMarking,7.6,0,0.113258537605991
550,original,xyz,roadMarking,7.7,0,0.105805442693909
550,original,xyz,roadMarking,7.8,0,0.0986805106862276
550,original,xyz,roadMarking,7.9,0,0.0918838483001423
550,original,xyz,roadMarking,8,0,0.0854141035259575
550,original,xyz,roadMarking,8.1,0,0.0792685599843923
550,original,xyz,roadMarking,8.2,0,0.0734432346793433
550,original,xyz,roadMarking,8.3,0,0.0679329815919594
550,original,xyz,roadMarking,8.4,0,0.0627315959269439
550,original,xyz,roadMarking,8.5,0,0.0578319220611065
550,original,xyz,roadMarking,8.6,0,0.0532259618709267
550,original,xyz,roadMarking,8.7,0,0.0489049810838107
550,original,xyz,roadMarking,8.8,0,0.0448596159764528
550,original,xyz,roadMarking,8.9,0,0.0410799763918774
550,original,xyz,roadMarking,9,0,0.0375557465522744
550,original,xyz,roadMarking,9.1,0,0.0342762804368697
550,original,xyz,roadMarking,9.2,0,0.0312306938905532
550,original,xyz,roadMarking,9.3,0,0.0284079505775071
550,original,xyz,roadMarking,9.4,0,0.0257969430490257
550,original,xyz,roadMarking,9.5,0,0.0233865667871388
550,original,xyz,roadMarking,9.6,0,0.0211657888692189
550,original,xyz,roadMarking,9.7,0,0.0191237100958917
550,original,xyz,roadMarking,9.8,0,0.017249620030779
550,original,xyz,roadMarking,9.9,0,0.0155330463530633
550,original,xyz,roadMarking,10,0,0.0139637973321434
550,original,xy,pole,-10,0,0
550,original,xy,pole,-9.9,0,0
550,original,xy,pole,-9.8,0,0
550,original,xy,pole,-9.7,0,0
550,original,xy,pole,-9.6,0,0
550,original,xy,pole,-9.5,0,0
550,original,xy,pole,-9.4,0,0
550,original,xy,pole,-9.3,0,0
550,original,xy,pole,-9.2,0,0
550,original,xy,pole,-9.1,0,0
550,original,xy,pole,-9,0,0
550,original,xy,pole,-8.9,0,0
550,original,xy,pole,-8.8,0,0
550,original,xy,pole,-8.7,0,0
550,original,xy,pole,-8.6,0,0
550,original,xy,pole,-8.5,0,0
550,original,xy,pole,-8.4,0,0
550,original,xy,pole,-8.3,0,0
550,original,xy,pole,-8.2,0,0
550,original,xy,pole,-8.1,0,0
550,original,xy,pole,-8,0,0
550,original,xy,pole,-7.9,0,0
550,original,xy,pole,-7.8,0,0
550,original,xy,pole,-7.7,0,0
550,original,xy,pole,-7.6,0,0
550,original,xy,pole,-7.5,0,0
550,original,xy,pole,-7.4,0,0
550,original,xy,pole,-7.3,0,0
550,original,xy,pole,-7.2,0,0
550,original,xy,pole,-7.1,0,0
550,original,xy,pole,-7,0,0
550,original,xy,pole,-6.9,0,0
550,original,xy,pole,-6.8,0,0
550,original,xy,pole,-6.7,0,0
550,original,xy,pole,-6.6,0,0
550,original,xy,pole,-6.5,0,0
550,original,xy,pole,-6.4,0,0
550,original,xy,pole,-6.3,0,0
550,original,xy,pole,-6.2,0,0
550,original,xy,pole,-6.1,0,0
550,original,xy,pole,-6,0,0
550,original,xy,pole,-5.9,0,0
550,original,xy,pole,-5.8,0,0
550,original,xy,pole,-5.7,0,0
550,original,xy,pole,-5.6,0,0
550,original,xy,pole,-5.5,0,0
550,original,xy,pole,-5.4,0,0
550,original,xy,pole,-5.3,0,0
550,original,xy,pole,-5.2,0,0
550,original,xy,pole,-5.1,0,0
550,original,xy,pole,-5,0,0
550,original,xy,pole,-4.9,0,0
550,original,xy,pole,-4.8,0,0
550,original,xy,pole,-4.7,0,0
550,original,xy,pole,-4.6,0,0
550,original,xy,pole,-4.5,0,0
550,original,xy,pole,-4.4,0,0
550,original,xy,pole,-4.3,0,0
550,original,xy,pole,-4.2,0,0
