order,frame,start,availableMs,waitingMs,computeMs,availabilityToPoseMs,accepted,reason,periodSeconds
106,120,3,10500,0.0169999999997117,83.7970000000006,83.8140000000003,1,accepted,0.1
107,120,2,10600,0.021999999997746,78.4730000000007,78.4949999999984,1,accepted,0.1
108,900,2,10700,0.0139999999984042,87.3380000000008,87.3519999999992,1,accepted,0.1
109,350,2,10800,0.0129999999991526,79.2830000000002,79.2959999999994,1,accepted,0.1
110,1050,1,10900,0.011999999999901,86.7240000000002,86.7360000000001,1,accepted,0.1
111,900,1,11000,0.0169999999997117,92.4160000000001,92.4329999999998,1,accepted,0.1
112,550,3,11100,0.0149999999994321,84.6219999999995,84.636999999999,1,accepted,0.1
113,550,2,11200,0.0139999999984042,90.8550000000012,90.8689999999996,1,accepted,0.1
114,700,2,11300,0.0299999999988643,78.8399999999996,78.8699999999984,1,accepted,0.1
115,350,3,11400,0.0260000000000815,71.3609999999996,71.3869999999996,1,accepted,0.1
116,1050,2,11500,0.0140000000001805,78.0469999999998,78.0609999999999,1,accepted,0.1
117,120,1,11600,0.0139999999984042,80.8890000000009,80.9029999999993,1,accepted,0.1
118,260,2,11700,0.0159999999986837,73.2800000000005,73.2959999999991,1,accepted,0.1
119,700,3,11800,0.0159999999986837,77.338000000001,77.3539999999997,1,accepted,0.1
120,260,1,11900,0.0149999999994321,73.9260000000002,73.9409999999996,1,accepted,0.1
121,700,1,12000,0.0160000000004601,78.403999999999,78.4199999999995,1,accepted,0.1
122,350,1,12100,0.0139999999984042,70.4569999999993,70.4709999999977,1,accepted,0.1
123,260,3,12200,0.0169999999997117,69.7859999999988,69.8029999999985,1,accepted,0.1
124,1050,3,12300,0.0169999999997117,76.1140000000005,76.1310000000002,1,accepted,0.1
125,900,3,12400,0.0140000000001805,85.2159999999991,85.2299999999993,1,accepted,0.1
126,550,1,12500,0.0129999999991526,83.2180000000005,83.2309999999996,1,accepted,0.1
127,550,3,12600,0.0139999999984042,80.4500000000008,80.4639999999992,1,accepted,0.1
128,120,1,12700,0.0129999999991526,80.5389999999999,80.5519999999991,1,accepted,0.1
129,550,2,12800,0.0159999999986837,89.5410000000005,89.5569999999992,1,accepted,0.1
130,350,1,12900,0.0189999999999912,88.6789999999991,88.6979999999991,1,accepted,0.1
131,1050,3,13000,0.0149999999994321,79.1160000000009,79.1310000000003,1,accepted,0.1
132,900,2,13100,0.0139999999984042,89.8959999999995,89.9099999999979,1,accepted,0.1
133,700,2,13200,0.0149999999994321,81.5529999999995,81.567999999999,1,accepted,0.1
134,1050,1,13300,0.0129999999991526,78.7999999999993,78.8129999999985,1,accepted,0.1
135,120,2,13400,0.0140000000001805,79.9679999999992,79.9819999999993,1,accepted,0.1
136,120,3,13500,0.0140000000001805,83.0710000000003,83.0850000000005,1,accepted,0.1
137,350,2,13600,0.0159999999986837,75.6029999999992,75.6189999999979,1,accepted,0.1
138,1050,2,13700,0.0139999999984042,79.1440000000012,79.1579999999996,1,accepted,0.1
139,700,1,13800,0.0159999999986837,79.5279999999998,79.5439999999985,1,accepted,0.1
140,900,3,13900,0.0160000000004601,88.8749999999998,88.8910000000003,1,accepted,0.1
141,700,3,14000,0.0129999999991526,77.7080000000012,77.7210000000004,1,accepted,0.1
142,550,1,14100,0.0149999999994321,84.0159999999983,84.0309999999977,1,accepted,0.1
143,260,2,14200,0.0129999999991526,74.3410000000004,74.3539999999996,1,accepted,0.1
144,260,3,14300,0.0149999999994321,67.6500000000004,67.6649999999999,1,accepted,0.1
145,900,1,14400,0.0160000000004601,86.9029999999995,86.919,1,accepted,0.1
146,260,1,14500,0.0140000000001805,70.257999999999,70.2719999999992,1,accepted,0.1
147,350,3,14600,0.0129999999991526,69.6250000000003,69.6379999999994,1,accepted,0.1
