scenario,timeSeconds,positionErrorM,yawErrorDeg
gpsOnly,48.8,0.208114732421267,1.83755947875278
gpsOnly,48.9,0.180545869240927,1.90551908141509
gpsOnly,49,0.204088911603452,1.90510256845855
gpsOnly,49.1,0.17699530208631,1.89949207278075
gpsOnly,49.2,0.20206694385488,1.88934629898697
gpsOnly,49.3,0.177733267156554,1.87944601899984
gpsOnly,49.4,0.178018083869123,1.84712962438217
gpsOnly,49.5,0.177572486373801,1.86860684754225
gpsOnly,49.6,0.203092154208192,1.88297570040012
gpsOnly,49.7,0.205919752224394,1.88753874563958
gpsOnly,49.8,0.18125370333126,1.87187304721405
gpsOnly,49.9,0.207243711867655,1.8601787143719
gpsOnly,50,0.177438706216387,1.84926452372852
gpsOnly,50.1,0.201742607204721,1.86638190647259
gpsOnly,50.2,0.178046046114782,1.88981512887258
gpsOnly,50.3,0.17870494436621,1.79340122963563
gpsOnly,50.4,0.180361172838956,1.80352441748115
gpsOnly,50.5,0.207047142232075,1.80387958420848
gpsOnly,50.6,0.206894525744175,1.84040166571625
gpsOnly,50.7,0.209386408321881,1.84817514773651
gpsOnly,50.8,0.183492048432556,1.83168275844883
gpsOnly,50.9,0.21150784179837,1.8234146671073
gpsOnly,51,0.183335005476287,1.79398868621791
gpsOnly,51.1,0.208945667573475,1.80738086237044
gpsOnly,51.2,0.182125363759956,1.81404349206651
gpsOnly,51.3,0.208622267086838,1.82692930255591
gpsOnly,51.4,0.182022167687085,1.82390427253903
gpsOnly,51.5,0.206742114099716,1.82722308314871
gpsOnly,51.6,0.207581497566696,1.82935769003151
gpsOnly,51.7,0.211591864262376,1.8043935030487
gpsOnly,51.8,0.184902436350961,1.783793759377
gpsOnly,51.9,0.211137841249163,1.76612048326421
gpsOnly,52,0.208893089051644,1.76845013127378
gpsOnly,52.1,0.180936892803579,1.81007565700273
gpsOnly,52.2,0.17999000117677,1.80226699400097
gpsOnly,52.3,0.20495132129958,1.81441716919725
gpsOnly,52.4,0.205217384969091,1.8355903588384
gpsOnly,52.5,0.17953028615757,1.78671985854207
gpsOnly,52.6,0.177574011913328,1.8343505721009
gpsOnly,52.7,0.205220317668528,1.82194739730698
gpsOnly,52.8,0.180517836165093,1.82905422730611
gpsOnly,52.9,0.206985342474834,1.84114519436671
gpsOnly,53,0.206199226932794,1.85018929572438
gpsOnly,53.1,0.178586956179016,1.85055104405304
gpsOnly,53.2,0.178379712690793,1.87171544083617
gpsOnly,53.3,0.202957026411292,1.90079018809934
gpsOnly,53.4,0.203524690091964,1.88588605831954
gpsOnly,53.5,0.179000433742752,1.86777155766758
gpsOnly,53.6,0.205418577990151,1.87726809146249
gpsOnly,53.7,0.207441502516143,1.85169352715193
gpsOnly,53.8,0.207813106900257,1.86891791165427
gpsOnly,53.9,0.180573579318355,1.89765800010587
gpsOnly,54,0.179296039095223,1.89693706055211
gpsOnly,54.1,0.17820775907623,1.91948769674847
gpsOnly,54.2,0.203480048321057,1.91526123419888
gpsOnly,54.3,0.203604422142836,1.91783368005206
gpsOnly,54.4,0.178765764798645,1.91258097252216
gpsOnly,54.5,0.178233816451684,1.92439785547387
gpsOnly,54.6,0.203063002527872,1.92940655055352
gpsOnly,54.7,0.179845168724263,1.92898810788627
gpsOnly,54.8,0.207599831535071,1.93072705439832
gpsOnly,54.9,0.206339575652123,1.92853193591496
gpsOnly,55,0.205948028533043,1.95454223775887
gpsOnly,55.1,0.179154174160317,1.95401788994429
gpsOnly,55.2,0.179391450541975,1.95920692704716
gpsOnly,55.3,0.204191195531694,1.96789418655611
gpsOnly,55.4,0.204175177562506,1.96211053658207
gpsOnly,55.5,0.205036710572029,1.96267054939186
gpsOnly,55.6,0.205010206617839,1.9738644786717
gpsOnly,55.7,0.207910506867318,1.991084692072
gpsOnly,55.8,0.182375800921685,1.98846004805086
gpsOnly,55.9,0.206313483861272,2.00916959594729
gpsOnly,56,0.179189837600724,2.00341200944405
gpsOnly,56.1,0.201567232627332,1.99018582749787
gpsOnly,56.2,0.176798326133372,2.02105306665943
gpsOnly,56.3,0.177252141849216,2.00746060888455
gpsOnly,56.4,0.178302996252104,1.99483894733574
gpsOnly,56.5,0.20285624634858,1.97832070879132
gpsOnly,56.6,0.176444374903294,2.00054124081568
gpsOnly,56.7,0.203945391519841,2.02282778212492
gpsOnly,56.8,0.179533170906518,2.04369449713703
gpsOnly,56.9,0.17902575533937,2.04326691584731
gpsOnly,57,0.178347649879644,2.05287516680747
gpsOnly,57.1,0.201591149770717,2.05886826693665
gpsOnly,57.2,0.176785339178231,2.07017895001964
gpsOnly,57.3,0.176155107920247,2.07182782685605
gpsOnly,57.4,0.176200116553026,2.0788836003755
gpsOnly,57.5,0.199644571025388,2.06921514323216
gpsOnly,57.6,0.200458982117061,2.07448503491865
gpsOnly,57.7,0.201956830153759,2.0605423731389
gpsOnly,57.8,0.177444345661572,2.06767060730952
gpsOnly,57.9,0.177032444104514,2.05374792690262
gpsOnly,58,0.176676820478039,2.04917227004154
gpsOnly,58.1,0.200760111385623,2.04538060634063
gpsOnly,58.2,0.176426040994305,2.06861759437879
gpsOnly,58.3,0.175888439501067,2.0537188286359
gpsOnly,58.4,0.176201068728472,2.05457801548709
gpsOnly,58.5,0.199529166729276,2.05382121581834
gpsOnly,58.6,0.174377213418584,2.05549924725917
gpsOnly,58.7,0.199299820367734,2.05521817002825
gpsOnly,58.8,0.175077745007125,2.05566841820687
gpsOnly,58.9,0.174069528045026,2.06726731941075
gpsOnly,59,0.17332552512427,2.07997598843015
gpsOnly,59.1,0.19557827313346,2.08798371568582
gpsOnly,59.2,0.195175113992042,2.08805247789572
gpsOnly,59.3,0.171434143017111,2.09463013779255
gpsOnly,59.4,0.169350249771099,2.09733953801296
gpsOnly,59.5,0.188370738533048,2.09480334187037
gpsOnly,59.6,0.165296306599513,2.1001963334709
gpsOnly,59.7,0.164107399963817,2.08393725866294
gpsOnly,59.8,0.184830781242602,2.07963619176425
gpsOnly,59.9,0.183503226592415,2.09265442057753
gpsOnly,60,0.162134212044891,2.0908920149921
gpsOnly,60.1,0.162295489272821,2.07972231010743
gpsOnly,60.2,0.163227233280039,2.08148786735009
gpsOnly,60.3,0.184466057821736,2.08573297780742
gpsOnly,60.4,0.163626763913976,2.06427563865508
gpsOnly,60.5,0.163085127743451,2.0716833486083
gpsOnly,60.6,0.164673866036967,2.08072371630714
gpsOnly,60.7,0.172105377922548,2.07243296987339
gpsOnly,60.8,0.199639568835316,2.07674580375445
gpsOnly,60.9,0.196328725767237,2.09664097649441
gpsOnly,61,0.16784188590554,2.10595360525477
gpsOnly,61.1,0.164520137232665,2.13078815240337
gpsOnly,61.2,0.184886590251351,2.14761527202341
gpsOnly,61.3,0.184279779746589,2.16921021407789
gpsOnly,61.4,0.164842074482599,2.19786411637946
gpsOnly,61.5,0.165656573982219,2.2258222840257
gpsOnly,61.6,0.166318640218777,2.25074090927059
gpsOnly,61.7,0.191613407240728,2.24553063774531
gpsOnly,61.8,0.16875408464119,2.28522419593566
gpsOnly,61.9,0.192745780944383,2.2995624981882
gpsOnly,62,0.169453367151748,2.32272820171806
gpsOnly,62.1,0.192709588125386,2.34661978345074
gpsOnly,62.2,0.192345992369532,2.39830466722964
gpsOnly,62.3,0.16789571285368,2.41171264727686
gpsOnly,62.4,0.191849703320187,2.43141627490249
gpsOnly,62.5,0.167956293785227,2.44315205082585
gpsOnly,62.6,0.192360260894852,2.43251759384596
gpsOnly,62.7,0.190057476416656,2.43481741731491
gpsOnly,62.8,0.165102528386502,2.44823654322441
gpsOnly,62.9,0.16413623355452,2.4241506024494
gpsOnly,63,0.186261004867383,2.44752038692967
gpsOnly,63.1,0.18636672957495,2.48019554935444
gpsOnly,63.2,0.165047723485749,2.43690311207705
gpsOnly,63.3,0.18755714149666,2.43438562867149
gpsOnly,63.4,0.165405212676621,2.4040416492705
gpsOnly,63.5,0.165109577652105,2.39000660627642
gpsOnly,63.6,0.164766223154372,2.38371333289075
gpsOnly,63.7,0.188508874208802,2.37125573257858
gpsOnly,63.8,0.166960094032683,2.35090416175252
gpsOnly,63.9,0.191478026479137,2.33575794239134
gpsOnly,64,0.16948644280217,2.32958882071279
gpsOnly,64.1,0.170197107028196,2.32212509374759
gpsOnly,64.2,0.17165826311064,2.32411359398804
gpsOnly,64.3,0.197677803202352,2.30825556769566
gpsOnly,64.4,0.173923904745796,2.29956104204972
gpsOnly,64.5,0.174847212474797,2.30720330705395
gpsOnly,64.6,0.174995057577455,2.32323648538236
gpsOnly,64.7,0.203305226946895,2.3351698852794
gpsOnly,64.8,0.177906452561231,2.32588873298175
gpsOnly,64.9,0.177249201167715,2.31401599099071
gpsOnly,65,0.177196197836455,2.32423218550921
gpsOnly,65.1,0.202755982624934,2.29690922119669
gpsOnly,65.2,0.202567398645683,2.28086702395305
gpsOnly,65.3,0.177416534971566,2.27165050249986
gpsOnly,65.4,0.202685342606436,2.27340907628444
gpsOnly,65.5,0.17777983806033,2.27491463924975
gpsOnly,65.6,0.179679514042427,2.26555605685527
gpsOnly,65.7,0.181923967238714,2.26491888973327
gpsOnly,65.8,0.18212388521153,2.25645461845398
gpsOnly,65.9,0.207123511502793,2.26058763416134
gpsOnly,66,0.180117133184216,2.26187857186889
gpsOnly,66.1,0.17925648020215,2.26186263181198
gpsOnly,66.2,0.17953185228126,2.27563727053667
gpsOnly,66.3,0.204329282227348,2.24355395499371
gpsOnly,66.4,0.204802279275081,2.254292102158
gpsOnly,66.5,0.179210303631568,2.2641482510973
gpsOnly,66.6,0.177987696526596,2.28223433623268
gpsOnly,66.7,0.202672962766462,2.28217861503243
gpsOnly,66.8,0.178248427554877,2.28763580583753
gpsOnly,66.9,0.202607928750978,2.27602157696438
gpsOnly,67,0.178340236925224,2.26081060367182
gpsOnly,67.1,0.201151687034331,2.26302083396802
gpsOnly,67.2,0.199894176792188,2.2690577849972
gpsOnly,67.3,0.176461844495132,2.26371872161834
gpsOnly,67.4,0.177179849469934,2.24272913295471
gpsOnly,67.5,0.201194958601303,2.22381396447713
gpsOnly,67.6,0.176213515428987,2.22031344387622
gpsOnly,67.7,0.204141819479927,2.23576487101996
gpsOnly,67.8,0.181637436532292,2.23638614199655
gpsOnly,67.9,0.206218436669369,2.23943119468412
gpsOnly,68,0.205086258061837,2.20483960671072
gpsOnly,68.1,0.204176097339504,2.19899732383108
gpsOnly,68.2,0.179675698002448,2.18466423673968
gpsOnly,68.3,0.179114474604329,2.18510227210612
gpsOnly,68.4,0.203085047984738,2.165809312265
gpsOnly,68.5,0.203209954666928,2.15561373598057
gpsOnly,68.6,0.180797133432453,2.14820605244579
gpsOnly,68.7,0.206493182847207,2.15262959626838
gpsOnly,68.8,0.181871351660417,2.14832363286845
gpsOnly,68.9,0.205162338362399,2.14126798824852
gpsOnly,69,0.180626755734324,2.13476118717803
gpsOnly,69.1,0.180038692547362,2.09958088259907
gpsOnly,69.2,0.178826567869003,2.08453714675802
gpsOnly,69.3,0.199360084324044,2.08281423340878
gpsOnly,69.4,0.197188305994292,2.09653999740456
gpsOnly,69.5,0.173644587736462,2.10607644929793
gpsOnly,69.6,0.194928669210399,2.09948079657717
gpsOnly,69.7,0.176633819418358,2.09130531223314
gpsOnly,69.8,0.19955280554605,2.08544741156834
gpsOnly,69.9,0.198387459900472,2.09285101011641
gpsOnly,70,0.175132677079516,2.09416243735
gpsOnly,70.1,0.173967870972681,2.09051186787482
gpsOnly,70.2,0.194502165326981,2.07174733281748
gpsOnly,70.3,0.193818162379347,2.09528900028086
gpsOnly,70.4,0.172682152848334,2.07185309086642
gpsOnly,70.5,0.193818850250985,2.0561170398395
gpsOnly,70.6,0.193462262163837,2.06020097585554
gpsOnly,70.7,0.174347842579555,2.05844824649467
gpsOnly,70.8,0.196793919093674,2.04338620373446
gpsOnly,70.9,0.196437003597655,2.04643001388497
gpsOnly,71,0.173512293090117,2.04553727655213
gpsOnly,71.1,0.193692223482061,2.04276131641246
gpsOnly,71.2,0.171894943821483,2.06756222848464
gpsOnly,71.3,0.171787256141204,2.04950660479533
gpsOnly,71.4,0.172442554929301,2.07395997473518
gpsOnly,71.5,0.194569522663108,2.09127757267982
gpsOnly,71.6,0.192447557206598,2.10809973203164
gpsOnly,71.7,0.173224839431116,2.14103677234821
gpsOnly,71.8,0.194506894939954,2.15244222498129
gpsOnly,71.9,0.17123621218787,2.18371200580269
gpsOnly,72,0.192031221215402,2.1834602148906
gpsOnly,72.1,0.191294677565773,2.17409184401183
gpsOnly,72.2,0.192009889413737,2.17105025759556
gpsOnly,72.3,0.169316108008715,2.1736052340674
gpsOnly,72.4,0.187298922251122,2.19693788596576
gpsOnly,72.5,0.165652848589154,2.21869896835191
gpsOnly,72.6,0.164302740263994,2.20186669313961
gpsOnly,72.7,0.188419699660181,2.20589009488639
gpsOnly,72.8,0.168536844027757,2.2175694098801
gpsOnly,72.9,0.167514617983811,2.15097644756709
gpsOnly,73,0.186934884377998,2.18843293990744
gpsOnly,73.1,0.185069430748395,2.17446112644169
gpsOnly,73.2,0.164499331582596,2.16797468013289
gpsOnly,73.3,0.183937731252554,2.17575736247635
gpsOnly,73.4,0.164379198615048,2.17032125796095
gpsOnly,73.5,0.16455792980644,2.17167041956503
gpsOnly,73.6,0.164986288056207,2.17492839257378
gpsOnly,73.7,0.187780111987939,2.20158008971994
gpsOnly,73.8,0.167150169488904,2.21770164550833
gpsOnly,73.9,0.187908611349759,2.22605464217701
gpsOnly,74,0.16539222111786,2.22268868969351
gpsOnly,74.1,0.164173154008952,2.2382500535894
gpsOnly,74.2,0.164149969373035,2.23622745811033
gpsOnly,74.3,0.183756528571202,2.23190836514456
gpsOnly,74.4,0.182783647125728,2.22970997058377
gpsOnly,74.5,0.161428181034962,2.23562349564694
gpsOnly,74.6,0.181886683366076,2.2264839845435
gpsOnly,74.7,0.162025354774483,2.20781292797562
gpsOnly,74.8,0.162503392268216,2.21299818055046
gpsOnly,74.9,0.182449383381101,2.17904410365291
gpsOnly,75,0.181152416321637,2.17674728265126
gpsOnly,75.1,0.17919006359997,2.17522682740256
gpsOnly,75.2,0.159039350808817,2.14952768537202
gpsOnly,75.3,0.15845772805095,2.17987021480146
gpsOnly,75.4,0.177752622485433,2.14203483081221
gpsOnly,75.5,0.177108301385531,2.14463508272805
gpsOnly,75.6,0.156037462080931,2.12658964990952
gpsOnly,75.7,0.156765027838343,2.16921077654128
gpsOnly,75.8,0.176727523128769,2.14559027348258
gpsOnly,75.9,0.176535564815698,2.14245014183157
gpsOnly,76,0.156039569867243,2.12502009227146
gpsOnly,76.1,0.152657385212741,2.07341234697694
gpsOnly,76.2,0.164875448232264,2.05866195852743
gpsOnly,76.3,0.156049130978234,2.0362734182737
gpsOnly,76.4,0.135762945232881,2.02974681125414
gpsOnly,76.5,0.145083215306929,2.0328830436914
gpsOnly,76.6,0.130383208854002,2.0241427503433
gpsOnly,76.7,0.144203368444637,2.02743271351812
gpsOnly,76.8,0.130071858545111,2.02148125118015
gpsOnly,76.9,0.141420470885783,1.98463695666466
gpsOnly,77,0.126490618377107,1.96581209100583
gpsOnly,77.1,0.125139977640313,1.94899041791298
gpsOnly,77.2,0.124672294840541,1.93235661166396
gpsOnly,77.3,0.136489353612993,1.89484976136772
gpsOnly,77.4,0.134994500901234,1.89893392127681
gpsOnly,77.5,0.12016509404724,1.88574448821673
gpsOnly,77.6,0.131575087779898,1.87219721824388
gpsOnly,77.7,0.115581948144688,1.8626250891119
gpsOnly,77.8,0.125054698427634,1.85360509713939
gpsOnly,77.9,0.123816713663927,1.82640175119403
gpsOnly,78,0.111062817605122,1.81789196351913
gpsOnly,78.1,0.122962539361948,1.82082808060546
gpsOnly,78.2,0.110582375359762,1.80756598732634
gpsOnly,78.3,0.109784052188742,1.77352566372868
gpsOnly,78.4,0.109584780048933,1.77410496861087
gpsOnly,78.5,0.122546671748883,1.7830336894407
gpsOnly,78.6,0.119415603001527,1.76292653139364
gpsOnly,78.7,0.110666256358279,1.7531322951227
gpsOnly,78.8,0.098815237982095,1.71918932104978
gpsOnly,78.9,0.103452933052476,1.71606501295331
gpsOnly,79,0.124601859910349,1.69710428108068
gpsOnly,79.1,0.132271073389672,1.68944055602936
gpsOnly,79.2,0.118234905570463,1.66839971731769
gpsOnly,79.3,0.137610460317829,1.65943229927047
gpsOnly,79.4,0.116909084864036,1.64331810589578
gpsOnly,79.5,0.113975342471143,1.62856388354287
gpsOnly,79.6,0.10767582161317,1.60778821662025
gpsOnly,79.7,0.105532297058224,1.60301859501776
gpsOnly,79.8,0.0977233085472752,1.59064142899764
gpsOnly,79.9,0.0910300479132761,1.58343754167007
gpsOnly,80,0.0947353495824237,1.59054949764425
gpsOnly,80.1,0.10049093722621,1.59254552243146
gpsOnly,80.2,0.119365234522418,1.58738498266395
gpsOnly,80.3,0.105386396433527,1.58429314339622
gpsOnly,80.4,0.119602337200361,1.57695555143094
gpsOnly,80.5,0.101151227670018,1.57852780845029
gpsOnly,80.6,0.104505127005606,1.57616543257417
gpsOnly,80.7,0.124203962341241,1.57869872993732
gpsOnly,80.8,0.153842341097283,1.59137619535084
gpsOnly,80.9,0.14586288478384,1.58564850776285
gpsOnly,81,0.112433010880611,1.5807196664705
gpsOnly,81.1,0.102771628113781,1.58088539152701
gpsOnly,81.2,0.109617994443215,1.58278395856113
gpsOnly,81.3,0.107414774222563,1.58574144793905
gpsOnly,81.4,0.0985398572101438,1.58371645442848
gpsOnly,81.5,0.101890928527815,1.57078978549529
gpsOnly,81.6,0.117647531754359,1.58579521862701
gpsOnly,81.7,0.0988947404925252,1.58736318565566
gpsOnly,81.8,0.110362725377114,1.58039214689558
gpsOnly,81.9,0.114175280301861,1.59114034690671
gpsOnly,82,0.105560082620737,1.58801673947823
gpsOnly,82.1,0.109379817326255,1.58131520741397
gpsOnly,82.2,0.127843682575655,1.56040948704984
gpsOnly,82.3,0.128977545936943,1.55722179904675
gpsOnly,82.4,0.11229140863118,1.55473682011511
gpsOnly,82.5,0.111864922649824,1.56241370209457
gpsOnly,82.6,0.124636436018169,1.55211862427524
gpsOnly,82.7,0.104002763650724,1.55971598099525
gpsOnly,82.8,0.113987915473638,1.56936159594148
gpsOnly,82.9,0.115497371376414,1.56368679257619
gpsOnly,83,0.106368123474231,1.56748009607588
gpsOnly,83.1,0.110316550383887,1.55066349707278
gpsOnly,83.2,0.112994225887623,1.55506246395267
gpsOnly,83.3,0.13147593286195,1.55733832661509
gpsOnly,83.4,0.131354775709081,1.55725546297547
gpsOnly,83.5,0.115526504559949,1.56054017003214
gpsOnly,83.6,0.126448400481629,1.5606430507039
gpsOnly,83.7,0.102162292770895,1.56690550970404
gpsOnly,83.8,0.108433359450722,1.57135967703403
gpsOnly,83.9,0.111475354302032,1.56889728096201
gpsOnly,84,0.105826733993299,1.57879059037723
gpsOnly,84.1,0.126485455383602,1.58486837686414
gpsOnly,84.2,0.116650806316303,1.57907462092531
gpsOnly,84.3,0.120703417320648,1.58268606746383
gpsOnly,84.4,0.120686405969834,1.58841850305604
gpsOnly,84.5,0.138008506594538,1.58127204936624
gpsOnly,84.6,0.139892003667813,1.57667985902308
gpsOnly,84.7,0.134898265639696,1.58623953612573
gpsOnly,84.8,0.161564102824727,1.61352716108061
gpsOnly,84.9,0.158770551982332,1.64526233032559
gpsOnly,85,0.131482411455208,1.66132443112268
gpsOnly,85.1,0.127583512115117,1.68929791013101
gpsOnly,85.2,0.141447423083438,1.72877739538871
gpsOnly,85.3,0.14005680147272,1.73449213219515
gpsOnly,85.4,0.123914621203651,1.74323440481559
gpsOnly,85.5,0.126557560853281,1.771011640988
gpsOnly,85.6,0.152353641056934,1.7852462449728
gpsOnly,85.7,0.155309672037541,1.8007038261152
gpsOnly,85.8,0.192353978308286,1.78424629986272
gpsOnly,85.9,0.187047726998326,1.79303211383192
gpsOnly,86,0.150183849166814,1.78056166579492
gpsOnly,86.1,0.161568329995397,1.79018875614647
gpsOnly,86.2,0.133629247230488,1.80953135520936
gpsOnly,86.3,0.130070531492815,1.82546420902627
gpsOnly,86.4,0.131266290011377,1.82680647164389
gpsOnly,86.5,0.151818492957697,1.82014427744827
gpsOnly,86.6,0.137886943942396,1.7950463805282
gpsOnly,86.7,0.166531499794943,1.79671253951728
gpsOnly,86.8,0.147948660105775,1.78410156513388
gpsOnly,86.9,0.170517607298096,1.78524027119526
gpsOnly,87,0.147055568979908,1.79799744715111
gpsOnly,87.1,0.145307503404078,1.79629490242085
gpsOnly,87.2,0.144982185000315,1.79509645707782
gpsOnly,87.3,0.164346108427506,1.81714087856977
gpsOnly,87.4,0.165110786852415,1.81533010097251
gpsOnly,87.5,0.145078467434923,1.79888229218321
gpsOnly,87.6,0.165365885151878,1.80622226924513
gpsOnly,87.7,0.980096877675679,1.79491158275656
gpsOnly,87.8,0.237943112754396,1.7834920734188
gpsOnly,87.9,0.369311224368808,1.78666824437794
gpsOnly,88,0.737250441034714,1.77857116751366
gpsOnly,88.1,0.576241008015206,1.75872057544807
gpsOnly,88.2,0.430254061910114,1.75731093165741
gpsOnly,88.3,0.285342973581954,1.75434865977804
gpsOnly,88.4,0.0442498456872479,1.7618154492525
gpsOnly,88.5,0.0684726575814092,1.75830055423997
gpsOnly,88.6,0.727502462611227,1.76421608906573
gpsOnly,88.7,0.109030613023338,1.76566860533248
gpsOnly,88.8,0.468162490507515,1.78656514380072
gpsOnly,88.9,0.889716627125471,1.77002415013116
gpsOnly,89,0.864730002630234,1.74814448031657
gpsOnly,89.1,0.493392331103052,1.74333190996761
gpsOnly,89.2,0.29524237849257,1.73194498768909
gpsOnly,89.3,0.130809991882537,1.72967221527707
gpsOnly,89.4,0.0337690671197733,1.72015318232545
gpsOnly,89.5,0.0346516519180488,1.72602629224406
gpsOnly,89.6,0.0461990055527613,1.73450945762769
gpsOnly,89.7,0.0760092751470573,1.73617755471312
gpsOnly,89.8,0.128293633803204,1.75150271349498
gpsOnly,89.9,0.190082136947142,1.72951725014841
gpsOnly,90,0.217202491431877,1.75047598684865
gpsOnly,90.1,0.186564273810366,1.74325484792959
gpsOnly,90.2,0.209080288511102,1.70801962936808
gpsOnly,90.3,0.166535824013977,1.72345456987204
gpsOnly,90.4,0.155451371226359,1.73413526908582
gpsOnly,90.5,0.148133896161104,1.73232205788345
gpsOnly,90.6,0.162948758157948,1.76049579193378
gpsOnly,90.7,0.148997737520746,1.78956076928936
gpsOnly,90.8,0.173795838802193,1.80395093157726
gpsOnly,90.9,0.157161375212691,1.78450148121328
gpsOnly,91,0.183860813014998,1.78742724601533
gpsOnly,91.1,0.161709582969771,1.7752510148524
gpsOnly,91.2,0.161809997343921,1.76553566782824
gpsOnly,91.3,0.184006818798457,1.74267701100317
gpsOnly,91.4,0.182302075255494,1.73940683650221
gpsOnly,91.5,0.159542019991754,1.73584504316065
gpsOnly,91.6,0.17984108861503,1.73718319647891
gpsOnly,91.7,0.159154164015347,1.73787239402837
gpsOnly,91.8,0.181503027757484,1.73445592343813
gpsOnly,91.9,0.181861254606169,1.72792652194207
gpsOnly,92,0.161009220307298,1.72000894292726
gpsOnly,92.1,0.183144174472026,1.71673253957523
gpsOnly,92.2,0.161699625172984,1.7109901589408
gpsOnly,92.3,0.161727155387775,1.70992084973066
gpsOnly,92.4,0.162386807478373,1.70591195748695
gpsOnly,92.5,0.184574128539012,1.71377936125844
gpsOnly,92.6,0.185056977199431,1.70094118404399
gpsOnly,92.7,0.188034006268688,1.7053630666638
gpsOnly,92.8,0.188048901734503,1.7011223353676
gpsOnly,92.9,0.165019868300288,1.69982808326637
gpsOnly,93,0.164567496878249,1.68668979109394
gpsOnly,93.1,0.186226752214409,1.67126977041529
gpsOnly,93.2,0.186596410278185,1.66480403185538
gpsOnly,93.3,0.164859611102907,1.63650208184775
gpsOnly,93.4,0.187019398578943,1.63930535994583
gpsOnly,93.5,0.165647800888808,1.63683890935456
gpsOnly,93.6,0.189072039431481,1.65266189700986
gpsOnly,93.7,0.168172661699407,1.669402726621
gpsOnly,93.8,0.19145818170114,1.67125107741405
gpsOnly,93.9,0.167383328262312,1.68231349303728
gpsOnly,94,0.189850938029205,1.69442069981451
gpsOnly,94.1,0.189118032979014,1.67996014694989
gpsOnly,94.2,0.166174524900065,1.67639212599077
gpsOnly,94.3,0.189165585210838,1.69058540661593
gpsOnly,94.4,0.167493408320484,1.67663349097129
gpsOnly,94.5,0.167873677854148,1.6627695046476
gpsOnly,94.6,0.168008718934676,1.6492303151185
gpsOnly,94.7,0.168144283602422,1.62871662613892
gpsOnly,94.8,0.191939150057166,1.60824860611306
gpsOnly,94.9,0.192833830170884,1.56853529372354
gpsOnly,95,0.1699846409586,1.55029770521322
gpsOnly,95.1,0.170004746189521,1.55458542416256
gpsOnly,95.2,0.191700581593519,1.57474263793285
gpsOnly,95.3,0.191609749660742,1.59775078356456
gpsOnly,95.4,0.169094560412196,1.5885890966836
gpsOnly,95.5,0.169023327563821,1.58371705284324
gpsOnly,95.6,0.191705194230974,1.5921374028993
gpsOnly,95.7,0.172318520701057,1.60630301184921
gpsOnly,95.8,0.194920256672702,1.61351854182236
gpsOnly,95.9,0.170432560224777,1.61979586356775
gpsOnly,96,0.190750960470783,1.63996016477478
gpsOnly,96.1,0.167337372748778,1.60845457586483
gpsOnly,96.2,0.187889692775181,1.61004345997974
gpsOnly,96.3,0.16650270118294,1.60852733631528
gpsOnly,96.4,0.166776028392733,1.58955405771495
gpsOnly,96.5,0.166356408618775,1.57905448566118
gpsOnly,96.6,0.188087519269899,1.58125383234311
gpsOnly,96.7,0.188043869722804,1.58573857279757
gpsOnly,96.8,0.166413345155142,1.59032468485188
gpsOnly,96.9,0.166945748693761,1.58785285010615
gpsOnly,97,0.188646992868021,1.59484048518966
gpsOnly,97.1,0.189597417767632,1.5852891424973
gpsOnly,97.2,0.168961656644022,1.59580722803077
gpsOnly,97.3,0.169598726768659,1.58441934018586
gpsOnly,97.4,0.193024653516368,1.58788260524253
gpsOnly,97.5,0.192826683643606,1.59308764439231
gpsOnly,97.6,0.192312576300378,1.60871534784358
gpsOnly,97.7,0.169624776024129,1.62071145789506
gpsOnly,97.8,0.190381333459222,1.63497486954775
gpsOnly,97.9,0.168384608033159,1.66272748731487
gpsOnly,98,0.168533515721409,1.66435239354673
gpsOnly,98.1,0.167835110444236,1.5681008017652
gpsOnly,98.2,0.189151201623699,1.59323756937798
gpsOnly,98.3,0.188276749780787,1.68801921869761
gpsOnly,98.4,0.165328633445935,1.62157928954862
gpsOnly,98.5,0.185221779792918,1.63160890359409
gpsOnly,98.6,0.184320299360912,1.64901454335087
gpsOnly,98.7,0.167249299746664,1.6592880074518
gpsOnly,98.8,0.187942795882201,1.62989946457793
gpsOnly,98.9,0.187151112283753,1.64876614638105
gpsOnly,99,0.165207704124335,1.63907612851416
gpsOnly,99.1,0.184763330408427,1.64389153001988
gpsOnly,99.2,0.163669933120047,1.66125932202902
gpsOnly,99.3,0.183287631811675,1.66730816283968
gpsOnly,99.4,0.163302304897298,1.66071921841984
gpsOnly,99.5,0.183305019214264,1.64107847674623
gpsOnly,99.6,0.182913022749465,1.64269896871334
gpsOnly,99.7,0.162430547587871,1.65488942676905
gpsOnly,99.8,0.181420432477517,1.63340641819036
gpsOnly,99.9,0.161241070734184,1.65416808408462
gpsOnly,100,0.16107748062251,1.64627566477309
gpsOnly,100.1,0.160153893074477,1.62349834267001
gpsOnly,100.2,0.180355564581743,1.63894296854914
gpsOnly,100.3,0.160654330747601,1.61955003951501
gpsOnly,100.4,0.180715473446737,1.60463542253027
gpsOnly,100.5,0.160876825264763,1.60605258333469
gpsOnly,100.6,0.159808283058384,1.58587158839154
gpsOnly,100.7,0.156221910576971,1.57838343514268
gpsOnly,100.8,0.173194791715062,1.57181932602192
