frame,fusionErrorM,matchingErrorM,baselineMatchingErrorM,accepted,seconds
800,0.205011572334214,0.0871998919522842,0.0871998919522842,1,0.045735
801,0.216941695078912,0.123581518520644,0.123588762931767,1,0.048198
802,0.223722889375135,0.125800436769483,0.125800436826174,1,0.043839
803,0.227744412428481,0.115509970952862,0.115509971006923,1,0.04543
804,0.227745429994897,0.115836948622778,0.115836948622778,1,0.053366
805,0.227033494657346,0.0975749153744073,0.0975749153744073,1,0.049279
806,0.223073466977366,0.107058821102427,0.107058821160567,1,0.049858
807,0.214759312769757,0.11245659859576,0.11245659859576,1,0.050269
808,0.188241522528879,0.096882242198331,0.0968889889804719,1,0.051922
809,0.16683523258643,0.0813496246513795,0.0813496285274013,1,0.048344
810,0.150862330052814,0.0371406153382118,0.0371406153382118,1,0.052917
811,0.138313406388492,0.0220465597971343,0.022046560675415,1,0.046946
812,0.128038783504227,0.0407700254502944,0.0407700251115109,1,0.045338
813,0.122215820807239,0.119809513106522,0.119809513106522,1,0.046688
814,0.120003130061704,0.120704886485362,0.120704886485362,1,0.055892
815,0.121534900173172,0.13553394403658,0.13553394403658,1,0.046331
816,0.124693516166989,0.140276878130102,0.140276878130102,1,0.046187
817,0.130093859946751,0.159838090472593,0.159840233306845,1,0.045611
818,0.130954238514021,0.136720500715821,0.136720500715821,1,0.049608
819,0.130962194116216,0.125335892000662,0.125341015397596,1,0.045405
820,0.128727433810006,0.108008622482189,0.108008622458658,1,0.045833
821,0.12534907360778,0.0931541082006039,0.0931541081715485,1,0.045489
822,0.121445675765527,0.0767873977445415,0.0767873977164614,1,0.048515
823,0.116102546630716,0.068073625283677,0.0680736249556604,1,0.046678
824,0.11133316793282,0.0630202483290635,0.063020248647509,1,0.047426
825,0.106895165707801,0.0548184450868408,0.0548182179163672,1,0.051849
826,0.1021989504743,0.0365788810480452,0.0365791734101251,1,0.051527
827,0.099515106475386,0.0260717668314836,0.0260717665467378,1,0.053375
828,0.109196010888223,0.010125507500691,0.0101255076204977,1,0.052164
829,0.11695413467415,0.0161879940211641,0.0161882680813211,1,0.05169
830,0.123514917892084,0.0472195219117705,0.0472140507135754,1,0.054646
831,0.129853785605386,0.0668044181832942,0.0668044181832942,1,0.052408
832,0.133460183058219,0.0795049625858082,0.0795049625858082,1,0.045579
833,0.137663325884577,0.10474754824342,0.10474754824342,1,0.045731
834,0.140458056391635,0.126895602636641,0.126895602636641,1,0.050862
835,0.146818066211609,0.172245263513191,0.172245263513191,1,0.047356
836,0.152160204823801,0.203031183010403,0.202788118480267,1,0.046383
837,0.160742108017516,0.235964791991132,0.235964707414467,1,0.044753
838,0.176368636722345,0.260297614568468,0.260298023146481,1,0.046376
839,0.189519540847945,0.295405816519636,0.295405815227863,1,0.050546
840,0.199275165108733,0.333485095411018,0.333491352834659,1,0.051248
841,0.191561447472963,0.134771472425948,0.134771473523673,1,0.057656
842,0.18221163710152,0.104467793770436,0.104467795938146,1,0.061232
843,0.172079225018737,0.195623531767913,0.195625353435162,1,0.05876
844,0.163193952237248,0.202409215795159,0.202409215795159,1,0.056631
845,0.157387054175905,0.191815783154454,0.191815783173733,1,0.049756
846,0.147859995889739,0.14570631478363,0.14570631478363,1,0.052371
847,0.137683842354271,0.115113328313065,0.115113328313065,1,0.051161
848,0.112125675625241,0.0728765694847936,0.0728765694823526,1,0.051183
849,0.0913985292916534,0.073794912817067,0.073794912817067,1,0.048367
850,0.0733128970728656,0.0726740470688513,0.0726740470290029,1,0.046961
851,0.0589844115510384,0.0711750644528664,0.0711750644528664,1,0.057609
852,0.0469280999934647,0.0753889597788996,0.0753889597788996,1,0.052258
853,0.0404280341978215,0.102438033027364,0.102438034595607,1,0.050077
854,0.036965809597405,0.105120826031337,0.105120826031337,1,0.044443
855,0.0372633645012969,0.11428602377146,0.114286025192541,1,0.049367
856,0.0403009001384942,0.106958319616,0.106960650450669,1,0.050058
857,0.0402831296426618,0.104221313437231,0.104221314453061,1,0.050265
858,0.0476380992677536,0.0653878278269091,0.0653890173256665,1,0.049103
859,0.0724046546500417,0.064983525843184,0.0649844920018541,1,0.048115
860,0.0957916095858773,0.061057612823356,0.0610576128913312,1,0.04905
861,0.11670897057401,0.0689025038006587,0.0689085604459896,1,0.048499
862,0.133082516820621,0.0775373831692294,0.0775373831692294,1,0.040118
863,0.151500512986277,0.103720862379612,0.103720862379612,1,0.043113
864,0.169155244680062,0.136451091665757,0.136451091665757,1,0.043894
865,0.187517361029231,0.169762493579568,0.169762493579568,1,0.066288
866,0.201565202362629,0.189707264294043,0.189707264294043,1,0.05238
867,0.213582645385018,0.204665169325958,0.204666057983362,1,0.04491
868,0.22003017253588,0.208894178965063,0.208894178965063,1,0.048711
869,0.226444744401862,0.22453083840917,0.224535207690357,1,0.048276
870,0.230047092535806,0.230761315051914,0.230767978558582,1,0.049212
871,0.23341952859695,0.235413878756674,0.23541496973905,1,0.047775
872,0.235799530015082,0.248059809376557,0.248059809376557,1,0.048229
873,0.225489627130424,0.150396365105496,0.150396365304358,1,0.053855
874,0.21902625803851,0.173704231488458,0.173704231488458,1,0.047727
875,0.21721004321854,0.192809271111212,0.192809271111212,1,0.057947
876,0.212387227114371,0.173911738240166,0.173911738240166,1,0.048547
877,0.197940666939245,0.0816065889609655,0.0816065889609655,1,0.047175
878,0.173351810977308,0.0815970251054203,0.0815970251054203,1,0.068813
879,0.154410699489066,0.0843759366137137,0.0843759246998213,1,0.0484
880,0.139345420939492,0.0505868040375462,0.0505868043207988,1,0.045803
881,0.125417420682759,0.0389432734016569,0.0389432731011521,1,0.045811
882,0.112664635189738,0.0269266069099957,0.0269266069099957,1,0.043937
883,0.101749395468411,0.0500199680113796,0.05001996572103,1,0.04412
884,0.0943159922231629,0.050591936544785,0.050591936544785,1,0.042952
885,0.088105132379725,0.0512808453177823,0.0512808446868631,1,0.037122
886,0.0810817077611711,0.0515206530497018,0.0515206530497018,1,0.042467
887,0.0765892509818833,0.0520100936447083,0.0520100936447083,1,0.038571
888,0.0718094932299877,0.0469084980275436,0.0469084980133838,1,0.040701
889,0.0692268450028989,0.0456997625217928,0.0456997625217928,1,0.044123
890,0.068637920262265,0.0232822003151064,0.0232822003151064,1,0.038503
891,0.0648815272769787,0.0446415242310786,0.0446415242310786,1,0.039965
892,0.0605990259695816,0.0610991066276993,0.0610991066464161,1,0.040794
893,0.0613877065431293,0.0704024069757383,0.0704024078459561,1,0.045136
894,0.0576909371704156,0.0975878415861449,0.0975878425164905,1,0.041105
895,0.0559459396293837,0.105182462704098,0.105182462692498,1,0.040805
896,0.0577454186071775,0.0816851555393242,0.0816851555393242,1,0.041063
897,0.0601283667018152,0.0544169236429604,0.0544169236429604,1,0.039915
898,0.0609347669711864,0.0313519060385621,0.0313519060385621,1,0.038769
899,0.0647869954895825,0.00841973657126195,0.00841973657126195,1,0.040253
900,0.0667226077680736,0.0226168128727122,0.0226168128727122,1,0.040927
901,0.0681201991770176,0.0173343295831011,0.0173343295831011,1,0.040604
902,0.0647090056242215,0.0627182067129566,0.0627182067129566,1,0.047655
903,0.0578637897574407,0.0933899567890937,0.0933899567890937,1,0.041024
904,0.0510873971046019,0.102830736722235,0.102830737525181,1,0.038801
905,0.0513347978088572,0.0892094442453977,0.0892094449157423,1,0.043742
906,0.0549888781810733,0.085146168754426,0.085146168754426,1,0.046348
907,0.0613817788581037,0.0797743019117939,0.0797743019117939,1,0.043761
908,0.0629531251343718,0.0615249916558576,0.0615249916558576,1,0.042755
909,0.0691157590810661,0.0503471110759047,0.0503471105714732,1,0.050192
910,0.0716892222316282,0.0437742089631379,0.0437742070210543,1,0.047793
911,0.0727740817410034,0.0366559875280206,0.0366559875280206,1,0.042392
912,0.0708612975773715,0.01494121391582,0.01494121391582,1,0.042268
913,0.0693155593283208,0.0116500991053166,0.0116500991053166,1,0.042195
914,0.0680802817128339,0.0116059787703738,0.0116059787703738,1,0.044451
915,0.067362778815154,0.00753199319912861,0.00753199319912861,1,0.039505
916,0.066409806826486,0.00638896297341795,0.00638896297341795,1,0.037797
917,0.0666257034045479,0.0162322937671572,0.0162322937671572,1,0.038176
918,0.0712205955236833,0.0395128653825308,0.0395128654349139,1,0.03708
919,0.0756458008002396,0.0536333583300642,0.0536333579706927,1,0.035699
920,0.0802817993925291,0.0734135073399473,0.0734135073399473,1,0.040276
921,0.083297008530539,0.0667787188618029,0.0667787189082258,1,0.040033
922,0.0861338319896762,0.0766325757184831,0.0766325757184831,1,0.035128
923,0.0876876986804081,0.0762153923296614,0.0762153916854488,1,0.039949
924,0.0886510477716313,0.0801976439238466,0.0801976433296375,1,0.038808
925,0.0883027166103851,0.0741030267545528,0.0741030267545528,1,0.040881
926,0.0900484087460194,0.083567347687531,0.083567347687531,1,0.038528
927,0.093082427985467,0.0929923000731165,0.0929923000731165,1,0.038875
928,0.0977914957624081,0.110318753268658,0.110318731296907,1,0.033879
929,0.100052633822795,0.0978339010113245,0.0978339010113245,1,0.035401
930,0.102659760087453,0.107394745290836,0.107394745290836,1,0.036221
931,0.102204923671277,0.0853132882131101,0.0853132882131101,1,0.036159
932,0.0989314174484473,0.062086770415807,0.062086770415807,1,0.037088
933,0.10063477144279,0.104367180310184,0.104367179244771,1,0.039061
934,0.0892423577690136,0.0894814512572277,0.0894814512572277,1,0.039029
935,0.085812529328142,0.0495021747725816,0.0495021747725816,1,0.054281
936,0.0796832595222094,0.0694447185232799,0.0694447185232799,1,0.049857
937,0.0789346486641367,0.0858473480341649,0.0858474182759319,1,0.053658
938,0.0759513618243595,0.108051440868773,0.10805146241602,1,0.05573
939,0.0770319911357177,0.11496559958072,0.114968261052168,1,0.057532
940,0.0776635894663785,0.0913462424212167,0.0913462477127958,1,0.047571
941,0.0754426630291041,0.0857753024128704,0.0857753025332176,1,0.037651
942,0.0724052654041002,0.0785605814386483,0.0785605814386483,1,0.043409
943,0.0695787596583022,0.0704094720206712,0.0704094719625221,1,0.044283
944,0.0702573709928698,0.0822201042377702,0.0822201011563096,1,0.042973
945,0.0701146331957914,0.0794621082452742,0.0794621051211753,1,0.036943
946,0.0687085926647929,0.0675382332806166,0.0675382278611319,1,0.037556
947,0.0660457925843297,0.0532088375159141,0.0532088328547534,1,0.036834
948,0.0614689438627501,0.0423947761700874,0.0423947761700874,1,0.031246
949,0.0578748983463265,0.0385161362537495,0.0385161362537495,1,0.032605
950,0.0570543409321025,0.057529205556828,0.0575292102385451,1,0.036965
951,0.0558030769278603,0.0564730758945585,0.0564730758945585,1,0.035182
952,0.0553658345645463,0.0607924170533831,0.0607931771105966,1,0.039523
953,0.056357839193934,0.0724180961342658,0.0724180961572082,1,0.040128
954,0.0592029751634477,0.107063165303236,0.107063608545194,1,0.042362
955,0.0617530503638737,0.111694530660151,0.111694530660151,1,0.038704
956,0.0646882988403793,0.128750992519586,0.128755527056439,1,0.038996
957,0.0682492795636917,0.143854621374593,0.143854621374593,1,0.038787
958,0.07375118296135,0.154584627112788,0.154584627112788,1,0.044157
959,0.0770970574657672,0.122745891172148,0.122745891172148,1,0.039317
960,0.0779552861804895,0.174739992697706,0.174739992717813,1,0.040833
961,0.0766741000066786,0.0427340722839409,0.0427391568290284,1,0.041016
962,0.0741880603958179,0.0394778524173574,0.0394838547656038,1,0.039732
963,0.0729121738244685,0.0433311605739356,0.043331160702791,1,0.040375
964,0.0730171357462449,0.0472810968655094,0.0472810971460243,1,0.04507
965,0.0736908979931539,0.0503254517227844,0.0503254495929257,1,0.042733
966,0.0777403509930107,0.0947548512528003,0.0947460353624544,1,0.050027
967,0.0720754984563183,0.207196626567731,0.207196626515973,1,0.048857
968,0.0672225418955358,0.14103957519496,0.14103957519496,1,0.050262
969,0.0641079199478537,0.0867687131124214,0.0867649828033442,1,0.048097
970,0.0603459957948313,0.0401390666617356,0.0401375132765799,1,0.043172
971,0.0572437072741347,0.00839105108537298,0.00838854514599793,1,0.043635
972,0.0580348060465729,0.0199901277682424,0.0199885436571718,1,0.045385
973,0.061133872485599,0.0316114037508817,0.0316164380191102,1,0.047289
974,0.0623923450835023,0.0262798260174548,0.0262877702969596,1,0.044246
975,0.065443685995317,0.0414562793083698,0.0414608349545717,1,0.04576
976,0.069814887346027,0.0530955784496563,0.0530933653032747,1,0.044184
977,0.0709929320738522,0.0231502101417951,0.0231502110612723,1,0.043969
978,0.078054020410806,0.0843830870626808,0.0843830874166623,1,0.04453
979,0.0841335552124071,0.0886829010125121,0.0886829009689976,1,0.043476
980,0.0887020581526324,0.0968332203564539,0.0968332203158647,1,0.044698
981,0.092257781846541,0.104173694916175,0.104176741019389,1,0.050633
982,0.0929227129467642,0.109530430482045,0.1095367454764,1,0.044939
983,0.0888479608002973,0.0993917128389005,0.0993917125913961,1,0.045266
984,0.0859749635140903,0.0902487785800881,0.0902487784815833,1,0.050341
985,0.0823101252383123,0.0634283125155388,0.0634283124670548,1,0.054539
986,0.0798028186301353,0.0357636438132754,0.0357636438132754,1,0.050871
987,0.0763054297248696,0.0204777320080563,0.0204777319445781,1,0.046767
988,0.0732149890250579,0.0301902660615396,0.0301902660722087,1,0.046914
989,0.0711241702019561,0.0364164485213179,0.0364164485156233,1,0.04737
990,0.0597224227430209,0.0614112112703159,0.0614112112703159,1,0.0468
991,0.0532011283617982,0.0589860167074218,0.0589860167490521,1,0.044352
992,0.049083898941413,0.0598735252266029,0.0598735252266029,1,0.050179
993,0.0464626702908187,0.0546725249182749,0.0546725249182749,1,0.049631
994,0.0456320952493765,0.0492021656614177,0.0492021658916557,1,0.046606
995,0.0444081597572998,0.0312213375458337,0.0312213384635049,1,0.047579
996,0.044002859267963,0.0153569924715463,0.0153569924715463,1,0.046271
997,0.0442823579589953,0.00245276653976324,0.00245276653976324,1,0.047089
998,0.0481256651570525,0.0298100349696987,0.0298100349696987,1,0.052269
999,0.0562074292862984,0.0710067356707652,0.0710067325236159,1,0.050097
1000,0.0623264966770088,0.0594765525334259,0.0594765525334259,1,0.042177
1001,0.0722081589146057,0.0989339911730568,0.0989339911730568,1,0.043316
1002,0.0815149177424139,0.105631682887956,0.105631682810412,1,0.047989
1003,0.086380749451599,0.0838155887242267,0.0838155887541418,1,0.042555
1004,0.0877250714636266,0.0700598388404251,0.0700598388404251,1,0.048797
1005,0.0909265412689407,0.0862979723959835,0.0862979723959835,1,0.043006
1006,0.0959761836931149,0.100739379920272,0.10073937238789,1,0.045098
1007,0.10239196506545,0.127202327397643,0.127202327397643,1,0.049824
1008,0.0860514411495923,0.0931782871743367,0.0931782871743367,1,0.043619
1009,0.0733373628108786,0.0710298565551115,0.0710298565551115,1,0.054249
1010,0.0653209477438911,0.0456576671322087,0.0456576670785828,1,0.058062
1011,0.0630193389503351,0.0206763143987404,0.0206762417858981,1,0.052884
1012,0.0584030869094752,0.0283225399649935,0.0283225391178323,1,0.05698
1013,0.0487758646880953,0.135386403657462,0.135386413133654,1,0.054546
1014,0.0437434514594818,0.114578963982899,0.114581488654248,1,0.086888
1015,0.0393426706237538,0.0929715110256381,0.0929715215833889,1,0.06016
1016,0.0380054893224229,0.0605238205897627,0.060523849447467,1,0.053683
1017,0.034200600589033,0.0514928708763631,0.0514928708267394,1,0.048242
1018,0.0382175528684807,0.0516007155266206,0.0516001884914362,1,0.046128
1019,0.0417804948069669,0.0651220150019917,0.0651220149548693,1,0.041544
1020,0.0435087775494273,0.0645441925609256,0.064544102334249,1,0.041335
1021,0.0446193136912653,0.0725033002346634,0.0725032899077969,1,0.036434
1022,0.0461212891724536,0.0795681734144403,0.0795681661808397,1,0.042116
1023,0.047850203770142,0.0865026937523544,0.0865026380640977,1,0.036881
1024,0.0488629632231356,0.0859610808288444,0.0859610462246787,1,0.036708
1025,0.0499613380588249,0.0863277224072401,0.0863277186099214,1,0.036497
1026,0.0520504993005425,0.103223481194024,0.103223478277577,1,0.041784
1027,0.0535855222184806,0.0991592946016729,0.0991592909350897,1,0.042331
1028,0.0575868603585489,0.083586959347078,0.0835869569415156,1,0.041552
1029,0.064753625249197,0.102736582574179,0.102736582574179,1,0.047219
1030,0.0737496719433318,0.12074608521552,0.120746084609553,1,0.042673
1031,0.0853401978084308,0.152163803106063,0.152163802655305,1,0.055569
1032,0.0976844998422608,0.179641231777002,0.299392300990496,1,0.054423
1033,0.0928344086666262,0.257911783517969,0.25791254376311,1,0.049389
1034,0.0905007969234545,0.222172712103447,0.222175425946123,1,0.077337
1035,0.091862381255179,0.197788839146993,0.197788917083493,1,0.048521
1036,0.0934854788442046,0.179993371943588,0.179998362179175,1,0.04405
1037,0.0891984056353275,0.164546733307513,0.16454635072477,1,0.054933
1038,0.0730249674308843,0.153449202912945,0.153448949438237,1,0.042476
1039,0.0592203508248813,0.14683847819492,0.146838170630311,1,0.051242
1040,0.0447430465338943,0.149301267690258,0.149306480418616,1,0.045437
1041,0.0321074712094474,0.152484695173137,0.152489493098473,1,0.039965
1042,0.02532465796926,0.198490976168288,0.198490652897186,1,0.045426
1043,0.0289690907582569,0.242658650424595,0.242658379320968,1,0.047461
1044,0.0394646044878409,0.271074985890647,0.271074749665991,1,0.048511
1045,0.0471450275487866,0.219482954798655,0.219482696702125,1,0.049109
1046,0.0545979093526915,0.22026408501911,0.220263861723771,1,0.045313
1047,0.056505712535839,0.191681254970153,0.191681087863141,1,0.052209
1048,0.0452684120851865,0.0941707075427635,0.094173387736033,1,0.051811
1049,0.0390140296368939,0.119499354679086,0.119502244925269,1,0.048313
1050,0.035790894647816,0.138343183026138,0.138350571588704,1,0.047637
1051,0.0343140201267707,0.146350627520936,0.146358203583731,1,0.048945
1052,0.0364620989272597,0.155014377298713,0.155014303221967,1,0.048347
1053,0.0400583304118879,0.154634387652846,0.154634340876969,1,0.042796
1054,0.0473153642366625,0.172944886988524,0.172944864914222,1,0.042542
1055,0.0545796769538816,0.175336913434341,0.175341098421342,1,0.042469
1056,0.0496390374538298,0.221509891749032,0.221509896622184,1,0.043623
1057,0.0524603610327901,0.264301493852684,0.264301501925557,1,0.042397
1058,0.0527590841684176,0.283353446131542,0.283353453368087,1,0.042993
1059,0.0288808662334744,0.140565929610273,0.140565864137885,1,0.047878
1060,0.00804163082359245,0.171378817724751,0.171378789842432,1,0.046045
1061,0.0162123617123377,0.17442605978057,0.174424038387512,1,0.053352
1062,0.0335001257220524,0.181117137989312,0.181113529306007,1,0.049573
1063,0.047588544271427,0.170916231163623,0.170915995830259,1,0.050974
1064,0.0537423205917753,0.139720118099493,0.139720118135408,1,0.056445
1065,0.0589951555801292,0.14427620872082,0.144276046645555,1,0.057984
1066,0.059428309665067,0.132542345415494,0.132542345415494,1,0.056461
1067,0.0561509949369307,0.105871696178113,0.105873191391814,1,0.052639
1068,0.0527314785786368,0.131936362500896,0.131936356254375,1,0.052838
1069,0.0497540793266753,0.128514517257804,0.128514673990407,1,0.049871
1070,0.0470942371675503,0.116472314601162,0.116472159545134,1,0.054181
1071,0.0453417107970105,0.11040155563464,0.110402897084216,1,0.049491
1072,0.0441713605590117,0.107922724928406,0.107922934925989,1,0.049623
1073,0.0422003304775723,0.0927854731226977,0.0927906667855783,1,0.047924
1074,0.0398569421821599,0.0828094201562178,0.0828093289098955,1,0.047046
1075,0.0403739793366352,0.087223661073649,0.0872211585523426,1,0.047055
1076,0.038838238241806,0.0605800007166937,0.0605799394447928,1,0.05255
1077,0.0385460896710596,0.0406512680729927,0.0406519242198081,1,0.05279
1078,0.0470493023948349,0.0426858582753102,0.0426858582753102,1,0.059268
1079,0.061583608660769,0.0592456946674562,0.0592456946674562,1,0.058854
1080,0.0786325965900973,0.0865915326045774,0.0865915326045774,1,0.053515
1081,0.0955217615190418,0.103818386240497,0.103818386241399,1,0.059841
1082,0.110886542067243,0.122644939357706,0.122644939357706,1,0.059818
1083,0.125469439931,0.138905609760686,0.138905609760686,1,0.058974
1084,0.139529853585721,0.165111872152564,0.16511187495617,1,0.064706
1085,0.151320586248633,0.1679854600804,0.167983961086257,1,0.058694
1086,0.161820446183617,0.186402488702336,0.186394578079892,1,0.062707
1087,0.170558152749394,0.197590845992457,0.197591654243077,1,0.062894
1088,0.169611763344173,0.178159347476394,0.178159347476394,1,0.058364
1089,0.169000476277598,0.182001051779146,0.182001051779146,1,0.058343
1090,0.163864468870621,0.149991293201732,0.149991293201732,1,0.057512
1091,0.159433024338876,0.149870930699214,0.149870930699214,1,0.05216
1092,0.156979061016486,0.167944798139233,0.167944798139233,1,0.057494
1093,0.157744713237851,0.191961172435369,0.191961172435369,1,0.051469
1094,0.155997476874514,0.177240292788572,0.177240873426392,1,0.056747
1095,0.153913027237308,0.173750811410496,0.173750811410496,1,0.066577
1096,0.150863288608948,0.17942764712534,0.17942764712534,1,0.048743
1097,0.145757919112032,0.158131761644009,0.158131761644009,1,0.054256
1098,0.138264319179017,0.155323654486835,0.1553230603926,1,0.047726
1099,0.135546145202424,0.182659582581094,0.18265983868653,1,0.050618
1100,0.134320470880715,0.195013819146402,0.195013864222424,1,0.045806
1101,0.130834874292189,0.182035003777943,0.182035037570566,1,0.045957
1102,0.126850105436973,0.183895347179872,0.183895347179872,1,0.045887
1103,0.124447833796191,0.1924273114095,0.192427555220968,1,0.055769
1104,0.11939534422957,0.158799253440168,0.158799253440168,1,0.047013
1105,0.114131541787389,0.145995989500944,0.145995989500944,1,0.046722
1106,0.107085811580029,0.110921451975647,0.110921451975647,1,0.050038
1107,0.100157919018123,0.0895013673522436,0.0895013673522436,1,0.057745
1108,0.0930773855649604,0.0902404908373035,0.0902404908373035,1,0.058914
1109,0.0902080166739211,0.120383745445686,0.120384132964388,1,0.048373
1110,0.0887449299884239,0.133242085134713,0.133242085134713,1,0.05447
1111,0.0912177609569935,0.172526500967809,0.172526500967809,1,0.05529
1112,0.0940770297652268,0.184323485296685,0.184323533908777,1,0.05665
1113,0.0964644903798947,0.178109601021494,0.178109699446748,1,0.053897
1114,0.0956209133117248,0.146162342800679,0.146162721809275,1,0.04879
1115,0.0967445994148964,0.164418993181519,0.164418993181519,1,0.054245
1116,0.0919762174907591,0.115377334157653,0.115377334157653,1,0.052782
1117,0.0869813137552911,0.110634247346122,0.110634247346122,1,0.051781
1118,0.0800135747761447,0.0850281021074466,0.0850281969836028,1,0.059269
1119,0.0712658459677072,0.0589064494870036,0.0589064869536707,1,0.063303
1120,0.0645990892908749,0.0619546235621008,0.0619546235621008,1,0.063596
1121,0.0582355876300125,0.0528392943225086,0.0528394215682062,1,0.063547
1122,0.0512992791647612,0.0377721408249836,0.0377764311113666,1,0.0826
1123,0.0389808239151701,0.0357139080176153,0.035713906112088,1,0.048286
1124,0.0293874903687273,0.0423516729119455,0.0423516396183412,1,0.039627
1125,0.0254892699247047,0.019879283586639,0.0198742543007143,1,0.043678
1126,0.0233424139487773,0.0772662576252888,0.0772662025378711,1,0.044946
1127,0.0237198142990162,0.0549016632044506,0.0549015336135565,1,0.043024
1128,0.0230949970140636,0.0290128938595013,0.0290129242602159,1,0.043668
1129,0.0222768491617929,0.0262691074729564,0.0262685775037792,1,0.049019
1130,0.022297631147568,0.0380641628937589,0.0380635100292456,1,0.043635
1131,0.0236617751383747,0.0475944568992536,0.0475886593434433,1,0.04851
1132,0.025249324018585,0.0560353283200729,0.0560316255153084,1,0.054835
1133,0.0288799019432743,0.0701163807827765,0.0701747416674346,1,0.035491
1134,0.0285323021628935,0.037650243071602,0.03765022526239,1,0.042481
1135,0.0263156113443894,0.034560266723538,0.0345602726409405,1,0.041439
1136,0.0250220773282925,0.0379648307667766,0.0379648670499069,1,0.036633
1137,0.023894577291227,0.0416668296045745,0.0416668370901633,1,0.042531
1138,0.0207111107828429,0.0291544514948596,0.029154501192569,1,0.041668
1139,0.0178459066366891,0.0269553126184023,0.0269553661780236,1,0.041266
1140,0.016478884601448,0.0375466941408459,0.0375466903274678,1,0.043459
1141,0.0148068146797566,0.0338065498050976,0.033808898993657,1,0.0437
1142,0.0113840917093338,0.0262889048738783,0.0262889195725467,1,0.043151
1143,0.00458330327639415,0.0666452933598283,0.0666453309325419,1,0.038462
1144,0.00730900900888692,0.109018507667797,0.109018510745001,1,0.044051
1145,0.0129363482124056,0.109082181683605,0.109082193158876,1,0.042114
1146,0.0181098075848717,0.115579326207621,0.115579337438941,1,0.036447
1147,0.0210428677961742,0.101579915372332,0.101579918437376,1,0.039879
1148,0.021327248452017,0.0877065125367106,0.0877065185372533,1,0.040996
1149,0.0235227443865615,0.108708932787081,0.108708942697227,1,0.041942
1150,0.02155443336583,0.0798267514084358,0.0798267633151451,1,0.041639
1151,0.0227739372728721,0.100021854488946,0.100021882911489,1,0.035886
1152,0.0244503202236358,0.105343559118556,0.105343568403107,1,0.037376
1153,0.0291087827887836,0.128598925450496,0.128598935508307,1,0.042712
1154,0.0393362418017493,0.187745936964571,0.18774594512959,1,0.042639
1155,0.0456303351460793,0.174819812031081,0.174819829864894,1,0.035839
1156,0.0516514058753125,0.189098780740142,0.189100179381627,1,0.036115
1157,0.0552463531606291,0.177060486185324,0.177060486185324,1,0.041374
1158,0.0600864976230336,0.200004305430941,0.200004429772531,1,0.043525
1159,0.0646292549260015,0.197249414275988,0.197249414275988,1,0.048422
1160,0.0678482757080275,0.191286368917372,0.191286368917372,1,0.043825
1161,0.0719781601323685,0.203555407528852,0.203555407528852,1,0.045816
1162,0.0752636607681881,0.213169057404025,0.213169057404025,1,0.040637
1163,0.0785994796640499,0.212820337235524,0.212820337235524,1,0.040479
1164,0.0817418351066896,0.220089056630998,0.220089071215311,1,0.04054
1165,0.0869898166314203,0.240872588593869,0.24087260052889,1,0.045022
1166,0.090460208439344,0.242087299403893,0.242090508084422,1,0.044251
1167,0.0946457874602833,0.248983501982591,0.248985357807967,1,0.042467
1168,0.0884170135981854,0.192598360227785,0.192598360227785,1,0.042121
1169,0.084527961529785,0.197810723829249,0.197810736509027,1,0.0431
