frame,time,rawErrorM,observerErrorM,lidarComponentX,lidarComponentY,motionComponentX,motionComponentY,speedMps,yawRateRadps
290,28.8989201433852,0.0897657656483761,0.140873438113187,-0.027439630504401,-0.053315780990612,-0.0920385302411571,-0.0213164673443834,14.841667175293,-0.0332485387050089
291,28.999175198714,0.154405995307401,0.147587351505347,-0.0518016726672535,-0.0143388136455455,-0.0916110909205606,-0.0205077698932406,14.841667175293,-0.0333366102836552
292,29.0994919043987,0.148166963791338,0.154029140331827,-0.0649189694911453,0.029476754568087,-0.0888304788853062,-0.0202139635135231,14.8722229003906,-0.0332419208525395
293,29.1986387699629,0.339662739070917,0.179213374538582,-0.0790572457323027,0.0936300221986814,-0.0846867980563916,-0.0207924711630614,14.9127511460089,-0.0331921880785378
294,29.2988083571748,0.0831330038521544,0.163884218310433,-0.0602151179626593,0.107370316291411,-0.0795267564844648,-0.0217513823076265,14.9087715470358,-0.0319642081500963
295,29.3992464622743,0.0228498644953918,0.107974017245521,-0.0249132318136422,0.0664442585879269,-0.0737000681874179,-0.0224621509332048,14.8722229003906,-0.0332205954423525
297,29.5742365222843,0.363719264002748,0.0927507916261141,0.0337775065367009,-0.0628079178095985,-0.0687220226902868,-0.0231073314916587,14.841667175293,-0.0304823450535706
298,29.6955812874878,0.0867833166892433,0.109398890668486,0.0619865203051127,-0.0859231636357283,-0.0711602595992429,-0.0230901609179597,14.841667175293,-0.0318823450535706
299,29.8002142930673,0.132030558416497,0.0515301395940728,0.0582267551611908,-0.0248845333531768,-0.0757135371477939,-0.0235872811459074,14.8250007629395,-0.0318823450535706
300,29.8989308791292,0.063870588569432,0.0336583624163802,0.048406028053378,0.0130299157807549,-0.0804022688216622,-0.0234767867650424,14.7695905783487,-0.0305721238788976
301,29.9993941473357,0.0685820442052448,0.049267152503194,0.0367171467880026,0.0300864513161421,-0.0855169297229985,-0.0233200586034318,14.7472229003906,-0.0304691637659299
302,30.0993117675165,0.039760552096425,0.0625084969669894,0.0285051524546372,0.0370418920122854,-0.0895818586186111,-0.0237437458402153,14.7472229003906,-0.0277570962810808
303,30.1990186265198,0.0170934951052642,0.0736391638079314,0.0187317748435535,0.0311295215484947,-0.0921433450187316,-0.0253574491768103,14.7472229003906,-0.029147046620079
304,30.2989406885302,0.0316542643617493,0.0871971826734982,0.00663996905477475,0.0260789004176693,-0.0938241822408866,-0.0275446750395968,14.7212235310659,-0.0291537474570343
305,30.3989253556374,0.0580648897633167,0.103412647540282,-0.00792464645212675,0.0175250730768744,-0.0948981774941758,-0.0285428548142735,14.6590739448929,-0.0304782374107579
306,30.4987022316866,0.051262484558815,0.118790746739471,-0.0223317578305056,0.00594117694486535,-0.0942849619661026,-0.0285625008690841,14.6222229003906,-0.0303931610345116
307,30.5603932813421,0.575064923076906,0.145452149835867,-0.0198680433770118,-0.0621607955630747,-0.0939772962523695,-0.0283678286767031,14.6019257774623,-0.0304823450535706
308,30.6990027389524,0.100257568238054,0.220424995945593,-0.0281035092869956,-0.156505766762759,-0.0892540986925813,-0.0300803489308702,14.5807391639419,-0.0290823450535706
309,30.798828320497,0.0875928103050863,0.191067058072526,-0.0471664409017226,-0.105836782970745,-0.0859763940811704,-0.0312013682911665,14.5444450378418,-0.0318349984372023
310,30.8983787559273,0.0758464682766965,0.17243687102698,-0.0565288575249702,-0.0713006562970313,-0.0822571129743069,-0.0310362086332816,14.5138893127441,-0.0331763069459453
311,31.0000824587847,0.0337745836543693,0.155311772350676,-0.050999811866306,-0.0576603012140881,-0.0768682833863349,-0.0304979718703274,14.4972229003906,-0.0276622853345185
312,31.1009023920878,0.0304035337006451,0.128328310232753,-0.0353906937068169,-0.0380197993407009,-0.0729347437809653,-0.0307847265745345,14.4833335876465,-0.0206823450535706
313,31.1991545385244,0.0146755401457235,0.108180892656925,-0.02473518635973,-0.0189392584396745,-0.0707089192343315,-0.0319876728224346,14.4876806810251,-0.0179921594433153
314,31.2976926116307,0.0511690226505069,0.104629320068979,-0.0247660165836996,-0.00522788585278114,-0.0724378047211351,-0.0334837650699393,14.4527778625488,-0.0222229118075156
315,31.3997490370518,0.0303331350037528,0.101072258940015,-0.0203658309632995,0.00658012668953166,-0.0766757536056924,-0.0348387741780877,14.4078626783656,-0.0276805437634595
316,31.4988556409135,0.0323861758352272,0.0960311447386457,-0.0127698794020696,0.0142147261525759,-0.0811299685951837,-0.0343390463602056,14.402777671814,-0.0249574706110333
317,31.5968870803714,0.0664352302767787,0.114407433848416,-0.0108494020214332,-0.00402475266678358,-0.0800573750903106,-0.0654400697860844,14.402777671814,-0.0233020496692198
318,31.6988402172246,0.00809112070085327,0.106066855384773,-0.0118829246459656,-0.00657947830971323,-0.0900392440816991,-0.0227844069711684,14.4333333969116,-0.0193191392314703
319,31.7993234468358,0.0525237183912241,0.107812471025499,-0.0076661586191236,-0.014068307383585,-0.0922076829450501,-0.0265369998352164,14.4194450378418,-0.0193277700698235
320,31.8990710166597,0.0432619333120673,0.111098795540772,-0.00254222744933279,-0.0248918712680526,-0.0945419861685692,-0.0291217225895339,14.4194450378418,-0.0219576214627632
321,31.9992580637886,0.151102782454155,0.137894903664557,-0.0203546371900953,-0.0411122907240244,-0.0975703505265281,-0.0303595278554044,14.4085488931877,-0.0234251605767581
322,32.0986343493233,0.0957930056617516,0.165398965075861,-0.0416426949398802,-0.0560336078563682,-0.0992270531244034,-0.0306398581057749,14.402777671814,-0.0220823450535706
323,32.1991762142793,0.0266952609116023,0.158824459847878,-0.0400165783053758,-0.0449128670113985,-0.0998323924360055,-0.0303686656295927,14.4283276331824,-0.0206823450535706
326,32.4989015464074,0.0182222756398651,0.126015962944415,-0.0215985524981302,-0.0136678876405583,-0.0967331950409497,-0.029661025466063,14.4527778625488,-0.0180265638938854
327,32.5975536069544,0.0748941018287781,0.140290891217926,-0.0183792630487292,-0.032624966161432,-0.0912550829441675,-0.0549067588116981,14.4924592831726,-0.0137600640027266
328,32.6988568770906,0.026967173834648,0.121656380717476,-0.0195876045359159,-0.0242086852442364,-0.0933936068564902,-0.0209052160520784,14.4972229003906,-0.0149947672215756
329,32.7996832626931,0.0497268880750855,0.11954197658252,-0.024409704821956,-0.00980173190460777,-0.0897605560308757,-0.0256312813825999,14.4527778625488,-0.0164208215850166
330,32.8993991848556,0.0442055186948582,0.122306958957207,-0.0309832453892768,-0.00215608725787807,-0.0879315446694461,-0.0264477155281066,14.4333333969116,-0.0164823450535706
331,32.9997597782824,0.103620111815724,0.121426503983761,-0.027382948000021,-0.0186866070888218,-0.0855293501219044,-0.0259808911491503,14.4464575414925,-0.0151184997026669
333,33.1995522041034,0.0561406008548437,0.1284292213683,-0.0274771160800036,-0.0422596557533507,-0.0794273824742321,-0.0289155604028069,14.5444450378418,-0.0122823450535706
335,33.3987615973147,0.225724739580615,0.186329682457662,-0.0873728152795378,-0.0564748059760418,-0.0745558017823283,-0.0357080623936357,14.5305557250977,-0.0138605042650259
337,33.5962506327756,0.0585299513624553,0.169046270739849,-0.0843571102918793,-0.0312511582539554,-0.0699162143566817,-0.03785852276617,14.4714994560464,-0.0150358724918004
338,33.7000605643727,0.0885322598415635,0.122669853577412,-0.0501598333650871,0.00405497859694309,-0.0677298163369588,-0.0379701718790411,14.466667175293,-0.0150823450535706
339,33.7995468783943,0.0825079746624879,0.0988676985986786,-0.0309397825836715,0.030419980994019,-0.0676437730771954,-0.0379302159408257,14.4919703082751,-0.0150170573396093
340,33.899379074124,0.133807996897533,0.0778875760569517,-0.00784400248945776,0.0524951555660662,-0.0688393089627779,-0.0388410370866719,14.4972229003906,-0.0123240821049521
341,33.9990419320434,0.0851698229678315,0.0725279859754064,0.0041011056277285,0.0669979745319621,-0.0714003372527437,-0.039955466921398,14.4972229003906,-0.0136823450535706
342,34.0986411796294,0.0685201116925811,0.0849868806508258,-0.00601657461309658,0.0677920922589155,-0.0747627792860757,-0.0413819001075936,14.4833335876465,-0.0122823450535706
343,34.1992620505982,0.0581312732105625,0.0962872325361163,-0.0162547525526336,0.0622998246905055,-0.0780806989840227,-0.0430165089174807,14.4833335876465,-0.0122823450535706
344,34.2990470689109,0.0180048103402552,0.0995573634776696,-0.0193264387665695,0.0481533064191354,-0.0801675318057135,-0.0446208863315046,14.466667175293,-0.0122264296206845
345,34.4003676331704,0.0140351685898713,0.0967827966412353,-0.0149354664407096,0.0338132623455505,-0.0810720417226333,-0.0460353924516485,14.4527778625488,-0.0083061976818922
346,34.4991574848709,0.0289941986100863,0.0954711979744238,-0.0110755759958764,0.0296527842170834,-0.0826767566343761,-0.0476808443679356,14.4527778625488,-0.00826368795270706
350,34.899495464675,0.0608502707234104,0.128595019327072,-0.0341881029608351,0.00143838794248174,-0.0837402716688085,-0.0527161854506059,14.3624955778798,-0.00268234505357058
351,35.0005476486735,0.0650601599681406,0.137686191803665,-0.0399665210365619,-0.0104080903757645,-0.0824941104550018,-0.0525268160770602,14.3555555343628,0.000157495625658679
352,35.0990289220975,0.023114087262472,0.137614737363061,-0.0380688824227374,-0.0141829453740571,-0.0821662058306175,-0.0527593241777794,14.375,0.00158419135886317
353,35.1991316944081,0.0216287013565586,0.132039255759881,-0.0322979955907554,-0.0117736283172046,-0.0824674308672904,-0.0535197708629481,14.363512147948,0.000192364410417591
354,35.2992527478324,0.0591518760517652,0.134840078258132,-0.0348302091264828,-0.0106272305127093,-0.0834407841447943,-0.0541320715201719,14.341667175293,5.87037458865055e-05
355,35.3997478665253,0.106276488137909,0.152025863118313,-0.0491390819765022,-0.0164134165914657,-0.085503436077265,-0.0541779855343381,14.3111114501953,-0.00124706100375842
356,35.4991796933508,0.155917044574586,0.179727222871233,-0.0679965633838717,-0.0363844820655799,-0.0872924738787106,-0.0540975365815193,14.3111114501953,0.000174641513511679
357,35.5776788608847,0.23118202952266,0.19349951086294,-0.0589537020539903,-0.0720601899992135,-0.0876459737459681,-0.0542361492365139,14.3250007629395,0.00167703078805663
358,35.6997025522818,0.0655457412114325,0.159150199479288,-0.0312981178429411,-0.0711294169494504,-0.07147102981725,-0.0503921512867858,14.341667175293,0.00148511936348619
359,35.799583038252,0.129482896747027,0.101161850998772,-0.0148309789357739,-0.0164135640991549,-0.0624364346733511,-0.0488813842552343,14.3166810716768,0.00151765494642942
360,35.8989801583563,0.0651705234955121,0.0628158291938614,0.00265413432302748,0.0174197521374132,-0.0575023089674126,-0.0480385880058838,14.3111114501953,0.00153267956125474
361,35.9990806148634,0.0469511911584203,0.0459527502407303,0.0131431598755411,0.0257167070504427,-0.0537570817532045,-0.0472142651750352,14.2944450378418,0.00157931186050648
362,36.0993495051508,0.0354162486196993,0.0410482744894793,0.0152466998337988,0.0281297512904036,-0.0516602917053544,-0.0470766729228962,14.2944450378418,0.00286604930106284
363,36.1998887243842,0.047956300815098,0.0382435483759825,0.0146198878231923,0.0319319946935874,-0.0496577480284073,-0.0472592302345501,14.3111114501953,0.00291765494642941
364,36.2988146967983,0.0216230250832875,0.038372985297947,0.0166799673957298,0.027769636253438,-0.0491743976570174,-0.0481800429041321,14.3111114501953,0.00281833832556996
365,36.3991089064988,0.0193758456333587,0.0457763907338633,0.0165401713607774,0.0155536583719642,-0.047668554462939,-0.0491170665562435,14.3111114501953,0.00158898352042123
366,36.4989486739095,0.0257255567475543,0.0555568377156937,0.0156977138279593,0.0045286876633481,-0.047031776883061,-0.0504058096147108,14.2944450378418,0.00425658092387961
367,36.5713731708715,0.43011025424666,0.110332100471616,0.0165335273622165,-0.0556789269103686,-0.0462108526217135,-0.0505862055535188,14.277777671814,0.00601877066402457
368,36.699321776856,0.0596560446059992,0.158130350503748,0.00825594694006882,-0.12386005835309,-0.0628860893017101,-0.0245337701947693,14.2944450378418,0.00706859103659138
369,36.7997252535552,0.0705068273968698,0.135296250688697,-0.00868510492866606,-0.0983864744697465,-0.0727319452930655,-0.00966960746854732,14.277777671814,0.00434392921202089
370,36.8992586789246,0.0679664560845737,0.128756939805291,-0.0264439044820868,-0.071814049480998,-0.0792374596231093,-0.00173621095563238,14.277777671814,0.00451145329746749
371,37.0009613030237,0.0941001375524025,0.13229781572166,-0.043914582453236,-0.0415137068798029,-0.0834144200178102,0.00559559588060132,14.277777671814,0.00855901118507757
372,37.0991921823707,0.0915788580341778,0.144737868026234,-0.0587068751434492,-0.0205806482449932,-0.085573952153653,0.00908824699016349,14.277777671814,0.00993345415296818
373,37.1993993249576,0.118826822216544,0.146280467205467,-0.0584172902649144,0.00875217518693203,-0.0863546204808229,0.0122004115418112,14.277777671814,0.0140602390311344
374,37.2985055870307,0.129918057916736,0.142366117956429,-0.0430433540849827,0.0461328042705526,-0.0864824778316552,0.012951803394842,14.277777671814,0.0182142673183609
375,37.3990852983414,0.16598824982167,0.143481454957835,-0.0230677264229948,0.07979707528344,-0.0856936685538291,0.0137862509980006,14.2944450378418,0.0169176549464294
376,37.4998063071792,0.124215849712161,0.147354138770859,-0.00873915515415243,0.100560851566965,-0.0855332667173828,0.0126914030648691,14.2638893127441,0.0141359846299557
377,37.5612628753703,0.319498617161461,0.117877131721787,-0.00949834815281281,0.0555352527628082,-0.0860112661401231,0.0135506113299348,14.2472229003906,0.0155409120726156
378,37.6987032236749,0.116045724038143,0.0753289605788184,0.0146988660260222,-0.02813801382586,-0.0850861178495941,0.00130387914332758,14.2333335876465,0.0142227156254909
379,37.798488127237,0.0948917537796923,0.0481407898851143,0.0440674178495062,-0.0218168642981545,-0.0842737209233689,-0.00466249539270469,14.2397928692973,0.0141176549464294
380,37.8985689917164,0.0758607312691508,0.0420851760979057,0.0566696821704332,-0.0213287655380779,-0.0851110343900374,-0.00969289611156412,14.2333335876465,0.0155176549464294
381,38.0003321750665,0.107228549262237,0.0319487090757349,0.0673355549799946,-0.0120379134793519,-0.0877471760720302,-0.0125399076577459,14.216667175293,0.0127628961182972
382,38.0985909681779,0.0380688057681007,0.0303616676555101,0.0674300429792228,-0.00505984282271631,-0.0903203832081921,-0.0148863572484163,14.2000007629395,0.0130012073829359
383,38.2000476376397,0.0395825761959726,0.0401656509964678,0.0572769752009193,-0.00234125879794013,-0.0930661891352639,-0.0158890143349105,14.2000007629395,0.0127562919175663
384,38.300033988532,0.0741573420457686,0.0445837205616535,0.0507120866728723,0.0119269106479504,-0.0949881710464905,-0.0171498008653421,14.2000007629395,0.0127176549464294
385,38.3992672800992,0.0755845296423758,0.0507421380687809,0.0471504194121588,0.0288447865759483,-0.0965519208863919,-0.0172586546027488,14.2000007629395,0.0141808336964993
386,38.4988344881197,0.0561546997853335,0.0594480025803144,0.0417132658370776,0.038207146621328,-0.0973881702955758,-0.0173660224391136,14.1694450378418,0.0138583022265922
387,38.5609849149953,0.070969920280019,0.0727591425877686,0.0267712373803453,0.0337556135077587,-0.0974292852595683,-0.0163992358037225,14.1694450378418,0.0127176549464294
388,38.6986491454581,0.0784041406452821,0.0880642457750718,0.00218492588990763,0.0353128167849954,-0.0896617087732986,-0.0251672545558227,14.1937840151751,0.0142105685841569
389,38.7989698805785,0.0677146295000829,0.0790531639551138,0.00458848624472215,0.0473455036140351,-0.0818748222588065,-0.0307167758342537,14.2000007629395,0.0209763269951437
390,38.8995254184911,0.133573087550243,0.0754589893838137,0.00830996617170271,0.0653000163124155,-0.0778644254047588,-0.0360395060410199,14.2000007629395,0.0140885356657523
391,38.9999573937177,0.0548954682140648,0.0785695887184651,0.0033714900066501,0.0728003255923434,-0.0747026117332018,-0.0398575327927024,14.1694450378418,0.0113492880010127
392,39.0992190250103,0.0377586583172441,0.0825745391316805,-0.00645248638107739,0.0609451995077666,-0.0740887643732735,-0.0427327873779285,14.1388893127441,0.0112281000301197
393,39.1993958107624,0.0311625946437284,0.0851677309550095,-0.0122568476786869,0.0407618624967699,-0.0728493111226925,-0.0440189321470689,14.1222229003906,0.0140019662697244
394,39.2993107613298,0.0566523124050563,0.0876283581265975,-0.0149823622077569,0.0331301018627653,-0.0718646183643129,-0.0448081932466653,14.1055555343628,0.014060071576709
395,39.399296401357,0.15199934122398,0.0845990174528996,-0.0125524374524652,0.0571159376919981,-0.0712072194686031,-0.0452269985761019,14.1055555343628,0.0100509667869343
396,39.4989845710075,0.110802190692889,0.0856298346815186,-0.00734338439329385,0.0811081489222906,-0.0705226792075376,-0.0454797869501716,14.0826008872572,0.00851765494642942
397,39.5784807171677,0.196585347928619,0.0683480168473099,0.00149294640208647,0.0458657662515571,-0.069839363764778,-0.0454590054437688,14.0750007629395,0.011193301448302
398,39.698428267813,0.0661718925322108,0.0730854538825606,0.00596212419809617,0.00826107247924255,-0.0698413666064008,-0.0437698494491189,14.0685936567789,0.0125689027950463
399,39.799483000221,0.0685244085076491,0.0727432209997801,-0.00213534582848579,0.0270901105107442,-0.0688779075771239,-0.0428592398113276,14.0518534941093,0.0140698287135856
400,39.8982357668935,0.0629575548704333,0.0793964616367736,-0.0110858445800417,0.0372004979641685,-0.0681312793885137,-0.0425215917113196,14.010291137569,0.0128184865879331
401,39.9997002484649,0.0819188885299494,0.0885288798397039,-0.0212889626933963,0.0447399264076789,-0.0671919245205643,-0.0418195633078777,13.9833335876465,0.0140773616064582
402,40.1000122612575,0.0792856567331102,0.0973574499444337,-0.0303722698650833,0.0511962516072987,-0.066447325629153,-0.0409750864629385,13.966667175293,0.0127232059469185
403,40.1988582125177,0.0585915813865961,0.103090796371794,-0.0379662630948105,0.0419257475230278,-0.0651110659252691,-0.0402394715964691,13.9500007629395,0.0157037084634508
404,40.3009330483878,0.0817919899690232,0.112979377328757,-0.0488110223695642,0.0262540994340741,-0.0632330052207976,-0.0407603700015046,13.9361114501953,0.022448489232211
405,40.3995461776868,0.0897497216065826,0.124299957062244,-0.0606410574573982,0.0150429869541859,-0.0608109235023148,-0.0414959143678007,13.9055557250977,0.0224240012021822
406,40.4991405493462,0.0772002948947469,0.126282773660667,-0.06525623150239,0.0154397364085283,-0.0580321525409904,-0.0427745967072402,13.8487851025845,0.0210952742091099
407,40.5687307710655,0.237196680659051,0.126071012660674,-0.0560686762718722,-0.0132830410970631,-0.0566316696413949,-0.0432166064446707,13.7944450378418,0.019872821572729
408,40.6985928919385,0.0763563949885896,0.126400160005488,-0.0441182957334344,-0.0395052666301054,-0.0512187726101969,-0.0434867982189896,13.7563511368999,0.016826022475034
409,40.7999734349088,0.0782577219733833,0.106550070976149,-0.0473047420949273,-0.00776739927288784,-0.0468821596990888,-0.0420511507223754,13.716667175293,0.0197176549464294
410,40.9000411843915,0.0695943932578211,0.104874065238497,-0.0500572377389531,-0.0035473960653588,-0.0448415597527031,-0.0410913936580143,13.6919006403226,0.0197257676439466
411,40.9993416695051,0.110532657659203,0.113960834542553,-0.0494801318020127,-0.0263257748445173,-0.0431268461703884,-0.0400903999961249,13.6694450378418,0.0225645945193269
412,41.0982007422525,0.059070062259341,0.117234304936907,-0.0404982402586553,-0.0435019239240485,-0.0422029687282149,-0.0395914508180154,13.652777671814,0.0210210086469045
413,41.1995259636473,0.0404506237733649,0.109201900024901,-0.0270004753297099,-0.0452263307117771,-0.0413062507173376,-0.0399755107156947,13.6219502951845,0.0197695490960612
414,41.2985737314713,0.0514784593980687,0.0910277006731299,-0.0196354378704212,-0.0278160740569783,-0.040543620596894,-0.0404826803448965,13.5828018823965,0.0196478764150513
415,41.3996573646203,0.0125909658999285,0.0774132506891507,-0.0157195708048964,-0.0127737200875407,-0.0397580578273731,-0.0412190915912765,13.5611114501953,0.0197176549464294
416,41.4993124078776,0.0684331508948564,0.0686861550319927,-0.0142049664936824,0.00130272404790187,-0.040538557611401,-0.0427871242654049,13.5611114501953,0.0196694770999883
417,41.5725847459657,0.187232675349132,0.0819296129419589,-0.0160137436423562,-0.0156916978020433,-0.0403386921061791,-0.0437792567258488,13.5207623272991,0.0205494900242036
418,41.6769305002394,0.195251228081472,0.128391485975547,-0.00662086474751632,-0.0744795165905722,-0.0418475859118328,-0.0444109679812612,13.4726433929327,0.0182135497647518
419,41.7989601987306,0.0727208164337433,0.114506994403784,0.00136589347951935,-0.064443431735232,-0.0425622309799823,-0.0423965717624261,13.4361114501953,0.0194605658709411
420,41.898645328805,0.0259436171543733,0.0847841321140594,-0.00467592996753913,-0.0300682088006487,-0.0431318156716519,-0.0399521952111539,13.4194450378418,0.0195222243673941
421,41.9991400780953,0.0421472706393842,0.0749420592804737,-0.0112612309795225,-0.0124452557991517,-0.0438981132870548,-0.0382879743451868,13.4280454878425,0.0195280504277344
422,42.0997276382503,0.181106553673446,0.0848729934833598,-0.0376426768064449,0.0153269668620815,-0.0441215958824816,-0.0380852762431384,13.4500007629395,0.0183176549464294
423,42.2004494576628,0.0959404025438595,0.105363799029155,-0.0625907436710804,0.0350670912485306,-0.0427213523061029,-0.0383647725382615,13.4500007629395,0.0169350256348846
424,42.2976356598192,0.0997089464788069,0.0990956811998805,-0.0577036458995225,0.0479535401072466,-0.0409833176822365,-0.0389547243531657,13.4361114501953,0.0183176549464294
425,42.3992649644748,0.106738476633669,0.0969741082460422,-0.0543240504997445,0.0607754511877305,-0.0401262800147107,-0.0387938986935598,13.3954894172089,0.0154533429043969
426,42.4987089565882,0.0751016929584221,0.0868283815350445,-0.0432105841040766,0.0647466863952331,-0.0393875192845396,-0.0379730357155469,13.3888893127441,0.0142149585062812
427,42.5615488387411,0.443126618025223,0.0635660173091962,-0.0167662014375565,0.00847282722187565,-0.0398885816408241,-0.0372999099127525,13.3910403956019,0.0160978797973283
428,42.665525030427,0.3642929223854,0.157625059751418,0.0390436343163862,-0.120499474207881,-0.0402614219563685,-0.0371218596603351,13.4194450378418,0.0167951192105343
429,42.7993088061374,0.146596421562568,0.139850781280991,0.0639518526917692,-0.0995421861766199,-0.0420299265458337,-0.0385801997982379,13.4361114501953,0.0168545419256192
430,42.9010317093464,0.166950624896269,0.056130407907555,0.0552246105224481,-0.0152032106024279,-0.0437590159253337,-0.0397427772174102,13.4093852427074,0.0154454408534875
431,42.9994349478671,0.0832488473593855,0.0115448807124387,0.0426013597798991,0.0289606036724588,-0.0459854778741091,-0.0399978249626694,13.3803566316642,0.012769164634389
432,43.0988763160773,0.0673928792777523,0.0239687250358422,0.0257943412459936,0.043719025419427,-0.0494537422688488,-0.0398902099279344,13.3888893127441,0.0168357454703558
433,43.1993036539893,0.0735746674961486,0.0429246643543287,0.010220612536663,0.0514771928473704,-0.0515321946082697,-0.039824750450637,13.4194450378418,0.0169176549464294
434,43.2986050376973,0.0267115268558716,0.0533287284238695,-0.000238370741094661,0.048639874845656,-0.0524961789442972,-0.0407060909911635,13.4194450378418,0.0169076439293721
435,43.3992229776453,0.0605966094566487,0.0637011256049686,-0.0104604684927285,0.0431189630791465,-0.0532188297447054,-0.0414781037591239,13.402777671814,0.0141176549464294
436,43.4995482938127,0.0449074925716721,0.0596373547947837,-0.00616177271204476,0.0379672391753184,-0.0533327826518319,-0.0420833207037335,13.3888893127441,0.0169176549464294
437,43.5713860081609,0.349157393067265,0.0734412582866539,0.0063150519423758,-0.0150576897736289,-0.0527447886019275,-0.0418441624594245,13.3888893127441,0.0194703849786802
438,43.6560284469099,0.32288345062587,0.151291303681765,0.0114479705635883,-0.106619034177346,-0.0510533453364975,-0.0393962324697905,13.3888893127441,0.0211176549464294
439,43.7995717329774,0.0342341725145346,0.164496541992567,0.000182200839546348,-0.120522210515819,-0.0480732138777905,-0.0368482412818756,13.3888893127441,0.0224644983527074
440,43.8995169573367,0.0110685783875537,0.124332601296382,-0.00580377162422836,-0.0771230206171043,-0.0452617104569733,-0.0362389824765426,13.3888893127441,0.0211624665585462
441,43.9991348030215,0.0607609189605113,0.101891787837904,-0.0151226944693854,-0.0477439635843527,-0.043368656607306,-0.0356868401646287,13.3722229003906,0.019872867728364
442,44.0988875300339,0.067968782823309,0.0938873824160622,-0.0297492389369323,-0.0242766193795017,-0.0430908040620348,-0.0349610581202983,13.341667175293,0.0197943956298362
443,44.200368493701,0.0529278867739816,0.088843973916461,-0.0367448165450179,-0.00569339938372312,-0.0427653675332649,-0.0339475729252536,13.341667175293,0.0211176549464294
444,44.298872654932,0.0516771812677254,0.0880261836766247,-0.03976222618993,0.00367633555151538,-0.0430575190247581,-0.0335001669057255,13.341667175293,0.0212189508929143
445,44.3988424028222,0.0479372770604691,0.0870934063114733,-0.0415904664003621,0.00891093571323039,-0.0421761460060197,-0.0327531290167916,13.3583335876465,0.0280297072756829
446,44.4986702504271,0.0623381060745739,0.0868076108914444,-0.0437564782934935,0.0150520413709544,-0.0412571357382524,-0.0326062683591616,13.3250007629395,0.026822449355147
447,44.5713845572675,0.347535878666798,0.0999735341507963,-0.0365597004317246,-0.0308498754677833,-0.040957910027699,-0.0322808856284974,13.3039540815566,0.0245056619916763
448,44.6971546704288,0.071074871692036,0.129776732621183,-0.0326436219890459,-0.0759861327260107,-0.0386020840050203,-0.0324846698645608,13.2944450378418,0.0295176549464294
449,44.7993416485415,0.195040038387972,0.0933720250810543,-0.044654323216936,-0.0139075454801573,-0.0364392631764618,-0.0323728621135409,13.2805557250977,0.0321881583148061
450,44.8989881697888,0.0384918960227022,0.0745816830780579,-0.0406036220875321,0.0254059400217402,-0.0336911197049581,-0.0319480064706756,13.2472229003906,0.0323906251306391
451,44.9989662377236,0.00821083386389744,0.0608980130885565,-0.0281710459866877,0.0222092885849253,-0.0319116303611141,-0.0321431529173813,13.216667175293,0.0309176549464294
452,45.099243627102,0.0153306887755791,0.0534404652167441,-0.0200931424791437,0.0169052014086737,-0.0308464596721897,-0.0330626607172836,13.2100266069873,0.0323176549464294
453,45.1991696056315,0.0172470760902718,0.0497150950113798,-0.0140968670782982,0.0108021184786948,-0.0295033877565842,-0.0346893463885733,13.1613684994218,0.036376238079249
454,45.2988160954266,0.0150402020116686,0.0521439900683484,-0.0122149046687925,0.00393830699138785,-0.0289795819195087,-0.0359056547302875,13.1055555343628,0.0323507476952278
455,45.3991938251621,0.0475485865743764,0.0561121316174742,-0.00959461552302336,-0.00630473006795642,-0.0280935673994209,-0.0352658985290108,13.0611114501953,0.0365176549464294
456,45.4997175312386,0.062698240260506,0.0566333382855778,-0.014061084900252,-0.00410290988165975,-0.0276406232942731,-0.0342141345486811,13.0138893127441,0.0379449666403505
457,45.5706545402016,0.159170884020939,0.0661060922916584,-0.0132589479016087,-0.0185676715605089,-0.0271734877637028,-0.0337317990867546,13.0138893127441,0.0422232378611846
458,45.6970089140719,0.043562936762219,0.0912124939903851,-0.0047302074772676,-0.0488229223633624,-0.0252830959496766,-0.0373107035970421,13.0060737507155,0.0461283170205946
459,45.7990609859302,0.055915413703148,0.078464319539129,-0.00782059210560665,-0.0299472277073028,-0.0249204649249305,-0.0413586873123194,12.9435457455504,0.0421176549464294
460,45.8985917337318,0.0447235946311276,0.0669220174144125,-0.0160101494496384,-0.00953923121424062,-0.0243996041647547,-0.0438052735847184,12.8888893127441,0.0406195545701716
461,45.9993801236556,0.0153321672480163,0.0641550988732381,-0.0187487958414509,-0.00174766415924765,-0.0247082646165264,-0.0454479398235665,12.849137980035,0.0406549020357145
462,46.0988179480404,0.0707896682615172,0.0522242246709699,-0.0150756633407071,0.0131574370555657,-0.0257110925980666,-0.0457746572626637,12.8033379988236,0.043525038668191
463,46.2008238076742,0.0575142368971282,0.0474000233586616,-0.0171355620955441,0.0281221846043497,-0.0267256154227974,-0.0460936831888658,12.7701496389415,0.0449176549464294
464,46.2989809762131,0.127852051080919,0.0473629522062545,-0.0190677299170424,0.0481049909002258,-0.0282750820856207,-0.046741066942627,12.7333335876465,0.0423343314230895
465,46.3992740251694,0.156164779356928,0.0616439063442447,-0.0233989493195421,0.0781272640498891,-0.0304776217306585,-0.0481736577896807,12.7000007629395,0.0421176549464294
