frame,time,mode,fullPose,directionalPose,measurementType,reason,mappingErrorM,pvaErrorM,yawErrorDeg,candidateMappingErrorM,sourceComponents,registrationSeconds
670,66.9002006373496,per_frame_negative,1,0,fullPose,accepted,0.232735416194761,0.244744989158657,0.814164600170645,0.232735416194761,37,0.021083
670,66.9002006373496,per_frame_zero,1,0,fullPose,accepted,0.232721456772546,0.2447311099002,0.814116438718299,0.232721456772546,37,0.020255
670,66.9002006373496,lidar_only_recursive,0,0,rejected,insufficientOverlap,128.541567445315,128.55463984716,24.7925118566003,127.00168709581,37,0.02214
671,67.0013402858864,per_frame_positive,1,0,fullPose,accepted,0.0428863276986856,0.0425139011306769,-0.188330402911688,0.0428863276986856,30,0.019936
671,67.0013402858864,per_frame_negative,1,0,fullPose,accepted,0.0428811760070242,0.0425087356185994,-0.188349761206006,0.0428811760070242,30,0.019808
671,67.0013402858864,per_frame_zero,1,0,fullPose,accepted,0.042881967270085,0.042509533227927,-0.188344211727418,0.042881967270085,30,0.019374
671,67.0013402858864,lidar_only_recursive,0,0,rejected,insufficientOverlap,128.807915780636,128.807182658585,24.7843772948211,127.294415307026,30,0.023119
672,67.1005556905087,per_frame_positive,1,0,fullPose,accepted,0.0509356077651276,0.0450600398220577,-0.529878532876919,0.0509356077651276,31,0.019973
672,67.1005556905087,per_frame_negative,1,0,fullPose,accepted,0.0509373660257254,0.0450613005905751,-0.529905239491339,0.0509373660257254,31,0.020868
672,67.1005556905087,per_frame_zero,1,0,fullPose,accepted,0.0509362690562952,0.0450604294867543,-0.529892609070647,0.0509362690562952,31,0.020019
672,67.1005556905087,lidar_only_recursive,0,0,rejected,insufficientOverlap,129.045941473376,129.054730688457,24.7966411200708,128.817194727213,31,0.020177
673,67.2009515070618,per_frame_positive,1,0,fullPose,accepted,0.0725612624792663,0.0765488223435416,0.187146621564378,0.0725612624792663,39,0.022469
673,67.2009515070618,per_frame_negative,1,0,fullPose,accepted,0.0725607892191752,0.0765483502367198,0.187144748233471,0.0725607892191752,39,0.022745
673,67.2009515070618,per_frame_zero,1,0,fullPose,accepted,0.0725471026257491,0.076534695839889,0.187096485130572,0.0725471026257491,39,0.02086
673,67.2009515070618,lidar_only_recursive,0,0,rejected,insufficientOverlap,129.300739230514,129.30473132716,24.807142082619,130.429999923624,39,0.030957
674,67.2998476852855,per_frame_positive,1,0,fullPose,accepted,0.00280044154071665,0.0204309302113714,-0.156249904220582,0.00280044154071665,30,0.019635
674,67.2998476852855,per_frame_negative,1,0,fullPose,accepted,0.00279348591417789,0.0204239630504364,-0.156278874758188,0.00279348591417789,30,0.019721
674,67.2998476852855,per_frame_zero,1,0,fullPose,accepted,0.00279545152239362,0.0204260036930132,-0.156267232567413,0.00279545152239362,30,0.019383
674,67.2998476852855,lidar_only_recursive,0,0,rejected,insufficientOverlap,129.532381073363,129.549817656492,24.8088543883434,130.256946616737,30,0.024144
675,67.4004305155386,per_frame_positive,1,0,fullPose,accepted,0.2207171234659,0.229949313069773,0.640900451083511,0.2207171234659,32,0.019539
675,67.4004305155386,per_frame_negative,1,0,fullPose,accepted,0.220710232200681,0.229942427188394,0.640875819129401,0.220710232200681,32,0.020112
675,67.4004305155386,per_frame_zero,1,0,fullPose,accepted,0.220696388633959,0.229928597786156,0.64082693443677,0.220696388633959,32,0.020014
675,67.4004305155386,lidar_only_recursive,0,0,rejected,insufficientOverlap,129.787307014126,129.797671676873,24.7948756547789,129.63489784228,32,0.020414
676,67.5000840738564,per_frame_positive,1,0,fullPose,accepted,0.0414686754061937,0.0557010788880629,-0.069954643041624,0.0414686754061937,28,0.01964
676,67.5000840738564,per_frame_negative,1,0,fullPose,accepted,0.0414693830737829,0.0557017287129735,-0.0699536071623043,0.0414693830737829,28,0.01988
676,67.5000840738564,per_frame_zero,1,0,fullPose,accepted,0.0414700836020179,0.0557024823098717,-0.0699478194830326,0.0414700836020179,28,0.019026
676,67.5000840738564,lidar_only_recursive,0,0,rejected,insufficientOverlap,130.028022096715,130.042620468695,24.788071127276,129.729696876909,28,0.020692
677,67.5712475524136,per_frame_positive,1,0,fullPose,accepted,0.494975981633531,0.371497711993305,-0.0291258391322288,0.494975981633531,31,0.01945
677,67.5712475524136,per_frame_negative,1,0,fullPose,accepted,0.494974385095948,0.371496130732169,-0.0291412550278012,0.494974385095948,31,0.020388
677,67.5712475524136,per_frame_zero,1,0,fullPose,accepted,0.494973553290819,0.371495292362755,-0.0291414273578363,0.494973553290819,31,0.019643
677,67.5712475524136,lidar_only_recursive,0,0,rejected,insufficientOverlap,130.339070791856,130.2171667118,24.7946507414508,129.957604519393,31,0.021439
678,67.6943893639539,per_frame_positive,1,0,fullPose,accepted,0.041353743940227,0.077821539263759,0.0457361055392204,0.041353743940227,35,0.020278
678,67.6943893639539,per_frame_negative,1,0,fullPose,accepted,0.0413468083477459,0.0778242546181647,0.0457420091825335,0.0413468083477459,35,0.020922
678,67.6943893639539,per_frame_zero,1,0,fullPose,accepted,0.041351616064875,0.0778223723078823,0.0457379152107142,0.041351616064875,35,0.020421
678,67.6943893639539,lidar_only_recursive,0,0,rejected,insufficientOverlap,130.431472891286,130.5159801548,24.8056732333965,131.493157534119,35,0.02099
679,67.8019702550927,per_frame_positive,1,0,fullPose,accepted,0.0414562080399745,0.0435148317684489,-0.0108503067412826,0.0414562080399745,38,0.021358
679,67.8019702550927,per_frame_negative,1,0,fullPose,accepted,0.0414602995872943,0.0435195259811483,-0.0108582024920063,0.0414602995872943,38,0.021638
679,67.8019702550927,per_frame_zero,1,0,fullPose,accepted,0.0414616504543125,0.0435210663750967,-0.0108609265430229,0.0414616504543125,38,0.020768
679,67.8019702550927,lidar_only_recursive,0,0,rejected,insufficientOverlap,130.784113991376,130.775632937462,24.806048386903,133.196188339658,38,0.020571
680,67.8998942843955,per_frame_positive,1,0,fullPose,accepted,0.0148936637390703,0.0164829892829424,0.13549365826969,0.0148936637390703,39,0.022081
680,67.8998942843955,per_frame_negative,1,0,fullPose,accepted,0.0148959570330185,0.0164759864111723,0.135471512159717,0.0148959570330185,39,0.021609
680,67.8998942843955,per_frame_zero,1,0,fullPose,accepted,0.0148964067908874,0.0164745563104083,0.135467063013054,0.0148964067908874,39,0.01984
680,67.8998942843955,lidar_only_recursive,0,0,rejected,insufficientOverlap,130.994096030512,131.011159478929,24.8256124014992,131.276449325394,39,0.030369
681,68.0006226935598,per_frame_positive,1,0,fullPose,accepted,0.229716744694331,0.22312117159511,-0.209737776964284,0.229716744694331,33,0.021094
681,68.0006226935598,per_frame_negative,1,0,fullPose,accepted,0.22971312179513,0.223117508631529,-0.209734315415637,0.22971312179513,33,0.020805
681,68.0006226935598,per_frame_zero,1,0,fullPose,accepted,0.229711621909306,0.223115993376215,-0.209733016391574,0.229711621909306,33,0.020623
681,68.0006226935598,lidar_only_recursive,0,0,rejected,insufficientOverlap,131.244538194876,131.252644459245,24.8050095156668,133.66752404514,33,0.02105
682,68.1005193696353,per_frame_positive,1,0,fullPose,accepted,0.0291930061432042,0.0367926831646638,0.379418877673432,0.0291930061432042,40,0.021244
682,68.1005193696353,per_frame_negative,1,0,fullPose,accepted,0.0291979415391045,0.0367977496540605,0.379425935447891,0.0291979415391045,40,0.02107
682,68.1005193696353,per_frame_zero,1,0,fullPose,accepted,0.029186239025223,0.0367857248642236,0.379408652072514,0.029186239025223,40,0.020508
682,68.1005193696353,lidar_only_recursive,0,0,rejected,insufficientOverlap,131.481741554982,131.491130782721,24.81441840428,131.029786713082,40,0.027466
683,68.2010831780122,per_frame_positive,1,0,fullPose,accepted,0.286134177408054,0.284159638827096,-0.359633303845973,0.286134177408054,39,0.020628
683,68.2010831780122,per_frame_negative,1,0,fullPose,accepted,0.286138410902737,0.284163874926066,-0.359638295091669,0.286138410902737,39,0.022168
683,68.2010831780122,per_frame_zero,1,0,fullPose,accepted,0.286138315222719,0.284163778985042,-0.359638258806349,0.286138315222719,39,0.021341
683,68.2010831780122,lidar_only_recursive,0,0,rejected,insufficientOverlap,131.72746480154,131.729901936815,24.7964097063555,131.118971792942,39,0.030505
684,68.3011673393844,per_frame_positive,1,0,fullPose,accepted,0.138900391515125,0.137594001362858,-0.0951780457429519,0.138900391515125,36,0.021503
684,68.3011673393844,per_frame_negative,1,0,fullPose,accepted,0.138909040778307,0.13760266253369,-0.0951832901958881,0.138909040778307,36,0.021049
684,68.3011673393844,per_frame_zero,1,0,fullPose,accepted,0.138909159216796,0.137602781211239,-0.0951832772466159,0.138909159216796,36,0.021011
684,68.3011673393844,lidar_only_recursive,0,0,rejected,insufficientOverlap,131.96572506748,131.967120736122,24.7893348163651,131.201218122335,36,0.029488
685,68.4016128996234,per_frame_positive,1,0,fullPose,accepted,0.176955087606207,0.180694651287109,-0.247446291436337,0.176955087606207,47,0.021602
685,68.4016128996234,per_frame_negative,1,0,fullPose,accepted,0.176957231402534,0.180696787351252,-0.24744968134925,0.176957231402534,47,0.021934
685,68.4016128996234,per_frame_zero,1,0,fullPose,accepted,0.176955383372913,0.180694947525754,-0.247447389101774,0.176955383372913,47,0.021297
685,68.4016128996234,lidar_only_recursive,0,0,rejected,insufficientOverlap,132.208343227719,132.204217501378,24.7642738806352,131.730396615327,47,0.024935
686,68.501569956678,per_frame_positive,1,0,fullPose,accepted,0.118207039410144,0.121716073083965,-0.033548383548185,0.118207039410144,33,0.020984
686,68.501569956678,per_frame_negative,1,0,fullPose,accepted,0.118214628997596,0.121723644000028,-0.0335605695624641,0.118214628997596,33,0.021245
686,68.501569956678,per_frame_zero,1,0,fullPose,accepted,0.118209327323318,0.12171835539946,-0.0335520711261438,0.118209327323318,33,0.020641
686,68.501569956678,lidar_only_recursive,0,0,rejected,insufficientOverlap,132.44301487187,132.439414695026,24.7455350393848,132.44301487187,33,0.018211
687,68.5767151075157,per_frame_positive,1,0,fullPose,accepted,0.142192561714168,0.198149508824673,-0.0643741663943838,0.142192561714168,36,0.021961
687,68.5767151075157,per_frame_negative,1,0,fullPose,accepted,0.186864871172855,0.243352299528859,0.296300295832011,0.186864871172855,36,0.021185
687,68.5767151075157,per_frame_zero,1,0,fullPose,accepted,0.186862223126949,0.243349709120922,0.296290296190662,0.186862223126949,36,0.020749
687,68.5767151075157,lidar_only_recursive,0,0,rejected,insufficientOverlap,132.559023899987,132.615745477667,24.7433423427644,132.559023899987,36,0.018248
688,68.7000746167551,per_frame_positive,1,0,fullPose,accepted,0.105208554979183,0.0900753721739719,-0.00350699205630971,0.105208554979183,32,0.021757
688,68.7000746167551,per_frame_negative,1,0,fullPose,accepted,0.105208094039995,0.0900749131934256,-0.00350726936330005,0.105208094039995,32,0.020007
688,68.7000746167551,per_frame_zero,1,0,fullPose,accepted,0.105208607145109,0.0900754242635474,-0.00350708378265433,0.105208607145109,32,0.020295
688,68.7000746167551,lidar_only_recursive,0,0,rejected,insufficientOverlap,132.889203542378,132.904211359721,24.7229319462627,132.889203542378,32,0.018242
689,68.8006664377263,per_frame_positive,1,0,fullPose,accepted,0.0851780003310835,0.0785631532460237,0.129637849665522,0.0851780003310835,35,0.022203
689,68.8006664377263,per_frame_negative,1,0,fullPose,accepted,0.11334463073669,0.105659582232175,-0.0474490287143774,0.11334463073669,35,0.020812
689,68.8006664377263,per_frame_zero,1,0,fullPose,accepted,0.113337606713838,0.105652587697342,-0.0474187160350603,0.113337606713838,35,0.020394
689,68.8006664377263,lidar_only_recursive,0,0,rejected,insufficientOverlap,133.130755848828,133.138410278241,24.7040841741733,133.130755848828,35,0.01842
690,68.9005977567911,per_frame_positive,1,0,fullPose,accepted,0.124479497988784,0.116042137861245,-0.211125154680407,0.124479497988784,35,0.021241
690,68.9005977567911,per_frame_negative,1,0,fullPose,accepted,0.12447948724325,0.116042121939977,-0.211126651792177,0.12447948724325,35,0.021389
690,68.9005977567911,per_frame_zero,1,0,fullPose,accepted,0.124479943764876,0.116042584730535,-0.211126415663039,0.124479943764876,35,0.020638
690,68.9005977567911,lidar_only_recursive,0,0,rejected,insufficientOverlap,133.362182987148,133.370695904443,24.686396751741,133.362182987148,35,0.018752
691,69.0014761781632,per_frame_positive,1,0,fullPose,accepted,0.0973350081491228,0.0997431820539797,0.0335776345182617,0.0973350081491228,32,0.019669
691,69.0014761781632,per_frame_negative,1,0,fullPose,accepted,0.0973366093130412,0.0997447530812036,0.0335621292445608,0.0973366093130412,32,0.019966
691,69.0014761781632,per_frame_zero,1,0,fullPose,accepted,0.0973275627543005,0.0997357539251564,0.0335078087965804,0.0973275627543005,32,0.019028
691,69.0014761781632,lidar_only_recursive,0,0,rejected,insufficientOverlap,133.607105682512,133.604657252528,24.6739405204244,133.607105682512,32,0.017547
692,69.1012500933955,per_frame_positive,1,0,fullPose,accepted,0.0342374487586138,0.0340840839252971,0.0575338142012228,0.0342374487586138,33,0.02189
692,69.1012500933955,per_frame_negative,1,0,fullPose,accepted,0.0342421151471181,0.0340887571231361,0.0575214628659351,0.0342421151471181,33,0.01963
692,69.1012500933955,per_frame_zero,1,0,fullPose,accepted,0.0342356644410837,0.0340823060718618,0.057539061510806,0.0342356644410837,33,0.01892
692,69.1012500933955,lidar_only_recursive,0,0,rejected,insufficientOverlap,133.835550424469,133.835927384943,24.6348658116535,133.835550424469,33,0.018047
693,69.2004986393491,per_frame_positive,1,0,fullPose,accepted,0.0803743209447434,0.078817750797827,0.452183465718766,0.0803743209447434,33,0.019826
693,69.2004986393491,per_frame_negative,1,0,fullPose,accepted,0.0867314586558276,0.0786124129944949,0.107214408896875,0.0867314586558276,33,0.020566
693,69.2004986393491,per_frame_zero,1,0,fullPose,accepted,0.0867302962830088,0.0786111838027411,0.107215726440087,0.0867302962830088,33,0.021827
693,69.2004986393491,lidar_only_recursive,0,0,rejected,insufficientOverlap,134.056891881931,134.066661086589,24.6163877974108,134.056891881931,33,0.01842
694,69.3001067541961,per_frame_positive,1,0,fullPose,accepted,0.0740786709297246,0.0807731092438076,0.277680021979371,0.0740786709297246,31,0.020478
694,69.3001067541961,per_frame_negative,1,0,fullPose,accepted,0.0740849024022381,0.0807788064586775,0.277670989931023,0.0740849024022381,31,0.019595
694,69.3001067541961,per_frame_zero,1,0,fullPose,accepted,0.074078780664971,0.0807731933969452,0.277679590782527,0.074078780664971,31,0.019224
694,69.3001067541961,lidar_only_recursive,0,0,rejected,insufficientOverlap,134.285572955058,134.300218679608,24.6194184497013,134.285572955058,31,0.017387
695,69.400843301862,per_frame_positive,1,0,fullPose,accepted,0.0693093842071962,0.0735780454996314,0.286570396044686,0.0693093842071962,30,0.019192
695,69.400843301862,per_frame_negative,1,0,fullPose,accepted,0.0693158056747822,0.0735840170708929,0.286550830439766,0.0693158056747822,30,0.019423
695,69.400843301862,per_frame_zero,1,0,fullPose,accepted,0.0693158276285783,0.0735840445968907,0.286551043901573,0.0693158276285783,30,0.018505
695,69.400843301862,lidar_only_recursive,0,0,rejected,insufficientOverlap,134.532570820285,134.538026705148,24.6397208097173,134.532570820285,30,0.018042
696,69.500792962495,per_frame_positive,1,0,fullPose,accepted,0.111427111393133,0.116825663529806,0.312726817398644,0.111427111393133,30,0.019182
696,69.500792962495,per_frame_negative,1,0,fullPose,accepted,0.111428854294868,0.116827275459898,0.312715857188993,0.111428854294868,30,0.019724
696,69.500792962495,per_frame_zero,1,0,fullPose,accepted,0.111427707375267,0.116826193588644,0.312722187802702,0.111427707375267,30,0.0196
696,69.500792962495,lidar_only_recursive,0,0,rejected,insufficientOverlap,134.769844753998,134.775915399764,24.6551009983928,134.769844753998,30,0.017839
697,69.5798466440732,per_frame_positive,1,0,fullPose,accepted,0.312529167868507,0.3304053322403,0.158842521310562,0.312529167868507,30,0.020872
697,69.5798466440732,per_frame_negative,1,0,fullPose,accepted,0.312523829434573,0.330399970576139,0.158818840590996,0.312523829434573,30,0.020169
697,69.5798466440732,per_frame_zero,1,0,fullPose,accepted,0.312522792379831,0.330398935490443,0.158816800846573,0.312522792379831,30,0.019564
697,69.5798466440732,lidar_only_recursive,0,0,rejected,insufficientOverlap,134.947110129434,134.964979653598,24.656870820838,134.947110129434,30,0.017956
698,69.7004963185355,per_frame_positive,1,0,fullPose,accepted,0.0663886593141944,0.0723339485973849,0.345246450168277,0.0663886593141944,29,0.019534
698,69.7004963185355,per_frame_negative,1,0,fullPose,accepted,0.0665199888139485,0.0724362783329949,0.344038260653483,0.0665199888139485,29,0.01998
698,69.7004963185355,per_frame_zero,1,0,fullPose,accepted,0.0665152669120027,0.0724315047977368,0.344031545509759,0.0665152669120027,29,0.019072
698,69.7004963185355,lidar_only_recursive,0,0,rejected,insufficientOverlap,135.242495987626,135.252272685761,24.664520777609,135.242495987626,29,0.017892
699,69.8016885743071,per_frame_positive,1,0,fullPose,accepted,0.0651965998641933,0.0613438933533209,0.37307535131127,0.0651965998641933,27,0.020716
699,69.8016885743071,per_frame_negative,1,0,fullPose,accepted,0.0652006428948779,0.0613479331934565,0.373081338743052,0.0652006428948779,27,0.01986
699,69.8016885743071,per_frame_zero,1,0,fullPose,accepted,0.0651983817616155,0.061345693720007,0.373077368074633,0.0651983817616155,27,0.021084
699,69.8016885743071,lidar_only_recursive,0,0,rejected,insufficientOverlap,135.500492457897,135.495405626733,24.6773964409021,135.500492457897,27,0.017306
700,69.9001280840526,per_frame_positive,1,0,fullPose,accepted,0.0647564116675927,0.0761668771863808,0.454084843109667,0.0647564116675927,27,0.020827
700,69.9001280840526,per_frame_negative,1,0,fullPose,accepted,0.064760999703281,0.0761713278662522,0.454089739473972,0.064760999703281,27,0.020187
700,69.9001280840526,per_frame_zero,1,0,fullPose,accepted,0.0647507555054026,0.076160858645958,0.454072416387168,0.0647507555054026,27,0.019486
700,69.9001280840526,lidar_only_recursive,0,0,rejected,insufficientOverlap,135.720194673283,135.734525261913,24.7026420766361,135.720194673283,27,0.021011
701,70.0006904180883,per_frame_positive,1,0,fullPose,accepted,0.124651077530852,0.131270995068241,0.401585496170241,0.124651077530852,23,0.021074
701,70.0006904180883,per_frame_negative,1,0,fullPose,accepted,0.124652550277766,0.131272343951437,0.401576323777615,0.124652550277766,23,0.019837
701,70.0006904180883,per_frame_zero,1,0,fullPose,accepted,0.124651076479438,0.131270992350519,0.401585376992109,0.124651076479438,23,0.0196
701,70.0006904180883,lidar_only_recursive,0,0,rejected,insufficientOverlap,135.972667711876,135.980012946995,24.712951486598,135.972667711876,23,0.018058
702,70.1005351840893,per_frame_positive,1,0,fullPose,accepted,0.0805734389368158,0.0895794773134728,0.324672676882575,0.0805734389368158,32,0.020426
702,70.1005351840893,per_frame_negative,1,0,fullPose,accepted,0.0814665763559907,0.090384684733254,0.320010499355679,0.0814665763559907,32,0.021543
702,70.1005351840893,per_frame_zero,1,0,fullPose,accepted,0.0814665107197324,0.0903846209070179,0.320010250080291,0.0814665107197324,32,0.020496
702,70.1005351840893,lidar_only_recursive,0,0,rejected,insufficientOverlap,136.216680089904,136.225933435999,24.7313515551662,136.216680089904,32,0.017318
703,70.2008399565125,per_frame_positive,1,0,fullPose,accepted,0.0548556174487581,0.0591416518964666,0.414003907258835,0.0548556174487581,30,0.019239
703,70.2008399565125,per_frame_negative,1,0,fullPose,accepted,0.0548599355049094,0.0591457455986829,0.414000935467582,0.0548599355049094,30,0.019673
703,70.2008399565125,per_frame_zero,1,0,fullPose,accepted,0.0548492205614163,0.0591349577076218,0.413988463118143,0.0548492205614163,30,0.019043
703,70.2008399565125,lidar_only_recursive,0,0,rejected,insufficientOverlap,136.469390805616,136.474858850795,24.7226996811631,136.469390805616,30,0.017915
704,70.300922121811,per_frame_positive,1,0,fullPose,accepted,0.0815422920453335,0.0849647768586212,0.645981311369354,0.0815422920453335,32,0.019957
704,70.300922121811,per_frame_negative,1,0,fullPose,accepted,0.0815426772049923,0.0849650208162977,0.645977996381799,0.0815426772049923,32,0.021366
704,70.300922121811,per_frame_zero,1,0,fullPose,accepted,0.0815425857328909,0.0849649273469343,0.645977911242726,0.0815425857328909,32,0.020683
704,70.300922121811,lidar_only_recursive,0,0,rejected,insufficientOverlap,136.720916812735,136.725353390664,24.7633195440297,136.720916812735,32,0.017577
705,70.4010709605917,per_frame_positive,1,0,fullPose,accepted,0.0907636852106506,0.093073734228755,0.642030515007065,0.0907636852106506,27,0.019794
705,70.4010709605917,per_frame_negative,1,0,fullPose,accepted,0.0663615637858252,0.0681540051321742,0.326519610888648,0.0663615637858252,27,0.019564
705,70.4010709605917,per_frame_zero,1,0,fullPose,accepted,0.0663526539197557,0.0681450120235179,0.326509486234261,0.0663526539197557,27,0.018813
705,70.4010709605917,lidar_only_recursive,0,0,rejected,insufficientOverlap,136.975014359591,136.977607238909,24.746671813323,136.975014359591,27,0.01761
706,70.500491503353,per_frame_positive,1,0,fullPose,accepted,0.0500142920897408,0.0580180395180936,0.622701088865912,0.0500142920897408,28,0.02007
706,70.500491503353,per_frame_negative,1,0,fullPose,accepted,0.048246230433766,0.0536323653862263,0.465904609837693,0.048246230433766,28,0.021269
706,70.500491503353,per_frame_zero,1,0,fullPose,accepted,0.0482462214954162,0.0536323523161089,0.465904395344813,0.0482462214954162,28,0.020775
706,70.500491503353,lidar_only_recursive,0,0,rejected,insufficientOverlap,137.220927328576,137.230676968831,24.7440772392405,137.220927328576,28,0.017862
707,70.5708159987386,per_frame_positive,1,0,fullPose,accepted,0.49978320490458,0.382442776489343,0.579374090311743,0.49978320490458,34,0.020141
707,70.5708159987386,per_frame_negative,1,0,fullPose,accepted,0.499790737242055,0.382450291383539,0.579370627845939,0.499790737242055,34,0.022443
707,70.5708159987386,per_frame_zero,1,0,fullPose,accepted,0.499790338761968,0.382449897280948,0.579370811175884,0.499790338761968,34,0.021542
707,70.5708159987386,lidar_only_recursive,0,0,rejected,insufficientOverlap,137.528675553072,137.410755902618,24.7507962828672,137.528675553072,34,0.018711
708,70.7004775056988,per_frame_positive,1,0,fullPose,accepted,0.044201884722367,0.0525656195182913,0.6139705104411,0.044201884722367,31,0.02243
708,70.7004775056988,per_frame_negative,1,0,fullPose,accepted,0.0441994011700403,0.0525621879441411,0.61397754072268,0.0441994011700403,31,0.021012
708,70.7004775056988,per_frame_zero,1,0,fullPose,accepted,0.0442021224408849,0.0525655924189034,0.613971874551907,0.0442021224408849,31,0.020636
708,70.7004775056988,lidar_only_recursive,0,0,rejected,insufficientOverlap,137.73518637429,137.745097584319,24.7899869432104,137.73518637429,31,0.017929
709,70.8008931969184,per_frame_positive,1,0,fullPose,accepted,0.066265210572996,0.0622659275686899,0.31256463907322,0.066265210572996,30,0.020198
709,70.8008931969184,per_frame_negative,1,0,fullPose,accepted,0.0662733664001467,0.0622744173716055,0.31258352275246,0.0662733664001467,30,0.019262
709,70.8008931969184,per_frame_zero,1,0,fullPose,accepted,0.0662664669251535,0.0622672729430059,0.312568103674131,0.0662664669251535,30,0.019748
709,70.8008931969184,lidar_only_recursive,0,0,rejected,insufficientOverlap,138.001035641512,138.005815454841,24.8075288961743,138.001035641512,30,0.017837
710,70.9006290087037,per_frame_positive,1,0,fullPose,accepted,0.0911362515073439,0.0966505519709215,0.758177303670973,0.0911362515073439,38,0.022288
710,70.9006290087037,per_frame_negative,1,0,fullPose,accepted,0.0739274938787361,0.0776622598407986,0.377948454112961,0.0739274938787361,38,0.021729
710,70.9006290087037,per_frame_zero,1,0,fullPose,accepted,0.0739289407683914,0.0776638377143521,0.377950144061596,0.0739289407683914,38,0.019555
710,70.9006290087037,lidar_only_recursive,0,0,rejected,insufficientOverlap,138.25884502825,138.266870708955,24.8572438886981,138.25884502825,38,0.017865
711,71.0005809553368,per_frame_positive,1,0,fullPose,accepted,0.0732790234147163,0.075993596567556,0.379670024490126,0.0732790234147163,32,0.019323
711,71.0005809553368,per_frame_negative,1,0,fullPose,accepted,0.073283668187473,0.0759979918341594,0.379677628860515,0.073283668187473,32,0.020111
711,71.0005809553368,per_frame_zero,1,0,fullPose,accepted,0.073275871243875,0.075990626549575,0.37966443266674,0.073275871243875,32,0.018541
711,71.0005809553368,lidar_only_recursive,0,0,rejected,insufficientOverlap,138.521866328435,138.530484908162,24.9305790857192,138.521866328435,32,0.017878
712,71.1014071180173,per_frame_positive,1,0,fullPose,accepted,0.0422527866522281,0.043519324454131,0.337932369369057,0.0422527866522281,30,0.020685
712,71.1014071180173,per_frame_negative,1,0,fullPose,accepted,0.0854092235664545,0.0850360542791232,0.446353109017498,0.0854092235664545,30,0.021243
712,71.1014071180173,per_frame_zero,1,0,fullPose,accepted,0.0422589388803853,0.0435255336691093,0.337934774874825,0.0422589388803853,30,0.019661
712,71.1014071180173,lidar_only_recursive,0,0,rejected,insufficientOverlap,138.80101156582,138.799442866006,25.0174917270229,138.80101156582,30,0.017934
713,71.2008229469025,per_frame_positive,1,0,fullPose,accepted,0.0867448366994113,0.0872314232837846,0.638309522959311,0.0867448366994113,34,0.021703
713,71.2008229469025,per_frame_negative,1,0,fullPose,accepted,0.0867500972997106,0.087236583463616,0.638318874915316,0.0867500972997106,34,0.021684
713,71.2008229469025,per_frame_zero,1,0,fullPose,accepted,0.0867500812752015,0.0872365683675016,0.638318840268682,0.0867500812752015,34,0.02142
713,71.2008229469025,lidar_only_recursive,0,0,rejected,insufficientOverlap,139.060334373921,139.065960121753,25.1588351384777,139.060334373921,34,0.018282
714,71.3004934563995,per_frame_positive,1,0,fullPose,accepted,0.0893617996708883,0.0865878032805767,0.572940946983859,0.0893617996708883,35,0.023154
714,71.3004934563995,per_frame_negative,1,0,fullPose,accepted,0.0893516450594889,0.0865778568549807,0.572923055465918,0.0893516450594889,35,0.020984
714,71.3004934563995,per_frame_zero,1,0,fullPose,accepted,0.0893621319758823,0.0865881135804055,0.572941415658209,0.0893621319758823,35,0.022543
714,71.3004934563995,lidar_only_recursive,0,0,rejected,insufficientOverlap,139.325721729338,139.335374554813,25.2614918743139,139.325721729338,35,0.020213
715,71.4022131636698,per_frame_positive,1,0,fullPose,accepted,0.0965577768688558,0.0932757087824325,0.590848680987134,0.0965577768688558,33,0.021556
715,71.4022131636698,per_frame_negative,1,0,fullPose,accepted,0.0965566573920569,0.0932748689621193,0.59084392838184,0.0965566573920569,33,0.021248
715,71.4022131636698,per_frame_zero,1,0,fullPose,accepted,0.0965565245241248,0.0932747451171582,0.590843630423546,0.0965565245241248,33,0.01983
715,71.4022131636698,lidar_only_recursive,0,0,rejected,insufficientOverlap,139.623194490386,139.611743547185,25.4445372772417,139.623194490386,33,0.018127
716,71.5023849686999,per_frame_positive,1,0,fullPose,accepted,0.158742558396491,0.151941946983688,0.726823568183474,0.158742558396491,34,0.020754
716,71.5023849686999,per_frame_negative,1,0,fullPose,accepted,0.061733504841974,0.0742527673619242,-0.131764024458651,0.061733504841974,34,0.020806
716,71.5023849686999,per_frame_zero,1,0,fullPose,accepted,0.160984106119532,0.154251143061518,0.730262881624401,0.160984106119532,34,0.020916
716,71.5023849686999,lidar_only_recursive,0,0,rejected,insufficientOverlap,139.899750585459,139.88619000956,25.6429097083669,139.899750585459,34,0.017963
717,71.5699598526774,per_frame_positive,1,0,fullPose,accepted,0.437978060993277,0.331658499194937,-0.188701475163678,0.437978060993277,30,0.02082
717,71.5699598526774,per_frame_negative,1,0,fullPose,accepted,0.437984643035378,0.331665048288656,-0.188685463944959,0.437984643035378,30,0.020594
717,71.5699598526774,per_frame_zero,1,0,fullPose,accepted,0.437972168899039,0.33165263364972,-0.18871502729441,0.437972168899039,30,0.020445
717,71.5699598526774,lidar_only_recursive,0,0,rejected,insufficientOverlap,140.178627781427,140.072388303308,25.7817523732018,140.178627781427,30,0.018381
718,71.7023367114165,per_frame_positive,1,0,fullPose,accepted,0.19335955476786,0.185818893841106,1.08881873505563,0.19335955476786,29,0.020234
