frame,pillar,fine,baseline,oldProbability,distributionScore,concentration,continuity,robustHeight,coreCount,elapsed
401,3144,1,1,1,0.901934692638536,1,0.901934692638536,3.09893214702606,61,0.000786
401,6844,1,1,1,0.9329021141195,0.963855421686747,0.967885943398981,3.39073598384857,80,0.000786
411,4443,1,1,1,0.983828178580217,1,0.983828178580217,2.90870676040649,316,0.001056
411,4444,1,1,1,0.983828178580217,1,0.983828178580217,2.90870676040649,316,0.001056
411,5266,0,0,0.5,0.265693412687946,0.376,0.70663141672326,3.2612195879221,47,0.001056
411,7763,0,0,0.5,0.61777063104195,0.736842105263158,0.838402999271218,1.91567349433899,14,0.001056
421,2144,1,1,1,0.91519172168288,1,0.91519172168288,3.31969463825226,30,0.001045
421,5562,0,1,0.512131929397583,0.708286701161526,0.783783783783784,0.903676135964706,2.08535167276859,29,0.001045
421,5563,0,1,0.5,0.683267322314778,0.75609756097561,0.903676135964706,2.06944392472506,31,0.001045
431,4643,1,1,1,0.835796841403338,0.85,0.983290401650986,2.50294746160507,408,0.000787
431,4644,1,0,1,0.893155448166312,0.908333333333333,0.983290401650986,2.48609057664871,436,0.000787
431,5179,0,1,0.820045650005341,0.352172914797031,0.448979591836735,0.784385128411569,2.24933805465698,22,0.000787
431,5575,0,0,0.775201737880707,0.306630143979962,0.375,0.817680383946566,2.36057112216949,27,0.000787
431,7276,0,0,0.831510722637177,0.529426739053364,0.571428571428571,0.926496793343387,3.00449259281158,32,0.000787
441,2344,1,1,1,0.691637424463264,0.720930232558139,0.959368040384527,3.58298778533936,62,0.000977
441,2677,0,1,0.682707548141479,0.322364052189692,0.392156862745098,0.822028333083715,4.18933367729187,20,0.000977
441,3475,0,0,0.877802073955536,0.311574472780082,0.396039603960396,0.786725543769708,4.35557383298874,40,0.000977
441,5475,0,1,0.617451846599579,0.303635631757323,0.727272727272727,0.417498993666319,1.67695363759994,16,0.000977
441,6163,1,1,0.530088126659393,0.925970975216495,0.973684210526316,0.950997217789914,2.16607041358948,37,0.000977
451,3871,0,0,0.735094666481018,0.319389657307081,0.432835820895522,0.737900242743946,4.41721401810646,29,0.001068
451,4063,0,1,0.5,0.637705198688813,0.75609756097561,0.84341655310456,2.18368697762489,31,0.001068
451,4743,1,0,1,0.905853272733437,0.96505376344086,0.938655758932698,2.60780054926872,359,0.001068
451,4843,1,1,1,0.893236931887568,0.951612903225806,0.938655758932698,2.61536917686462,354,0.001068
461,1963,0,0,0.644553661346436,0.0868707468551431,0.313725490196078,0.276900505600769,8.12392727136612,16,0.000662
461,2543,1,1,0.939549386501312,0.730477708084068,0.76,0.961154879057984,3.4605348110199,76,0.000662
461,3771,0,1,0.710376143455505,0.351510603873407,0.393617021276596,0.893026939570278,3.33273184299469,37,0.000662
461,4979,0,0,0.694687485694885,0.391999386326816,0.548387096774194,0.714822410360664,3.99533451646566,17,0.000662
461,7665,0,1,1,0.691278396919014,0.744186046511628,0.928905345859925,2.26184673309326,32,0.000662
461,7844,0,1,1,0.863942732810691,1,0.863942732810691,3.50418564081192,28,0.000662
471,4685,0,0,0.846153855323792,0.514681902716588,0.607142857142857,0.871586280474037,1.45891127735376,17,0.000383
471,5643,1,1,1,0.956842454439113,0.975708502024291,0.98066425828407,2.91809533238411,241,0.000383
471,5664,0,1,1,0.837703743446278,0.870588235294118,0.962227272877481,2.56634278297424,74,0.000383
481,2271,0,1,0.709852457046509,0.334265301239961,0.4,0.835663253099902,2.19068526029587,16,0.000648
481,3543,1,1,1,0.955982589507012,0.982456140350877,0.97305370717678,3.22306966781616,112,0.000648
481,6321,0,0,1,0.685958073666373,0.814814814814815,0.841857635863276,2.19926738739014,22,0.000648
481,6367,1,1,0.788017392158508,0.798912413875565,0.842857142857143,0.947862185954061,2.07668437063694,59,0.000648
481,6368,1,0,0.788017392158508,0.704126195280159,0.742857142857143,0.947862185954061,2.10747166275978,52,0.000648
481,8845,0,0,1,0.578553046987762,0.708333333333333,0.816780772218017,4.55036437511444,17,0.000648
491,4367,0,0,1,0.744273403778274,0.781609195402299,0.952232148951615,2.14543386697769,68,0.000315
491,6744,1,1,0.70329087972641,0.574644467564722,0.626373626373626,0.917414851726135,3.4723148047924,57,0.000315
491,8767,0,1,1,0.558745596533827,0.638888888888889,0.874558325009469,1.80482335686684,23,0.000315
491,9258,0,1,1,0.765251056095808,0.846153846153846,0.904387611749592,2.43737990856171,22,0.000315
501,4643,1,1,0.598374485969543,0.912450053610715,0.928270042194093,0.982957557753361,2.45936661958694,440,0.000621
501,4743,0,0,0.580015599727631,0.91529468995863,0.931623931623932,0.9824722818822,2.43021892309189,436,0.000621
501,5443,0,0,1,0.271466365272705,0.553935860058309,0.600892418207334,1.2233510017395,190,0.000621
501,5456,1,1,1,0.731516170512481,0.764044943820225,0.957425576111924,2.27567697763443,204,0.000621
501,5534,0,0,0.722986042499542,0.608678769843858,0.65,0.936428876682858,2.6145250916481,52,0.000621
501,6265,0,1,1,0.776131977160361,0.808219178082192,0.960298886995023,2.43161098062992,59,0.000621
501,6865,0,1,1,0.588611140506268,0.626373626373626,0.939712522562639,1.89785717427731,57,0.000621
501,6866,0,1,1,0.694486225226473,0.736263736263736,0.943257410382225,1.97107948362827,67,0.000621
501,7256,1,1,1,0.769175049892846,0.807692307692308,0.952311966534,2.45043132305145,63,0.000621
501,8438,0,1,0.658623814582825,0.270683753125266,0.5,0.541367506250531,4.17262191772461,22,0.000621
511,2644,1,0,0.761465311050415,0.64955559188467,0.703296703296703,0.923586857211015,6.39002667665481,64,0.001016
511,3343,0,1,1,0.684673309060708,0.710691823899371,0.963389877350908,2.51005705595017,113,0.001016
511,3344,0,1,1,0.727086699887478,0.754716981132076,0.963389877350908,2.50771713256836,120,0.001016
511,3556,1,1,1,0.741268589173659,0.847058823529412,0.875108751107792,2.186163854599,144,0.001016
511,4029,0,0,0.832114636898041,0.443339656465406,0.463611859838275,0.956273328771312,4.71868788003922,172,0.001016
511,4265,0,1,1,0.618392733080087,0.641304347826087,0.964273414294373,2.62659367918968,59,0.001016
511,5256,0,1,1,0.934681238787161,0.953846153846154,0.979907750341379,1.88527814745903,372,0.001016
511,6336,0,0,0.603469252586365,0.79082295093949,0.857142857142857,0.922626776096071,2.29016196727753,78,0.001016
511,6337,1,1,0.889765679836273,0.776864351710597,0.846153846153846,0.918112415657978,2.19333699643612,77,0.001016
511,8444,1,1,1,0.834324698304313,1,0.834324698304313,3.30851461291313,27,0.001016
521,1343,0,1,0.85667210817337,0.584595725299846,0.673913043478261,0.867464624638481,2.6144307911396,31,0.000792
521,1344,0,1,0.85667210817337,0.6977432850353,0.804347826086957,0.867464624638481,2.502515822649,37,0.000792
521,1456,0,1,1,0.581604460723081,0.733333333333333,0.79309699189511,2.27534176409245,33,0.000792
521,4236,1,0,0.5,0.388686576460463,0.502040816326531,0.774213099453767,2.19844372570515,123,0.000792
521,4237,1,1,0.705204844474792,0.37127036038116,0.53125,0.698861854835126,2.12249742746353,119,0.000792
521,6443,1,1,0.779876112937927,0.903958893489057,0.930769230769231,0.971195505401466,3.31754683852196,121,0.000792
521,6444,1,1,0.779876112937927,0.971195505401466,1,0.971195505401466,3.34920048713684,130,0.000792
531,2236,1,1,0.704080760478973,0.365183949405933,0.418604651162791,0.872383879136395,2.1327433526516,36,0.000743
531,4343,0,0,0.757806181907654,0.960273423513518,0.975138121546961,0.984756315331143,3.08957214355469,353,0.000743
531,4344,1,1,0.757806181907654,0.968434387452726,0.983425414364641,0.984756315331143,3.08493342399597,356,0.000743
541,235,0,1,0.688497126102448,0.239092934349861,0.535714285714286,0.446306810786408,4.63911387324333,15,0.001314
541,2343,1,1,1,0.907341408041163,1,0.907341408041163,3.24361343383789,39,0.001314
541,4999,0,0,0.722561299800873,0.368997160879807,0.487179487179487,0.757415224963814,2.96779184341431,19,0.001314
541,6633,0,0,0.623107671737671,0.419877924083576,0.446428571428571,0.940526549947211,2.21539023518562,25,0.001314
551,2699,0,1,0.702702820301056,0.210475221569705,0.5,0.42095044313941,4.86191314458847,25,0.001922
551,5743,0,0,0.566827714443207,0.343435159711199,0.704819277108434,0.487266978735548,2.37077527046204,117,0.001922
551,5825,0,1,0.673821747303009,0.747622266347249,0.806451612903226,0.927051610270589,2.02216014266014,25,0.001922
551,7163,0,1,1,0.739679984362681,0.814814814814815,0.907789071717836,2.556820333004,44,0.001922
561,2533,0,1,0.898079454898834,0.402830406818732,0.474576271186441,0.848821214368043,2.93832045793533,28,0.001445
561,3643,1,1,0.588080286979675,0.818518152638132,0.844339622641509,0.96941814725857,3.18124096989632,179,0.001445
561,3644,1,1,0.572099924087524,0.770866677007722,0.795238095238095,0.969353306416896,3.05338317751885,167,0.001445
561,4228,0,1,0.801885008811951,0.383964031822569,0.476190476190476,0.806324466827395,2.70387232303619,30,0.001445
561,4617,0,1,0.834254682064056,0.277051931448126,0.5,0.554103862896251,4.97146024703979,31,0.001445
561,5063,1,1,1,0.849363735047951,0.914893617021277,0.928374315052412,1.91370431482792,43,0.001445
571,1643,0,1,0.573375880718231,0.589883400775013,0.66,0.893762728446989,3.32350907325745,33,0.001556
571,1933,0,1,0.578670024871826,0.478635542254975,0.533333333333333,0.897441641728079,1.81808099746704,16,0.001556
571,3063,0,1,0.569495916366577,0.235214720542002,0.520833333333333,0.451612263440643,5.123654961586,50,0.001556
571,5328,0,1,0.694881796836853,0.212993143652028,0.5,0.425986287304056,3.22779521346092,13,0.001556
571,6731,0,0,0.747395396232605,0.340065067037197,0.401639344262295,0.846692615888531,3.93926223516464,49,0.001556
581,2034,0,1,0.834927141666412,0.403579541385377,0.459770114942529,0.877785502513195,2.39761209487915,40,0.000892
581,4843,1,1,1,0.659119914690182,1,0.659119914690182,2.43215169906616,204,0.000892
581,4887,0,1,0.927031993865967,0.446567465596269,0.5,0.893134931192539,1.81285177469254,26,0.000892
591,2843,1,1,1,0.959960554919368,1,0.959960554919368,2.96785998344421,50,0.000616
591,6024,0,0,0.830609321594238,0.260987185181503,0.375,0.695965827150675,5.18472732305527,21,0.000616
601,6031,0,1,0.676930785179138,0.357485107279451,0.413793103448276,0.863922342592006,2.36701102256775,24,0.001256
601,6743,1,1,0.62220698595047,0.962620868376092,0.990476190476191,0.971876838264323,3.57399324178696,104,0.001256
601,6744,1,1,0.807242870330811,0.925596988823165,0.952380952380952,0.971876838264323,3.63974171876907,100,0.001256
601,6833,0,0,0.730250954627991,0.393680759852209,0.428571428571429,0.918588439655154,3.51810865402222,51,0.001256
601,6933,0,0,0.77969878911972,0.442255124074231,0.476190476190476,0.928735760555885,3.60159397125244,60,0.001256
601,9733,0,1,0.901032269001007,0.400912121492409,0.636363636363636,0.630004762345214,4.22278015017509,21,0.001256
611,3063,0,1,0.583301842212677,0.382803264768359,0.733333333333333,0.522004451956853,1.65264751911163,44,0.000988
611,4744,1,1,1,0.9820308665963,1,0.9820308665963,2.06940537691116,275,0.000988
611,7834,1,1,0.777818858623505,0.434041779842923,0.526881720430108,0.823793582150853,4.52347661852837,49,0.000988
621,2330,0,0,0.695218920707703,0.304220917611537,0.384615384615385,0.790974385789996,2.99118113517761,20,0.001206
621,2843,1,1,1,0.917233426735642,1,0.917233426735642,2.98171274662018,42,0.001206
621,6035,1,1,0.660253465175629,0.639911400673307,0.661870503597122,0.966822659712931,2.65559359788895,92,0.001206
621,7124,0,0,0.678594052791595,0.373061794374176,0.509803921568627,0.731775058195499,2.62938554286957,26,0.001206
631,4235,0,1,0.862756490707397,0.413975087644619,0.526315789473684,0.786552666524776,3.13446712493896,90,0.000775
631,4620,0,1,0.745636641979218,0.166662085518879,0.4375,0.380941909757437,6.01058574914932,21,0.000775
631,5864,1,1,1,0.845393081182066,1,0.893078235083312,1.41990877389908,27,0.000775
631,7242,1,1,1,0.922764463126624,1,0.922764463126624,3.39093774557114,45,0.000775
641,2534,1,0,0.766134023666382,0.25564340271533,0.458715596330275,0.55730261791942,6.21609890460968,50,0.000703
641,5343,1,0,1,0.983874058635524,1,0.983874058635524,2.59940399229527,315,0.000703
641,5344,1,1,1,0.98075064892557,0.996825396825397,0.983874058635524,2.59607212543488,314,0.000703
651,633,0,0,0.680402338504791,0.238488030159618,0.382978723404255,0.62271874541678,5.22122559547424,18,0.00098
651,3443,1,1,1,0.960362934600315,0.99,0.970063570303348,3.41652226448059,99,0.00098
651,3444,1,0,1,0.941042591345874,0.97,0.970147001387499,3.38908439874649,97,0.00098
651,5024,0,1,0.756148993968964,0.500933821330112,0.666666666666667,0.751400731995168,2.04907220602036,30,0.00098
651,5124,0,0,0.589138090610504,0.448787247651965,0.604651162790698,0.742225063424404,2.09595959186554,26,0.00098
651,5532,0,0,0.622578978538513,0.264546379209722,0.34453781512605,0.767829734779437,3.45634693801403,41,0.00098
651,7465,0,0,0.5,0.471167949608081,0.507692307692308,0.928058082561371,2.04414725899696,33,0.00098
651,7765,0,0,0.516582190990448,0.36481785318799,0.396551724137931,0.919975455865367,1.9963637471199,23,0.00098
651,8261,0,0,1,0.650455112544372,0.789473684210526,0.823909809222871,1.88680911064148,15,0.00098
661,5565,0,0,0.590102851390839,0.421336241752064,0.436260623229462,0.965790216483628,2.02107729911804,154,0.001298
661,5765,0,0,0.531886875629425,0.412334738672565,0.428571428571429,0.962114390235984,2.0914724200964,141,0.001298
661,6261,1,1,1,0.871291963015247,0.914285714285714,0.952975584547926,1.9022891998291,64,0.001298
661,7842,0,1,0.757507503032684,0.426860782772459,0.4765625,0.895707872047126,4.03613941073418,61,0.001298
661,8080,1,1,0.724430739879608,0.45051381222864,0.565217391304348,0.797062898558363,3.78646767735481,39,0.001298
671,3565,0,0,0.563254654407501,0.489889768446328,0.515789473684211,0.949786285763289,2.0528434753418,98,0.001725
671,3765,0,0,0.53742778301239,0.450627485681589,0.471794871794872,0.955134344651195,2.11604025363922,92,0.001725
671,4124,0,1,0.87710428237915,0.36354102606981,0.472727272727273,0.769029093609213,2.54919221401215,26,0.001725
671,4143,1,1,0.777434289455414,0.882778206902649,0.905128205128205,0.975307367399527,3.39590721726418,353,0.001725
671,4243,0,0,0.777434289455414,0.77274352955501,0.792307692307692,0.975307367399527,3.41072550415993,309,0.001725
671,4261,0,1,1,0.597785762023317,0.717948717948718,0.832630168532478,1.9665373057127,56,0.001725
671,5741,0,0,0.679867148399353,0.584304895786831,0.598901098901099,0.975628358102782,2.88808267116547,218,0.001725
671,5742,0,1,0.710027873516083,0.681342146475163,0.695431472081218,0.979740166829249,2.88045010566711,274,0.001725
671,6080,1,1,0.709252715110779,0.507593931386916,0.558620689655172,0.908655803100036,5.13281432688236,81,0.001725
671,8576,0,0,0.694496333599091,0.19205531593014,0.490909090909091,0.391223791709545,2.64611570835113,27,0.001725
671,9939,0,1,0.555743098258972,0.43966823278196,0.647058823529412,0.679487268844847,6.82770850658417,22,0.001725
681,2043,0,1,1,0.767048621530858,0.838709677419355,0.914557971825254,3.52062237262726,52,0.001658
681,2143,0,1,1,0.737546751471979,0.806451612903226,0.914557971825254,3.55069470405579,50,0.001658
681,3641,0,0,0.758927524089813,0.469370217035022,0.495934959349593,0.94643502779193,4.31514703035355,183,0.001658
681,3642,0,0,0.758499383926392,0.508270459365084,0.536585365853659,0.947231310634929,4.51412205696106,198,0.001658
681,3980,0,1,0.841256201267242,0.588254422894891,0.723809523809524,0.812719926367941,6.2660391330719,76,0.001658
681,6391,0,0,0.790862917900085,0.298903131188044,0.566666666666667,0.527476113861254,4.23842122405767,17,0.001658
681,6476,0,0,0.855659127235413,0.294747710015376,0.419354838709677,0.70285992388282,4.83156509399414,52,0.001658
681,7544,1,1,0.548543155193329,0.845547845761296,0.959183673469388,0.881528605155394,3.73603884577751,47,0.001658
681,7839,0,1,0.775464713573456,0.502833912296006,0.53125,0.946510893733658,4.94816226959228,68,0.001658
691,1541,0,0,0.788240551948547,0.405148946955197,0.588235294117647,0.688753209823834,4.27544450759888,30,0.001386
691,1542,0,0,0.624975442886353,0.46328341089709,0.634615384615385,0.730022344443899,5.89251084327697,33,0.001386
691,1880,0,1,0.761529684066772,0.499895008085002,0.782608695652174,0.638754732553058,4.80905454158783,36,0.001386
691,1980,0,1,0.908242285251617,0.473125102095176,0.74468085106383,0.635339422813523,5.00529813766479,35,0.001386
691,4291,0,0,0.842437982559204,0.419963656030407,0.473684210526316,0.886589940508636,1.9420663356781,18,0.001386
691,4376,0,0,0.885955214500427,0.313045296288512,0.4,0.78261324072128,4.57378752231598,62,0.001386
691,5444,1,1,1,0.975852344850344,0.991935483870968,0.983786103751566,2.55022803544998,369,0.001386
691,5739,0,1,0.837570786476135,0.598322098700973,0.613240418118467,0.975672967768064,3.14575054645538,176,0.001386
691,6742,0,1,0.609348833560944,0.374227703335814,0.461538461538462,0.810826690560931,2.55488741397858,90,0.001386
691,7268,0,1,0.796794414520264,0.545074683403598,0.561475409836066,0.970789947083781,4.77461375892162,137,0.001386
701,3244,1,1,0.547443091869354,0.944041006491238,0.97,0.973238151021895,3.63850344419479,97,0.001315
701,3344,0,0,0.505925059318542,0.905001224084453,0.932038834951456,0.970990896673944,3.64443511962891,96,0.001315
701,3539,0,0,0.703334808349609,0.363177957875057,0.491596638655462,0.738772256190286,3.01489668488502,117,0.001315
701,3675,0,0,0.756691038608551,0.386838970110186,0.470588235294118,0.822032811484144,2.46323418617248,64,0.001315
701,4197,0,1,0.948607861995697,0.381636735177489,0.444444444444444,0.85868265414935,3.43570247888565,24,0.001315
701,4642,0,0,0.819176197052002,0.371587913601799,0.41307371349096,0.899568046732975,2.93606936335564,297,0.001315
701,8444,0,1,1,0.584209662786703,0.833333333333333,0.701051595344043,3.11697888374329,20,0.001315
711,1539,0,1,0.60215836763382,0.229843197341886,0.457142857142857,0.502781994185377,7.0280460357666,16,0.00143
711,6344,1,1,1,0.914987083568872,0.938650306748466,0.974790160926314,3.30747961997986,153,0.00143
711,6345,1,1,1,0.945268012036013,0.969325153374233,0.975181556720697,3.37897448539734,158,0.00143
711,6862,1,1,1,0.938574121147125,1,0.938574121147125,2.02197508811951,31,0.00143
711,7537,0,0,0.685082852840424,0.126850732663415,0.548387096774194,0.231316041915639,2.09181118607521,17,0.00143
721,4244,1,1,1,0.961499268149929,0.993650793650794,0.967643033441622,3.07742649316788,313,0.000794
721,4245,1,1,1,0.94306797227485,0.974603174603175,0.967643033441622,3.07812075018883,307,0.000794
721,6237,0,1,0.623913407325745,0.0967678957126879,0.522727272727273,0.185121191798186,1.77656740546226,23,0.000794
731,2243,0,1,1,0.829678156884842,0.951219512195122,0.872225754673809,3.53268154263496,39,0.001856
731,2244,0,1,1,0.829678156884842,0.951219512195122,0.872225754673809,3.53175768256187,39,0.001856
731,2254,0,0,0.661032497882843,0.153437033564085,0.479166666666667,0.320216417872872,2.36686849594116,23,0.001856
731,3837,0,1,0.5,0.100110711011698,0.67741935483871,0.147782478160126,5.25477944016457,21,0.001856
731,4238,0,0,0.5,0.0821172759402705,0.434343434343434,0.189060705071786,1.86746681332589,43,0.001856
731,7443,1,1,1,0.924657647036259,1,0.924657647036259,3.58950524330139,48,0.001856
731,7656,0,1,1,0.245061528315481,0.6,0.408435880525801,2.07356023788452,30,0.001856
731,8872,0,1,0.622443199157715,0.582207442888156,0.652173913043478,0.892718079095172,3.73473462462425,45,0.001856
731,8972,0,0,0.581290602684021,0.535197695792811,0.569444444444444,0.939859368221522,3.76705822348595,41,0.001856
741,2337,0,0,0.5,0.0990423577543352,0.433962264150943,0.228228041781729,7.73050303459167,23,0.001116
741,3536,0,0,0.668164372444153,0.309754363187748,0.361904761904762,0.85590021407141,4.93480975627899,76,0.001116
741,4389,0,1,0.873438596725464,0.418870338903489,0.569230769230769,0.735853298073696,3.8886070817709,37,0.001116
741,5443,0,0,1,0.959351622877041,0.97741935483871,0.981514861689382,2.67929148674011,303,0.001116
741,5444,1,1,1,0.981514861689382,1,0.981514861689382,2.71124482154846,310,0.001116
741,6873,0,0,0.639484643936157,0.548433694768249,0.564593301435407,0.97137832378444,4.69129207134247,118,0.001116
741,6958,1,1,1,0.953760059166646,0.985714285714286,0.967582668719786,3.60596811771393,69,0.001116
751,3443,1,1,0.608548939228058,0.971727600642267,1,0.971727600642267,3.3903734087944,115,0.001243
751,3543,0,0,0.5989710688591,0.902615994997472,0.947826086956522,0.952301279125773,3.31458134055138,109,0.001243
751,3756,1,1,1,0.809481451228766,0.841379310344828,0.962088610066976,1.91772681474686,122,0.001243
751,4973,0,1,0.586720824241638,0.555672937337944,0.615916955017301,0.902188083655426,3.61890478134155,178,0.001243
751,5058,1,1,1,0.983463497638069,1,0.983463497638069,2.40490016937256,304,0.001243
751,6733,0,0,0.796184360980988,0.234037674648402,0.325757575757576,0.718441233804396,4.66208885908127,43,0.001243
751,9233,0,0,0.725933492183685,0.308317809070286,0.340425531914894,0.905683564143965,2.62021197080612,16,0.001243
761,1643,0,1,1,0.742789166113909,0.944444444444444,0.786482646473551,3.47850711345673,17,0.001003
761,1856,0,0,1,0.687253259398479,0.805555555555556,0.853141977184319,2.21974114775658,29,0.001003
761,3258,1,1,1,0.97052841534271,1,0.97052841534271,3.60114862322807,87,0.001003
761,7333,0,1,0.661213159561157,0.341928385378698,0.483870967741935,0.706651996449309,2.86352661252022,45,0.001003
771,3589,0,1,0.87820827960968,0.29407814644248,0.47887323943662,0.614104364629885,4.34223451614379,34,0.000939
771,5245,1,1,0.812630593776703,0.893398465239107,0.953703703703704,0.936767322774986,1.71981531977653,206,0.000939
771,6871,1,1,1,0.918816810827091,1,0.918816810827091,3.40387165546417,40,0.000939
771,6898,0,1,0.836152851581573,0.347809698334228,0.538461538461538,0.645932296906424,4.10639980435371,28,0.000939
771,7335,0,0,0.732320070266724,0.426304172388822,0.4625,0.921738751110966,1.81774263381958,37,0.000939
771,8072,0,0,0.688457429409027,0.753825834335419,0.866666666666667,0.869799039617791,1.57252674102783,13,0.000939
781,2236,1,0,0.735872507095337,0.150208962067982,0.405660377358491,0.370282557655956,2.3951661914587,43,0.00119
781,2391,0,1,0.806842744350433,0.320177131857625,0.48,0.667035691370051,2.99301362037659,24,0.00119
781,3545,1,1,1,0.968822466817231,1,0.968822466817231,3.12436171770096,124,0.00119
781,5163,0,0,0.695680558681488,0.266084628161481,0.298039215686275,0.892783949752339,2.40740221738815,76,0.00119
781,5470,1,1,1,0.746491259456899,1,0.746491259456899,2.06739916801453,46,0.00119
781,6230,0,0,0.657894790172577,0.259368490847639,0.346938775510204,0.747591532443195,3.25697424411773,34,0.00119
781,8653,0,0,1,0.525298851511812,0.75,0.700398468682416,3.35441967844963,15,0.00119
791,1696,0,1,1,0.247673279772048,0.685714285714286,0.36119019966757,5.17072494029997,24,0.001355
791,2048,1,1,0.70796126127243,0.391234877567238,0.686274509803922,0.570085107312261,5.09819087386131,35,0.001355
791,4369,1,1,1,0.954306721155729,0.986666666666667,0.967202757928104,3.53940167427063,74,0.001355
791,4370,1,1,1,0.941410684383354,0.973333333333333,0.967202757928104,3.5317597091198,73,0.001355
791,5567,0,1,0.788020670413971,0.347205613039851,0.396078431372549,0.876608230942198,3.42284076213837,101,0.001355
791,5735,0,0,0.612451672554016,0.237873662096864,0.321052631578947,0.740917963908266,3.15832124948502,61,0.001355
791,7248,1,1,0.554487109184265,0.786174625423107,0.814814814814815,0.964850676655632,3.44036071300507,66,0.001355
791,8153,0,1,0.632370710372925,0.142881512911774,0.388888888888889,0.367409604630275,4.09545625448227,21,0.001355
791,8957,0,1,0.817412137985229,0.48667363172335,0.565217391304348,0.861037963818234,3.15391449928284,26,0.001355
791,9765,0,1,0.841279089450836,0.272535996306388,0.548387096774194,0.496977405029296,3.62602669000625,17,0.001355
801,3471,0,0,1,0.936643497136326,0.977777777777778,0.95793084934397,3.55288641452789,44,0.00147
801,3472,1,1,1,0.915549207360738,0.955555555555556,0.958132891424028,3.55327180624008,43,0.00147
801,4566,0,0,0.818849444389343,0.309115167802779,0.36986301369863,0.835755824059367,3.30343292951584,108,0.00147
801,5743,1,0,0.535553097724915,0.617720674457887,0.630057803468208,0.980419052121233,2.82008800506592,218,0.00147
801,5744,1,0,0.544411420822144,0.650770907060181,0.663768115942029,0.980419052121233,2.81456979513168,229,0.00147
801,6847,0,1,0.787843585014343,0.168180209774063,0.551282051282051,0.305071078194812,3.63228594064713,43,0.00147
801,7748,1,0,0.788445353507996,0.439190716686482,0.525423728813559,0.835879105951692,3.06110897064209,62,0.00147
801,7749,1,0,0.870991289615631,0.448706700973741,0.512,0.876380275339337,2.8519297838211,64,0.00147
801,8655,0,1,0.822973549365997,0.38492582575079,0.478260869565217,0.804844908388016,4.30931861996651,33,0.00147
801,9023,0,0,0.753179311752319,0.395170181462226,0.5,0.790340362924452,3.71003186702728,20,0.00147
801,9241,0,0,0.630264222621918,0.35704854145289,0.41025641025641,0.87030581979142,1.82124328613281,16,0.00147
811,2421,0,0,0.663778722286224,0.395352458083424,0.487179487179487,0.811512940276503,1.99238566160202,19,0.002004
811,4243,1,0,0.50038206577301,0.814191481319955,0.82798833819242,0.983336894692763,3.39314433336258,284,0.002004
811,4343,1,0,0.678467750549316,0.826505442823011,0.842424242424242,0.981103583207171,3.29006414413452,278,0.002004
811,4726,0,0,0.588058471679688,0.13770997695657,0.416666666666667,0.330503944695768,2.6303671002388,25,0.002004
811,5615,0,1,0.640089750289917,0.222936424083206,0.512820512820513,0.434726026962252,5.05506202578545,20,0.002004
811,6343,1,1,0.848102927207947,0.63666672270367,0.654929577464789,0.972114780902377,2.81541004180908,186,0.002004
811,6620,0,0,0.751229524612427,0.363539336242666,0.62962962962963,0.577386004620705,1.64453568458557,17,0.002004
811,7447,0,0,0.909584105014801,0.355422543497401,0.507575757575758,0.7002354588307,2.59202829599381,67,0.002004
811,7632,0,1,0.594817042350769,0.226211874842721,0.342105263157895,0.661234711078724,3.48901357650757,26,0.002004
811,7833,0,1,0.675438344478607,0.451762443162083,0.568181818181818,0.795101899965267,3.27681636810303,50,0.002004
811,8342,1,1,0.604814887046814,0.869438664349998,0.952380952380952,0.912910597567498,2.07379829883575,20,0.002004
821,2845,1,1,0.70211398601532,0.765626046816766,0.791666666666667,0.967106585452757,3.45191277861595,57,0.001543
821,2846,0,0,0.689481854438782,0.7521940109077,0.777777777777778,0.967106585452757,3.43075497150421,56,0.001543
821,4841,0,1,0.599578678607941,0.563498408898303,0.581597222222222,0.968880846344545,1.95470959693193,335,0.001543
821,6042,0,0,0.720861732959747,0.626468975792376,0.640883977900553,0.977507626020862,2.70341522693634,232,0.001543
821,6043,0,1,0.741487979888916,0.626680362354445,0.641873278236915,0.976330349934178,2.79270893931389,233,0.001543
821,6128,0,0,0.706900298595428,0.518937365022587,0.536585365853659,0.967110543905729,3.82715430259705,88,0.001543
821,6835,0,0,0.508127927780151,0.706262557308581,0.795454545454545,0.887872929187931,2.07480585575104,35,0.001543
821,6836,0,1,0.676862835884094,0.739894107656609,0.833333333333333,0.887872929187931,2.07480585575104,35,0.001543
821,7173,0,1,1,0.694079111420682,0.769230769230769,0.902302844846887,3.38679826259613,40,0.001543
821,7851,0,1,0.683883786201477,0.284836418375223,0.380952380952381,0.747695598234961,4.63656837940216,32,0.001543
821,9552,0,0,0.856533348560333,0.479381769382663,0.529411764705882,0.905498897722808,2.66251907348633,18,0.001543
831,3342,1,1,0.514366924762726,0.333876037084748,0.497854077253219,0.670630315868503,3.05390881299973,116,0.001685
831,3343,1,1,0.68140709400177,0.368687265934985,0.484251968503937,0.761354191442977,3.11704906821251,123,0.001685
831,4027,0,0,0.711216449737549,0.308708699332262,0.333333333333333,0.926126097996785,3.52832996845245,58,0.001685
831,4227,0,1,0.568680346012115,0.46455700688396,0.496598639455782,0.935477808382768,3.31685724854469,73,0.001685
