frame,pillar,group,mass15over45,mass25over75,linearity45,radialStd15
361,965,2,0.285714285714286,0.305084745762712,0.256901548444132,0.0616234180813171
361,2530,1,0.588235294117647,0.641791044776119,0.401874066199488,0.0631223743348538
361,4243,3,0.426523297491039,0.939068100358423,0.434168678953358,0.058712824221352
361,4244,1,0.931899641577061,0.985663082437276,0.434168678953358,0.0647944660038605
361,8133,2,0.40625,0.352941176470588,0.229621665685397,0.0732682574172607
361,8134,2,0.257142857142857,0.468085106382979,0.444037179022145,0.0242946739473736
361,8444,2,0.533333333333333,0.588235294117647,0.487939434419622,0.0921138372022495
371,130,3,0.722222222222222,0.56,0.145828363408851,0.0816768309357914
371,1844,1,0.857142857142857,1,0.53021973368057,0.0568730946136555
371,4532,2,0.452631578947368,0.553398058252427,0.22068345734189,0.0853924461827657
371,5733,2,0.704545454545455,0.506329113924051,0.223400898625198,0.0805594383650301
371,6044,2,0.661971830985915,0.89041095890411,0.527780410266079,0.0880069989810526
371,6767,3,0.453125,0.392523364485981,0.261460724417651,0.0828800067888282
371,7168,2,0.48,0.552631578947368,0.222235146390188,0.0894296384844664
371,7534,3,0.475,0.415384615384615,0.505307895677179,0.0799631033888394
371,7632,3,0.464285714285714,0.320754716981132,0.381159211846604,0.0699053485604817
381,2132,2,0.377358490566038,0.573529411764706,0.337226438266561,0.0762004556204887
381,3544,1,0.660714285714286,0.72020725388601,0.548888452200515,0.0747844023693107
381,4467,3,0.473684210526316,0.435483870967742,0.236403479454712,0.0932370628461866
381,7944,1,0.96551724137931,1,0.141092865688056,0.0717049998159186
391,2167,3,0.590909090909091,0.486486486486487,0.458897523100115,0.0765001071705937
391,4226,3,0.434782608695652,0.457142857142857,0.0877141649714221,0.0761429475254074
391,5544,1,0.844884488448845,0.976897689768977,0.431790425435183,0.0617851902963628
391,8069,2,0.590909090909091,0.333333333333333,0.124787017589392,0.0769624170903826
401,2170,3,0.413793103448276,0.511111111111111,0.189134777719446,0.0684112117603592
401,3144,1,0.901639344262295,1,0.345971961496426,0.0585414597528204
401,6844,1,0.855421686746988,0.963855421686747,0.36633438181145,0.0708507468975397
411,4443,1,0.955696202531646,1,0.220399028305807,0.0643511437870126
411,4444,1,0.927215189873418,1,0.220399028305807,0.0623661536990994
411,5266,3,0.53030303030303,0.376,0.142373213616777,0.089270854261905
411,7763,3,0.866666666666667,0.736842105263158,0.582697505279072,0.0492289390560556
421,2144,1,0.8,1,0.299246641739407,0.0542913217094556
421,5562,2,0.806451612903226,0.783783783783784,0.866408606254531,0.0375677568298146
421,5563,2,0.8125,0.75609756097561,0.901187190558649,0.056483060709864
431,4643,1,0.770833333333333,0.85,0.736031265479931,0.0703836551344495
431,4644,1,0.47568710359408,0.908333333333333,0.727015265490736,0.0815944621140925
431,5079,2,0.264705882352941,0.387755102040816,0.457762598242996,0.0890264666102969
431,5179,2,0.514285714285714,0.448979591836735,0.303929322905954,0.0770575318794025
431,5575,3,0.5,0.375,0.410481519966937,0.0726146757593009
431,7276,3,0.523809523809524,0.571428571428571,0.286942559869561,0.0718764873256346
441,2343,2,0.213333333333333,0.465116279069767,0.644729628547605,0.0926995079839269
441,2344,1,0.506024096385542,0.720930232558139,0.682231598462914,0.0886315470309367
441,2676,2,0.147058823529412,0.15625,0.463154363661942,0.0643273339218987
441,2677,2,0.444444444444444,0.392156862745098,0.30614454023189,0.0704418943910304
441,3475,3,0.482758620689655,0.396039603960396,0.0273387376917915,0.0900806152702928
441,5475,2,0.777777777777778,0.727272727272727,0.108207556123393,0.0725460232212772
441,6163,1,0.921052631578947,0.973684210526316,0.588581686798511,0.0538993203371774
451,174,2,0.36,0.5,0.457838589299813,0.0707351552474177
451,3871,3,0.466666666666667,0.432835820895522,0.108144342301965,0.0786806612042017
451,4062,2,0.526315789473684,0.947368421052632,0.647086227238603,0.0761568182406049
451,4063,2,0.631578947368421,0.75609756097561,0.647086227238603,0.0571971008101187
451,4743,1,0.709677419354839,0.96505376344086,0.514728980960551,0.0652805049621249
451,4843,1,0.879032258064516,0.951612903225806,0.514728980960551,0.0674235203173716
461,1963,3,0.571428571428571,0.313725490196078,0.628118372545508,0.079393119508523
461,2543,1,0.5625,0.76,0.420921440465881,0.0875129955754217
461,3771,2,0.56,0.393617021276596,0.256556958584027,0.082325999833429
461,4979,3,0.5,0.548387096774194,0.794905944626045,0.0545310288105438
461,7665,2,0.395348837209302,0.744186046511628,0.380605414625311,0.0721454147458087
461,7844,2,0.785714285714286,1,0.49751178008459,0.0734561621487295
471,4685,3,0.545454545454545,0.607142857142857,0.915436642817553,0.0538667960109786
471,5643,1,0.862348178137652,0.975708502024291,0.425838058235076,0.0649528538091854
471,5664,2,0.576470588235294,0.870588235294118,0.425468127044187,0.0619668458570804
471,8626,2,0.392857142857143,0.566666666666667,0.591939751808025,0.0833578061587753
481,2271,2,0.48,0.4,0.641096494601699,0.0888257238662729
481,2785,2,0.588235294117647,0.736842105263158,0.354343367263625,0.062304006900691
481,3543,1,0.833333333333333,0.982456140350877,0.11598460192411,0.0662804929745326
481,6321,3,0.538461538461538,0.814814814814815,0.26454259759573,0.0790633110923946
481,6367,1,0.666666666666667,0.842857142857143,0.866241816516154,0.0775644523411269
481,6368,1,0.552238805970149,0.742857142857143,0.849608113678685,0.0690416446854548
481,8845,3,0.590909090909091,0.708333333333333,0.635786652094735,0.0662827014928402
491,4367,3,0.563218390804598,0.781609195402299,0.878644833678095,0.0741316789968733
491,6744,1,0.597222222222222,0.626373626373626,0.335476516489474,0.0588198878076433
491,7456,2,0.375,0.589285714285714,0.746827085042925,0.0765693715874473
491,7457,2,0.297872340425532,0.574074074074074,0.764541404844832,0.0840265985139162
491,8230,2,0.403508771929825,0.416666666666667,0.371942417684658,0.0876625376148926
491,8767,2,0.424242424242424,0.638888888888889,0.943094582192346,0.0781156439958721
491,9258,2,0.576923076923077,0.846153846153846,0.619987599895755,0.076781269158907
501,2125,2,0.369565217391304,0.490909090909091,0.30793043645879,0.0892682413143179
501,4024,2,0.363636363636364,0.346153846153846,0.279426328239001,0.0620810522112311
501,4643,1,0.944933920704846,0.928270042194093,0.417490778656953,0.0633606793357598
501,4644,1,0.658536585365854,0.911205073995772,0.343165740999077,0.05364025750294
501,4743,3,0.78125,0.931623931623932,0.244884323537115,0.0542767908003705
501,5443,3,0.43046357615894,0.553935860058309,0.877575547135991,0.0866152769102314
501,5455,1,0.391666666666667,0.625468164794007,0.779339923316434,0.0706467490375941
501,5456,1,0.621212121212121,0.764044943820225,0.834357027857355,0.084471429364722
501,5534,3,0.661538461538462,0.65,0.948366865854231,0.0717586349840118
501,6265,2,0.549295774647887,0.808219178082192,0.716817040919617,0.0710067486982335
501,6865,2,0.372093023255814,0.626373626373626,0.810102734274312,0.0817282727327748
501,6866,2,0.465116279069767,0.736263736263736,0.818691319058665,0.0880972694564352
501,7256,1,0.58974358974359,0.807692307692308,0.764749530654448,0.0861878326498569
501,7257,1,0.346153846153846,0.730769230769231,0.764749530654448,0.0846790194891127
501,8437,2,0.375,0.469387755102041,0.3388471884264,0.0653191818440026
501,8438,2,0.483870967741935,0.5,0.327631355564702,0.0618619605739231
511,2644,1,0.518987341772152,0.703296703296703,0.655000943372625,0.057025668175032
511,3343,2,0.489655172413793,0.710691823899371,0.889612509783059,0.0758016100185062
511,3344,2,0.564935064935065,0.754716981132076,0.899661180031752,0.077777168120753
511,3556,1,0.517647058823529,0.847058823529412,0.800942625657532,0.0836325426257316
511,4029,3,0.441860465116279,0.463611859838275,0.355680617988134,0.0923965533622473
511,4264,2,0.329113924050633,0.423913043478261,0.835579885093145,0.0794330187799186
511,4265,2,0.481481481481481,0.641304347826087,0.659129435222876,0.073943146168455
511,5256,2,0.804627249357326,0.953846153846154,0.758710850184232,0.0706762160919413
511,6336,3,0.432098765432099,0.857142857142857,0.596948680803986,0.0640952540538052
511,6337,1,0.853658536585366,0.846153846153846,0.610202902978394,0.0754392361724846
511,8444,1,0.814814814814815,1,0.588789343315112,0.0702073977186807
521,544,2,0.346153846153846,0.655172413793103,0.778010157419961,0.0540142781715509
521,1343,2,0.465116279069767,0.673913043478261,0.889509456763329,0.0906607854206532
521,1344,2,0.488888888888889,0.804347826086957,0.903876930467091,0.0669381964860132
521,1456,2,0.51219512195122,0.733333333333333,0.764435825782996,0.0786369069327118
521,3256,2,0.345794392523364,0.487603305785124,0.748534504025039,0.090463364394211
521,4236,1,0.529411764705882,0.502040816326531,0.383870597285401,0.0634271151064431
521,4237,1,0.765957446808511,0.53125,0.258190173800513,0.0761140293585018
521,6443,1,0.746153846153846,0.930769230769231,0.374082827561463,0.0749497635469151
521,6444,1,0.784615384615385,1,0.374082827561463,0.0680949408671441
531,2236,1,0.612244897959184,0.418604651162791,0.125753941967106,0.0788916781348072
531,4343,3,0.775,0.975138121546961,0.263584216174004,0.0692199826991576
531,4344,1,0.872222222222222,0.983425414364641,0.263584216174004,0.0771361725488807
531,7858,2,0.258064516129032,0.392156862745098,0.395120308949525,0.0831105822555962
531,7958,2,0.333333333333333,0.471698113207547,0.402005689276282,0.0867978407708589
541,235,2,0.6,0.535714285714286,0.544382649291734,0.0804170835757123
541,2243,1,0.512820512820513,1,0.274170802442752,0.0681898944028488
541,2343,1,0.794871794871795,1,0.274170802442752,0.0797614022047682
541,4999,3,0.428571428571429,0.487179487179487,0.229527788144126,0.0713615333613068
541,5477,2,0.473684210526316,0.407407407407407,0.243389039643147,0.0699102928493319
541,6633,3,0.470588235294118,0.446428571428571,0.177867449316727,0.0423882107934435
551,2699,2,0.41025641025641,0.5,0.431470598988644,0.0951352955126159
551,2799,2,0.325581395348837,0.48,0.358896384928485,0.0735591458107996
551,5127,2,0.366197183098592,0.380952380952381,0.533350529931858,0.0908576894808003
551,5227,2,0.341772151898734,0.372881355932203,0.695165358084443,0.091443533090596
551,5743,3,0.460606060606061,0.704819277108434,0.879813543375497,0.0894121155378225
551,5825,2,0.785714285714286,0.806451612903226,0.547717150657757,0.0538548482498439
551,5826,2,0.821428571428571,0.806451612903226,0.547717150657757,0.0598475852185821
551,6217,2,0.333333333333333,0.538461538461538,0.403128786293831,0.068866185380036
551,6218,2,0.326530612244898,0.584905660377358,0.47794056245321,0.0732506649339929
551,6228,2,0.526315789473684,0.451612903225806,0.306290662161245,0.0626388111891099
551,7163,2,0.648148148148148,0.814814814814815,0.854585035509299,0.074744282374429
561,2533,2,0.564102564102564,0.474576271186441,0.325359290683126,0.0766620664659117
561,3429,2,0.307692307692308,0.358490566037736,0.421455937462443,0.0723057154703701
561,3643,1,0.639423076923077,0.844339622641509,0.522926550762712,0.0737282361490496
561,3644,1,0.430622009569378,0.795238095238095,0.53930814535859,0.0960906374374646
561,3926,2,0.666666666666667,0.75,0.151406594876254,0.0563354412255982
561,4228,2,0.435897435897436,0.476190476190476,0.461720269817581,0.0876825158017244
561,4535,2,0.258823529411765,0.176470588235294,0.276002186860568,0.0699881138784221
561,4617,2,0.454545454545455,0.5,0.729464783481635,0.0853631043202923
561,5063,1,0.808510638297872,0.914893617021277,0.940701019351833,0.0518280765512245
571,1577,2,0.297619047619048,0.394736842105263,0.493945127044895,0.0859102789791115
571,1643,2,0.545454545454545,0.66,0.486765820731597,0.0650055473086326
571,1933,2,0.684210526315789,0.533333333333333,0.92870166449119,0.0585469045167379
571,3063,2,0.421052631578947,0.520833333333333,0.445323790512558,0.0858869578490954
571,5328,2,0.705882352941177,0.5,0.879153546836351,0.0631520737516489
571,6731,3,0.5,0.401639344262295,0.194082417875696,0.089989757291896
581,2034,2,0.419354838709677,0.459770114942529,0.742562061957449,0.0865725922871476
581,2134,2,0.323076923076923,0.428571428571429,0.671546763599145,0.0818539830657989
581,4787,2,0.125,0.186046511627907,0.54101350268998,0.0782968604252712
581,4843,1,0.995098039215686,1,0.231414946397916,0.0564200010901025
581,4887,2,0.425,0.5,0.719389589586675,0.0781222576934944
591,2843,1,0.92,1,0.177198638933361,0.073782229975814
591,6024,3,0.542857142857143,0.375,0.316641255334541,0.0949635517551718
591,6629,2,0.392857142857143,0.5,0.360021928753595,0.0910477234460091
601,6031,2,0.6,0.413793103448276,0.722483247647063,0.0395134624521881
601,6032,2,0.302325581395349,0.278481012658228,0.734761875879083,0.0795822183232922
601,6743,1,0.723809523809524,0.990476190476191,0.125772473654876,0.0667307163792218
601,6744,1,0.752380952380952,0.952380952380952,0.125772473654876,0.0834352095889874
601,6833,3,0.47887323943662,0.428571428571429,0.361399929869471,0.0710036484962377
601,6933,3,0.493333333333333,0.476190476190476,0.221324945505096,0.069182934768463
601,7837,2,0.378378378378378,0.359375,0.128952774004794,0.0887827481590201
601,9733,2,0.551724137931034,0.636363636363636,0.61600910495507,0.0735943422460204
611,3063,2,0.62,0.733333333333333,0.471494081737924,0.0663080950445686
611,4744,1,1,1,0.200137221336763,0.0488480242462326
611,6132,2,0.3125,0.285714285714286,0.427243397284618,0.0853826831385289
611,6182,2,0.318181818181818,0.371428571428571,0.137200086730757,0.0888514309984786
611,6931,2,0.37037037037037,0.439024390243902,0.506038670993128,0.072547231428731
611,7834,1,0.471428571428571,0.526881720430108,0.327085827999437,0.0900196964234727
621,2330,3,0.607142857142857,0.384615384615385,0.421604141617498,0.0792636200031814
621,2573,2,0.269230769230769,0.351851851851852,0.310884681296541,0.0856636519685021
621,2843,1,0.976190476190476,1,0.114639249544373,0.0741554198182947
621,4090,2,0.352941176470588,0.44,0.250926253588106,0.0776379701447074
621,6035,1,0.535087719298246,0.661870503597122,0.635168369781524,0.0663809230480126
621,7124,3,0.425,0.509803921568627,0.787341069378766,0.0756324597995356
631,4235,2,0.632478632478632,0.526315789473684,0.13862954288916,0.0729785130518594
631,4620,2,0.529411764705882,0.4375,0.354220644069704,0.073699486309704
631,5864,1,1,1,0.166782656650745,0.0488314446930736
631,7242,1,0.888888888888889,1,0.302758964482069,0.0709018402755038
641,2534,1,0.529411764705882,0.458715596330275,0.457196617987149,0.0727294291539985
641,3864,1,0.954545454545455,0.84,0.697402159695198,0.0394722067047014
641,5343,1,0.933333333333333,1,0.519301814869572,0.0607548705622603
641,5344,1,0.949206349206349,0.996825396825397,0.519301814869572,0.0594765694032875
641,7378,2,0.308823529411765,0.528735632183908,0.837072045829095,0.0628719491630726
641,9464,2,0.4,0.48,0.786386566689756,0.0330266575675302
651,633,3,0.461538461538462,0.382978723404255,0.64266469286366,0.0605248435574937
651,3443,1,0.87,0.99,0.186901062157564,0.0720653557336416
651,3444,1,0.73,0.97,0.186901062157564,0.0646907526911811
651,5024,2,0.666666666666667,0.666666666666667,0.368856696080857,0.0773945422964213
651,5124,3,0.485714285714286,0.604651162790698,0.505210915137428,0.0745953669046867
651,5532,3,0.524590163934426,0.34453781512605,0.526692485096479,0.0852081141890016
651,5621,2,0.219512195121951,0.304347826086957,0.564694925148061,0.0639961289532659
651,7465,3,0.521739130434783,0.507692307692308,0.81745121229677,0.061374043529069
651,7765,3,0.513513513513513,0.396551724137931,0.944635434275513,0.0752892108156732
651,8261,3,0.631578947368421,0.789473684210526,0.562030834475635,0.0578189343968728
661,3335,2,0.378378378378378,0.338345864661654,0.566398407456841,0.0791153632590817
661,5565,3,0.485106382978723,0.436260623229462,0.901941750344834,0.0764251220014002
661,5765,3,0.467889908256881,0.428571428571429,0.941828669723568,0.0750230831450023
661,6261,1,0.7,0.914285714285714,0.706944203918897,0.0718702371447329
661,7841,2,0.304347826086957,0.434108527131783,0.61299070228138,0.0863068628764535
661,7842,2,0.445652173913043,0.4765625,0.535097736937902,0.0792138522502069
661,7972,2,0.390243902439024,0.508771929824561,0.378417041903275,0.0940731784689712
661,8080,1,0.491228070175439,0.565217391304348,0.220471722110103,0.0803392945549703
661,9040,2,0.411764705882353,0.368421052631579,0.193420659013792,0.0684846881235499
671,3565,3,0.42962962962963,0.515789473684211,0.964948910516844,0.0902322453246064
671,3765,3,0.529850746268657,0.471794871794872,0.959475802015482,0.071990352232436
671,4124,2,0.59375,0.472727272727273,0.458981200272243,0.0761069368826353
671,4143,1,0.772609819121447,0.905128205128205,0.405448130755783,0.0814187826077018
671,4243,3,0.522193211488251,0.792307692307692,0.355869732210858,0.0658929228887346
671,4261,2,0.423076923076923,0.717948717948718,0.624981747200306,0.0749056963704903
671,5741,3,0.427152317880795,0.598901098901099,0.5130715048307,0.0739901123483265
671,5742,2,0.63030303030303,0.695431472081218,0.531716785515772,0.0703410754062138
671,6080,1,0.42741935483871,0.558620689655172,0.317614143998758,0.0829532538171021
671,6190,2,0.172413793103448,0.270833333333333,0.773141814145727,0.0502272055615208
671,6290,2,0.307692307692308,0.358974358974359,0.692799753369891,0.0696705616036424
671,8576,3,0.435897435897436,0.490909090909091,0.422562871035667,0.0852856448147359
671,9939,2,0.555555555555556,0.647058823529412,0.764129764494473,0.0498146730758826
681,1665,2,0.333333333333333,0.405405405405405,0.972915037221862,0.038307920156729
681,2043,2,0.60655737704918,0.838709677419355,0.649836065777697,0.086827608011481
681,2143,2,0.590163934426229,0.806451612903226,0.649836065777697,0.0795105566632775
681,3641,3,0.46875,0.495934959349593,0.0419173662660699,0.0824293121020282
681,3642,3,0.513409961685824,0.536585365853659,0.112691178970763,0.083432742384479
681,3980,2,0.505263157894737,0.723809523809524,0.550487606072822,0.0813893435993336
681,4090,2,0.382352941176471,0.434782608695652,0.767673599460313,0.0845509373285677
681,4092,2,0.363636363636364,0.51219512195122,0.432728631648496,0.0802917809334151
681,4190,2,0.266666666666667,0.36,0.606792604752926,0.0721900674730368
681,4192,2,0.242424242424242,0.377777777777778,0.550654798183937,0.0657257508468699
681,5779,2,0.5,0.30188679245283,0.352284705351616,0.0864312118687405
681,6391,3,0.608695652173913,0.566666666666667,0.542009990511891,0.0757345623118422
681,6476,3,0.6,0.419354838709677,0.355488241838564,0.0835464609143641
681,7544,1,0.857142857142857,0.959183673469388,0.277144091684087,0.0825359985763766
681,7839,2,0.579545454545455,0.53125,0.067265103444437,0.0842227328861924
681,9368,2,0.368421052631579,0.549450549450549,0.578115117098863,0.0922075775253042
691,1541,3,0.58974358974359,0.588235294117647,0.209446490156181,0.0856718778781801
691,1542,3,0.452380952380952,0.634615384615385,0.27564218696053,0.075351325758294
691,1880,2,0.565217391304348,0.782608695652174,0.578681945619718,0.0874980324663971
691,1980,2,0.555555555555556,0.74468085106383,0.765950911862466,0.0857703661948978
691,2821,2,0.375,0.361111111111111,0.437123693080817,0.0912241424920849
691,4291,3,0.461538461538462,0.473684210526316,0.321111135536786,0.0796722177296131
691,4376,3,0.533333333333333,0.4,0.196514890981221,0.0812177393497002
691,5444,1,0.868279569892473,0.991935483870968,0.300069130185967,0.0624626538998906
691,5739,2,0.754807692307692,0.613240418118467,0.0803542731341264,0.0672613994394402
691,6742,2,0.540322580645161,0.461538461538462,0.71122595545065,0.0796793688278915
691,7268,2,0.394230769230769,0.561475409836066,0.562973130915479,0.0971066565912634
691,7269,2,0.313725490196078,0.34453781512605,0.668219369118013,0.0909147032605403
701,2175,2,0.32258064516129,0.206896551724138,0.319929129283826,0.0747228573233546
701,3244,1,0.858585858585859,0.97,0.298781548131497,0.0736099313717872
701,3270,2,0.290322580645161,0.405405405405405,0.536940838122035,0.0727305701772656
701,3344,3,0.646464646464647,0.932038834951456,0.298781548131497,0.0808234042535024
701,3539,3,0.635802469135803,0.491596638655462,0.330628384782364,0.0737413628278701
701,3675,3,0.43010752688172,0.470588235294118,0.529484777973155,0.0794703013270826
701,4197,2,0.484848484848485,0.444444444444444,0.27345900644083,0.0788460192423684
701,4642,3,0.556792873051225,0.41307371349096,0.354575672637472,0.0772677424888623
701,8444,2,0.625,0.833333333333333,0.235513121129444,0.0662381476879365
711,1539,2,0.8,0.457142857142857,0.349662468151999,0.0562751007466441
711,3080,2,0.478260869565217,0.390243902439024,0.0804576504968628,0.0787679116145427
711,6344,1,0.791411042944785,0.938650306748466,0.347461520220465,0.0782345443960218
711,6345,1,0.791411042944785,0.969325153374233,0.347461520220465,0.0748051157327083
711,6862,1,0.806451612903226,1,0.346295118235094,0.0519221644605324
711,7537,3,0.666666666666667,0.548387096774194,0.541675358908668,0.0798449457729306
721,4244,1,0.815873015873016,0.993650793650794,0.413669570881876,0.0675594250241485
721,4245,1,0.831746031746032,0.974603174603175,0.413669570881876,0.0691540777168814
721,6237,2,0.71875,0.522727272727273,0.218539380903352,0.0823895030025769
721,9376,2,0.296296296296296,0.4,0.42796173417993,0.0685138425387092
731,2243,2,0.658536585365854,0.951219512195122,0.48441068007211,0.0817074927817545
731,2244,2,0.560975609756098,0.951219512195122,0.48441068007211,0.0811610035871882
731,2254,3,0.484848484848485,0.479166666666667,0.583131440558011,0.0950392596472879
731,3837,2,0.791666666666667,0.67741935483871,0.265839905843547,0.0725609584719383
731,4133,2,0.232142857142857,0.275510204081633,0.461823738927552,0.079624422803842
731,4134,2,0.5,0.369369369369369,0.305203111452801,0.0789987129305513
731,4238,3,0.563636363636364,0.434343434343434,0.419389254652687,0.078530967534854
731,7443,1,0.895833333333333,1,0.401188087387732,0.0730354274762035
731,7656,2,0.41304347826087,0.6,0.818457445424027,0.0875587320086662
731,8872,2,0.46031746031746,0.652173913043478,0.804459849736628,0.0940497040672384
731,8873,2,0.313725490196078,0.424242424242424,0.800177302224236,0.0770843299088497
731,8972,3,0.428571428571429,0.569444444444444,0.823351330168738,0.0891563278881736
741,1433,2,0.333333333333333,0.391304347826087,0.354129647903893,0.0841002653865928
741,1434,2,0.25,0.231707317073171,0.572970716800939,0.0594951372174686
741,2337,3,0.5,0.433962264150943,0.365946749813747,0.0796778536161865
741,2693,2,0.384615384615385,0.25,0.624399814073593,0.0947171512150189
741,3536,3,0.47787610619469,0.361904761904762,0.230158773005381,0.06495476268871
741,4389,2,0.431372549019608,0.569230769230769,0.69772651757978,0.0911818602664802
741,5443,3,0.790322580645161,0.97741935483871,0.165585078929198,0.0537638489775179
741,5444,1,0.935483870967742,1,0.165585078929198,0.0595974748808841
741,5656,2,0.420731707317073,0.488479262672811,0.727582344318179,0.0796421050993252
741,5657,2,0.353333333333333,0.423809523809524,0.794535102470284,0.0764747253111545
741,6873,3,0.469512195121951,0.564593301435407,0.50777944429537,0.0911910911848428
741,6958,1,0.842857142857143,0.985714285714286,0.362826929731714,0.0669009497760771
741,9634,2,0.391304347826087,0.405405405405405,0.229877343967814,0.0619919297476052
751,3443,1,0.860869565217391,1,0.433564814955705,0.0725836317984583
751,3444,1,0.721739130434783,0.939130434782609,0.433564814955705,0.0653396561163642
751,3543,3,0.6,0.947826086956522,0.433564814955705,0.0646764789491889
751,3756,1,0.606896551724138,0.841379310344828,0.9129002544824,0.0760701766622044
751,4973,2,0.47008547008547,0.615916955017301,0.443246577618708,0.086667210621568
751,5058,1,0.976973684210526,1,0.164378342335028,0.0504008413927751
751,6733,3,0.590163934426229,0.325757575757576,0.0948155089185998,0.0839531944964707
751,6989,2,0.355932203389831,0.626865671641791,0.435989474656937,0.0813474105424528
751,9233,3,0.464285714285714,0.340425531914894,0.3936968025637,0.0665035027622715
761,1643,2,0.722222222222222,0.944444444444444,0.494320915810791,0.0547553920031342
761,1856,3,0.583333333333333,0.805555555555556,0.941055738593972,0.0706116755560423
761,3134,2,0.275,0.416666666666667,0.386049707565928,0.0715117355193898
761,3258,1,0.954022988505747,1,0.235520464119367,0.0683154585981145
761,5857,2,0.371995820271682,0.491063829787234,0.845742101804452,0.0876411215544796
761,5858,2,0.37378640776699,0.459627329192547,0.864451007250559,0.0862281961855855
761,7333,2,0.566666666666667,0.483870967741935,0.230678170323141,0.0766445853858608
761,8399,2,0.407407407407407,0.575757575757576,0.757460746321883,0.0745345248860113
771,3589,2,0.470588235294118,0.47887323943662,0.507382341649129,0.0924826350167346
771,5244,1,0.574074074074074,0.907407407407407,0.478205042053093,0.0727884719983669
771,5245,1,0.740740740740741,0.953703703703704,0.478205042053093,0.0730930943953145
771,6735,2,0.344827586206897,0.290909090909091,0.338262035688638,0.0926286649109999
771,6871,1,0.9,1,0.287342687380964,0.0673464767542199
771,6898,2,0.404761904761905,0.538461538461538,0.600514343284713,0.0760173062074151
771,7335,3,0.418181818181818,0.4625,0.566950944273355,0.0846737234047353
771,8072,3,0.923076923076923,0.866666666666667,0.757239481394155,0.0655445146121715
781,78,2,0.380952380952381,0.490566037735849,0.711500741186472,0.0802739123928724
781,79,2,0.351351351351351,0.510204081632653,0.555781733985564,0.0880157953315137
781,2236,1,0.532258064516129,0.405660377358491,0.349323975262343,0.0915336415870071
781,2391,2,0.4375,0.48,0.126069492112943,0.0711257579589357
781,3545,1,0.854838709677419,1,0.264332790203505,0.0713769315155462
781,5163,3,0.537190082644628,0.298039215686275,0.372255483173016,0.0515332176455501
781,5470,1,0.978260869565217,1,0.252166162666233,0.0644091401250305
781,6230,3,0.46551724137931,0.346938775510204,0.199439308605786,0.0743350043217005
781,8653,3,0.666666666666667,0.75,0.702627691138786,0.0682873319797346
791,642,2,0.303030303030303,0.358208955223881,0.131363695699319,0.0446938625802057
791,1596,2,0.466666666666667,0.636363636363636,0.858034557783521,0.079313086186014
791,1696,2,0.419354838709677,0.685714285714286,0.827223571278269,0.0848295687275552
791,2048,1,0.666666666666667,0.686274509803922,0.196987485765024,0.0807454493639069
791,4369,1,0.92,0.986666666666667,0.174696631602741,0.0696136473993062
791,4370,1,0.88,0.973333333333333,0.174696631602741,0.0616542911576604
791,4996,2,0.333333333333333,0.475409836065574,0.318273348886146,0.078768150206004
791,5096,2,0.269230769230769,0.637931034482759,0.268773085987334,0.0835293202788607
791,5567,2,0.52258064516129,0.396078431372549,0.123570328248269,0.0745026831530679
791,5735,3,0.531914893617021,0.321052631578947,0.466782002528474,0.0626723861320512
791,7248,1,0.840579710144927,0.814814814814815,0.0523509856930602,0.0759072088244325
791,8153,2,0.5,0.388888888888889,0.295898434910605,0.100998843287955
791,8154,2,0.235294117647059,0.36734693877551,0.28121868930898,0.105081806359319
791,8957,2,0.5,0.565217391304348,0.0650042203662633,0.0780980937321255
791,9057,2,0.545454545454545,0.48936170212766,0.234563068711306,0.0864147386701747
791,9765,2,0.652173913043478,0.548387096774194,0.455847968446012,0.100471725415507
801,3471,3,0.777777777777778,0.977777777777778,0.322236063311856,0.0792341342806012
801,3472,1,0.777777777777778,0.955555555555556,0.322236063311856,0.0660232599222823
801,4566,3,0.563758389261745,0.36986301369863,0.0377639342097248,0.0677322400143467
801,5743,1,0.540740740740741,0.630057803468208,0.727786717454368,0.0487586339364568
801,5744,1,0.670289855072464,0.663768115942029,0.76367161688355,0.066031681566105
801,6847,2,0.474576271186441,0.551282051282051,0.324598920764566,0.0979543774409243
801,7748,1,0.511904761904762,0.525423728813559,0.26504187800881,0.0742887786603213
801,7749,1,0.5,0.512,0.230136893279755,0.0656713372508539
801,8655,2,0.456521739130435,0.478260869565217,0.356804720202925,0.0797469206735845
801,9023,3,0.518518518518518,0.5,0.360380467005876,0.0904061856019481
801,9241,3,0.565217391304348,0.41025641025641,0.609228921268326,0.077968384424794
811,1969,2,0.366666666666667,0.311475409836066,0.307072984040702,0.0829312644679933
811,1970,2,0.175,0.298507462686567,0.251566201895893,0.0889830730832029
811,2421,3,0.448275862068966,0.487179487179487,0.233585293587741,0.0869706956407114
811,4243,1,0.763578274760383,0.82798833819242,0.717115877811945,0.0648434759642731
811,4343,1,0.735099337748344,0.842424242424242,0.602243180407731,0.0653689313872371
811,4496,2,0.363636363636364,0.525423728813559,0.544349335849161,0.0748503818931539
811,4596,2,0.380952380952381,0.464285714285714,0.641741596208194,0.082377321813732
811,4726,3,0.416666666666667,0.416666666666667,0.711409310990098,0.0822714045557816
811,5615,2,0.466666666666667,0.512820512820513,0.400999462301446,0.102637237126299
811,5616,2,0.225806451612903,0.414634146341463,0.436715956099318,0.0720164391789024
