matchErrorM,accepted,headingErrorDeg,fusedErrorM,time
0.111509503639804,1,0.65613346270254,0.0369332535689947,25.1003952152452
0.111699549321939,1,0.629748353158863,0.037317355086932,25.2010369190076
0.133681016707911,1,0.541579820348359,0.0416027641117946,25.2993757708416
0.124764914828483,1,0.636433870219611,0.042278707527417,25.3998765049015
0.11795751769269,1,0.667690219315896,0.0420227511557805,25.4997002202615
0.118092876543802,1,0.68081213776504,0.0420848907312513,25.5992607228192
0.0726927745138125,1,0.562666177571256,0.0383667999322059,25.7002655145973
0.0386822218221011,1,0.36335550671358,0.0360489245522836,25.8000811671146
0.0266558219182647,1,0.392866167861837,0.0340333743869376,25.9010040300066
0.0395979390385233,1,0.388665439835258,0.0339196631063043,25.9996516106908
0.0619917363835983,1,0.362864202447272,0.0334366030742089,26.0997684493987
0.0438418269079433,1,0.282386041248489,0.0297198022957287,26.1998210454563
0.0637781293311226,1,0.298927918572512,0.0291959221202898,26.2994249833282
0.0854443748863944,1,0.360076610914122,0.030503898353253,26.4005988347126
0.134745120547627,1,0.491758202962313,0.0349946588697913,26.5002774189029
0.16359682829239,1,0.547047083402484,0.043020476444555,26.5994142320783
0.0652638265436931,1,0.286326170573042,0.0285512467947856,26.6993536882456
0.0477130311887362,1,0.329161769323286,0.0222040864940744,26.7992627136838
0.0327200977127732,1,0.368630725876118,0.0207456550717312,26.8997337972897
0.0310758997479672,1,0.386453950280399,0.022362823322231,27.0002295896073
0.0399953108556371,1,0.47601443691039,0.0213674915182298,27.1001968755867
0.0438361186914968,1,0.560609889613517,0.0199165567363291,27.2004310156522
0.0581255935754176,1,0.597251382098948,0.0169292403944511,27.2993282843701
0.0683292355643894,1,0.652232259773668,0.0133175695866366,27.3994791950911
0.0681329271373057,1,0.623673456240296,0.011981255316474,27.4993749558525
0.072894975889726,1,0.649100707688901,0.0144704980079931,27.5995799656474
0.0839069085039221,1,0.598499752675575,0.0188146152009815,27.6995394488757
0.0946328355829457,1,0.645860380959666,0.0230995588927177,27.8001390177824
0.119540981069276,1,0.608420392230748,0.0279025112791489,27.8993574997521
0.13540167591213,1,0.640337399595013,0.0326060364967558,27.9995658907391
0.150157892915944,1,0.666332104762112,0.0366111118490825,28.0994650326926
0.147547966300105,1,0.696617826726491,0.0377283724380657,28.1993477888689
0.136972840472531,1,0.772811950269053,0.0349667122095148,28.2997215981784
0.0559897498569242,1,0.533372866784156,0.0257857784441802,28.3995039589577
0.0364011310804857,1,0.529558191965826,0.0206292699950161,28.5009295791095
0.0379388308888014,1,0.328422121452241,0.0170775408939298,28.5990018369491
0.00868553332073275,1,0.254539194679608,0.0176609967975104,28.6990461100723
0.0277335438430375,1,0.280549982429109,0.0197319961267884,28.7994643950627
0.0595318622036224,1,0.284341656416053,0.0235015945817005,28.899460551221
0.0385902741196553,1,0.221097804618439,0.0238515334060662,28.9992972711661
0.0724915569308619,1,0.291370146282302,0.0256848664359079,29.1000531551855
0.0995142958123794,1,0.371419558711797,0.0278320097677544,29.1988417055721
0.105175746939458,1,0.552377183473924,0.0282464727409213,29.2989434589614
0.0736659511283832,1,0.277499386370759,0.0283698049058836,29.3993765691788
0.0794599640417164,1,0.207481999528151,0.0296320144673062,29.4993602409354
0.0913481080595832,1,0.135787807648122,0.0333764527364226,29.5991769338195
0.0903157002704586,1,0.0739873763803501,0.0357381689353153,29.6992024803401
0.0921773936116467,1,0.121175369884624,0.0369873043296857,29.8001968684502
0.103756325435172,1,0.109956773882041,0.0385755766835584,29.8992148197177
0.125462639131426,1,0.138447876949428,0.0414265541303336,29.9995691221495
0.131554772812214,1,0.211734301443875,0.0442127331964163,30.0995205425351
0.0490782842432805,1,0.169413319583861,0.0370336650091774,30.1991299423328
0.0371693222052278,1,0.175456576291851,0.0314229386850562,30.2995227383364
0.032686147351052,1,0.178553894558909,0.0265336267001673,30.3990020922831
0.0537881370817544,1,0.160672964334601,0.0256009382562384,30.4989594947778
0.0802548398871263,1,0.218123551284023,0.0281942748097749,30.599186092184
0.0866640873817377,1,0.338590552114855,0.0293920989573879,30.6993302405207
0.100190402391695,1,0.399329942176381,0.0321528061651134,30.7992322434829
0.0941420509023711,1,0.404855009610923,0.0339520526630806,30.8991462106634
0.104201152112208,1,0.393589448199549,0.0365597088709262,31.0002396937119
0.121980638198836,1,0.406229772938538,0.0408959114020759,31.1012535886996
0.128371460127387,1,0.407420713354818,0.0437388118360186,31.1997347106946
0.117572794817233,1,0.468550974542514,0.0445834065869245,31.2998921237081
0.143724828400633,1,0.462939879454694,0.0474099390755917,31.3999137688531
0.15538317724579,1,0.524925658125745,0.0489187464959203,31.4994643879262
0.178879462380725,1,0.543586991204076,0.0654703609138658,31.599570042691
0.181940052796021,1,0.550159854969519,0.0525054203800545,31.699409363553
0.180526979013095,1,0.591430916452348,0.0528663047755293,31.7994271073226
0.207020622390984,1,0.605292830184386,0.0562939153877471,31.8996547450956
0.0993570064876651,1,0.0895460880145159,0.046580927853247,31.9994495902767
0.124131907529398,1,0.179177961159494,0.0426460258717966,32.0991539235455
0.0388020573798234,1,0.0675123893189941,0.0299890781903705,32.1993474893055
0.0598587166123956,1,0.0917056870191803,0.0252615928145885,32.2991753661327
0.0526307248331529,1,0.152652410554376,0.0218026276563117,32.400454814748
0.0614615653560925,1,0.180051065237756,0.0221381666937326,32.4996701756173
0.07876297920543,1,0.189700395050639,0.0433085413110925,32.5992015479044
0.0824492579746363,1,0.258839660323009,0.0249549483795418,32.6990611559192
0.0981641856971631,1,0.222940537195007,0.0288884250328505,32.8000225123832
0.115011930637698,1,0.279614561047806,0.0324299163633506,32.9000667855063
0.0429356197048694,1,0.250140382027737,0.0287856566320215,32.9998647517878
0.103155589589102,1,0.26217102899664,0.0294117905337002,33.1002856376953
0.126984915805689,1,0.340431531917457,0.0334959700094144,33.1997293590788
0.221522910275321,1,0.675689307193032,0.0420932540220787,33.2994175666621
0.238777618853624,1,0.642981590232495,0.0497818373160482,33.3993864131917
0.22245375351422,1,0.558283235195805,0.0550423356264513,33.499631217017
0.221164385393083,1,0.6034488573301,0.0597575862216905,33.6000695290685
0.0783089502240396,1,0.348020115491677,0.0477545918154594,33.7004456792033
0.0910754900901856,1,0.424966963357245,0.0396804917241627,33.7996342506273
0.0893611700188015,1,0.421919957857214,0.0319129436980857,33.8999656649893
0.0900217600553937,1,0.425414030028388,0.0221940116669954,33.999115222658
0.0567194941396822,1,0.30180896327015,0.0178992055351364,34.0991636572484
0.0637820475509989,1,0.220650520986637,0.017223851731635,34.1993426578731
0.065990027409841,1,0.286782277418201,0.0179098366639392,34.2996883772788
0.0837581894335191,1,0.324039650684196,0.0209371391474349,34.4003147356307
0.0888769646604498,1,0.3672378823675,0.0232743741180227,34.4995763928229
0.100705489697694,1,0.355058315314775,0.0257843173826049,34.5995098668811
0.100656913260325,1,0.384055164634816,0.0279851032495794,34.700083946801
0.109169307769491,1,0.360250842633435,0.0306664130025867,34.7997414635634
0.105619791629435,1,0.540039774776575,0.0322853182836827,34.8998177279659
0.124448418809645,1,0.554295147631389,0.0348923149006702,35.0006545005047
0.141778277694906,1,0.58324281615632,0.0378849724345588,35.0994230238302
0.156215016558256,1,0.616272262783284,0.0413467677935036,35.199082881418
0.180598518666948,1,0.601900862385285,0.0461249572050551,35.2995120902599
0.198453794993413,1,0.619941551519335,0.0514506292207308,35.3997472706922
0.216897287217738,1,0.62548737427474,0.0551445787047543,35.4995054429433
0.102974654968174,1,0.432426177823157,0.0374934227741344,35.5998870550038
0.111745037846851,1,0.434482637671544,0.0238795467888189,35.7001180739689
0.0685684534236622,1,0.125593104664723,0.026496781809754,35.7995755802126
0.0490740758123591,1,0.176622635329719,0.0356934908710366,35.8993743267692
0.0295330387561688,1,0.159594980452366,0.0422959038533356,35.9994016939318
0.0174305790417786,1,0.122211256395767,0.0423117677857224,36.0994475276051
0.0216255100311993,1,0.142134455373583,0.0421761785055586,36.2000405942192
0.0309753661373648,1,0.164282241921679,0.0404047288664351,36.2993449064506
0.0743263358774457,1,0.127064296760661,0.0347372913815492,36.3991548369504
0.0921801412573823,1,0.119008722776931,0.027942015928563,36.4993569857365
0.106752429868057,1,0.106083041264581,0.0227038732433192,36.5991640552276
0.119876927904874,1,0.0966240135012545,0.0291613045796008,36.6995282411441
0.145800658439737,1,0.0749556067292603,0.0443102671177733,36.799819601384
0.12967559558018,1,0.100315631580229,0.0584423238594076,36.8999790951311
0.138196618263137,1,0.0923354611276604,0.0722265359309045,37.0009251061846
0.153044971102158,1,0.135973797109491,0.0830219864098985,37.0996455125453
0.162453226172419,1,0.126937097092594,0.0930450821136518,37.1994270930495
0.152922610256899,1,0.191233694923671,0.101927881895818,37.2989139896556
0.161811692135554,1,0.209709146406168,0.111291983823755,37.3991364255945
0.16104824056952,1,0.21261193001525,0.117960212455748,37.500005709596
0.148785863685841,1,0.229375872390942,0.123654176670913,37.5996694685593
0.0739676922892702,1,1.20602045315494,0.106754646754459,37.6991641679164
0.0478755711261451,1,0.0217333334910882,0.0956927694693694,37.7987917741332
0.0514720925508628,1,0.0651907901659461,0.0840872276988595,37.8991484173903
0.0550937395390923,1,0.0060101434553297,0.075442432095976,38.0002806541024
0.0364780799310518,1,0.0287086340296615,0.0696501356247884,38.0996528502679
0.0343054571960989,1,0.04379263178732,0.0668774081976764,38.2001694499216
0.0239159240487117,1,0.059616861034043,0.0653235226246206,38.3005918963793
0.0786609948626218,1,0.14806778290452,0.0670496883660043,38.3993357109931
0.070559884604548,1,0.195864113469781,0.0685542991327457,38.4993308267846
0.0876012946696101,1,0.291610911246027,0.0696232196455358,38.5992034393846
0.0713892194453096,1,0.324380017680217,0.0638369468904618,38.6990596662073
0.0447799270969409,1,0.305905095362606,0.0589884293646336,38.7997133341879
0.0523200131858857,1,0.233682969228547,0.054736324731268,38.8998252311535
0.0747774626878731,1,0.19606447916332,0.0519840918552996,39.0001189322188
0.0958301024455214,1,0.152329161850351,0.0513206659130782,39.0997343141256
0.137427897220588,1,0.0815198642280749,0.0601097462515378,39.199413678591
0.11414754650493,1,0.0303365933752642,0.0643031595682582,39.2996998369969
