source,target,semanticName,squaredStandardizedResidual,heightResidual,mapMixtureWeight,weight,robustWeight,physicalResidualM,referencePoseResidualSamePairsM,sourceX,sourceY,targetRelativeX,targetRelativeY
143,91,pole,2.19693405334921,NaN,0.000327088301835407,0.0173581423728384,0.0128435227675566,0.345871174013342,1.19964624540934,4.59853697314671,-6.20419762002206,-4.90189864416607,-4.79699933715165
144,91,pole,0.195330738495744,NaN,0.000327088301835407,0.0142454340776459,0.0138137151680235,0.102280263851297,0.960341942428585,4.67099492964625,-5.9679898091109,-4.90189864416607,-4.79699933715165
145,98,pole,0.898519596607593,NaN,0.000619223455374794,0.0161448278378886,0.0141155343596861,0.256908209861419,1.03238489734803,5.05495413060803,8.05075700337817,9.19397252518684,-4.87965775560588
146,81,pole,44.9848202570171,NaN,0.000162615632646987,0.0179711325843078,0.00219225085768775,2.19238322905159,1.4787058233187,5.87103658789196,-13.837922751531,-14.6866394499084,-7.28295991010964
147,81,pole,58.6508785768987,NaN,0.000162615632646987,0.0196166350544218,0.00188909567602952,1.85975595082125,1.04459055907038,7.09956976538344,-13.8112788126127,-14.6866394499084,-7.28295991010964
151,157,trafficSign,8.80545882388008,NaN,0.000186911315904927,0.00303484936140662,0.0012598625342926,0.643098830238944,2.0366748487716,-32.6186547972098,18.0256299915706,19.3152969726361,32.7720530135557
152,119,trafficSign,1.36336953783038,NaN,0.000191604719691315,0.00364032536627866,0.00298843152512014,0.276450634557393,1.41847904301215,-32.6043295041739,-26.6548744719266,-25.957928923599,32.0292313061655
153,119,trafficSign,1.51025548985146,NaN,0.000191604719691315,0.00645797682803447,0.00520116318695946,0.496692704179043,1.17737861582726,-32.7793486522805,-26.4001559555929,-25.957928923599,32.0292313061655
155,156,trafficSign,1.61180423131722,NaN,0.000651244207230426,0.01278096133554,0.0101606458259189,0.308699337676893,1.4546165846305,-16.3819280937969,18.5840792407066,19.6532506084768,16.583804260008
156,118,trafficSign,1.37100749601776,NaN,0.000642614671042456,0.0089860094894745,0.00736944023983213,0.635664410215745,0.940558465736062,-14.4895839010425,-24.1047987370003,-23.5403695806162,13.620879817754
157,128,trafficSign,0.414082524589854,NaN,0.000694718917667968,0.0125297356069769,0.011751182140174,0.18046535585978,1.1391519422982,-13.7612591611487,0.136365652546349,0.938698852027301,13.5030428050086
158,118,trafficSign,1.0633046800013,NaN,0.000642614671042456,0.00584958206543847,0.00499909268226795,0.29945440813563,1.43956221637831,-13.9000929502691,-24.6493290672084,-23.5403695806162,13.620879817754
159,130,trafficSign,1.73957387549091,NaN,0.000759427740414508,0.00822898503389338,0.00643728404835277,0.415453703497132,1.21062924696809,-13.2349647424823,-0.302480663411679,0.563826737168711,13.5655945176259
160,130,trafficSign,2.04686412366596,NaN,0.000759427740414508,0.00745850893467126,0.00561846983955407,0.546103885484029,0.952993851678461,-13.1584057046666,-0.0024492932931751,0.563826737168711,13.5655945176259
161,135,trafficSign,0.945840719475696,NaN,0.000903394613743583,0.0121811798027993,0.0105800526631227,0.387414504347889,0.510717386674453,5.01945306684532,8.11335871784014,8.73378016648348,-4.85554031375796
162,125,trafficSign,0.442957029414775,NaN,0.000613309222795374,0.0122551635643027,0.0114440854677935,0.510655604556752,1.21075858210129,13.7661309388603,-0.177450898427959,1.33544995740522,-13.6542065078393
163,125,trafficSign,0.177734088917475,NaN,0.000613309222795374,0.0136590205718863,0.0132813332650895,0.170441225943345,0.907828235447414,13.5870495208091,0.127290664611107,1.33544995740522,-13.6542065078393
164,133,trafficSign,0.191935433527317,NaN,0.00149500574465366,0.0102378638139521,0.00993282989211275,0.411878669340383,0.157125213183283,31.3797342551755,8.93994405453997,9.72146030369913,-31.3056257814169
177,25,curb,18.3502710948941,NaN,0.000801370534206954,0.00498930125673436,0.00126759305758471,1.02719998653605,0.370120261165869,5.43347424088383,7.01421114814958,10.9993774114992,-13.003047849983
178,25,curb,7.01963503943441,NaN,0.000801370534206954,0.00501721095916122,0.00236310707879832,0.880138633425651,0.234014196673094,6.19099437057597,7.25899584748472,10.9993774114992,-13.003047849983
