frame,concatenated_baselineErrorM,concatenated_baselineStatus,confirmed_three_framesErrorM,confirmed_three_framesStatus,confirmed_five_framesErrorM,confirmed_five_framesStatus
706,0.142573384339452,accepted,0.127250127280045,accepted,0.148544930439458,accepted
707,0.142422422988478,accepted,0.133014890413447,accepted,0.149202464884805,accepted
708,0.151347937944932,accepted,0.141117743556389,accepted,0.146606812483356,accepted
709,0.141375461473969,accepted,0.127948462714897,accepted,0.149272909809344,accepted
710,0.157805757386351,accepted,0.153945084538815,accepted,0.158806861570372,accepted
711,0.15124705566294,accepted,0.136497314068219,accepted,0.144961418605019,accepted
712,0.175301654138974,accepted,0.132583599159298,accepted,0.169025454444597,accepted
713,0.195895243014326,accepted,0.196365347455407,accepted,0.18353338614692,accepted
714,0.210929258141404,accepted,0.226794632101645,accepted,0.196451734275219,accepted
715,0.226290890908376,accepted,0.218970835449748,accepted,0.219690571777788,accepted
716,0.209539589290057,accepted,0.195515549045681,accepted,0.234683944739768,accepted
717,0.225315761771548,accepted,0.206629482630275,accepted,0.233088191789601,accepted
718,0.190730461402779,accepted,0.175930205372227,accepted,0.196378168962776,accepted
719,0.158285891666629,accepted,0.182965826786199,accepted,0.195335796427025,accepted
720,0.156113748867282,accepted,0.155128032960475,accepted,0.202226112594767,accepted
721,0.157866950987476,accepted,0.16167971015512,accepted,0.19692850670038,accepted
722,0.193322865484497,accepted,0.161802926571357,accepted,0.198742770113472,accepted
723,0.165177645717515,accepted,0.1670123536035,accepted,0.196796120996608,accepted
724,0.159448189878458,accepted,0.158899980165149,accepted,0.190589864604057,accepted
725,0.162921669419687,accepted,0.164541725397742,accepted,0.176207556563161,accepted
726,0.167469644218915,accepted,0.163084990271793,accepted,0.181689502169176,accepted
727,0.164396831971571,accepted,0.197461814092118,accepted,0.180438401569945,accepted
728,0.126596807550535,accepted,0.181996463060928,accepted,0.191296046800153,accepted
729,0.105984851657,accepted,0.093892775994723,accepted,0.149032692157934,accepted
730,0.118886840101478,accepted,0.150146583944007,accepted,0.143682125949507,accepted
731,0.10761573452128,accepted,0.152538486211046,accepted,0.121370007521832,accepted
732,0.105656417453966,accepted,0.108017559527911,accepted,0.152134252655271,accepted
733,0.112242374707886,accepted,0.0971220664609964,accepted,0.153663771569009,accepted
734,0.108887311198169,accepted,0.0810560062190476,accepted,0.140031252608551,accepted
735,0.10246068715996,accepted,0.068397734056273,accepted,0.0887427213906598,accepted
736,0.100033600221627,accepted,0.0625227786834935,accepted,0.108062824022706,accepted
737,0.09616045836238,accepted,0.0700944464598797,accepted,0.09387727319223,accepted
738,0.0919477554522782,accepted,0.077244364863976,accepted,0.0609197728331882,accepted
739,0.0528487609738461,accepted,0.0390236411806402,accepted,0.062338582405335,accepted
740,0.0480813891473268,accepted,0.0412448483248865,accepted,0.0725462515788167,accepted
741,0.0634352703204993,accepted,0.0613186013291769,accepted,0.0711113864043464,accepted
742,0.0619762529985862,accepted,0.0420502902711507,accepted,0.0587533101970545,accepted
743,0.0621549664245549,accepted,0.0520487328785156,accepted,0.0636450475409825,accepted
744,0.0435951155966498,accepted,0.0315825026791745,accepted,0.0512356772407732,accepted
745,0.0607217245057963,accepted,0.0462889556613319,accepted,0.057567615043852,accepted
746,0.0493818729284511,accepted,0.0383041335441049,accepted,0.0634656252039379,accepted
747,0.0471698262700955,accepted,0.0555002333229011,accepted,0.0697610160347133,accepted
748,0.0483380168533791,accepted,0.0514250849660993,accepted,0.0409485963888578,accepted
749,0.038217290533479,accepted,0.0489234433930692,accepted,0.0574123933231221,accepted
750,0.0164719989087261,accepted,0.0226620485844065,accepted,0.0380431242060832,accepted
751,0.00878422056601881,accepted,0.0220437210618275,accepted,0.0310410286588874,accepted
752,0.0129699226938455,accepted,0.0254463317880582,accepted,0.0282741344859874,accepted
753,0.0110422613463449,accepted,0.00963245020757988,accepted,0.0197099306897879,accepted
754,0.0169800127402599,accepted,0.0187443121022279,accepted,0.00892396636276769,accepted
755,0.0258454918664954,accepted,0.0276352871613535,accepted,0.0186832891239126,accepted
756,0.0375548885364745,accepted,0.0293314672223505,accepted,0.0351052707356404,accepted
757,0.050386263282061,accepted,0.0547379408855683,accepted,0.0611497238250877,accepted
758,0.056084747819064,accepted,0.0569653583469843,accepted,0.0643471490852054,accepted
759,0.0590244037769991,accepted,0.0468303418080589,accepted,0.0531308528250894,accepted
760,0.0535477018647756,accepted,0.0492530923721003,accepted,0.0560969265783089,accepted
761,0.0659475745956752,accepted,0.0603440661192579,accepted,0.0619258293326903,accepted
762,0.0711963361508879,accepted,0.0616268205281518,accepted,0.0729347750009317,accepted
763,0.0870725087373316,accepted,0.086677293384996,accepted,0.0855049330572441,accepted
764,0.0934559828615327,accepted,0.0898795483389424,accepted,0.0821800255257443,accepted
765,0.0863140587396025,accepted,0.0853065963663508,accepted,0.0866576899809627,accepted
766,0.0805109422225072,accepted,0.0741693001596963,accepted,0.0860020451718794,accepted
767,0.0713286157657419,accepted,0.0872786220120634,accepted,0.0889329642568947,accepted
768,0.076072441159381,accepted,0.0926450587752998,accepted,0.0666732309649501,accepted
769,0.0779809508202764,accepted,0.0908963538363596,accepted,0.0846002335568449,accepted
770,0.1021318968729,accepted,0.131291253580061,accepted,0.0893629647767208,accepted
771,0.109834384784353,accepted,0.105774664389612,accepted,0.132578535971834,accepted
772,0.0791763634597703,accepted,0.0905388977492008,accepted,0.105021360107407,accepted
773,0.0828005253946192,accepted,0.0881665725007419,accepted,0.0992578838409812,accepted
774,0.0758662973693195,accepted,0.078240175416284,accepted,0.0808597306910768,accepted
775,0.0742926337995321,accepted,0.0692196120732366,accepted,0.0821290525720186,accepted
776,0.0767596711439679,accepted,0.0835089318307388,accepted,0.061415138231634,accepted
777,0.0694869512274804,accepted,0.0346490187061225,accepted,0.0340519786847849,accepted
778,0.0612420294042813,accepted,0.0594506685078789,accepted,0.0521727927100046,accepted
779,0.062445032014039,accepted,0.0485329409863904,accepted,0.0545011163702705,accepted
780,0.0491168313588006,accepted,0.0434634110559439,accepted,0.0418670195730279,accepted
781,0.0459934039456175,accepted,0.0418972213869968,accepted,0.0387686232079891,accepted
782,0.0449647691367899,accepted,0.0407250982611577,accepted,0.0392709233153067,accepted
783,0.0500836322314214,accepted,0.0582108810919391,accepted,0.0410343384323529,accepted
784,0.0408172953727782,accepted,0.0569894689192801,accepted,0.0310711540993523,accepted
785,0.0258032246591933,accepted,0.019867523326493,accepted,0.0319976938522952,accepted
786,0.0435286413702275,accepted,0.0520651230684456,accepted,0.0376004853027277,accepted
787,0.0323462508192192,accepted,0.059535766857445,accepted,0.0171097341237272,accepted
788,0.0446124481465296,accepted,0.0897435525524263,accepted,0.0564241272979426,accepted
789,0.0364802812373134,accepted,0.0933211310070905,accepted,0.0855405898005079,accepted
790,0.0445382246561873,accepted,0.0762890578804975,accepted,0.0932327894618474,accepted
791,0.0496929189125507,accepted,0.0490271121853773,accepted,0.104826207758129,accepted
792,0.04294059437997,accepted,0.0471048576225515,accepted,0.0962247242478353,accepted
793,0.0417032168829575,accepted,0.0294017571700501,accepted,0.103013926429244,accepted
794,0.0339354585561105,accepted,0.0660926168601279,accepted,0.0572967864592855,accepted
795,0.048275550115591,accepted,0.0280758672823468,accepted,0.0300726449738948,accepted
796,0.0624442547667377,accepted,0.0289837342856745,accepted,0.0283961501343513,accepted
797,0.0470746995115517,accepted,0.0444477771977379,accepted,0.0238753076700907,accepted
798,0.0542649546775771,accepted,0.0347694311168948,accepted,0.0371139673640183,accepted
799,0.0577937395629184,accepted,0.0430514509515938,accepted,0.0740290100538359,accepted
800,0.0688567419229963,accepted,0.0510273270399066,accepted,0.0945665730942673,accepted
801,0.0594376393558615,accepted,0.0558360783307136,accepted,0.116482532229103,accepted
802,0.062479082265377,accepted,0.073230786036557,accepted,0.126363980383367,accepted
803,0.0464681575597623,accepted,0.0621812299986151,accepted,0.150007618754752,accepted
804,0.0500299368904531,accepted,0.0726129846279025,accepted,0.179447907540733,accepted
805,0.0401396540692123,accepted,0.0466403210756591,accepted,0.17515228033353,accepted
806,0.0534542499454161,accepted,0.0451597938227769,accepted,0.107070940107923,accepted
807,0.0877241821773096,accepted,0.0864970473186392,accepted,0.112475166367194,accepted
808,0.0901817069526566,accepted,0.0958636397988835,accepted,0.0969024231132827,accepted
809,0.0206746739925189,accepted,0.0549264043923777,accepted,0.0813624826891457,accepted
810,0.0218367748480444,accepted,0.0611398684222931,accepted,0.0621980570526769,accepted
811,0.0618058590455552,accepted,0.0832162590071202,accepted,0.0220453367861151,accepted
812,0.108587921950286,accepted,0.113915645001128,accepted,0.0407705367849935,accepted
813,0.133382190445102,accepted,0.178299726865215,accepted,0.120239106094946,accepted
814,0.125720232468911,accepted,0.137571671988089,accepted,0.120710208613114,accepted
815,0.150214344053116,accepted,0.162042055497189,accepted,0.135538535726502,accepted
816,0.142394828196482,accepted,0.128976913468291,accepted,0.140281909948156,accepted
817,0.16388287795674,accepted,0.120352648896091,accepted,0.161476842564298,accepted
818,0.135894176173144,accepted,0.118915647064857,accepted,0.136726138059706,accepted
819,0.120120687691886,accepted,0.116987922432582,accepted,0.125345259961138,accepted
820,0.10935492906153,accepted,0.105492292796955,accepted,0.108013249981652,accepted
821,0.0891594203047874,accepted,0.0906768704415942,accepted,0.0931625720368151,accepted
822,0.0879196262019172,accepted,0.079864352962941,accepted,0.0825843189698799,accepted
823,0.079025747756549,accepted,0.0697170571117873,accepted,0.0680800000132642,accepted
824,0.0779153569748083,accepted,0.0716020276112656,accepted,0.0630232458737258,accepted
825,0.0735333749221625,accepted,0.0761623216256014,accepted,0.0548181154109325,accepted
826,0.0577372006340546,accepted,0.0553159504545417,accepted,0.0365787511759276,accepted
827,0.0477316574457147,accepted,0.0409444513099764,accepted,0.0260721357992976,accepted
828,0.0265019079038468,accepted,0.0298695064466611,accepted,0.0101267846034507,accepted
829,0.027464975212528,accepted,0.0130291638804021,accepted,0.0161926879060554,accepted
830,0.0341513741723169,accepted,0.0255982117803881,accepted,0.0472192390664056,accepted
831,0.0507524021440387,accepted,0.0423448176433046,accepted,0.0668122665694429,accepted
832,0.0643341923422983,accepted,0.0608090639139395,accepted,0.0795096026755856,accepted
833,0.0991108493334401,accepted,0.0962371788741022,accepted,0.104749492044943,accepted
834,0.127565802530487,accepted,0.125047933184101,accepted,0.12690417916362,accepted
835,0.16424870975488,accepted,0.154320564696891,accepted,0.172247806209331,accepted
836,0.17996967247907,accepted,0.151245461117535,accepted,0.20328816369028,accepted
837,0.237949082145855,accepted,0.231306526386988,accepted,0.235969431743446,accepted
838,0.278340036939599,accepted,0.251687807834873,accepted,0.260308030335686,accepted
839,0.312910700300119,accepted,0.239278902739304,accepted,0.295415703794099,accepted
840,0.247429165220238,accepted,0.249693051298688,accepted,0.33349998628194,accepted
841,0.388266196164181,accepted,0.287662894930362,accepted,0.388054039953031,accepted
842,0.447377118248357,accepted,0.400695259480947,accepted,0.400255598159687,accepted
843,0.488195558552753,accepted,0.495774707912605,accepted,0.482722476606201,accepted
844,0.551907505750866,accepted,0.547559460450262,accepted,0.552190749077787,accepted
845,0.58936155590693,accepted,0.609001655205307,accepted,0.610031646996719,accepted
846,0.621941960047627,accepted,0.596637624991402,accepted,0.623160176530536,accepted
847,0.642554065039165,accepted,0.652102164293463,accepted,0.68281122157378,accepted
848,0.652701246724293,accepted,0.657621107484451,accepted,0.667047073640689,accepted
849,0.643810099916348,accepted,0.669504440641261,accepted,0.681335829016298,accepted
850,0.63023300710957,accepted,0.664437369219487,accepted,0.675077689412727,accepted
851,0.0799622633138216,accepted,0.0616661748258078,accepted,0.669636885307732,accepted
852,0.0980959542324401,accepted,0.0821257839939739,accepted,0.669143583074955,accepted
853,0.0947648216569958,accepted,0.0911506843022462,accepted,0.623236321199525,accepted
854,0.0908792926623089,accepted,0.0870383948582528,accepted,0.105125867617487,accepted
855,0.0900053760972246,accepted,0.0866183369129196,accepted,0.114290096027202,accepted
856,0.0871383214526561,accepted,0.07290208285475,accepted,0.106965463285188,accepted
857,0.0820132600389996,accepted,0.0872757710957106,accepted,0.104229477418455,accepted
858,0.0700477652292916,accepted,0.0618013482792416,accepted,0.0653938906754302,accepted
859,0.0489791917455761,accepted,0.061336068100021,accepted,0.0649821015195034,accepted
860,0.0696484753839824,accepted,0.0558424258007757,accepted,0.0610613831259856,accepted
861,0.0700963148709909,accepted,0.0717185905878379,accepted,0.0689089981593415,accepted
862,0.089835169973402,accepted,0.087801520444884,accepted,0.0775428798602036,accepted
863,0.11853747637346,accepted,0.117291065704124,accepted,0.103720740171795,accepted
864,0.130318691187367,accepted,0.151623902954218,accepted,0.136454040361093,accepted
865,0.163060082978422,accepted,0.167902259169622,accepted,0.169773079404998,accepted
866,0.193515957979166,accepted,0.189875165523121,accepted,0.189722635923126,accepted
867,0.212800851143201,accepted,0.205164074092104,accepted,0.204678570999692,accepted
868,0.208580514504195,accepted,0.219805143632886,accepted,0.208907866770727,accepted
869,0.189266487504585,accepted,0.226472346613765,accepted,0.22454147816246,accepted
870,0.167032913917727,accepted,0.242236031441948,accepted,0.230782431775946,accepted
871,0.154113713141927,accepted,0.251657538633952,accepted,0.235420424640829,accepted
872,0.175572850121052,accepted,0.2512283716873,accepted,0.248070521924879,accepted
873,0.181043848091455,accepted,0.245674386253537,accepted,0.229895251013197,accepted
874,0.227798855502514,accepted,0.26774549468646,accepted,0.253241954665652,accepted
875,0.260156367880083,accepted,0.30636809602862,accepted,0.286719618615434,accepted
876,0.300902505950626,accepted,0.307167476824917,accepted,0.299497873359266,accepted
877,0.27881868967606,accepted,0.344159684042341,accepted,0.311900235204836,accepted
878,0.265354305584196,accepted,0.304186367478103,accepted,0.304498916841198,accepted
879,0.241272484471939,accepted,0.286886357461733,accepted,0.302996611217359,accepted
880,0.230314570621508,accepted,0.246244702962143,accepted,0.260685591944449,accepted
881,0.238501045278333,accepted,0.244502358567483,accepted,0.260159062371894,accepted
882,0.211649818423792,accepted,0.265309459052935,accepted,0.241682332232177,accepted
883,0.0470320218622456,accepted,0.243983123289201,accepted,0.218178203282556,accepted
884,0.0532330882846311,accepted,0.286718928052965,accepted,0.234858333789745,accepted
885,0.057912317987755,accepted,0.246911817435644,accepted,0.232835617483347,accepted
886,0.0513135725837725,accepted,0.201640577201715,accepted,0.199288550665197,accepted
887,0.0536578536839396,accepted,0.234827769485752,accepted,0.22703590487695,accepted
888,0.0512679464857236,accepted,0.191629896311694,accepted,0.217089454349207,accepted
889,0.00329641679806248,accepted,0.254596825251355,accepted,0.045705899332616,accepted
890,0.0067756453463716,accepted,0.260775421417327,accepted,0.0232919147753613,accepted
891,0.0401745036537283,accepted,0.218003496206089,accepted,0.0446428224628114,accepted
892,0.118089047660916,accepted,0.16063772043206,accepted,0.0611006388422266,accepted
893,0.13684388422153,accepted,0.141060827190535,accepted,0.0704036049905749,accepted
894,0.146939433392862,accepted,0.145274200752291,accepted,0.0975864007769727,accepted
895,0.0946318627103789,accepted,0.0639460169631705,accepted,0.105189819719377,accepted
896,0.0998721398064605,accepted,0.0711084137572479,accepted,0.0816910456864966,accepted
897,0.0665898781577293,accepted,0.0521772087610537,accepted,0.0544290472053918,accepted
898,0.0509111427752811,accepted,0.0281784586848906,accepted,0.0313549155024961,accepted
899,0.0147784009237006,accepted,0.000431999656708364,accepted,0.00841853379369409,accepted
900,0.0276997627304895,accepted,0.0183089588107786,accepted,0.022616892981848,accepted
901,0.100973561410394,accepted,0.0499057058520233,accepted,0.0173307277654536,accepted
902,0.105638903752586,accepted,0.121587121090586,accepted,0.0627157193641953,accepted
903,0.0935733704798694,accepted,0.111148585523422,accepted,0.0933897842636948,accepted
904,0.0869402028293411,accepted,0.100007993454934,accepted,0.10283634566115,accepted
905,0.0914759821277212,accepted,0.0907833647392226,accepted,0.0930489185776335,accepted
906,0.0953153183168943,accepted,0.0936714206084504,accepted,0.0851470267477817,accepted
907,0.077957042842357,accepted,0.102708234493814,accepted,0.0797762403219321,accepted
908,0.0550876083966099,accepted,0.0363447419029618,accepted,0.0615394890410851,accepted
909,0.0161105502459895,accepted,0.0218688694805653,accepted,0.0503450982278673,accepted
910,0.0155615581088753,accepted,0.0231464993053928,accepted,0.0437871703095752,accepted
911,0.012810133245897,accepted,0.0202961266680074,accepted,0.0366651179382031,accepted
912,0.014558800973464,accepted,0.019842026052576,accepted,0.0149478744115598,accepted
913,0.0148875896925557,accepted,0.0213491260232763,accepted,0.0116625929618882,accepted
914,0.0194730340446604,accepted,0.0137298126988588,accepted,0.0116208917524282,accepted
915,0.00702943438712728,accepted,0.00813634408400197,accepted,0.00752940912256317,accepted
916,0.0104305587498693,accepted,0.0209287418392055,accepted,0.00638787884426949,accepted
917,0.025095915218535,accepted,0.0255045636191297,accepted,0.0162326071590866,accepted
918,0.0365621845371166,accepted,0.0408514831098062,accepted,0.0395118551797898,accepted
919,0.0450464696874898,accepted,0.0452255499352578,accepted,0.0536333460664572,accepted
920,0.0470347804920822,accepted,0.075083633289144,accepted,0.0734101533084693,accepted
921,0.0371498988190487,accepted,0.0657594990097454,accepted,0.0667771092724568,accepted
922,0.0435344818663294,accepted,0.0637552178206015,accepted,0.076629512398257,accepted
923,0.0374926252843907,accepted,0.0571024307185622,accepted,0.0762102867520844,accepted
924,0.0533195693357452,accepted,0.0612142299013857,accepted,0.0801919623871136,accepted
925,0.0517086872135256,accepted,0.0425327567925524,accepted,0.0741033678105524,accepted
926,0.0817333579682037,accepted,0.0843595611212535,accepted,0.0836160559993422,accepted
927,0.0811730441612947,accepted,0.112678887458107,accepted,0.0930015623038953,accepted
928,0.0931454543126218,accepted,0.104998109058709,accepted,0.110321275059985,accepted
929,0.0671182043329961,accepted,0.0852981358703861,accepted,0.0978461470240759,accepted
930,0.0585115686703951,accepted,0.0805157098630812,accepted,0.107402995346232,accepted
931,0.0581376642122144,accepted,0.0570059381978693,accepted,0.0853229452900249,accepted
932,0.0876458413336034,accepted,0.125324009513112,accepted,0.0620908756076275,accepted
933,0.0745387697768466,accepted,0.131348721419473,accepted,0.104358642221004,accepted
934,0.098221475346037,accepted,0.139494922369977,accepted,0.14507505571042,accepted
935,0.121199032825866,accepted,0.197427797269265,accepted,0.177543662648115,accepted
936,0.136625024151142,accepted,0.255593968785913,accepted,0.194113492234297,accepted
937,0.145918328088207,accepted,0.241004510585943,accepted,0.235424120463287,accepted
938,0.0214890172265861,accepted,0.253100152189947,accepted,0.264754742302548,accepted
939,0.0194458632980121,accepted,0.200135948256727,accepted,0.240322794672323,accepted
940,0.0178708703079176,accepted,0.0177434819677564,accepted,0.255921701902907,accepted
941,0.027660455342764,accepted,0.0343186645491142,accepted,0.0406097598421863,accepted
942,0.0354061472526325,accepted,0.0462919578129034,accepted,0.0533353303097344,accepted
943,0.0528218869393506,accepted,0.0635252340815732,accepted,0.0821276896032074,accepted
944,0.0664607973250584,accepted,0.0701122818933891,accepted,0.0883186182910656,accepted
945,0.0758226369626555,accepted,0.0750391272184153,accepted,0.0904512815793477,accepted
946,0.0807979981728234,accepted,0.0851674875552442,accepted,0.104315209834147,accepted
947,0.103423916931946,accepted,0.104697757488323,accepted,0.11878558393765,accepted
948,0.105255364574846,accepted,0.127791270531239,accepted,0.134524546719057,accepted
949,0.117661571753344,accepted,0.142920992004049,accepted,0.151733912012592,accepted
950,0.133551244897652,accepted,0.14109477783759,accepted,0.1571957923351,accepted
951,0.151778918772052,accepted,0.174489228700313,accepted,0.179744149602362,accepted
952,0.184989665470708,accepted,0.198852488855763,accepted,0.197450411717862,accepted
953,0.0921629134247618,accepted,0.231573598847256,accepted,0.239294242661551,accepted
954,0.125476346688789,accepted,0.32955856940419,accepted,0.293864214218806,accepted
955,0.143984702560441,accepted,0.328000592961986,accepted,0.304522303383583,accepted
956,0.120118673237667,accepted,0.295469065958539,accepted,0.32430736449481,accepted
957,0.11260110296354,accepted,0.291732160334017,accepted,0.345709457186021,accepted
958,0.1441902075265,accepted,0.157948637751467,acceptedDirectional,0.386346402111816,accepted
959,0.692822051536685,accepted,0.194903517120043,acceptedDirectional,0.357553729188549,accepted
960,0.234895532240057,accepted,0.142038138615337,accepted,0.17474946934107,accepted
961,0.0984058729954483,accepted,0.0626304667085375,accepted,0.0427389050701113,accepted
962,0.0910304983447473,accepted,0.0629300879069452,accepted,0.0394771476968912,accepted
963,0.0844730919669684,accepted,0.0642352246665014,accepted,0.0433301776586861,accepted
964,0.0355226460256134,accepted,0.0550741633938932,accepted,0.0472762719722174,accepted
965,0.0775605597147873,accepted,0.058276522659506,accepted,0.0503345846680245,accepted
966,0.0858642669021862,accepted,0.063632833347834,accepted,0.0947522151086288,accepted
967,0.129467552425773,accepted,0.145900300365605,accepted,0.0903432908488247,accepted
968,0.201864107899317,accepted,0.158773033415247,accepted,0.157620353640786,accepted
969,0.226214878582071,accepted,0.0522882388676557,accepted,0.139513620034232,accepted
970,0.234728685485579,accepted,0.0290544523854561,accepted,0.0401345134759541,accepted
971,0.259091033381916,accepted,0.00677374561235537,accepted,0.00838973526359577,accepted
972,0.268742526786286,accepted,0.0164801415821096,accepted,0.0199886888955361,accepted
973,0.288528179445921,accepted,0.0452593011532046,accepted,0.031612447849958,accepted
974,0.279332138536644,accepted,0.026502670663187,accepted,0.0262933388869356,accepted
975,0.278406469850431,accepted,0.0424298448591453,accepted,0.0414626990141828,accepted
976,0.0895543265907818,accepted,0.077477603000954,accepted,0.053093483517108,accepted
977,0.146285159871954,accepted,0.0608912023022456,accepted,0.023151643245364,accepted
978,0.154517387307357,accepted,0.0668217174576203,accepted,0.0843868243443687,accepted
979,0.085007440253592,accepted,0.07749170282454,accepted,0.0886858222550734,accepted
980,0.0952798326342302,accepted,0.0946955396965483,accepted,0.0968431296502065,accepted
981,0.108961688064867,accepted,0.098305201678393,accepted,0.10417910936857,accepted
982,0.090100109382911,accepted,0.0975952060541435,accepted,0.109536788926134,accepted
983,0.0820878118573401,accepted,0.0787866892261349,accepted,0.102806518556199,accepted
984,0.093556583230764,accepted,0.113218294857963,accepted,0.111848575609348,accepted
985,0.122366757365132,accepted,0.142214363283119,accepted,0.124983459296433,accepted
986,0.139365427189203,accepted,0.147935106122991,accepted,0.141863462353898,accepted
987,0.0295096537437542,accepted,0.0141946201123806,accepted,0.150468501131421,accepted
988,0.0761948166319364,accepted,0.123566281728661,accepted,0.168114188739163,accepted
989,0.0932358510359877,accepted,0.0941836593415967,accepted,0.0364215159730674,accepted
990,0.119512568851035,accepted,0.0692326580754106,accepted,0.0614084865201856,accepted
991,0.121555142383844,accepted,0.0858828820038398,accepted,0.058985233403061,accepted
992,0.120686247866764,accepted,0.100185398089628,accepted,0.0598736184203926,accepted
993,0.0819213604638768,accepted,0.0889040695766698,accepted,0.0546758235306778,accepted
994,0.0525869948106312,accepted,0.0593959028963498,accepted,0.0492080892624329,accepted
995,0.0465983911405163,accepted,0.0619692740164585,accepted,0.0312206445537971,accepted
996,0.0352102409848445,accepted,0.0238939138760452,accepted,0.0153404353892927,accepted
997,0.0332110637416734,accepted,0.0255244794622141,accepted,0.00245394075413108,accepted
998,0.00817729977390882,accepted,0.035173695779281,accepted,0.0298005845851612,accepted
999,0.0506373120436819,accepted,0.0693299344215609,accepted,0.0710098569559842,accepted
1000,0.0554778122743509,accepted,0.0678952689530065,accepted,0.0594909012174776,accepted
1001,0.0727886952163023,accepted,0.070645996725349,accepted,0.0989414644974209,accepted
1002,0.0302246169242967,accepted,0.0484463883413535,accepted,0.105637969812101,accepted
1003,0.0540699774325302,accepted,0.07129608363367,accepted,0.0838151913706321,accepted
1004,0.0638067499831972,accepted,0.0655286635228054,accepted,0.0700661618615041,accepted
1005,0.0689629230331442,accepted,0.0819373244277811,accepted,0.0863133848882566,accepted
1006,0.0733983732787023,accepted,0.0884030632785317,accepted,0.10074942076234,accepted
1007,0.112587896911346,accepted,0.144473557690491,accepted,0.127202347093647,accepted
1008,0.12923603263408,accepted,0.170155524049654,accepted,0.133635614191173,accepted
1009,0.1687756821924,accepted,0.255865730922474,accepted,0.161760314687172,accepted
1010,0.0477540261665797,accepted,0.152754567753419,accepted,0.194620425441078,accepted
1011,0.166115609404356,accepted,0.112519735858381,accepted,0.221177589849125,accepted
1012,0.163437771972675,accepted,0.160968870647068,accepted,0.0174788612462442,accepted
1013,0.14337710649791,accepted,0.159878757873404,accepted,0.135386417646438,accepted
1014,0.120083033560121,accepted,0.0886206740512337,accepted,0.114581689582011,accepted
1015,0.0958560505443524,accepted,0.0315515371515549,accepted,0.0929715584555776,accepted
1016,0.0679598137124087,accepted,0.0689408180344863,accepted,0.0605289446613512,accepted
1017,0.0617044588851094,accepted,0.0595083979123268,accepted,0.0514960131301095,accepted
1018,0.0553043296181899,accepted,0.0368319469784912,accepted,0.0515970366643601,accepted
1019,0.0573944005347244,accepted,0.0610089951079139,accepted,0.0651208357123003,accepted
1020,0.0559567014039547,accepted,0.0694398523864679,accepted,0.0645479129189818,accepted
1021,0.0617464353590824,accepted,0.0721202967023001,accepted,0.0725128464808202,accepted
1022,0.0638296889262503,accepted,0.0778116026695206,accepted,0.0795795439658009,accepted
1023,0.064710744204709,accepted,0.0661501766242115,accepted,0.0865152490829391,accepted
1024,0.0641269632127465,accepted,0.0666922702626631,accepted,0.0859716644383153,accepted
1025,0.0702083354797624,accepted,0.0806109393503047,accepted,0.0863363072487161,accepted
1026,0.0746246505339811,accepted,0.0315881144777142,accepted,0.103222778288504,accepted
1027,0.0636815896602854,accepted,0.0760173042853431,accepted,0.0991691128464827,accepted
1028,0.0769748740899495,accepted,0.0909316046685428,accepted,0.0835922654059647,accepted
1029,0.0783137871780242,accepted,0.0917777013502431,accepted,0.102741265224646,accepted
1030,0.104694733555063,accepted,0.0970867115768703,accepted,0.120748788272938,accepted
1031,0.133055964809709,accepted,0.137382727424122,accepted,0.152162619495802,accepted
1032,0.177895211706623,accepted,0.173736409571523,accepted,0.179650494442231,accepted
1033,0.222667899568111,accepted,0.215839419483549,accepted,0.217813546970198,accepted
1034,0.208239159179095,accepted,0.247054858530569,accepted,0.255845631984856,accepted
1035,0.167318811477769,accepted,0.159477294332584,accepted,0.280110646492888,accepted
1036,0.134857205946065,accepted,0.155685126538269,accepted,0.179994319668811,accepted
1037,0.164472559414101,accepted,0.158967835192296,accepted,0.164546429499278,accepted
1038,0.171735302482088,accepted,0.141013923063442,accepted,0.153449342995044,accepted
1039,0.138594056548533,accepted,0.130319751494391,accepted,0.146838353599152,accepted
1040,0.183278125283595,accepted,0.170967433033139,accepted,0.149307565965904,accepted
1041,0.197570032214868,accepted,0.181985612510993,accepted,0.152499497067814,accepted
1042,0.251829410801189,accepted,0.238524528090685,accepted,0.198489274251442,accepted
1043,0.287939909471783,accepted,0.275355120540869,accepted,0.242662234168668,accepted
1044,0.247766748249827,accepted,0.275180670951139,accepted,0.27108495835657,accepted
1045,0.179603249128848,accepted,0.18480579559117,accepted,0.219491066378886,accepted
1046,0.172465578557119,accepted,0.0810578152270847,accepted,0.220272444419234,accepted
1047,0.188650691969231,accepted,0.105872068446155,accepted,0.191689095347149,accepted
1048,0.124290470655118,accepted,0.117940743871726,accepted,0.0941811007279485,accepted
1049,0.128739484062515,accepted,0.117024018661886,accepted,0.119501187662185,accepted
1050,0.15406385505748,accepted,0.148379089109918,accepted,0.138352618441252,accepted
1051,0.130800213108367,accepted,0.131983480170058,accepted,0.146362966847965,accepted
1052,0.127945138245998,accepted,0.146448075100701,accepted,0.155018430633781,accepted
1053,0.128404767985038,accepted,0.150789224818428,accepted,0.154643286687496,accepted
1054,0.155980402654296,accepted,0.241630721164034,accepted,0.17294129585213,accepted
1055,0.20148055306193,accepted,0.265788678790972,accepted,0.175346622509699,accepted
