frame,identity_baseline,selected_sequence_fit,independent_drive_fit
511,0.0362947165008704,0.0466080500866072,0.0398876880878057
512,0.0247870340080845,0.0577222547411802,0.0656080205001977
513,0.0325945171561782,0.0760719236235684,0.0828960637380143
514,0.0531056727919023,0.0630870062065503,0.073292591151056
515,0.0601564699927753,0.0593113227424061,0.0737999522589921
516,0.0642485777543785,0.0461398753807039,0.0839565351185654
517,0.0657791324832695,0.045935323331832,0.0951431789848271
518,0.089068493937524,0.0594158930533026,0.114234502683136
519,0.103988127714436,0.0786898146648818,0.125214817356408
520,0.123374496621519,0.0920972564929304,0.149459486979706
521,0.128527221383442,0.0950873463090386,0.155505065928118
522,0.132353878441642,0.0909731122145919,0.159980187323964
523,0.130667494966727,0.0963145108874342,0.155674272090426
524,0.154357124090812,0.132804130497148,0.178367842342012
525,0.158929127125457,0.142872095713016,0.172621576160091
526,0.154446166825736,0.102745623775588,0.119984854423078
527,0.142123864540743,0.0927387837602521,0.100455085562163
528,0.15475742622376,0.0995719376529407,0.101514026988344
529,0.170759084107245,0.109421163781306,0.117165895621048
530,0.153875512728186,0.100542814230395,0.0839479410594724
531,0.148440613252769,0.107691509424171,0.0666072216469858
532,0.0226002449672458,0.119216209135936,0.0733404138711031
533,0.035238622862756,0.1665906177981,0.0832124458907812
534,0.051629625033743,0.169898249904982,0.0763108137806092
535,0.026023355666275,0.108310744605779,0.0375287324862103
536,0.0327159049245503,0.0886001383894514,0.0472630478379604
537,0.035228171758593,0.0444219281615979,0.06266635542447
538,0.0432326774323913,0.0817487649979238,0.086607525465109
539,0.0530611595474871,0.0804025243283811,0.0873489952829271
540,0.0431871892614452,0.100267930618308,0.094967827773034
541,0.0647315456006138,0.123597879928742,0.0918408301734406
542,0.0257975204733164,0.0942723801014056,0.0650288855707908
543,0.0507117030440391,0.0707973270510489,0.051713165711319
544,0.0549645732298175,0.0749160382825297,0.0621798706322633
545,0.0736277239138112,0.0919806391381528,0.079767426931004
546,0.0632599845833954,0.0830257810324322,0.0888629294601432
547,0.0490130165233785,0.0581727668607883,0.075087092518217
548,0.0655946250743871,0.0612595321417155,0.0801964857786917
549,0.071407671256668,0.0736878629104336,0.0784226181819747
550,0.0756215708932287,0.0880596739044966,0.102193932561461
551,0.0460964909526864,0.0745440984749115,0.0985724770449316
552,0.026597005844283,0.0599432707892611,0.0849796490851336
553,0.0108723245625456,0.0464902834217866,0.0564634587756002
554,0.0339611651378873,0.0567103650995882,0.0709700434051612
555,0.0395076572799329,0.0492263840903129,0.0634473132350755
556,0.0207976720373738,0.0773324801358747,0.05187470062067
557,0.0632818240560108,0.112616781656742,0.0938101938313284
558,0.0884372435949572,0.135227685471294,0.139176242123604
559,0.0943919131372915,0.164170814861989,0.164884261160869
560,0.0134724395432836,0.137767348846786,0.154435585690837
561,0.0434466891393475,0.0721486345945379,0.11915948462139
562,0.0782216649758038,0.0878635597567306,0.0538236255281705
563,0.106092224557362,0.0710810817644107,0.0753638766897899
564,0.100654474754226,0.0646673395998747,0.0921705255854754
565,0.0471848194530186,0.0822967119437995,0.0846936779330522
566,0.0580245524099869,0.0869524004718443,0.0500188893584727
567,0.0712099086230691,0.0844859168408982,0.0541212284983606
568,0.0598049101199488,0.0104067318426115,0.0335186715070963
569,0.0411277196449905,0.0158698653938995,0.0668209318872365
570,0.0729983493826724,0.0309440125370559,0.0572985409775529
571,0.0850708913967542,0.0686306840161387,0.0330516613195964
572,0.0937495577730336,0.108884565435821,0.029555177220909
573,0.0926705384700327,0.124539466618321,0.059404682480161
574,0.0979570911459087,0.117645338100422,0.0750788494351654
575,0.106044499737787,0.110114399802222,0.0869402987478692
576,0.124890957461178,0.111510077317145,0.120414278630748
577,0.136740012477654,0.128422952565377,0.13032048753227
578,0.138780123026974,0.152088765207967,0.126636247068854
579,0.112103840875501,0.124574253495705,0.100448771270983
580,0.0775203196458344,0.0936651240774178,0.0751768178878718
581,0.0546734809818735,0.0612083360032394,0.0860775421614306
582,0.0432810910213232,0.058026962525427,0.0721147508902361
583,0.0680604620679332,0.0742103260650037,0.0834914409453836
584,0.0510212023679092,0.0590246209978822,0.0602861543584666
585,0.0245007190416406,0.0208080794070137,0.0109424316657526
586,0.0550853367685463,0.0484561649091115,0.0465901192488851
587,0.0688211051330519,0.0604197538237909,0.0672564237114631
588,0.0625243287550062,0.0569697118498822,0.0679799937126037
589,0.049074411185091,0.0410765722188763,0.0601111435168954
590,0.0329259852271314,0.0235987274849568,0.05165283507371
591,0.0470727497465262,0.0340728645491268,0.0638930231947341
592,0.0619154580985692,0.0302238761198317,0.0795572282452869
593,0.099052761150431,0.0569633628928777,0.111138315159259
594,0.104729237813293,0.0392215419402011,0.11572242102335
595,0.00815783586631097,0.0311782663722268,0.0138371859742019
596,0.0833881779830488,0.0663169746379927,0.0490364952779721
597,0.139634302960137,0.0998365320885191,0.130978345487878
598,0.145261874624642,0.108105498582985,0.159897534341081
599,0.155761283215514,0.138666444826909,0.173023314394349
600,0.210403845429081,0.253426104245222,0.191178729312528
601,0.213509721261188,0.21608732370914,0.170178703969602
602,0.168313725828586,0.171471655123587,0.131087923164689
603,0.159067177565294,0.139095187169848,0.116294911090904
604,0.123765636024498,0.100106668904328,0.0870128941688173
605,0.226883849782048,0.200830723314657,0.226743860152944
606,0.199748994989556,0.17712192627695,0.209439781036119
607,0.182323360401518,0.169857477187278,0.20228918952761
608,0.165866998077156,0.179312333862574,0.181483584594473
609,0.134642692235244,0.174278402518344,0.159223585958401
610,0.142139731828062,0.169999721185412,0.137689209956551
611,0.116077172590125,0.134956658440662,0.120289679605791
612,0.107659684713566,0.135993446604648,0.102714956318361
613,0.0746047775320881,0.115172440182597,0.0795771802836279
614,0.0818842271493079,0.118151637078485,0.100144831067461
615,0.0986632982541586,0.137424669339653,0.118570622702126
616,0.120813356679281,0.140575793721304,0.130872036983377
617,0.136602986318708,0.151800768891487,0.145163440490135
618,0.161886122396155,0.167589971167631,0.157900068877545
619,0.186077661406798,0.179623871794982,0.160533365462311
620,0.209885531058935,0.186264242416018,0.15069578818835
621,0.240090626214332,0.214325308409417,0.192699855511835
622,0.29986860146574,0.238363722695158,0.187625641338119
623,0.188354660031658,0.191895082336286,0.157395536568994
624,0.171541091922129,0.123962933788157,0.111401926158415
625,0.201710539856048,0.124703827528026,0.130425712198286
626,0.176644933388012,0.13740135320016,0.107112569237459
627,0.0998892522094105,0.159601585910098,0.121033816992988
628,0.143575394131601,0.143602834008202,0.116867449598079
629,0.165582650631109,0.168021970655993,0.113562581232585
630,0.118257049068852,0.183584702867515,0.102951378744198
631,0.0555096290395817,0.135897455076455,0.088278552013923
632,0.0564018420912706,0.122960852736908,0.0320248953460767
633,0.0628545266916567,0.129388140436254,0.0393386896710794
634,0.104758475919189,0.136930878403955,0.0430629299418387
635,0.179360793893545,0.210817267467292,0.0359837893677049
636,0.222422030813901,0.209264151617179,0.0697721520303323
637,0.242715153760194,0.22628282180763,0.101914646438987
638,0.237199880428744,0.185041913880605,0.114758818236963
639,0.255523878442947,0.184617226692865,0.125264166748373
640,0.291617566631141,0.202071562698403,0.128379836437303
641,0.319900735936463,0.205581742987618,0.132533619512772
642,0.367976753183048,0.234767257013752,0.114136202481663
643,0.403359075056941,0.260575550271106,0.116614076410765
644,0.416853755674051,0.235794299908855,0.109354327670773
645,0.425066231707221,0.218792881263701,0.0969402184748835
646,0.417962357655897,0.218999467633426,0.0784620076604361
647,0.423982867403385,0.228737158415726,0.103835719374958
648,0.416180413370917,0.215485011675971,0.118602796941874
649,0.440385132582371,0.212531239114292,0.138869740365938
650,0.427534708032403,0.0957616406981575,0.122102666257245
651,0.421638083471816,0.045738944538271,0.137350856077238
652,0.433166650813932,0.0259411212260425,0.277191728386508
653,0.427972112230064,0.0147472711783521,0.287276136301336
654,0.455773371171463,0.034957374925913,0.317303214562549
655,0.453811189921284,0.0492279375517348,0.309788125815671
656,0.45963016495745,0.0522791949831989,0.317287495006516
657,0.453949219263162,0.0421999962035157,0.313736254847969
658,0.45019850438396,0.0325311406274039,0.250763882875541
659,0.25654265216122,0.0308174971835151,0.249851551688488
660,0.1182203768857,0.0220094295584777,0.0940190997076649
661,0.12013956208677,0.0214924300122516,0.0938635779003077
662,0.146802466889902,0.0441145913498409,0.107969399007811
663,0.156781831421687,0.0514183227276789,0.13060468873409
664,0.169816765241575,0.0569636621832559,0.167001866064386
665,0.174104481447142,0.0719167991882779,0.173844265537974
666,0.193709077931251,0.0907216086575151,0.0284104414506553
667,0.113763707399113,0.0896855855287091,0.0358461158103911
668,0.117141183829162,0.0744173763828739,0.0471904990164808
669,0.0806011145565266,0.0714725960279385,0.0967780381703489
670,0.0251612581123488,0.0549593994190713,0.0847139669851073
671,0.00343520859294885,0.0468853254857723,0.0550821964975356
672,0.0230248688121913,0.0594382844833353,0.0390895194022785
673,0.0388794695897637,0.0928091130266064,0.0828609103672376
674,0.0419042817221316,0.108611815459767,0.0996915693343816
675,0.0567097102307154,0.142778562072034,0.0982851170471962
676,0.0298196811594961,0.0756659494578309,0.0440229674279228
677,0.0390719986900082,0.0236182783327057,0.0209500196962425
678,0.0577329565739555,0.0365945369993857,0.0237528795674917
679,0.0625184311391757,0.0358044647877468,0.0301384237724332
680,0.0698000891052342,0.0120626891394551,0.0330821139090343
681,0.0657273562186468,0.0369649216744977,0.0431613864719758
682,0.0520263731668101,0.00490913870469139,0.041181506442856
683,0.0606409522596432,0.030923543992322,0.0526959408084515
684,0.0497873170452296,0.0236211943473255,0.0569528642556463
685,0.0844344224420821,0.0584156302097914,0.0808978546547724
686,0.0827052303601437,0.0660764652019406,0.0750323667695708
687,0.0984664578484847,0.0823475828503184,0.0843389801274406
688,0.132132462878261,0.101245224226799,0.0964306871735303
689,0.133799085176451,0.11869584351934,0.114127015495456
690,0.123626956907949,0.122733138470207,0.113238104573076
691,0.109887126797885,0.129192361683302,0.109877338955343
692,0.109064958216047,0.133096775738892,0.109221674766049
693,0.125425681261167,0.15195838102261,0.129565647371097
694,0.132211499805026,0.159014202423656,0.138238719902741
695,0.131189289189599,0.162799494724197,0.135270941937528
696,0.133857655763364,0.162634093786876,0.130221607919959
697,0.156932105105312,0.192585988816997,0.162511208520694
698,0.157869159942105,0.185186252229552,0.161790775862482
699,0.147925772550278,0.186855325734415,0.150834795737167
700,0.130501994728426,0.167696440119584,0.135377997037015
701,0.0993914932208673,0.139867249009648,0.110768527496378
702,0.098204083708221,0.13304322629971,0.116741590749217
703,0.0957384891453224,0.132528068543157,0.12201277836629
704,0.114128967105899,0.138544787021824,0.144662013062442
705,0.113226355918883,0.134427858413762,0.141162470003741
706,0.132016619540313,0.142573384339452,0.166407725591212
707,0.115382899110289,0.142422422988478,0.157737641011861
708,0.123059102465268,0.151347937944932,0.1775266077805
709,0.121250489297628,0.141375461473969,0.164577279118947
710,0.163743009538372,0.157805757386351,0.19064586485965
711,0.173014414112643,0.15124705566294,0.181275066087598
712,0.179260922505841,0.175301654138974,0.19745245408512
713,0.188494429916407,0.195895243014326,0.210656029705988
714,0.202485589944673,0.210929258141404,0.21176576857832
715,0.235828557010203,0.226290890908376,0.221868776858304
716,0.230718355036366,0.209539589290057,0.199030790906839
717,0.251592928720814,0.225315761771548,0.232879557346612
718,0.256174104844627,0.190730461402779,0.236375959344267
719,0.253592491192971,0.158285891666629,0.22102328391038
720,0.253651129560877,0.156113748867282,0.231173624809669
721,0.247383906397413,0.157866950987476,0.214575303900044
722,0.311148042421653,0.193322865484497,0.245034616540913
723,0.256752690856937,0.165177645717515,0.0814556511023168
724,0.220135612402296,0.159448189878458,0.0855694648398862
725,0.145463650658691,0.162921669419687,0.0829979156122494
726,0.146258191668768,0.167469644218915,0.0718311129753121
727,0.149681592961792,0.164396831971571,0.0510273711759376
728,0.129304102020939,0.126596807550535,0.0271055858430842
729,0.119110065648691,0.105984851657,0.0317520692034785
730,0.150008759332773,0.118886840101478,0.05269460586739
731,0.154291360013831,0.10761573452128,0.102659658806189
732,0.1527056384168,0.105656417453966,0.136072503062414
733,0.131142000411512,0.112242374707886,0.156545274047983
734,0.117761190484491,0.108887311198169,0.150290947233758
735,0.0925486055531085,0.10246068715996,0.117098899088117
736,0.0885143728828159,0.100033600221627,0.0906035180130228
737,0.0788568706147765,0.09616045836238,0.0481447477284592
738,0.0774557260279075,0.0919477554522782,0.0464926397833874
739,0.0681653603073883,0.0528487609738461,0.0171259828829274
740,0.0717502119519339,0.0480813891473268,0.013395013313867
741,0.079367918612422,0.0634352703204993,0.0300006331493023
742,0.0763472145881278,0.0619762529985862,0.0185023585740157
743,0.0827022263139988,0.0621549664245549,0.0110844972057984
744,0.0623552344865018,0.0435951155966498,0.0252966332294609
745,0.0584675876183388,0.0607217245057963,0.0461513298594986
746,0.0321209369909112,0.0493818729284511,0.0550454156528115
747,0.0369049817112496,0.0471698262700955,0.0564802702458841
748,0.0555200710959332,0.0483380168533791,0.0452295848499866
749,0.0576328440921349,0.038217290533479,0.0325382754781652
750,0.0607746739325704,0.0164719989087261,0.0353851175509342
751,0.0776042726683182,0.00878422056601881,0.0351581942719766
752,0.0639627242871702,0.0129699226938455,0.0242303361035639
753,0.0551100466434352,0.0110422613463449,0.0330285685197729
754,0.0476817909939327,0.0169800127402599,0.0238732125987831
755,0.0710447861165756,0.0258454918664954,0.0205791168685818
756,0.0875359161465838,0.0375548885364745,0.0314511768332004
757,0.108262863387719,0.050386263282061,0.0451428640012538
758,0.111193332703496,0.056084747819064,0.0498763538291289
759,0.120324851489554,0.0590244037769991,0.0548129592482656
760,0.115905767596302,0.0535477018647756,0.0444558077237793
761,0.125924159953219,0.0659475745956752,0.0578999408872875
762,0.133897153737255,0.0711963361508879,0.0547976926176132
763,0.152028139545607,0.0870725087373316,0.0621914544760625
764,0.153792256711062,0.0934559828615327,0.0649075039131163
765,0.147223650372985,0.0863140587396025,0.0624629110070952
766,0.132389678259318,0.0805109422225072,0.0514302434695443
767,0.110128369852928,0.0713286157657419,0.0466075874925497
768,0.0980489932477168,0.076072441159381,0.0365486326532497
769,0.0875367047154122,0.0779809508202764,0.0287632069534928
770,0.0948517735161691,0.1021318968729,0.0133936440960201
771,0.10360535856858,0.109834384784353,0.025508538832199
772,0.0955583798667384,0.0791763634597703,0.0238709030553987
773,0.0979751670186782,0.0828005253946192,0.020641103432034
774,0.0934986289892395,0.0758662973693195,0.0152584840960897
775,0.0985087627386052,0.0742926337995321,0.0383190317106332
776,0.0899574802568817,0.0767596711439679,0.0715523693149488
777,0.0852673809993077,0.0694869512274804,0.0906893102875033
778,0.0793878816079551,0.0612420294042813,0.0680805719800006
779,0.0816823584539527,0.062445032014039,0.0539868406633469
780,0.0690519696412514,0.0491168313588006,0.04431908500069
781,0.045317298387442,0.0459934039456175,0.0468760847318536
782,0.0223325463356813,0.0449647691367899,0.0446661352750824
783,0.0188395993415921,0.0500836322314214,0.0498868600832136
784,0.0349935629947692,0.0408172953727782,0.0410661830613896
785,0.0176910877018513,0.0258032246591933,0.0328650261297216
786,0.0269945986631815,0.0435286413702275,0.0511767900606774
787,0.0260120896640466,0.0323462508192192,0.0511568153443251
788,0.0549466535259539,0.0446124481465296,0.0508551880770498
789,0.0988661137202964,0.0364802812373134,0.0526520026950455
790,0.0936129117042703,0.0445382246561873,0.0674825298349887
791,0.115866806939398,0.0496929189125507,0.0826214662739946
792,0.12608692487012,0.04294059437997,0.0761586203058091
793,0.15879782940859,0.0417032168829575,0.0569240640001356
794,0.183321665312478,0.0339354585561105,0.156756204316845
795,0.232935098097353,0.048275550115591,0.172749176527371
796,0.216432023385973,0.0624442547667377,0.149734656165938
797,0.251680850493146,0.0470746995115517,0.152386113101586
798,0.29638197632513,0.0542649546775771,0.164226730732851
799,0.395718136547964,0.0577937395629184,0.12823526864766
800,0.450445877502733,0.0688567419229963,0.0962281477535778
801,0.481628275601031,0.0594376393558615,0.0503180315806087
802,0.483493590791161,0.062479082265377,0.048425097936944
803,0.483705533880767,0.0464681575597623,0.0565245583398279
804,0.466791244818849,0.0500299368904531,0.0657467181398018
805,0.573882327302478,0.0401396540692123,0.0689321793752686
806,0.710457625021867,0.0534542499454161,0.0765513252397836
807,0.681787623719686,0.0877241821773096,0.0796181148261006
808,0.656526743533435,0.0901817069526566,0.096863031377657
809,0.163915144388754,0.0206746739925189,0.0878923834996852
810,0.15405231654713,0.0218367748480444,0.0854521792927514
811,0.157389309191841,0.0618058590455552,0.0937322600303485
812,0.143079368810021,0.108587921950286,0.076582605442825
813,0.0919323712397027,0.133382190445102,0.0855191997507086
814,0.224483364288684,0.125720232468911,0.0896906312034983
815,0.213004037850212,0.150214344053116,0.176308303967028
816,0.198323414981656,0.142394828196482,0.238786228896207
817,0.16987566965101,0.16388287795674,0.286033354656859
818,0.121283699247399,0.135894176173144,0.21838046083567
819,0.0995523718471675,0.120120687691886,0.173316447165427
820,0.0751082554260548,0.10935492906153,0.186530060801651
821,0.0597627665611174,0.0891594203047874,0.179626343433895
822,0.0457742618722227,0.0879196262019172,0.195040316235024
823,0.0389505031591957,0.079025747756549,0.170477231811765
824,0.0791733434891746,0.0779153569748083,0.0897584366266255
825,0.0939997441586814,0.0735333749221625,0.0523071324622208
826,0.148950094182995,0.0577372006340546,0.0436580333836816
827,0.196696265333746,0.0477316574457147,0.0426341236544723
828,0.271787374239919,0.0265019079038468,0.0456460917748529
829,0.312414315137684,0.027464975212528,0.0421393345793395
830,0.34549692728682,0.0341513741723169,0.0301554049980696
831,0.381170047526537,0.0507524021440387,0.0212626216166932
832,0.406751017860407,0.0643341923422983,0.0289295180236956
833,0.489407652557595,0.0991108493334401,0.048388366780829
834,0.552770575445428,0.127565802530487,0.0358728244156317
835,0.626213164249409,0.16424870975488,0.0591460768670759
836,0.652474739050162,0.17996967247907,0.0744056305323619
837,0.660824866421874,0.237949082145855,0.0968175585305084
838,0.680152812858813,0.278340036939599,0.115786512132549
839,0.450165158376303,0.312910700300119,0.154787036324174
840,0.200342228988517,0.247429165220238,0.0933844970088162
841,0.122832051180336,0.388266196164181,0.21640313726895
842,0.143814432626715,0.447377118248357,0.270398110615746
843,0.184044277544295,0.488195558552753,0.312472481453762
844,0.269320495479706,0.551907505750866,0.344627392547621
845,0.186488317122513,0.58936155590693,0.40159592209538
846,0.189155582494601,0.621941960047627,0.441675473347181
847,0.193937026821613,0.642554065039165,0.464589930749492
848,0.149333740970531,0.652701246724293,0.472516491306291
849,0.133821748323851,0.643810099916348,0.469549246518493
850,0.202861488894131,0.63023300710957,0.461088356630819
851,0.319861005738958,0.0799622633138216,0.431951156569495
852,0.412416622737791,0.0980959542324401,0.389174869382512
853,0.229113472039815,0.0947648216569958,0.462230051145475
854,0.194039976911725,0.0908792926623089,0.469599600246307
855,0.215065613127638,0.0900053760972246,0.453933798871839
856,0.215141589169599,0.0871383214526561,0.371295357896256
857,0.228995183574893,0.0820132600389996,0.0834583385423255
858,0.210862046039866,0.0700477652292916,0.105968704342161
859,0.197569293153389,0.0489791917455761,0.114039114692241
860,0.194025271842902,0.0696484753839824,0.141979614772079
861,0.174983003472465,0.0700963148709909,0.157510227059799
862,0.141406421034651,0.089835169973402,0.177898441379344
863,0.115615685445564,0.11853747637346,0.17455078506283
864,0.0909306622450455,0.130318691187367,0.184600455036109
865,0.0629995677064298,0.163060082978422,0.203765393431706
866,0.0829755373600642,0.193515957979166,0.246950918190398
867,0.0617340893275163,0.212800851143201,0.270810504226609
868,0.0505397141638791,0.208580514504195,0.292683713288134
869,0.0530782906561747,0.189266487504585,0.281346167002847
870,0.0487005302774646,0.167032913917727,0.273949435306668
871,0.0472363089965004,0.154113713141927,0.275625587914377
872,0.0769682404983157,0.175572850121052,0.26594744759938
873,0.0908223137834886,0.181043848091455,0.239169120628282
874,0.105326304608809,0.227798855502514,0.270091261945076
875,0.11818956033617,0.260156367880083,0.318146168383987
876,0.139504876531125,0.300902505950626,0.361205295866671
877,0.177398167508447,0.27881868967606,0.354768233786818
878,0.164623629119595,0.265354305584196,0.322933153678914
879,0.141022768959691,0.241272484471939,0.304838120564001
880,0.1159938242149,0.230314570621508,0.271632216985398
881,0.131417655947174,0.238501045278333,0.267176269957606
882,0.137471690037884,0.211649818423792,0.235824748711182
883,0.142503309683199,0.0470320218622456,0.248243779336171
884,0.131564446919976,0.0532330882846311,0.251440520159702
885,0.137099322379057,0.057912317987755,0.254013350114788
886,0.102511850037897,0.0513135725837725,0.224216546523716
887,0.114059423484429,0.0536578536839396,0.231385112795671
888,0.104500150865589,0.0512679464857236,0.204444864921098
889,0.121469233511631,0.00329641679806248,0.179355743950031
890,0.0962243350400216,0.0067756453463716,0.161894057459752
891,0.0668027052852718,0.0401745036537283,0.13174529831454
892,0.120699774073739,0.118089047660916,0.131354633951626
893,0.155210671792247,0.13684388422153,0.134241744294665
894,0.180747584706517,0.146939433392862,0.123160459332383
895,0.16618988971366,0.0946318627103789,0.0653419002083633
896,0.176285695840622,0.0998721398064605,0.0635633522354876
897,0.153023147723547,0.0665898781577293,0.0294897022528544
898,0.167132586041252,0.0509111427752811,0.0213600618508753
899,0.146365334275913,0.0147784009237006,0.0501251692081684
900,0.153487393696128,0.0276997627304895,0.0383514718161063
901,0.0961868360218631,0.100973561410394,0.0660156011599541
902,0.0869478975184465,0.105638903752586,0.0823954197238913
903,0.0871172533393876,0.0935733704798694,0.0853952967210269
904,0.0901463394215003,0.0869402028293411,0.0691713020694247
905,0.105380297502009,0.0914759821277212,0.0726793337245324
906,0.105586526180601,0.0953153183168943,0.0802344412482566
907,0.0825346042623963,0.077957042842357,0.0829791510222527
908,0.0526336137369093,0.0550876083966099,0.0536396028554216
909,0.0156478356899264,0.0161105502459895,0.0278333613663857
910,0.0236417717711163,0.0155615581088753,0.0423363898864999
911,0.0292831722836207,0.012810133245897,0.0371686203701716
912,0.0241853165689212,0.014558800973464,0.0339567772442052
913,0.0219104487041348,0.0148875896925557,0.0410184770106136
914,0.0274814223802438,0.0194730340446604,0.0486152793860147
915,0.0260088518830786,0.00702943438712728,0.0525308923894393
916,0.00256073911917624,0.0104305587498693,0.0290551970264201
917,0.006355253870549,0.025095915218535,0.0325212042598325
918,0.0387056865846014,0.0365621845371166,0.0518779014486174
919,0.0585424246075384,0.0450464696874898,0.0839662156801762
920,0.0501426623694886,0.0470347804920822,0.0766291960367658
921,0.0383665189261775,0.0371498988190487,0.0705384655162156
922,0.0436123482345,0.0435344818663294,0.0683963665938033
923,0.0415183346807503,0.0374926252843907,0.0735463792485019
924,0.0521728052055882,0.0533195693357452,0.088489248016086
925,0.0515877128992248,0.0517086872135256,0.0944600261508498
926,0.0834718503389917,0.0817333579682037,0.123239901766739
927,0.0790639751842924,0.0811730441612947,0.110025017763349
928,0.0841514354090903,0.0931454543126218,0.109018421745318
929,0.0707059044921789,0.0671182043329961,0.0944344658107725
930,0.0622656123467714,0.0585115686703951,0.0957880380205386
931,0.0723413652628161,0.0581376642122144,0.12675544152348
932,0.0844360108919915,0.0876458413336034,0.144748565208133
933,0.0889810985467929,0.0745387697768466,0.141214684856093
934,0.0773056000022705,0.098221475346037,0.137943971072022
935,0.111714378266171,0.121199032825866,0.15765677496154
936,0.168128703495704,0.136625024151142,0.230507169109642
937,0.20999075655774,0.145918328088207,0.256048099904952
938,0.192345664200417,0.0214890172265861,0.24583227658299
939,0.0343757827893674,0.0194458632980121,0.0247801333162537
940,0.0240889414773311,0.0178708703079176,0.0327635238628305
941,0.0177156590286714,0.027660455342764,0.0389314122762894
942,0.022782851078295,0.0354061472526325,0.0565654414429754
943,0.0584911518636814,0.0528218869393506,0.0709380928360336
944,0.072185233747106,0.0664607973250584,0.0869361281915916
945,0.0818114360969303,0.0758226369626555,0.0971521449287089
946,0.086176843800638,0.0807979981728234,0.10086595349707
947,0.108243661605635,0.103423916931946,0.116891703370129
948,0.114763929568104,0.105255364574846,0.125788374028389
949,0.130628839297913,0.117661571753344,0.133076711421936
950,0.149327326885877,0.133551244897652,0.151733727842963
951,0.168713407276527,0.151778918772052,0.168732451399922
952,0.198464108447121,0.184989665470708,0.209565753307181
953,0.0801120276633182,0.0921629134247618,0.105957634888425
954,0.114491686581989,0.125476346688789,0.142965521805652
955,0.140173923407807,0.143984702560441,0.159175041551413
956,0.112872897474132,0.120118673237667,0.135877445083618
957,0.110956648362057,0.11260110296354,0.12799012307807
958,0.149504458592405,0.1441902075265,0.178052250369329
959,0.623982300305117,0.692822051536685,0.863294301165421
960,0.449684139555795,0.234895532240057,0.774387296936165
961,0.113218905812421,0.0984058729954483,0.261194984465248
962,0.1012813404985,0.0910304983447473,0.212628894974585
963,0.0350664139093407,0.0844730919669684,0.0743904134967083
964,0.039250829321161,0.0355226460256134,0.077698374147071
965,0.0653377065605592,0.0775605597147873,0.127909578417353
966,0.0685925576429118,0.0858642669021862,0.136281039298095
967,0.0930589231325379,0.129467552425773,0.223452850529342
968,0.185921488093605,0.201864107899317,0.269387381072556
969,0.22738126224237,0.226214878582071,0.278774965945711
970,0.247885404736146,0.234728685485579,0.284774334318665
971,0.270734884196861,0.259091033381916,0.290075637131549
972,0.273326389388425,0.268742526786286,0.303221448105055
973,0.276132370018608,0.288528179445921,0.326059269149172
974,0.26857002561451,0.279332138536644,0.309670834837826
975,0.245873184667527,0.278406469850431,0.289544093442921
976,0.0874366827833396,0.0895543265907818,0.0602662459189101
977,0.161658931271081,0.146285159871954,0.174715992351651
978,0.171885860086402,0.154517387307357,0.175331079549585
979,0.030162536265505,0.085007440253592,0.0587022007031962
980,0.0215759809117379,0.0952798326342302,0.0689347357641763
981,0.0215133685001602,0.108961688064867,0.0727140262993968
982,0.037993109896438,0.090100109382911,0.0663109823408733
983,0.0187487023633731,0.0820878118573401,0.0302521794723232
984,0.135861980601156,0.093556583230764,0.0572128538495449
985,0.172168562696294,0.122366757365132,0.0873016676848405
986,0.130195446979965,0.139365427189203,0.0924085741667537
987,0.111225098588819,0.0295096537437542,0.0875737926553653
988,0.0987359367878957,0.0761948166319364,0.0985527700614498
989,0.104470080897557,0.0932358510359877,0.0746805098919253
990,0.126247502608424,0.119512568851035,0.0793588441797029
991,0.131729964843736,0.121555142383844,0.0741420937087125
992,0.133943665412544,0.120686247866764,0.0724074989301594
993,0.110627351082322,0.0819213604638768,0.0479983209272675
994,0.0883529613745872,0.0525869948106312,0.0325911135345216
995,0.0643393083477693,0.0465983911405163,0.014306296521551
996,0.0631639649498023,0.0352102409848445,0.0253831218389999
997,0.0459931078207769,0.0332110637416734,0.0222282785516813
998,0.016521807309973,0.00817729977390882,0.0432254173610353
999,0.0281099067709445,0.0506373120436819,0.0764524686457738
1000,0.0127368431241222,0.0554778122743509,0.0721698753495102
1001,0.00798532524751657,0.0727886952163023,0.0827462178372353
1002,0.0329947468924049,0.0302246169242967,0.0847138280018219
1003,0.0373711948737133,0.0540699774325302,0.0903490288030864
1004,0.0547550587357031,0.0638067499831972,0.0473171725859629
1005,0.0594607779376365,0.0689629230331442,0.0339396081405403
1006,0.0564584086469418,0.0733983732787023,0.0327587595215686
1007,0.0612996074227498,0.112587896911346,0.0680850226201157
1008,0.0701283285546258,0.12923603263408,0.079505719306646
1009,0.112223877463326,0.1687756821924,0.130105833064295
1010,0.0348251882529744,0.0477540261665797,0.101432628698884
1011,0.0288592969585476,0.166115609404356,0.0600940517289066
1012,0.0490859668227357,0.163437771972675,0.0998818326488389
1013,0.041321009484704,0.14337710649791,0.0988242579945863
1014,0.0249954602560093,0.120083033560121,0.0728371379304255
1015,0.0292160140864467,0.0958560505443524,0.0549541288444216
1016,0.0780639796939832,0.0679598137124087,0.0466954886958082
1017,0.0796552129329291,0.0617044588851094,0.0500388738940313
1018,0.107342021544972,0.0553043296181899,0.0336256497692727
