timeSeconds,identityBaselineM,selectedSequenceFitM,independentDriveFitM
24.600234450996,0.029808118848423,0.029849722886243,0.00625318644113991
24.6993616407784,0.0332332559990584,0.0363081927637353,0.00170607355075749
24.7992974556618,0.0362307490163228,0.0419635167594246,0.00872943898615097
24.8994780168368,0.0388824955882238,0.0500949954395871,0.0154677924834997
24.9997353050638,0.0415905436298975,0.0557690555195232,0.0204509444148171
25.1003952152452,0.0424618000466278,0.0557259270440615,0.023421111179552
25.2010369190076,0.0437594925648122,0.0569645711187638,0.0269691004143484
25.2993757708416,0.0430761935912132,0.0534411946184966,0.0269532265889917
25.3998765049015,0.0384729889261395,0.0503839566662678,0.0263633294891216
25.4997002202615,0.0287915045091852,0.0483542318689289,0.0256405159576428
25.5992607228192,0.0230531515591214,0.0461746399299263,0.0271257248452989
25.7002655145973,0.0178091710328709,0.0439876186736709,0.0290311050261131
25.8000811671146,0.0131723833029451,0.0432997090703089,0.0288930581779868
25.9010040300066,0.00983375736306064,0.0430834978058183,0.0287272120224972
25.9996516106908,0.00989633935607064,0.0441843540136352,0.0318385455111245
26.0997684493987,0.0134564078390358,0.0472594306014473,0.0375549428109642
26.1998210454563,0.0182030665336552,0.0499466264098924,0.0417386991589942
26.2994249833282,0.0256805808232998,0.053345763525582,0.0452274051931863
26.4005988347126,0.0346588023020979,0.0561221016841044,0.0488131130000026
26.5002774189029,0.0440461256363347,0.0575054329803436,0.0570572262919699
26.5994142320783,0.0523427571528141,0.0596250097284133,0.063783131714572
26.6993536882456,0.0616157402520075,0.062664403801737,0.0706229415030587
26.7992627136838,0.0710568241935487,0.0691180352076987,0.0779365175043338
